SA2_NAME16	Age	workers
White Rock	70-74	3
White Rock	75+	5
Whitfield - Edge Hill	15-19	58
Whitfield - Edge Hill	20-24	103
Whitfield - Edge Hill	25-29	95
Whitfield - Edge Hill	30-34	125
Whitfield - Edge Hill	35-39	155
Whitfield - Edge Hill	40-44	189
Whitfield - Edge Hill	45-49	209
Whitfield - Edge Hill	50-54	138
Whitfield - Edge Hill	55-59	142
Whitfield - Edge Hill	60-64	107
Whitfield - Edge Hill	65-69	65
Whitfield - Edge Hill	70-74	33
Whitfield - Edge Hill	75+	8
Woree	15-19	155
Woree	20-24	137
Woree	25-29	203
Woree	30-34	199
Woree	35-39	212
Woree	40-44	237
Woree	45-49	237
Woree	50-54	217
Woree	55-59	190
Woree	60-64	164
Woree	65-69	58
Woree	70-74	22
Woree	75+	8
Babinda	15-19	49
Babinda	20-24	89
Babinda	25-29	79
Babinda	30-34	91
Babinda	35-39	97
Babinda	40-44	106
Babinda	45-49	139
Babinda	50-54	137
Babinda	55-59	138
Babinda	60-64	127
Babinda	65-69	60
Babinda	70-74	35
Babinda	75+	36
Innisfail	15-19	329
Innisfail	20-24	339
Innisfail	25-29	365
Innisfail	30-34	336
Innisfail	35-39	354
Innisfail	40-44	400
Innisfail	45-49	497
Innisfail	50-54	516
Innisfail	55-59	482
Innisfail	60-64	375
Innisfail	65-69	176
Innisfail	70-74	42
Innisfail	75+	34
Johnstone	15-19	92
Johnstone	20-24	185
Johnstone	25-29	213
Johnstone	30-34	245
Johnstone	35-39	182
Johnstone	40-44	229
Johnstone	45-49	248
Johnstone	50-54	271
Johnstone	55-59	279
Johnstone	60-64	244
Johnstone	65-69	120
Johnstone	70-74	56
Johnstone	75+	54
Tully	15-19	282
Tully	20-24	412
Tully	25-29	433
Tully	30-34	393
Tully	35-39	371
Tully	40-44	435
Tully	45-49	514
Tully	50-54	536
Tully	55-59	569
Tully	60-64	383
Tully	65-69	162
Tully	70-74	86
Tully	75+	49
Yarrabah	15-19	6
Yarrabah	20-24	48
Yarrabah	25-29	51
Yarrabah	30-34	50
Yarrabah	35-39	51
Yarrabah	40-44	53
Yarrabah	45-49	59
Yarrabah	50-54	58
Yarrabah	55-59	43
Yarrabah	60-64	20
Yarrabah	65-69	6
Daintree	15-19	116
Daintree	20-24	132
Daintree	25-29	152
Daintree	30-34	187
Daintree	35-39	207
Daintree	40-44	255
Daintree	45-49	286
Daintree	50-54	316
Daintree	55-59	271
Daintree	60-64	183
Daintree	65-69	86
Daintree	70-74	47
Daintree	75+	37
Port Douglas	15-19	144
Port Douglas	20-24	255
Port Douglas	25-29	398
Port Douglas	30-34	371
Port Douglas	35-39	315
Port Douglas	40-44	331
Port Douglas	45-49	356
Port Douglas	50-54	361
Port Douglas	55-59	331
Port Douglas	60-64	250
Port Douglas	65-69	126
Port Douglas	70-74	43
Port Douglas	75+	29
Atherton	15-19	423
Atherton	20-24	414
Atherton	25-29	460
Atherton	30-34	412
Atherton	35-39	405
Atherton	40-44	515
Atherton	45-49	538
Atherton	50-54	577
Atherton	55-59	560
Atherton	60-64	433
Atherton	65-69	190
Atherton	70-74	70
Atherton	75+	36
Herberton	15-19	53
Herberton	20-24	67
Herberton	25-29	78
Herberton	30-34	110
Herberton	35-39	108
Herberton	40-44	120
Herberton	45-49	178
Herberton	50-54	173
Herberton	55-59	195
Herberton	60-64	171
Herberton	65-69	69
Herberton	70-74	40
Herberton	75+	29
Kuranda	15-19	54
Kuranda	20-24	47
Kuranda	25-29	55
Kuranda	30-34	80
Kuranda	35-39	94
Kuranda	40-44	113
Kuranda	45-49	136
Kuranda	50-54	136
Kuranda	55-59	137
Kuranda	60-64	103
Kuranda	65-69	56
Kuranda	70-74	32
Kuranda	75+	20
Malanda - Yungaburra	15-19	139
Malanda - Yungaburra	20-24	98
Malanda - Yungaburra	25-29	103
Malanda - Yungaburra	30-34	131
Malanda - Yungaburra	35-39	164
Malanda - Yungaburra	40-44	211
Malanda - Yungaburra	45-49	262
Malanda - Yungaburra	50-54	277
Malanda - Yungaburra	55-59	250
Malanda - Yungaburra	60-64	224
Malanda - Yungaburra	65-69	146
Malanda - Yungaburra	70-74	88
Malanda - Yungaburra	75+	55
Mareeba	15-19	314
Mareeba	20-24	393
Mareeba	25-29	398
Mareeba	30-34	389
Mareeba	35-39	432
Mareeba	40-44	502
Mareeba	45-49	563
Mareeba	50-54	557
Mareeba	55-59	480
Mareeba	60-64	373
Mareeba	65-69	153
Mareeba	70-74	70
Mareeba	75+	39
Balonne	15-19	110
Balonne	20-24	152
Balonne	25-29	196
Balonne	30-34	184
Balonne	35-39	197
Balonne	40-44	208
Balonne	45-49	238
Balonne	50-54	233
Balonne	55-59	216
Balonne	60-64	182
Balonne	65-69	99
Balonne	70-74	45
Balonne	75+	42
Chinchilla	15-19	243
Chinchilla	20-24	314
Chinchilla	25-29	415
Chinchilla	30-34	436
Chinchilla	35-39	414
Chinchilla	40-44	426
Chinchilla	45-49	423
Chinchilla	50-54	392
Chinchilla	55-59	349
Chinchilla	60-64	213
Chinchilla	65-69	140
Chinchilla	70-74	56
Chinchilla	75+	37
Goondiwindi	15-19	201
Goondiwindi	20-24	269
Goondiwindi	25-29	294
Goondiwindi	30-34	313
Goondiwindi	35-39	307
Goondiwindi	40-44	313
Goondiwindi	45-49	335
Goondiwindi	50-54	324
Goondiwindi	55-59	321
Goondiwindi	60-64	182
Goondiwindi	65-69	105
Goondiwindi	70-74	36
Goondiwindi	75+	34
Inglewood - Waggamba	15-19	60
Inglewood - Waggamba	20-24	105
Inglewood - Waggamba	25-29	137
Inglewood - Waggamba	30-34	161
Inglewood - Waggamba	35-39	130
Inglewood - Waggamba	40-44	161
Inglewood - Waggamba	45-49	226
Inglewood - Waggamba	50-54	186
Inglewood - Waggamba	55-59	221
Inglewood - Waggamba	60-64	160
Inglewood - Waggamba	65-69	88
Inglewood - Waggamba	70-74	48
Inglewood - Waggamba	75+	46
Miles - Wandoan	15-19	102
Miles - Wandoan	20-24	220
Miles - Wandoan	25-29	408
Miles - Wandoan	30-34	410
Miles - Wandoan	35-39	364
Miles - Wandoan	40-44	406
Miles - Wandoan	45-49	406
Miles - Wandoan	50-54	408
Miles - Wandoan	55-59	305
Miles - Wandoan	60-64	209
Miles - Wandoan	65-69	95
Miles - Wandoan	70-74	48
Miles - Wandoan	75+	46
Roma	15-19	261
Roma	20-24	385
Roma	25-29	524
Roma	30-34	560
Roma	35-39	428
Roma	40-44	460
Roma	45-49	435
Roma	50-54	437
Roma	55-59	342
Roma	60-64	247
Roma	65-69	79
Roma	70-74	42
Roma	75+	22
Roma Region	15-19	73
Roma Region	20-24	169
Roma Region	25-29	240
Roma Region	30-34	269
Roma Region	35-39	236
Roma Region	40-44	288
Roma Region	45-49	350
Roma Region	50-54	321
Roma Region	55-59	290
Roma Region	60-64	231
Roma Region	65-69	140
Roma Region	70-74	106
Roma Region	75+	101
Tara	15-19	49
Tara	20-24	92
Tara	25-29	106
Tara	30-34	100
Tara	35-39	103
Tara	40-44	128
Tara	45-49	133
Tara	50-54	148
Tara	55-59	145
Tara	60-64	117
Tara	65-69	66
Tara	70-74	49
Tara	75+	48
Crows Nest - Rosalie	15-19	119
Crows Nest - Rosalie	20-24	154
Crows Nest - Rosalie	25-29	160
Crows Nest - Rosalie	30-34	196
Crows Nest - Rosalie	35-39	189
Crows Nest - Rosalie	40-44	226
Crows Nest - Rosalie	45-49	298
Crows Nest - Rosalie	50-54	337
Crows Nest - Rosalie	55-59	306
Crows Nest - Rosalie	60-64	273
Crows Nest - Rosalie	65-69	165
Crows Nest - Rosalie	70-74	103
Crows Nest - Rosalie	75+	61
Jondaryan	15-19	228
Jondaryan	20-24	439
Jondaryan	25-29	494
Jondaryan	30-34	454
Jondaryan	35-39	454
Jondaryan	40-44	542
Jondaryan	45-49	572
Jondaryan	50-54	538
Jondaryan	55-59	468
Jondaryan	60-64	315
Jondaryan	65-69	145
Jondaryan	70-74	65
Jondaryan	75+	63
Millmerran	15-19	76
Millmerran	20-24	108
Millmerran	25-29	124
Millmerran	30-34	122
Millmerran	35-39	127
Millmerran	40-44	160
Millmerran	45-49	184
Millmerran	50-54	178
Millmerran	55-59	183
Millmerran	60-64	125
Millmerran	65-69	61
Millmerran	70-74	44
Millmerran	75+	29
Pittsworth	15-19	168
Pittsworth	20-24	184
Pittsworth	25-29	153
Pittsworth	30-34	182
Pittsworth	35-39	178
Pittsworth	40-44	182
Pittsworth	45-49	259
Pittsworth	50-54	238
Pittsworth	55-59	188
Pittsworth	60-64	178
Pittsworth	65-69	102
Pittsworth	70-74	57
Pittsworth	75+	47
Wambo	15-19	546
Wambo	20-24	696
Wambo	25-29	684
Wambo	30-34	744
Wambo	35-39	749
Wambo	40-44	865
Wambo	45-49	858
Wambo	50-54	777
Wambo	55-59	712
Wambo	60-64	541
Wambo	65-69	292
Wambo	70-74	141
Wambo	75+	88
Clifton - Greenmount	15-19	68
Clifton - Greenmount	20-24	88
Clifton - Greenmount	25-29	90
Clifton - Greenmount	30-34	97
Clifton - Greenmount	35-39	113
Clifton - Greenmount	40-44	134
Clifton - Greenmount	45-49	154
Clifton - Greenmount	50-54	158
Clifton - Greenmount	55-59	159
Clifton - Greenmount	60-64	130
Clifton - Greenmount	65-69	126
Clifton - Greenmount	70-74	60
Clifton - Greenmount	75+	50
Southern Downs - East	15-19	56
Southern Downs - East	20-24	54
Southern Downs - East	25-29	52
Southern Downs - East	30-34	67
Southern Downs - East	35-39	84
Southern Downs - East	40-44	117
Southern Downs - East	45-49	122
Southern Downs - East	50-54	118
Southern Downs - East	55-59	118
Southern Downs - East	60-64	124
Southern Downs - East	65-69	68
Southern Downs - East	70-74	42
Southern Downs - East	75+	58
Southern Downs - West	15-19	68
Southern Downs - West	20-24	74
Southern Downs - West	25-29	63
Southern Downs - West	30-34	70
Southern Downs - West	35-39	94
Southern Downs - West	40-44	105
Southern Downs - West	45-49	115
Southern Downs - West	50-54	141
Southern Downs - West	55-59	126
Southern Downs - West	60-64	125
Southern Downs - West	65-69	83
Southern Downs - West	70-74	61
Southern Downs - West	75+	32
Stanthorpe	15-19	209
Stanthorpe	20-24	174
Stanthorpe	25-29	159
Stanthorpe	30-34	191
Stanthorpe	35-39	218
Stanthorpe	40-44	252
Stanthorpe	45-49	290
Stanthorpe	50-54	310
Stanthorpe	55-59	288
Stanthorpe	60-64	238
Stanthorpe	65-69	106
Stanthorpe	70-74	30
Stanthorpe	75+	20
Stanthorpe Region	15-19	63
Stanthorpe Region	20-24	102
Stanthorpe Region	25-29	139
Stanthorpe Region	30-34	129
Stanthorpe Region	35-39	148
Stanthorpe Region	40-44	170
Stanthorpe Region	45-49	182
Stanthorpe Region	50-54	162
Stanthorpe Region	55-59	187
Stanthorpe Region	60-64	168
Stanthorpe Region	65-69	117
Stanthorpe Region	70-74	40
Stanthorpe Region	75+	31
Warwick	15-19	603
Warwick	20-24	662
Warwick	25-29	603
Warwick	30-34	545
Warwick	35-39	569
Warwick	40-44	724
Warwick	45-49	800
Warwick	50-54	850
Warwick	55-59	753
Warwick	60-64	498
Warwick	65-69	210
Warwick	70-74	77
Warwick	75+	53
Central Highlands - East	15-19	170
Central Highlands - East	20-24	422
Central Highlands - East	25-29	615
Central Highlands - East	30-34	729
Central Highlands - East	35-39	698
Central Highlands - East	40-44	707
Central Highlands - East	45-49	660
Central Highlands - East	50-54	625
Central Highlands - East	55-59	486
Central Highlands - East	60-64	290
Central Highlands - East	65-69	100
Central Highlands - East	70-74	43
Central Highlands - East	75+	24
Central Highlands - West	15-19	158
Central Highlands - West	20-24	348
Central Highlands - West	25-29	494
Central Highlands - West	30-34	714
Central Highlands - West	35-39	636
Central Highlands - West	40-44	681
Central Highlands - West	45-49	580
Central Highlands - West	50-54	649
Central Highlands - West	55-59	521
Central Highlands - West	60-64	289
Central Highlands - West	65-69	139
Central Highlands - West	70-74	57
Central Highlands - West	75+	43
Emerald	15-19	450
Emerald	20-24	585
Emerald	25-29	631
Emerald	30-34	693
Emerald	35-39	611
Emerald	40-44	553
Emerald	45-49	589
Emerald	50-54	538
Emerald	55-59	423
Emerald	60-64	243
Emerald	65-69	96
Emerald	70-74	54
Emerald	75+	20
Berserker	15-19	382
Berserker	20-24	395
Berserker	25-29	324
Berserker	30-34	306
Berserker	35-39	325
Berserker	40-44	290
Berserker	45-49	384
Berserker	50-54	345
Berserker	55-59	300
Berserker	60-64	195
Berserker	65-69	77
Berserker	70-74	24
Berserker	75+	20
Bouldercombe	15-19	17
Bouldercombe	20-24	41
Bouldercombe	25-29	34
Bouldercombe	30-34	38
Bouldercombe	35-39	36
Bouldercombe	40-44	46
Bouldercombe	45-49	45
Bouldercombe	50-54	52
Bouldercombe	55-59	50
Bouldercombe	60-64	37
Bouldercombe	65-69	18
Bouldercombe	70-74	9
Bouldercombe	75+	14
Emu Park	15-19	56
Emu Park	20-24	72
Emu Park	25-29	63
Emu Park	30-34	83
Emu Park	35-39	64
Emu Park	40-44	71
Emu Park	45-49	97
Emu Park	50-54	100
Emu Park	55-59	63
Emu Park	60-64	66
Emu Park	65-69	30
Emu Park	70-74	16
Emu Park	75+	10
Frenchville - Mount Archer	15-19	58
Frenchville - Mount Archer	20-24	101
Frenchville - Mount Archer	25-29	102
Frenchville - Mount Archer	30-34	103
Frenchville - Mount Archer	35-39	111
Frenchville - Mount Archer	40-44	93
Frenchville - Mount Archer	45-49	122
Frenchville - Mount Archer	50-54	135
Frenchville - Mount Archer	55-59	108
Frenchville - Mount Archer	60-64	61
Frenchville - Mount Archer	65-69	31
Frenchville - Mount Archer	70-74	13
Frenchville - Mount Archer	75+	9
Glenlee - Rockyview	15-19	43
Glenlee - Rockyview	20-24	57
Glenlee - Rockyview	25-29	62
Glenlee - Rockyview	30-34	90
Glenlee - Rockyview	35-39	74
Glenlee - Rockyview	40-44	123
Glenlee - Rockyview	45-49	93
Glenlee - Rockyview	50-54	103
Glenlee - Rockyview	55-59	89
Glenlee - Rockyview	60-64	72
Glenlee - Rockyview	65-69	25
Glenlee - Rockyview	70-74	9
Glenlee - Rockyview	75+	3
Gracemere	15-19	181
Gracemere	20-24	196
Gracemere	25-29	210
Gracemere	30-34	240
Gracemere	35-39	211
Gracemere	40-44	191
Gracemere	45-49	218
Gracemere	50-54	211
Gracemere	55-59	196
Gracemere	60-64	110
Gracemere	65-69	37
Gracemere	70-74	17
Gracemere	75+	9
Lakes Creek	15-19	44
Lakes Creek	20-24	88
Lakes Creek	25-29	138
Lakes Creek	30-34	164
Lakes Creek	35-39	194
Lakes Creek	40-44	169
Lakes Creek	45-49	150
Lakes Creek	50-54	89
Lakes Creek	55-59	80
Lakes Creek	60-64	52
Lakes Creek	65-69	16
Lakes Creek	70-74	3
Lakes Creek	75+	3
Mount Morgan	15-19	32
Mount Morgan	20-24	33
Mount Morgan	25-29	28
Mount Morgan	30-34	32
Mount Morgan	35-39	46
Mount Morgan	40-44	35
Mount Morgan	45-49	45
Mount Morgan	50-54	53
Mount Morgan	55-59	55
Mount Morgan	60-64	54
Mount Morgan	65-69	22
Mount Morgan	70-74	3
Norman Gardens	15-19	231
Norman Gardens	20-24	242
Norman Gardens	25-29	197
Norman Gardens	30-34	188
Norman Gardens	35-39	190
Norman Gardens	40-44	188
Norman Gardens	45-49	235
Norman Gardens	50-54	199
Norman Gardens	55-59	206
Norman Gardens	60-64	119
Norman Gardens	65-69	43
Norman Gardens	70-74	12
Norman Gardens	75+	5
Park Avenue	15-19	323
Park Avenue	20-24	377
Park Avenue	25-29	398
Park Avenue	30-34	349
Park Avenue	35-39	332
Park Avenue	40-44	330
Park Avenue	45-49	304
Park Avenue	50-54	310
Park Avenue	55-59	255
Park Avenue	60-64	171
Park Avenue	65-69	50
Park Avenue	70-74	18
Park Avenue	75+	8
Parkhurst - Kawana	15-19	426
Parkhurst - Kawana	20-24	615
Parkhurst - Kawana	25-29	590
Parkhurst - Kawana	30-34	605
Parkhurst - Kawana	35-39	542
Parkhurst - Kawana	40-44	627
Parkhurst - Kawana	45-49	645
Parkhurst - Kawana	50-54	617
Parkhurst - Kawana	55-59	556
Parkhurst - Kawana	60-64	331
Parkhurst - Kawana	65-69	124
Parkhurst - Kawana	70-74	31
Parkhurst - Kawana	75+	16
Rockhampton - West	15-19	80
Rockhampton - West	20-24	110
Rockhampton - West	25-29	125
Rockhampton - West	30-34	126
Rockhampton - West	35-39	97
Rockhampton - West	40-44	125
Rockhampton - West	45-49	109
Rockhampton - West	50-54	129
Rockhampton - West	55-59	131
Rockhampton - West	60-64	80
Rockhampton - West	65-69	42
Rockhampton - West	70-74	8
Rockhampton - West	75+	9
Rockhampton City	15-19	659
Rockhampton City	20-24	1067
Rockhampton City	25-29	1120
Rockhampton City	30-34	1117
Rockhampton City	35-39	968
Rockhampton City	40-44	1051
Rockhampton City	45-49	1111
Rockhampton City	50-54	1160
Rockhampton City	55-59	1027
Rockhampton City	60-64	618
Rockhampton City	65-69	221
Rockhampton City	70-74	64
Rockhampton City	75+	38
Rockhampton Region - East	15-19	33
Rockhampton Region - East	20-24	84
Rockhampton Region - East	25-29	102
Rockhampton Region - East	30-34	109
Rockhampton Region - East	35-39	107
Rockhampton Region - East	40-44	62
Rockhampton Region - East	45-49	71
Rockhampton Region - East	50-54	109
Rockhampton Region - East	55-59	74
Rockhampton Region - East	60-64	45
Rockhampton Region - East	65-69	19
Rockhampton Region - East	70-74	6
Rockhampton Region - East	75+	13
Rockhampton Region - North	15-19	31
Rockhampton Region - North	20-24	63
Rockhampton Region - North	25-29	68
Rockhampton Region - North	30-34	84
Rockhampton Region - North	35-39	105
Rockhampton Region - North	40-44	101
Rockhampton Region - North	45-49	126
Rockhampton Region - North	50-54	138
Rockhampton Region - North	55-59	125
Rockhampton Region - North	60-64	129
Rockhampton Region - North	65-69	72
Rockhampton Region - North	70-74	19
Rockhampton Region - North	75+	23
Rockhampton Region - West	15-19	19
Rockhampton Region - West	20-24	55
Rockhampton Region - West	25-29	77
Rockhampton Region - West	30-34	92
Rockhampton Region - West	35-39	95
Rockhampton Region - West	40-44	95
Rockhampton Region - West	45-49	86
Rockhampton Region - West	50-54	124
Rockhampton Region - West	55-59	109
Rockhampton Region - West	60-64	82
Rockhampton Region - West	65-69	47
Rockhampton Region - West	70-74	38
Rockhampton Region - West	75+	26
Shoalwater Bay	35-39	7
Shoalwater Bay	50-54	3
The Range - Allenstown	15-19	228
The Range - Allenstown	20-24	371
The Range - Allenstown	25-29	522
The Range - Allenstown	30-34	510
The Range - Allenstown	35-39	450
The Range - Allenstown	40-44	500
The Range - Allenstown	45-49	521
The Range - Allenstown	50-54	570
The Range - Allenstown	55-59	542
The Range - Allenstown	60-64	301
The Range - Allenstown	65-69	129
The Range - Allenstown	70-74	35
The Range - Allenstown	75+	22
Yeppoon	15-19	563
Yeppoon	20-24	500
Yeppoon	25-29	440
Yeppoon	30-34	461
Yeppoon	35-39	487
Yeppoon	40-44	524
Yeppoon	45-49	624
Yeppoon	50-54	589
Yeppoon	55-59	529
Yeppoon	60-64	379
Yeppoon	65-69	133
Yeppoon	70-74	54
Yeppoon	75+	25
Banana	15-19	163
Banana	20-24	334
Banana	25-29	469
Banana	30-34	562
Banana	35-39	546
Banana	40-44	557
Banana	45-49	611
Banana	50-54	606
Banana	55-59	550
Banana	60-64	396
Banana	65-69	211
Banana	70-74	121
Banana	75+	109
Biloela	15-19	252
Biloela	20-24	267
Biloela	25-29	287
Biloela	30-34	325
Biloela	35-39	305
Biloela	40-44	336
Biloela	45-49	301
Biloela	50-54	324
Biloela	55-59	266
Biloela	60-64	140
Biloela	65-69	65
Biloela	70-74	28
Biloela	75+	17
Agnes Water - Miriam Vale	15-19	94
Agnes Water - Miriam Vale	20-24	69
Agnes Water - Miriam Vale	25-29	79
Agnes Water - Miriam Vale	30-34	99
Agnes Water - Miriam Vale	35-39	126
Agnes Water - Miriam Vale	40-44	167
Agnes Water - Miriam Vale	45-49	188
Agnes Water - Miriam Vale	50-54	212
Agnes Water - Miriam Vale	55-59	186
Agnes Water - Miriam Vale	60-64	138
Agnes Water - Miriam Vale	65-69	76
Agnes Water - Miriam Vale	70-74	32
Agnes Water - Miriam Vale	75+	24
Boyne Island - Tannum Sands	15-19	203
Boyne Island - Tannum Sands	20-24	199
Boyne Island - Tannum Sands	25-29	236
Boyne Island - Tannum Sands	30-34	293
Boyne Island - Tannum Sands	35-39	333
Boyne Island - Tannum Sands	40-44	416
Boyne Island - Tannum Sands	45-49	350
Boyne Island - Tannum Sands	50-54	334
Boyne Island - Tannum Sands	55-59	267
Boyne Island - Tannum Sands	60-64	125
Boyne Island - Tannum Sands	65-69	49
Boyne Island - Tannum Sands	70-74	20
Boyne Island - Tannum Sands	75+	6
Callemondah	15-19	121
Callemondah	20-24	278
Callemondah	25-29	332
Callemondah	30-34	397
Callemondah	35-39	406
Callemondah	40-44	413
Callemondah	45-49	433
Callemondah	50-54	413
Callemondah	55-59	288
Callemondah	60-64	171
Callemondah	65-69	54
Callemondah	70-74	18
Callemondah	75+	3
Clinton - New Auckland	15-19	221
Clinton - New Auckland	20-24	288
Clinton - New Auckland	25-29	333
Clinton - New Auckland	30-34	340
Clinton - New Auckland	35-39	276
Clinton - New Auckland	40-44	376
Clinton - New Auckland	45-49	352
Clinton - New Auckland	50-54	374
Clinton - New Auckland	55-59	300
Clinton - New Auckland	60-64	148
Clinton - New Auckland	65-69	46
Clinton - New Auckland	70-74	13
Gladstone	15-19	358
Gladstone	20-24	675
Gladstone	25-29	716
Gladstone	30-34	700
Gladstone	35-39	660
Gladstone	40-44	743
Gladstone	45-49	764
Gladstone	50-54	684
Gladstone	55-59	581
Gladstone	60-64	332
Gladstone	65-69	122
Gladstone	70-74	43
Gladstone	75+	16
Gladstone Hinterland	15-19	132
Gladstone Hinterland	20-24	253
Gladstone Hinterland	25-29	486
Gladstone Hinterland	30-34	514
Gladstone Hinterland	35-39	539
Gladstone Hinterland	40-44	587
Gladstone Hinterland	45-49	584
Gladstone Hinterland	50-54	505
Gladstone Hinterland	55-59	420
Gladstone Hinterland	60-64	237
Gladstone Hinterland	65-69	77
Gladstone Hinterland	70-74	34
Gladstone Hinterland	75+	22
Kin Kora - Sun Valley	15-19	113
Kin Kora - Sun Valley	20-24	105
Kin Kora - Sun Valley	25-29	88
Kin Kora - Sun Valley	30-34	95
Kin Kora - Sun Valley	35-39	66
Kin Kora - Sun Valley	40-44	80
Kin Kora - Sun Valley	45-49	72
Kin Kora - Sun Valley	50-54	65
Kin Kora - Sun Valley	55-59	49
Kin Kora - Sun Valley	60-64	31
Kin Kora - Sun Valley	65-69	6
Kin Kora - Sun Valley	70-74	9
Kin Kora - Sun Valley	75+	3
South Trees	15-19	7
South Trees	20-24	36
South Trees	25-29	46
South Trees	30-34	56
South Trees	35-39	51
South Trees	40-44	49
South Trees	45-49	49
South Trees	50-54	61
South Trees	55-59	35
South Trees	60-64	30
South Trees	65-69	3
South Trees	70-74	3
Telina - Toolooa	15-19	57
Telina - Toolooa	20-24	82
Telina - Toolooa	25-29	112
Telina - Toolooa	30-34	103
Telina - Toolooa	35-39	104
Telina - Toolooa	40-44	119
Telina - Toolooa	45-49	114
Telina - Toolooa	50-54	87
Telina - Toolooa	55-59	75
Telina - Toolooa	60-64	35
Telina - Toolooa	65-69	19
Telina - Toolooa	70-74	3
Telina - Toolooa	75+	3
West Gladstone	15-19	344
West Gladstone	20-24	282
West Gladstone	25-29	293
West Gladstone	30-34	334
West Gladstone	35-39	281
West Gladstone	40-44	343
West Gladstone	45-49	361
West Gladstone	50-54	338
West Gladstone	55-59	243
West Gladstone	60-64	118
West Gladstone	65-69	42
West Gladstone	70-74	7
West Gladstone	75+	6
Broadbeach Waters	15-19	669
Broadbeach Waters	20-24	832
Broadbeach Waters	25-29	626
Broadbeach Waters	30-34	464
Broadbeach Waters	35-39	297
Broadbeach Waters	40-44	378
Broadbeach Waters	45-49	340
Broadbeach Waters	50-54	336
Broadbeach Waters	55-59	259
Broadbeach Waters	60-64	183
Broadbeach Waters	65-69	108
Broadbeach Waters	70-74	32
Broadbeach Waters	75+	24
Burleigh Heads	15-19	585
Burleigh Heads	20-24	1004
Burleigh Heads	25-29	1167
Burleigh Heads	30-34	1155
Burleigh Heads	35-39	1175
Burleigh Heads	40-44	1232
Burleigh Heads	45-49	1205
Burleigh Heads	50-54	1124
Burleigh Heads	55-59	960
Burleigh Heads	60-64	655
Burleigh Heads	65-69	316
Burleigh Heads	70-74	112
Burleigh Heads	75+	54
Burleigh Waters	15-19	435
Burleigh Waters	20-24	451
Burleigh Waters	25-29	388
Burleigh Waters	30-34	416
Burleigh Waters	35-39	420
Burleigh Waters	40-44	462
Burleigh Waters	45-49	419
Burleigh Waters	50-54	311
Burleigh Waters	55-59	348
Burleigh Waters	60-64	237
Burleigh Waters	65-69	119
Burleigh Waters	70-74	38
Burleigh Waters	75+	23
Mermaid Beach - Broadbeach	15-19	596
Mermaid Beach - Broadbeach	20-24	1186
Mermaid Beach - Broadbeach	25-29	1288
