SA2_NAME16	Age	Sex	workers
Morphett Vale - East	35-39	F	173
Morphett Vale - East	35-39	M	88
Morphett Vale - East	40-44	F	167
Morphett Vale - East	40-44	M	85
Morphett Vale - East	45-49	F	190
Morphett Vale - East	45-49	M	97
Morphett Vale - East	50-54	F	171
Morphett Vale - East	50-54	M	75
Morphett Vale - East	55-59	F	161
Morphett Vale - East	55-59	M	74
Morphett Vale - East	60-64	F	88
Morphett Vale - East	60-64	M	87
Morphett Vale - East	65-69	F	47
Morphett Vale - East	65-69	M	33
Morphett Vale - East	70-74	F	10
Morphett Vale - East	70-74	M	14
Morphett Vale - East	75+	F	3
Morphett Vale - East	75+	M	3
Morphett Vale - West	15-19	F	92
Morphett Vale - West	15-19	M	79
Morphett Vale - West	20-24	F	97
Morphett Vale - West	20-24	M	80
Morphett Vale - West	25-29	F	109
Morphett Vale - West	25-29	M	59
Morphett Vale - West	30-34	F	108
Morphett Vale - West	30-34	M	70
Morphett Vale - West	35-39	F	115
Morphett Vale - West	35-39	M	50
Morphett Vale - West	40-44	F	106
Morphett Vale - West	40-44	M	50
Morphett Vale - West	45-49	F	131
Morphett Vale - West	45-49	M	61
Morphett Vale - West	50-54	F	120
Morphett Vale - West	50-54	M	59
Morphett Vale - West	55-59	F	95
Morphett Vale - West	55-59	M	63
Morphett Vale - West	60-64	F	63
Morphett Vale - West	60-64	M	36
Morphett Vale - West	65-69	F	38
Morphett Vale - West	65-69	M	33
Morphett Vale - West	70-74	F	7
Morphett Vale - West	70-74	M	12
Morphett Vale - West	75+	F	4
Morphett Vale - West	75+	M	5
Reynella	15-19	F	77
Reynella	15-19	M	74
Reynella	20-24	F	101
Reynella	20-24	M	100
Reynella	25-29	F	100
Reynella	25-29	M	99
Reynella	30-34	F	107
Reynella	30-34	M	114
Reynella	35-39	F	103
Reynella	35-39	M	82
Reynella	40-44	F	128
Reynella	40-44	M	94
Reynella	45-49	F	129
Reynella	45-49	M	92
Reynella	50-54	F	115
Reynella	50-54	M	85
Reynella	55-59	F	100
Reynella	55-59	M	78
Reynella	60-64	F	80
Reynella	60-64	M	61
Reynella	65-69	F	30
Reynella	65-69	M	31
Reynella	70-74	F	7
Reynella	70-74	M	7
Reynella	75+	M	5
Seaford (SA)	15-19	F	214
Seaford (SA)	15-19	M	190
Seaford (SA)	20-24	F	200
Seaford (SA)	20-24	M	192
Seaford (SA)	25-29	F	183
Seaford (SA)	25-29	M	202
Seaford (SA)	30-34	F	194
Seaford (SA)	30-34	M	166
Seaford (SA)	35-39	F	180
Seaford (SA)	35-39	M	153
Seaford (SA)	40-44	F	208
Seaford (SA)	40-44	M	154
Seaford (SA)	45-49	F	189
Seaford (SA)	45-49	M	161
Seaford (SA)	50-54	F	196
Seaford (SA)	50-54	M	146
Seaford (SA)	55-59	F	167
Seaford (SA)	55-59	M	128
Seaford (SA)	60-64	F	109
Seaford (SA)	60-64	M	109
Seaford (SA)	65-69	F	33
Seaford (SA)	65-69	M	48
Seaford (SA)	70-74	F	3
Seaford (SA)	70-74	M	15
Seaford (SA)	75+	F	5
Seaford (SA)	75+	M	4
Willunga	15-19	F	50
Willunga	15-19	M	41
Willunga	20-24	F	35
Willunga	20-24	M	44
Willunga	25-29	F	34
Willunga	25-29	M	43
Willunga	30-34	F	44
Willunga	30-34	M	38
Willunga	35-39	F	45
Willunga	35-39	M	55
Willunga	40-44	F	72
Willunga	40-44	M	60
Willunga	45-49	F	59
Willunga	45-49	M	65
Willunga	50-54	F	60
Willunga	50-54	M	73
Willunga	55-59	F	65
Willunga	55-59	M	68
Willunga	60-64	F	60
Willunga	60-64	M	54
Willunga	65-69	F	20
Willunga	65-69	M	43
Willunga	70-74	F	6
Willunga	70-74	M	6
Willunga	75+	F	3
Willunga	75+	M	11
Woodcroft	15-19	F	55
Woodcroft	15-19	M	51
Woodcroft	20-24	F	77
Woodcroft	20-24	M	53
Woodcroft	25-29	F	57
Woodcroft	25-29	M	46
Woodcroft	30-34	F	69
Woodcroft	30-34	M	42
Woodcroft	35-39	F	66
Woodcroft	35-39	M	52
Woodcroft	40-44	F	81
Woodcroft	40-44	M	48
Woodcroft	45-49	F	105
Woodcroft	45-49	M	50
Woodcroft	50-54	F	82
Woodcroft	50-54	M	41
Woodcroft	55-59	F	71
Woodcroft	55-59	M	40
Woodcroft	60-64	F	46
Woodcroft	60-64	M	32
Woodcroft	65-69	F	13
Woodcroft	65-69	M	20
Woodcroft	70-74	F	7
Woodcroft	70-74	M	7
Woodcroft	75+	F	6
Beverley	15-19	F	58
Beverley	15-19	M	60
Beverley	20-24	F	208
Beverley	20-24	M	198
Beverley	25-29	F	345
Beverley	25-29	M	367
Beverley	30-34	F	389
Beverley	30-34	M	382
Beverley	35-39	F	320
Beverley	35-39	M	331
Beverley	40-44	F	345
Beverley	40-44	M	344
Beverley	45-49	F	407
Beverley	45-49	M	389
Beverley	50-54	F	413
Beverley	50-54	M	356
Beverley	55-59	F	352
Beverley	55-59	M	299
Beverley	60-64	F	218
Beverley	60-64	M	224
Beverley	65-69	F	79
Beverley	65-69	M	93
Beverley	70-74	F	17
Beverley	70-74	M	36
Beverley	75+	F	3
Beverley	75+	M	14
Flinders Park	15-19	F	105
Flinders Park	15-19	M	82
Flinders Park	20-24	F	211
Flinders Park	20-24	M	219
Flinders Park	25-29	F	229
Flinders Park	25-29	M	256
Flinders Park	30-34	F	186
Flinders Park	30-34	M	297
Flinders Park	35-39	F	194
Flinders Park	35-39	M	240
Flinders Park	40-44	F	210
Flinders Park	40-44	M	239
Flinders Park	45-49	F	259
Flinders Park	45-49	M	232
Flinders Park	50-54	F	248
Flinders Park	50-54	M	222
Flinders Park	55-59	F	196
Flinders Park	55-59	M	209
Flinders Park	60-64	F	120
Flinders Park	60-64	M	154
Flinders Park	65-69	F	42
Flinders Park	65-69	M	72
Flinders Park	70-74	F	20
Flinders Park	70-74	M	32
Flinders Park	75+	F	13
Flinders Park	75+	M	20
Henley Beach	15-19	F	223
Henley Beach	15-19	M	172
Henley Beach	20-24	F	200
Henley Beach	20-24	M	159
Henley Beach	25-29	F	135
Henley Beach	25-29	M	122
Henley Beach	30-34	F	116
Henley Beach	30-34	M	118
Henley Beach	35-39	F	142
Henley Beach	35-39	M	120
Henley Beach	40-44	F	142
Henley Beach	40-44	M	111
Henley Beach	45-49	F	180
Henley Beach	45-49	M	94
Henley Beach	50-54	F	175
Henley Beach	50-54	M	94
Henley Beach	55-59	F	186
Henley Beach	55-59	M	121
Henley Beach	60-64	F	107
Henley Beach	60-64	M	84
Henley Beach	65-69	F	47
Henley Beach	65-69	M	54
Henley Beach	70-74	F	16
Henley Beach	70-74	M	14
Henley Beach	75+	F	5
Henley Beach	75+	M	11
Hindmarsh - Brompton	15-19	F	197
Hindmarsh - Brompton	15-19	M	227
Hindmarsh - Brompton	20-24	F	385
Hindmarsh - Brompton	20-24	M	495
Hindmarsh - Brompton	25-29	F	409
Hindmarsh - Brompton	25-29	M	624
Hindmarsh - Brompton	30-34	F	450
Hindmarsh - Brompton	30-34	M	654
Hindmarsh - Brompton	35-39	F	374
Hindmarsh - Brompton	35-39	M	576
Hindmarsh - Brompton	40-44	F	454
Hindmarsh - Brompton	40-44	M	624
Hindmarsh - Brompton	45-49	F	546
Hindmarsh - Brompton	45-49	M	669
Hindmarsh - Brompton	50-54	F	471
Hindmarsh - Brompton	50-54	M	547
Hindmarsh - Brompton	55-59	F	408
Hindmarsh - Brompton	55-59	M	512
Hindmarsh - Brompton	60-64	F	276
Hindmarsh - Brompton	60-64	M	361
Hindmarsh - Brompton	65-69	F	101
Hindmarsh - Brompton	65-69	M	156
Hindmarsh - Brompton	70-74	F	34
Hindmarsh - Brompton	70-74	M	62
Hindmarsh - Brompton	75+	F	13
Hindmarsh - Brompton	75+	M	32
Royal Park - Hendon - Albert Park	15-19	F	42
Royal Park - Hendon - Albert Park	15-19	M	103
Royal Park - Hendon - Albert Park	20-24	F	89
Royal Park - Hendon - Albert Park	20-24	M	274
Royal Park - Hendon - Albert Park	25-29	F	89
Royal Park - Hendon - Albert Park	25-29	M	181
Royal Park - Hendon - Albert Park	30-34	F	93
Royal Park - Hendon - Albert Park	30-34	M	217
Royal Park - Hendon - Albert Park	35-39	F	77
Royal Park - Hendon - Albert Park	35-39	M	209
Royal Park - Hendon - Albert Park	40-44	F	89
Royal Park - Hendon - Albert Park	40-44	M	194
Royal Park - Hendon - Albert Park	45-49	F	120
Royal Park - Hendon - Albert Park	45-49	M	211
Royal Park - Hendon - Albert Park	50-54	F	102
Royal Park - Hendon - Albert Park	50-54	M	220
Royal Park - Hendon - Albert Park	55-59	F	107
Royal Park - Hendon - Albert Park	55-59	M	199
Royal Park - Hendon - Albert Park	60-64	F	75
Royal Park - Hendon - Albert Park	60-64	M	123
Royal Park - Hendon - Albert Park	65-69	F	17
Royal Park - Hendon - Albert Park	65-69	M	63
Royal Park - Hendon - Albert Park	70-74	F	13
Royal Park - Hendon - Albert Park	70-74	M	25
Royal Park - Hendon - Albert Park	75+	F	5
Royal Park - Hendon - Albert Park	75+	M	11
Seaton - Grange	15-19	F	46
Seaton - Grange	15-19	M	43
Seaton - Grange	20-24	F	108
Seaton - Grange	20-24	M	85
Seaton - Grange	25-29	F	123
Seaton - Grange	25-29	M	94
Seaton - Grange	30-34	F	133
Seaton - Grange	30-34	M	108
Seaton - Grange	35-39	F	100
Seaton - Grange	35-39	M	86
Seaton - Grange	40-44	F	111
Seaton - Grange	40-44	M	92
Seaton - Grange	45-49	F	154
Seaton - Grange	45-49	M	94
Seaton - Grange	50-54	F	156
Seaton - Grange	50-54	M	89
Seaton - Grange	55-59	F	129
Seaton - Grange	55-59	M	77
Seaton - Grange	60-64	F	103
Seaton - Grange	60-64	M	69
Seaton - Grange	65-69	F	49
Seaton - Grange	65-69	M	40
Seaton - Grange	70-74	F	13
Seaton - Grange	70-74	M	18
Seaton - Grange	75+	F	3
Seaton - Grange	75+	M	4
West Lakes	15-19	F	315
West Lakes	15-19	M	156
West Lakes	20-24	F	345
West Lakes	20-24	M	235
West Lakes	25-29	F	214
West Lakes	25-29	M	178
West Lakes	30-34	F	185
West Lakes	30-34	M	142
West Lakes	35-39	F	169
West Lakes	35-39	M	112
West Lakes	40-44	F	171
West Lakes	40-44	M	104
West Lakes	45-49	F	208
West Lakes	45-49	M	95
West Lakes	50-54	F	196
West Lakes	50-54	M	80
West Lakes	55-59	F	175
West Lakes	55-59	M	86
West Lakes	60-64	F	123
West Lakes	60-64	M	71
West Lakes	65-69	F	53
West Lakes	65-69	M	58
West Lakes	70-74	F	12
West Lakes	70-74	M	18
West Lakes	75+	F	4
West Lakes	75+	M	26
Woodville - Cheltenham	15-19	F	167
Woodville - Cheltenham	15-19	M	148
Woodville - Cheltenham	20-24	F	359
Woodville - Cheltenham	20-24	M	408
Woodville - Cheltenham	25-29	F	311
Woodville - Cheltenham	25-29	M	407
Woodville - Cheltenham	30-34	F	337
Woodville - Cheltenham	30-34	M	444
Woodville - Cheltenham	35-39	F	333
Woodville - Cheltenham	35-39	M	451
Woodville - Cheltenham	40-44	F	346
Woodville - Cheltenham	40-44	M	454
Woodville - Cheltenham	45-49	F	387
Woodville - Cheltenham	45-49	M	548
Woodville - Cheltenham	50-54	F	407
Woodville - Cheltenham	50-54	M	528
Woodville - Cheltenham	55-59	F	367
Woodville - Cheltenham	55-59	M	412
Woodville - Cheltenham	60-64	F	252
Woodville - Cheltenham	60-64	M	333
Woodville - Cheltenham	65-69	F	73
Woodville - Cheltenham	65-69	M	119
Woodville - Cheltenham	70-74	F	16
Woodville - Cheltenham	70-74	M	33
Woodville - Cheltenham	75+	F	11
Woodville - Cheltenham	75+	M	20
Dry Creek - South	20-24	M	5
Dry Creek - South	25-29	M	6
Dry Creek - South	30-34	M	17
Dry Creek - South	35-39	M	8
Dry Creek - South	40-44	M	13
Dry Creek - South	45-49	M	4
Dry Creek - South	50-54	M	8
Dry Creek - South	55-59	M	8
Dry Creek - South	60-64	M	4
Largs Bay - Semaphore	15-19	F	138
Largs Bay - Semaphore	15-19	M	82
Largs Bay - Semaphore	20-24	F	178
Largs Bay - Semaphore	20-24	M	130
Largs Bay - Semaphore	25-29	F	142
Largs Bay - Semaphore	25-29	M	135
Largs Bay - Semaphore	30-34	F	139
Largs Bay - Semaphore	30-34	M	120
Largs Bay - Semaphore	35-39	F	129
Largs Bay - Semaphore	35-39	M	150
Largs Bay - Semaphore	40-44	F	167
Largs Bay - Semaphore	40-44	M	172
Largs Bay - Semaphore	45-49	F	163
Largs Bay - Semaphore	45-49	M	152
Largs Bay - Semaphore	50-54	F	180
Largs Bay - Semaphore	50-54	M	164
Largs Bay - Semaphore	55-59	F	174
Largs Bay - Semaphore	55-59	M	164
Largs Bay - Semaphore	60-64	F	123
Largs Bay - Semaphore	60-64	M	86
Largs Bay - Semaphore	65-69	F	57
Largs Bay - Semaphore	65-69	M	59
Largs Bay - Semaphore	70-74	F	13
Largs Bay - Semaphore	70-74	M	19
Largs Bay - Semaphore	75+	F	3
Largs Bay - Semaphore	75+	M	10
North Haven	15-19	F	61
North Haven	15-19	M	82
North Haven	20-24	F	119
North Haven	20-24	M	314
North Haven	25-29	F	153
North Haven	25-29	M	528
North Haven	30-34	F	153
North Haven	30-34	M	531
North Haven	35-39	F	136
North Haven	35-39	M	508
North Haven	40-44	F	136
North Haven	40-44	M	532
North Haven	45-49	F	149
North Haven	45-49	M	585
North Haven	50-54	F	160
North Haven	50-54	M	553
North Haven	55-59	F	137
North Haven	55-59	M	466
North Haven	60-64	F	89
North Haven	60-64	M	275
North Haven	65-69	F	32
North Haven	65-69	M	90
North Haven	70-74	F	15
North Haven	70-74	M	14
North Haven	75+	F	4
North Haven	75+	M	4
Port Adelaide	15-19	F	444
Port Adelaide	15-19	M	297
Port Adelaide	20-24	F	650
Port Adelaide	20-24	M	618
Port Adelaide	25-29	F	516
Port Adelaide	25-29	M	659
Port Adelaide	30-34	F	501
Port Adelaide	30-34	M	734
Port Adelaide	35-39	F	432
Port Adelaide	35-39	M	705
Port Adelaide	40-44	F	471
Port Adelaide	40-44	M	785
Port Adelaide	45-49	F	500
Port Adelaide	45-49	M	850
Port Adelaide	50-54	F	496
Port Adelaide	50-54	M	795
Port Adelaide	55-59	F	401
Port Adelaide	55-59	M	728
Port Adelaide	60-64	F	265
Port Adelaide	60-64	M	465
Port Adelaide	65-69	F	103
Port Adelaide	65-69	M	187
Port Adelaide	70-74	F	32
Port Adelaide	70-74	M	59
Port Adelaide	75+	F	16
Port Adelaide	75+	M	30
The Parks	15-19	F	75
The Parks	15-19	M	234
The Parks	20-24	F	318
The Parks	20-24	M	1010
The Parks	25-29	F	533
The Parks	25-29	M	1414
The Parks	30-34	F	537
The Parks	30-34	M	1645
The Parks	35-39	F	493
The Parks	35-39	M	1479
The Parks	40-44	F	568
The Parks	40-44	M	1671
The Parks	45-49	F	682
The Parks	45-49	M	1725
The Parks	50-54	F	601
The Parks	50-54	M	1716
The Parks	55-59	F	521
The Parks	55-59	M	1514
The Parks	60-64	F	307
The Parks	60-64	M	965
The Parks	65-69	F	99
The Parks	65-69	M	344
The Parks	70-74	F	26
The Parks	70-74	M	105
The Parks	75+	F	12
The Parks	75+	M	54
Torrens Island	20-24	M	3
Torrens Island	25-29	F	3
Torrens Island	25-29	M	10
Torrens Island	30-34	M	13
Torrens Island	35-39	F	3
Torrens Island	35-39	M	16
Torrens Island	40-44	M	19
Torrens Island	45-49	F	3
Torrens Island	45-49	M	29
Torrens Island	50-54	M	24
Torrens Island	55-59	M	26
Torrens Island	60-64	M	4
Torrens Island	65-69	M	4
Adelaide Airport	15-19	F	117
Adelaide Airport	15-19	M	82
Adelaide Airport	20-24	F	349
Adelaide Airport	20-24	M	260
Adelaide Airport	25-29	F	320
Adelaide Airport	25-29	M	360
Adelaide Airport	30-34	F	279
Adelaide Airport	30-34	M	426
Adelaide Airport	35-39	F	225
Adelaide Airport	35-39	M	409
Adelaide Airport	40-44	F	249
Adelaide Airport	40-44	M	445
Adelaide Airport	45-49	F	232
Adelaide Airport	45-49	M	422
Adelaide Airport	50-54	F	185
Adelaide Airport	50-54	M	413
Adelaide Airport	55-59	F	126
Adelaide Airport	55-59	M	345
Adelaide Airport	60-64	F	72
Adelaide Airport	60-64	M	186
Adelaide Airport	65-69	F	21
Adelaide Airport	65-69	M	70
Adelaide Airport	70-74	F	7
Adelaide Airport	70-74	M	14
Adelaide Airport	75+	F	6
Fulham	15-19	F	49
Fulham	15-19	M	43
Fulham	20-24	F	33
Fulham	20-24	M	28
Fulham	25-29	F	27
Fulham	25-29	M	14
Fulham	30-34	F	15
Fulham	30-34	M	17
Fulham	35-39	F	15
Fulham	35-39	M	12
Fulham	40-44	F	17
Fulham	40-44	M	17
Fulham	45-49	F	26
Fulham	45-49	M	11
Fulham	50-54	F	27
Fulham	50-54	M	21
Fulham	55-59	F	28
Fulham	55-59	M	20
Fulham	60-64	F	11
Fulham	60-64	M	21
Fulham	65-69	F	11
Fulham	65-69	M	6
Fulham	70-74	F	3
Fulham	70-74	M	3
Fulham	75+	F	3
Lockleys	15-19	F	46
Lockleys	15-19	M	57
Lockleys	20-24	F	120
Lockleys	20-24	M	159
Lockleys	25-29	F	139
Lockleys	25-29	M	176
Lockleys	30-34	F	172
Lockleys	30-34	M	189
Lockleys	35-39	F	179
Lockleys	35-39	M	176
Lockleys	40-44	F	169
Lockleys	40-44	M	176
Lockleys	45-49	F	226
Lockleys	45-49	M	207
Lockleys	50-54	F	211
Lockleys	50-54	M	186
Lockleys	55-59	F	188
Lockleys	55-59	M	178
Lockleys	60-64	F	111
Lockleys	60-64	M	108
Lockleys	65-69	F	37
Lockleys	65-69	M	49
Lockleys	70-74	F	7
Lockleys	70-74	M	18
Lockleys	75+	F	9
Lockleys	75+	M	11
Plympton	15-19	F	223
Plympton	15-19	M	238
Plympton	20-24	F	472
Plympton	20-24	M	599
Plympton	25-29	F	679
Plympton	25-29	M	803
Plympton	30-34	F	777
Plympton	30-34	M	974
Plympton	35-39	F	648
Plympton	35-39	M	909
Plympton	40-44	F	729
Plympton	40-44	M	926
Plympton	45-49	F	812
Plympton	45-49	M	1011
Plympton	50-54	F	735
Plympton	50-54	M	1023
Plympton	55-59	F	630
Plympton	55-59	M	824
Plympton	60-64	F	417
Plympton	60-64	M	577
Plympton	65-69	F	138
Plympton	65-69	M	231
Plympton	70-74	F	53
Plympton	70-74	M	80
Plympton	75+	F	29
Plympton	75+	M	40
Richmond (SA)	15-19	F	304
Richmond (SA)	15-19	M	312
Richmond (SA)	20-24	F	647
Richmond (SA)	20-24	M	842
Richmond (SA)	25-29	F	788
Richmond (SA)	25-29	M	1107
Richmond (SA)	30-34	F	763
Richmond (SA)	30-34	M	1293
Richmond (SA)	35-39	F	777
Richmond (SA)	35-39	M	1282
Richmond (SA)	40-44	F	853
Richmond (SA)	40-44	M	1358
Richmond (SA)	45-49	F	898
Richmond (SA)	45-49	M	1309
Richmond (SA)	50-54	F	869
Richmond (SA)	50-54	M	1299
Richmond (SA)	55-59	F	737
Richmond (SA)	55-59	M	1150
Richmond (SA)	60-64	F	467
Richmond (SA)	60-64	M	765
Richmond (SA)	65-69	F	178
Richmond (SA)	65-69	M	309
Richmond (SA)	70-74	F	41
Richmond (SA)	70-74	M	100
Richmond (SA)	75+	F	14
Richmond (SA)	75+	M	51
West Beach	15-19	F	52
West Beach	15-19	M	25
West Beach	20-24	F	46
West Beach	20-24	M	46
West Beach	25-29	F	51
West Beach	25-29	M	36
West Beach	30-34	F	44
West Beach	30-34	M	33
West Beach	35-39	F	66
West Beach	35-39	M	44
West Beach	40-44	F	42
West Beach	40-44	M	38
West Beach	45-49	F	58
West Beach	45-49	M	53
West Beach	50-54	F	50
West Beach	50-54	M	41
West Beach	55-59	F	43
West Beach	55-59	M	37
West Beach	60-64	F	28
West Beach	60-64	M	32
West Beach	65-69	F	9
West Beach	65-69	M	22
West Beach	70-74	F	5
West Beach	70-74	M	15
West Beach	75+	F	4
West Beach	75+	M	8
Barossa - Angaston	15-19	F	92
Barossa - Angaston	15-19	M	66
Barossa - Angaston	20-24	F	89
Barossa - Angaston	20-24	M	105
Barossa - Angaston	25-29	F	85
Barossa - Angaston	25-29	M	108
Barossa - Angaston	30-34	F	101
Barossa - Angaston	30-34	M	146
Barossa - Angaston	35-39	F	105
Barossa - Angaston	35-39	M	148
Barossa - Angaston	40-44	F	151
Barossa - Angaston	40-44	M	165
Barossa - Angaston	45-49	F	162
Barossa - Angaston	45-49	M	185
Barossa - Angaston	50-54	F	146
Barossa - Angaston	50-54	M	181
Barossa - Angaston	55-59	F	137
Barossa - Angaston	55-59	M	173
Barossa - Angaston	60-64	F	85
Barossa - Angaston	60-64	M	127
Barossa - Angaston	65-69	F	45
Barossa - Angaston	65-69	M	65
Barossa - Angaston	70-74	F	16
Barossa - Angaston	70-74	M	30
Barossa - Angaston	75+	F	13
Barossa - Angaston	75+	M	25
Light	15-19	F	70
Light	15-19	M	70
Light	20-24	F	105
Light	20-24	M	93
Light	25-29	F	108
Light	25-29	M	120
Light	30-34	F	146
Light	30-34	M	116
Light	35-39	F	120
Light	35-39	M	144
Light	40-44	F	152
Light	40-44	M	153
Light	45-49	F	165
Light	45-49	M	147
Light	50-54	F	151
Light	50-54	M	159
Light	55-59	F	142
Light	55-59	M	201
Light	60-64	F	103
Light	60-64	M	132
Light	65-69	F	40
Light	65-69	M	87
Light	70-74	F	29
Light	70-74	M	45
Light	75+	F	15
Light	75+	M	30
Lyndoch	15-19	F	33
Lyndoch	15-19	M	32
Lyndoch	20-24	F	32
Lyndoch	20-24	M	50
Lyndoch	25-29	F	35
Lyndoch	25-29	M	59
Lyndoch	30-34	F	57
Lyndoch	30-34	M	58
Lyndoch	35-39	F	55
Lyndoch	35-39	M	67
Lyndoch	40-44	F	75
Lyndoch	40-44	M	70
Lyndoch	45-49	F	81
Lyndoch	45-49	M	88
Lyndoch	50-54	F	76
Lyndoch	50-54	M	95
Lyndoch	55-59	F	59
Lyndoch	55-59	M	90
Lyndoch	60-64	F	38
Lyndoch	60-64	M	62
Lyndoch	65-69	F	20
Lyndoch	65-69	M	37
Lyndoch	70-74	F	6
Lyndoch	70-74	M	19
Lyndoch	75+	F	10
Lyndoch	75+	M	4
Mallala	15-19	F	5
Mallala	15-19	M	10
Mallala	20-24	F	38
Mallala	20-24	M	50
Mallala	25-29	F	18
Mallala	25-29	M	35
Mallala	30-34	F	29
Mallala	30-34	M	45
Mallala	35-39	F	15
Mallala	35-39	M	47
Mallala	40-44	F	25
Mallala	40-44	M	58
Mallala	45-49	F	33
Mallala	45-49	M	49
Mallala	50-54	F	31
Mallala	50-54	M	57
Mallala	55-59	F	32
Mallala	55-59	M	51
Mallala	60-64	F	25
Mallala	60-64	M	38
Mallala	65-69	F	18
Mallala	65-69	M	27
Mallala	70-74	F	8
Mallala	70-74	M	10
Mallala	75+	F	3
Mallala	75+	M	10
Nuriootpa	15-19	F	109
Nuriootpa	15-19	M	97
Nuriootpa	20-24	F	153
Nuriootpa	20-24	M	165
Nuriootpa	25-29	F	157
Nuriootpa	25-29	M	144
Nuriootpa	30-34	F	148
Nuriootpa	30-34	M	195
Nuriootpa	35-39	F	169
Nuriootpa	35-39	M	162
Nuriootpa	40-44	F	225
Nuriootpa	40-44	M	223
Nuriootpa	45-49	F	225
Nuriootpa	45-49	M	218
Nuriootpa	50-54	F	244
Nuriootpa	50-54	M	194
Nuriootpa	55-59	F	184
Nuriootpa	55-59	M	227
Nuriootpa	60-64	F	128
Nuriootpa	60-64	M	165
Nuriootpa	65-69	F	54
Nuriootpa	65-69	M	78
Nuriootpa	70-74	F	17
Nuriootpa	70-74	M	21
Nuriootpa	75+	F	4
Nuriootpa	75+	M	18
Tanunda	15-19	F	98
Tanunda	15-19	M	72
Tanunda	20-24	F	111
Tanunda	20-24	M	117
Tanunda	25-29	F	96
Tanunda	25-29	M	103
Tanunda	30-34	F	114
Tanunda	30-34	M	113
Tanunda	35-39	F	105
Tanunda	35-39	M	113
Tanunda	40-44	F	169
Tanunda	40-44	M	104
Tanunda	45-49	F	179
Tanunda	45-49	M	140
Tanunda	50-54	F	180
Tanunda	50-54	M	126
Tanunda	55-59	F	139
Tanunda	55-59	M	114
Tanunda	60-64	F	102
Tanunda	60-64	M	94
Tanunda	65-69	F	36
Tanunda	65-69	M	54
Tanunda	70-74	F	12
Tanunda	70-74	M	18
Tanunda	75+	M	12
Clare	15-19	F	82
Clare	15-19	M	65
Clare	20-24	F	102
Clare	20-24	M	90
Clare	25-29	F	125
Clare	25-29	M	103
Clare	30-34	F	129
Clare	30-34	M	99
Clare	35-39	F	127
Clare	35-39	M	60
Clare	40-44	F	146
Clare	40-44	M	94
Clare	45-49	F	172
Clare	45-49	M	101
Clare	50-54	F	147
Clare	50-54	M	118
Clare	55-59	F	148
Clare	55-59	M	130
Clare	60-64	F	104
Clare	60-64	M	105
Clare	65-69	F	48
Clare	65-69	M	41
Clare	70-74	F	11
Clare	70-74	M	29
Clare	75+	M	7
Gilbert Valley	15-19	F	29
Gilbert Valley	15-19	M	34
Gilbert Valley	20-24	F	35
Gilbert Valley	20-24	M	76
Gilbert Valley	25-29	F	44
Gilbert Valley	25-29	M	85
Gilbert Valley	30-34	F	46
Gilbert Valley	30-34	M	80
Gilbert Valley	35-39	F	54
Gilbert Valley	35-39	M	65
Gilbert Valley	40-44	F	72
Gilbert Valley	40-44	M	82
Gilbert Valley	45-49	F	90
Gilbert Valley	45-49	M	106
Gilbert Valley	50-54	F	89
Gilbert Valley	50-54	M	118
Gilbert Valley	55-59	F	95
Gilbert Valley	55-59	M	102
Gilbert Valley	60-64	F	81
Gilbert Valley	60-64	M	111
Gilbert Valley	65-69	F	43
Gilbert Valley	65-69	M	61
Gilbert Valley	70-74	F	15
Gilbert Valley	70-74	M	40
Gilbert Valley	75+	F	25
Gilbert Valley	75+	M	29
Goyder	15-19	F	17
Goyder	15-19	M	32
Goyder	20-24	F	30
Goyder	20-24	M	49
Goyder	25-29	F	41
Goyder	25-29	M	66
Goyder	30-34	F	31
Goyder	30-34	M	51
Goyder	35-39	F	51
Goyder	35-39	M	66
Goyder	40-44	F	55
Goyder	40-44	M	77
Goyder	45-49	F	70
Goyder	45-49	M	67
Goyder	50-54	F	75
Goyder	50-54	M	99
Goyder	55-59	F	96
Goyder	55-59	M	89
Goyder	60-64	F	56
Goyder	60-64	M	87
Goyder	65-69	F	24
Goyder	65-69	M	32
Goyder	70-74	F	15
Goyder	70-74	M	21
Goyder	75+	F	14
Goyder	75+	M	26
Wakefield - Barunga West	15-19	F	66
Wakefield - Barunga West	15-19	M	88
Wakefield - Barunga West	20-24	F	85
Wakefield - Barunga West	20-24	M	168
Wakefield - Barunga West	25-29	F	109
Wakefield - Barunga West	25-29	M	179
Wakefield - Barunga West	30-34	F	118
Wakefield - Barunga West	30-34	M	173
Wakefield - Barunga West	35-39	F	111
Wakefield - Barunga West	35-39	M	180
Wakefield - Barunga West	40-44	F	150
Wakefield - Barunga West	40-44	M	175
Wakefield - Barunga West	45-49	F	162
Wakefield - Barunga West	45-49	M	210
Wakefield - Barunga West	50-54	F	201
Wakefield - Barunga West	50-54	M	229
Wakefield - Barunga West	55-59	F	186
Wakefield - Barunga West	55-59	M	215
Wakefield - Barunga West	60-64	F	130
Wakefield - Barunga West	60-64	M	204
Wakefield - Barunga West	65-69	F	60
Wakefield - Barunga West	65-69	M	110
Wakefield - Barunga West	70-74	F	24
Wakefield - Barunga West	70-74	M	54
Wakefield - Barunga West	75+	F	20
Wakefield - Barunga West	75+	M	28
Jamestown	15-19	F	27
Jamestown	15-19	M	45
Jamestown	20-24	F	43
