SA2_NAME16	EmploymentStatus	Sex	workers
Tewantin	Employee	M	575
Tewantin	Owner managers of incorporated enterprises	F	78
Tewantin	Owner managers of incorporated enterprises	M	114
Tewantin	Owner managers of unincorporated enterprises	F	166
Tewantin	Owner managers of unincorporated enterprises	M	148
Peregian Beach - Marcus Beach		F	7
Peregian Beach - Marcus Beach		M	3
Peregian Beach - Marcus Beach	Contributing family workers	F	20
Peregian Beach - Marcus Beach	Contributing family workers	M	12
Peregian Beach - Marcus Beach	Employee	F	212
Peregian Beach - Marcus Beach	Employee	M	152
Peregian Beach - Marcus Beach	Owner managers of incorporated enterprises	F	62
Peregian Beach - Marcus Beach	Owner managers of incorporated enterprises	M	97
Peregian Beach - Marcus Beach	Owner managers of unincorporated enterprises	F	97
Peregian Beach - Marcus Beach	Owner managers of unincorporated enterprises	M	102
Peregian Springs		F	7
Peregian Springs		M	5
Peregian Springs	Contributing family workers	F	20
Peregian Springs	Contributing family workers	M	8
Peregian Springs	Employee	F	590
Peregian Springs	Employee	M	339
Peregian Springs	Owner managers of incorporated enterprises	F	51
Peregian Springs	Owner managers of incorporated enterprises	M	84
Peregian Springs	Owner managers of unincorporated enterprises	F	111
Peregian Springs	Owner managers of unincorporated enterprises	M	112
Beerwah		F	18
Beerwah		M	20
Beerwah	Contributing family workers	F	43
Beerwah	Contributing family workers	M	33
Beerwah	Employee	F	1373
Beerwah	Employee	M	1011
Beerwah	Owner managers of incorporated enterprises	F	73
Beerwah	Owner managers of incorporated enterprises	M	120
Beerwah	Owner managers of unincorporated enterprises	F	135
Beerwah	Owner managers of unincorporated enterprises	M	149
Caloundra Hinterland		F	13
Caloundra Hinterland		M	23
Caloundra Hinterland	Contributing family workers	F	76
Caloundra Hinterland	Contributing family workers	M	59
Caloundra Hinterland	Employee	F	1027
Caloundra Hinterland	Employee	M	620
Caloundra Hinterland	Owner managers of incorporated enterprises	F	95
Caloundra Hinterland	Owner managers of incorporated enterprises	M	163
Caloundra Hinterland	Owner managers of unincorporated enterprises	F	249
Caloundra Hinterland	Owner managers of unincorporated enterprises	M	289
Glass House Mountains		F	13
Glass House Mountains		M	12
Glass House Mountains	Contributing family workers	F	29
Glass House Mountains	Contributing family workers	M	20
Glass House Mountains	Employee	F	453
Glass House Mountains	Employee	M	471
Glass House Mountains	Owner managers of incorporated enterprises	F	33
Glass House Mountains	Owner managers of incorporated enterprises	M	72
Glass House Mountains	Owner managers of unincorporated enterprises	F	68
Glass House Mountains	Owner managers of unincorporated enterprises	M	116
Landsborough		F	4
Landsborough		M	11
Landsborough	Contributing family workers	F	55
Landsborough	Contributing family workers	M	26
Landsborough	Employee	F	632
Landsborough	Employee	M	761
Landsborough	Owner managers of incorporated enterprises	F	103
Landsborough	Owner managers of incorporated enterprises	M	163
Landsborough	Owner managers of unincorporated enterprises	F	144
Landsborough	Owner managers of unincorporated enterprises	M	197
Maroochy Hinterland		F	9
Maroochy Hinterland		M	11
Maroochy Hinterland	Contributing family workers	F	49
Maroochy Hinterland	Contributing family workers	M	37
Maroochy Hinterland	Employee	F	350
Maroochy Hinterland	Employee	M	267
Maroochy Hinterland	Owner managers of incorporated enterprises	F	51
Maroochy Hinterland	Owner managers of incorporated enterprises	M	80
Maroochy Hinterland	Owner managers of unincorporated enterprises	F	113
Maroochy Hinterland	Owner managers of unincorporated enterprises	M	154
Palmwoods		F	13
Palmwoods		M	24
Palmwoods	Contributing family workers	F	73
Palmwoods	Contributing family workers	M	59
Palmwoods	Employee	F	998
Palmwoods	Employee	M	768
Palmwoods	Owner managers of incorporated enterprises	F	118
Palmwoods	Owner managers of incorporated enterprises	M	207
Palmwoods	Owner managers of unincorporated enterprises	F	202
Palmwoods	Owner managers of unincorporated enterprises	M	251
Bli Bli		F	8
Bli Bli		M	9
Bli Bli	Contributing family workers	F	18
Bli Bli	Contributing family workers	M	18
Bli Bli	Employee	F	427
Bli Bli	Employee	M	414
Bli Bli	Owner managers of incorporated enterprises	F	34
Bli Bli	Owner managers of incorporated enterprises	M	101
Bli Bli	Owner managers of unincorporated enterprises	F	83
Bli Bli	Owner managers of unincorporated enterprises	M	121
Diddillibah - Rosemount		F	3
Diddillibah - Rosemount		M	3
Diddillibah - Rosemount	Contributing family workers	F	19
Diddillibah - Rosemount	Contributing family workers	M	9
Diddillibah - Rosemount	Employee	F	163
Diddillibah - Rosemount	Employee	M	167
Diddillibah - Rosemount	Owner managers of incorporated enterprises	F	38
Diddillibah - Rosemount	Owner managers of incorporated enterprises	M	72
Diddillibah - Rosemount	Owner managers of unincorporated enterprises	F	53
Diddillibah - Rosemount	Owner managers of unincorporated enterprises	M	78
Eumundi - Yandina		F	18
Eumundi - Yandina		M	30
Eumundi - Yandina	Contributing family workers	F	99
Eumundi - Yandina	Contributing family workers	M	66
Eumundi - Yandina	Employee	F	1277
Eumundi - Yandina	Employee	M	2098
Eumundi - Yandina	Owner managers of incorporated enterprises	F	179
Eumundi - Yandina	Owner managers of incorporated enterprises	M	399
Eumundi - Yandina	Owner managers of unincorporated enterprises	F	288
Eumundi - Yandina	Owner managers of unincorporated enterprises	M	373
Nambour		F	53
Nambour		M	51
Nambour	Contributing family workers	F	72
Nambour	Contributing family workers	M	80
Nambour	Employee	F	7468
Nambour	Employee	M	4077
Nambour	Owner managers of incorporated enterprises	F	154
Nambour	Owner managers of incorporated enterprises	M	314
Nambour	Owner managers of unincorporated enterprises	F	313
Nambour	Owner managers of unincorporated enterprises	M	398
Noosa Hinterland		F	30
Noosa Hinterland		M	36
Noosa Hinterland	Contributing family workers	F	121
Noosa Hinterland	Contributing family workers	M	89
Noosa Hinterland	Employee	F	1657
Noosa Hinterland	Employee	M	1454
Noosa Hinterland	Owner managers of incorporated enterprises	F	255
Noosa Hinterland	Owner managers of incorporated enterprises	M	385
Noosa Hinterland	Owner managers of unincorporated enterprises	F	409
Noosa Hinterland	Owner managers of unincorporated enterprises	M	531
Cambooya - Wyreema		F	5
Cambooya - Wyreema		M	4
Cambooya - Wyreema	Contributing family workers	F	34
Cambooya - Wyreema	Contributing family workers	M	31
Cambooya - Wyreema	Employee	F	165
Cambooya - Wyreema	Employee	M	246
Cambooya - Wyreema	Owner managers of incorporated enterprises	F	55
Cambooya - Wyreema	Owner managers of incorporated enterprises	M	68
Cambooya - Wyreema	Owner managers of unincorporated enterprises	F	51
Cambooya - Wyreema	Owner managers of unincorporated enterprises	M	86
Darling Heights		F	21
Darling Heights		M	22
Darling Heights	Contributing family workers	F	34
Darling Heights	Contributing family workers	M	17
Darling Heights	Employee	F	2379
Darling Heights	Employee	M	1623
Darling Heights	Owner managers of incorporated enterprises	F	56
Darling Heights	Owner managers of incorporated enterprises	M	114
Darling Heights	Owner managers of unincorporated enterprises	F	99
Darling Heights	Owner managers of unincorporated enterprises	M	121
Drayton - Harristown		F	20
Drayton - Harristown		M	23
Drayton - Harristown	Contributing family workers	F	31
Drayton - Harristown	Contributing family workers	M	22
Drayton - Harristown	Employee	F	1706
Drayton - Harristown	Employee	M	2792
Drayton - Harristown	Owner managers of incorporated enterprises	F	73
Drayton - Harristown	Owner managers of incorporated enterprises	M	200
Drayton - Harristown	Owner managers of unincorporated enterprises	F	88
Drayton - Harristown	Owner managers of unincorporated enterprises	M	148
Gatton		F	31
Gatton		M	35
Gatton	Contributing family workers	F	22
Gatton	Contributing family workers	M	20
Gatton	Employee	F	2067
Gatton	Employee	M	1889
Gatton	Owner managers of incorporated enterprises	F	62
Gatton	Owner managers of incorporated enterprises	M	113
Gatton	Owner managers of unincorporated enterprises	F	80
Gatton	Owner managers of unincorporated enterprises	M	110
Gowrie (Qld)	Contributing family workers	F	28
Gowrie (Qld)	Contributing family workers	M	16
Gowrie (Qld)	Employee	F	164
Gowrie (Qld)	Employee	M	71
Gowrie (Qld)	Owner managers of incorporated enterprises	F	15
Gowrie (Qld)	Owner managers of incorporated enterprises	M	31
Gowrie (Qld)	Owner managers of unincorporated enterprises	F	45
Gowrie (Qld)	Owner managers of unincorporated enterprises	M	54
Highfields		F	13
Highfields		M	14
Highfields	Contributing family workers	F	60
Highfields	Contributing family workers	M	46
Highfields	Employee	F	1006
Highfields	Employee	M	861
Highfields	Owner managers of incorporated enterprises	F	82
Highfields	Owner managers of incorporated enterprises	M	142
Highfields	Owner managers of unincorporated enterprises	F	157
Highfields	Owner managers of unincorporated enterprises	M	158
Lockyer Valley - West		F	20
Lockyer Valley - West		M	30
Lockyer Valley - West	Contributing family workers	F	82
Lockyer Valley - West	Contributing family workers	M	92
Lockyer Valley - West	Employee	F	851
Lockyer Valley - West	Employee	M	1197
Lockyer Valley - West	Owner managers of incorporated enterprises	F	56
Lockyer Valley - West	Owner managers of incorporated enterprises	M	153
Lockyer Valley - West	Owner managers of unincorporated enterprises	F	109
Lockyer Valley - West	Owner managers of unincorporated enterprises	M	194
Middle Ridge		F	10
Middle Ridge		M	6
Middle Ridge	Contributing family workers	F	21
Middle Ridge	Contributing family workers	M	11
Middle Ridge	Employee	F	748
Middle Ridge	Employee	M	286
Middle Ridge	Owner managers of incorporated enterprises	F	46
Middle Ridge	Owner managers of incorporated enterprises	M	79
Middle Ridge	Owner managers of unincorporated enterprises	F	47
Middle Ridge	Owner managers of unincorporated enterprises	M	53
Newtown (Qld)		F	20
Newtown (Qld)		M	12
Newtown (Qld)	Contributing family workers	F	19
Newtown (Qld)	Contributing family workers	M	17
Newtown (Qld)	Employee	F	1877
Newtown (Qld)	Employee	M	918
Newtown (Qld)	Owner managers of incorporated enterprises	F	47
Newtown (Qld)	Owner managers of incorporated enterprises	M	76
Newtown (Qld)	Owner managers of unincorporated enterprises	F	89
Newtown (Qld)	Owner managers of unincorporated enterprises	M	120
North Toowoomba - Harlaxton		F	13
North Toowoomba - Harlaxton		M	9
North Toowoomba - Harlaxton	Contributing family workers	F	21
North Toowoomba - Harlaxton	Contributing family workers	M	20
North Toowoomba - Harlaxton	Employee	F	755
North Toowoomba - Harlaxton	Employee	M	1275
North Toowoomba - Harlaxton	Owner managers of incorporated enterprises	F	44
North Toowoomba - Harlaxton	Owner managers of incorporated enterprises	M	118
North Toowoomba - Harlaxton	Owner managers of unincorporated enterprises	F	56
North Toowoomba - Harlaxton	Owner managers of unincorporated enterprises	M	98
Rangeville		F	9
Rangeville		M	10
Rangeville	Contributing family workers	F	17
Rangeville	Contributing family workers	M	8
Rangeville	Employee	F	691
Rangeville	Employee	M	355
Rangeville	Owner managers of incorporated enterprises	F	33
Rangeville	Owner managers of incorporated enterprises	M	75
Rangeville	Owner managers of unincorporated enterprises	F	61
Rangeville	Owner managers of unincorporated enterprises	M	61
Toowoomba - Central		F	61
Toowoomba - Central		M	63
Toowoomba - Central	Contributing family workers	F	96
Toowoomba - Central	Contributing family workers	M	75
Toowoomba - Central	Employee	F	9698
Toowoomba - Central	Employee	M	6559
Toowoomba - Central	Owner managers of incorporated enterprises	F	314
Toowoomba - Central	Owner managers of incorporated enterprises	M	636
Toowoomba - Central	Owner managers of unincorporated enterprises	F	317
Toowoomba - Central	Owner managers of unincorporated enterprises	M	367
Toowoomba - East		F	40
Toowoomba - East		M	15
Toowoomba - East	Contributing family workers	F	37
Toowoomba - East	Contributing family workers	M	19
Toowoomba - East	Employee	F	3361
Toowoomba - East	Employee	M	1525
Toowoomba - East	Owner managers of incorporated enterprises	F	113
Toowoomba - East	Owner managers of incorporated enterprises	M	224
Toowoomba - East	Owner managers of unincorporated enterprises	F	166
Toowoomba - East	Owner managers of unincorporated enterprises	M	176
Toowoomba - West		F	15
Toowoomba - West		M	23
Toowoomba - West	Contributing family workers	F	68
Toowoomba - West	Contributing family workers	M	45
Toowoomba - West	Employee	F	1228
Toowoomba - West	Employee	M	3061
Toowoomba - West	Owner managers of incorporated enterprises	F	118
Toowoomba - West	Owner managers of incorporated enterprises	M	239
Toowoomba - West	Owner managers of unincorporated enterprises	F	130
Toowoomba - West	Owner managers of unincorporated enterprises	M	197
Wilsonton		F	24
Wilsonton		M	32
Wilsonton	Contributing family workers	F	28
Wilsonton	Contributing family workers	M	37
Wilsonton	Employee	F	2607
Wilsonton	Employee	M	3064
Wilsonton	Owner managers of incorporated enterprises	F	82
Wilsonton	Owner managers of incorporated enterprises	M	212
Wilsonton	Owner managers of unincorporated enterprises	F	96
Wilsonton	Owner managers of unincorporated enterprises	M	201
Ayr		F	35
Ayr		M	31
Ayr	Contributing family workers	F	45
Ayr	Contributing family workers	M	39
Ayr	Employee	F	2041
Ayr	Employee	M	1298
Ayr	Owner managers of incorporated enterprises	F	80
Ayr	Owner managers of incorporated enterprises	M	143
Ayr	Owner managers of unincorporated enterprises	F	149
Ayr	Owner managers of unincorporated enterprises	M	201
Burdekin		F	13
Burdekin		M	39
Burdekin	Contributing family workers	F	89
Burdekin	Contributing family workers	M	111
Burdekin	Employee	F	764
Burdekin	Employee	M	1609
Burdekin	Owner managers of incorporated enterprises	F	76
Burdekin	Owner managers of incorporated enterprises	M	228
Burdekin	Owner managers of unincorporated enterprises	F	127
Burdekin	Owner managers of unincorporated enterprises	M	265
Charters Towers		F	35
Charters Towers		M	19
Charters Towers	Contributing family workers	F	37
Charters Towers	Contributing family workers	M	37
Charters Towers	Employee	F	1562
Charters Towers	Employee	M	988
Charters Towers	Owner managers of incorporated enterprises	F	65
Charters Towers	Owner managers of incorporated enterprises	M	96
Charters Towers	Owner managers of unincorporated enterprises	F	83
Charters Towers	Owner managers of unincorporated enterprises	M	85
