SA2_NAME16	CountryOfBirth	Sex	workers
Canning Vale - East	CAN	F	8
Canning Vale - East	CAN	M	7
Canning Vale - East	CHN	F	48
Canning Vale - East	CHN	M	55
Canning Vale - East	HRV	M	3
Canning Vale - East	EGY	F	3
Canning Vale - East	EGY	M	3
Canning Vale - East	DEU	F	4
Canning Vale - East	DEU	M	8
Canning Vale - East	HKG	F	5
Canning Vale - East	HKG	M	6
Canning Vale - East	IND	F	95
Canning Vale - East	IND	M	112
Canning Vale - East	IDN	F	11
Canning Vale - East	IDN	M	16
Canning Vale - East	IRN	F	3
Canning Vale - East	IRN	M	8
Canning Vale - East	IRQ	F	3
Canning Vale - East	IRQ	M	7
Canning Vale - East	IRL	F	13
Canning Vale - East	IRL	M	14
Canning Vale - East	ITA	F	3
Canning Vale - East	ITA	M	11
Canning Vale - East	JPN	F	5
Canning Vale - East	MYS	F	80
Canning Vale - East	MYS	M	52
Canning Vale - East	NLD	F	10
Canning Vale - East	NLD	M	3
Canning Vale - East	NZL	F	76
Canning Vale - East	NZL	M	74
Canning Vale - East	PAK	F	12
Canning Vale - East	PAK	M	17
Canning Vale - East	PHL	F	30
Canning Vale - East	PHL	M	27
Canning Vale - East	POL	F	4
Canning Vale - East	POL	M	6
Canning Vale - East	SGP	F	38
Canning Vale - East	SGP	M	27
Canning Vale - East	ZAF	F	68
Canning Vale - East	ZAF	M	53
Canning Vale - East	KOR	F	9
Canning Vale - East	KOR	M	10
Canning Vale - East	LKA	F	18
Canning Vale - East	LKA	M	21
Canning Vale - East	THA	F	3
Canning Vale - East	GBR	F	223
Canning Vale - East	GBR	M	278
Canning Vale - East	USA	F	11
Canning Vale - East	USA	M	11
Canning Vale - East	VNM	F	9
Canning Vale - East	VNM	M	8
Canning Vale - East	ZWE	F	8
Canning Vale - East	ZWE	M	18
Gosnells		F	159
Gosnells		M	109
Gosnells	AUS	F	1018
Gosnells	AUS	M	588
Gosnells	CAN	F	4
Gosnells	CAN	M	3
Gosnells	CHN	F	29
Gosnells	CHN	M	24
Gosnells	HRV	M	3
Gosnells	EGY	F	3
Gosnells	EGY	M	3
Gosnells	FJI	F	4
Gosnells	DEU	F	3
Gosnells	DEU	M	6
Gosnells	HKG	M	3
Gosnells	IND	F	78
Gosnells	IND	M	98
Gosnells	IDN	F	14
Gosnells	IDN	M	10
Gosnells	IRN	F	3
Gosnells	IRQ	F	6
Gosnells	IRQ	M	9
Gosnells	IRL	F	3
Gosnells	IRL	M	6
Gosnells	ITA	F	3
Gosnells	ITA	M	5
Gosnells	MYS	F	38
Gosnells	MYS	M	23
Gosnells	MLT	F	3
Gosnells	NLD	F	8
Gosnells	NLD	M	3
Gosnells	NZL	F	80
Gosnells	NZL	M	41
Gosnells	PAK	F	6
Gosnells	PAK	M	14
Gosnells	PHL	F	66
Gosnells	PHL	M	13
Gosnells	POL	F	5
Gosnells	POL	M	3
Gosnells	SGP	F	15
Gosnells	SGP	M	7
Gosnells	ZAF	F	29
Gosnells	ZAF	M	19
Gosnells	KOR	F	3
Gosnells	KOR	M	3
Gosnells	LKA	F	21
Gosnells	LKA	M	17
Gosnells	THA	F	8
Gosnells	THA	M	4
Gosnells	TUR	M	3
Gosnells	GBR	F	224
Gosnells	GBR	M	100
Gosnells	USA	F	5
Gosnells	USA	M	3
Gosnells	VNM	F	9
Gosnells	VNM	M	3
Gosnells	ZWE	F	18
Gosnells	ZWE	M	3
Huntingdale - Southern River		F	76
Huntingdale - Southern River		M	66
Huntingdale - Southern River	AUS	F	642
Huntingdale - Southern River	AUS	M	348
Huntingdale - Southern River	CAN	M	3
Huntingdale - Southern River	CHN	F	15
Huntingdale - Southern River	CHN	M	16
Huntingdale - Southern River	DEU	F	8
Huntingdale - Southern River	DEU	M	4
Huntingdale - Southern River	IND	F	58
Huntingdale - Southern River	IND	M	47
Huntingdale - Southern River	IDN	F	10
Huntingdale - Southern River	IDN	M	6
Huntingdale - Southern River	IRN	F	3
Huntingdale - Southern River	IRQ	F	3
Huntingdale - Southern River	IRQ	M	5
Huntingdale - Southern River	IRL	F	3
Huntingdale - Southern River	IRL	M	3
Huntingdale - Southern River	MYS	F	38
Huntingdale - Southern River	MYS	M	34
Huntingdale - Southern River	NLD	F	5
Huntingdale - Southern River	NLD	M	3
Huntingdale - Southern River	NZL	F	29
Huntingdale - Southern River	NZL	M	31
Huntingdale - Southern River	PAK	F	3
Huntingdale - Southern River	PAK	M	7
Huntingdale - Southern River	PHL	F	22
Huntingdale - Southern River	PHL	M	13
Huntingdale - Southern River	POL	F	3
Huntingdale - Southern River	SGP	F	17
Huntingdale - Southern River	SGP	M	13
Huntingdale - Southern River	ZAF	F	49
Huntingdale - Southern River	ZAF	M	17
Huntingdale - Southern River	KOR	F	3
Huntingdale - Southern River	KOR	M	6
Huntingdale - Southern River	LKA	F	8
Huntingdale - Southern River	LKA	M	5
Huntingdale - Southern River	THA	F	6
Huntingdale - Southern River	GBR	F	131
Huntingdale - Southern River	GBR	M	81
Huntingdale - Southern River	USA	F	3
Huntingdale - Southern River	USA	M	4
Huntingdale - Southern River	VNM	F	16
Huntingdale - Southern River	VNM	M	8
Huntingdale - Southern River	ZWE	F	7
Huntingdale - Southern River	ZWE	M	4
Maddington - Orange Grove - Martin		F	203
Maddington - Orange Grove - Martin		M	446
Maddington - Orange Grove - Martin	AUS	F	2020
Maddington - Orange Grove - Martin	AUS	M	3261
Maddington - Orange Grove - Martin	CAN	F	8
Maddington - Orange Grove - Martin	CAN	M	6
Maddington - Orange Grove - Martin	CHN	F	65
Maddington - Orange Grove - Martin	CHN	M	71
Maddington - Orange Grove - Martin	HRV	F	6
Maddington - Orange Grove - Martin	HRV	M	8
Maddington - Orange Grove - Martin	EGY	M	3
Maddington - Orange Grove - Martin	FJI	M	7
Maddington - Orange Grove - Martin	MKD	F	3
Maddington - Orange Grove - Martin	MKD	M	4
Maddington - Orange Grove - Martin	DEU	F	10
Maddington - Orange Grove - Martin	DEU	M	15
Maddington - Orange Grove - Martin	GRC	F	3
Maddington - Orange Grove - Martin	HKG	F	6
Maddington - Orange Grove - Martin	HKG	M	8
Maddington - Orange Grove - Martin	IND	F	90
Maddington - Orange Grove - Martin	IND	M	195
Maddington - Orange Grove - Martin	IDN	F	16
Maddington - Orange Grove - Martin	IDN	M	30
Maddington - Orange Grove - Martin	IRN	F	6
Maddington - Orange Grove - Martin	IRN	M	21
Maddington - Orange Grove - Martin	IRQ	M	17
Maddington - Orange Grove - Martin	IRL	F	30
Maddington - Orange Grove - Martin	IRL	M	56
Maddington - Orange Grove - Martin	ITA	F	11
Maddington - Orange Grove - Martin	ITA	M	33
Maddington - Orange Grove - Martin	JPN	F	3
Maddington - Orange Grove - Martin	JPN	M	4
Maddington - Orange Grove - Martin	LBN	M	5
Maddington - Orange Grove - Martin	MYS	F	64
Maddington - Orange Grove - Martin	MYS	M	52
Maddington - Orange Grove - Martin	NLD	F	16
Maddington - Orange Grove - Martin	NLD	M	15
Maddington - Orange Grove - Martin	NZL	F	134
Maddington - Orange Grove - Martin	NZL	M	284
Maddington - Orange Grove - Martin	PAK	F	5
Maddington - Orange Grove - Martin	PAK	M	23
Maddington - Orange Grove - Martin	PHL	F	77
Maddington - Orange Grove - Martin	PHL	M	107
Maddington - Orange Grove - Martin	POL	F	12
Maddington - Orange Grove - Martin	POL	M	3
Maddington - Orange Grove - Martin	SGP	F	22
Maddington - Orange Grove - Martin	SGP	M	33
Maddington - Orange Grove - Martin	ZAF	F	51
Maddington - Orange Grove - Martin	ZAF	M	79
Maddington - Orange Grove - Martin	KOR	F	8
Maddington - Orange Grove - Martin	KOR	M	12
Maddington - Orange Grove - Martin	LKA	F	15
Maddington - Orange Grove - Martin	LKA	M	74
Maddington - Orange Grove - Martin	THA	F	21
Maddington - Orange Grove - Martin	THA	M	23
Maddington - Orange Grove - Martin	TUR	M	8
Maddington - Orange Grove - Martin	GBR	F	382
Maddington - Orange Grove - Martin	GBR	M	550
Maddington - Orange Grove - Martin	USA	F	8
Maddington - Orange Grove - Martin	USA	M	8
Maddington - Orange Grove - Martin	VNM	F	26
Maddington - Orange Grove - Martin	VNM	M	38
Maddington - Orange Grove - Martin	ZWE	F	9
Maddington - Orange Grove - Martin	ZWE	M	24
Thornlie		F	114
Thornlie		M	89
Thornlie	AUS	F	980
Thornlie	AUS	M	612
Thornlie	CAN	F	3
Thornlie	CHN	F	37
Thornlie	CHN	M	36
Thornlie	EGY	F	3
Thornlie	EGY	M	3
Thornlie	DEU	F	5
Thornlie	DEU	M	7
Thornlie	HKG	F	7
Thornlie	HKG	M	6
Thornlie	IND	F	68
Thornlie	IND	M	75
Thornlie	IDN	F	19
Thornlie	IDN	M	18
Thornlie	IRN	F	3
Thornlie	IRQ	F	4
Thornlie	IRQ	M	5
Thornlie	IRL	F	7
Thornlie	IRL	M	8
Thornlie	ITA	F	7
Thornlie	ITA	M	10
Thornlie	LBN	F	4
Thornlie	MYS	F	60
Thornlie	MYS	M	49
Thornlie	MLT	F	3
Thornlie	NLD	F	3
Thornlie	NLD	M	4
Thornlie	NZL	F	63
Thornlie	NZL	M	56
Thornlie	PAK	F	8
Thornlie	PAK	M	19
Thornlie	PHL	F	28
Thornlie	PHL	M	17
Thornlie	SGP	F	20
Thornlie	SGP	M	22
Thornlie	ZAF	F	29
Thornlie	ZAF	M	14
Thornlie	KOR	F	5
Thornlie	KOR	M	8
Thornlie	LKA	F	7
Thornlie	LKA	M	4
Thornlie	THA	F	12
Thornlie	THA	M	4
Thornlie	TUR	M	3
Thornlie	GBR	F	169
Thornlie	GBR	M	136
Thornlie	USA	F	4
Thornlie	USA	M	11
Thornlie	VNM	F	10
Thornlie	VNM	M	9
Thornlie	ZWE	F	5
Thornlie	ZWE	M	3
Forrestfield - Wattle Grove		F	127
Forrestfield - Wattle Grove		M	306
Forrestfield - Wattle Grove	AUS	F	1430
Forrestfield - Wattle Grove	AUS	M	2443
Forrestfield - Wattle Grove	CAN	F	4
Forrestfield - Wattle Grove	CAN	M	13
Forrestfield - Wattle Grove	CHN	F	35
Forrestfield - Wattle Grove	CHN	M	58
Forrestfield - Wattle Grove	HRV	M	5
Forrestfield - Wattle Grove	EGY	M	3
Forrestfield - Wattle Grove	FJI	F	3
Forrestfield - Wattle Grove	FJI	M	7
Forrestfield - Wattle Grove	MKD	F	3
Forrestfield - Wattle Grove	MKD	M	4
Forrestfield - Wattle Grove	DEU	F	14
Forrestfield - Wattle Grove	DEU	M	13
Forrestfield - Wattle Grove	GRC	M	3
Forrestfield - Wattle Grove	HKG	F	4
Forrestfield - Wattle Grove	HKG	M	8
Forrestfield - Wattle Grove	IND	F	45
Forrestfield - Wattle Grove	IND	M	186
Forrestfield - Wattle Grove	IDN	F	10
Forrestfield - Wattle Grove	IDN	M	21
Forrestfield - Wattle Grove	IRN	F	3
Forrestfield - Wattle Grove	IRN	M	22
Forrestfield - Wattle Grove	IRQ	M	4
Forrestfield - Wattle Grove	IRL	F	17
Forrestfield - Wattle Grove	IRL	M	36
Forrestfield - Wattle Grove	ITA	F	12
Forrestfield - Wattle Grove	ITA	M	19
Forrestfield - Wattle Grove	JPN	F	3
Forrestfield - Wattle Grove	LBN	M	3
Forrestfield - Wattle Grove	MYS	F	28
Forrestfield - Wattle Grove	MYS	M	47
Forrestfield - Wattle Grove	MLT	M	3
Forrestfield - Wattle Grove	NLD	F	13
Forrestfield - Wattle Grove	NLD	M	9
Forrestfield - Wattle Grove	NZL	F	126
Forrestfield - Wattle Grove	NZL	M	279
Forrestfield - Wattle Grove	PAK	F	3
Forrestfield - Wattle Grove	PAK	M	21
Forrestfield - Wattle Grove	PHL	F	48
Forrestfield - Wattle Grove	PHL	M	94
Forrestfield - Wattle Grove	POL	F	4
Forrestfield - Wattle Grove	POL	M	11
Forrestfield - Wattle Grove	SGP	F	16
Forrestfield - Wattle Grove	SGP	M	33
Forrestfield - Wattle Grove	ZAF	F	37
Forrestfield - Wattle Grove	ZAF	M	67
Forrestfield - Wattle Grove	KOR	F	3
Forrestfield - Wattle Grove	KOR	M	10
Forrestfield - Wattle Grove	LKA	F	3
Forrestfield - Wattle Grove	LKA	M	25
Forrestfield - Wattle Grove	THA	F	16
Forrestfield - Wattle Grove	THA	M	6
Forrestfield - Wattle Grove	TUR	F	3
Forrestfield - Wattle Grove	TUR	M	3
Forrestfield - Wattle Grove	GBR	F	202
Forrestfield - Wattle Grove	GBR	M	422
Forrestfield - Wattle Grove	USA	F	3
Forrestfield - Wattle Grove	USA	M	15
Forrestfield - Wattle Grove	VNM	F	13
Forrestfield - Wattle Grove	VNM	M	39
Forrestfield - Wattle Grove	ZWE	F	14
Forrestfield - Wattle Grove	ZWE	M	25
High Wycombe		F	45
High Wycombe		M	50
High Wycombe	AUS	F	623
High Wycombe	AUS	M	750
High Wycombe	CHN	F	6
High Wycombe	CHN	M	9
High Wycombe	HRV	M	3
High Wycombe	DEU	F	4
High Wycombe	DEU	M	4
High Wycombe	HKG	M	3
High Wycombe	IND	F	16
High Wycombe	IND	M	40
High Wycombe	IDN	F	3
High Wycombe	IDN	M	5
High Wycombe	IRN	M	4
High Wycombe	IRQ	M	4
High Wycombe	IRL	F	12
High Wycombe	IRL	M	14
High Wycombe	ITA	F	3
High Wycombe	ITA	M	4
High Wycombe	JPN	F	3
High Wycombe	MYS	F	7
High Wycombe	MYS	M	6
High Wycombe	NLD	F	3
High Wycombe	NLD	M	4
High Wycombe	NZL	F	62
High Wycombe	NZL	M	67
High Wycombe	PHL	F	12
High Wycombe	PHL	M	15
High Wycombe	POL	M	3
High Wycombe	SGP	F	4
High Wycombe	SGP	M	6
High Wycombe	ZAF	F	9
High Wycombe	ZAF	M	13
High Wycombe	LKA	F	3
High Wycombe	THA	F	10
High Wycombe	THA	M	3
High Wycombe	GBR	F	83
High Wycombe	GBR	M	94
High Wycombe	USA	M	3
High Wycombe	VNM	F	10
High Wycombe	VNM	M	12
High Wycombe	ZWE	F	3
High Wycombe	ZWE	M	4
Kalamunda - Maida Vale - Gooseberry Hill		F	86
Kalamunda - Maida Vale - Gooseberry Hill		M	57
Kalamunda - Maida Vale - Gooseberry Hill	AUS	F	1295
Kalamunda - Maida Vale - Gooseberry Hill	AUS	M	889
Kalamunda - Maida Vale - Gooseberry Hill	CAN	F	3
Kalamunda - Maida Vale - Gooseberry Hill	CHN	F	10
Kalamunda - Maida Vale - Gooseberry Hill	CHN	M	9
Kalamunda - Maida Vale - Gooseberry Hill	HRV	F	7
Kalamunda - Maida Vale - Gooseberry Hill	HRV	M	3
Kalamunda - Maida Vale - Gooseberry Hill	EGY	M	5
Kalamunda - Maida Vale - Gooseberry Hill	DEU	F	5
Kalamunda - Maida Vale - Gooseberry Hill	DEU	M	12
Kalamunda - Maida Vale - Gooseberry Hill	HKG	F	3
Kalamunda - Maida Vale - Gooseberry Hill	IND	F	25
Kalamunda - Maida Vale - Gooseberry Hill	IND	M	28
Kalamunda - Maida Vale - Gooseberry Hill	IRL	F	28
Kalamunda - Maida Vale - Gooseberry Hill	IRL	M	14
Kalamunda - Maida Vale - Gooseberry Hill	ITA	F	11
Kalamunda - Maida Vale - Gooseberry Hill	ITA	M	12
Kalamunda - Maida Vale - Gooseberry Hill	JPN	F	4
Kalamunda - Maida Vale - Gooseberry Hill	MYS	F	21
Kalamunda - Maida Vale - Gooseberry Hill	MYS	M	6
Kalamunda - Maida Vale - Gooseberry Hill	NLD	F	9
Kalamunda - Maida Vale - Gooseberry Hill	NLD	M	3
Kalamunda - Maida Vale - Gooseberry Hill	NZL	F	77
Kalamunda - Maida Vale - Gooseberry Hill	NZL	M	66
Kalamunda - Maida Vale - Gooseberry Hill	PHL	F	26
Kalamunda - Maida Vale - Gooseberry Hill	PHL	M	10
Kalamunda - Maida Vale - Gooseberry Hill	POL	F	6
Kalamunda - Maida Vale - Gooseberry Hill	POL	M	3
Kalamunda - Maida Vale - Gooseberry Hill	SGP	F	4
Kalamunda - Maida Vale - Gooseberry Hill	SGP	M	6
Kalamunda - Maida Vale - Gooseberry Hill	ZAF	F	26
Kalamunda - Maida Vale - Gooseberry Hill	ZAF	M	22
Kalamunda - Maida Vale - Gooseberry Hill	KOR	M	5
Kalamunda - Maida Vale - Gooseberry Hill	LKA	F	3
Kalamunda - Maida Vale - Gooseberry Hill	LKA	M	5
Kalamunda - Maida Vale - Gooseberry Hill	THA	F	7
Kalamunda - Maida Vale - Gooseberry Hill	GBR	F	285
Kalamunda - Maida Vale - Gooseberry Hill	GBR	M	191
Kalamunda - Maida Vale - Gooseberry Hill	USA	F	8
Kalamunda - Maida Vale - Gooseberry Hill	USA	M	6
Kalamunda - Maida Vale - Gooseberry Hill	VNM	F	10
Kalamunda - Maida Vale - Gooseberry Hill	VNM	M	9
Kalamunda - Maida Vale - Gooseberry Hill	ZWE	F	13
Kalamunda - Maida Vale - Gooseberry Hill	ZWE	M	13
Lesmurdie - Bickley - Carmel		F	70
Lesmurdie - Bickley - Carmel		M	53
Lesmurdie - Bickley - Carmel	AUS	F	953
Lesmurdie - Bickley - Carmel	AUS	M	770
Lesmurdie - Bickley - Carmel	CAN	F	6
Lesmurdie - Bickley - Carmel	CAN	M	3
Lesmurdie - Bickley - Carmel	CHN	F	3
Lesmurdie - Bickley - Carmel	HRV	F	3
Lesmurdie - Bickley - Carmel	DEU	F	4
Lesmurdie - Bickley - Carmel	DEU	M	6
Lesmurdie - Bickley - Carmel	IND	F	21
Lesmurdie - Bickley - Carmel	IND	M	26
Lesmurdie - Bickley - Carmel	IRN	M	3
Lesmurdie - Bickley - Carmel	IRL	F	22
Lesmurdie - Bickley - Carmel	IRL	M	19
Lesmurdie - Bickley - Carmel	ITA	F	15
Lesmurdie - Bickley - Carmel	ITA	M	15
Lesmurdie - Bickley - Carmel	JPN	F	3
Lesmurdie - Bickley - Carmel	MYS	F	4
Lesmurdie - Bickley - Carmel	MYS	M	6
Lesmurdie - Bickley - Carmel	NLD	F	10
Lesmurdie - Bickley - Carmel	NLD	M	6
Lesmurdie - Bickley - Carmel	NZL	F	33
Lesmurdie - Bickley - Carmel	NZL	M	29
Lesmurdie - Bickley - Carmel	PAK	M	3
Lesmurdie - Bickley - Carmel	PHL	F	8
Lesmurdie - Bickley - Carmel	PHL	M	4
Lesmurdie - Bickley - Carmel	POL	F	5
Lesmurdie - Bickley - Carmel	SGP	F	6
Lesmurdie - Bickley - Carmel	ZAF	F	27
Lesmurdie - Bickley - Carmel	ZAF	M	20
Lesmurdie - Bickley - Carmel	KOR	M	8
Lesmurdie - Bickley - Carmel	LKA	F	4
Lesmurdie - Bickley - Carmel	LKA	M	4
Lesmurdie - Bickley - Carmel	THA	F	5
Lesmurdie - Bickley - Carmel	GBR	F	165
Lesmurdie - Bickley - Carmel	GBR	M	148
Lesmurdie - Bickley - Carmel	USA	F	7
Lesmurdie - Bickley - Carmel	USA	M	3
Lesmurdie - Bickley - Carmel	VNM	F	3
Lesmurdie - Bickley - Carmel	VNM	M	3
Lesmurdie - Bickley - Carmel	ZWE	F	19
Lesmurdie - Bickley - Carmel	ZWE	M	6
Byford		F	44
Byford		M	53
Byford	AUS	F	739
Byford	AUS	M	538
Byford	CAN	F	4
Byford	CAN	M	7
Byford	CHN	M	3
Byford	DEU	F	3
Byford	HKG	F	3
Byford	IND	F	19
Byford	IND	M	28
Byford	IDN	F	3
Byford	IRN	M	5
Byford	IRL	F	3
Byford	IRL	M	10
Byford	ITA	F	3
Byford	ITA	M	3
Byford	MYS	F	8
Byford	MYS	M	13
Byford	NLD	F	8
Byford	NLD	M	4
Byford	NZL	F	52
Byford	NZL	M	35
Byford	PHL	F	10
Byford	PHL	M	9
Byford	SGP	F	3
Byford	SGP	M	5
Byford	ZAF	F	23
Byford	ZAF	M	12
Byford	KOR	M	5
Byford	LKA	F	3
Byford	THA	F	8
Byford	GBR	F	132
Byford	GBR	M	82
Byford	USA	F	3
Byford	USA	M	3
Byford	VNM	F	7
Byford	VNM	M	4
Byford	ZWE	F	3
Byford	ZWE	M	3
Mundijong		F	27
Mundijong		M	64
Mundijong	AUS	F	440
Mundijong	AUS	M	641
Mundijong	CHN	F	3
Mundijong	CHN	M	7
Mundijong	IND	M	8
Mundijong	IDN	M	6
Mundijong	IRN	M	3
Mundijong	IRL	F	4
Mundijong	IRL	M	9
Mundijong	ITA	F	4
Mundijong	ITA	M	6
Mundijong	MYS	F	7
Mundijong	MYS	M	8
Mundijong	MLT	M	3
Mundijong	NLD	F	10
Mundijong	NLD	M	4
Mundijong	NZL	F	22
Mundijong	NZL	M	43
Mundijong	PHL	M	14
Mundijong	SGP	F	4
Mundijong	ZAF	F	11
Mundijong	ZAF	M	16
Mundijong	KOR	F	4
Mundijong	KOR	M	10
Mundijong	LKA	M	4
Mundijong	THA	F	4
Mundijong	GBR	F	86
Mundijong	GBR	M	102
Mundijong	USA	M	7
Mundijong	VNM	M	3
Mundijong	ZWE	M	3
Serpentine - Jarrahdale		F	30
Serpentine - Jarrahdale		M	36
Serpentine - Jarrahdale	AUS	F	341
Serpentine - Jarrahdale	AUS	M	428
Serpentine - Jarrahdale	IND	M	3
Serpentine - Jarrahdale	IRL	M	9
Serpentine - Jarrahdale	ITA	M	3
Serpentine - Jarrahdale	NLD	F	4
Serpentine - Jarrahdale	NLD	M	4
Serpentine - Jarrahdale	NZL	F	23
Serpentine - Jarrahdale	NZL	M	22
Serpentine - Jarrahdale	PHL	M	3
Serpentine - Jarrahdale	SGP	M	3
Serpentine - Jarrahdale	ZAF	F	3
Serpentine - Jarrahdale	ZAF	M	10
Serpentine - Jarrahdale	THA	F	3
Serpentine - Jarrahdale	GBR	F	53
Serpentine - Jarrahdale	GBR	M	69
Serpentine - Jarrahdale	USA	M	3
Serpentine - Jarrahdale	ZWE	F	3
Como		F	126
Como		M	107
Como	AUS	F	955
Como	AUS	M	663
Como	CAN	F	3
Como	CAN	M	4
Como	CHN	F	30
Como	CHN	M	31
Como	HRV	F	4
Como	FJI	F	3
Como	MKD	F	3
Como	DEU	F	7
Como	DEU	M	5
Como	HKG	F	7
Como	HKG	M	9
Como	IND	F	43
Como	IND	M	44
Como	IDN	F	43
Como	IDN	M	20
Como	IRN	F	9
Como	IRN	M	3
Como	IRL	F	12
Como	IRL	M	9
Como	ITA	F	7
Como	ITA	M	12
Como	JPN	F	3
Como	MYS	F	40
Como	MYS	M	28
Como	NLD	F	3
Como	NLD	M	3
Como	NZL	F	36
Como	NZL	M	32
Como	PAK	F	4
Como	PAK	M	4
Como	PHL	F	21
Como	PHL	M	7
Como	POL	F	8
Como	POL	M	3
Como	SGP	F	13
Como	SGP	M	10
Como	ZAF	F	33
Como	ZAF	M	15
Como	KOR	F	4
Como	KOR	M	5
Como	LKA	F	4
Como	LKA	M	9
Como	THA	F	7
Como	THA	M	3
Como	GBR	F	126
Como	GBR	M	116
Como	USA	F	7
Como	USA	M	4
Como	VNM	F	11
Como	VNM	M	7
Como	ZWE	F	17
Como	ZWE	M	4
Manning - Waterford		F	134
Manning - Waterford		M	90
Manning - Waterford	AUS	F	772
Manning - Waterford	AUS	M	555
Manning - Waterford	CAN	F	5
Manning - Waterford	CAN	M	4
Manning - Waterford	CHN	F	30
Manning - Waterford	CHN	M	30
Manning - Waterford	HRV	F	3
Manning - Waterford	EGY	M	3
Manning - Waterford	DEU	F	6
Manning - Waterford	DEU	M	8
Manning - Waterford	HKG	F	14
Manning - Waterford	HKG	M	8
Manning - Waterford	IND	F	58
Manning - Waterford	IND	M	41
Manning - Waterford	IDN	F	37
Manning - Waterford	IDN	M	24
Manning - Waterford	IRN	F	7
Manning - Waterford	IRN	M	9
Manning - Waterford	IRQ	F	3
Manning - Waterford	IRQ	M	3
Manning - Waterford	IRL	F	10
Manning - Waterford	IRL	M	12
Manning - Waterford	ITA	F	6
Manning - Waterford	ITA	M	11
Manning - Waterford	JPN	F	3
Manning - Waterford	MYS	F	61
Manning - Waterford	MYS	M	51
Manning - Waterford	NLD	F	6
Manning - Waterford	NLD	M	3
Manning - Waterford	NZL	F	43
Manning - Waterford	NZL	M	19
Manning - Waterford	PAK	F	4
Manning - Waterford	PAK	M	10
Manning - Waterford	PHL	F	40
Manning - Waterford	PHL	M	11
Manning - Waterford	POL	F	3
Manning - Waterford	POL	M	6
Manning - Waterford	SGP	F	15
Manning - Waterford	SGP	M	15
Manning - Waterford	ZAF	F	24
Manning - Waterford	ZAF	M	18
Manning - Waterford	KOR	F	10
Manning - Waterford	KOR	M	14
Manning - Waterford	LKA	F	7
Manning - Waterford	LKA	M	9
Manning - Waterford	THA	F	8
Manning - Waterford	TUR	M	5
Manning - Waterford	GBR	F	101
Manning - Waterford	GBR	M	79
Manning - Waterford	USA	F	3
Manning - Waterford	USA	M	3
Manning - Waterford	VNM	F	9
Manning - Waterford	VNM	M	9
Manning - Waterford	ZWE	F	25
Manning - Waterford	ZWE	M	3
South Perth - Kensington		F	315
South Perth - Kensington		M	298
South Perth - Kensington	AUS	F	2578
South Perth - Kensington	AUS	M	2136
South Perth - Kensington	CAN	F	17
South Perth - Kensington	CAN	M	13
South Perth - Kensington	CHN	F	70
South Perth - Kensington	CHN	M	52
South Perth - Kensington	HRV	F	10
South Perth - Kensington	HRV	M	7
South Perth - Kensington	EGY	M	4
South Perth - Kensington	FJI	F	3
South Perth - Kensington	MKD	M	3
South Perth - Kensington	DEU	F	33
South Perth - Kensington	DEU	M	11
South Perth - Kensington	GRC	F	3
South Perth - Kensington	HKG	F	24
South Perth - Kensington	HKG	M	12
South Perth - Kensington	IND	F	108
South Perth - Kensington	IND	M	98
South Perth - Kensington	IDN	F	51
South Perth - Kensington	IDN	M	25
South Perth - Kensington	IRN	F	22
South Perth - Kensington	IRN	M	20
South Perth - Kensington	IRQ	F	5
South Perth - Kensington	IRQ	M	8
South Perth - Kensington	IRL	F	45
South Perth - Kensington	IRL	M	36
South Perth - Kensington	ITA	F	21
South Perth - Kensington	ITA	M	30
South Perth - Kensington	JPN	F	23
South Perth - Kensington	JPN	M	6
South Perth - Kensington	MYS	F	116
South Perth - Kensington	MYS	M	70
South Perth - Kensington	NLD	F	9
South Perth - Kensington	NLD	M	14
South Perth - Kensington	NZL	F	118
South Perth - Kensington	NZL	M	71
South Perth - Kensington	PAK	F	4
South Perth - Kensington	PAK	M	7
South Perth - Kensington	PHL	F	64
South Perth - Kensington	PHL	M	29
South Perth - Kensington	POL	F	8
South Perth - Kensington	POL	M	5
South Perth - Kensington	SGP	F	38
South Perth - Kensington	SGP	M	22
South Perth - Kensington	ZAF	F	94
South Perth - Kensington	ZAF	M	69
South Perth - Kensington	KOR	F	26
South Perth - Kensington	KOR	M	16
South Perth - Kensington	LKA	F	11
South Perth - Kensington	LKA	M	16
South Perth - Kensington	THA	F	25
South Perth - Kensington	THA	M	11
South Perth - Kensington	TUR	F	3
South Perth - Kensington	TUR	M	11
South Perth - Kensington	GBR	F	400
South Perth - Kensington	GBR	M	376
South Perth - Kensington	USA	F	16
South Perth - Kensington	USA	M	21
South Perth - Kensington	VNM	F	30
South Perth - Kensington	VNM	M	21
South Perth - Kensington	ZWE	F	29
South Perth - Kensington	ZWE	M	26
Banjup		F	70
Banjup		M	56
Banjup	AUS	F	790
Banjup	AUS	M	459
Banjup	CAN	F	4
Banjup	CAN	M	5
Banjup	CHN	F	21
Banjup	CHN	M	14
Banjup	DEU	F	3
Banjup	DEU	M	3
Banjup	HKG	F	3
Banjup	IND	F	32
Banjup	IND	M	29
Banjup	IDN	F	13
Banjup	IDN	M	7
Banjup	IRN	M	5
Banjup	IRL	F	3
Banjup	IRL	M	8
Banjup	ITA	F	7
Banjup	ITA	M	12
Banjup	JPN	F	4
Banjup	MYS	F	16
Banjup	MYS	M	16
