LGA_CODE_2016,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_FYROM_E,M_FYROM_OM_IE,M_FYROM_OM_UIE,M_FYROM_CFW,M_FYROM_ES_NS,M_FYROM_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Malta_E,M_Malta_OM_IE,M_Malta_OM_UIE,M_Malta_CFW,M_Malta_ES_NS,M_Malta_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_Turkey_E,M_Turkey_OM_IE,M_Turkey_OM_UIE,M_Turkey_CFW,M_Turkey_ES_NS,M_Turkey_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,6057,611,827,81,57,7636,18,0,0,0,0,27,95,34,24,6,0,161,9,3,3,0,0,14,7,0,0,0,0,14,4,0,0,0,0,4,0,0,0,0,0,0,34,8,8,0,0,53,14,8,5,0,0,28,21,7,0,0,0,26,298,29,31,8,4,374,9,0,5,0,0,12,60,8,16,0,0,79,4,0,0,0,0,11,23,3,6,0,0,33,25,14,4,0,0,46,9,0,0,0,0,11,14,3,0,0,0,16,11,3,4,0,4,17,27,8,10,3,3,46,6,0,0,0,0,8,23,3,4,0,4,35,81,13,12,0,0,108,29,6,0,0,0,36,67,0,0,0,0,68,29,6,4,0,0,40,8,0,4,0,0,13,46,13,8,0,0,68,19,0,4,0,0,26,9,0,0,0,0,18,3,4,0,0,0,3,746,61,126,8,5,946,39,3,3,0,0,46,38,5
LGA44210,684,101,230,92,27,1130,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,0,0,0,3,8,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,15,3,0,56,3,0,0,0,0,0,0,0
LGA44340,6815,619,786,95,58,8375,38,3,7,0,0,44,110,18,11,7,0,141,8,0,0,0,0,11,3,0,0,0,0,9,12,0,3,0,0,15,0,0,0,0,0,0,47,8,12,0,4,67,17,0,9,0,0,34,18,3,0,3,0,21,265,18,11,4,4,295,17,0,0,0,0,20,37,3,4,0,0,47,5,0,0,0,0,5,26,3,9,0,0,32,40,7,5,4,0,57,14,0,3,0,0,21,24,3,3,0,0,34,9,0,5,0,0,16,69,6,8,3,0,93,4,0,0,0,0,5,28,0,3,3,0,38,105,8,13,0,0,124,19,0,0,0,3,23,70,0,0,0,0,73,28,0,4,3,0,35,29,3,3,0,0,37,68,10,10,0,0,85,33,0,4,0,0,38,8,0,0,0,0,9,4,0,0,0,0,6,821,75,113,7,8,1026,55,4,6,0,0,66,31,4
LGA44550,2969,371,566,93,57,4050,5,3,0,0,0,8,8,4,3,3,0,21,3,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,10,4,0,0,28,0,0,0,0,0,3,0,0,0,0,0,0,50,7,0,3,0,56,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,10,3,3,0,0,16,3,0,0,0,0,5,3,0,0,0,0,5,0,0,3,0,0,5,11,5,0,0,0,18,0,0,0,0,0,0,11,4,7,0,0,13,27,6,6,0,0,38,6,0,0,0,0,6,14,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,3,24,6,3,0,0,35,9,0,0,0,0,13,6,0,0,0,0,6,0,0,0,0,0,0,212,41,67,14,5,334,17,0,0,0,0,14,3,0
LGA44620,4431,360,360,61,54,5262,3,0,0,0,0,8,12,5,5,0,0,16,3,0,0,0,0,3,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,14,0,0,0,0,0,4,3,0,0,0,0,3,26,5,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,14,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,20,4,3,0,0,22,59,6,5,0,0,66,7,0,0,0,0,8,11,0,0,0,0,11,0,3,0,0,0,3,0,0,0,0,0,0,21,3,3,0,0,29,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,142,11,12,0,4,164,8,3,0,0,0,12,3,0
LGA44830,181,45,137,78,6,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,3,0,15,0,0,0,0,0,0,0,0
LGA45040,2891,211,355,97,57,3610,3,0,0,0,0,3,155,8,0,4,3,162,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,7,0,6,0,0,16,0,0,0,0,0,0,16,0,0,0,0,16,58,3,0,0,0,60,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,4,9,3,4,0,3,18,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,9,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,9,56,0,4,0,0,63,5,0,0,0,0,11,101,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,3,11,0,5,0,0,15,24,0,0,0,0,27,0,4,0,0,0,4,3,0,0,0,0,3,146,3,21,3,3,176,12,0,0,0,0,13,40,0
LGA45090,1158,192,318,143,26,1835,0,0,0,0,0,3,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,0,3,0,0,41,20,0,0,0,0,21,40,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,50,0,9,0,0,58,4,0,0,0,0,4,16,3
LGA45120,463,119,179,80,17,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,3,0,31,0,0,0,0,0,0,0,0
LGA45290,6006,1022,690,90,83,7886,26,3,0,0,0,30,157,22,23,16,0,225,6,3,0,0,0,7,13,5,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,32,5,3,0,0,47,22,4,3,0,0,33,29,5,0,0,0,41,312,10,23,4,3,356,13,0,3,0,0,19,27,3,0,0,0,30,4,0,0,0,0,9,23,7,5,0,0,29,109,37,49,8,5,205,11,0,0,0,0,11,48,5,14,4,4,73,12,4,6,0,3,29,60,10,20,0,0,89,0,0,0,0,0,3,8,4,3,0,0,14,81,7,11,0,0,104,34,3,0,0,0,36,72,0,3,0,0,75,40,3,5,0,0,45,15,7,3,0,0,29,47,7,6,0,0,62,47,3,0,0,0,52,8,0,0,0,0,14,3,0,0,0,0,3,500,90,62,7,9,674,25,5,12,0,0,43,58,3
LGA45340,10452,1113,1778,207,137,13684,21,10,0,0,0,35,86,21,11,14,0,132,4,3,3,0,0,8,12,0,3,0,0,24,17,0,3,0,0,22,0,0,0,0,0,0,62,10,20,0,3,102,7,3,7,0,0,23,5,0,0,0,0,8,183,18,20,3,0,227,24,0,3,0,0,26,34,8,3,0,0,47,8,0,0,0,0,13,33,3,4,0,0,49,34,15,31,14,3,93,5,0,0,0,0,5,16,0,0,0,0,22,7,3,11,0,0,16,36,4,6,0,0,44,8,0,3,0,0,10,37,13,20,0,0,65,161,29,43,0,3,243,29,10,3,0,0,39,70,3,0,0,0,79,51,6,12,3,0,70,9,3,0,0,0,17,98,18,12,0,0,122,24,4,3,0,0,33,5,3,0,0,0,9,4,0,0,0,0,9,1517,194,384,35,25,2155,35,3,3,0,3,48,34,9
LGA45400,75,16,53,33,5,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0
LGA45540,122,6,40,13,7,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,9,0,0,0,0,0,0,0,0
LGA45680,6546,339,534,85,85,7586,9,0,0,0,0,9,35,11,4,8,0,57,11,0,0,0,0,12,4,3,0,0,0,10,14,0,0,0,3,15,0,0,0,0,0,0,29,3,8,0,0,40,8,3,6,0,0,25,15,3,3,0,0,24,315,19,13,4,3,350,9,0,0,0,0,16,21,0,5,0,0,26,8,0,3,0,0,14,21,0,3,0,0,25,48,10,22,3,0,85,9,0,0,0,0,9,6,0,3,0,0,14,10,0,3,4,0,19,54,6,3,0,0,72,5,0,0,0,0,4,23,3,3,0,0,32,74,6,8,0,0,93,40,3,4,0,0,45,80,0,3,0,3,89,24,0,9,0,0,30,14,5,0,0,0,14,36,0,4,0,0,39,28,0,0,0,0,31,21,0,3,0,0,30,10,0,0,0,0,12,786,41,103,3,11,943,20,3,5,0,0,27,120,44
LGA45890,25918,1421,1253,137,217,28953,36,0,6,0,0,37,304,48,28,14,0,403,71,6,7,0,3,90,24,5,5,0,0,26,58,0,0,0,0,63,5,3,3,0,0,7,145,10,8,0,3,167,73,21,17,6,5,124,51,5,3,0,0,61,1414,115,117,13,18,1673,32,0,0,0,0,34,104,8,15,0,0,131,20,3,0,3,3,32,94,3,8,0,0,109,210,60,31,8,6,316,13,0,0,0,0,13,65,9,3,0,0,80,18,3,13,0,0,37,125,8,12,0,0,146,24,0,3,0,0,24,71,9,4,5,0,95,422,23,20,0,8,472,90,5,13,0,0,110,447,4,14,0,3,466,128,11,18,4,3,162,38,5,3,0,0,46,178,14,0,3,0,198,105,6,3,5,0,123,50,0,3,0,0,57,15,3,3,0,0,17,2804,128,121,12,28,3094,103,4,4,0,0,106,513,55
LGA46090,1944,86,135,12,30,2211,0,0,0,0,0,0,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,39,6,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,17,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,76,0,9,3,0,82,0,0,0,0,0,0,4,0
LGA46300,2179,205,266,37,42,2733,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,13,5,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,22,7,4,0,4,36,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,77,6,16,3,0,99,7,0,3,0,0,8,3,0
LGA46450,2527,167,228,69,30,3021,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,11,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,3,0,3,0,0,7,32,0,3,3,0,37,9,3,0,0,0,10,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,27,4,0,3,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,80,0,7,0,0,87,3,0,0,0,0,3,4,3
LGA46510,1468,239,225,24,13,1967,3,0,3,0,0,4,25,11,6,5,0,42,3,0,7,0,0,12,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,3,4,0,0,13,8,3,4,0,0,20,3,0,0,0,0,3,75,24,21,3,0,120,0,0,0,0,0,3,7,0,3,0,0,6,3,0,0,0,0,3,4,3,0,0,0,7,17,12,10,0,0,38,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,3,15,0,3,0,0,16,0,0,0,0,0,3,3,0,0,0,0,7,20,5,7,0,0,25,6,0,3,0,0,4,12,0,0,0,0,12,10,3,0,0,0,11,3,0,0,0,0,3,10,3,0,0,0,8,7,0,0,0,0,9,6,3,0,0,0,9,3,0,0,0,0,3,109,18,24,3,3,166,7,0,0,0,0,7,24,3
LGA46670,1334,134,194,60,26,1751,4,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,8,8,0,25,5,0,0,0,0,6,37,0,3,9,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,5,0,20,5,0,0,0,0,5,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,21,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,4,39,0,4,3,0,49,0,0,0,0,0,0,3,0
LGA46860,163,32,61,24,6,288,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,10,0,0,0,0,0,0,0,0
LGA46970,1212,10,12,3,9,1250,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,35,0,0,0,0,36,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,23,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,52,3,0,0,0,59,3,0,0,0,0,3,0,0
LGA47140,17360,917,1010,131,167,19582,36,0,0,0,0,38,224,24,17,12,0,272,28,10,11,0,0,52,18,3,0,0,0,24,38,0,7,0,3,46,12,0,0,0,0,15,88,8,9,4,0,110,45,18,12,0,0,69,52,5,0,3,0,62,715,53,72,8,3,852,25,3,3,0,0,27,66,6,6,0,3,84,22,6,11,0,0,41,46,3,3,0,3,61,122,42,34,9,0,206,14,0,0,0,0,14,63,3,4,3,0,78,14,12,14,0,0,45,89,10,12,0,0,112,14,3,3,0,0,24,54,3,12,0,0,68,233,8,14,0,4,254,71,16,4,0,0,87,220,8,4,3,0,240,75,8,15,0,0,94,36,0,4,0,0,44,156,10,4,0,0,163,84,6,0,0,0,95,43,0,3,0,0,46,11,0,0,0,0,8,1836,128,161,16,12,2156,64,3,0,0,3,72,332,36
LGA47290,244,42,117,51,7,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0
LGA47490,213,94,77,43,10,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,12,0,0,0,0,0,0,3,0
LGA47630,1015,140,344,125,28,1645,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,26,0,0,0,0,22,7,0,0,0,0,6,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,16,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,15,3,3,0,0,22,0,0,0,0,0,0,3,0
LGA47700,5159,591,873,71,55,6749,11,4,0,0,0,9,75,16,18,5,0,118,9,3,3,0,0,15,4,0,0,0,0,3,6,3,0,0,0,8,0,0,0,0,0,0,18,4,9,0,5,34,10,6,0,0,0,13,9,0,7,0,0,18,261,34,29,3,3,330,10,0,0,0,0,11,15,4,3,0,0,18,3,0,5,0,0,6,13,3,0,0,0,22,55,13,24,7,3,99,8,0,0,0,0,6,13,4,3,0,0,22,3,0,4,0,0,12,39,4,0,0,0,50,6,0,0,0,0,8,18,9,10,0,0,40,58,8,3,0,0,68,27,3,0,0,0,30,54,0,0,0,0,53,15,0,14,0,0,31,9,0,0,0,0,15,27,8,8,0,0,46,31,3,3,0,0,36,16,0,0,0,0,14,4,0,0,0,0,8,504,102,164,12,3,792,21,3,0,0,0,27,35,9
