LGA_CODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
LGA54410,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,0,0,3,0,0,6,287,23,78,30,11,432
LGA54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,111,42,78,45,6,283
LGA54550,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,34,0,14,4,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,11,3,3,7,0,21,506,93,212,132,12,949
LGA54620,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,4,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,16,0,0,0,0,22,6,0,4,0,0,14,482,83,75,56,7,700
LGA54690,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,90,20,51,15,3,181
LGA54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,0,0,0,7,154,58,104,60,4,382
LGA54830,226,0,4,3,0,231,16,3,0,0,0,24,44,4,0,0,0,50,252,7,9,3,3,269,39,3,3,0,0,45,39,0,3,0,0,41,0,0,0,0,0,3,1651,61,87,15,14,1819,32,0,3,0,0,35,33,6,14,6,0,58,63,3,3,0,0,70,432,20,28,4,4,493,136,9,6,0,9,164,11296,515,639,118,93,12657
LGA54900,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,10,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,11,5,3,8,7,3,27,395,90,176,95,13,760
LGA54970,33,0,0,0,0,33,3,0,0,0,0,3,4,0,0,0,0,4,26,0,0,0,0,24,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,197,3,0,0,0,205,8,0,0,0,0,8,3,0,0,0,0,3,29,0,0,0,0,29,83,0,0,0,0,83,13,0,0,0,0,13,2321,21,10,5,15,2378
LGA55040,25,0,0,0,0,25,3,0,0,0,0,3,3,0,0,0,0,3,43,0,0,0,0,43,3,0,0,0,0,3,7,0,0,0,0,11,0,0,0,0,0,0,177,3,4,0,0,178,3,0,0,0,0,3,3,0,0,0,0,3,18,0,0,0,0,18,64,0,0,0,0,64,27,0,0,0,3,28,2196,28,33,3,11,2275
LGA55110,341,3,11,0,4,366,15,0,0,0,0,19,49,9,4,0,0,59,375,36,50,11,3,471,53,3,9,0,3,67,69,7,6,0,0,75,0,0,0,0,0,0,2636,213,357,54,27,3281,50,5,7,6,0,68,28,3,6,0,0,40,95,12,12,3,0,125,485,32,57,8,10,595,215,12,21,3,10,261,17478,1303,1954,360,204,21307
LGA55180,22,0,3,0,4,29,3,0,0,0,0,3,0,0,0,0,0,0,23,4,5,3,0,32,3,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,214,14,40,17,5,293,4,0,0,0,0,7,4,0,0,0,0,4,9,0,0,0,0,9,78,3,12,10,0,106,81,9,17,8,6,119,3021,308,478,236,87,4129
LGA55250,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,84,3,0,3,0,97,3,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,6,37,0,0,0,0,45,24,0,3,0,0,28,1141,10,42,25,9,1227
LGA55320,782,5,9,0,4,806,84,8,9,0,0,99,487,44,40,8,5,587,745,58,57,10,3,874,228,18,14,3,3,268,142,8,8,0,3,163,5,0,7,0,0,15,3486,292,310,34,29,4152,173,11,13,0,0,197,139,8,41,10,3,196,274,19,11,6,3,312,2065,142,133,30,16,2383,286,21,25,0,19,357,33960,2649,2695,505,280,40084
LGA55390,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,14,0,0,0,0,20,10,0,0,0,0,10,671,0,10,0,0,685
LGA55460,16,3,0,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,53,4,6,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,11,3,0,0,0,13,20,0,0,0,0,27,1146,113,139,66,13,1475
LGA55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,5,0,0,0,12,148,38,47,14,3,241
LGA55600,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,3,3,0,53,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,9,0,0,0,0,14,31,6,10,8,0,53,787,112,162,76,20,1160
LGA55670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,18,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,6,4,0,0,5,0,13,225,26,51,30,6,335
LGA55740,33,0,0,0,0,34,3,0,0,0,0,4,22,3,0,0,0,30,47,3,3,0,0,53,9,0,0,0,0,7,4,0,0,0,0,10,0,0,0,0,0,0,192,20,25,3,0,252,15,0,4,3,0,19,3,0,0,3,0,10,21,3,0,0,0,25,191,5,14,0,3,217,17,0,4,0,0,22,1936,217,206,59,13,2427
LGA55810,5,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,8,5,0,0,0,0,5,283,14,17,4,3,330
LGA55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,4,13,109,30,88,39,12,275
LGA55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,7,139,27,52,34,4,253
LGA56090,103,0,5,0,3,115,10,6,0,0,0,20,18,0,3,0,0,16,84,8,15,4,0,115,4,0,5,3,0,13,9,0,3,0,0,13,0,0,0,0,0,5,764,110,196,26,11,1111,26,9,6,0,0,41,22,3,10,0,0,30,28,10,4,3,0,48,315,22,31,16,4,390,72,6,16,0,11,111,6499,768,1162,234,74,8739
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,6,50,6,4,3,3,67
LGA56230,45,0,3,0,0,48,4,0,0,0,0,4,11,5,0,0,0,15,81,11,8,0,0,97,3,0,0,0,0,3,6,0,0,0,0,11,0,0,0,0,0,0,546,24,45,18,3,641,13,0,0,0,0,21,9,0,0,0,0,8,19,3,0,0,0,18,73,3,6,0,0,83,72,5,10,0,0,88,4499,297,421,143,45,5406
LGA56300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,13,6,0,44,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,4,0,0,0,0,6,295,25,92,49,9,474
LGA56370,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,0,9,210,58,69,42,8,395
LGA56460,47,0,0,0,0,51,0,0,0,0,0,0,3,0,0,0,0,6,26,0,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,7,11,0,0,135,3,0,0,0,0,3,0,0,0,3,0,3,9,0,0,0,0,9,37,0,0,0,0,34,54,5,7,0,4,77,1831,143,243,92,29,2332
LGA56580,261,4,0,0,0,266,68,4,4,0,0,75,236,16,11,5,0,260,423,21,32,3,0,479,103,3,5,0,0,117,46,0,3,0,0,49,14,0,0,0,0,16,2239,108,124,13,4,2497,95,3,5,0,0,110,111,5,3,0,0,119,127,7,7,3,0,140,1349,47,51,11,22,1476,131,9,10,0,11,157,18265,911,885,158,113,20327
LGA56620,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,7,5,0,0,0,0,5,335,0,6,0,0,344
LGA56730,70,0,0,0,0,71,3,0,0,0,0,3,11,0,0,0,0,11,41,0,7,0,0,52,11,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,300,19,28,4,4,349,16,0,7,3,0,22,3,0,0,3,0,11,25,0,0,0,0,25,72,3,4,3,0,82,88,5,11,3,7,109,3604,225,337,122,76,4359
LGA56790,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6,10,3,0,72,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,10,28,3,3,3,3,40,712,102,218,108,15,1155
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6,16,17,0,70
LGA56930,5,0,0,0,0,4,0,0,3,0,0,3,11,0,0,0,0,11,33,3,0,0,0,35,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,117,8,12,3,0,131,6,0,0,0,0,3,4,0,0,0,0,6,11,0,0,0,0,11,43,5,3,0,0,46,3,0,0,0,0,4,893,84,91,16,8,1094
LGA57000,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,53,0,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,18,0,0,0,0,19,7,0,3,0,0,8,649,27,51,38,7,770
LGA57080,1416,13,16,4,7,1453,382,18,17,3,3,424,1481,61,28,15,3,1586,3449,134,78,7,16,3680,771,13,10,3,3,794,412,7,11,4,3,432,52,0,10,5,0,65,14651,489,350,27,68,15569,802,25,16,3,0,849,840,47,58,26,9,980,993,26,18,4,0,1043,8572,214,202,36,50,9070,846,36,26,15,47,965,120573,4133,2728,434,647,128511
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,6,183,48,62,32,4,336
LGA57210,102,0,0,0,0,106,0,0,0,0,0,3,0,0,0,0,0,0,19,0,3,0,0,24,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,99,5,24,14,4,146,4,0,0,3,0,12,0,0,0,0,0,0,4,0,0,0,0,4,79,3,9,15,3,104,23,4,8,9,4,40,1388,105,297,189,39,2023
LGA57280,261,0,3,0,3,273,10,0,0,0,0,14,25,0,0,0,0,23,176,7,0,3,0,191,23,0,3,0,3,25,29,5,0,0,0,37,0,0,0,0,0,0,472,16,12,5,4,509,20,3,0,0,0,23,15,0,5,0,0,21,96,0,0,0,0,100,294,10,6,0,3,317,177,10,8,4,10,207,8820,287,213,43,113,9476
LGA57350,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,5,0,7,0,0,11,200,37,85,26,6,354
LGA57420,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,30,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,68,9,4,4,3,87,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,27,0,3,0,0,27,13,0,3,0,0,17,767,50,113,75,11,1020
LGA57490,370,5,9,3,0,394,30,0,6,0,0,39,75,8,7,0,0,93,514,31,48,12,6,616,33,0,4,0,0,39,85,0,7,3,0,102,0,0,3,0,0,3,4391,258,582,85,35,5353,106,3,9,0,0,123,78,12,21,7,4,115,136,4,8,3,0,158,648,55,104,10,7,822,274,20,33,5,14,346,25516,1396,2446,471,231,30054
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,9,4,0,46
LGA57700,31,0,0,0,0,37,5,0,0,0,0,5,11,5,0,0,0,17,62,7,8,0,0,82,11,0,0,0,0,7,7,0,0,0,0,11,0,0,0,0,0,0,355,58,88,23,0,522,13,0,0,0,0,17,15,0,0,0,0,17,12,3,3,0,0,21,118,8,20,7,3,160,52,6,16,13,4,85,3193,459,690,187,54,4585
LGA57770,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,33,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,9,0,0,0,0,9,337,26,42,9,4,420
LGA57840,158,5,0,0,4,173,17,0,12,3,0,29,81,8,20,3,0,112,190,27,26,8,0,248,45,0,3,0,0,50,52,0,3,0,3,60,3,8,8,3,0,17,917,119,115,18,5,1171,48,4,3,0,0,60,63,6,22,0,3,89,88,6,6,0,0,100,833,53,68,16,8,972,53,12,11,0,4,75,10337,1132,1078,216,94,12856
LGA57910,957,10,24,5,5,1003,215,19,47,4,3,296,418,29,24,8,4,483,1726,190,158,22,10,2100,270,20,13,0,6,303,190,8,21,5,4,223,23,5,7,0,0,31,7071,548,578,63,43,8298,254,28,29,3,0,313,829,76,170,44,14,1124,526,42,34,0,0,607,4657,274,435,81,63,5507,527,29,59,10,42,663,62996,5456,5588,856,605,75495
LGA57980,220,0,0,3,0,224,104,6,3,0,0,119,294,13,6,0,0,321,576,49,23,0,0,648,115,0,8,0,0,126,70,3,0,0,0,75,11,0,3,0,0,14,2577,167,136,11,19,2909,197,14,8,0,0,223,126,10,15,3,3,157,180,15,3,0,0,197,1695,70,62,11,15,1855,140,6,10,0,8,169,23151,1622,1106,153,149,26182
LGA58050,907,7,13,6,4,943,119,14,22,4,0,158,334,10,11,0,0,363,1070,107,65,9,4,1258,171,18,10,0,0,197,144,0,7,0,3,159,15,4,3,0,0,25,4928,384,410,76,39,5833,162,9,11,3,0,194,693,66,152,35,7,952,375,24,24,3,0,427,2792,208,250,42,33,3317,504,40,55,12,33,643,46939,3530,3657,840,444,55407
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,102,24,33,11,3,174
LGA58260,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,3,0,0,0,0,5,186,23,42,27,3,281
LGA58330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,44,7,18,7,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,7,0,14,21,5,7,3,0,31,494,81,195,78,15,856
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,7,78,26,26,16,5,152
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,64,5,3,4,0,77
LGA58510,542,8,3,0,8,554,86,3,7,0,0,91,356,21,12,7,3,399,482,32,19,4,4,543,248,11,3,0,3,258,207,3,10,3,0,221,16,5,3,0,0,29,2282,127,127,14,10,2565,128,4,3,4,0,144,250,21,36,15,3,333,171,3,3,0,3,181,2127,85,124,14,28,2374,208,7,19,3,13,248,24913,1387,1276,227,185,27996
LGA58540,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,10,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,8,0,0,3,0,9,260,53,80,67,14,475
LGA58570,241,3,3,3,3,247,61,3,5,0,0,73,162,16,16,3,0,195,358,46,26,3,3,434,81,4,4,0,0,90,93,12,10,4,0,114,10,0,5,0,0,12,1667,173,162,24,9,2035,86,5,8,0,0,108,270,48,69,17,4,403,118,12,3,0,3,136,1363,88,83,13,17,1567,123,7,16,0,13,164,16922,1721,1599,259,148,20651
LGA58610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,23,3,5,0,0,31,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13,8,3,3,0,0,16,434,75,110,58,14,681
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,70,37,33,22,7,160
LGA58760,567,7,10,11,6,607,102,12,38,4,0,154,163,13,12,4,0,191,1241,177,215,40,10,1680,74,12,6,0,0,95,122,6,14,3,3,145,6,3,4,3,0,24,6069,683,1134,108,66,8066,101,5,14,3,0,127,668,82,262,50,14,1083,337,42,35,9,3,421,1920,230,345,68,37,2589,376,44,59,12,22,521,34170,3684,4961,809,378,44004
LGA58820,16,0,3,0,0,23,0,0,0,0,0,0,3,0,0,0,0,3,21,0,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,136,4,12,0,0,157,6,0,0,0,0,10,0,0,0,0,0,0,11,0,0,0,0,11,24,0,0,0,0,25,34,3,3,0,3,39,1899,68,112,52,33,2172
LGA58890,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,7,154,41,106,79,3,378
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,6,0,0,0,0,6,235,6,25,22,0,285
LGA59100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,126,44,77,46,3,293
LGA59170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,5,0,7,0,0,9,233,43,116,52,11,457
LGA59250,16,0,0,0,0,16,3,0,0,0,0,3,3,0,0,0,0,3,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,45,0,0,0,0,45,11,0,0,0,0,6,1127,11,11,3,9,1157
LGA59310,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,3,0,35,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,3,9,0,5,3,0,17,445,91,98,40,14,689
LGA59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,90,28,42,26,9,189
LGA59330,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,125,31,27,28,0,214
LGA59340,26,0,0,0,4,28,0,0,0,0,0,0,6,0,0,0,0,6,25,0,0,0,0,22,10,0,0,0,0,10,17,0,0,0,0,17,0,0,0,0,0,3,204,11,11,3,3,232,6,0,0,4,0,14,12,0,0,0,0,19,7,0,0,3,0,15,127,8,0,0,0,141,59,5,11,0,4,73,3220,195,173,51,49,3693
LGA59350,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,47,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,12,0,0,0,0,17,5,0,0,0,0,5,667,7,13,11,4,711
LGA59360,32,0,0,0,0,35,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,14,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,75,0,7,0,3,92,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,8,16,0,0,0,0,19,18,0,6,0,7,27,1107,36,84,53,27,1303
