LGA_NAME16	Age	Sex	workers
Burnie (C)	45-49	F	706
Burnie (C)	45-49	M	575
Burnie (C)	50-54	F	695
Burnie (C)	50-54	M	635
Burnie (C)	55-59	F	578
Burnie (C)	55-59	M	527
Burnie (C)	60-64	F	383
Burnie (C)	60-64	M	345
Burnie (C)	65-69	F	104
Burnie (C)	65-69	M	139
Burnie (C)	70-74	F	33
Burnie (C)	70-74	M	56
Burnie (C)	75+	F	15
Burnie (C)	75+	M	25
Central Coast (M) (Tas.)	15-19	F	219
Central Coast (M) (Tas.)	15-19	M	172
Central Coast (M) (Tas.)	20-24	F	222
Central Coast (M) (Tas.)	20-24	M	252
Central Coast (M) (Tas.)	25-29	F	214
Central Coast (M) (Tas.)	25-29	M	227
Central Coast (M) (Tas.)	30-34	F	216
Central Coast (M) (Tas.)	30-34	M	214
Central Coast (M) (Tas.)	35-39	F	239
Central Coast (M) (Tas.)	35-39	M	239
Central Coast (M) (Tas.)	40-44	F	327
Central Coast (M) (Tas.)	40-44	M	270
Central Coast (M) (Tas.)	45-49	F	378
Central Coast (M) (Tas.)	45-49	M	321
Central Coast (M) (Tas.)	50-54	F	393
Central Coast (M) (Tas.)	50-54	M	345
Central Coast (M) (Tas.)	55-59	F	374
Central Coast (M) (Tas.)	55-59	M	347
Central Coast (M) (Tas.)	60-64	F	211
Central Coast (M) (Tas.)	60-64	M	233
Central Coast (M) (Tas.)	65-69	F	62
Central Coast (M) (Tas.)	65-69	M	120
Central Coast (M) (Tas.)	70-74	F	26
Central Coast (M) (Tas.)	70-74	M	47
Central Coast (M) (Tas.)	75+	F	17
Central Coast (M) (Tas.)	75+	M	36
Central Highlands (M) (Tas.)	15-19	F	5
Central Highlands (M) (Tas.)	15-19	M	12
Central Highlands (M) (Tas.)	20-24	F	19
Central Highlands (M) (Tas.)	20-24	M	34
Central Highlands (M) (Tas.)	25-29	F	21
Central Highlands (M) (Tas.)	25-29	M	35
Central Highlands (M) (Tas.)	30-34	F	21
Central Highlands (M) (Tas.)	30-34	M	29
Central Highlands (M) (Tas.)	35-39	F	21
Central Highlands (M) (Tas.)	35-39	M	37
Central Highlands (M) (Tas.)	40-44	F	20
Central Highlands (M) (Tas.)	40-44	M	41
Central Highlands (M) (Tas.)	45-49	F	27
Central Highlands (M) (Tas.)	45-49	M	42
Central Highlands (M) (Tas.)	50-54	F	21
Central Highlands (M) (Tas.)	50-54	M	57
Central Highlands (M) (Tas.)	55-59	F	33
Central Highlands (M) (Tas.)	55-59	M	41
Central Highlands (M) (Tas.)	60-64	F	28
Central Highlands (M) (Tas.)	60-64	M	38
Central Highlands (M) (Tas.)	65-69	F	11
Central Highlands (M) (Tas.)	65-69	M	30
Central Highlands (M) (Tas.)	70-74	F	8
Central Highlands (M) (Tas.)	70-74	M	19
Central Highlands (M) (Tas.)	75+	F	3
Central Highlands (M) (Tas.)	75+	M	14
Circular Head (M)	15-19	F	103
Circular Head (M)	15-19	M	123
Circular Head (M)	20-24	F	138
Circular Head (M)	20-24	M	214
Circular Head (M)	25-29	F	130
Circular Head (M)	25-29	M	162
Circular Head (M)	30-34	F	154
Circular Head (M)	30-34	M	214
Circular Head (M)	35-39	F	146
Circular Head (M)	35-39	M	154
Circular Head (M)	40-44	F	167
Circular Head (M)	40-44	M	208
Circular Head (M)	45-49	F	199
Circular Head (M)	45-49	M	203
Circular Head (M)	50-54	F	207
Circular Head (M)	50-54	M	218
Circular Head (M)	55-59	F	182
Circular Head (M)	55-59	M	230
Circular Head (M)	60-64	F	122
Circular Head (M)	60-64	M	154
Circular Head (M)	65-69	F	37
Circular Head (M)	65-69	M	75
Circular Head (M)	70-74	F	20
Circular Head (M)	70-74	M	26
Circular Head (M)	75+	F	10
Circular Head (M)	75+	M	28
Clarence (C)	15-19	F	584
Clarence (C)	15-19	M	481
Clarence (C)	20-24	F	662
Clarence (C)	20-24	M	739
Clarence (C)	25-29	F	696
Clarence (C)	25-29	M	755
Clarence (C)	30-34	F	685
Clarence (C)	30-34	M	754
Clarence (C)	35-39	F	715
Clarence (C)	35-39	M	745
Clarence (C)	40-44	F	809
Clarence (C)	40-44	M	824
Clarence (C)	45-49	F	890
Clarence (C)	45-49	M	837
Clarence (C)	50-54	F	881
Clarence (C)	50-54	M	906
Clarence (C)	55-59	F	836
Clarence (C)	55-59	M	848
Clarence (C)	60-64	F	533
Clarence (C)	60-64	M	532
Clarence (C)	65-69	F	201
Clarence (C)	65-69	M	262
Clarence (C)	70-74	F	70
Clarence (C)	70-74	M	86
Clarence (C)	75+	F	30
Clarence (C)	75+	M	51
Derwent Valley (M)	15-19	F	70
Derwent Valley (M)	15-19	M	50
Derwent Valley (M)	20-24	F	81
Derwent Valley (M)	20-24	M	78
Derwent Valley (M)	25-29	F	66
Derwent Valley (M)	25-29	M	95
Derwent Valley (M)	30-34	F	91
Derwent Valley (M)	30-34	M	91
Derwent Valley (M)	35-39	F	101
Derwent Valley (M)	35-39	M	96
Derwent Valley (M)	40-44	F	120
Derwent Valley (M)	40-44	M	127
Derwent Valley (M)	45-49	F	149
Derwent Valley (M)	45-49	M	154
Derwent Valley (M)	50-54	F	143
Derwent Valley (M)	50-54	M	161
Derwent Valley (M)	55-59	F	127
Derwent Valley (M)	55-59	M	180
Derwent Valley (M)	60-64	F	98
Derwent Valley (M)	60-64	M	116
Derwent Valley (M)	65-69	F	37
Derwent Valley (M)	65-69	M	54
Derwent Valley (M)	70-74	F	14
Derwent Valley (M)	70-74	M	15
Derwent Valley (M)	75+	F	3
Derwent Valley (M)	75+	M	17
Devonport (C)	15-19	F	471
Devonport (C)	15-19	M	364
Devonport (C)	20-24	F	496
Devonport (C)	20-24	M	532
Devonport (C)	25-29	F	511
Devonport (C)	25-29	M	536
Devonport (C)	30-34	F	503
Devonport (C)	30-34	M	537
Devonport (C)	35-39	F	564
Devonport (C)	35-39	M	534
Devonport (C)	40-44	F	654
Devonport (C)	40-44	M	608
Devonport (C)	45-49	F	767
Devonport (C)	45-49	M	670
Devonport (C)	50-54	F	700
Devonport (C)	50-54	M	657
Devonport (C)	55-59	F	585
Devonport (C)	55-59	M	616
Devonport (C)	60-64	F	337
Devonport (C)	60-64	M	466
Devonport (C)	65-69	F	140
Devonport (C)	65-69	M	181
Devonport (C)	70-74	F	34
Devonport (C)	70-74	M	64
Devonport (C)	75+	F	21
Devonport (C)	75+	M	40
Dorset (M)	15-19	F	49
Dorset (M)	15-19	M	50
Dorset (M)	20-24	F	88
Dorset (M)	20-24	M	101
Dorset (M)	25-29	F	66
Dorset (M)	25-29	M	91
Dorset (M)	30-34	F	99
Dorset (M)	30-34	M	110
Dorset (M)	35-39	F	77
Dorset (M)	35-39	M	97
Dorset (M)	40-44	F	110
Dorset (M)	40-44	M	107
Dorset (M)	45-49	F	126
Dorset (M)	45-49	M	111
Dorset (M)	50-54	F	147
Dorset (M)	50-54	M	132
Dorset (M)	55-59	F	169
Dorset (M)	55-59	M	154
Dorset (M)	60-64	F	78
Dorset (M)	60-64	M	125
Dorset (M)	65-69	F	43
Dorset (M)	65-69	M	57
Dorset (M)	70-74	F	11
Dorset (M)	70-74	M	27
Dorset (M)	75+	F	7
Dorset (M)	75+	M	23
Flinders (M) (Tas.)	15-19	F	3
Flinders (M) (Tas.)	15-19	M	3
Flinders (M) (Tas.)	20-24	F	11
Flinders (M) (Tas.)	20-24	M	9
Flinders (M) (Tas.)	25-29	F	6
Flinders (M) (Tas.)	25-29	M	11
Flinders (M) (Tas.)	30-34	F	11
Flinders (M) (Tas.)	30-34	M	15
Flinders (M) (Tas.)	35-39	F	19
Flinders (M) (Tas.)	35-39	M	16
Flinders (M) (Tas.)	40-44	F	21
Flinders (M) (Tas.)	40-44	M	19
Flinders (M) (Tas.)	45-49	F	15
Flinders (M) (Tas.)	45-49	M	14
Flinders (M) (Tas.)	50-54	F	27
Flinders (M) (Tas.)	50-54	M	35
Flinders (M) (Tas.)	55-59	F	22
Flinders (M) (Tas.)	55-59	M	27
Flinders (M) (Tas.)	60-64	F	24
Flinders (M) (Tas.)	60-64	M	39
Flinders (M) (Tas.)	65-69	F	16
Flinders (M) (Tas.)	65-69	M	14
Flinders (M) (Tas.)	70-74	F	3
Flinders (M) (Tas.)	70-74	M	12
Flinders (M) (Tas.)	75+	F	4
Flinders (M) (Tas.)	75+	M	9
George Town (M)	15-19	F	26
George Town (M)	15-19	M	42
George Town (M)	20-24	F	56
George Town (M)	20-24	M	94
George Town (M)	25-29	F	68
George Town (M)	25-29	M	131
George Town (M)	30-34	F	76
George Town (M)	30-34	M	150
George Town (M)	35-39	F	76
George Town (M)	35-39	M	154
George Town (M)	40-44	F	92
George Town (M)	40-44	M	178
George Town (M)	45-49	F	105
George Town (M)	45-49	M	238
George Town (M)	50-54	F	117
George Town (M)	50-54	M	234
George Town (M)	55-59	F	107
George Town (M)	55-59	M	212
George Town (M)	60-64	F	70
George Town (M)	60-64	M	133
George Town (M)	65-69	F	16
George Town (M)	65-69	M	41
George Town (M)	70-74	F	17
George Town (M)	70-74	M	14
George Town (M)	75+	F	5
George Town (M)	75+	M	18
Glamorgan/Spring Bay (M)	15-19	F	27
Glamorgan/Spring Bay (M)	15-19	M	37
Glamorgan/Spring Bay (M)	20-24	F	37
Glamorgan/Spring Bay (M)	20-24	M	42
Glamorgan/Spring Bay (M)	25-29	F	38
Glamorgan/Spring Bay (M)	25-29	M	38
Glamorgan/Spring Bay (M)	30-34	F	64
Glamorgan/Spring Bay (M)	30-34	M	66
Glamorgan/Spring Bay (M)	35-39	F	58
Glamorgan/Spring Bay (M)	35-39	M	56
Glamorgan/Spring Bay (M)	40-44	F	74
Glamorgan/Spring Bay (M)	40-44	M	68
Glamorgan/Spring Bay (M)	45-49	F	89
Glamorgan/Spring Bay (M)	45-49	M	90
Glamorgan/Spring Bay (M)	50-54	F	90
Glamorgan/Spring Bay (M)	50-54	M	91
Glamorgan/Spring Bay (M)	55-59	F	88
Glamorgan/Spring Bay (M)	55-59	M	94
Glamorgan/Spring Bay (M)	60-64	F	85
Glamorgan/Spring Bay (M)	60-64	M	82
Glamorgan/Spring Bay (M)	65-69	F	37
Glamorgan/Spring Bay (M)	65-69	M	45
Glamorgan/Spring Bay (M)	70-74	F	12
Glamorgan/Spring Bay (M)	70-74	M	27
Glamorgan/Spring Bay (M)	75+	F	6
Glamorgan/Spring Bay (M)	75+	M	12
Glenorchy (C)	15-19	F	504
Glenorchy (C)	15-19	M	510
Glenorchy (C)	20-24	F	692
Glenorchy (C)	20-24	M	926
Glenorchy (C)	25-29	F	714
Glenorchy (C)	25-29	M	1059
Glenorchy (C)	30-34	F	773
Glenorchy (C)	30-34	M	1167
Glenorchy (C)	35-39	F	794
Glenorchy (C)	35-39	M	1167
Glenorchy (C)	40-44	F	884
Glenorchy (C)	40-44	M	1177
Glenorchy (C)	45-49	F	898
Glenorchy (C)	45-49	M	1239
Glenorchy (C)	50-54	F	907
Glenorchy (C)	50-54	M	1305
Glenorchy (C)	55-59	F	819
Glenorchy (C)	55-59	M	1234
Glenorchy (C)	60-64	F	471
Glenorchy (C)	60-64	M	766
Glenorchy (C)	65-69	F	170
Glenorchy (C)	65-69	M	305
Glenorchy (C)	70-74	F	54
Glenorchy (C)	70-74	M	95
Glenorchy (C)	75+	F	22
Glenorchy (C)	75+	M	53
Hobart (C)	15-19	F	1236
Hobart (C)	15-19	M	781
Hobart (C)	20-24	F	2660
Hobart (C)	20-24	M	1884
Hobart (C)	25-29	F	2919
Hobart (C)	25-29	M	2305
Hobart (C)	30-34	F	3128
Hobart (C)	30-34	M	2491
Hobart (C)	35-39	F	2929
Hobart (C)	35-39	M	2297
Hobart (C)	40-44	F	3327
Hobart (C)	40-44	M	2479
Hobart (C)	45-49	F	3336
Hobart (C)	45-49	M	2584
Hobart (C)	50-54	F	3310
Hobart (C)	50-54	M	2377
Hobart (C)	55-59	F	2845
Hobart (C)	55-59	M	2173
Hobart (C)	60-64	F	1746
Hobart (C)	60-64	M	1466
Hobart (C)	65-69	F	596
Hobart (C)	65-69	M	738
Hobart (C)	70-74	F	169
Hobart (C)	70-74	M	212
Hobart (C)	75+	F	83
Hobart (C)	75+	M	114
Huon Valley (M)	15-19	F	117
Huon Valley (M)	15-19	M	106
Huon Valley (M)	20-24	F	110
Huon Valley (M)	20-24	M	174
Huon Valley (M)	25-29	F	139
Huon Valley (M)	25-29	M	191
Huon Valley (M)	30-34	F	166
Huon Valley (M)	30-34	M	189
Huon Valley (M)	35-39	F	201
Huon Valley (M)	35-39	M	221
Huon Valley (M)	40-44	F	225
Huon Valley (M)	40-44	M	239
Huon Valley (M)	45-49	F	279
Huon Valley (M)	45-49	M	238
Huon Valley (M)	50-54	F	252
Huon Valley (M)	50-54	M	244
Huon Valley (M)	55-59	F	250
Huon Valley (M)	55-59	M	287
Huon Valley (M)	60-64	F	150
Huon Valley (M)	60-64	M	200
Huon Valley (M)	65-69	F	80
Huon Valley (M)	65-69	M	101
Huon Valley (M)	70-74	F	27
Huon Valley (M)	70-74	M	40
Huon Valley (M)	75+	F	11
Huon Valley (M)	75+	M	31
Kentish (M)	15-19	F	47
Kentish (M)	15-19	M	39
Kentish (M)	20-24	F	33
Kentish (M)	20-24	M	47
Kentish (M)	25-29	F	59
Kentish (M)	25-29	M	36
Kentish (M)	30-34	F	37
Kentish (M)	30-34	M	52
Kentish (M)	35-39	F	42
Kentish (M)	35-39	M	61
Kentish (M)	40-44	F	64
Kentish (M)	40-44	M	80
Kentish (M)	45-49	F	92
Kentish (M)	45-49	M	77
Kentish (M)	50-54	F	84
Kentish (M)	50-54	M	95
Kentish (M)	55-59	F	86
Kentish (M)	55-59	M	100
Kentish (M)	60-64	F	37
Kentish (M)	60-64	M	79
Kentish (M)	65-69	F	29
Kentish (M)	65-69	M	37
Kentish (M)	70-74	F	10
Kentish (M)	70-74	M	15
Kentish (M)	75+	F	3
Kentish (M)	75+	M	24
King Island (M)	15-19	F	5
King Island (M)	15-19	M	9
King Island (M)	20-24	F	22
King Island (M)	20-24	M	26
King Island (M)	25-29	F	34
King Island (M)	25-29	M	28
King Island (M)	30-34	F	47
King Island (M)	30-34	M	49
King Island (M)	35-39	F	28
King Island (M)	35-39	M	37
King Island (M)	40-44	F	29
King Island (M)	40-44	M	29
King Island (M)	45-49	F	43
King Island (M)	45-49	M	33
King Island (M)	50-54	F	52
King Island (M)	50-54	M	44
King Island (M)	55-59	F	41
King Island (M)	55-59	M	43
King Island (M)	60-64	F	38
King Island (M)	60-64	M	48
King Island (M)	65-69	F	11
King Island (M)	65-69	M	29
King Island (M)	70-74	F	3
King Island (M)	70-74	M	6
King Island (M)	75+	F	7
King Island (M)	75+	M	13
Kingborough (M)	15-19	F	355
Kingborough (M)	15-19	M	332
Kingborough (M)	20-24	F	325
Kingborough (M)	20-24	M	429
Kingborough (M)	25-29	F	321
Kingborough (M)	25-29	M	413
Kingborough (M)	30-34	F	356
Kingborough (M)	30-34	M	444
Kingborough (M)	35-39	F	363
Kingborough (M)	35-39	M	439
Kingborough (M)	40-44	F	482
Kingborough (M)	40-44	M	435
Kingborough (M)	45-49	F	460
Kingborough (M)	45-49	M	477
Kingborough (M)	50-54	F	456
Kingborough (M)	50-54	M	417
Kingborough (M)	55-59	F	490
Kingborough (M)	55-59	M	423
Kingborough (M)	60-64	F	298
Kingborough (M)	60-64	M	313
Kingborough (M)	65-69	F	122
Kingborough (M)	65-69	M	159
Kingborough (M)	70-74	F	32
Kingborough (M)	70-74	M	78
Kingborough (M)	75+	F	17
Kingborough (M)	75+	M	33
Latrobe (M) (Tas.)	15-19	F	116
Latrobe (M) (Tas.)	15-19	M	78
Latrobe (M) (Tas.)	20-24	F	128
Latrobe (M) (Tas.)	20-24	M	111
Latrobe (M) (Tas.)	25-29	F	138
Latrobe (M) (Tas.)	25-29	M	119
Latrobe (M) (Tas.)	30-34	F	156
Latrobe (M) (Tas.)	30-34	M	137
Latrobe (M) (Tas.)	35-39	F	161
Latrobe (M) (Tas.)	35-39	M	143
Latrobe (M) (Tas.)	40-44	F	184
Latrobe (M) (Tas.)	40-44	M	161
Latrobe (M) (Tas.)	45-49	F	225
Latrobe (M) (Tas.)	45-49	M	172
Latrobe (M) (Tas.)	50-54	F	238
Latrobe (M) (Tas.)	50-54	M	186
Latrobe (M) (Tas.)	55-59	F	219
Latrobe (M) (Tas.)	55-59	M	167
Latrobe (M) (Tas.)	60-64	F	128
Latrobe (M) (Tas.)	60-64	M	141
Latrobe (M) (Tas.)	65-69	F	60
Latrobe (M) (Tas.)	65-69	M	60
Latrobe (M) (Tas.)	70-74	F	24
Latrobe (M) (Tas.)	70-74	M	41
Latrobe (M) (Tas.)	75+	F	10
Latrobe (M) (Tas.)	75+	M	23
Launceston (C)	15-19	F	1156
Launceston (C)	15-19	M	943
Launceston (C)	20-24	F	1786
Launceston (C)	20-24	M	1635
Launceston (C)	25-29	F	1678
Launceston (C)	25-29	M	1522
Launceston (C)	30-34	F	1641
Launceston (C)	30-34	M	1598
Launceston (C)	35-39	F	1710
Launceston (C)	35-39	M	1501
Launceston (C)	40-44	F	2088
Launceston (C)	40-44	M	1622
Launceston (C)	45-49	F	2254
Launceston (C)	45-49	M	1836
Launceston (C)	50-54	F	2125
Launceston (C)	50-54	M	1796
Launceston (C)	55-59	F	1939
Launceston (C)	55-59	M	1673
Launceston (C)	60-64	F	1213
Launceston (C)	60-64	M	1173
Launceston (C)	65-69	F	434
Launceston (C)	65-69	M	503
Launceston (C)	70-74	F	104
Launceston (C)	70-74	M	188
Launceston (C)	75+	F	46
Launceston (C)	75+	M	106
Meander Valley (M)	15-19	F	155
Meander Valley (M)	15-19	M	145
Meander Valley (M)	20-24	F	197
Meander Valley (M)	20-24	M	217
Meander Valley (M)	25-29	F	192
Meander Valley (M)	25-29	M	233
Meander Valley (M)	30-34	F	253
Meander Valley (M)	30-34	M	213
Meander Valley (M)	35-39	F	241
Meander Valley (M)	35-39	M	269
Meander Valley (M)	40-44	F	263
Meander Valley (M)	40-44	M	288
Meander Valley (M)	45-49	F	351
Meander Valley (M)	45-49	M	343
Meander Valley (M)	50-54	F	332
Meander Valley (M)	50-54	M	319
Meander Valley (M)	55-59	F	324
Meander Valley (M)	55-59	M	313
Meander Valley (M)	60-64	F	234
Meander Valley (M)	60-64	M	249
Meander Valley (M)	65-69	F	104
Meander Valley (M)	65-69	M	120
Meander Valley (M)	70-74	F	28
Meander Valley (M)	70-74	M	69
Meander Valley (M)	75+	F	17
Meander Valley (M)	75+	M	43
Northern Midlands (M)	15-19	F	95
Northern Midlands (M)	15-19	M	128
Northern Midlands (M)	20-24	F	150
Northern Midlands (M)	20-24	M	284
Northern Midlands (M)	25-29	F	135
Northern Midlands (M)	25-29	M	265
Northern Midlands (M)	30-34	F	140
Northern Midlands (M)	30-34	M	295
Northern Midlands (M)	35-39	F	128
Northern Midlands (M)	35-39	M	275
Northern Midlands (M)	40-44	F	205
Northern Midlands (M)	40-44	M	303
Northern Midlands (M)	45-49	F	220
Northern Midlands (M)	45-49	M	330
Northern Midlands (M)	50-54	F	219
Northern Midlands (M)	50-54	M	346
Northern Midlands (M)	55-59	F	208
Northern Midlands (M)	55-59	M	326
Northern Midlands (M)	60-64	F	132
Northern Midlands (M)	60-64	M	257
Northern Midlands (M)	65-69	F	63
Northern Midlands (M)	65-69	M	123
Northern Midlands (M)	70-74	F	27
Northern Midlands (M)	70-74	M	42
Northern Midlands (M)	75+	F	16
Northern Midlands (M)	75+	M	41
Sorell (M)	15-19	F	110
Sorell (M)	15-19	M	110
Sorell (M)	20-24	F	85
Sorell (M)	20-24	M	100
Sorell (M)	25-29	F	100
Sorell (M)	25-29	M	109
Sorell (M)	30-34	F	107
Sorell (M)	30-34	M	115
Sorell (M)	35-39	F	127
Sorell (M)	35-39	M	89
Sorell (M)	40-44	F	132
Sorell (M)	40-44	M	116
Sorell (M)	45-49	F	140
Sorell (M)	45-49	M	123
Sorell (M)	50-54	F	169
Sorell (M)	50-54	M	128
Sorell (M)	55-59	F	164
Sorell (M)	55-59	M	159
Sorell (M)	60-64	F	88
Sorell (M)	60-64	M	103
Sorell (M)	65-69	F	39
Sorell (M)	65-69	M	61
Sorell (M)	70-74	F	13
Sorell (M)	70-74	M	26
Sorell (M)	75+	F	6
Sorell (M)	75+	M	17
Southern Midlands (M)	15-19	F	21
Southern Midlands (M)	15-19	M	22
Southern Midlands (M)	20-24	F	23
Southern Midlands (M)	20-24	M	21
Southern Midlands (M)	25-29	F	34
Southern Midlands (M)	25-29	M	34
Southern Midlands (M)	30-34	F	36
Southern Midlands (M)	30-34	M	58
Southern Midlands (M)	35-39	F	50
Southern Midlands (M)	35-39	M	43
Southern Midlands (M)	40-44	F	42
Southern Midlands (M)	40-44	M	41
Southern Midlands (M)	45-49	F	72
Southern Midlands (M)	45-49	M	64
Southern Midlands (M)	50-54	F	60
Southern Midlands (M)	50-54	M	72
Southern Midlands (M)	55-59	F	69
Southern Midlands (M)	55-59	M	69
Southern Midlands (M)	60-64	F	36
Southern Midlands (M)	60-64	M	86
Southern Midlands (M)	65-69	F	28
Southern Midlands (M)	65-69	M	33
Southern Midlands (M)	70-74	F	13
Southern Midlands (M)	70-74	M	33
Southern Midlands (M)	75+	F	3
Southern Midlands (M)	75+	M	19
Tasman (M)	15-19	F	26
Tasman (M)	15-19	M	6
Tasman (M)	20-24	F	26
Tasman (M)	20-24	M	20
Tasman (M)	25-29	F	11
Tasman (M)	25-29	M	25
Tasman (M)	30-34	F	29
Tasman (M)	30-34	M	25
Tasman (M)	35-39	F	31
Tasman (M)	35-39	M	16
Tasman (M)	40-44	F	40
Tasman (M)	40-44	M	44
Tasman (M)	45-49	F	30
Tasman (M)	45-49	M	35
Tasman (M)	50-54	F	51
Tasman (M)	50-54	M	44
Tasman (M)	55-59	F	56
Tasman (M)	55-59	M	38
Tasman (M)	60-64	F	40
Tasman (M)	60-64	M	42
Tasman (M)	65-69	F	11
Tasman (M)	65-69	M	32
Tasman (M)	70-74	F	9
Tasman (M)	70-74	M	15
Tasman (M)	75+	M	6
Waratah/Wynyard (M)	15-19	F	118
Waratah/Wynyard (M)	15-19	M	109
Waratah/Wynyard (M)	20-24	F	131
Waratah/Wynyard (M)	20-24	M	195
Waratah/Wynyard (M)	25-29	F	126
Waratah/Wynyard (M)	25-29	M	177
Waratah/Wynyard (M)	30-34	F	153
Waratah/Wynyard (M)	30-34	M	200
Waratah/Wynyard (M)	35-39	F	142
Waratah/Wynyard (M)	35-39	M	185
Waratah/Wynyard (M)	40-44	F	185
Waratah/Wynyard (M)	40-44	M	209
Waratah/Wynyard (M)	45-49	F	217
Waratah/Wynyard (M)	45-49	M	219
Waratah/Wynyard (M)	50-54	F	217
Waratah/Wynyard (M)	50-54	M	274
Waratah/Wynyard (M)	55-59	F	214
Waratah/Wynyard (M)	55-59	M	233
Waratah/Wynyard (M)	60-64	F	124
Waratah/Wynyard (M)	60-64	M	192
Waratah/Wynyard (M)	65-69	F	43
Waratah/Wynyard (M)	65-69	M	66
Waratah/Wynyard (M)	70-74	F	13
Waratah/Wynyard (M)	70-74	M	33
Waratah/Wynyard (M)	75+	F	12
Waratah/Wynyard (M)	75+	M	20
West Coast (M)	15-19	F	29
West Coast (M)	15-19	M	31
West Coast (M)	20-24	F	66
West Coast (M)	20-24	M	94
West Coast (M)	25-29	F	78
West Coast (M)	25-29	M	117
West Coast (M)	30-34	F	53
West Coast (M)	30-34	M	141
West Coast (M)	35-39	F	68
West Coast (M)	35-39	M	104
West Coast (M)	40-44	F	75
West Coast (M)	40-44	M	126
West Coast (M)	45-49	F	84
West Coast (M)	45-49	M	169
West Coast (M)	50-54	F	88
West Coast (M)	50-54	M	151
West Coast (M)	55-59	F	93
West Coast (M)	55-59	M	134
West Coast (M)	60-64	F	51
West Coast (M)	60-64	M	78
West Coast (M)	65-69	F	21
West Coast (M)	65-69	M	29
West Coast (M)	70-74	F	3
West Coast (M)	70-74	M	11
West Coast (M)	75+	F	5
West Coast (M)	75+	M	4
West Tamar (M)	15-19	F	155
West Tamar (M)	15-19	M	105
West Tamar (M)	20-24	F	142
West Tamar (M)	20-24	M	145
West Tamar (M)	25-29	F	137
West Tamar (M)	25-29	M	140
West Tamar (M)	30-34	F	127
West Tamar (M)	30-34	M	136
West Tamar (M)	35-39	F	145
West Tamar (M)	35-39	M	127
West Tamar (M)	40-44	F	217
West Tamar (M)	40-44	M	160
West Tamar (M)	45-49	F	250
West Tamar (M)	45-49	M	198
West Tamar (M)	50-54	F	262
West Tamar (M)	50-54	M	190
West Tamar (M)	55-59	F	246
West Tamar (M)	55-59	M	223
West Tamar (M)	60-64	F	168
West Tamar (M)	60-64	M	202
West Tamar (M)	65-69	F	60
West Tamar (M)	65-69	M	104
West Tamar (M)	70-74	F	27
West Tamar (M)	70-74	M	47
West Tamar (M)	75+	F	11
West Tamar (M)	75+	M	26
No usual address (Tas.)	15-19	F	74
No usual address (Tas.)	15-19	M	245
No usual address (Tas.)	20-24	F	136
No usual address (Tas.)	20-24	M	576
No usual address (Tas.)	25-29	F	185
No usual address (Tas.)	25-29	M	699
No usual address (Tas.)	30-34	F	227
No usual address (Tas.)	30-34	M	732
No usual address (Tas.)	35-39	F	199
No usual address (Tas.)	35-39	M	632
No usual address (Tas.)	40-44	F	254
No usual address (Tas.)	40-44	M	694
No usual address (Tas.)	45-49	F	303
No usual address (Tas.)	45-49	M	819
No usual address (Tas.)	50-54	F	298
No usual address (Tas.)	50-54	M	802
No usual address (Tas.)	55-59	F	318
No usual address (Tas.)	55-59	M	728
No usual address (Tas.)	60-64	F	232
No usual address (Tas.)	60-64	M	560
No usual address (Tas.)	65-69	F	79
No usual address (Tas.)	65-69	M	202
No usual address (Tas.)	70-74	F	27
No usual address (Tas.)	70-74	M	62
No usual address (Tas.)	75+	F	14
No usual address (Tas.)	75+	M	39
Migratory - Offshore - Shipping (Tas.)	25-29	M	4
Migratory - Offshore - Shipping (Tas.)	30-34	M	4
Migratory - Offshore - Shipping (Tas.)	35-39	M	5
Migratory - Offshore - Shipping (Tas.)	40-44	M	7
Migratory - Offshore - Shipping (Tas.)	45-49	F	4
Migratory - Offshore - Shipping (Tas.)	45-49	M	7
Migratory - Offshore - Shipping (Tas.)	50-54	M	5
Migratory - Offshore - Shipping (Tas.)	55-59	M	5
Migratory - Offshore - Shipping (Tas.)	60-64	M	4
Alice Springs (T)	15-19	F	307
Alice Springs (T)	15-19	M	318
Alice Springs (T)	20-24	F	454
Alice Springs (T)	20-24	M	446
Alice Springs (T)	25-29	F	765
Alice Springs (T)	25-29	M	659
Alice Springs (T)	30-34	F	740
Alice Springs (T)	30-34	M	706
Alice Springs (T)	35-39	F	655
Alice Springs (T)	35-39	M	573
Alice Springs (T)	40-44	F	640
Alice Springs (T)	40-44	M	563
Alice Springs (T)	45-49	F	711
Alice Springs (T)	45-49	M	560
Alice Springs (T)	50-54	F	697
Alice Springs (T)	50-54	M	580
Alice Springs (T)	55-59	F	606
Alice Springs (T)	55-59	M	557
Alice Springs (T)	60-64	F	413
Alice Springs (T)	60-64	M	431
Alice Springs (T)	65-69	F	168
Alice Springs (T)	65-69	M	183
Alice Springs (T)	70-74	F	40
Alice Springs (T)	70-74	M	69
Alice Springs (T)	75+	F	19
Alice Springs (T)	75+	M	23
Barkly (R)	15-19	F	48
Barkly (R)	15-19	M	70
Barkly (R)	20-24	F	85
Barkly (R)	20-24	M	142
Barkly (R)	25-29	F	123
Barkly (R)	25-29	M	131
Barkly (R)	30-34	F	135
Barkly (R)	30-34	M	120
Barkly (R)	35-39	F	82
Barkly (R)	35-39	M	103
Barkly (R)	40-44	F	82
Barkly (R)	40-44	M	114
Barkly (R)	45-49	F	101
