LGA_NAME16	IncomeTotPersonal.max	Sex	workers
Northampton (S)		M	34
Northampton (S)		M	36
Northampton (S)		M	12
Northampton (S)	0	F	16
Northampton (S)	0	M	16
Northampton (S)	Inf	F	5
Northampton (S)	Inf	M	23
Nungarin (S)		F	3
Nungarin (S)		F	4
Nungarin (S)		F	3
Nungarin (S)		F	3
Nungarin (S)		F	4
Nungarin (S)		F	4
Nungarin (S)		M	4
Nungarin (S)		M	4
Nungarin (S)		M	3
Nungarin (S)		M	9
Nungarin (S)		M	8
Nungarin (S)		M	9
Nungarin (S)		M	3
Nungarin (S)		M	3
Nungarin (S)	0	M	3
Nungarin (S)	Inf	M	3
Peppermint Grove (S)		F	53
Peppermint Grove (S)		F	47
Peppermint Grove (S)		F	32
Peppermint Grove (S)		F	41
Peppermint Grove (S)		F	46
Peppermint Grove (S)		F	54
Peppermint Grove (S)		F	57
Peppermint Grove (S)		F	87
Peppermint Grove (S)		F	44
Peppermint Grove (S)		F	50
Peppermint Grove (S)		F	50
Peppermint Grove (S)		F	68
Peppermint Grove (S)		F	8
Peppermint Grove (S)		M	17
Peppermint Grove (S)		M	21
Peppermint Grove (S)		M	26
Peppermint Grove (S)		M	21
Peppermint Grove (S)		M	24
Peppermint Grove (S)		M	28
Peppermint Grove (S)		M	26
Peppermint Grove (S)		M	53
Peppermint Grove (S)		M	40
Peppermint Grove (S)		M	35
Peppermint Grove (S)		M	19
Peppermint Grove (S)		M	52
Peppermint Grove (S)		M	5
Peppermint Grove (S)	0	F	7
Peppermint Grove (S)	0	M	3
Peppermint Grove (S)	Inf	F	25
Peppermint Grove (S)	Inf	M	48
Perenjori (S)		F	4
Perenjori (S)		F	3
Perenjori (S)		F	10
Perenjori (S)		F	8
Perenjori (S)		F	11
Perenjori (S)		F	8
Perenjori (S)		F	7
Perenjori (S)		F	24
Perenjori (S)		F	19
Perenjori (S)		F	18
Perenjori (S)		F	6
Perenjori (S)		F	23
Perenjori (S)		F	3
Perenjori (S)		M	3
Perenjori (S)		M	3
Perenjori (S)		M	7
Perenjori (S)		M	4
Perenjori (S)		M	17
Perenjori (S)		M	8
Perenjori (S)		M	18
Perenjori (S)		M	36
Perenjori (S)		M	45
Perenjori (S)		M	64
Perenjori (S)		M	75
Perenjori (S)		M	226
Perenjori (S)		M	14
Perenjori (S)	0	F	8
Perenjori (S)	0	M	6
Perenjori (S)	Inf	F	6
Perenjori (S)	Inf	M	83
Perth (C)		F	862
Perth (C)		F	1561
Perth (C)		F	1759
Perth (C)		F	2163
Perth (C)		F	3384
Perth (C)		F	4417
Perth (C)		F	6215
Perth (C)		F	9050
Perth (C)		F	8161
Perth (C)		F	6928
Perth (C)		F	4700
Perth (C)		F	7672
Perth (C)		F	732
Perth (C)		M	544
Perth (C)		M	806
Perth (C)		M	976
Perth (C)		M	1130
Perth (C)		M	1508
Perth (C)		M	2090
Perth (C)		M	3483
Perth (C)		M	5478
Perth (C)		M	5491
Perth (C)		M	6085
Perth (C)		M	5744
Perth (C)		M	15152
Perth (C)		M	710
Perth (C)	0	F	261
Perth (C)	0	M	273
Perth (C)	Inf	F	3792
Perth (C)	Inf	M	17384
Pingelly (S)		F	8
Pingelly (S)		F	8
Pingelly (S)		F	14
Pingelly (S)		F	8
Pingelly (S)		F	20
Pingelly (S)		F	18
Pingelly (S)		F	16
Pingelly (S)		F	15
Pingelly (S)		F	11
Pingelly (S)		F	6
Pingelly (S)		F	5
Pingelly (S)		F	8
Pingelly (S)		F	3
Pingelly (S)		M	8
Pingelly (S)		M	3
Pingelly (S)		M	10
Pingelly (S)		M	10
Pingelly (S)		M	5
Pingelly (S)		M	18
Pingelly (S)		M	20
Pingelly (S)		M	36
Pingelly (S)		M	17
Pingelly (S)		M	13
Pingelly (S)		M	12
Pingelly (S)		M	13
Pingelly (S)		M	3
Pingelly (S)	0	F	7
Pingelly (S)	0	M	3
Pingelly (S)	Inf	F	4
Pingelly (S)	Inf	M	7
Plantagenet (S)		F	38
Plantagenet (S)		F	59
Plantagenet (S)		F	46
Plantagenet (S)		F	66
Plantagenet (S)		F	107
Plantagenet (S)		F	88
Plantagenet (S)		F	110
Plantagenet (S)		F	101
Plantagenet (S)		F	61
Plantagenet (S)		F	27
Plantagenet (S)		F	23
Plantagenet (S)		F	34
Plantagenet (S)		F	15
Plantagenet (S)		M	18
Plantagenet (S)		M	37
Plantagenet (S)		M	47
Plantagenet (S)		M	56
Plantagenet (S)		M	86
Plantagenet (S)		M	111
Plantagenet (S)		M	261
Plantagenet (S)		M	183
Plantagenet (S)		M	128
Plantagenet (S)		M	80
Plantagenet (S)		M	48
Plantagenet (S)		M	56
Plantagenet (S)		M	15
Plantagenet (S)	0	F	27
Plantagenet (S)	0	M	24
Plantagenet (S)	Inf	F	11
Plantagenet (S)	Inf	M	29
Port Hedland (T)		F	100
Port Hedland (T)		F	95
Port Hedland (T)		F	91
Port Hedland (T)		F	114
Port Hedland (T)		F	199
Port Hedland (T)		F	232
Port Hedland (T)		F	331
Port Hedland (T)		F	445
Port Hedland (T)		F	354
Port Hedland (T)		F	345
Port Hedland (T)		F	247
Port Hedland (T)		F	391
Port Hedland (T)		F	65
Port Hedland (T)		M	50
Port Hedland (T)		M	30
Port Hedland (T)		M	39
Port Hedland (T)		M	47
Port Hedland (T)		M	67
Port Hedland (T)		M	107
Port Hedland (T)		M	182
Port Hedland (T)		M	377
Port Hedland (T)		M	394
Port Hedland (T)		M	588
Port Hedland (T)		M	699
Port Hedland (T)		M	1964
Port Hedland (T)		M	105
Port Hedland (T)	0	F	15
Port Hedland (T)	0	M	23
Port Hedland (T)	Inf	F	125
Port Hedland (T)	Inf	M	1661
Quairading (S)		F	3
Quairading (S)		F	7
Quairading (S)		F	16
Quairading (S)		F	11
Quairading (S)		F	15
Quairading (S)		F	23
Quairading (S)		F	20
Quairading (S)		F	13
Quairading (S)		F	15
Quairading (S)		F	8
Quairading (S)		F	7
Quairading (S)		F	8
Quairading (S)		F	8
Quairading (S)		M	10
Quairading (S)		M	3
Quairading (S)		M	5
Quairading (S)		M	19
Quairading (S)		M	19
Quairading (S)		M	26
Quairading (S)		M	27
Quairading (S)		M	17
Quairading (S)		M	24
Quairading (S)		M	6
Quairading (S)		M	13
Quairading (S)		M	11
Quairading (S)	Inf	F	9
Quairading (S)	Inf	M	16
Ravensthorpe (S)		F	11
Ravensthorpe (S)		F	19
Ravensthorpe (S)		F	24
Ravensthorpe (S)		F	25
Ravensthorpe (S)		F	32
Ravensthorpe (S)		F	43
Ravensthorpe (S)		F	33
Ravensthorpe (S)		F	41
Ravensthorpe (S)		F	23
Ravensthorpe (S)		F	22
Ravensthorpe (S)		F	18
Ravensthorpe (S)		F	24
Ravensthorpe (S)		F	8
Ravensthorpe (S)		M	10
Ravensthorpe (S)		M	13
Ravensthorpe (S)		M	6
Ravensthorpe (S)		M	20
Ravensthorpe (S)		M	26
Ravensthorpe (S)		M	26
Ravensthorpe (S)		M	41
Ravensthorpe (S)		M	83
Ravensthorpe (S)		M	66
Ravensthorpe (S)		M	63
Ravensthorpe (S)		M	111
Ravensthorpe (S)		M	151
Ravensthorpe (S)		M	12
Ravensthorpe (S)	0	F	10
Ravensthorpe (S)	0	M	14
Ravensthorpe (S)	Inf	F	10
Ravensthorpe (S)	Inf	M	56
Rockingham (C)		F	1239
Rockingham (C)		F	1291
Rockingham (C)		F	1316
Rockingham (C)		F	1393
Rockingham (C)		F	2019
Rockingham (C)		F	2084
Rockingham (C)		F	2014
Rockingham (C)		F	1770
Rockingham (C)		F	1170
Rockingham (C)		F	919
Rockingham (C)		F	653
Rockingham (C)		F	633
Rockingham (C)		F	210
Rockingham (C)		M	659
Rockingham (C)		M	452
Rockingham (C)		M	410
Rockingham (C)		M	484
Rockingham (C)		M	738
Rockingham (C)		M	865
Rockingham (C)		M	1326
Rockingham (C)		M	1742
Rockingham (C)		M	1414
Rockingham (C)		M	1313
Rockingham (C)		M	1120
Rockingham (C)		M	1585
Rockingham (C)		M	182
Rockingham (C)	0	F	204
Rockingham (C)	0	M	106
Rockingham (C)	Inf	F	162
Rockingham (C)	Inf	M	580
Sandstone (S)		F	3
Sandstone (S)		F	3
Sandstone (S)		F	7
Sandstone (S)		F	3
Sandstone (S)		M	6
Sandstone (S)		M	4
Sandstone (S)		M	3
Sandstone (S)		M	4
Sandstone (S)	0	M	3
Serpentine-Jarrahdale (S)		F	164
Serpentine-Jarrahdale (S)		F	146
Serpentine-Jarrahdale (S)		F	167
Serpentine-Jarrahdale (S)		F	169
Serpentine-Jarrahdale (S)		F	252
Serpentine-Jarrahdale (S)		F	291
Serpentine-Jarrahdale (S)		F	234
Serpentine-Jarrahdale (S)		F	228
Serpentine-Jarrahdale (S)		F	151
Serpentine-Jarrahdale (S)		F	109
Serpentine-Jarrahdale (S)		F	81
Serpentine-Jarrahdale (S)		F	87
Serpentine-Jarrahdale (S)		F	38
Serpentine-Jarrahdale (S)		M	82
Serpentine-Jarrahdale (S)		M	66
Serpentine-Jarrahdale (S)		M	69
Serpentine-Jarrahdale (S)		M	82
Serpentine-Jarrahdale (S)		M	137
Serpentine-Jarrahdale (S)		M	208
Serpentine-Jarrahdale (S)		M	288
Serpentine-Jarrahdale (S)		M	368
Serpentine-Jarrahdale (S)		M	276
Serpentine-Jarrahdale (S)		M	266
Serpentine-Jarrahdale (S)		M	176
Serpentine-Jarrahdale (S)		M	204
Serpentine-Jarrahdale (S)		M	45
Serpentine-Jarrahdale (S)	0	F	34
Serpentine-Jarrahdale (S)	0	M	25
Serpentine-Jarrahdale (S)	Inf	F	33
Serpentine-Jarrahdale (S)	Inf	M	101
Shark Bay (S)		F	4
Shark Bay (S)		F	12
Shark Bay (S)		F	16
Shark Bay (S)		F	18
Shark Bay (S)		F	21
Shark Bay (S)		F	25
Shark Bay (S)		F	26
Shark Bay (S)		F	15
Shark Bay (S)		F	17
Shark Bay (S)		F	8
Shark Bay (S)		F	4
Shark Bay (S)		F	3
Shark Bay (S)		F	7
Shark Bay (S)		M	7
Shark Bay (S)		M	5
Shark Bay (S)		M	9
Shark Bay (S)		M	9
Shark Bay (S)		M	14
Shark Bay (S)		M	18
Shark Bay (S)		M	33
Shark Bay (S)		M	24
Shark Bay (S)		M	15
Shark Bay (S)		M	21
Shark Bay (S)		M	27
Shark Bay (S)		M	31
Shark Bay (S)	0	F	3
Shark Bay (S)	0	M	3
Shark Bay (S)	Inf	M	10
South Perth (C)		F	314
South Perth (C)		F	415
South Perth (C)		F	399
South Perth (C)		F	502
South Perth (C)		F	710
South Perth (C)		F	759
South Perth (C)		F	881
South Perth (C)		F	887
South Perth (C)		F	686
South Perth (C)		F	562
South Perth (C)		F	339
South Perth (C)		F	442
South Perth (C)		F	80
South Perth (C)		M	201
South Perth (C)		M	207
South Perth (C)		M	177
South Perth (C)		M	198
South Perth (C)		M	308
South Perth (C)		M	305
South Perth (C)		M	472
South Perth (C)		M	610
South Perth (C)		M	518
South Perth (C)		M	533
South Perth (C)		M	416
South Perth (C)		M	952
South Perth (C)		M	54
South Perth (C)	0	F	56
South Perth (C)	0	M	45
South Perth (C)	Inf	F	196
South Perth (C)	Inf	M	636
Stirling (C)		F	1718
Stirling (C)		F	2050
Stirling (C)		F	2116
Stirling (C)		F	2504
Stirling (C)		F	3905
Stirling (C)		F	4372
Stirling (C)		F	4923
Stirling (C)		F	5055
Stirling (C)		F	3283
Stirling (C)		F	2551
Stirling (C)		F	1609
Stirling (C)		F	1985
Stirling (C)		F	512
Stirling (C)		M	1109
Stirling (C)		M	1071
Stirling (C)		M	1157
Stirling (C)		M	1403
Stirling (C)		M	1982
Stirling (C)		M	2631
Stirling (C)		M	3972
Stirling (C)		M	5311
Stirling (C)		M	4322
Stirling (C)		M	3808
Stirling (C)		M	2857
Stirling (C)		M	4795
Stirling (C)		M	504
Stirling (C)	0	F	254
Stirling (C)	0	M	222
Stirling (C)	Inf	F	699
Stirling (C)	Inf	M	2815
Subiaco (C)		F	508
Subiaco (C)		F	572
Subiaco (C)		F	543
Subiaco (C)		F	689
Subiaco (C)		F	1092
Subiaco (C)		F	1258
Subiaco (C)		F	1616
Subiaco (C)		F	2190
Subiaco (C)		F	1827
Subiaco (C)		F	1364
Subiaco (C)		F	1006
Subiaco (C)		F	1335
Subiaco (C)		F	169
Subiaco (C)		M	410
Subiaco (C)		M	378
Subiaco (C)		M	308
Subiaco (C)		M	318
Subiaco (C)		M	456
Subiaco (C)		M	523
Subiaco (C)		M	786
Subiaco (C)		M	1103
Subiaco (C)		M	1002
Subiaco (C)		M	1131
Subiaco (C)		M	836
Subiaco (C)		M	1941
Subiaco (C)		M	146
Subiaco (C)	0	F	72
Subiaco (C)	0	M	45
Subiaco (C)	Inf	F	619
Subiaco (C)	Inf	M	1938
Swan (C)		F	1289
Swan (C)		F	1509
Swan (C)		F	1548
Swan (C)		F	1646
Swan (C)		F	2598
Swan (C)		F	2905
Swan (C)		F	3286
Swan (C)		F	3197
Swan (C)		F	1962
Swan (C)		F	1536
Swan (C)		F	966
Swan (C)		F	969
Swan (C)		F	357
Swan (C)		M	810
Swan (C)		M	747
Swan (C)		M	828
Swan (C)		M	1015
Swan (C)		M	1511
Swan (C)		M	2278
Swan (C)		M	3628
Swan (C)		M	4836
Swan (C)		M	3725
Swan (C)		M	3462
Swan (C)		M	2587
Swan (C)		M	3546
Swan (C)		M	461
Swan (C)	0	F	242
Swan (C)	0	M	203
Swan (C)	Inf	F	301
Swan (C)	Inf	M	1466
Tammin (S)		F	4
Tammin (S)		F	3
Tammin (S)		F	10
Tammin (S)		F	13
Tammin (S)		F	9
Tammin (S)		F	7
Tammin (S)		F	8
Tammin (S)		F	3
Tammin (S)		F	3
Tammin (S)		F	5
Tammin (S)		M	4
Tammin (S)		M	10
Tammin (S)		M	9
Tammin (S)		M	14
Tammin (S)		M	11
Tammin (S)		M	19
Tammin (S)		M	9
Tammin (S)		M	16
Tammin (S)		M	3
Tammin (S)		M	9
Tammin (S)		M	4
Tammin (S)	0	F	3
Tammin (S)	Inf	F	4
Tammin (S)	Inf	M	5
Three Springs (S)		F	3
Three Springs (S)		F	9
Three Springs (S)		F	5
Three Springs (S)		F	11
Three Springs (S)		F	7
Three Springs (S)		F	13
Three Springs (S)		F	21
Three Springs (S)		F	11
Three Springs (S)		F	11
Three Springs (S)		F	10
Three Springs (S)		F	5
Three Springs (S)		F	7
Three Springs (S)		F	4
Three Springs (S)		M	4
Three Springs (S)		M	8
Three Springs (S)		M	8
Three Springs (S)		M	7
Three Springs (S)		M	17
Three Springs (S)		M	20
Three Springs (S)		M	13
Three Springs (S)		M	18
Three Springs (S)		M	16
Three Springs (S)		M	16
Three Springs (S)		M	5
Three Springs (S)	0	F	13
Three Springs (S)	0	M	8
Three Springs (S)	Inf	F	3
Three Springs (S)	Inf	M	9
Toodyay (S)		F	28
Toodyay (S)		F	40
Toodyay (S)		F	38
Toodyay (S)		F	56
Toodyay (S)		F	44
Toodyay (S)		F	52
Toodyay (S)		F	56
Toodyay (S)		F	31
Toodyay (S)		F	25
Toodyay (S)		F	18
Toodyay (S)		F	6
Toodyay (S)		F	7
Toodyay (S)		F	13
Toodyay (S)		M	20
Toodyay (S)		M	16
Toodyay (S)		M	15
Toodyay (S)		M	29
Toodyay (S)		M	43
Toodyay (S)		M	39
Toodyay (S)		M	42
Toodyay (S)		M	70
Toodyay (S)		M	43
Toodyay (S)		M	29
Toodyay (S)		M	11
Toodyay (S)		M	25
Toodyay (S)		M	13
Toodyay (S)	0	F	9
Toodyay (S)	0	M	16
Toodyay (S)	Inf	F	3
Toodyay (S)	Inf	M	15
Trayning (S)		F	4
Trayning (S)		F	3
Trayning (S)		F	4
Trayning (S)		F	6
Trayning (S)		F	8
Trayning (S)		F	7
Trayning (S)		F	8
Trayning (S)		F	7
Trayning (S)		F	6
Trayning (S)		F	4
Trayning (S)		F	5
Trayning (S)		F	3
Trayning (S)		M	3
Trayning (S)		M	3
Trayning (S)		M	9
Trayning (S)		M	3
Trayning (S)		M	8
Trayning (S)		M	5
Trayning (S)		M	16
Trayning (S)		M	8
Trayning (S)		M	6
Trayning (S)		M	7
Trayning (S)	Inf	M	7
Upper Gascoyne (S)		F	4
Upper Gascoyne (S)		F	8
Upper Gascoyne (S)		F	3
Upper Gascoyne (S)		F	3
Upper Gascoyne (S)		F	3
Upper Gascoyne (S)		M	3
Upper Gascoyne (S)		M	4
Upper Gascoyne (S)		M	4
Upper Gascoyne (S)		M	7
Upper Gascoyne (S)		M	8
Upper Gascoyne (S)		M	3
Upper Gascoyne (S)		M	3
Upper Gascoyne (S)		M	5
Upper Gascoyne (S)		M	5
Upper Gascoyne (S)	Inf	M	6
Victoria Park (T)		F	365
Victoria Park (T)		F	594
Victoria Park (T)		F	633
Victoria Park (T)		F	803
Victoria Park (T)		F	1211
Victoria Park (T)		F	1423
Victoria Park (T)		F	1732
Victoria Park (T)		F	1896
Victoria Park (T)		F	1417
Victoria Park (T)		F	1076
Victoria Park (T)		F	677
Victoria Park (T)		F	854
Victoria Park (T)		F	163
Victoria Park (T)		M	272
Victoria Park (T)		M	377
Victoria Park (T)		M	448
Victoria Park (T)		M	570
Victoria Park (T)		M	875
Victoria Park (T)		M	996
Victoria Park (T)		M	1428
Victoria Park (T)		M	2061
Victoria Park (T)		M	1561
Victoria Park (T)		M	1526
Victoria Park (T)		M	1219
Victoria Park (T)		M	2034
Victoria Park (T)		M	156
Victoria Park (T)	0	F	94
Victoria Park (T)	0	M	72
Victoria Park (T)	Inf	F	282
Victoria Park (T)	Inf	M	1181
Victoria Plains (S)		F	6
Victoria Plains (S)		F	9
Victoria Plains (S)		F	8
Victoria Plains (S)		F	9
Victoria Plains (S)		F	19
Victoria Plains (S)		F	17
Victoria Plains (S)		F	30
Victoria Plains (S)		F	23
Victoria Plains (S)		F	5
Victoria Plains (S)		F	12
Victoria Plains (S)		F	8
Victoria Plains (S)		F	6
Victoria Plains (S)		M	4
Victoria Plains (S)		M	8
Victoria Plains (S)		M	11
Victoria Plains (S)		M	11
Victoria Plains (S)		M	14
Victoria Plains (S)		M	30
Victoria Plains (S)		M	42
Victoria Plains (S)		M	53
Victoria Plains (S)		M	31
Victoria Plains (S)		M	32
Victoria Plains (S)		M	27
Victoria Plains (S)		M	23
Victoria Plains (S)		M	4
Victoria Plains (S)	0	F	9
Victoria Plains (S)	0	M	12
Victoria Plains (S)	Inf	F	5
Victoria Plains (S)	Inf	M	15
Vincent (C)		F	382
Vincent (C)		F	591
Vincent (C)		F	570
Vincent (C)		F	635
Vincent (C)		F	1011
Vincent (C)		F	1150
Vincent (C)		F	1302
Vincent (C)		F	1432
Vincent (C)		F	986
Vincent (C)		F	765
Vincent (C)		F	449
Vincent (C)		F	704
Vincent (C)		F	103
Vincent (C)		M	227
Vincent (C)		M	310
Vincent (C)		M	350
Vincent (C)		M	394
Vincent (C)		M	496
Vincent (C)		M	676
Vincent (C)		M	887
Vincent (C)		M	1321
Vincent (C)		M	977
Vincent (C)		M	1019
Vincent (C)		M	800
Vincent (C)		M	1596
Vincent (C)		M	133
Vincent (C)	0	F	94
Vincent (C)	0	M	64
Vincent (C)	Inf	F	249
Vincent (C)	Inf	M	985
Wagin (S)		F	18
Wagin (S)		F	16
Wagin (S)		F	21
Wagin (S)		F	33
Wagin (S)		F	37
Wagin (S)		F	43
Wagin (S)		F	51
Wagin (S)		F	32
Wagin (S)		F	17
Wagin (S)		F	9
Wagin (S)		F	11
Wagin (S)		F	17
Wagin (S)		F	4
Wagin (S)		M	7
Wagin (S)		M	8
Wagin (S)		M	19
Wagin (S)		M	14
Wagin (S)		M	25
Wagin (S)		M	33
Wagin (S)		M	47
Wagin (S)		M	68
Wagin (S)		M	36
Wagin (S)		M	30
Wagin (S)		M	18
Wagin (S)		M	28
Wagin (S)		M	8
Wagin (S)	0	F	3
Wagin (S)	0	M	9
Wagin (S)	Inf	F	11
Wagin (S)	Inf	M	12
Wandering (S)		F	4
Wandering (S)		F	3
Wandering (S)		F	4
Wandering (S)		F	6
Wandering (S)		F	7
Wandering (S)		F	6
Wandering (S)		F	9
Wandering (S)		F	3
Wandering (S)		F	3
Wandering (S)		F	3
Wandering (S)		F	6
Wandering (S)		M	3
Wandering (S)		M	3
Wandering (S)		M	6
Wandering (S)		M	15
Wandering (S)		M	16
Wandering (S)		M	20
Wandering (S)		M	12
Wandering (S)		M	10
Wandering (S)		M	3
Wandering (S)		M	8
Wandering (S)		M	3
Wandering (S)	0	F	9
Wandering (S)	0	M	5
Wandering (S)	Inf	F	3
Wandering (S)	Inf	M	3
Wanneroo (C)		F	1415
Wanneroo (C)		F	1518
Wanneroo (C)		F	1489
Wanneroo (C)		F	1572
Wanneroo (C)		F	2460
Wanneroo (C)		F	2683
Wanneroo (C)		F	2573
Wanneroo (C)		F	2088
Wanneroo (C)		F	1376
Wanneroo (C)		F	1016
Wanneroo (C)		F	751
Wanneroo (C)		F	674
Wanneroo (C)		F	289
Wanneroo (C)		M	812
Wanneroo (C)		M	723
Wanneroo (C)		M	730
Wanneroo (C)		M	914
Wanneroo (C)		M	1397
Wanneroo (C)		M	1938
Wanneroo (C)		M	2983
Wanneroo (C)		M	3804
Wanneroo (C)		M	2683
Wanneroo (C)		M	2442
Wanneroo (C)		M	1586
Wanneroo (C)		M	2072
Wanneroo (C)		M	395
Wanneroo (C)	0	F	234
Wanneroo (C)	0	M	204
Wanneroo (C)	Inf	F	237
Wanneroo (C)	Inf	M	934
Waroona (S)		F	27
Waroona (S)		F	48
Waroona (S)		F	50
Waroona (S)		F	61
Waroona (S)		F	75
Waroona (S)		F	98
Waroona (S)		F	64
Waroona (S)		F	54
Waroona (S)		F	33
Waroona (S)		F	42
Waroona (S)		F	31
Waroona (S)		F	51
Waroona (S)		F	18
Waroona (S)		M	16
Waroona (S)		M	13
Waroona (S)		M	7
Waroona (S)		M	27
Waroona (S)		M	32
Waroona (S)		M	43
Waroona (S)		M	69
Waroona (S)		M	104
Waroona (S)		M	106
Waroona (S)		M	177
Waroona (S)		M	210
Waroona (S)		M	533
Waroona (S)		M	35
Waroona (S)	0	F	6
Waroona (S)	0	M	6
Waroona (S)	Inf	F	12
Waroona (S)	Inf	M	131
West Arthur (S)		F	3
West Arthur (S)		F	15
West Arthur (S)		F	18
West Arthur (S)		F	11
West Arthur (S)		F	25
West Arthur (S)		F	14
West Arthur (S)		F	19
West Arthur (S)		F	15
West Arthur (S)		F	8
West Arthur (S)		F	5
West Arthur (S)		F	7
West Arthur (S)		F	9
West Arthur (S)		M	6
West Arthur (S)		M	5
West Arthur (S)		M	15
West Arthur (S)		M	13
West Arthur (S)		M	19
West Arthur (S)		M	26
West Arthur (S)		M	27
West Arthur (S)		M	39
West Arthur (S)		M	17
West Arthur (S)		M	12
West Arthur (S)		M	13
West Arthur (S)		M	10
West Arthur (S)		M	7
West Arthur (S)	0	F	4
West Arthur (S)	0	M	6
West Arthur (S)	Inf	F	3
West Arthur (S)	Inf	M	6
Westonia (S)		F	3
Westonia (S)		F	3
Westonia (S)		F	4
Westonia (S)		F	11
Westonia (S)		F	4
Westonia (S)		F	10
Westonia (S)		F	6
Westonia (S)		F	3
Westonia (S)		F	4
Westonia (S)		F	3
Westonia (S)		M	6
Westonia (S)		M	5
Westonia (S)		M	3
Westonia (S)		M	4
Westonia (S)		M	11
Westonia (S)		M	8
Westonia (S)		M	24
Westonia (S)		M	18
Westonia (S)		M	24
Westonia (S)		M	30
Westonia (S)		M	75
Westonia (S)		M	3
Westonia (S)	0	F	3
Westonia (S)	Inf	F	4
Westonia (S)	Inf	M	21
Wickepin (S)		F	6
Wickepin (S)		F	8
Wickepin (S)		F	9
Wickepin (S)		F	16
Wickepin (S)		F	10
Wickepin (S)		F	13
Wickepin (S)		F	11
Wickepin (S)		F	7
Wickepin (S)		F	7
Wickepin (S)		F	8
Wickepin (S)		F	4
Wickepin (S)		F	3
Wickepin (S)		F	6
Wickepin (S)		M	3
Wickepin (S)		M	3
Wickepin (S)		M	11
Wickepin (S)		M	13
Wickepin (S)		M	13
Wickepin (S)		M	17
Wickepin (S)		M	30
Wickepin (S)		M	22
Wickepin (S)		M	16
Wickepin (S)		M	12
Wickepin (S)		M	5
Wickepin (S)		M	10
Wickepin (S)		M	9
Wickepin (S)	0	F	7
Wickepin (S)	0	M	3
Wickepin (S)	Inf	F	7
Wickepin (S)	Inf	M	7
Williams (S)		F	8
Williams (S)		F	14
Williams (S)		F	18
Williams (S)		F	19
Williams (S)		F	17
Williams (S)		F	29
Williams (S)		F	15
Williams (S)		F	26
Williams (S)		F	12
Williams (S)		F	10
Williams (S)		F	9
Williams (S)		F	6
Williams (S)		F	4
Williams (S)		M	3
Williams (S)		M	4
Williams (S)		M	7
Williams (S)		M	6
Williams (S)		M	25
Williams (S)		M	39
Williams (S)		M	38
Williams (S)		M	39
Williams (S)		M	35
Williams (S)		M	24
Williams (S)		M	23
Williams (S)		M	16
Williams (S)		M	13
Williams (S)	0	M	8
Williams (S)	Inf	M	3
Wiluna (S)		F	3
Wiluna (S)		F	3
Wiluna (S)		F	3
Wiluna (S)		F	6
Wiluna (S)		F	12
Wiluna (S)		F	9
Wiluna (S)		F	11
Wiluna (S)		F	27
Wiluna (S)		F	38
Wiluna (S)		F	34
Wiluna (S)		F	23
Wiluna (S)		F	30
Wiluna (S)		F	8
Wiluna (S)		M	5
Wiluna (S)		M	12
Wiluna (S)		M	4
Wiluna (S)		M	10
Wiluna (S)		M	13
Wiluna (S)		M	10
Wiluna (S)		M	41
Wiluna (S)		M	68
Wiluna (S)		M	105
Wiluna (S)		M	118
Wiluna (S)		M	371
Wiluna (S)		M	20
Wiluna (S)	0	M	5
Wiluna (S)	Inf	F	6
Wiluna (S)	Inf	M	151
Wongan-Ballidu (S)		F	6
Wongan-Ballidu (S)		F	20
Wongan-Ballidu (S)		F	23
Wongan-Ballidu (S)		F	28
Wongan-Ballidu (S)		F	35
Wongan-Ballidu (S)		F	32
Wongan-Ballidu (S)		F	39
Wongan-Ballidu (S)		F	33
Wongan-Ballidu (S)		F	32
Wongan-Ballidu (S)		F	19
Wongan-Ballidu (S)		F	9
Wongan-Ballidu (S)		F	12
Wongan-Ballidu (S)		F	3
Wongan-Ballidu (S)		M	3
Wongan-Ballidu (S)		M	10
Wongan-Ballidu (S)		M	12
Wongan-Ballidu (S)		M	11
Wongan-Ballidu (S)		M	18
Wongan-Ballidu (S)		M	29
Wongan-Ballidu (S)		M	48
Wongan-Ballidu (S)		M	60
Wongan-Ballidu (S)		M	59
Wongan-Ballidu (S)		M	33
Wongan-Ballidu (S)		M	31
Wongan-Ballidu (S)		M	42
Wongan-Ballidu (S)		M	8
Wongan-Ballidu (S)	0	M	10
Wongan-Ballidu (S)	Inf	F	9
Wongan-Ballidu (S)	Inf	M	11
Woodanilling (S)		F	3
Woodanilling (S)		F	8
Woodanilling (S)		F	8
Woodanilling (S)		F	7
Woodanilling (S)		F	6
Woodanilling (S)		F	4
Woodanilling (S)		F	8
Woodanilling (S)		F	3
Woodanilling (S)		F	3
Woodanilling (S)		F	7
Woodanilling (S)		M	5
Woodanilling (S)		M	7
Woodanilling (S)		M	16
Woodanilling (S)		M	18
Woodanilling (S)		M	15
Woodanilling (S)		M	16
Woodanilling (S)		M	11
Woodanilling (S)		M	14
Woodanilling (S)		M	8
Woodanilling (S)	0	F	3
Woodanilling (S)	Inf	F	3
Woodanilling (S)	Inf	M	3
Wyalkatchem (S)		F	3
Wyalkatchem (S)		F	3
Wyalkatchem (S)		F	5
Wyalkatchem (S)		F	13
Wyalkatchem (S)		F	18
Wyalkatchem (S)		F	3
Wyalkatchem (S)		F	19
Wyalkatchem (S)		F	12
Wyalkatchem (S)		F	9
