LGA_NAME16	IncomeTotPersonal.max	workers
Esperance (S)	21000	281
Esperance (S)	26250	342
Esperance (S)	34125	558
Esperance (S)	42000	585
Esperance (S)	52500	663
Esperance (S)	65625	735
Esperance (S)	78750	555
Esperance (S)	91875	493
Esperance (S)	105000	359
Esperance (S)	157500	506
Esperance (S)	Inf	218
Exmouth (S)		20
Exmouth (S)	0	13
Exmouth (S)	7875	37
Exmouth (S)	15750	59
Exmouth (S)	21000	50
Exmouth (S)	26250	59
Exmouth (S)	34125	121
Exmouth (S)	42000	151
Exmouth (S)	52500	177
Exmouth (S)	65625	176
Exmouth (S)	78750	110
Exmouth (S)	91875	107
Exmouth (S)	105000	77
Exmouth (S)	157500	152
Exmouth (S)	Inf	78
Fremantle (C)		376
Fremantle (C)	0	185
Fremantle (C)	7875	880
Fremantle (C)	15750	963
Fremantle (C)	21000	1068
Fremantle (C)	26250	1256
Fremantle (C)	34125	1854
Fremantle (C)	42000	2195
Fremantle (C)	52500	2837
Fremantle (C)	65625	3373
Fremantle (C)	78750	2629
Fremantle (C)	91875	2120
Fremantle (C)	105000	1573
Fremantle (C)	157500	2362
Fremantle (C)	Inf	1203
Gingin (S)		47
Gingin (S)	0	39
Gingin (S)	7875	54
Gingin (S)	15750	93
Gingin (S)	21000	124
Gingin (S)	26250	135
Gingin (S)	34125	195
Gingin (S)	42000	236
Gingin (S)	52500	292
Gingin (S)	65625	243
Gingin (S)	78750	135
Gingin (S)	91875	99
Gingin (S)	105000	90
Gingin (S)	157500	93
Gingin (S)	Inf	44
Gnowangerup (S)		16
Gnowangerup (S)	0	8
Gnowangerup (S)	7875	12
Gnowangerup (S)	15750	24
Gnowangerup (S)	21000	26
Gnowangerup (S)	26250	37
Gnowangerup (S)	34125	49
Gnowangerup (S)	42000	57
Gnowangerup (S)	52500	80
Gnowangerup (S)	65625	96
Gnowangerup (S)	78750	62
Gnowangerup (S)	91875	60
Gnowangerup (S)	105000	22
Gnowangerup (S)	157500	49
Gnowangerup (S)	Inf	39
Goomalling (S)		3
Goomalling (S)	0	7
Goomalling (S)	7875	8
Goomalling (S)	15750	20
Goomalling (S)	21000	23
Goomalling (S)	26250	31
Goomalling (S)	34125	31
Goomalling (S)	42000	44
Goomalling (S)	52500	50
Goomalling (S)	65625	47
Goomalling (S)	78750	34
Goomalling (S)	91875	22
Goomalling (S)	105000	10
Goomalling (S)	157500	19
Goomalling (S)	Inf	17
Gosnells (C)		337
Gosnells (C)	0	239
Gosnells (C)	7875	1091
Gosnells (C)	15750	1266
Gosnells (C)	21000	1300
Gosnells (C)	26250	1458
Gosnells (C)	34125	2214
Gosnells (C)	42000	2562
Gosnells (C)	52500	2995
Gosnells (C)	65625	3342
Gosnells (C)	78750	2250
Gosnells (C)	91875	1890
Gosnells (C)	105000	1346
Gosnells (C)	157500	1487
Gosnells (C)	Inf	533
Greater Geraldton (C)		273
Greater Geraldton (C)	0	122
Greater Geraldton (C)	7875	628
Greater Geraldton (C)	15750	542
Greater Geraldton (C)	21000	670
Greater Geraldton (C)	26250	842
Greater Geraldton (C)	34125	1396
Greater Geraldton (C)	42000	1625
Greater Geraldton (C)	52500	1800
Greater Geraldton (C)	65625	2032
Greater Geraldton (C)	78750	1459
Greater Geraldton (C)	91875	1356
Greater Geraldton (C)	105000	1061
Greater Geraldton (C)	157500	1400
Greater Geraldton (C)	Inf	504
Halls Creek (S)		38
Halls Creek (S)	0	3
Halls Creek (S)	7875	13
Halls Creek (S)	15750	46
Halls Creek (S)	21000	34
Halls Creek (S)	26250	33
Halls Creek (S)	34125	75
Halls Creek (S)	42000	60
Halls Creek (S)	52500	89
Halls Creek (S)	65625	110
Halls Creek (S)	78750	83
Halls Creek (S)	91875	83
Halls Creek (S)	105000	78
Halls Creek (S)	157500	109
Halls Creek (S)	Inf	49
Harvey (S)		116
Harvey (S)	0	73
Harvey (S)	7875	282
Harvey (S)	15750	304
Harvey (S)	21000	317
Harvey (S)	26250	357
Harvey (S)	34125	568
Harvey (S)	42000	683
Harvey (S)	52500	733
Harvey (S)	65625	762
Harvey (S)	78750	541
Harvey (S)	91875	545
Harvey (S)	105000	498
Harvey (S)	157500	638
Harvey (S)	Inf	218
Irwin (S)		12
Irwin (S)	0	25
Irwin (S)	7875	45
Irwin (S)	15750	65
Irwin (S)	21000	74
Irwin (S)	26250	64
Irwin (S)	34125	111
Irwin (S)	42000	97
Irwin (S)	52500	109
Irwin (S)	65625	103
Irwin (S)	78750	97
Irwin (S)	91875	57
Irwin (S)	105000	50
Irwin (S)	157500	79
Irwin (S)	Inf	48
Jerramungup (S)		6
Jerramungup (S)	0	19
Jerramungup (S)	7875	11
Jerramungup (S)	15750	29
Jerramungup (S)	21000	22
Jerramungup (S)	26250	22
Jerramungup (S)	34125	56
Jerramungup (S)	42000	54
Jerramungup (S)	52500	70
Jerramungup (S)	65625	94
Jerramungup (S)	78750	52
Jerramungup (S)	91875	40
Jerramungup (S)	105000	35
Jerramungup (S)	157500	36
Jerramungup (S)	Inf	25
Joondalup (C)		662
Joondalup (C)	0	407
Joondalup (C)	7875	3452
Joondalup (C)	15750	3090
Joondalup (C)	21000	2754
Joondalup (C)	26250	3013
Joondalup (C)	34125	4259
Joondalup (C)	42000	4539
Joondalup (C)	52500	4903
Joondalup (C)	65625	5255
Joondalup (C)	78750	3641
Joondalup (C)	91875	3180
Joondalup (C)	105000	2458
Joondalup (C)	157500	3042
Joondalup (C)	Inf	1396
Kalamunda (S)		219
Kalamunda (S)	0	114
Kalamunda (S)	7875	726
Kalamunda (S)	15750	688
Kalamunda (S)	21000	674
Kalamunda (S)	26250	774
Kalamunda (S)	34125	1118
Kalamunda (S)	42000	1383
Kalamunda (S)	52500	1726
Kalamunda (S)	65625	1967
Kalamunda (S)	78750	1433
Kalamunda (S)	91875	1247
Kalamunda (S)	105000	836
Kalamunda (S)	157500	1122
Kalamunda (S)	Inf	455
Kalgoorlie/Boulder (C)		261
Kalgoorlie/Boulder (C)	0	120
Kalgoorlie/Boulder (C)	7875	437
Kalgoorlie/Boulder (C)	15750	405
Kalgoorlie/Boulder (C)	21000	429
Kalgoorlie/Boulder (C)	26250	543
Kalgoorlie/Boulder (C)	34125	822
Kalgoorlie/Boulder (C)	42000	1030
Kalgoorlie/Boulder (C)	52500	1320
Kalgoorlie/Boulder (C)	65625	1643
Kalgoorlie/Boulder (C)	78750	1413
Kalgoorlie/Boulder (C)	91875	1536
Kalgoorlie/Boulder (C)	105000	1295
Kalgoorlie/Boulder (C)	157500	2661
Kalgoorlie/Boulder (C)	Inf	901
Karratha (C)		222
Karratha (C)	0	79
Karratha (C)	7875	235
Karratha (C)	15750	200
Karratha (C)	21000	206
Karratha (C)	26250	216
Karratha (C)	34125	390
Karratha (C)	42000	561
Karratha (C)	52500	727
Karratha (C)	65625	1100
Karratha (C)	78750	1018
Karratha (C)	91875	1120
Karratha (C)	105000	1153
Karratha (C)	157500	3190
Karratha (C)	Inf	2666
Katanning (S)		34
Katanning (S)	0	19
Katanning (S)	7875	47
Katanning (S)	15750	54
Katanning (S)	21000	67
Katanning (S)	26250	84
Katanning (S)	34125	182
Katanning (S)	42000	356
Katanning (S)	52500	256
Katanning (S)	65625	207
Katanning (S)	78750	165
Katanning (S)	91875	126
Katanning (S)	105000	81
Katanning (S)	157500	104
Katanning (S)	Inf	29
Kellerberrin (S)		5
Kellerberrin (S)	0	10
Kellerberrin (S)	7875	10
Kellerberrin (S)	15750	20
Kellerberrin (S)	21000	11
Kellerberrin (S)	26250	38
Kellerberrin (S)	34125	43
Kellerberrin (S)	42000	49
Kellerberrin (S)	52500	61
Kellerberrin (S)	65625	52
Kellerberrin (S)	78750	38
Kellerberrin (S)	91875	43
Kellerberrin (S)	105000	19
Kellerberrin (S)	157500	19
Kellerberrin (S)	Inf	12
Kent (S)		3
Kent (S)	0	13
Kent (S)	7875	6
Kent (S)	15750	11
Kent (S)	21000	5
Kent (S)	26250	17
Kent (S)	34125	18
Kent (S)	42000	30
Kent (S)	52500	29
Kent (S)	65625	36
Kent (S)	78750	24
Kent (S)	91875	25
Kent (S)	105000	24
Kent (S)	157500	20
Kent (S)	Inf	10
Kojonup (S)		23
Kojonup (S)	0	23
Kojonup (S)	7875	28
Kojonup (S)	15750	30
Kojonup (S)	21000	42
Kojonup (S)	26250	57
Kojonup (S)	34125	104
Kojonup (S)	42000	104
Kojonup (S)	52500	131
Kojonup (S)	65625	126
Kojonup (S)	78750	84
Kojonup (S)	91875	62
Kojonup (S)	105000	39
Kojonup (S)	157500	52
Kojonup (S)	Inf	43
Kondinin (S)		12
Kondinin (S)	0	5
Kondinin (S)	7875	10
Kondinin (S)	15750	11
Kondinin (S)	21000	32
Kondinin (S)	26250	26
Kondinin (S)	34125	52
Kondinin (S)	42000	53
Kondinin (S)	52500	73
Kondinin (S)	65625	75
Kondinin (S)	78750	48
Kondinin (S)	91875	65
Kondinin (S)	105000	46
Kondinin (S)	157500	146
Kondinin (S)	Inf	50
Koorda (S)	0	4
Koorda (S)	7875	3
Koorda (S)	15750	4
Koorda (S)	21000	4
Koorda (S)	26250	9
Koorda (S)	34125	17
Koorda (S)	42000	18
Koorda (S)	52500	25
Koorda (S)	65625	28
Koorda (S)	78750	13
Koorda (S)	91875	14
Koorda (S)	105000	10
Koorda (S)	157500	15
Koorda (S)	Inf	8
Kulin (S)		13
Kulin (S)	0	5
Kulin (S)	7875	8
Kulin (S)	15750	19
Kulin (S)	21000	11
Kulin (S)	26250	18
Kulin (S)	34125	57
Kulin (S)	42000	38
Kulin (S)	52500	41
Kulin (S)	65625	44
Kulin (S)	78750	46
Kulin (S)	91875	29
Kulin (S)	105000	17
Kulin (S)	157500	21
Kulin (S)	Inf	18
Kwinana (C)		180
Kwinana (C)	0	77
Kwinana (C)	7875	314
Kwinana (C)	15750	367
Kwinana (C)	21000	350
Kwinana (C)	26250	430
Kwinana (C)	34125	717
Kwinana (C)	42000	820
Kwinana (C)	52500	1144
Kwinana (C)	65625	1410
Kwinana (C)	78750	1210
Kwinana (C)	91875	1293
Kwinana (C)	105000	1154
Kwinana (C)	157500	2154
Kwinana (C)	Inf	1044
Lake Grace (S)		18
Lake Grace (S)	0	26
Lake Grace (S)	7875	11
Lake Grace (S)	15750	22
Lake Grace (S)	21000	39
Lake Grace (S)	26250	42
Lake Grace (S)	34125	54
Lake Grace (S)	42000	60
Lake Grace (S)	52500	94
Lake Grace (S)	65625	129
Lake Grace (S)	78750	71
Lake Grace (S)	91875	50
Lake Grace (S)	105000	39
Lake Grace (S)	157500	59
Lake Grace (S)	Inf	45
Laverton (S)		24
Laverton (S)	0	3
Laverton (S)	7875	14
Laverton (S)	15750	7
Laverton (S)	21000	13
Laverton (S)	26250	13
Laverton (S)	34125	27
Laverton (S)	42000	37
Laverton (S)	52500	59
Laverton (S)	65625	114
Laverton (S)	78750	150
Laverton (S)	91875	239
Laverton (S)	105000	371
Laverton (S)	157500	1008
Laverton (S)	Inf	288
Leonora (S)		26
Leonora (S)	0	12
Leonora (S)	7875	12
Leonora (S)	15750	23
Leonora (S)	21000	8
Leonora (S)	26250	22
Leonora (S)	34125	34
Leonora (S)	42000	43
Leonora (S)	52500	54
Leonora (S)	65625	119
Leonora (S)	78750	150
Leonora (S)	91875	243
Leonora (S)	105000	324
Leonora (S)	157500	893
Leonora (S)	Inf	317
Mandurah (C)		313
Mandurah (C)	0	208
Mandurah (C)	7875	1224
Mandurah (C)	15750	1305
Mandurah (C)	21000	1380
Mandurah (C)	26250	1461
Mandurah (C)	34125	2318
Mandurah (C)	42000	2449
Mandurah (C)	52500	2596
Mandurah (C)	65625	2507
Mandurah (C)	78750	1670
Mandurah (C)	91875	1308
Mandurah (C)	105000	968
Mandurah (C)	157500	1089
Mandurah (C)	Inf	504
Manjimup (S)		68
Manjimup (S)	0	52
Manjimup (S)	7875	166
Manjimup (S)	15750	198
Manjimup (S)	21000	263
Manjimup (S)	26250	276
Manjimup (S)	34125	400
Manjimup (S)	42000	549
Manjimup (S)	52500	556
Manjimup (S)	65625	523
Manjimup (S)	78750	354
Manjimup (S)	91875	289
Manjimup (S)	105000	175
Manjimup (S)	157500	196
Manjimup (S)	Inf	67
Meekatharra (S)		28
Meekatharra (S)	0	6
Meekatharra (S)	7875	6
Meekatharra (S)	15750	17
Meekatharra (S)	21000	8
Meekatharra (S)	26250	10
Meekatharra (S)	34125	37
Meekatharra (S)	42000	39
Meekatharra (S)	52500	71
Meekatharra (S)	65625	80
Meekatharra (S)	78750	81
Meekatharra (S)	91875	147
Meekatharra (S)	105000	141
Meekatharra (S)	157500	385
Meekatharra (S)	Inf	179
Melville (C)		525
Melville (C)	0	243
Melville (C)	7875	2044
Melville (C)	15750	2146
Melville (C)	21000	1890
Melville (C)	26250	2113
Melville (C)	34125	3251
Melville (C)	42000	3616
Melville (C)	52500	4284
Melville (C)	65625	4976
Melville (C)	78750	3602
Melville (C)	91875	3345
Melville (C)	105000	2422
Melville (C)	157500	3503
Melville (C)	Inf	2113
Menzies (S)		12
Menzies (S)	0	4
Menzies (S)	15750	6
Menzies (S)	21000	10
Menzies (S)	26250	5
Menzies (S)	34125	18
Menzies (S)	42000	21
Menzies (S)	52500	23
Menzies (S)	65625	37
Menzies (S)	78750	48
Menzies (S)	91875	75
Menzies (S)	105000	84
Menzies (S)	157500	253
Menzies (S)	Inf	91
Merredin (S)		15
Merredin (S)	0	23
Merredin (S)	7875	45
Merredin (S)	15750	45
Merredin (S)	21000	50
Merredin (S)	26250	76
Merredin (S)	34125	142
Merredin (S)	42000	149
Merredin (S)	52500	184
Merredin (S)	65625	204
Merredin (S)	78750	124
Merredin (S)	91875	146
Merredin (S)	105000	82
Merredin (S)	157500	140
Merredin (S)	Inf	48
Mingenew (S)		7
Mingenew (S)	0	5
Mingenew (S)	7875	6
Mingenew (S)	15750	12
Mingenew (S)	21000	3
Mingenew (S)	26250	12
Mingenew (S)	34125	17
Mingenew (S)	42000	16
Mingenew (S)	52500	36
Mingenew (S)	65625	36
Mingenew (S)	78750	23
Mingenew (S)	91875	23
Mingenew (S)	105000	16
Mingenew (S)	157500	17
Mingenew (S)	Inf	14
Moora (S)		25
Moora (S)	0	15
Moora (S)	7875	34
Moora (S)	15750	39
Moora (S)	21000	50
Moora (S)	26250	45
Moora (S)	34125	108
Moora (S)	42000	114
Moora (S)	52500	166
Moora (S)	65625	159
Moora (S)	78750	101
Moora (S)	91875	112
Moora (S)	105000	71
Moora (S)	157500	75
Moora (S)	Inf	48
Morawa (S)		12
Morawa (S)	0	11
Morawa (S)	7875	8
Morawa (S)	15750	17
Morawa (S)	21000	19
Morawa (S)	26250	23
Morawa (S)	34125	25
Morawa (S)	42000	29
Morawa (S)	52500	33
Morawa (S)	65625	56
Morawa (S)	78750	28
Morawa (S)	91875	29
Morawa (S)	105000	26
Morawa (S)	157500	17
Morawa (S)	Inf	14
Mosman Park (T)		30
Mosman Park (T)	0	20
Mosman Park (T)	7875	137
Mosman Park (T)	15750	129
Mosman Park (T)	21000	138
Mosman Park (T)	26250	139
Mosman Park (T)	34125	212
Mosman Park (T)	42000	214
Mosman Park (T)	52500	273
Mosman Park (T)	65625	303
Mosman Park (T)	78750	195
Mosman Park (T)	91875	179
Mosman Park (T)	105000	151
Mosman Park (T)	157500	197
Mosman Park (T)	Inf	114
Mount Magnet (S)		6
Mount Magnet (S)	0	5
Mount Magnet (S)	7875	5
Mount Magnet (S)	15750	4
Mount Magnet (S)	21000	3
Mount Magnet (S)	26250	6
Mount Magnet (S)	34125	20
Mount Magnet (S)	42000	19
Mount Magnet (S)	52500	18
Mount Magnet (S)	65625	23
Mount Magnet (S)	78750	23
Mount Magnet (S)	91875	40
Mount Magnet (S)	105000	43
Mount Magnet (S)	157500	76
Mount Magnet (S)	Inf	32
Mount Marshall (S)		10
Mount Marshall (S)	0	5
Mount Marshall (S)	7875	13
Mount Marshall (S)	15750	8
Mount Marshall (S)	21000	23
Mount Marshall (S)	26250	16
Mount Marshall (S)	34125	25
Mount Marshall (S)	42000	19
Mount Marshall (S)	52500	41
Mount Marshall (S)	65625	37
Mount Marshall (S)	78750	16
Mount Marshall (S)	91875	18
Mount Marshall (S)	105000	13
Mount Marshall (S)	157500	19
Mount Marshall (S)	Inf	10
Mukinbudin (S)		9
Mukinbudin (S)	0	11
Mukinbudin (S)	7875	7
Mukinbudin (S)	15750	9
Mukinbudin (S)	21000	16
Mukinbudin (S)	26250	12
Mukinbudin (S)	34125	23
Mukinbudin (S)	42000	20
Mukinbudin (S)	52500	37
Mukinbudin (S)	65625	39
Mukinbudin (S)	78750	21
Mukinbudin (S)	91875	21
Mukinbudin (S)	105000	7
Mukinbudin (S)	157500	17
Mukinbudin (S)	Inf	6
Mundaring (S)		129
Mundaring (S)	0	96
Mundaring (S)	7875	435
Mundaring (S)	15750	448
Mundaring (S)	21000	501
Mundaring (S)	26250	522
Mundaring (S)	34125	751
Mundaring (S)	42000	845
Mundaring (S)	52500	1013
Mundaring (S)	65625	1146
Mundaring (S)	78750	793
Mundaring (S)	91875	842
Mundaring (S)	105000	460
Mundaring (S)	157500	538
Mundaring (S)	Inf	215
Murchison (S)	0	4
Murchison (S)	7875	3
Murchison (S)	15750	3
Murchison (S)	26250	4
Murchison (S)	34125	8
Murchison (S)	42000	5
Murchison (S)	52500	11
Murchison (S)	65625	9
Murchison (S)	78750	5
Murchison (S)	91875	5
Murchison (S)	105000	3
Murchison (S)	157500	10
Murray (S)		108
Murray (S)	0	62
Murray (S)	7875	176
Murray (S)	15750	215
Murray (S)	21000	241
Murray (S)	26250	281
Murray (S)	34125	391
Murray (S)	42000	415
Murray (S)	52500	372
Murray (S)	65625	452
Murray (S)	78750	356
Murray (S)	91875	495
Murray (S)	105000	501
Murray (S)	157500	1022
Murray (S)	Inf	321
Nannup (S)		12
Nannup (S)	0	12
Nannup (S)	7875	19
Nannup (S)	15750	39
Nannup (S)	21000	31
Nannup (S)	26250	43
Nannup (S)	34125	42
Nannup (S)	42000	56
Nannup (S)	52500	70
Nannup (S)	65625	64
Nannup (S)	78750	35
Nannup (S)	91875	26
Nannup (S)	105000	14
Nannup (S)	157500	13
Nannup (S)	Inf	8
Narembeen (S)		10
Narembeen (S)	0	12
Narembeen (S)	7875	9
Narembeen (S)	15750	10
Narembeen (S)	21000	14
Narembeen (S)	26250	29
Narembeen (S)	34125	24
Narembeen (S)	42000	34
Narembeen (S)	52500	56
Narembeen (S)	65625	60
Narembeen (S)	78750	38
Narembeen (S)	91875	27
Narembeen (S)	105000	20
Narembeen (S)	157500	31
Narembeen (S)	Inf	27
Narrogin (S)		54
Narrogin (S)	0	26
Narrogin (S)	7875	59
Narrogin (S)	15750	62
Narrogin (S)	21000	116
Narrogin (S)	26250	123
Narrogin (S)	34125	231
Narrogin (S)	42000	265
Narrogin (S)	52500	291
Narrogin (S)	65625	314
Narrogin (S)	78750	220
Narrogin (S)	91875	198
Narrogin (S)	105000	126
Narrogin (S)	157500	169
Narrogin (S)	Inf	84
Nedlands (C)		261
Nedlands (C)	0	94
Nedlands (C)	7875	461
Nedlands (C)	15750	563
Nedlands (C)	21000	581
Nedlands (C)	26250	722
Nedlands (C)	34125	1043
Nedlands (C)	42000	1340
Nedlands (C)	52500	1965
Nedlands (C)	65625	3028
Nedlands (C)	78750	2467
Nedlands (C)	91875	2217
Nedlands (C)	105000	1674
Nedlands (C)	157500	2485
Nedlands (C)	Inf	1417
Ngaanyatjarraku (S)		28
Ngaanyatjarraku (S)	7875	7
Ngaanyatjarraku (S)	15750	50
Ngaanyatjarraku (S)	21000	10
Ngaanyatjarraku (S)	26250	27
Ngaanyatjarraku (S)	34125	14
Ngaanyatjarraku (S)	42000	19
Ngaanyatjarraku (S)	52500	22
Ngaanyatjarraku (S)	65625	47
Ngaanyatjarraku (S)	78750	32
Ngaanyatjarraku (S)	91875	14
Ngaanyatjarraku (S)	105000	24
Ngaanyatjarraku (S)	157500	39
Ngaanyatjarraku (S)	Inf	9
Northam (S)		82
Northam (S)	0	34
Northam (S)	7875	117
Northam (S)	15750	168
Northam (S)	21000	193
Northam (S)	26250	236
Northam (S)	34125	385
Northam (S)	42000	416
Northam (S)	52500	486
Northam (S)	65625	577
Northam (S)	78750	437
Northam (S)	91875	426
Northam (S)	105000	283
Northam (S)	157500	394
Northam (S)	Inf	130
Northampton (S)		26
Northampton (S)	0	34
Northampton (S)	7875	54
Northampton (S)	15750	53
Northampton (S)	21000	76
Northampton (S)	26250	92
Northampton (S)	34125	120
Northampton (S)	42000	166
Northampton (S)	52500	110
Northampton (S)	65625	154
Northampton (S)	78750	87
Northampton (S)	91875	58
Northampton (S)	105000	53
Northampton (S)	157500	49
Northampton (S)	Inf	29
Nungarin (S)	0	3
Nungarin (S)	21000	4
Nungarin (S)	34125	9
Nungarin (S)	42000	3
Nungarin (S)	52500	7
Nungarin (S)	65625	9
Nungarin (S)	78750	10
Nungarin (S)	91875	8
Nungarin (S)	105000	4
Nungarin (S)	Inf	3
Peppermint Grove (S)		11
Peppermint Grove (S)	0	10
Peppermint Grove (S)	7875	75
Peppermint Grove (S)	15750	65
Peppermint Grove (S)	21000	56
Peppermint Grove (S)	26250	63
Peppermint Grove (S)	34125	71
Peppermint Grove (S)	42000	82
Peppermint Grove (S)	52500	87
Peppermint Grove (S)	65625	143
Peppermint Grove (S)	78750	86
Peppermint Grove (S)	91875	86
Peppermint Grove (S)	105000	67
Peppermint Grove (S)	157500	122
Peppermint Grove (S)	Inf	75
Perenjori (S)		14
Perenjori (S)	0	11
Perenjori (S)	7875	7
Perenjori (S)	15750	8
Perenjori (S)	21000	16
Perenjori (S)	26250	11
Perenjori (S)	34125	27
Perenjori (S)	42000	16
Perenjori (S)	52500	26
Perenjori (S)	65625	59
Perenjori (S)	78750	68
Perenjori (S)	91875	78
Perenjori (S)	105000	79
Perenjori (S)	157500	251
Perenjori (S)	Inf	95
Perth (C)		1447
Perth (C)	0	537
Perth (C)	7875	1403
Perth (C)	15750	2368
Perth (C)	21000	2735
Perth (C)	26250	3296
Perth (C)	34125	4892
Perth (C)	42000	6507
Perth (C)	52500	9699
Perth (C)	65625	14525
Perth (C)	78750	13652
Perth (C)	91875	13012
Perth (C)	105000	10445
Perth (C)	157500	22832
Perth (C)	Inf	21181
Pingelly (S)		6
Pingelly (S)	0	5
Pingelly (S)	7875	18
Pingelly (S)	15750	19
Pingelly (S)	21000	20
Pingelly (S)	26250	22
Pingelly (S)	34125	25
Pingelly (S)	42000	33
Pingelly (S)	52500	37
Pingelly (S)	65625	51
Pingelly (S)	78750	29
Pingelly (S)	91875	22
Pingelly (S)	105000	18
Pingelly (S)	157500	18
Pingelly (S)	Inf	15
Plantagenet (S)		35
Plantagenet (S)	0	46
Plantagenet (S)	7875	62
Plantagenet (S)	15750	99
Plantagenet (S)	21000	95
Plantagenet (S)	26250	113
Plantagenet (S)	34125	191
Plantagenet (S)	42000	203
Plantagenet (S)	52500	373
Plantagenet (S)	65625	287
Plantagenet (S)	78750	197
Plantagenet (S)	91875	113
Plantagenet (S)	105000	74
Plantagenet (S)	157500	89
Plantagenet (S)	Inf	37
Port Hedland (T)		169
Port Hedland (T)	0	42
Port Hedland (T)	7875	149
Port Hedland (T)	15750	123
Port Hedland (T)	21000	132
Port Hedland (T)	26250	155
Port Hedland (T)	34125	265
Port Hedland (T)	42000	338
Port Hedland (T)	52500	507
Port Hedland (T)	65625	822
Port Hedland (T)	78750	750
Port Hedland (T)	91875	930
Port Hedland (T)	105000	949
Port Hedland (T)	157500	2356
Port Hedland (T)	Inf	1782
Quairading (S)		17
Quairading (S)	0	5
Quairading (S)	7875	3
Quairading (S)	15750	14
Quairading (S)	21000	16
Quairading (S)	26250	16
Quairading (S)	34125	40
Quairading (S)	42000	38
Quairading (S)	52500	42
Quairading (S)	65625	42
Quairading (S)	78750	32
Quairading (S)	91875	32
Quairading (S)	105000	7
Quairading (S)	157500	24
Quairading (S)	Inf	17
Ravensthorpe (S)		22
Ravensthorpe (S)	0	21
Ravensthorpe (S)	7875	16
Ravensthorpe (S)	15750	29
Ravensthorpe (S)	21000	28
Ravensthorpe (S)	26250	46
Ravensthorpe (S)	34125	53
Ravensthorpe (S)	42000	66
Ravensthorpe (S)	52500	74
Ravensthorpe (S)	65625	121
Ravensthorpe (S)	78750	82
Ravensthorpe (S)	91875	80
Ravensthorpe (S)	105000	132
Ravensthorpe (S)	157500	181
Ravensthorpe (S)	Inf	70
Rockingham (C)		387
Rockingham (C)	0	305
Rockingham (C)	7875	1900
Rockingham (C)	15750	1742
Rockingham (C)	21000	1728
Rockingham (C)	26250	1881
Rockingham (C)	34125	2758
Rockingham (C)	42000	2948
Rockingham (C)	52500	3337
Rockingham (C)	65625	3510
Rockingham (C)	78750	2585
Rockingham (C)	91875	2237
Rockingham (C)	105000	1774
Rockingham (C)	157500	2220
Rockingham (C)	Inf	747
Sandstone (S)	0	3
Sandstone (S)	7875	3
Sandstone (S)	15750	3
Sandstone (S)	34125	5
Sandstone (S)	52500	3
Sandstone (S)	65625	8
Sandstone (S)	78750	3
Sandstone (S)	105000	4
Serpentine-Jarrahdale (S)		89
Serpentine-Jarrahdale (S)	0	57
Serpentine-Jarrahdale (S)	7875	246
Serpentine-Jarrahdale (S)	15750	217
Serpentine-Jarrahdale (S)	21000	230
Serpentine-Jarrahdale (S)	26250	249
Serpentine-Jarrahdale (S)	34125	394
Serpentine-Jarrahdale (S)	42000	498
Serpentine-Jarrahdale (S)	52500	520
Serpentine-Jarrahdale (S)	65625	595
Serpentine-Jarrahdale (S)	78750	431
Serpentine-Jarrahdale (S)	91875	378
Serpentine-Jarrahdale (S)	105000	256
Serpentine-Jarrahdale (S)	157500	294
Serpentine-Jarrahdale (S)	Inf	131
Shark Bay (S)		8
Shark Bay (S)	0	6
Shark Bay (S)	7875	6
Shark Bay (S)	15750	12
Shark Bay (S)	21000	28
Shark Bay (S)	26250	32
Shark Bay (S)	34125	35
Shark Bay (S)	42000	46
Shark Bay (S)	52500	63
Shark Bay (S)	65625	44
Shark Bay (S)	78750	36
Shark Bay (S)	91875	33
Shark Bay (S)	105000	26
Shark Bay (S)	157500	34
Shark Bay (S)	Inf	9
South Perth (C)		134
South Perth (C)	0	93
South Perth (C)	7875	513
South Perth (C)	15750	624
South Perth (C)	21000	576
South Perth (C)	26250	698
South Perth (C)	34125	1020
South Perth (C)	42000	1069
South Perth (C)	52500	1355
South Perth (C)	65625	1493
South Perth (C)	78750	1197
South Perth (C)	91875	1090
South Perth (C)	105000	757
South Perth (C)	157500	1395
South Perth (C)	Inf	832
Stirling (C)		1015
Stirling (C)	0	476
Stirling (C)	7875	2829
Stirling (C)	15750	3124
Stirling (C)	21000	3273
Stirling (C)	26250	3912
Stirling (C)	34125	5891
Stirling (C)	42000	7005
Stirling (C)	52500	8892
Stirling (C)	65625	10359
Stirling (C)	78750	7604
Stirling (C)	91875	6357
Stirling (C)	105000	4463
Stirling (C)	157500	6780
Stirling (C)	Inf	3518
Subiaco (C)		314
Subiaco (C)	0	120
Subiaco (C)	7875	918
Subiaco (C)	15750	948
Subiaco (C)	21000	852
Subiaco (C)	26250	1007
Subiaco (C)	34125	1543
Subiaco (C)	42000	1783
Subiaco (C)	52500	2404
Subiaco (C)	65625	3293
Subiaco (C)	78750	2829
Subiaco (C)	91875	2492
Subiaco (C)	105000	1843
Subiaco (C)	157500	3277
Subiaco (C)	Inf	2556
Swan (C)		815
Swan (C)	0	450
Swan (C)	7875	2099
Swan (C)	15750	2256
Swan (C)	21000	2376
Swan (C)	26250	2663
Swan (C)	34125	4110
Swan (C)	42000	5180
Swan (C)	52500	6913
Swan (C)	65625	8031
Swan (C)	78750	5684
Swan (C)	91875	4991
