SA2_MAINCODE_2016,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
101041017,33,0,0,0,0,32,74,0,6,0,0,78,94,3,9,0,0,106,120,13,12,0,0,148,97,20,14,0,0,132,137,14,12,0,3,173,98,21,25,0,3,145,106,23,22,3,4,161,97,29,27,4,0,160,60,13,19,7,0,96,22,11,8,0,0,39,7,3,0,0,0,5,4,0,0,0,0,5,949,151,159,14,12,1288,106,0,0,0,0,107,69,0,3,0,0,70,33,0,3,0,0,39,16,0,0,0,0,27,22,0,4,0,0,33,23,3,11,0,3,38,40,3,6,0,0,46,26,3,10,0,0,42,47,0,3,4,0,55,54,9,11,3,0,79,14,8,7,4,0,35,11,3,0,0,0,14,4,0,0,0,0,9,471,35,66,11,6,590,50,3,9,0,0,65,37,3,4,0,3,51,1510,192,227,28,24,1987,21,0,0,0,0,22,38,0,0,0,0,45,49,3
101041018,4,0,0,0,0,4,8,0,0,0,0,9,11,0,6,0,0,16,12,0,8,0,0,19,12,5,7,0,0,21,9,9,12,0,0,26,22,9,8,0,0,37,27,6,12,0,0,44,21,9,15,0,0,36,3,0,10,0,0,17,0,4,3,0,0,6,0,3,3,0,0,6,0,0,0,0,0,0,141,47,71,0,3,258,21,0,0,0,0,17,4,0,0,0,0,4,6,0,0,0,0,6,6,0,4,0,0,14,10,3,3,0,0,12,5,0,9,0,0,13,5,0,7,0,0,16,3,3,9,0,0,17,10,3,5,0,0,25,15,4,9,3,0,31,5,0,16,0,0,21,0,0,0,0,0,7,0,3,3,0,0,8,96,21,71,9,3,190,9,0,3,0,0,13,3,0,0,0,0,5,245,63,140,8,11,470,3,0,0,0,0,3,17,0,0,0,0,17,13,0
101041019,41,0,0,0,0,41,97,3,3,0,0,103,108,0,0,0,0,118,139,9,13,0,3,157,123,11,11,0,0,142,172,18,9,0,0,199,189,22,24,0,4,234,214,26,24,3,0,277,185,15,21,0,0,231,106,22,17,0,0,147,24,9,4,0,0,34,3,3,3,3,0,12,0,0,3,0,0,4,1398,134,132,15,13,1686,72,0,0,0,0,72,47,0,0,0,0,46,32,0,0,0,0,31,23,0,3,0,0,26,32,0,6,0,0,42,27,0,4,0,0,41,37,3,9,0,0,43,44,0,11,0,0,57,59,6,13,0,0,72,51,6,9,0,4,67,21,4,11,0,0,32,3,5,3,4,0,18,8,4,3,4,0,16,455,22,69,17,7,569,87,5,5,0,0,101,32,3,7,4,11,50,1967,166,213,31,31,2405,32,0,0,0,0,32,88,0,8,0,0,93,79,0
101041020,18,0,0,0,0,20,23,0,4,0,0,22,27,0,3,0,0,32,26,3,3,0,0,30,25,6,20,0,0,48,14,13,13,3,0,45,21,8,24,0,3,58,31,9,18,3,3,69,35,12,31,12,0,87,18,10,24,12,5,63,0,3,25,6,5,39,0,0,7,4,0,13,0,0,12,3,0,18,239,66,186,43,9,550,13,0,0,0,0,13,9,0,0,0,0,8,4,0,0,0,0,4,3,0,0,3,0,8,4,0,4,0,0,6,5,3,8,0,0,18,12,3,7,0,0,21,8,0,8,6,0,29,17,3,19,0,0,41,17,7,26,7,0,52,10,5,16,6,0,36,0,0,7,6,0,10,0,0,8,3,0,12,102,18,107,27,3,255,7,4,12,0,3,26,7,0,4,3,0,17,357,97,303,73,18,851,6,0,0,0,0,6,7,0,0,0,0,7,9,0
101041021,6,0,0,0,0,6,9,0,5,0,0,13,12,0,3,0,0,13,12,0,3,0,0,18,12,0,11,0,0,24,10,0,11,0,0,22,24,3,3,0,0,33,14,4,11,0,0,29,16,0,4,0,0,16,4,3,3,0,0,15,3,5,0,0,0,10,0,0,0,0,0,3,0,0,3,0,0,3,118,22,62,0,0,201,14,0,0,0,0,16,8,0,0,0,0,8,3,0,0,0,0,3,6,0,0,0,0,6,3,0,3,0,0,5,6,0,0,0,0,8,0,3,3,0,0,10,11,0,4,0,0,16,8,0,8,3,0,11,7,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,77,6,16,4,0,102,4,4,4,0,0,4,9,0,0,0,3,8,205,28,83,6,5,320,3,0,0,0,0,3,10,0,0,0,0,10,8,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,12,0,0,0,0,18,21,0,0,0,0,21,34,0,0,0,0,36,36,3,4,0,0,42,30,3,7,0,0,43,49,3,5,0,3,59,48,3,7,3,0,63,60,8,8,0,0,77,41,13,5,0,3,62,33,8,5,0,3,55,14,7,3,3,0,22,0,3,0,0,0,9,3,0,0,0,0,3,378,51,41,9,17,494,9,0,0,0,0,13,9,0,0,0,0,9,9,0,0,0,0,9,5,0,0,0,0,11,5,0,0,0,0,10,7,0,0,0,3,7,10,0,0,0,0,10,10,0,0,0,0,9,34,3,3,0,0,35,18,0,0,0,0,20,9,4,7,0,0,16,6,3,0,0,0,5,3,0,0,0,0,5,126,11,15,5,3,163,19,0,0,0,0,22,13,0,0,0,4,19,537,65,56,14,25,692,0,0,0,0,0,0,16,0,0,0,0,17,17,0
101041024,3,0,0,0,0,3,14,0,0,0,0,10,17,0,0,0,0,17,14,3,7,0,0,22,12,3,7,0,0,23,14,5,5,0,0,22,15,5,10,0,0,29,11,10,8,0,0,29,16,7,12,0,0,26,8,5,11,0,0,27,3,0,9,3,0,12,0,0,0,0,0,4,0,0,0,0,0,0,122,41,61,13,5,240,4,0,0,0,0,10,15,0,3,0,0,11,4,0,5,0,0,10,3,0,0,0,0,5,5,0,0,0,0,10,4,0,4,0,0,11,7,0,3,0,0,9,4,3,5,0,0,14,7,0,3,0,0,16,9,0,3,0,0,11,7,3,6,3,0,17,0,0,7,3,0,10,0,0,3,0,0,4,69,7,36,9,4,128,8,0,0,0,0,11,8,0,0,0,3,5,209,48,100,19,9,386,3,0,0,0,0,3,12,0,0,0,0,12,4,0
101041025,34,0,0,0,3,32,63,0,11,0,0,73,53,5,12,0,0,60,71,6,11,0,0,89,72,20,11,4,0,107,53,17,24,0,0,99,87,30,21,0,0,140,74,31,31,0,3,146,68,33,26,3,3,126,32,19,26,3,0,74,17,12,13,0,3,43,3,4,3,0,0,11,0,3,0,0,0,5,625,180,176,10,15,1002,85,0,0,3,3,87,27,0,0,0,0,34,17,0,4,0,0,21,18,0,0,0,0,19,19,0,4,0,0,19,22,0,6,0,0,34,34,3,5,0,0,47,21,5,3,0,0,34,42,8,18,3,0,69,40,15,14,0,3,74,26,6,15,5,0,51,9,3,3,0,3,16,3,3,7,0,0,13,357,47,81,16,14,519,43,5,13,3,0,67,26,0,3,0,5,41,1052,236,267,33,34,1626,19,0,0,0,0,21,48,0,0,0,0,48,48,0
101041026,23,0,0,0,0,27,78,0,0,0,0,78,66,0,7,0,0,67,63,3,11,0,0,80,75,9,10,0,0,93,81,7,13,0,3,107,94,19,26,0,0,137,97,14,26,0,0,140,117,12,27,0,3,159,64,13,20,3,0,99,15,5,3,0,0,23,0,3,0,0,0,3,3,0,0,0,0,5,773,82,143,12,8,1007,60,0,0,0,0,61,35,0,0,0,0,33,22,0,0,0,0,22,19,0,3,3,0,28,18,3,9,0,0,31,24,3,14,4,0,37,29,0,3,0,0,38,36,3,11,0,0,53,32,3,14,0,3,52,47,9,13,0,0,71,16,6,4,3,0,30,14,0,8,0,0,15,6,3,0,0,0,12,359,25,78,13,9,486,42,10,12,3,3,63,26,0,4,0,3,36,1195,119,234,24,25,1594,17,0,0,0,0,17,40,0,0,0,0,40,44,0
101041027,12,0,0,0,0,14,38,0,4,0,0,39,44,0,4,0,0,57,29,0,11,0,0,48,47,5,8,0,0,60,29,13,20,0,0,66,52,14,11,0,0,81,55,7,23,0,0,81,50,14,21,4,0,87,27,16,25,3,0,69,10,12,17,0,0,39,5,0,3,0,0,7,0,0,6,0,0,6,394,93,152,10,4,654,27,0,0,0,0,28,16,0,0,0,0,17,14,0,3,0,0,20,22,3,0,0,0,24,6,0,3,0,0,11,17,0,14,0,0,39,20,3,5,0,0,31,24,3,13,3,3,42,44,5,22,0,0,69,42,9,19,3,0,69,11,8,15,7,0,37,5,3,8,3,0,22,0,0,8,0,0,6,260,42,102,17,12,430,19,3,7,0,0,34,22,0,3,6,3,35,700,140,268,35,20,1154,9,0,0,0,0,9,18,0,0,0,0,18,29,3
101051539,107,0,0,0,0,109,305,4,10,0,0,318,300,17,14,0,3,339,296,22,24,0,0,341,320,23,16,0,0,363,326,42,29,0,3,402,358,33,38,0,3,434,330,45,44,3,4,434,319,39,35,5,3,400,175,25,24,0,3,229,55,7,15,6,3,83,14,5,6,3,0,30,3,0,7,0,0,11,2908,276,263,18,30,3493,201,0,0,0,3,205,103,3,3,0,0,108,52,3,13,0,0,69,57,3,10,0,0,66,39,0,3,0,0,43,48,0,3,3,0,55,42,0,10,0,0,51,58,8,11,0,0,77,43,3,9,3,3,64,70,10,19,0,0,97,50,0,14,3,0,68,22,9,9,0,0,36,6,0,7,0,0,15,791,35,106,14,13,959,127,11,9,3,4,156,82,4,7,3,9,112,3909,323,381,36,54,4713,68,0,0,0,0,72,195,3,0,0,0,203,257,7
101051540,35,0,0,0,0,35,106,3,0,3,0,113,103,4,17,3,0,127,91,11,18,6,0,135,91,15,21,3,0,137,96,11,31,8,0,147,94,21,31,3,0,147,105,25,37,20,3,193,77,21,52,33,3,190,52,20,40,23,5,135,21,14,39,23,3,98,5,6,16,22,5,52,4,10,23,10,0,47,887,158,333,160,24,1558,46,0,0,5,0,51,16,0,3,0,0,20,10,0,3,3,0,22,11,0,0,0,0,17,10,0,3,0,0,15,9,0,5,0,0,20,14,3,15,0,0,35,12,4,12,0,0,34,16,5,18,5,0,44,16,3,17,11,0,45,10,10,16,13,0,49,0,8,15,12,0,28,3,3,17,13,0,40,185,37,119,73,3,412,34,0,5,7,4,52,17,3,6,3,8,42,1120,195,467,245,36,2065,15,0,0,0,0,15,28,0,0,0,0,27,34,0
101061541,15,0,0,0,0,16,50,0,3,0,0,49,59,0,0,0,0,58,63,6,6,3,0,81,56,11,6,0,0,73,56,18,9,0,3,79,48,14,15,0,0,71,47,13,15,0,0,77,47,17,7,0,3,78,32,3,10,3,0,51,16,5,4,4,0,25,0,0,0,3,0,3,3,0,3,0,0,9,488,90,86,14,9,684,66,0,0,0,0,66,29,0,0,0,0,30,18,0,0,0,0,16,10,0,0,0,0,15,3,0,4,0,0,5,9,5,3,0,0,17,11,0,3,0,0,16,11,0,4,0,0,11,12,0,0,0,0,19,7,3,8,3,0,21,14,3,4,0,0,22,3,0,0,0,0,3,7,0,0,4,0,10,201,11,30,10,0,247,19,0,4,0,0,24,14,0,0,3,3,20,724,103,115,27,15,978,12,0,0,0,0,18,49,0,3,0,0,51,58,0
101061542,26,0,0,3,0,31,51,0,3,0,0,59,52,5,10,0,0,62,47,18,13,0,0,73,36,8,9,0,0,62,44,17,19,3,3,92,41,16,30,5,0,85,55,19,29,6,0,109,39,15,38,15,0,107,23,10,31,12,0,78,6,15,17,18,4,63,4,3,21,10,0,42,3,3,14,16,0,36,434,133,232,91,11,903,36,0,0,3,0,38,24,0,0,0,0,25,8,0,0,0,0,14,9,0,0,0,0,9,9,0,0,0,0,18,8,3,7,3,0,18,9,0,4,3,0,20,16,3,10,0,3,32,9,3,8,9,0,32,9,6,14,6,0,29,15,3,11,11,0,45,4,6,6,9,0,32,3,0,9,18,0,28,155,36,76,59,6,333,19,3,11,3,0,40,11,3,4,4,6,31,618,173,322,161,22,1300,10,0,0,0,0,10,28,0,0,0,0,29,23,0
101061543,65,0,0,0,0,71,131,0,0,3,0,135,130,4,3,0,0,138,116,14,14,0,0,140,126,26,12,0,3,168,128,25,19,3,3,179,107,16,28,5,5,163,130,31,31,9,3,196,104,23,19,7,0,149,68,17,20,5,3,113,22,16,18,0,0,56,4,3,9,9,0,26,0,3,3,0,3,9,1134,174,180,41,27,1551,72,0,0,4,0,71,28,0,0,0,0,31,41,0,3,0,0,45,27,0,3,0,0,29,18,3,3,3,0,22,36,4,4,0,0,41,12,3,4,0,0,27,33,4,9,3,0,43,35,4,7,4,0,43,23,0,13,3,0,40,18,5,10,3,0,37,4,3,0,3,0,12,4,0,5,3,0,13,344,20,50,27,3,446,44,5,15,4,3,67,42,0,8,7,4,63,1563,200,253,74,34,2124,36,0,0,0,0,34,100,0,0,0,0,107,88,4
101061544,37,0,0,0,0,37,59,0,9,0,0,66,61,3,8,3,0,72,60,11,10,8,0,79,48,11,15,3,0,81,63,14,30,5,0,109,62,13,24,3,5,112,70,10,28,15,3,124,65,17,33,14,3,125,42,19,43,12,6,119,24,9,17,10,3,60,0,0,18,13,0,31,6,0,15,7,0,27,590,105,248,93,19,1049,18,0,0,5,0,27,12,0,5,0,0,16,7,0,0,0,0,4,11,0,0,0,0,9,3,0,3,0,0,4,8,0,0,0,0,9,12,3,0,0,0,21,19,0,5,3,0,27,10,0,7,3,0,17,26,3,6,4,0,39,6,5,7,8,0,30,3,0,6,10,3,20,4,0,13,8,3,21,146,16,54,37,7,251,23,3,5,3,0,38,15,3,9,3,3,33,769,120,312,143,29,1373,6,0,0,0,0,12,37,0,0,3,0,42,39,3
102011028,9,0,0,0,0,9,28,0,0,0,0,30,23,5,5,0,0,34,15,8,8,0,0,38,13,8,9,0,0,27,11,14,11,0,0,45,12,25,13,3,0,58,10,12,8,0,0,35,3,14,17,0,0,28,8,8,4,3,0,23,0,3,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,135,91,90,8,0,331,29,0,0,0,0,25,17,0,0,0,0,17,6,0,3,0,0,11,4,0,0,0,0,8,4,3,3,0,0,6,3,0,9,0,0,12,0,3,4,0,0,8,0,0,5,0,0,8,6,11,4,0,0,17,6,4,9,0,0,20,6,3,3,0,0,12,0,4,4,0,0,10,3,4,0,0,0,7,85,28,51,7,3,163,9,3,5,0,0,15,11,3,0,0,3,11,233,121,143,11,8,526,3,0,0,0,0,3,14,0,0,0,0,14,15,0
102011029,15,0,0,0,0,15,31,0,3,0,0,34,34,0,11,0,0,47,25,4,10,0,0,46,14,7,10,0,0,34,5,9,17,0,0,34,15,15,13,0,0,45,19,18,17,0,0,58,21,5,17,4,0,54,0,16,9,0,3,26,0,3,7,0,0,12,0,0,3,0,0,8,0,0,3,0,0,5,189,91,123,8,6,416,25,0,3,0,0,22,22,0,3,0,0,25,6,0,3,0,0,12,4,0,0,0,0,6,0,0,3,3,0,4,3,0,11,0,0,16,5,3,16,0,0,24,12,0,5,0,0,20,3,12,11,0,0,26,7,11,9,3,0,30,9,9,12,5,0,30,0,4,8,0,0,11,3,0,0,0,0,9,91,46,82,13,4,239,4,4,11,3,0,17,9,0,0,3,4,15,294,139,216,23,15,691,8,0,0,0,0,8,17,0,0,0,0,17,14,0
102011030,86,0,0,0,0,84,263,3,6,0,3,272,297,11,9,0,3,315,338,15,12,3,3,369,294,26,14,4,0,328,288,34,21,0,0,341,363,23,31,4,3,425,325,43,26,3,4,407,240,29,22,4,0,299,136,20,14,5,0,177,49,14,10,0,0,70,6,11,11,0,0,31,3,3,9,5,0,22,2697,224,181,30,13,3151,35,0,0,0,0,35,46,0,0,0,4,52,31,3,3,0,0,34,24,0,3,0,0,30,19,3,7,0,0,30,22,0,4,0,0,32,27,3,15,0,0,42,27,0,6,3,0,40,29,4,12,3,0,47,23,0,3,4,0,34,31,6,9,4,0,42,3,3,7,0,0,17,3,3,3,0,0,12,317,25,67,14,8,440,68,4,7,0,0,75,49,8,6,3,11,74,3130,264,260,50,31,3739,26,0,0,0,0,27,82,0,0,0,0,83,62,0
102011031,57,0,0,0,0,57,201,0,5,0,0,212,211,12,6,0,0,230,243,17,10,0,3,276,224,52,21,0,0,299,203,61,20,3,0,280,184,54,19,6,3,269,174,62,33,3,8,287,166,48,35,0,0,250,102,36,17,3,0,163,21,14,5,3,0,44,0,3,3,0,0,11,3,0,0,0,0,7,1779,364,191,23,19,2377,294,0,3,0,7,307,231,5,10,0,0,244,78,0,7,0,0,90,56,0,4,0,0,60,31,4,8,0,3,47,34,4,7,0,0,48,22,6,6,0,0,38,29,9,12,0,0,46,33,4,16,0,0,55,40,14,6,0,0,63,23,4,11,3,0,47,9,12,0,4,0,24,3,0,3,0,0,13,896,57,91,13,20,1079,80,11,7,0,5,102,55,10,6,4,12,83,2815,440,297,41,46,3641,61,0,0,0,3,68,252,3,0,0,0,256,258,3
102011032,129,0,0,0,0,131,458,0,7,0,3,474,603,25,18,0,3,648,603,46,24,3,6,685,571,72,33,3,4,683,615,73,56,6,8,764,592,99,45,3,5,738,581,99,55,4,7,743,573,62,53,7,3,693,276,62,38,3,3,389,74,36,19,3,4,145,14,15,8,0,0,39,8,0,3,3,0,16,5100,585,365,33,47,6125,231,0,0,0,0,230,213,0,6,0,3,221,125,3,8,0,0,133,71,3,11,3,0,97,88,3,14,3,0,102,81,3,7,0,3,93,80,3,25,0,0,110,100,17,18,0,3,131,90,13,22,6,0,137,101,12,23,3,0,138,79,15,15,3,0,113,30,10,11,3,0,55,9,3,3,0,0,21,1302,85,151,23,13,1586,194,10,7,0,7,218,109,10,20,6,22,165,6708,698,545,66,86,8096,71,0,0,0,4,68,391,0,3,0,0,395,599,0
102011033,10,0,0,0,0,10,20,0,5,0,0,24,38,0,3,0,0,43,41,3,6,0,0,51,27,3,3,0,0,35,57,7,4,0,0,67,48,4,6,0,0,56,59,7,0,0,0,70,50,6,5,0,0,53,26,3,4,0,0,29,8,3,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,380,40,33,0,4,452,14,0,0,0,0,21,10,0,0,0,0,15,9,0,3,0,0,14,3,0,0,0,0,3,12,0,0,0,0,14,5,0,0,0,0,11,7,0,3,0,0,8,8,0,3,0,0,17,6,0,7,0,0,7,11,0,3,0,0,15,3,0,3,0,0,4,4,0,3,0,0,6,0,0,0,0,0,0,98,6,28,0,3,135,18,0,0,0,0,18,11,0,0,0,0,11,500,42,66,0,8,617,8,0,0,0,0,8,18,0,0,0,0,14,32,0
102011034,9,0,0,0,0,9,52,0,0,0,0,50,45,3,4,0,0,46,41,3,10,0,0,51,33,9,3,0,0,49,50,14,8,0,0,75,63,19,15,0,0,95,66,20,10,0,4,100,68,15,15,0,0,98,39,0,9,0,0,46,12,3,3,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,479,73,81,8,3,644,81,0,0,0,0,81,53,0,0,0,0,52,18,0,3,0,0,20,14,0,3,0,0,16,14,4,3,0,0,21,9,0,6,0,0,14,11,0,3,0,0,10,10,0,0,0,0,15,15,5,4,0,0,20,23,8,8,0,0,35,7,0,3,0,0,12,8,3,0,0,0,11,3,0,4,0,0,7,259,21,37,0,0,318,21,7,3,0,0,27,11,0,0,0,0,15,779,102,118,9,9,1009,8,0,0,0,0,8,29,0,0,0,0,30,40,0
102011035,0,0,0,0,0,4,9,0,0,0,0,9,16,3,0,0,0,24,15,0,0,0,0,20,15,4,0,0,0,21,12,3,4,0,0,18,23,0,3,0,0,26,14,6,4,0,0,23,19,0,3,0,0,20,4,3,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,130,21,26,3,0,179,6,0,0,0,0,6,5,0,0,0,0,11,4,0,0,0,0,9,3,0,3,0,0,10,3,0,0,0,0,7,0,0,3,0,0,8,5,0,3,0,0,8,6,0,3,0,0,6,6,0,3,0,0,12,6,4,0,0,0,10,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,45,6,17,4,0,84,7,0,4,0,0,5,7,0,0,0,0,10,188,36,49,9,3,279,4,0,0,0,0,4,9,0,0,0,0,5,13,0
102011036,21,0,0,0,0,16,80,0,4,0,0,78,70,3,8,0,0,78,86,9,3,0,0,99,95,11,6,0,0,116,103,4,3,0,0,114,93,19,8,0,0,115,123,5,8,0,0,140,99,10,10,0,0,119,48,9,5,0,0,60,19,0,3,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,843,71,57,10,4,985,57,0,0,0,0,59,51,0,0,0,0,51,15,0,0,0,0,23,24,0,3,0,0,24,17,0,0,0,0,20,14,0,3,0,0,18,10,5,0,0,0,15,18,0,6,0,0,23,19,0,5,0,0,29,21,3,10,3,0,35,6,3,3,0,0,9,3,3,0,0,0,6,7,0,0,0,0,3,250,18,30,11,8,315,32,0,0,0,0,36,27,0,0,0,3,30,1155,90,92,25,12,1369,13,0,0,0,0,13,42,0,0,0,0,39,47,0
