SA2_MAINCODE_2016,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
604011081,0,0,0,15,12,0,0,0,0,16,8,0,0,0,0,13,17,4,0,0,0,22,19,0,5,0,0,23,27,3,3,0,3,37,14,0,7,0,0,24,14,0,0,0,0,12,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,160,9,22,3,3,192,37,0,0,0,0,37,27,0,0,0,0,30,17,3,0,0,0,18,26,0,0,0,0,25,30,0,0,0,0,27,30,3,3,0,0,33,30,0,0,0,0,34,32,0,3,0,0,36,27,5,3,0,0,33,15,0,0,0,0,15,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,274,14,19,5,0,308,16,0,3,0,0,21,3,0,0,3,0,8,449,24,39,6,7,527,16,0,0,0,0,16,73,0,4,0,0,81,46,3,0,0,0,54,30,5,3,0,0,41,45,3,3,0
604011082,5,0,0,52,39,3,7,0,0,48,45,4,4,0,0,55,51,11,3,0,0,60,89,0,7,0,0,92,91,11,12,3,0,116,71,4,4,0,0,73,29,3,0,0,0,37,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,542,27,40,12,6,628,127,0,0,0,0,127,85,0,0,0,0,86,69,0,3,0,0,69,69,3,5,0,0,71,68,3,3,3,0,73,110,4,7,0,0,122,96,3,3,0,3,106,98,5,10,0,0,115,105,0,6,0,4,115,65,3,9,0,0,71,10,0,3,0,0,12,5,3,0,0,0,8,0,0,0,0,0,3,899,27,51,11,14,989,69,3,3,3,0,82,25,3,0,4,5,38,1532,61,96,27,19,1733,60,0,0,0,0,64,169,0,3,0,0,174,159,3,6,0,0,174,128,3,11,3,0,145,122,11,18,5
604011083,0,0,0,10,3,0,0,0,0,3,6,0,3,0,0,8,16,0,3,0,0,14,13,0,0,0,0,21,16,0,0,0,0,16,11,0,0,3,0,17,13,0,0,0,0,14,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,94,7,8,5,0,111,11,0,0,0,0,11,16,0,0,0,0,16,7,0,0,0,0,7,12,0,0,0,0,13,15,0,0,0,0,18,25,0,0,0,0,23,25,0,4,0,3,31,29,0,0,0,0,34,46,0,3,0,0,49,26,0,0,0,0,28,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,214,3,15,4,5,237,20,0,0,0,0,18,3,0,0,0,0,7,332,10,22,7,10,379,0,0,0,0,0,0,13,0,0,0,0,13,20,0,0,0,0,20,13,0,0,0,0,14,8,3,4,0
604011084,0,0,0,33,21,0,0,0,0,24,17,0,0,0,0,26,29,4,7,0,0,40,41,3,3,5,3,46,51,4,4,0,0,58,27,0,0,3,0,31,5,0,0,0,0,13,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,262,20,23,14,0,311,48,0,0,0,0,48,45,0,0,0,0,45,36,0,0,0,0,37,49,3,4,0,0,56,35,0,4,0,0,41,56,0,3,0,0,56,54,3,3,0,0,67,47,5,8,0,0,58,49,0,7,0,3,61,36,0,3,4,0,50,9,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,3,464,13,38,12,3,524,45,0,0,0,0,44,22,0,0,0,10,33,785,29,57,26,15,914,28,0,0,0,0,30,84,0,4,0,0,88,91,0,7,0,0,96,94,5,8,0,0,110,78,5,8,0
604021085,3,0,0,191,120,0,3,3,0,129,133,4,3,0,0,139,149,12,16,0,3,175,206,11,16,0,0,236,178,11,11,3,0,206,154,9,11,3,0,177,73,5,7,0,0,82,19,4,0,0,0,31,3,0,0,0,0,3,0,3,0,0,0,4,1437,64,72,7,9,1586,322,0,0,0,3,329,159,0,0,0,0,167,148,3,3,0,0,154,157,0,11,0,0,169,190,11,11,3,0,209,242,7,7,4,6,266,231,6,16,0,0,252,229,9,6,4,0,245,156,4,12,3,3,170,120,3,5,3,3,137,40,8,4,3,3,56,13,0,4,0,0,16,4,0,0,3,0,11,2016,41,77,24,25,2183,206,3,8,0,3,222,41,0,0,3,12,54,3692,104,161,36,49,4047,104,0,0,0,0,106,318,0,5,0,3,326,368,3,13,0,0,386,308,13,18,3,0,339,310,23,16,8
604021086,0,0,0,25,26,0,3,0,0,27,19,3,0,0,0,25,34,0,3,0,0,42,41,3,3,0,0,42,35,0,0,0,0,39,35,0,0,0,0,34,14,0,0,0,0,15,8,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,254,8,15,5,0,286,10,0,0,0,0,10,23,0,0,0,0,26,33,0,0,0,0,37,36,0,0,0,0,39,36,0,0,0,0,39,23,0,3,0,0,26,52,3,3,0,0,53,45,3,0,3,0,48,33,0,3,0,0,34,33,4,4,0,0,39,10,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,330,8,13,5,3,363,42,0,3,0,0,48,5,0,0,0,0,6,632,16,28,14,9,704,14,0,0,0,0,16,74,3,3,0,3,83,86,0,4,0,0,91,71,3,3,0,0,76,84,3,3,0
604021087,3,0,0,39,48,0,0,0,0,51,35,5,0,0,0,43,41,3,4,0,0,50,60,0,3,0,0,67,77,0,3,0,0,85,58,0,5,0,0,68,30,0,3,0,0,37,5,3,4,0,0,10,0,0,0,0,0,4,3,0,0,0,0,3,445,17,25,7,4,501,61,0,0,0,0,60,44,0,0,0,0,43,51,0,3,0,0,52,51,0,3,0,0,54,59,0,3,0,0,63,64,0,7,0,0,72,68,0,6,0,0,77,62,0,3,0,0,64,77,3,4,0,0,82,47,0,0,0,0,53,10,0,3,0,0,16,4,0,0,0,0,8,0,0,0,0,0,0,602,12,29,6,3,648,63,0,0,0,0,64,16,0,0,3,4,27,1127,26,58,13,11,1239,22,0,0,0,0,22,68,0,0,0,0,71,96,4,3,0,0,103,109,3,4,0,0,117,95,10,3,3
604021088,0,0,0,4,17,0,0,0,0,17,11,0,0,0,0,16,17,0,0,0,0,17,20,0,3,0,0,25,15,0,0,0,0,20,26,0,0,0,0,26,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,3,8,0,0,147,20,0,0,0,0,20,11,0,0,0,0,11,25,0,0,0,0,21,25,0,3,3,0,33,32,0,3,0,0,36,24,0,3,0,0,28,21,0,3,0,0,27,18,3,0,0,0,22,22,0,3,3,0,22,6,0,0,0,0,8,11,4,0,0,0,11,0,3,0,0,0,3,0,0,0,0,0,0,222,14,13,4,0,260,13,0,0,0,0,16,5,0,3,0,0,8,381,13,20,8,4,430,15,0,0,0,0,17,44,0,0,0,0,49,43,0,6,0,0,46,55,3,3,0,0,67,50,3,3,0
604021089,0,0,0,5,12,0,3,0,0,13,9,0,0,0,0,17,14,4,0,0,0,21,16,0,0,0,4,20,20,3,4,0,0,31,17,0,6,0,0,20,7,0,3,0,0,6,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,127,16,24,4,4,174,32,0,0,0,0,32,20,0,0,0,0,20,22,0,0,0,0,24,17,0,0,0,0,21,18,0,3,0,0,22,30,0,3,0,0,32,36,0,3,0,0,39,29,0,8,6,0,39,28,0,6,0,0,33,15,3,3,3,0,20,10,0,0,0,0,18,3,0,0,3,0,5,0,0,0,0,0,0,259,17,25,17,0,309,24,0,0,0,0,27,3,0,0,3,0,6,414,28,47,22,7,518,22,0,0,0,0,17,43,0,0,0,0,43,41,0,0,0,0,42,44,3,12,3,3,61,40,4,8,0
604021090,5,0,0,14,14,0,0,0,0,19,25,3,3,3,0,35,26,6,4,0,0,34,28,3,3,0,0,40,35,0,9,0,0,47,28,3,0,0,0,34,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,211,17,20,3,0,255,14,0,0,0,0,14,26,0,0,0,0,26,19,0,0,0,0,19,18,0,3,0,0,22,17,0,5,0,0,22,21,0,3,0,0,28,34,3,4,0,0,41,25,0,3,0,4,35,27,6,3,0,0,33,6,0,3,3,0,10,3,0,0,0,0,7,0,0,0,0,0,3,0,3,0,0,0,6,223,11,16,9,7,265,31,3,0,0,0,33,7,0,0,0,0,12,474,31,39,10,11,566,40,0,0,0,0,44,131,0,0,0,0,129,108,3,3,0,0,113,103,8,3,0,0,112,108,13,6,5
604021091,0,0,0,24,12,0,0,0,0,12,11,0,5,0,0,13,11,0,3,0,0,21,23,6,7,0,0,37,19,4,6,0,3,33,14,3,7,4,0,28,4,0,0,3,0,8,4,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,3,145,15,28,14,6,206,30,0,0,0,0,31,13,0,0,0,0,13,16,0,3,0,0,25,18,0,0,0,0,24,23,0,0,0,0,23,33,3,5,0,0,44,32,6,10,0,0,47,33,3,3,0,0,45,38,3,3,0,0,49,18,0,7,7,0,28,7,3,6,3,0,17,3,0,0,3,0,6,0,0,4,0,0,4,265,21,42,20,8,348,34,0,4,0,3,42,14,0,3,0,0,19,454,35,78,30,17,616,29,0,0,0,0,30,40,0,5,0,0,48,52,0,3,0,0,53,45,0,7,0,0,59,47,3,6,0
604021092,0,0,0,10,8,0,0,0,0,13,13,0,0,0,0,14,11,0,0,0,0,17,14,0,0,0,0,14,11,0,0,0,0,13,8,0,3,0,0,15,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,8,10,0,0,109,15,0,0,0,0,12,8,0,0,0,0,8,14,0,0,0,0,16,7,0,3,3,0,19,10,0,4,0,0,17,15,0,6,0,0,16,12,0,3,0,0,20,11,0,5,0,0,15,14,0,3,0,0,20,7,0,0,3,0,16,7,3,4,0,0,9,0,0,0,3,0,8,0,0,0,0,0,0,116,7,31,14,0,165,15,3,0,0,0,21,3,0,0,0,0,3,224,17,39,13,0,296,8,0,0,0,0,5,25,0,0,0,0,25,44,0,3,0,0,48,44,3,4,0,0,49,42,0,4,0
604031093,0,0,0,23,12,3,0,0,0,20,7,0,0,0,0,6,12,0,0,0,0,15,13,4,0,0,0,22,24,3,9,0,0,39,13,6,7,0,0,19,7,0,6,0,0,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,127,19,22,4,7,175,5,0,0,0,0,5,3,0,0,0,0,3,10,0,0,0,0,10,9,0,0,3,0,17,18,0,0,3,0,17,14,0,3,0,0,17,16,0,3,0,0,20,9,3,0,0,0,16,15,0,3,0,0,17,13,0,0,3,0,18,3,0,3,3,0,7,0,0,0,0,0,3,0,0,3,0,0,3,114,8,17,10,0,151,23,0,0,3,0,31,3,0,0,0,0,6,261,24,48,20,5,364,7,0,0,0,0,12,32,0,0,0,0,34,41,0,0,4,0,46,37,6,5,3,0,59,25,3,7,0
604031094,3,0,0,27,9,0,3,0,0,16,15,0,3,0,0,14,11,3,8,0,0,24,23,5,6,3,0,33,21,0,4,0,0,31,10,9,6,0,0,20,3,0,0,0,0,10,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,136,19,34,14,0,203,21,0,0,0,3,21,18,0,0,0,0,24,10,0,3,0,0,11,15,0,7,3,0,23,13,0,0,3,0,16,18,0,3,3,0,19,11,0,3,3,0,21,24,0,5,0,0,32,22,3,10,4,0,39,11,0,3,4,0,14,3,0,3,3,0,14,0,0,0,0,0,7,0,0,0,0,0,0,157,13,38,34,7,245,26,0,5,10,0,42,3,0,3,0,0,10,327,28,82,53,11,501,21,0,0,0,0,25,65,3,3,3,0,71,63,3,9,0,0,77,77,4,16,4,0,97,50,8,10,3
604031095,4,0,0,36,39,0,0,0,0,37,26,4,3,0,0,31,34,0,7,0,0,38,50,0,11,5,0,64,49,3,4,0,0,60,54,0,3,0,0,58,29,3,5,0,0,38,6,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,379,12,34,10,3,443,46,0,0,0,0,48,49,0,0,0,0,51,42,0,0,0,4,47,57,0,3,0,0,59,59,3,3,0,0,67,61,3,3,3,3,80,62,3,3,0,0,69,60,0,3,0,0,66,46,3,3,0,0,54,40,0,6,0,0,53,7,0,0,0,0,16,4,0,0,0,0,9,3,0,0,0,0,3,547,18,23,13,6,607,42,3,4,0,0,54,9,0,0,4,3,18,979,32,62,25,18,1114,56,0,0,0,0,63,153,0,5,0,5,159,118,3,5,0,0,122,127,3,4,0,0,136,94,4,11,4
604031096,0,0,0,11,3,0,0,0,0,8,5,0,3,4,0,8,7,0,0,0,0,10,8,3,0,3,0,17,9,3,3,0,0,13,15,3,3,0,0,27,7,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,7,14,12,3,107,8,0,0,0,0,8,3,0,0,0,0,4,0,0,0,0,0,0,7,0,0,3,0,16,5,0,4,3,0,14,14,3,4,0,0,14,13,3,3,0,0,14,10,0,4,0,0,18,14,3,4,0,0,20,3,0,3,4,0,10,3,0,3,4,0,13,0,0,0,0,0,4,0,0,3,0,0,4,80,10,25,16,0,133,10,0,0,0,0,10,3,0,0,0,0,7,163,20,44,32,5,254,13,0,0,0,0,13,31,0,0,0,0,40,54,0,3,0,0,55,60,3,8,0,0,68,44,0,4,4
604031097,0,0,0,40,18,0,0,0,0,23,27,0,0,0,0,30,24,3,0,0,0,30,38,0,0,4,0,36,28,3,0,0,0,32,31,3,4,0,0,38,19,0,0,3,0,24,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,260,17,12,10,3,293,18,0,0,0,0,20,31,0,0,0,0,31,28,0,0,0,0,30,30,0,0,0,0,30,31,0,3,0,0,39,39,0,0,0,0,42,34,0,4,0,0,40,44,5,0,0,0,50,31,4,0,3,0,38,21,0,0,4,0,26,11,0,3,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,326,5,19,9,3,356,37,0,3,0,3,45,13,0,0,3,6,25,631,23,31,22,17,724,16,0,0,0,0,14,97,0,0,0,0,102,137,0,3,0,0,135,133,3,0,0,0,141,112,0,3,0
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,4,0,0,0
699999499,0,0,0,48,48,3,7,0,0,62,32,3,12,0,0,45,41,6,11,0,0,61,38,5,16,0,0,59,50,3,9,0,3,67,36,3,15,0,0,56,24,0,7,0,0,33,3,0,5,0,0,9,0,0,0,0,0,3,4,0,0,0,0,3,354,26,89,5,10,484,46,0,3,0,3,57,72,0,10,0,0,85,91,0,19,0,3,108,99,0,27,4,5,134,95,0,43,4,0,141,114,12,47,8,0,175,133,3,72,3,0,208,154,3,42,0,8,205,174,4,53,3,0,235,129,4,39,9,3,186,40,3,12,0,0,55,20,0,0,0,0,19,3,0,3,0,0,6,1170,31,368,28,22,1611,141,6,13,3,10,178,50,0,12,11,5,77,1712,60,485,49,48,2349,147,0,0,0,0,146,379,15,51,0,3,445,403,22,108,0,8,540,393,55,147,3,4,596,272,51,140,5
701011001,0,0,0,46,53,0,0,0,0,52,42,0,0,0,0,42,41,0,0,0,0,37,37,3,3,0,0,43,37,0,0,0,0,37,20,0,0,0,0,22,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,5,3,0,3,340,13,0,0,0,0,13,17,0,0,0,0,17,23,0,0,0,0,23,23,0,0,0,0,23,18,0,0,0,0,18,16,0,0,0,0,17,19,0,0,0,0,19,6,0,0,0,0,6,14,0,0,0,0,14,5,0,0,0,0,7,3,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,158,0,0,0,0,163,32,0,0,0,0,33,9,0,0,0,3,13,531,8,6,0,3,546,21,0,0,0,0,21,100,0,0,0,0,100,147,3,0,0,0,145,166,7,0,0,3,172,120,0,0,0
701011002,9,0,3,810,696,5,11,5,4,721,596,4,9,0,0,612,516,15,14,0,3,552,556,14,14,0,3,591,494,21,10,0,0,528,395,15,10,0,3,423,213,5,9,0,0,227,72,7,0,0,0,83,10,0,0,0,0,9,0,0,0,0,0,3,4902,105,84,10,17,5115,121,0,0,0,3,126,151,4,4,0,3,158,190,3,5,0,0,198,213,4,7,0,0,226,200,0,3,0,0,209,150,4,8,0,4,168,130,5,13,0,3,153,86,4,7,0,0,102,84,3,3,7,0,95,63,0,3,0,0,68,38,4,0,3,0,42,8,0,3,3,0,11,3,0,0,3,0,8,1423,31,66,16,16,1550,385,3,0,0,9,398,106,4,3,3,3,116,6816,141,152,35,45,7189,147,0,0,0,3,154,723,0,3,0,4,730,1340,15,14,0,8,1381,1321,14,23,9,4,1379,1175,39,25,3
701011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
701011004,0,0,0,93,70,0,0,0,0,69,55,0,0,0,0,54,48,8,3,0,0,57,54,4,0,0,0,63,59,0,3,0,0,60,34,3,8,0,0,41,17,0,0,0,0,23,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,3,505,20,15,0,3,547,36,0,0,0,0,36,32,0,0,0,0,37,36,0,0,0,0,34,32,6,3,0,0,42,24,0,4,0,0,29,20,0,3,0,0,25,16,0,3,0,0,24,15,0,7,0,0,25,19,0,5,0,0,22,15,3,4,0,0,27,6,0,3,0,0,5,3,0,0,0,0,5,0,0,0,0,0,0,262,13,29,6,3,309,25,0,0,0,0,27,12,0,0,0,3,12,807,31,43,5,4,897,13,0,0,0,0,13,116,0,0,0,0,112,172,3,3,0,0,174,165,3,12,0,3,180,131,4,3,0
701011005,3,0,0,48,40,0,3,0,0,37,33,0,0,0,0,34,26,3,3,0,0,34,33,0,3,0,0,41,38,4,0,0,0,37,13,0,0,0,0,11,6,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,13,14,3,0,320,11,0,0,0,0,8,9,0,0,0,0,9,18,0,3,0,0,18,12,0,0,0,0,15,8,0,0,3,0,19,7,0,0,0,0,13,6,0,0,0,0,6,4,0,0,0,0,13,6,0,0,3,0,12,4,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,98,6,7,12,0,127,17,0,0,0,0,18,8,0,0,0,0,9,407,23,28,15,4,472,20,0,0,0,0,20,122,0,0,0,0,125,158,0,4,0,0,163,117,3,7,0,0,125,102,5,8,0
701011006,0,0,0,50,39,0,0,0,0,42,34,0,0,0,0,36,27,0,0,0,0,29,28,0,0,0,0,33,30,0,0,0,0,33,18,0,3,0,0,17,12,0,0,0,0,17,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,291,8,7,0,0,308,19,0,0,0,0,18,11,0,0,0,0,8,14,0,0,0,0,14,8,0,0,0,0,14,15,0,0,0,0,14,5,0,0,0,0,12,9,0,0,0,0,8,12,0,0,0,0,14,5,0,0,0,0,11,0,0,0,0,0,3,8,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,102,3,10,3,3,122,17,0,0,0,0,13,4,0,0,0,3,10,418,16,20,4,5,458,22,0,0,0,0,22,103,0,0,0,0,104,192,0,0,0,0,192,152,3,0,0,0,157,115,3,3,0
