SA2_MAINCODE_2016,OM_IEs_45_49_HW_0,OM_IEs_45_49_HW_1_15,OM_IEs_45_49_HW_16_24,OM_IEs_45_49_HW_25_34,OM_IEs_45_49_HW_35_39,OM_IEs_45_49_HW_40,OM_IEs_45_49_HW_41_48,OM_IEs_45_49_HW_49mor,OM_IEs_45_49_HW_NS,OM_IEs_45_49_Tot,OM_IEs_50_54_HW_0,OM_IEs_50_54_HW_1_15,OM_IEs_50_54_HW_16_24,OM_IEs_50_54_HW_25_34,OM_IEs_50_54_HW_35_39,OM_IEs_50_54_HW_40,OM_IEs_50_54_HW_41_48,OM_IEs_50_54_HW_49mor,OM_IEs_50_54_HW_NS,OM_IEs_50_54_Tot,OM_IEs_55_59_HW_0,OM_IEs_55_59_HW_1_15,OM_IEs_55_59_HW_16_24,OM_IEs_55_59_HW_25_34,OM_IEs_55_59_HW_35_39,OM_IEs_55_59_HW_40,OM_IEs_55_59_HW_41_48,OM_IEs_55_59_HW_49mor,OM_IEs_55_59_HW_NS,OM_IEs_55_59_Tot,OM_IEs_60_64_HW_0,OM_IEs_60_64_HW_1_15,OM_IEs_60_64_HW_16_24,OM_IEs_60_64_HW_25_34,OM_IEs_60_64_HW_35_39,OM_IEs_60_64_HW_40,OM_IEs_60_64_HW_41_48,OM_IEs_60_64_HW_49mor,OM_IEs_60_64_HW_NS,OM_IEs_60_64_Tot,OM_IEs_65_69_HW_0,OM_IEs_65_69_HW_1_15,OM_IEs_65_69_HW_16_24,OM_IEs_65_69_HW_25_34,OM_IEs_65_69_HW_35_39,OM_IEs_65_69_HW_40,OM_IEs_65_69_HW_41_48,OM_IEs_65_69_HW_49mor,OM_IEs_65_69_HW_NS,OM_IEs_65_69_Tot,OM_IEs_70_74_HW_0,OM_IEs_70_74_HW_1_15,OM_IEs_70_74_HW_16_24,OM_IEs_70_74_HW_25_34,OM_IEs_70_74_HW_35_39,OM_IEs_70_74_HW_40,OM_IEs_70_74_HW_41_48,OM_IEs_70_74_HW_49mor,OM_IEs_70_74_HW_NS,OM_IEs_70_74_Tot,OM_IEs_75ov_HW_0,OM_IEs_75ov_HW_1_15,OM_IEs_75ov_HW_16_24,OM_IEs_75ov_HW_25_34,OM_IEs_75ov_HW_35_39,OM_IEs_75ov_HW_40,OM_IEs_75ov_HW_41_48,OM_IEs_75ov_HW_49mor,OM_IEs_75ov_HW_NS,OM_IEs_75ov_Tot,OM_IEs_Tot_HW_0,OM_IEs_Tot_HW_1_15,OM_IEs_Tot_HW_16_24,OM_IEs_Tot_HW_25_34,OM_IEs_Tot_HW_35_39,OM_IEs_Tot_HW_40,OM_IEs_Tot_HW_41_48,OM_IEs_Tot_HW_49mor,OM_IEs_Tot_HW_NS,OM_IEs_Tot_Tot,OM_UIE_15_19_HW_0,OM_UIE_15_19_HW_1_15,OM_UIE_15_19_HW_16_24,OM_UIE_15_19_HW_25_34,OM_UIE_15_19_HW_35_39,OM_UIE_15_19_HW_40,OM_UIE_15_19_HW_41_48,OM_UIE_15_19_HW_49mor,OM_UIE_15_19_HW_NS,OM_UIE_15_19_Tot,OM_UIE_20_24_HW_0,OM_UIE_20_24_HW_1_15,OM_UIE_20_24_HW_16_24,OM_UIE_20_24_HW_25_34,OM_UIE_20_24_HW_35_39,OM_UIE_20_24_HW_40,OM_UIE_20_24_HW_41_48,OM_UIE_20_24_HW_49mor,OM_UIE_20_24_HW_NS,OM_UIE_20_24_Tot,OM_UIE_25_29_HW_0,OM_UIE_25_29_HW_1_15,OM_UIE_25_29_HW_16_24,OM_UIE_25_29_HW_25_34,OM_UIE_25_29_HW_35_39,OM_UIE_25_29_HW_40,OM_UIE_25_29_HW_41_48,OM_UIE_25_29_HW_49mor,OM_UIE_25_29_HW_NS,OM_UIE_25_29_Tot,OM_UIE_30_34_HW_0,OM_UIE_30_34_HW_1_15,OM_UIE_30_34_HW_16_24,OM_UIE_30_34_HW_25_34,OM_UIE_30_34_HW_35_39,OM_UIE_30_34_HW_40,OM_UIE_30_34_HW_41_48,OM_UIE_30_34_HW_49mor,OM_UIE_30_34_HW_NS,OM_UIE_30_34_Tot,OM_UIE_35_39_HW_0,OM_UIE_35_39_HW_1_15,OM_UIE_35_39_HW_16_24,OM_UIE_35_39_HW_25_34,OM_UIE_35_39_HW_35_39,OM_UIE_35_39_HW_40,OM_UIE_35_39_HW_41_48,OM_UIE_35_39_HW_49mor,OM_UIE_35_39_HW_NS,OM_UIE_35_39_Tot,OM_UIE_40_44_HW_0,OM_UIE_40_44_HW_1_15,OM_UIE_40_44_HW_16_24,OM_UIE_40_44_HW_25_34,OM_UIE_40_44_HW_35_39,OM_UIE_40_44_HW_40,OM_UIE_40_44_HW_41_48,OM_UIE_40_44_HW_49mor,OM_UIE_40_44_HW_NS,OM_UIE_40_44_Tot,OM_UIE_45_49_HW_0,OM_UIE_45_49_HW_1_15,OM_UIE_45_49_HW_16_24,OM_UIE_45_49_HW_25_34,OM_UIE_45_49_HW_35_39,OM_UIE_45_49_HW_40,OM_UIE_45_49_HW_41_48,OM_UIE_45_49_HW_49mor,OM_UIE_45_49_HW_NS,OM_UIE_45_49_Tot,OM_UIE_50_54_HW_0,OM_UIE_50_54_HW_1_15,OM_UIE_50_54_HW_16_24,OM_UIE_50_54_HW_25_34,OM_UIE_50_54_HW_35_39,OM_UIE_50_54_HW_40,OM_UIE_50_54_HW_41_48,OM_UIE_50_54_HW_49mor,OM_UIE_50_54_HW_NS,OM_UIE_50_54_Tot,OM_UIE_55_59_HW_0,OM_UIE_55_59_HW_1_15,OM_UIE_55_59_HW_16_24,OM_UIE_55_59_HW_25_34,OM_UIE_55_59_HW_35_39,OM_UIE_55_59_HW_40,OM_UIE_55_59_HW_41_48,OM_UIE_55_59_HW_49mor,OM_UIE_55_59_HW_NS,OM_UIE_55_59_Tot,OM_UIE_60_64_HW_0,OM_UIE_60_64_HW_1_15,OM_UIE_60_64_HW_16_24,OM_UIE_60_64_HW_25_34,OM_UIE_60_64_HW_35_39,OM_UIE_60_64_HW_40,OM_UIE_60_64_HW_41_48,OM_UIE_60_64_HW_49mor,OM_UIE_60_64_HW_NS,OM_UIE_60_64_Tot,OM_UIE_65_69_HW_0,OM_UIE_65_69_HW_1_15,OM_UIE_65_69_HW_16_24,OM_UIE_65_69_HW_25_34,OM_UIE_65_69_HW_35_39,OM_UIE_65_69_HW_40,OM_UIE_65_69_HW_41_48,OM_UIE_65_69_HW_49mor,OM_UIE_65_69_HW_NS,OM_UIE_65_69_Tot,OM_UIE_70_74_HW_0,OM_UIE_70_74_HW_1_15,OM_UIE_70_74_HW_16_24,OM_UIE_70_74_HW_25_34,OM_UIE_70_74_HW_35_39,OM_UIE_70_74_HW_40,OM_UIE_70_74_HW_41_48,OM_UIE_70_74_HW_49mor,OM_UIE_70_74_HW_NS,OM_UIE_70_74_Tot
126021497,0,8,4,11,12,32,5,27,5,102,3,3,8,17,12,35,10,39,3,132,0,13,6,8,9,26,10,30,0,102,0,4,10,7,3,8,5,17,0,57,0,10,8,6,3,4,0,9,0,42,0,0,5,0,0,0,0,0,0,8,3,0,0,3,0,0,0,0,0,11,14,53,65,99,74,187,50,170,19,730,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,15,3,4,5,5,0,5,3,7,3,35,0,9,8,7,3,10,3,13,0,49,0,9,8,3,9,13,3,9,0,50,0,17,5,20,12,10,3,16,0,85,0,9,11,17,10,22,11,16,0,98,0,21,6,14,6,20,12,23,0,101,0,16,11,17,11,15,13,21,0,96,0,8,20,7,5,4,3,8,0,59,0,8,5,4,4,3,0,8,0,39,0,3,0,0,3,3,0,3,0,16
126021498,0,3,9,14,14,18,9,47,3,121,0,3,3,9,12,34,13,44,0,115,0,4,0,10,9,31,8,37,0,94,0,0,6,6,6,13,8,12,3,55,0,3,3,4,7,7,4,5,0,38,0,3,7,0,5,0,0,0,0,16,0,0,3,0,0,3,0,0,0,8,7,35,55,57,68,176,63,245,9,709,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,0,0,0,14,0,5,5,10,4,10,4,4,0,32,0,7,3,5,0,4,4,4,0,28,0,13,3,3,3,9,3,12,0,42,0,10,9,3,9,13,7,10,0,56,0,16,0,9,8,14,3,11,0,64,0,3,3,5,4,12,0,27,0,53,0,6,7,7,3,15,5,14,0,63,0,11,8,0,7,8,0,5,0,36,0,10,6,7,0,3,7,3,0,34,0,5,0,3,0,3,4,0,0,12
126021499,0,3,3,3,5,14,0,21,0,60,0,9,5,4,4,9,7,19,0,57,0,3,0,7,3,14,0,19,0,47,0,9,4,3,0,3,0,3,0,31,0,5,10,3,3,5,0,10,0,35,0,4,0,0,0,3,0,0,0,13,0,11,0,3,0,0,0,0,0,14,3,60,35,35,19,77,16,101,3,344,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,0,3,3,3,0,3,3,0,0,18,0,4,0,4,6,8,0,0,0,21,0,7,3,4,0,3,0,4,0,31,0,5,3,0,4,3,0,4,0,31,0,5,4,3,4,6,3,3,0,36,0,8,3,13,0,7,0,0,0,33,0,5,3,3,3,3,0,3,3,27,0,9,0,3,0,0,3,0,0,21,0,6,4,4,0,4,0,3,0,21,0,6,0,3,0,0,0,0,0,13
126021500,3,6,3,12,20,47,15,54,3,159,0,3,6,12,11,43,19,60,3,161,5,6,3,9,11,13,15,31,0,89,0,9,7,9,3,15,8,25,0,75,0,3,3,8,3,10,0,6,0,41,0,0,3,4,0,0,0,3,0,10,0,0,4,0,0,0,0,0,0,3,15,44,54,78,89,265,89,299,31,975,0,3,3,0,0,0,0,0,0,8,0,8,6,3,3,4,0,3,0,30,0,5,11,8,7,6,3,8,3,53,0,10,9,11,7,20,4,5,0,70,4,9,13,10,4,21,4,4,7,75,0,11,11,17,12,27,10,17,6,108,3,7,13,8,10,16,3,17,8,79,0,13,8,8,3,20,7,18,4,84,3,7,5,14,7,20,3,3,3,70,0,19,4,8,0,3,3,16,4,54,0,6,11,4,3,3,0,3,0,32,0,3,0,0,0,0,0,0,0,4
126021501,0,3,3,7,3,16,9,28,9,72,0,0,5,9,8,20,4,27,3,69,0,3,4,9,11,12,7,13,0,54,3,0,6,3,3,7,3,8,0,35,0,3,3,7,3,3,0,3,0,22,0,3,0,0,0,3,0,0,0,11,0,3,3,0,0,0,0,0,0,7,6,26,38,44,44,102,35,134,14,437,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,4,0,5,4,0,4,5,0,4,0,25,0,3,3,3,0,4,3,3,0,21,0,14,0,8,0,3,0,0,4,29,0,6,10,3,3,11,0,6,0,43,0,5,5,13,5,5,5,10,3,50,0,13,4,12,7,9,3,13,0,55,0,7,7,3,3,3,0,9,0,40,0,5,6,6,0,5,0,8,3,32,3,11,3,9,3,0,0,3,0,25,0,3,0,0,0,0,0,0,0,5
126021503,0,3,9,11,5,17,5,22,0,80,0,3,5,9,8,14,16,31,3,81,0,4,7,5,4,19,9,17,0,66,0,3,7,3,3,11,8,12,0,43,3,3,8,3,6,0,3,3,0,27,0,0,0,0,4,0,0,3,0,6,0,0,0,0,3,0,0,0,0,3,7,23,41,36,59,118,66,140,13,493,0,3,0,0,0,0,0,0,0,4,0,5,3,4,0,0,0,0,0,12,0,7,5,7,3,4,3,5,0,29,3,12,5,4,6,15,3,3,3,54,0,5,3,3,7,4,3,6,0,41,3,10,8,7,3,10,3,15,0,52,0,9,6,9,3,11,3,15,0,46,7,11,4,7,3,6,5,14,0,61,0,3,11,4,4,11,3,14,0,49,0,11,3,4,3,4,0,8,0,42,0,4,3,3,0,0,3,0,0,18,0,4,3,0,0,3,0,0,0,12
126021590,0,3,0,0,0,3,3,6,0,18,0,0,0,3,8,4,0,3,0,20,0,3,3,3,3,3,0,7,0,25,0,3,0,3,0,0,0,3,0,11,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,7,15,25,7,26,0,113,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,3,3,0,0,0,4,0,14,0,0,0,0,0,3,0,0,0,11,0,0,3,4,0,3,0,3,0,18,0,0,3,3,0,4,0,0,0,15,0,5,0,3,5,0,3,0,0,12,0,0,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0
126021591,0,12,10,10,3,15,5,27,0,80,0,3,3,7,8,19,0,17,5,66,0,10,0,3,3,13,3,18,0,52,0,6,5,3,3,9,3,6,0,31,0,3,4,3,0,0,0,3,0,18,0,3,0,3,3,0,0,3,0,14,0,5,0,0,0,0,0,0,0,6,7,51,44,43,34,135,31,157,5,513,0,0,0,0,0,0,0,0,0,3,0,5,5,3,3,3,0,0,0,17,0,3,3,0,3,10,3,4,0,28,4,9,5,17,0,15,6,6,0,67,0,14,11,9,5,10,3,11,3,55,0,15,15,12,5,16,8,13,0,79,0,15,13,13,15,6,7,12,0,73,0,11,7,5,10,12,3,13,3,73,0,9,11,10,8,6,3,14,0,62,0,7,4,6,9,3,0,0,0,36,0,5,3,7,0,0,0,4,0,27,0,3,0,0,0,0,0,7,0,12
127011504,0,0,0,3,0,3,0,3,0,20,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,5,0,13,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,7,9,27,4,24,4,94,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,4,0,3,0,3,0,0,0,3,0,12,0,3,0,0,0,0,3,0,0,12,0,0,0,0,3,0,3,6,0,16,0,3,3,3,0,0,0,0,0,11,0,3,0,0,0,3,0,5,0,22,0,4,4,0,3,6,0,4,0,17,0,0,0,6,0,0,0,4,0,16,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
127011505,0,8,3,4,4,19,5,18,0,70,0,5,4,3,11,17,0,15,3,59,0,10,9,0,9,11,3,15,0,55,0,4,5,5,3,14,5,6,0,46,0,0,3,0,3,3,0,6,0,25,0,0,3,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,3,8,38,45,35,47,104,29,135,8,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,3,3,5,3,3,4,0,26,0,0,0,0,0,5,0,7,0,24,0,6,3,3,3,9,0,6,0,37,0,0,4,9,6,15,6,17,3,52,0,4,3,6,7,13,3,24,4,67,0,7,3,8,7,3,9,19,3,52,0,4,3,7,4,7,0,11,3,43,0,3,5,9,8,3,0,19,0,46,0,0,4,3,0,3,0,8,0,22,0,5,3,0,0,3,0,0,0,15
127011506,0,4,3,3,7,25,10,32,0,75,3,6,0,0,9,17,0,21,0,52,0,3,3,0,0,6,6,12,0,35,3,6,10,6,3,5,4,12,0,50,3,0,4,4,4,3,0,3,0,25,0,0,4,0,0,0,0,0,0,8,0,3,0,0,5,0,0,0,0,8,13,41,36,34,36,118,38,173,7,502,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,4,0,18,0,9,6,5,3,10,3,8,0,36,0,9,4,3,6,10,3,20,0,56,0,12,8,11,5,14,3,15,0,64,5,3,3,7,3,20,5,15,0,61,0,8,8,7,5,13,4,20,0,67,0,5,3,10,5,16,4,6,0,54,0,9,8,0,4,4,3,18,0,44,0,7,3,9,3,10,0,6,0,37,0,0,0,4,0,0,4,3,0,19,0,3,0,0,0,0,0,0,0,9
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011593,0,0,0,3,3,4,3,3,0,22,0,0,0,3,5,7,0,0,0,12,0,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,7,10,37,12,19,6,109,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,4,3,3,0,3,0,4,0,15,0,3,4,4,3,3,0,3,0,15,0,0,0,0,3,7,0,3,0,13,0,3,0,0,0,7,0,7,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011594,0,3,0,0,3,5,3,11,0,27,0,0,0,0,3,3,0,6,0,19,0,0,0,0,0,5,0,3,0,16,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,9,22,28,11,29,3,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,3,0,0,0,11,0,3,3,5,4,0,0,4,0,18,0,3,5,0,4,5,0,3,0,22,0,3,4,4,5,7,4,6,0,27,0,6,3,0,0,6,0,6,0,21,0,0,0,0,3,0,0,7,0,15,0,3,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011595,0,0,0,4,0,6,3,0,0,17,0,3,0,3,3,11,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,17,9,24,8,23,3,99,0,0,0,3,0,0,0,0,0,7,0,0,7,3,0,0,0,0,0,10,0,0,3,3,0,3,0,0,0,15,0,0,7,0,3,0,0,3,0,16,0,3,3,7,4,4,0,4,0,22,0,0,3,0,0,0,0,3,0,11,0,3,0,0,3,3,0,0,0,20,0,3,5,0,0,0,3,5,0,17,0,3,0,4,3,0,0,0,0,15,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
127011596,0,0,0,0,0,7,0,8,0,19,0,0,3,0,0,8,3,7,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,17,15,47,15,36,5,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,3,0,0,0,0,0,3,0,14,0,3,0,6,0,0,0,3,0,21,0,0,0,3,3,6,5,4,0,22,0,3,0,3,6,4,6,9,0,36,0,0,4,3,3,3,0,4,0,21,0,4,0,4,3,0,4,0,0,19,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011597,0,0,4,4,6,3,0,5,0,25,0,3,3,3,0,3,3,3,0,23,0,0,0,0,0,8,0,5,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,17,19,20,15,39,14,51,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,3,3,3,0,0,3,0,13,0,7,4,3,0,3,0,3,0,23,0,4,4,3,0,3,0,6,0,17,0,3,3,3,0,7,0,10,0,27,0,4,3,6,0,5,0,8,0,31,0,3,0,3,5,6,3,3,0,20,0,0,3,3,0,3,0,0,0,10,0,3,0,0,0,0,0,4,0,17,0,4,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0
127021509,0,0,4,0,0,3,0,3,0,15,0,3,3,5,3,11,3,6,0,33,0,0,0,3,3,7,0,4,0,16,0,0,0,3,0,7,0,3,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,18,16,45,13,51,0,170,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,3,5,7,0,17,0,3,3,5,5,5,0,4,0,21,0,4,4,4,0,3,3,6,0,17,0,4,10,4,6,7,0,5,0,36,0,4,0,0,3,0,0,8,0,25,0,3,0,0,3,11,0,8,0,30,0,6,0,3,3,5,0,8,0,27,0,3,3,3,3,7,0,5,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
127021510,0,0,9,3,5,6,5,6,0,34,0,0,5,3,3,12,3,6,0,34,0,5,3,7,4,6,3,8,0,33,0,3,0,4,4,0,5,8,0,18,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,27,24,30,58,21,48,0,227,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,3,0,10,0,6,3,0,3,3,0,4,3,23,0,0,3,3,0,0,0,3,0,14,0,4,3,4,0,7,0,7,0,26,0,8,4,4,3,7,0,8,0,31,0,0,5,7,4,6,0,7,0,31,4,10,3,4,3,6,3,8,0,45,0,5,9,4,0,5,0,7,0,26,0,4,5,5,4,0,0,0,0,17,0,4,0,0,0,3,0,3,0,8,0,3,0,0,0,0,0,0,0,3
127021511,0,8,0,6,14,21,10,25,0,87,0,6,4,6,13,35,10,32,3,103,0,3,8,8,9,19,3,26,0,80,0,0,3,5,12,13,8,22,0,63,0,0,0,3,0,3,0,8,0,31,0,3,0,3,0,5,0,3,0,14,0,0,0,4,0,4,0,0,0,7,5,39,36,58,95,191,49,172,15,658,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,8,0,3,4,0,3,4,3,6,0,29,0,4,4,3,4,4,4,13,5,39,0,12,3,4,8,7,0,15,0,52,0,7,4,10,11,15,4,16,0,74,0,15,3,8,16,18,16,23,0,89,0,12,3,18,10,17,8,32,3,111,0,8,6,9,13,15,8,26,0,85,0,5,6,3,6,4,5,11,4,56,0,7,0,3,0,0,3,4,0,21,0,0,0,0,0,0,0,3,0,5
127021512,0,0,0,0,0,9,3,5,0,20,0,5,3,0,3,5,0,3,0,20,0,0,0,6,0,0,0,4,0,20,0,0,0,3,3,3,0,4,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,18,19,34,8,42,3,137,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,12,0,6,0,0,3,5,0,5,0,23,0,3,4,3,6,3,0,3,0,22,3,9,4,4,0,7,0,8,0,31,0,0,3,7,5,4,0,4,0,30,0,3,0,0,3,9,0,4,0,23,0,3,3,6,3,0,3,13,0,31,0,4,0,0,6,0,0,0,0,10,0,3,4,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0
127021513,0,7,3,6,4,8,0,3,0,25,0,3,0,0,3,7,0,10,0,33,0,0,0,3,5,4,5,3,0,16,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,15,13,19,38,61,12,44,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,4,0,3,0,4,0,3,0,20,0,5,0,6,0,0,0,4,0,23,0,4,0,3,3,9,3,7,0,27,0,0,0,8,3,20,7,5,0,45,0,4,7,3,3,9,3,10,0,46,0,3,4,7,7,8,3,8,0,44,0,7,0,3,6,5,6,7,0,40,0,3,0,4,3,3,3,5,0,17,0,0,0,0,0,0,0,3,0,11,0,0,0,3,0,0,0,0,0,3
127021514,0,0,4,0,0,10,0,3,0,26,0,0,0,3,0,7,0,8,0,19,0,0,0,3,3,6,0,8,0,17,0,0,4,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,19,25,38,7,37,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,3,0,12,0,4,6,0,0,0,0,0,0,15,0,3,0,0,0,4,0,3,0,16,0,0,3,3,0,8,0,7,0,19,0,3,0,3,3,3,0,3,0,18,0,3,8,0,0,3,0,8,0,16,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,5,0,3,0,10,0,0,0,3,0,3,0,0,0,9,0,3,0,0,0,0,0,0,0,3
127021515,0,4,3,3,7,11,8,18,0,53,0,0,0,8,7,22,4,17,3,64,0,6,3,3,11,20,7,15,0,67,0,3,0,5,0,12,5,14,0,39,0,0,0,4,3,6,3,7,0,27,0,0,4,3,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,5,8,33,24,50,48,127,43,105,12,444,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,0,15,0,7,7,5,3,8,3,10,0,39,3,3,3,5,5,11,6,11,0,49,0,7,0,11,5,11,3,12,0,50,0,3,10,7,10,15,4,13,3,65,0,4,3,11,4,18,7,16,0,71,0,8,11,9,7,8,12,12,0,70,3,7,4,5,6,14,10,27,0,78,4,3,0,3,3,8,9,8,0,37,0,3,4,3,0,3,3,4,0,19,0,3,0,0,0,0,0,3,0,12
127021516,0,3,5,0,3,7,0,6,0,25,0,4,4,3,0,6,0,10,0,27,0,0,3,0,0,3,0,3,0,9,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27,18,23,18,43,8,45,3,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,0,15,0,7,6,0,0,5,0,6,0,19,0,3,3,3,8,7,3,11,0,32,0,4,0,0,0,4,3,0,0,18,0,0,0,3,3,6,4,3,0,32,0,5,4,4,0,3,0,9,0,26,0,3,4,8,0,3,0,6,0,38,0,6,3,3,3,5,0,6,0,19,0,3,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,4
127021517,0,3,0,0,3,8,4,4,0,25,0,0,3,3,0,7,4,7,0,21,0,0,0,0,0,4,3,0,0,12,0,4,0,3,0,3,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,10,21,11,30,21,42,7,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,0,3,0,3,0,0,3,3,3,3,0,3,0,16,0,3,3,3,0,3,0,0,0,18,0,3,0,3,3,0,0,3,0,20,0,3,3,3,0,3,0,3,0,14,0,8,8,0,0,10,0,9,0,30,0,4,4,4,0,3,0,3,0,22,0,4,0,0,0,3,0,0,0,7,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
