SA2_MAINCODE_2016,ET_NS_35_39_HW_0,ET_NS_35_39_HW_1_15,ET_NS_35_39_HW_16_24,ET_NS_35_39_HW_25_34,ET_NS_35_39_HW_35_39,ET_NS_35_39_HW_40,ET_NS_35_39_HW_41_48,ET_NS_35_39_HW_49mor,ET_NS_35_39_HW_NS,ET_NS_35_39_Tot,ET_NS_40_44_HW_0,ET_NS_40_44_HW_1_15,ET_NS_40_44_HW_16_24,ET_NS_40_44_HW_25_34,ET_NS_40_44_HW_35_39,ET_NS_40_44_HW_40,ET_NS_40_44_HW_41_48,ET_NS_40_44_HW_49mor,ET_NS_40_44_HW_NS,ET_NS_40_44_Tot,ET_NS_45_49_HW_0,ET_NS_45_49_HW_1_15,ET_NS_45_49_HW_16_24,ET_NS_45_49_HW_25_34,ET_NS_45_49_HW_35_39,ET_NS_45_49_HW_40,ET_NS_45_49_HW_41_48,ET_NS_45_49_HW_49mor,ET_NS_45_49_HW_NS,ET_NS_45_49_Tot,ET_NS_50_54_HW_0,ET_NS_50_54_HW_1_15,ET_NS_50_54_HW_16_24,ET_NS_50_54_HW_25_34,ET_NS_50_54_HW_35_39,ET_NS_50_54_HW_40,ET_NS_50_54_HW_41_48,ET_NS_50_54_HW_49mor,ET_NS_50_54_HW_NS,ET_NS_50_54_Tot,ET_NS_55_59_HW_0,ET_NS_55_59_HW_1_15,ET_NS_55_59_HW_16_24,ET_NS_55_59_HW_25_34,ET_NS_55_59_HW_35_39,ET_NS_55_59_HW_40,ET_NS_55_59_HW_41_48,ET_NS_55_59_HW_49mor,ET_NS_55_59_HW_NS,ET_NS_55_59_Tot,ET_NS_60_64_HW_0,ET_NS_60_64_HW_1_15,ET_NS_60_64_HW_16_24,ET_NS_60_64_HW_25_34,ET_NS_60_64_HW_35_39,ET_NS_60_64_HW_40,ET_NS_60_64_HW_41_48,ET_NS_60_64_HW_49mor,ET_NS_60_64_HW_NS,ET_NS_60_64_Tot,ET_NS_65_69_HW_0,ET_NS_65_69_HW_1_15,ET_NS_65_69_HW_16_24,ET_NS_65_69_HW_25_34,ET_NS_65_69_HW_35_39,ET_NS_65_69_HW_40,ET_NS_65_69_HW_41_48,ET_NS_65_69_HW_49mor,ET_NS_65_69_HW_NS,ET_NS_65_69_Tot,ET_NS_70_74_HW_0,ET_NS_70_74_HW_1_15,ET_NS_70_74_HW_16_24,ET_NS_70_74_HW_25_34,ET_NS_70_74_HW_35_39,ET_NS_70_74_HW_40,ET_NS_70_74_HW_41_48,ET_NS_70_74_HW_49mor,ET_NS_70_74_HW_NS,ET_NS_70_74_Tot,ET_NS_75ov_HW_0,ET_NS_75ov_HW_1_15,ET_NS_75ov_HW_16_24,ET_NS_75ov_HW_25_34,ET_NS_75ov_HW_35_39,ET_NS_75ov_HW_40,ET_NS_75ov_HW_41_48,ET_NS_75ov_HW_49mor,ET_NS_75ov_HW_NS,ET_NS_75ov_Tot,ET_NS_Tot_HW_0,ET_NS_Tot_HW_1_15,ET_NS_Tot_HW_16_24,ET_NS_Tot_HW_25_34,ET_NS_Tot_HW_35_39,ET_NS_Tot_HW_40,ET_NS_Tot_HW_41_48,ET_NS_Tot_HW_49mor,ET_NS_Tot_HW_NS,ET_NS_Tot_Tot,Tot_15_19_HW_0,Tot_15_19_HW_1_15,Tot_15_19_HW_16_24,Tot_15_19_HW_25_34,Tot_15_19_HW_35_39,Tot_15_19_HW_40,Tot_15_19_HW_41_48,Tot_15_19_HW_49mor,Tot_15_19_HW_NS,Tot_15_19_Tot,Tot_20_24_HW_0,Tot_20_24_HW_1_15,Tot_20_24_HW_16_24,Tot_20_24_HW_25_34,Tot_20_24_HW_35_39,Tot_20_24_HW_40,Tot_20_24_HW_41_48,Tot_20_24_HW_49mor,Tot_20_24_HW_NS,Tot_20_24_Tot,Tot_25_29_HW_0,Tot_25_29_HW_1_15,Tot_25_29_HW_16_24,Tot_25_29_HW_25_34,Tot_25_29_HW_35_39,Tot_25_29_HW_40,Tot_25_29_HW_41_48,Tot_25_29_HW_49mor,Tot_25_29_HW_NS,Tot_25_29_Tot,Tot_30_34_HW_0,Tot_30_34_HW_1_15,Tot_30_34_HW_16_24,Tot_30_34_HW_25_34,Tot_30_34_HW_35_39,Tot_30_34_HW_40,Tot_30_34_HW_41_48,Tot_30_34_HW_49mor,Tot_30_34_HW_NS,Tot_30_34_Tot,Tot_35_39_HW_0,Tot_35_39_HW_1_15,Tot_35_39_HW_16_24,Tot_35_39_HW_25_34,Tot_35_39_HW_35_39,Tot_35_39_HW_40,Tot_35_39_HW_41_48,Tot_35_39_HW_49mor,Tot_35_39_HW_NS,Tot_35_39_Tot,Tot_40_44_HW_0,Tot_40_44_HW_1_15,Tot_40_44_HW_16_24,Tot_40_44_HW_25_34,Tot_40_44_HW_35_39,Tot_40_44_HW_40,Tot_40_44_HW_41_48,Tot_40_44_HW_49mor,Tot_40_44_HW_NS,Tot_40_44_Tot,Tot_45_49_HW_0,Tot_45_49_HW_1_15,Tot_45_49_HW_16_24,Tot_45_49_HW_25_34,Tot_45_49_HW_35_39,Tot_45_49_HW_40,Tot_45_49_HW_41_48,Tot_45_49_HW_49mor,Tot_45_49_HW_NS,Tot_45_49_Tot,Tot_50_54_HW_0,Tot_50_54_HW_1_15,Tot_50_54_HW_16_24,Tot_50_54_HW_25_34,Tot_50_54_HW_35_39,Tot_50_54_HW_40,Tot_50_54_HW_41_48,Tot_50_54_HW_49mor,Tot_50_54_HW_NS,Tot_50_54_Tot,Tot_55_59_HW_0,Tot_55_59_HW_1_15,Tot_55_59_HW_16_24,Tot_55_59_HW_25_34,Tot_55_59_HW_35_39,Tot_55_59_HW_40,Tot_55_59_HW_41_48,Tot_55_59_HW_49mor,Tot_55_59_HW_NS,Tot_55_59_Tot,Tot_60_64_HW_0,Tot_60_64_HW_1_15,Tot_60_64_HW_16_24,Tot_60_64_HW_25_34,Tot_60_64_HW_35_39,Tot_60_64_HW_40,Tot_60_64_HW_41_48,Tot_60_64_HW_49mor,Tot_60_64_HW_NS,Tot_60_64_Tot
701031035,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,7,9,0,24,4,59,7,20,4,8,14,11,6,11,11,93,8,10,9,15,26,37,25,180,15,323,40,12,24,16,32,47,42,766,20,999,68,20,19,13,56,53,54,976,16,1273,50,16,15,18,39,62,52,811,20,1080,46,14,16,22,26,50,53,690,13,928,47,12,17,17,37,57,45,625,16,869,39,10,16,25,32,45,50,570,21,811,38,12,9,17,26,23,32,437,12,613,17,12,3,17,22,18,15,237,9,353
701041036,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,6,0,30,8,4,5,0,0,3,0,50,0,0,3,7,9,4,0,5,0,27,0,3,3,9,13,12,5,8,5,47,0,7,5,4,9,12,5,6,4,49,0,0,0,5,5,9,3,3,0,31,0,4,0,5,8,3,7,7,0,40,0,4,0,8,8,4,3,11,0,36,0,0,0,8,9,0,0,9,0,27,0,3,0,3,0,3,4,0,0,19,0,0,0,0,5,0,0,0,0,8
701041037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,17,4,0,3,0,0,0,3,29,0,5,3,8,10,5,3,0,0,35,3,0,3,3,6,7,3,0,0,22,4,3,6,3,16,7,9,6,0,55,0,8,3,8,17,14,4,12,0,64,0,6,4,5,15,13,8,12,0,60,4,3,3,3,11,17,7,9,0,56,0,3,3,7,8,7,0,7,3,43,10,0,0,4,14,13,7,7,0,59,0,0,0,0,4,8,3,7,0,27
701041038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,6,0,13,0,56,10,12,6,10,7,3,0,107,13,7,14,16,23,31,15,19,3,143,5,8,7,13,28,42,26,34,3,155,4,12,16,12,39,36,22,34,8,174,0,9,14,10,31,36,20,41,3,163,8,5,9,12,33,44,21,45,6,190,5,3,4,12,36,35,20,36,0,145,3,9,4,11,29,28,18,34,0,131,3,0,5,14,20,25,13,21,0,108,4,0,4,5,10,13,6,15,0,58
701041039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,3,3,4,0,0,0,0,18,0,0,0,9,14,7,0,3,0,32,0,3,3,4,6,5,5,3,0,34,0,6,6,4,11,7,3,15,0,45,4,5,4,0,9,0,4,7,3,30,0,4,6,3,3,5,5,3,0,31,0,0,4,8,3,3,0,0,0,18,0,4,6,0,12,3,0,5,0,26,0,0,4,0,0,4,3,4,0,20,0,3,0,3,3,0,0,0,0,12
701041040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,17,0,3,3,3,3,0,0,0,0,20,0,0,0,6,7,0,3,3,0,15,5,3,7,3,4,8,4,0,3,35,4,0,3,3,11,6,0,3,0,29,0,0,7,3,6,5,0,0,0,19,0,3,0,4,3,3,0,3,4,20,3,3,0,0,5,3,0,10,0,25,0,0,0,0,5,4,0,4,0,13,0,0,0,0,0,0,0,3,0,8
701041041,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,9,4,4,3,3,28,8,137,46,23,33,23,8,5,7,286,14,22,44,33,108,69,36,32,16,363,17,25,35,29,107,79,40,76,7,418,22,29,33,50,110,61,41,92,11,449,23,20,19,38,92,69,28,87,8,378,9,13,19,37,92,73,37,82,7,369,8,8,12,37,93,71,49,69,7,362,14,8,10,28,67,58,28,64,5,288,10,10,12,22,57,51,17,43,3,219,13,3,7,17,42,33,11,20,3,153
701041042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,7,0,0,0,0,3,3,3,7,0,23,4,0,0,8,0,12,4,17,0,46,0,3,3,4,4,5,0,21,0,40,0,0,0,3,9,0,3,11,0,39,0,0,6,3,3,6,5,16,0,34,0,0,0,0,12,5,0,10,0,33,0,0,4,0,4,4,3,8,0,23,0,0,3,0,6,3,0,9,0,26,0,0,0,3,3,0,3,3,0,10
701041043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,22,5,3,3,3,0,0,0,39,0,9,5,5,7,5,3,3,0,37,0,10,6,6,4,11,8,14,0,58,0,7,11,4,9,17,5,16,3,66,0,4,3,4,10,9,4,18,0,56,0,3,3,10,7,4,3,10,0,48,0,0,0,6,8,8,3,7,0,41,0,5,3,10,6,3,3,8,0,30,0,0,0,3,3,10,4,6,0,30,0,3,3,0,0,0,0,0,0,12
701041044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,30,5,4,3,3,0,3,0,53,5,5,16,17,13,7,3,4,0,66,3,4,14,3,23,15,7,13,3,77,3,5,9,7,18,7,10,12,0,74,0,0,7,19,18,13,13,13,0,81,3,8,12,17,19,8,5,18,0,79,3,3,5,6,23,12,8,6,0,66,4,3,6,7,13,7,10,9,0,57,0,3,7,4,7,4,3,3,0,37,0,0,5,0,8,5,0,0,0,28
702011045,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,4,0,0,0,11,0,0,0,0,8,3,0,0,0,11,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,14,5,3,6,11,62,16,197,38,37,72,47,14,20,10,449,16,32,30,49,184,134,59,84,15,593,44,24,47,55,245,169,88,165,20,853,30,42,43,76,239,146,80,162,17,837,28,42,25,63,208,116,80,129,9,696,25,19,26,63,184,156,66,133,17,693,25,22,32,67,187,175,82,157,10,753,22,16,31,51,207,149,90,156,13,734,27,16,30,48,166,131,88,142,7,659,24,22,24,32,134,77,64,98,9,484
702011046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,3,3,0,0,0,0,30,3,3,3,5,21,9,9,6,4,65,3,3,6,7,28,12,9,7,0,84,5,6,8,9,23,11,15,18,0,87,3,4,6,12,27,16,12,11,0,89,0,10,4,13,21,19,11,10,0,96,0,0,8,7,25,14,12,20,0,87,5,3,5,9,32,18,10,17,0,98,6,6,10,12,39,31,11,29,0,136,4,10,5,5,25,17,10,18,3,100
702011047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,22,0,3,6,3,0,0,0,40,0,5,0,7,12,3,3,0,0,30,4,0,4,5,23,13,10,14,0,74,5,0,3,9,23,11,5,17,4,79,4,5,5,8,9,12,9,7,4,56,0,3,11,11,18,13,8,14,3,76,0,0,3,8,18,14,8,13,0,67,3,5,11,7,28,13,5,13,5,88,0,5,4,5,16,11,8,8,0,51,0,3,7,8,6,3,3,5,0,42
702011048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,3,0,0,0,0,14,0,0,0,8,3,3,0,5,3,22,3,0,0,5,7,5,3,9,0,22,0,3,11,0,14,10,7,9,0,54,0,0,5,6,11,8,3,3,0,34,0,0,3,4,11,0,3,10,0,37,0,3,5,0,9,6,4,4,0,34,0,3,4,0,6,3,4,11,0,37,0,3,3,3,8,3,3,8,0,38,7,4,0,3,3,0,3,3,0,31
702011049,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,6,9,19,0,25,3,11,3,12,3,4,3,62,4,5,10,16,50,31,11,15,3,137,16,3,14,33,99,79,28,47,4,320,24,7,9,39,88,77,31,26,4,311,22,14,15,25,81,66,23,28,8,283,4,11,12,16,70,63,29,21,3,232,6,3,18,24,79,52,21,43,6,257,13,5,6,18,73,63,32,30,0,239,11,6,9,11,51,46,21,28,0,182,6,3,5,16,45,35,12,16,4,141
702011050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,23,0,3,4,4,7,15,0,8,0,46,3,0,3,8,22,85,16,43,6,198,6,7,5,11,31,90,27,63,8,240,8,3,11,3,19,38,17,43,10,158,12,3,0,6,12,23,12,31,3,110,4,7,7,4,16,25,7,17,3,85,3,3,5,3,13,23,8,21,4,82,4,4,3,7,11,20,9,27,8,89,6,4,0,7,13,17,0,26,9,90,4,4,0,4,6,18,10,13,0,57
702011051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,10,0,3,14,4,0,4,0,32,0,0,4,9,16,13,4,3,0,49,3,0,4,14,19,6,11,13,3,73,3,3,5,10,22,16,12,9,0,84,0,4,3,12,17,14,8,11,0,64,0,7,7,5,28,12,9,16,0,76,3,5,7,5,23,10,5,15,0,74,0,7,5,8,14,8,9,13,3,69,0,6,6,11,27,14,4,17,3,90,0,3,3,4,4,15,0,16,0,45
702011052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,15,0,9,0,8,8,0,0,4,0,29,0,7,3,15,19,18,3,21,0,88,10,6,8,10,44,23,29,28,9,165,8,9,8,21,41,45,28,38,9,203,13,3,10,11,30,55,22,28,7,172,4,6,7,10,32,53,21,34,0,178,4,9,8,20,31,64,30,47,6,212,13,4,6,13,40,67,27,31,8,200,10,3,3,8,38,60,26,38,3,178,4,3,13,13,28,31,20,22,3,131
702011053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,3,3,0,3,0,0,4,14,3,3,8,6,17,4,0,24,4,69,13,8,13,11,15,8,19,78,3,162,15,10,6,6,23,9,14,78,6,160,13,3,10,8,17,9,11,53,5,138,12,9,12,13,24,6,12,61,3,147,19,7,13,14,23,9,7,66,3,153,15,8,5,0,24,12,0,52,4,120,12,8,7,4,11,9,12,43,0,94,5,0,3,0,3,3,5,28,0,50
702011054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,6,0,0,3,12,10,3,3,4,0,34,0,3,0,3,12,5,4,3,0,34,4,3,4,16,11,11,9,8,0,60,0,0,6,11,21,3,3,7,0,50,0,0,3,12,20,3,5,5,0,51,0,0,3,7,19,11,5,9,0,56,0,0,0,7,19,9,3,4,0,49,0,0,0,6,10,9,8,8,0,44,0,3,0,9,6,8,3,10,0,35
702021055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,0,3,3,3,3,0,0,20,0,41,3,3,8,13,6,9,0,42,3,81,3,0,9,10,18,8,6,19,8,75,3,8,11,14,18,11,6,28,3,94,5,3,5,12,10,9,0,21,0,56,4,4,8,14,8,3,0,8,0,48,0,0,0,7,8,9,0,13,0,46,4,0,3,3,8,9,0,14,0,43,4,3,0,5,7,6,3,15,0,41,3,0,3,3,0,3,0,14,0,29
702021056,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,3,10,27,3,16,8,3,9,8,3,24,4,74,3,0,10,7,38,22,5,39,7,137,8,4,4,8,57,30,9,37,8,164,9,5,6,11,46,20,9,29,3,145,10,7,0,11,33,24,6,26,3,118,10,5,5,12,30,25,3,30,3,118,0,4,3,11,40,29,10,35,4,142,4,6,4,9,33,25,13,36,0,132,7,3,3,6,34,30,13,32,3,131,11,8,3,7,29,26,6,29,0,112
702031057,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,4,4,7,27,3,16,3,5,0,17,9,4,3,65,7,9,9,16,22,27,12,41,8,150,9,9,11,19,36,29,16,81,7,216,15,18,8,14,25,28,17,85,4,212,15,7,14,11,16,39,9,79,6,205,14,12,12,7,28,47,16,71,6,213,18,21,9,15,31,40,17,82,8,239,19,11,8,14,35,44,23,93,3,253,15,7,7,16,24,30,20,61,6,182,8,10,14,10,21,19,11,42,7,141
702031058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,3,0,9,0,3,0,16,4,3,7,6,8,9,4,9,3,53,6,7,9,3,14,13,0,31,3,82,3,0,8,0,11,11,6,28,0,74,3,3,9,7,9,7,3,12,0,53,5,6,4,3,7,16,3,25,3,64,0,3,3,3,11,15,4,22,3,71,4,3,3,5,10,8,0,30,3,72,0,5,3,3,13,4,3,21,5,64,0,3,3,3,10,8,4,15,0,45
702031059,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,3,0,0,0,5,3,0,0,3,10,8,0,7,0,24,0,0,3,0,24,14,3,3,0,50,0,3,3,5,22,17,3,14,7,75,0,0,0,5,12,5,0,6,3,49,0,0,0,5,15,5,4,4,0,38,0,3,3,4,12,6,5,4,3,43,3,0,0,3,10,9,5,5,0,35,3,0,3,0,16,3,8,3,0,35,0,0,0,9,8,4,0,4,0,31
702031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,5,0,14,6,7,8,4,0,5,5,45,3,15,3,10,15,12,3,15,3,75,0,20,0,13,16,12,4,12,3,78,0,13,4,8,4,12,4,13,4,58,3,8,4,11,14,11,3,10,7,68,4,15,9,7,13,5,5,9,3,64,0,23,3,9,11,10,3,4,6,56,3,10,0,3,19,5,3,8,3,57,0,3,3,4,10,9,3,8,0,38
702031061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,3,0,10,4,0,0,7,33,0,6,3,5,28,14,3,3,14,83,0,3,3,3,41,23,8,12,13,110,5,12,11,4,24,31,7,15,8,120,3,3,4,11,26,21,3,8,10,98,3,6,9,9,27,29,6,14,10,106,4,3,6,9,28,19,9,14,7,90,3,0,7,3,28,17,3,10,6,81,8,8,3,5,28,21,12,7,0,87,0,3,4,4,10,13,0,7,0,44
