SA2_MAINCODE_2016,P_OthSvs_H_0,P_OthSvs_H_1_15,P_OthSvs_H_16_24,P_OthSvs_H_25_34,P_OthSvs_H_35_39,P_OthSvs_H_40,P_OthSvs_H_41_48,P_OthSvs_H_49_more,P_OthSvs_H_NS,P_OthSvs_H_Tot,P_IDNS_H_0,P_IDNS_H_1_15,P_IDNS_H_16_24,P_IDNS_H_25_34,P_IDNS_H_35_39,P_IDNS_H_40,P_IDNS_H_41_48,P_IDNS_H_49_more,P_IDNS_H_NS,P_IDNS_H_Tot,P_Tot_H_0,P_Tot_H_1_15,P_Tot_H_16_24,P_Tot_H_25_34,P_Tot_H_35_39,P_Tot_H_40,P_Tot_H_41_48,P_Tot_H_49_more,P_Tot_H_NS,P_Tot_H_Tot
311051327,3,21,27,27,35,17,8,15,0,160,10,11,14,14,33,22,9,14,36,160,159,697,519,543,783,658,297,489,78,4222
311051328,0,8,8,9,9,0,3,3,0,49,0,4,10,5,6,8,3,7,16,49,34,169,156,269,239,138,89,128,32,1259
311061329,0,11,7,6,30,32,6,8,4,105,4,13,5,10,14,17,3,12,20,107,58,281,214,227,438,388,239,430,50,2315
311061330,0,8,14,7,21,11,3,11,3,90,3,14,13,7,44,22,7,17,18,137,62,194,183,294,565,447,242,357,38,2381
311061331,3,18,8,7,21,12,5,7,0,86,7,11,9,22,24,25,8,13,40,154,174,468,458,622,1231,810,339,450,103,4650
311061332,0,13,13,20,17,3,5,6,0,71,7,14,5,5,11,10,0,7,18,75,45,258,193,227,232,215,117,185,36,1500
311061333,9,38,29,39,109,125,72,78,4,509,5,26,33,24,87,89,32,56,54,403,132,466,488,610,1204,1107,622,843,101,5577
311061334,4,27,20,28,64,33,23,34,3,242,3,27,17,14,36,44,12,31,45,228,133,722,633,670,1124,891,423,737,99,5437
311061335,5,23,27,29,66,77,31,59,0,321,6,37,29,45,106,60,32,53,67,441,158,602,544,640,1404,1117,623,948,121,6162
311061336,0,8,11,13,29,13,22,19,3,118,9,8,11,8,37,28,9,22,30,164,85,220,237,270,585,401,227,317,59,2406
312011337,8,20,3,15,26,24,8,14,0,122,9,12,3,13,24,23,11,9,29,129,129,327,248,408,575,387,257,461,69,2864
312011338,3,13,4,10,17,19,28,79,5,178,5,16,11,16,15,21,6,42,70,205,632,358,339,457,661,660,1262,5114,199,9682
312011339,3,8,6,5,8,10,4,20,3,68,3,0,3,4,3,11,4,18,20,77,149,161,117,163,204,252,305,1289,69,2715
312011340,3,0,4,3,10,3,3,14,0,46,7,11,3,8,12,12,12,17,36,113,119,163,134,215,307,410,349,1173,79,2958
312011341,3,22,12,13,19,17,21,46,3,152,8,13,12,12,13,21,12,41,69,201,434,393,283,385,609,590,1214,3565,162,7636
312021342,0,20,16,9,21,15,0,18,0,101,5,9,4,4,10,12,3,11,18,73,69,325,217,345,339,265,142,266,42,2002
312021343,0,6,3,4,5,3,3,0,0,27,0,0,0,0,3,3,0,3,8,23,12,78,80,111,114,65,39,75,14,593
312021344,3,17,12,6,10,3,3,4,4,68,3,10,4,6,3,5,4,7,15,55,55,299,169,229,235,175,108,219,26,1522
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4
312021346,11,56,45,65,160,102,65,95,0,593,22,41,34,33,92,58,23,43,86,433,406,1288,1115,1337,2604,1649,988,1382,186,10955
312021347,0,3,0,0,7,8,3,8,0,31,0,3,7,0,0,10,4,4,6,31,18,44,22,47,86,76,52,96,13,455
312021348,3,30,13,14,42,30,9,16,3,151,3,15,7,6,26,19,8,13,42,135,109,585,359,465,642,472,312,463,69,3476
312021349,3,25,10,18,31,15,11,23,3,142,3,9,9,8,22,8,11,15,18,102,114,343,308,440,596,341,251,423,54,2872
312021350,23,19,26,50,189,126,138,247,5,823,10,28,14,17,112,87,48,89,72,474,251,391,344,516,1983,1767,1331,2288,165,9030
312021351,3,11,6,5,8,6,9,7,0,54,8,5,7,9,7,9,0,6,15,62,65,259,159,197,159,216,135,445,46,1673
312021352,3,11,14,10,18,16,10,29,0,111,19,14,12,7,32,24,17,30,42,197,211,337,321,386,626,583,546,959,96,4063
312021353,0,8,4,3,3,10,3,12,0,47,7,10,3,6,3,3,3,13,17,70,38,196,131,133,128,160,94,434,37,1364
312021354,0,6,4,3,3,5,4,3,0,30,0,3,3,0,3,0,4,0,3,24,10,74,47,64,55,38,28,51,11,386
312021355,3,0,5,3,11,7,10,14,0,66,0,3,5,6,16,9,4,4,3,62,27,64,93,88,186,124,114,195,17,911
312021356,0,3,0,6,7,6,5,3,0,35,0,3,0,3,5,7,0,4,6,35,30,137,107,206,213,183,87,182,12,1159
312021357,0,8,7,8,8,3,5,21,0,64,0,3,7,4,8,9,0,20,20,70,55,196,177,154,202,220,159,424,54,1647
312021358,4,7,11,6,12,11,15,10,4,80,0,13,0,12,11,11,8,13,27,91,162,308,376,571,750,696,284,377,62,3590
312031359,5,28,28,33,43,48,24,48,3,263,10,28,20,30,37,56,22,50,49,301,182,538,490,774,1038,1143,862,1241,117,6382
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,5,14,12,12,26,18,17,19,3,118,7,14,3,5,11,24,9,14,30,123,105,295,277,392,490,464,262,561,56,2903
313011362,0,9,7,12,11,8,4,6,0,63,10,11,12,10,12,9,5,14,26,101,54,247,197,276,256,256,120,305,40,1739
313011363,3,29,16,31,36,31,19,23,7,198,5,25,14,15,31,26,10,30,44,192,129,623,439,648,555,419,246,448,85,3600
313021364,0,6,6,6,3,0,3,6,0,40,0,7,5,3,3,9,3,5,11,38,22,91,65,70,87,109,50,98,19,607
313021365,7,48,39,48,102,96,48,63,4,459,11,40,33,44,88,87,32,81,122,535,484,1240,1373,2010,2695,2131,1046,1702,223,12916
313021366,12,40,35,39,87,48,50,39,6,346,3,38,12,22,30,24,9,17,70,222,205,1373,852,1005,1198,672,501,647,137,6591
313021367,0,9,3,6,0,0,0,4,0,32,3,7,3,5,6,3,0,3,5,44,23,123,94,128,130,120,42,180,22,864
313021368,0,3,5,0,3,3,0,3,3,28,0,3,0,3,0,3,0,7,5,19,42,119,113,163,187,170,62,127,16,994
313021369,0,4,8,7,9,3,0,8,0,33,0,6,11,10,11,10,0,10,8,71,24,147,211,282,186,223,77,239,30,1413
313031370,0,11,8,3,11,3,3,8,0,49,3,14,5,8,18,17,6,25,17,120,61,235,138,237,253,395,216,452,42,2032
313031371,0,3,5,7,9,13,6,3,7,46,0,13,5,3,12,14,0,14,25,88,78,222,197,224,431,269,162,274,59,1920
313041372,4,19,26,21,19,26,12,19,7,159,9,18,8,19,30,24,4,21,30,160,104,601,429,491,602,552,282,440,64,3562
313041373,4,33,25,27,50,42,16,36,3,245,14,28,22,22,66,60,26,54,41,330,166,579,454,649,1084,878,532,831,101,5274
313041374,0,6,3,5,5,6,3,5,0,38,4,4,4,3,4,12,0,5,7,49,18,106,69,85,94,97,32,107,12,614
313041375,0,28,15,13,14,32,14,20,3,145,11,22,11,18,66,52,11,34,33,257,103,420,302,429,744,635,384,712,66,3802
313041376,0,4,0,0,3,3,0,3,0,12,0,5,0,4,0,3,0,3,0,20,6,59,27,32,22,63,12,60,4,289
313051377,6,29,18,18,48,50,11,45,3,235,5,25,10,14,60,67,23,44,30,287,95,358,311,409,777,628,375,622,75,3645
313051378,3,17,14,13,10,9,10,11,0,85,3,17,11,11,7,16,0,11,11,89,57,337,246,288,250,217,128,243,37,1798
313051379,0,26,23,28,27,30,15,24,0,187,7,27,12,11,15,21,10,18,50,177,238,696,801,1025,1067,963,399,576,100,5868
313051380,9,35,26,34,73,55,25,44,9,311,8,24,26,25,41,23,17,27,45,242,187,885,671,940,1118,721,407,639,105,5667
313051542,3,15,4,10,7,7,6,7,0,63,5,18,15,7,7,12,4,12,13,92,75,315,250,317,296,319,143,306,30,2044
314011382,0,37,16,14,21,27,13,15,0,151,0,11,4,13,9,24,7,17,28,109,95,729,416,509,431,443,207,369,46,3240
314011383,3,37,14,14,15,23,4,11,0,122,5,5,14,15,10,15,4,17,18,115,73,529,263,289,311,352,140,326,35,2316
314011384,0,15,8,9,6,11,0,15,0,78,3,15,4,8,10,10,6,14,12,75,30,252,169,178,141,196,82,251,20,1318
314011385,0,8,10,3,3,3,0,5,0,36,0,7,3,3,0,8,0,11,10,38,18,176,116,127,83,153,59,160,17,916
314011386,4,37,22,38,47,48,21,32,3,254,4,29,15,18,27,33,8,23,27,185,117,810,483,510,563,600,299,521,67,3976
314011387,4,30,21,20,10,15,16,18,0,133,7,16,13,13,8,14,3,31,10,121,71,516,281,332,230,348,124,364,37,2305
314021388,5,32,21,19,34,44,8,27,0,190,3,14,10,15,19,14,10,13,32,133,101,579,406,569,553,478,249,449,65,3446
314021389,8,17,12,4,5,15,8,6,0,73,0,5,5,3,11,12,3,15,22,75,55,277,207,270,230,248,127,284,36,1729
314021390,10,48,42,52,80,58,37,36,3,373,9,41,33,43,50,53,18,41,81,372,313,1618,1240,1463,1902,1515,799,1286,180,10312
314031391,8,12,12,5,5,4,3,0,0,59,0,8,8,0,0,3,0,9,16,46,42,197,220,250,208,159,84,141,24,1328
314031392,8,18,15,23,38,41,18,52,0,212,5,16,14,14,26,22,14,18,35,167,81,290,269,317,542,479,342,471,72,2864
314031393,4,18,17,16,12,18,3,14,0,96,0,3,3,3,15,3,9,12,19,62,58,260,172,238,328,263,125,246,21,1710
314031394,14,50,56,69,177,159,94,115,11,746,30,54,62,83,279,201,79,141,119,1042,388,1228,1151,1574,3669,2754,1470,2101,218,14559
315011395,0,3,5,5,7,8,0,3,0,33,0,0,0,3,0,0,0,0,3,9,11,16,13,35,81,52,6,54,7,282
315011396,3,21,10,34,45,28,7,26,8,172,7,12,9,12,11,13,13,30,42,152,153,202,200,371,575,476,796,956,112,3846
315011397,0,3,0,0,3,0,0,0,0,10,3,5,0,3,0,0,0,3,3,16,16,41,23,41,47,68,27,210,15,489
315011398,0,7,3,3,0,8,3,5,0,40,0,0,0,0,0,3,0,0,3,13,10,92,28,50,71,106,30,77,9,474
315011399,5,5,10,3,16,24,3,9,0,74,0,5,0,0,3,0,0,7,9,19,28,48,55,98,247,152,38,136,20,825
315011400,3,4,3,5,0,0,3,6,0,20,5,11,6,3,7,3,0,17,21,75,68,138,115,153,266,193,135,527,50,1649
315011401,3,10,4,3,7,11,4,8,3,64,3,0,5,5,7,8,0,8,33,72,68,103,70,135,247,365,131,296,85,1503
315011402,0,41,12,18,10,16,3,13,8,117,6,0,0,6,6,3,0,0,17,38,35,122,85,145,189,158,31,195,38,1003
315011403,0,3,0,3,7,3,7,15,0,49,3,4,0,0,4,5,7,8,11,40,55,75,80,109,131,180,129,320,22,1110
315021404,4,13,5,12,23,12,7,13,5,107,0,8,3,6,6,6,3,19,31,78,60,147,71,156,332,256,157,454,77,1712
315021405,7,35,26,26,58,80,38,81,3,354,8,23,11,17,34,55,26,44,81,298,383,548,401,734,1283,1384,1627,1983,170,8519
315021406,0,3,0,6,4,6,6,25,0,60,4,10,0,9,3,12,4,29,42,113,194,112,107,134,249,366,477,1977,83,3696
315021407,0,8,3,8,5,14,6,13,0,66,5,6,4,5,14,15,4,15,37,113,106,164,123,173,274,372,192,1260,86,2757
315031408,3,3,0,12,4,10,8,10,0,50,4,6,4,5,5,13,8,27,22,88,87,169,138,232,293,382,171,775,61,2303
315031409,0,3,3,5,11,12,10,11,0,58,4,6,6,10,10,11,3,9,27,82,74,156,129,212,392,338,152,479,54,1983
315031410,0,6,0,0,3,8,3,6,0,24,0,3,0,0,5,0,0,11,12,38,46,54,49,83,140,201,100,521,24,1219
315031411,0,0,0,3,7,3,0,6,0,33,3,6,6,3,9,10,4,16,14,65,70,99,65,115,178,233,93,601,42,1487
315031412,6,6,0,7,19,14,14,11,0,75,3,6,0,11,17,7,7,10,27,86,102,131,101,187,342,342,207,453,50,1916
316011413,9,56,47,55,105,136,55,78,5,543,10,41,32,39,86,82,47,61,75,463,214,842,765,1088,1763,1567,1053,1539,149,8984
316011414,4,34,18,30,23,16,13,23,0,161,3,35,16,23,15,24,4,17,34,174,120,629,590,671,609,526,314,526,53,4043
316011415,0,9,9,6,3,5,0,3,4,39,3,10,4,4,4,8,7,8,8,64,47,271,210,280,247,262,127,253,29,1736
316011416,4,15,12,12,12,8,8,7,0,65,3,10,6,4,11,20,7,18,18,97,114,504,385,488,569,496,239,542,40,3389
316021417,0,18,9,18,22,14,9,18,0,104,0,13,0,4,6,13,3,10,20,72,60,408,249,328,301,257,126,240,28,1997
316021418,5,22,23,27,18,14,10,3,0,116,0,15,11,3,10,18,5,8,23,99,75,629,417,520,474,362,215,333,40,3067
316021419,11,40,36,33,47,34,18,26,0,249,8,26,18,18,27,29,16,27,44,201,225,1015,812,995,1163,885,437,703,105,6344
316021420,5,46,16,22,52,67,21,46,0,281,10,22,29,20,44,23,14,29,48,239,145,568,440,612,928,724,472,773,79,4729
316021421,3,16,4,9,5,12,0,3,0,51,0,14,9,7,5,3,3,15,15,82,64,346,241,315,271,227,103,243,42,1847
316021422,0,10,14,18,7,21,5,10,0,94,3,8,11,15,12,5,10,14,7,79,48,297,234,304,212,236,124,246,25,1721
316021423,6,31,21,36,48,79,40,42,4,303,3,30,23,23,51,62,27,55,35,306,112,440,408,592,848,928,544,856,81,4808
316021424,0,9,6,11,11,19,3,8,0,63,3,18,10,17,29,21,15,19,43,178,151,390,420,603,1066,938,490,706,87,4850
316031425,3,28,23,23,22,18,8,10,0,137,6,25,12,9,16,21,7,8,20,131,94,655,429,492,426,444,189,369,51,3156
316031426,3,30,28,36,43,26,16,15,0,188,3,27,12,16,16,23,10,20,18,155,113,723,498,620,671,515,330,428,56,3957
316031427,18,80,69,133,150,158,78,85,7,777,14,57,46,56,77,101,26,94,125,598,484,1997,1744,2362,3533,2584,1435,2049,249,16442
316031428,12,42,33,31,24,26,17,16,0,206,14,31,29,23,16,23,14,26,47,222,155,946,707,765,761,802,354,721,85,5298
316051434,3,23,24,37,36,19,11,12,0,162,3,27,13,19,11,22,9,22,43,166,109,661,650,795,652,584,323,520,78,4383
316051435,5,63,43,54,76,92,34,58,9,437,11,33,18,45,39,60,18,39,51,321,201,994,756,1169,1179,1040,580,972,111,7006
316051437,0,8,6,5,5,6,0,0,0,35,3,20,12,7,6,14,3,13,14,94,43,269,182,239,168,233,97,183,21,1437
316051438,4,23,9,9,18,17,9,11,3,102,0,9,3,15,12,14,3,9,11,80,87,365,291,427,417,283,129,225,35,2269
316051543,0,5,4,4,3,3,3,3,0,27,0,12,3,6,8,0,0,3,3,42,14,139,102,124,108,120,55,101,8,765
316051544,0,13,5,3,0,3,3,7,0,35,0,3,3,5,10,14,0,9,11,48,35,190,159,229,186,197,94,203,19,1325
316061439,3,10,19,22,9,16,9,17,3,111,7,19,15,12,12,10,6,23,26,132,97,409,381,503,373,455,213,471,74,2976
316061440,4,17,18,8,16,15,0,15,0,96,8,24,21,28,8,20,5,24,17,161,96,504,397,417,306,307,154,393,49,2623
316061441,0,11,6,3,10,6,5,7,0,52,3,17,8,3,12,7,3,11,14,76,35,227,139,165,178,176,98,235,29,1280
316061442,3,22,13,13,13,10,7,12,0,90,3,14,9,12,18,21,4,20,15,115,55,354,247,274,278,333,169,354,43,2103
316061443,0,9,8,3,3,4,5,0,0,31,3,15,11,12,3,11,0,11,8,76,31,216,146,170,132,135,57,214,22,1124
316061444,7,27,21,11,13,25,8,13,0,116,0,16,29,20,15,27,15,20,30,179,83,430,318,387,341,402,214,462,59,2706
316071545,0,16,0,7,6,6,0,3,0,35,0,5,0,5,7,12,0,8,5,57,33,210,121,220,145,187,87,217,12,1237
316071546,0,7,3,4,0,3,3,0,0,23,0,9,3,0,3,7,3,0,13,42,16,119,64,83,60,78,57,110,12,611
316071547,7,28,11,20,33,23,18,30,3,168,4,21,39,46,51,51,17,49,36,314,105,541,497,612,831,832,501,831,86,4828
316071548,5,45,42,63,73,79,25,50,0,390,10,35,29,42,58,52,16,48,106,397,541,1289,1653,2275,2531,2225,883,1372,217,12977
316081549,10,47,23,28,28,27,17,24,0,204,9,52,27,33,49,37,14,33,49,296,175,848,558,772,688,767,337,736,86,4974
317011445,0,9,7,4,3,0,4,9,0,32,3,11,4,7,3,9,4,3,8,43,14,118,69,85,77,107,64,202,16,750
317011446,8,27,19,25,29,21,19,24,0,177,3,9,7,7,9,11,0,17,25,90,165,766,458,607,1120,506,298,496,64,4476
317011447,9,42,22,26,55,43,33,35,3,265,5,15,20,15,33,48,24,46,32,231,155,455,382,535,1001,910,610,957,92,5100
317011448,6,14,13,5,37,37,16,10,0,143,6,21,3,16,22,22,3,23,39,156,153,580,411,573,829,628,411,749,93,4418
317011449,0,4,0,4,3,0,0,0,0,15,0,4,3,4,0,0,0,3,3,25,19,72,43,74,51,56,28,80,6,433
317011450,3,17,16,13,15,13,5,13,0,96,6,19,3,11,12,15,3,15,8,93,94,434,268,337,340,373,249,412,32,2534
317011451,3,11,11,7,11,6,9,16,0,62,4,18,3,12,27,21,12,16,27,140,77,288,206,378,475,506,244,532,71,2781
317011452,0,14,9,7,3,3,4,13,0,52,0,6,3,7,0,3,6,10,10,36,38,207,179,235,240,118,89,184,21,1300
317011453,3,24,20,7,20,12,11,17,0,118,4,9,8,12,13,8,12,19,29,97,105,556,399,522,550,383,219,408,55,3194
317011454,3,20,14,8,34,25,29,27,0,167,5,3,6,4,17,22,10,19,14,99,67,246,166,251,524,397,282,441,32,2409
317011455,3,3,4,6,8,4,4,6,0,50,0,10,3,3,0,8,3,4,7,41,56,235,179,202,216,153,97,161,16,1319
317011456,19,103,87,94,232,202,122,142,6,1003,9,57,29,28,85,57,32,62,110,472,720,1803,1820,2280,4031,3128,1703,2429,259,18185
317011457,3,17,18,28,24,15,3,5,0,115,0,17,4,15,18,22,5,18,32,131,216,673,570,854,1240,813,482,770,69,5675
317011458,5,27,19,17,29,63,39,71,6,274,14,22,14,19,48,54,29,61,32,294,178,328,328,485,828,838,707,1339,84,5109
317011459,6,30,13,20,43,43,26,36,0,232,8,15,10,12,72,51,33,40,57,297,249,603,548,757,1404,1051,679,989,100,6380
318011460,9,20,16,28,53,49,29,43,3,247,5,19,9,5,13,22,7,21,53,161,127,542,390,542,769,619,352,601,109,4056
318011461,0,4,5,5,3,11,4,13,3,47,7,19,10,0,14,23,14,23,23,135,107,248,222,261,437,627,388,970,70,3328
318011462,7,32,11,19,20,25,5,22,0,137,5,5,5,18,21,14,8,10,25,117,127,339,297,431,565,460,215,505,76,3008
318011463,0,3,0,0,3,4,11,8,0,30,3,6,3,3,4,7,5,17,12,52,50,87,50,62,79,144,146,594,39,1262
318011464,0,13,12,15,30,31,9,20,3,143,11,14,10,11,18,18,8,20,26,125,102,376,294,404,590,407,226,449,64,2920
318011465,0,3,3,0,0,7,0,3,0,14,8,4,3,7,0,4,7,8,15,54,37,126,98,129,144,247,159,407,43,1388
318011466,0,12,3,10,4,4,0,12,0,41,0,0,0,0,0,0,0,0,4,4,17,101,33,79,98,101,43,104,9,585
318021467,10,29,16,36,75,55,39,37,0,291,7,13,11,14,34,25,8,14,26,150,174,710,468,641,1196,553,363,458,69,4628
318021468,3,3,7,7,18,9,6,5,0,61,3,10,10,5,23,17,12,14,48,141,218,384,271,367,894,1321,1108,1542,112,6208
318021469,3,10,8,8,4,7,3,4,0,47,0,3,0,3,7,5,0,4,5,32,42,118,110,211,250,227,79,151,23,1215
318021470,3,7,0,6,12,18,5,12,0,71,0,8,7,4,4,7,0,15,3,47,18,86,49,69,97,101,43,139,12,607
318021471,3,14,14,16,8,12,13,14,0,86,0,9,5,7,10,14,3,4,11,55,76,360,208,298,407,282,156,249,23,2065
318021472,0,8,7,3,4,4,0,7,0,32,0,3,4,3,10,5,0,4,6,40,59,256,191,226,259,178,109,173,20,1467
318021473,0,19,18,17,14,10,12,7,4,84,4,14,3,9,4,10,4,16,22,89,89,473,277,408,419,274,192,340,49,2530
318021474,0,4,5,3,14,3,5,0,0,48,8,11,3,6,14,26,9,16,45,132,402,515,629,1035,1619,1618,525,750,99,7189
318021475,9,49,28,47,202,180,85,136,6,744,9,32,20,33,113,110,34,66,84,512,337,820,672,976,2974,2319,1433,1823,202,11554
318021476,11,23,13,18,54,55,25,46,0,240,8,10,13,0,31,15,4,19,18,126,111,375,308,381,615,486,285,414,43,3027
318021477,0,3,6,3,4,0,0,4,0,20,0,0,0,0,0,5,0,0,3,20,25,72,57,91,70,65,28,60,12,473
318021478,0,10,7,12,13,26,10,16,3,93,4,3,0,4,5,7,3,0,8,47,55,262,174,191,325,298,135,266,23,1723
318021479,4,18,15,29,34,25,19,22,0,170,4,13,10,12,21,21,7,7,32,134,170,600,524,715,847,536,328,462,58,4250
318021480,0,6,10,8,3,13,0,4,0,41,0,5,3,5,4,5,0,4,7,38,25,118,59,81,68,87,47,88,9,580
318021481,0,21,8,14,18,6,7,8,0,76,0,3,0,12,15,10,4,4,17,65,76,304,253,331,502,290,158,265,33,2203
318021482,4,27,17,25,15,21,17,18,0,154,5,19,12,15,15,4,7,15,21,115,186,790,451,577,734,549,286,460,73,4117
318021483,0,0,7,8,0,3,0,3,0,26,0,3,3,3,5,3,0,3,10,35,22,97,91,106,110,77,47,106,21,676
318021484,3,25,11,13,57,49,29,52,3,234,6,18,11,16,70,57,22,41,40,285,132,255,230,386,1222,1091,752,1111,87,5271
318021485,0,6,5,3,11,10,3,8,0,54,0,3,0,3,3,10,3,3,14,36,56,197,161,241,256,184,99,185,23,1410
318021486,0,4,7,4,0,9,0,9,0,38,0,3,3,4,4,3,0,5,10,41,38,137,98,106,103,129,60,168,27,862
318021487,0,3,10,3,8,8,3,3,0,34,3,12,3,11,3,9,3,0,16,57,58,393,178,220,275,191,117,154,26,1611
318021488,9,8,4,7,18,10,11,7,0,79,3,3,7,19,17,23,3,25,23,121,131,292,228,298,741,571,364,541,55,3222
318021489,3,20,11,5,9,10,0,10,0,67,7,18,9,13,11,20,10,22,22,124,103,228,185,221,256,344,157,395,45,1932
318021490,3,24,25,51,77,38,26,34,6,285,8,25,17,18,35,32,10,27,70,244,425,887,842,1144,2712,1809,982,1420,162,10376
318021491,3,0,3,5,10,15,5,24,0,64,0,0,3,5,21,15,4,13,16,80,80,104,125,138,700,446,445,453,38,2532
319011492,0,9,7,3,9,4,0,0,0,35,0,5,3,5,4,6,3,4,9,32,41,123,131,219,205,100,70,133,23,1044
319011493,0,19,14,11,11,11,4,14,0,72,9,15,14,7,12,10,3,11,24,112,70,443,278,344,408,358,203,465,50,2621
319011494,0,3,3,3,16,7,10,13,0,61,4,6,7,4,11,7,7,15,4,71,40,156,116,176,282,155,111,210,11,1264
319011495,11,36,39,65,87,70,34,54,4,399,12,31,14,25,55,46,22,13,82,301,338,1060,978,1388,2273,1510,760,1040,169,9523
319011496,4,15,16,6,46,27,17,29,4,166,3,12,13,10,24,21,12,19,16,131,62,237,224,307,593,488,308,466,43,2720
319011497,0,7,9,6,4,5,3,8,0,49,4,11,4,6,14,11,6,10,14,86,56,198,193,330,384,259,202,328,32,1992
319011498,0,11,4,7,11,3,0,7,0,38,4,7,3,6,6,9,0,5,6,52,38,181,126,172,167,217,112,344,31,1382
319011499,6,18,6,10,17,10,9,8,0,89,5,12,15,16,17,15,9,21,44,148,89,374,301,464,440,499,279,709,93,3252
319011500,0,10,4,11,22,8,5,9,0,69,4,15,6,7,13,4,3,5,16,67,69,380,270,383,399,203,127,183,30,2039
319011501,5,18,8,11,36,28,14,18,3,139,8,9,10,15,33,18,15,15,33,155,84,249,211,386,638,434,330,388,70,2782
319011502,0,8,10,6,15,12,16,8,0,76,10,3,3,0,12,12,3,9,18,74,59,166,154,215,210,203,135,254,36,1428
319021503,0,16,7,13,17,20,3,17,0,83,4,16,7,16,8,15,8,25,36,134,83,264,256,356,387,458,250,684,80,2813
319021504,3,0,6,3,0,4,0,7,0,28,3,8,11,4,3,7,5,5,26,76,42,188,140,181,138,162,89,308,57,1302
319021505,9,35,17,17,41,43,18,42,0,228,5,17,18,17,32,28,9,27,49,198,217,644,539,812,1079,763,460,703,90,5304
319021506,0,22,6,12,24,18,7,21,0,106,3,12,7,12,8,13,6,28,46,132,103,315,244,407,492,356,198,587,94,2791
319021507,0,12,0,3,3,3,3,3,0,33,3,9,4,4,9,5,5,14,13,65,22,105,66,94,108,95,47,285,33,857
319021508,0,5,0,4,4,4,0,10,0,30,3,3,4,3,9,4,3,11,20,64,70,162,130,147,146,181,134,541,50,1565
319021509,0,14,9,5,9,11,7,22,0,77,4,12,6,7,9,9,3,11,31,90,76,262,242,271,361,278,217,648,62,2405
319021510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319031511,3,11,11,9,8,0,0,11,0,61,4,14,6,8,5,3,0,5,23,63,64,217,156,173,178,123,76,197,34,1209
319031512,12,50,50,56,114,77,47,69,5,478,21,29,30,47,64,52,22,65,95,422,372,1169,1041,1504,1863,1309,802,1299,175,9543
319031513,3,8,3,3,11,3,3,14,0,49,4,10,7,13,0,8,3,5,11,61,47,190,131,202,167,111,95,209,23,1173
319031514,3,15,11,14,10,5,3,18,0,78,4,27,17,13,23,13,11,31,34,171,103,388,263,415,388,366,200,754,74,2942
319031515,0,3,3,3,0,3,3,7,0,23,4,4,0,3,3,3,3,15,9,43,25,95,77,91,67,114,50,280,20,835
319041516,0,8,4,3,3,4,4,3,0,30,0,3,3,10,6,0,0,3,5,29,11,62,57,70,57,68,35,59,12,438
319041517,0,3,3,3,4,7,3,5,0,25,0,7,3,7,7,8,3,11,11,52,25,104,83,114,153,155,71,153,16,867
319041518,8,46,40,81,109,68,28,49,6,440,10,30,24,32,55,35,10,33,84,317,319,1196,999,1435,1850,1152,586,932,145,8621
319041519,0,7,5,6,0,0,0,3,0,18,3,4,0,3,0,0,0,0,0,20,30,74,65,98,70,42,20,36,7,441
319041520,4,14,10,15,16,17,3,10,0,88,7,13,4,9,10,11,5,18,28,103,87,416,307,473,544,329,184,349,64,2758
319041521,3,25,16,13,26,14,13,13,3,124,3,18,13,13,25,19,7,14,23,130,84,442,292,443,663,426,232,384,63,3023
319051522,3,8,8,11,6,9,3,3,0,57,3,13,3,7,13,6,0,13,14,64,57,284,190,240,248,213,110,292,37,1668
319051523,0,8,0,0,3,0,0,0,0,11,0,3,0,0,9,0,0,0,0,14,17,52,39,66,73,37,22,50,11,352
319051524,15,61,38,47,81,58,21,36,3,359,18,38,19,36,59,38,13,43,86,357,362,994,882,1253,2149,1357,730,1055,182,8961
319051525,3,7,3,0,0,3,4,5,0,27,5,6,7,11,14,10,3,13,13,80,37,159,109,135,170,157,134,339,24,1262
319051526,4,5,6,7,9,7,9,18,0,66,0,4,0,7,8,0,0,8,3,34,23,91,82,96,110,105,74,159,13,749
397979799,0,4,0,0,0,0,0,0,0,5,4,0,0,0,0,3,0,6,0,12,24,7,3,7,12,17,15,114,11,202
399999499,171,807,431,565,511,663,287,714,59,4210,353,714,471,508,635,790,285,840,974,5565,4786,12934,9263,11584,11806,17969,8835,19254,2402,98838
401011001,52,218,225,279,556,344,192,227,23,2106,85,240,154,181,394,291,109,205,644,2302,4297,8959,9602,12034,28973,19873,10373,12119,1387,107613
401011002,13,57,47,50,77,49,22,29,3,347,10,28,13,27,24,22,6,17,52,201,485,1721,1343,1593,1836,1284,641,958,146,9993
401021003,0,10,5,4,3,8,5,3,3,44,3,18,7,14,6,9,3,11,10,71,59,264,208,191,147,196,104,227,26,1427
401021004,5,39,24,25,37,25,21,21,3,194,3,30,13,13,14,11,0,13,20,122,137,886,566,648,549,448,323,491,69,4120
