SA2_MAINCODE_2016,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_15,CoPSW_2000_2999_H_16_24,CoPSW_2000_2999_H_25_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40,CoPSW_2000_2999_H_41_48,CoPSW_2000_2999_H_49mo,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000mo_H_0,CoPSW_3000mo_H_1_15,CoPSW_3000mo_H_16_24,CoPSW_3000mo_H_25_34,CoPSW_3000mo_H_35_39,CoPSW_3000mo_H_40,CoPSW_3000mo_H_41_48,CoPSW_3000mo_H_49mo,CoPSW_3000mo_H_NS,CoPSW_3000mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_15,CoPSW_PINS_H_16_24,CoPSW_PINS_H_25_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40,CoPSW_PINS_H_41_48,CoPSW_PINS_H_49mo,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_15,CoPSW_Tot_H_16_24,CoPSW_Tot_H_25_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40,CoPSW_Tot_H_41_48,CoPSW_Tot_H_49mo,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_15,ClAW_NNI_H_16_24,ClAW_NNI_H_25_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40,ClAW_NNI_H_41_48,ClAW_NNI_H_49mo,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_15,ClAW_1_149_H_16_24,ClAW_1_149_H_25_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40,ClAW_1_149_H_41_48,ClAW_1_149_H_49mo,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_15,ClAW_150_299_H_16_24,ClAW_150_299_H_25_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40,ClAW_150_299_H_41_48,ClAW_150_299_H_49mo,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_15,ClAW_300_399_H_16_24,ClAW_300_399_H_25_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40,ClAW_300_399_H_41_48,ClAW_300_399_H_49mo,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_15,ClAW_400_499_H_16_24,ClAW_400_499_H_25_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40,ClAW_400_499_H_41_48,ClAW_400_499_H_49mo,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_15,ClAW_500_649_H_16_24,ClAW_500_649_H_25_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40,ClAW_500_649_H_41_48,ClAW_500_649_H_49mo,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_15,ClAW_650_799_H_16_24,ClAW_650_799_H_25_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40,ClAW_650_799_H_41_48,ClAW_650_799_H_49mo,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_15,ClAW_800_999_H_16_24,ClAW_800_999_H_25_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40,ClAW_800_999_H_41_48,ClAW_800_999_H_49mo,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_15,ClAW_1000_1249_H_16_24,ClAW_1000_1249_H_25_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40,ClAW_1000_1249_H_41_48,ClAW_1000_1249_H_49mo,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_15,ClAW_1250_1499_H_16_24,ClAW_1250_1499_H_25_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40,ClAW_1250_1499_H_41_48,ClAW_1250_1499_H_49mo,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_15,ClAW_1500_1749_H_16_24,ClAW_1500_1749_H_25_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40,ClAW_1500_1749_H_41_48,ClAW_1500_1749_H_49mo,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_15,ClAW_1750_1999_H_16_24,ClAW_1750_1999_H_25_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40,ClAW_1750_1999_H_41_48,ClAW_1750_1999_H_49mo,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_15,ClAW_2000_2999_H_16_24,ClAW_2000_2999_H_25_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40,ClAW_2000_2999_H_41_48,ClAW_2000_2999_H_49mo,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000mo_H_0,ClAW_3000mo_H_1_15,ClAW_3000mo_H_16_24,ClAW_3000mo_H_25_34,ClAW_3000mo_H_35_39,ClAW_3000mo_H_40,ClAW_3000mo_H_41_48,ClAW_3000mo_H_49mo,ClAW_3000mo_H_NS,ClAW_3000mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_15,ClAW_PINS_H_16_24,ClAW_PINS_H_25_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40,ClAW_PINS_H_41_48,ClAW_PINS_H_49mo,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_15,ClAW_Tot_H_16_24,ClAW_Tot_H_25_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40,ClAW_Tot_H_41_48,ClAW_Tot_H_49mo,ClAW_Tot_H_NS,ClAW_Tot_H_Tot
505031107,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,38,26,45,44,6,0,14,3,184,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,14,0,5,4,0,0,0,0,0,0,10,0,5,10,4,0,0,0,0,0,26,0,5,3,9,3,0,0,0,0,24,3,0,0,3,6,7,0,3,0,21,0,5,0,7,10,7,0,0,0,27,0,0,0,4,0,6,3,0,0,12,0,4,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,54,24,25,28,24,4,8,0,179
505031108,0,0,0,0,3,0,8,6,0,20,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,3,13,31,227,170,189,138,71,36,50,13,925,0,3,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,18,0,17,0,4,0,0,0,0,0,28,3,25,10,3,0,0,0,0,0,39,0,10,15,4,0,0,0,0,0,31,7,17,32,21,3,3,0,0,0,81,9,13,33,14,13,4,3,0,3,93,3,6,7,20,29,13,10,7,0,96,7,13,9,13,51,23,14,3,0,128,3,7,7,3,33,12,9,9,0,86,6,8,0,3,14,21,3,12,0,60,0,4,3,3,4,10,5,9,0,37,0,0,4,3,3,6,3,7,0,24,0,0,0,0,3,6,0,3,0,7,0,0,0,0,0,0,0,0,0,4,33,146,116,94,159,94,42,47,7,745
505031255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,14,4,15,15,3,0,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,6,5,10,0,4,0,40
505031256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,7,7,3,4,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,5,0,0,3,3,3,0,0,0,0,15,0,0,0,3,3,3,0,0,0,9,0,0,0,4,7,0,0,0,0,13,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,9,14,16,14,8,3,0,71
505031257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,39,24,45,16,8,3,7,7,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,11,0,3,0,4,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,8,16,7,9,0,3,0,62
505031258,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,23,44,21,18,6,6,4,161,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,13,0,7,5,6,0,0,0,0,0,17,0,4,3,3,0,0,0,0,0,15,0,0,3,10,10,3,0,0,0,22,0,0,0,0,3,3,0,0,0,12,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,5,18,12,27,21,9,3,3,3,104
506011110,0,0,0,0,3,23,6,13,0,42,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,3,0,0,7,21,36,176,146,191,134,197,54,98,16,1051,0,3,0,3,3,0,0,0,0,13,0,14,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,15,0,21,8,3,0,3,0,0,0,35,0,15,13,3,4,0,0,0,0,38,8,12,17,15,5,3,0,3,0,58,3,11,12,43,23,8,3,0,0,97,3,4,5,24,40,9,7,0,0,101,8,0,8,17,56,25,16,6,0,128,0,0,3,3,33,5,6,4,0,63,0,7,0,6,10,9,7,3,0,38,0,0,0,0,5,3,3,0,0,12,0,0,0,0,3,4,3,4,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,3,0,0,14,29,100,71,113,177,71,47,30,3,646
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,20,37,27,4,4,8,0,135,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,3,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,6,10,6,5,4,0,3,52
506011113,3,0,0,0,0,6,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,75,47,46,45,49,9,15,0,302,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,12,4,0,0,0,0,0,0,13,0,5,3,0,0,0,0,0,0,14,0,4,6,6,0,0,0,0,0,14,0,3,11,10,4,0,0,0,0,29,0,0,7,7,9,3,0,0,0,31,0,3,6,11,11,13,4,3,0,53,0,4,4,7,10,10,8,3,0,49,0,3,0,9,4,4,7,6,0,26,0,0,3,0,3,3,4,3,0,17,0,0,0,0,0,3,3,3,0,12,0,0,0,0,3,0,3,3,0,13,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6,4,55,44,50,48,45,30,20,3,296
506011114,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,15,106,80,86,52,27,14,18,10,410,0,3,0,3,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,7,0,17,3,3,0,0,0,0,0,25,0,10,6,0,0,0,0,0,0,17,0,8,12,5,3,0,0,0,0,33,3,9,17,18,3,7,0,3,0,55,0,10,17,20,22,5,6,0,0,74,0,6,8,18,29,19,9,5,0,92,3,3,7,9,26,18,11,5,0,86,4,0,0,5,9,15,12,4,0,46,0,0,3,0,3,3,6,5,0,21,0,0,0,0,0,5,0,7,0,14,0,0,0,0,0,4,0,3,0,10,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,7,13,70,72,91,100,69,39,37,9,506
506011115,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,37,52,55,49,42,15,19,4,290,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,7,3,8,3,0,0,0,0,0,0,22,3,8,16,7,3,3,0,0,0,42,0,3,11,9,6,0,3,3,0,39,4,6,6,6,16,3,0,0,0,42,5,5,13,6,22,11,4,3,0,68,0,0,0,4,17,3,0,0,0,24,0,0,0,0,6,4,0,5,0,18,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,10,23,51,55,39,74,27,6,13,9,295
506011116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,54,19,21,16,3,7,9,0,127,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,3,8,3,3,0,0,0,0,13,0,0,4,3,0,3,0,0,0,9,0,8,5,3,0,3,0,0,0,19,0,3,0,3,7,5,3,0,0,22,0,0,0,0,3,0,0,0,0,10,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,24,19,14,15,4,5,0,123
506011117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,22,25,27,8,4,4,3,122,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,10,0,0,0,7,3,4,0,0,0,16,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,10,7,6,11,0,3,0,65
506021118,11,0,0,6,10,19,63,30,0,147,0,0,0,0,3,3,0,7,0,9,0,0,3,3,0,4,0,0,4,17,96,207,188,213,209,169,255,197,33,1570,3,3,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,13,0,31,13,0,0,0,0,0,0,38,0,23,18,4,0,0,0,0,0,48,0,30,40,12,3,0,3,3,0,96,8,18,43,40,17,10,4,0,0,143,3,8,43,63,65,29,12,4,0,227,10,10,29,37,133,85,21,15,0,345,11,12,19,30,173,165,47,35,3,491,5,3,0,9,72,85,39,37,0,264,8,4,6,13,25,69,35,28,0,197,0,3,3,0,11,22,32,15,0,88,4,8,0,0,14,39,18,27,0,116,0,5,3,4,6,6,10,22,0,43,0,0,0,5,3,7,4,3,5,25,65,159,227,216,524,517,227,194,19,2141
506021119,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,3,0,3,4,3,3,0,0,0,4,17,45,207,181,194,173,78,32,39,20,979,0,0,3,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,12,5,15,3,0,0,0,0,0,0,26,0,17,13,4,0,0,0,0,0,36,0,6,11,4,0,3,0,0,0,33,9,14,23,15,9,6,5,0,4,66,3,15,12,26,34,9,7,3,0,108,3,9,9,22,27,35,4,7,3,115,3,3,7,12,59,33,13,8,0,130,3,3,4,12,16,27,6,3,0,81,0,3,0,5,11,11,4,12,0,35,0,3,0,0,3,8,3,0,0,23,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,12,0,0,0,0,3,0,0,0,0,10,29,104,82,97,167,130,38,45,11,708
506021120,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,9,13,4,9,16,8,81,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,12,0,3,3,3,0,0,0,0,0,12,0,6,19,4,3,0,0,0,0,39,0,8,29,19,6,12,3,0,0,68,0,4,10,17,29,24,0,5,0,91,7,0,8,30,84,63,14,8,0,219,6,5,3,9,106,90,35,29,0,284,3,0,6,7,49,47,37,28,0,169,3,0,4,3,18,15,15,10,3,74,3,0,3,0,15,14,18,14,0,65,0,3,0,0,12,17,15,21,0,70,0,0,0,0,3,8,0,5,0,20,0,0,0,0,0,3,4,0,0,10,24,54,91,88,321,295,144,120,8,1140
506021121,0,0,0,4,0,20,10,6,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,18,106,87,164,304,393,228,147,119,31,1582,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,11,0,8,7,0,3,0,0,0,0,20,0,9,20,4,5,0,3,0,0,48,10,9,29,31,9,3,4,3,0,94,9,5,25,60,41,17,4,13,4,174,12,7,14,49,104,72,33,21,0,302,11,14,11,40,146,103,77,34,7,444,15,3,5,15,98,91,62,57,3,345,11,0,3,4,70,66,56,49,0,255,6,3,0,4,29,24,30,38,0,137,4,0,0,0,22,29,33,63,0,155,0,0,0,3,0,3,10,17,0,37,0,0,0,5,9,6,4,0,0,23,79,55,111,222,534,423,306,304,15,2048
506021122,3,0,0,0,0,3,7,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,30,96,133,138,132,77,45,43,14,689,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,0,20,4,0,0,0,0,0,0,29,0,13,11,3,0,0,0,0,0,28,0,5,29,7,4,3,0,0,0,49,4,10,27,10,6,3,0,0,0,60,8,12,16,24,17,13,0,0,0,93,3,0,13,30,39,26,4,0,0,117,5,5,0,11,50,30,11,7,0,112,6,0,3,11,29,18,12,8,0,79,0,0,0,6,10,22,6,9,0,52,0,0,0,0,4,6,3,3,0,18,0,0,0,0,3,16,11,10,0,48,0,0,0,4,0,0,0,7,0,11,0,0,3,0,0,4,0,0,0,8,31,78,109,102,161,142,44,46,4,714
506021123,0,0,0,0,7,5,0,6,0,24,0,0,0,0,0,0,0,0,0,6,0,0,3,0,8,0,0,4,7,16,97,385,498,556,543,306,169,143,34,2733,0,4,0,0,0,0,0,0,0,6,0,18,0,0,0,0,0,0,0,23,3,22,8,0,4,0,0,0,0,33,3,23,16,3,0,0,0,0,0,44,3,21,24,9,3,7,0,0,0,65,3,23,40,23,13,4,4,3,3,114,0,19,31,41,35,27,3,4,3,163,7,13,25,43,70,80,23,16,0,279,13,6,13,36,127,112,30,20,3,349,3,3,5,13,55,76,33,20,0,215,0,3,4,8,32,30,18,16,3,121,3,0,0,0,15,17,6,4,0,54,0,3,3,5,18,29,13,25,0,85,0,3,0,0,0,5,3,18,0,38,0,3,0,0,3,9,0,0,3,17,43,157,167,186,374,390,136,136,22,1604
506031124,0,0,0,0,4,4,3,8,0,24,0,0,0,0,0,0,0,0,0,4,0,4,6,0,3,4,0,0,0,21,57,217,227,305,296,168,54,83,28,1432,0,0,4,0,0,0,0,0,0,8,0,17,0,0,0,0,0,0,3,21,6,26,7,0,0,0,0,0,0,46,5,32,8,5,0,0,0,0,0,52,0,30,30,7,0,0,0,0,0,68,10,22,32,26,7,3,0,3,0,107,7,12,30,37,32,19,3,0,0,138,8,9,21,40,74,38,15,8,0,212,23,11,28,33,155,70,22,15,3,361,10,11,4,17,165,70,34,11,0,333,11,8,4,10,87,42,17,8,0,178,4,0,3,7,27,18,15,11,0,81,3,6,3,0,21,29,16,12,0,91,4,3,0,3,5,8,4,18,0,43,0,0,0,4,8,3,0,0,0,15,84,188,188,183,585,292,135,94,13,1759
506031125,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,51,40,45,33,20,8,15,0,218,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,13,0,3,5,0,0,0,0,0,0,15,0,0,9,0,0,0,0,0,0,9,0,8,10,4,3,0,0,0,0,26,0,4,5,4,5,3,0,0,0,19,0,9,0,7,0,3,0,0,0,20,0,0,3,3,4,3,0,3,0,19,0,0,0,4,3,3,0,0,0,14,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,3,46,36,25,14,22,5,9,3,160
506031126,0,0,0,0,0,3,4,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,21,55,27,29,61,52,59,72,15,389,0,4,3,3,0,0,0,0,0,16,0,12,0,0,0,0,0,0,0,12,3,18,5,0,0,0,0,0,0,32,3,27,19,6,0,0,0,3,0,56,0,19,44,7,6,0,0,0,0,76,6,17,53,39,30,9,0,3,4,164,6,17,35,57,63,44,12,3,0,232,19,5,16,60,162,133,33,17,4,436,12,4,17,35,186,168,51,37,4,518,4,3,4,12,83,112,55,35,3,315,3,0,7,6,43,43,30,33,0,167,0,5,3,3,17,24,12,26,0,85,0,0,0,3,13,28,16,28,0,87,0,4,6,0,4,10,3,8,0,42,0,0,0,5,9,8,4,0,0,28,73,136,205,239,607,578,224,190,23,2268
506031127,3,0,0,8,7,32,14,8,0,70,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,3,0,0,0,14,45,248,200,179,184,248,74,99,18,1296,0,3,0,0,0,0,0,0,0,3,3,13,0,0,0,0,0,0,0,20,0,33,7,3,0,0,0,0,0,45,0,17,14,7,0,0,0,0,4,38,3,14,25,8,5,0,0,0,0,59,3,12,31,18,11,5,0,0,0,73,8,4,30,32,36,14,0,3,0,126,8,12,13,35,71,45,9,4,0,197,9,3,10,34,129,45,25,10,3,269,5,3,3,5,102,31,10,15,0,180,3,3,3,8,46,23,4,5,0,93,0,3,0,0,21,10,0,5,0,41,0,0,0,3,20,9,11,3,0,54,0,0,3,3,3,3,8,4,0,23,0,3,0,0,0,4,0,3,0,14,43,132,135,159,446,191,71,57,8,1241
506031128,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,64,44,67,41,21,8,13,3,271,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,9,0,6,4,0,3,0,0,0,0,21,0,3,10,7,0,0,0,0,0,17,3,4,5,3,9,0,0,0,0,23,0,0,3,6,3,4,3,0,0,14,0,0,0,7,0,5,4,0,0,15,0,0,3,0,0,3,0,0,0,13,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,8,30,34,25,18,17,4,8,0,141
506031129,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,9,25,183,99,91,58,18,14,16,8,517,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,13,3,9,0,0,0,0,0,0,0,14,0,3,3,4,0,0,0,0,0,13,0,10,11,5,0,0,0,0,0,25,0,11,6,5,3,0,0,3,0,20,0,3,8,5,3,4,0,0,0,23,0,4,3,3,9,4,0,0,0,25,0,3,3,4,12,3,0,0,0,21,3,6,0,7,3,7,0,3,0,21,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,10,64,30,34,30,24,3,9,0,216
