SA2_MAINCODE_2016,P_40_44_OM_UIE,P_40_44_CFW,P_40_44_ES_NS,P_40_44_Total,P_45_49_E,P_45_49_OM_IE,P_45_49_OM_UIE,P_45_49_CFW,P_45_49_ES_NS,P_45_49_Total,P_50_54_E,P_50_54_OM_IE,P_50_54_OM_UIE,P_50_54_CFW,P_50_54_ES_NS,P_50_54_Total,P_55_59_E,P_55_59_OM_IE,P_55_59_OM_UIE,P_55_59_CFW,P_55_59_ES_NS,P_55_59_Total,P_60_64_E,P_60_64_OM_IE,P_60_64_OM_UIE,P_60_64_CFW,P_60_64_ES_NS,P_60_64_Total,P_65_69_E,P_65_69_OM_IE,P_65_69_OM_UIE,P_65_69_CFW,P_65_69_ES_NS,P_65_69_Total,P_70_74_E,P_70_74_OM_IE,P_70_74_OM_UIE,P_70_74_CFW,P_70_74_ES_NS,P_70_74_Total,P_75ov_E,P_75ov_OM_IE,P_75ov_OM_UIE,P_75ov_CFW,P_75ov_ES_NS,P_75ov_Total,P_Total_E,P_Total_OM_IE,P_Total_OM_UIE,P_Total_CFW,P_Total_ES_NS,P_Total_Total
106021118,21,11,10,420,367,43,24,4,5,445,368,43,31,8,3,448,274,39,28,5,0,342,180,30,27,0,0,237,67,10,10,3,0,95,15,7,3,3,0,30,7,0,3,5,0,19,3258,272,229,49,43,3850
106031119,22,4,0,99,57,18,17,0,4,93,48,13,20,5,0,86,69,25,15,4,0,117,30,15,6,0,0,52,9,0,8,0,0,23,3,0,0,7,0,14,3,0,0,4,0,9,526,93,139,34,7,802
106031120,10,3,0,79,55,9,14,7,0,79,61,4,13,3,0,84,48,10,27,0,0,92,37,17,17,5,0,77,4,10,12,0,3,30,3,3,9,3,0,16,3,0,0,0,0,3,557,79,128,23,7,789
106031121,93,13,9,741,561,75,88,18,6,747,597,76,80,15,10,776,519,78,83,12,11,700,354,61,70,17,7,512,142,44,43,23,3,247,37,24,33,17,3,114,13,10,9,11,5,44,5321,537,679,142,78,6764
106031122,41,3,7,1107,1020,42,42,13,8,1123,1015,65,42,7,8,1140,865,59,57,8,5,991,472,49,46,9,4,572,127,21,25,8,3,177,32,10,3,5,3,55,16,4,4,0,0,28,9045,374,329,66,75,9897
106031123,14,3,0,92,67,30,17,0,4,114,50,21,18,3,0,93,44,21,19,4,0,83,27,15,16,5,0,72,14,8,11,6,0,39,0,0,5,0,0,9,0,8,5,3,0,15,435,135,134,28,9,736
106031124,17,0,0,87,92,10,16,3,0,122,84,13,26,7,4,130,90,14,22,3,3,133,62,15,31,4,3,118,31,20,14,4,0,74,9,9,7,4,0,29,7,0,6,3,3,18,777,103,160,31,21,1106
106031125,28,6,6,805,684,32,42,3,5,770,619,36,41,12,6,708,418,28,48,9,8,513,217,19,36,5,0,285,69,13,13,9,0,111,14,6,8,7,3,39,16,4,3,13,3,39,5844,243,306,65,57,6525
106041126,35,3,10,866,812,32,20,6,9,881,804,19,34,14,3,879,630,20,34,7,15,703,289,21,32,6,8,351,82,16,19,3,5,124,25,0,9,3,0,38,9,3,8,5,3,27,6863,186,274,68,78,7464
106041127,13,4,0,254,210,11,10,6,0,237,191,16,16,10,0,231,140,10,14,5,4,176,106,10,15,7,0,137,29,3,13,4,0,60,5,3,16,17,4,42,0,0,5,11,5,17,1762,67,116,61,24,2034
106041128,30,10,9,305,226,32,29,8,0,295,239,24,24,4,6,299,209,18,27,10,3,267,153,13,23,8,8,202,55,7,15,3,3,85,7,0,16,4,0,31,3,0,10,12,7,34,2284,157,230,71,50,2792
106041129,38,8,4,218,147,13,43,13,0,215,150,26,41,23,5,241,148,21,46,27,3,242,112,22,46,27,3,217,49,11,36,31,3,131,21,7,30,13,3,69,6,9,18,30,3,74,1501,145,366,195,36,2247
107011131,61,8,0,470,391,32,49,5,5,475,397,30,64,3,4,502,326,45,47,7,4,429,217,30,33,3,3,287,63,20,18,11,3,115,20,6,15,3,3,49,4,0,3,6,0,16,3805,281,434,69,41,4628
107011132,13,0,0,111,78,9,11,0,0,99,69,8,17,3,0,103,79,9,10,0,0,98,42,3,10,3,3,55,9,8,3,0,0,19,4,0,0,0,0,5,0,0,0,0,0,3,654,63,105,15,7,849
107011133,0,5,3,458,487,3,3,0,3,498,514,7,4,0,0,522,465,5,3,3,5,480,188,8,0,0,3,196,60,5,4,0,0,65,5,0,0,0,3,12,0,0,0,0,0,6,3152,48,26,11,29,3263
107011134,64,10,6,1029,857,80,58,9,14,1017,938,107,64,12,12,1125,814,59,64,12,11,953,428,52,38,4,5,528,133,29,22,7,6,195,33,13,3,5,0,57,13,6,3,9,3,31,7750,538,414,79,83,8862
107011545,26,3,0,177,120,11,21,4,0,163,167,14,28,3,3,210,130,12,26,5,0,171,91,4,14,0,0,113,36,3,5,3,0,44,7,0,3,0,0,15,3,0,3,0,0,13,1280,96,170,29,18,1582
107011546,49,7,3,964,937,44,30,0,7,1021,1008,36,32,8,6,1090,862,25,34,6,10,939,421,33,26,0,3,481,109,17,15,0,3,150,21,0,3,6,0,28,3,0,5,0,3,16,7277,258,244,41,73,7901
107011547,7,0,0,47,26,8,6,0,0,33,38,10,10,0,3,51,27,3,7,0,0,37,20,0,3,0,0,27,12,0,6,0,0,26,0,3,0,0,0,3,0,0,0,0,0,5,304,38,56,4,9,418
107021135,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,63
107031136,33,11,4,285,230,23,34,7,3,301,204,28,38,7,3,287,163,20,27,0,3,210,100,20,26,7,3,152,30,4,12,3,4,60,8,3,4,3,0,24,0,3,0,3,0,5,1924,175,280,48,32,2459
107031137,21,3,0,285,193,23,14,0,0,232,205,29,22,3,6,271,156,18,19,3,0,196,93,9,12,5,3,125,25,3,5,3,0,39,8,7,0,0,3,16,7,3,0,0,0,9,1974,164,157,41,18,2355
107031138,49,8,0,305,226,35,49,8,4,317,262,22,45,3,6,331,229,25,40,4,3,299,134,33,46,7,3,227,52,15,26,7,3,98,14,10,10,9,0,43,3,6,3,3,0,17,2217,225,335,61,33,2872
107031139,20,3,0,55,19,15,14,7,0,54,33,8,20,0,3,67,39,11,23,3,0,77,29,7,15,8,0,61,9,3,14,0,0,20,3,0,3,0,0,11,3,3,0,0,0,6,320,80,150,25,5,580
107031140,44,3,3,181,86,19,30,7,4,153,98,37,42,5,3,188,116,23,38,13,0,189,82,32,40,13,3,174,32,19,26,16,0,97,10,7,14,9,0,44,11,3,6,14,3,33,1221,204,318,89,34,1860
107031141,47,9,0,315,215,37,39,3,4,299,187,23,47,11,0,263,181,21,26,3,3,236,81,25,15,4,0,131,22,5,7,5,0,36,6,3,4,3,0,14,7,0,3,0,0,10,2064,224,312,54,28,2678
107031142,42,11,7,622,576,60,36,8,4,689,467,38,44,10,8,568,405,33,38,7,0,477,213,24,34,4,3,271,56,22,8,6,0,91,16,6,3,3,0,25,0,0,0,0,4,13,5337,289,317,59,61,6067
107031143,37,3,3,429,355,45,34,3,3,449,367,28,46,5,3,448,387,33,29,5,3,462,214,25,31,7,3,272,63,15,6,0,3,92,22,6,3,5,3,34,10,0,0,4,4,21,3272,254,305,44,51,3933
107041144,54,4,12,570,484,62,72,9,4,632,451,57,53,8,14,588,424,48,45,10,3,540,240,32,31,7,6,313,80,19,25,3,3,128,24,8,4,12,3,58,6,3,3,0,0,18,4806,384,447,62,65,5769
107041145,60,0,5,353,291,39,41,6,5,380,304,45,56,11,4,413,215,43,42,5,0,315,143,19,25,5,0,197,44,9,17,6,3,77,12,9,11,0,4,31,10,0,4,0,0,13,2595,272,373,52,42,3335
107041146,62,11,5,727,610,44,56,10,5,720,629,33,49,10,3,724,547,28,27,5,9,623,327,22,31,12,9,400,133,15,12,3,3,163,30,13,8,3,3,58,12,3,9,0,0,27,5906,269,386,62,67,6691
107041147,42,4,0,255,173,33,41,7,3,260,160,36,38,8,4,247,120,29,21,0,0,167,73,15,9,0,4,111,27,13,9,5,0,49,3,3,0,0,0,10,7,0,3,0,0,11,1516,224,233,36,22,2033
107041148,71,7,3,289,132,55,54,3,7,254,127,37,46,4,3,221,164,34,45,4,3,244,76,19,28,5,5,130,35,16,18,9,0,71,5,3,3,0,0,18,3,0,0,0,0,9,1624,264,378,53,27,2345
107041150,84,3,0,399,280,48,61,11,0,396,286,49,49,17,0,400,297,29,58,9,3,388,164,15,37,4,3,222,52,11,16,9,0,90,9,4,9,3,3,27,7,3,3,0,3,20,2739,291,451,66,28,3572
107041548,99,11,18,2352,1932,112,91,16,11,2158,1825,131,98,21,20,2086,1557,92,84,13,15,1756,812,77,82,8,8,990,248,45,45,6,6,357,60,15,21,4,3,99,26,10,6,5,5,54,18443,936,798,115,153,20449
107041549,47,9,0,935,808,38,39,6,7,902,837,51,45,5,8,947,719,23,33,6,4,784,426,29,36,0,4,500,144,21,17,3,3,193,34,9,5,0,3,52,16,3,3,4,3,27,6785,267,324,45,53,7475
108011151,24,10,4,139,131,17,20,7,0,179,130,16,22,7,0,172,110,14,31,9,3,161,63,12,26,16,0,126,33,10,18,11,0,67,7,3,14,11,3,37,3,3,15,4,0,31,897,103,193,90,22,1300
108011152,51,0,10,461,363,29,79,5,5,487,426,29,52,10,9,527,389,27,59,6,11,493,303,26,54,9,7,404,117,22,22,9,7,170,26,13,5,5,4,54,7,6,6,3,9,22,3496,220,431,57,72,4284
108011153,31,8,0,112,69,19,37,9,3,140,74,18,41,8,4,142,59,18,52,16,0,141,48,24,22,9,3,102,21,15,20,7,0,62,9,3,12,3,0,26,4,3,5,10,0,14,612,120,254,74,23,1086
108011154,40,3,5,250,214,16,16,4,0,245,239,29,35,3,3,305,273,29,32,3,3,342,158,20,35,7,9,238,62,12,16,0,0,97,13,5,4,0,0,30,7,8,0,0,4,19,1873,143,229,23,46,2322
108021155,53,3,6,681,638,40,52,8,16,748,738,36,52,3,13,849,722,44,56,10,16,848,430,32,52,15,10,540,163,21,40,10,5,244,27,6,15,12,5,65,19,5,0,3,3,37,5641,270,410,100,119,6538
108021156,46,10,0,207,115,22,34,13,6,193,134,17,47,15,0,210,110,16,61,19,3,218,72,19,50,18,3,166,33,10,28,40,5,115,7,0,27,14,0,51,3,0,18,24,0,50,1072,112,357,176,38,1754
108021157,12,3,3,236,229,14,15,0,4,272,251,15,32,5,3,296,259,21,35,3,6,324,155,14,29,5,5,208,59,7,23,11,0,94,16,4,9,3,0,36,4,3,0,4,0,12,2041,104,209,41,35,2430
108021158,25,6,4,191,156,9,27,4,5,202,189,5,33,0,7,241,214,19,40,3,0,277,127,18,41,8,3,192,23,8,17,3,3,58,11,3,5,0,0,22,3,3,4,9,0,17,1496,86,235,43,41,1900
108021159,39,5,5,138,69,20,38,6,0,129,79,9,39,19,5,146,84,6,39,12,0,145,48,5,44,17,0,120,22,3,35,22,0,85,5,3,12,14,0,36,3,4,7,24,3,43,690,67,296,124,23,1201
108021160,25,0,0,98,77,11,25,9,0,116,77,13,35,3,3,136,94,14,35,5,0,150,54,6,26,8,3,97,17,4,20,0,0,50,7,0,10,0,0,14,3,0,0,0,3,6,703,68,209,33,25,1047
108031161,3,0,0,27,12,3,3,0,0,20,13,7,3,0,0,25,14,3,0,0,0,20,6,4,5,0,0,19,9,3,0,0,0,14,3,0,0,0,0,5,0,3,0,0,0,7,156,31,29,4,6,216
108041162,61,11,5,321,281,29,65,15,3,388,290,47,71,10,10,421,283,31,81,10,3,412,180,28,74,16,9,302,53,27,45,12,0,131,19,6,18,5,0,54,3,6,9,3,3,25,2190,240,508,100,40,3076
108041163,125,16,7,1023,866,92,126,9,15,1113,803,100,126,12,3,1047,696,95,151,19,14,969,412,60,95,16,6,586,156,38,48,10,4,262,46,15,25,10,0,96,18,6,8,10,4,42,6944,631,922,126,90,8721
108041164,112,4,14,1348,1202,92,97,13,10,1415,1202,98,105,16,15,1427,1141,85,113,17,11,1358,630,67,110,20,15,849,231,34,39,16,3,325,62,22,15,7,3,110,27,4,10,8,3,51,9757,586,791,128,120,11392
108041165,27,3,3,94,64,7,35,4,3,123,59,20,44,10,4,140,73,15,54,18,6,160,50,10,36,29,3,129,13,12,18,22,3,73,6,5,16,22,0,46,7,0,15,21,4,43,617,91,290,149,32,1176
108041166,52,9,6,356,284,33,43,10,5,379,291,35,40,11,7,389,300,36,40,14,3,391,187,22,39,12,3,265,55,13,25,10,3,114,18,5,24,5,3,64,5,4,11,4,0,30,2413,223,373,86,50,3148
108051167,19,11,3,165,154,10,24,9,0,203,163,16,41,8,4,233,146,23,29,13,4,221,102,14,27,23,5,172,46,9,33,29,0,122,8,3,25,24,4,63,6,0,18,16,3,38,1223,116,257,130,34,1753
108051168,30,6,8,148,93,23,41,13,3,170,86,16,40,5,5,155,99,23,55,13,4,186,74,20,35,10,0,140,26,11,23,8,0,69,3,8,12,6,0,36,7,0,8,11,4,30,820,146,300,77,31,1384
108051169,64,14,15,1109,1096,49,91,11,16,1268,1149,75,93,17,27,1363,1121,91,117,22,20,1369,734,54,91,17,16,911,219,39,40,11,13,319,67,17,24,8,4,112,18,0,18,4,10,57,9185,436,643,127,186,10580
108051170,27,11,0,119,80,20,49,11,3,164,96,9,69,25,4,201,87,15,77,17,9,203,63,27,67,28,4,200,35,21,52,31,0,133,6,12,33,20,3,72,8,6,16,17,7,53,756,152,438,181,46,1576
108051171,8,3,0,157,140,17,15,4,0,175,163,11,31,7,4,210,170,9,20,3,0,198,94,11,12,3,3,123,28,4,7,3,0,46,13,0,6,3,0,22,0,0,0,4,0,11,1228,64,130,37,21,1479
109011172,43,5,4,651,549,61,36,9,4,659,557,50,39,0,4,651,511,37,51,3,8,615,296,33,28,8,3,370,133,14,23,11,0,179,19,3,10,8,4,49,16,3,0,3,3,25,5100,295,336,59,46,5840
109011173,27,0,0,205,186,21,22,3,0,238,156,18,25,0,3,204,149,15,26,3,4,195,113,14,28,4,0,161,32,8,16,3,5,68,11,0,10,3,0,24,3,0,4,3,3,10,1473,125,236,29,23,1898
109011174,82,7,4,1290,1144,115,87,11,5,1366,1120,114,84,17,9,1338,1034,94,75,15,8,1222,668,70,72,15,9,841,250,49,48,14,0,365,48,7,15,13,3,89,19,3,5,9,3,42,11039,686,648,121,90,12590
109011175,50,20,8,347,254,50,77,31,7,410,317,54,96,25,7,497,278,57,81,35,3,455,187,48,76,34,7,357,66,27,51,25,13,187,30,13,27,39,4,112,15,10,30,37,0,98,2369,358,599,303,70,3694
109011176,28,4,3,361,350,38,41,8,6,441,317,55,42,3,5,424,301,40,55,11,3,406,203,26,39,11,4,284,68,10,19,4,5,113,11,4,4,5,3,24,6,0,3,8,0,18,3328,263,333,64,48,4037
109021177,19,3,0,116,81,19,26,4,0,133,138,20,23,5,3,190,108,15,26,17,6,168,62,11,22,15,0,107,34,6,12,11,3,69,11,4,3,0,0,23,3,3,8,7,3,23,949,100,165,79,29,1315
109021178,28,3,3,228,184,12,24,6,3,235,214,20,28,11,3,268,210,18,25,15,7,270,166,9,35,13,7,227,55,11,12,24,0,102,14,3,17,9,0,41,3,7,8,8,3,25,1671,114,197,101,39,2132
109021179,30,16,6,188,115,25,28,22,5,192,139,18,29,20,3,211,120,25,44,19,3,213,86,15,41,17,0,162,23,11,17,13,3,65,3,0,10,3,0,21,3,0,3,18,0,31,1093,168,235,153,31,1680
109031180,27,7,4,225,212,21,22,6,0,256,220,15,20,4,3,274,206,29,19,6,5,274,159,11,22,9,3,208,63,7,15,4,11,100,16,3,8,5,3,39,3,3,3,3,0,17,1894,127,185,47,36,2292
109031181,30,16,0,269,214,36,27,15,12,309,241,27,22,12,7,310,229,24,34,21,6,314,146,24,41,21,7,233,47,19,28,14,0,111,18,13,16,13,0,68,6,3,18,14,4,47,1930,236,277,168,50,2656
109031182,33,4,4,381,253,35,21,7,7,321,296,38,31,6,0,374,315,28,31,3,6,386,230,15,27,9,10,289,75,16,29,3,3,132,26,9,6,3,0,47,14,7,3,3,0,31,2654,210,233,54,50,3206
109031183,46,17,9,229,175,33,59,24,8,300,185,57,57,45,3,340,206,52,71,55,11,397,132,36,80,44,8,305,41,24,55,29,8,148,13,13,28,32,7,95,6,14,24,38,4,77,1566,297,482,342,71,2762
109031184,11,10,0,184,172,19,28,3,4,223,146,9,21,3,3,180,145,21,17,4,3,191,99,8,9,6,0,125,34,9,14,8,4,59,20,6,0,4,3,29,3,3,9,3,0,19,1442,133,149,37,24,1792
109031185,56,13,3,294,206,48,60,20,7,332,237,58,50,13,3,354,262,62,59,30,16,422,206,52,66,35,15,368,97,22,32,28,5,186,31,12,16,17,3,85,19,10,14,26,0,66,2157,358,428,235,74,3253
110011186,72,12,6,1098,1005,73,84,8,3,1175,1049,99,103,16,9,1276,967,91,105,11,12,1189,598,51,95,25,13,776,194,32,60,23,11,318,62,14,27,19,8,138,16,7,11,18,4,64,9414,543,736,157,90,10940
110011187,40,14,0,185,117,21,28,11,4,188,114,17,58,9,4,207,97,10,30,29,0,161,56,18,48,13,0,143,27,8,44,35,0,119,7,7,28,30,0,78,5,3,27,26,4,64,1171,134,348,194,32,1874
110011188,22,15,0,112,78,3,45,14,3,142,90,15,35,20,7,168,80,16,40,14,3,156,49,16,54,14,3,139,25,10,40,15,3,90,12,6,30,10,0,52,7,0,21,28,0,57,739,92,330,135,28,1326
110011189,34,11,0,128,91,13,30,11,0,147,104,20,38,17,3,179,80,11,43,22,4,165,53,10,53,21,3,143,34,9,41,33,3,118,7,7,25,24,0,64,10,3,12,23,0,44,791,97,330,175,31,1418
110021190,33,6,9,281,248,19,52,12,3,336,220,23,59,27,13,339,260,25,77,33,3,396,160,16,41,32,12,261,65,14,49,30,8,170,23,8,47,30,3,108,13,12,20,29,4,78,2134,156,464,232,81,3059
110021191,51,4,9,561,518,35,45,5,15,618,512,42,51,9,12,624,460,33,72,14,11,587,260,24,51,15,6,360,92,20,49,10,3,176,24,16,23,14,3,74,14,15,18,16,11,68,4424,242,469,116,98,5353
110021192,20,19,3,92,61,9,23,16,0,109,59,8,26,13,3,108,78,19,30,23,0,144,43,12,41,21,3,118,18,10,27,19,0,69,5,3,16,27,0,50,3,3,16,29,0,55,515,85,235,189,13,1039
110021193,22,27,0,161,113,24,47,28,0,209,118,18,53,38,3,233,94,12,60,32,0,192,72,12,43,25,3,154,35,10,46,24,8,120,12,9,28,37,0,81,3,3,16,31,0,60,950,110,386,274,31,1751
110021194,42,17,3,223,134,14,48,22,8,221,148,13,38,17,0,225,174,22,68,26,6,299,147,15,65,39,11,272,46,7,44,35,5,136,16,4,34,24,3,85,3,4,17,31,3,63,1327,101,408,246,61,2140
110031195,29,4,6,392,314,40,34,4,7,391,328,28,44,3,11,405,297,44,44,9,4,392,192,31,31,4,3,255,87,15,22,7,3,129,25,3,14,4,3,48,12,0,3,6,8,22,3092,234,276,51,60,3712
110031196,56,13,3,216,153,38,42,20,4,261,146,23,48,30,8,255,97,34,71,30,8,245,82,17,57,42,10,202,35,20,41,17,10,122,11,14,17,22,3,71,10,13,24,16,3,62,1276,218,450,214,45,2212
110031197,36,4,4,322,252,20,30,5,4,312,285,27,32,6,3,362,262,40,23,5,3,342,185,22,21,6,9,244,56,23,12,13,0,106,17,3,10,0,0,34,6,3,6,3,6,18,2557,198,236,62,44,3097
110031198,32,16,3,204,122,11,28,8,7,175,161,23,42,12,3,249,136,30,27,27,3,224,83,17,41,18,7,168,34,17,26,37,5,122,10,8,18,13,6,54,3,3,19,23,0,51,1331,165,276,182,48,2000
110041199,34,6,7,390,335,20,39,4,5,400,303,36,33,5,4,389,327,25,43,4,3,404,214,35,38,5,8,307,73,17,11,5,3,111,16,7,5,11,0,36,4,3,3,7,3,19,3220,234,267,50,73,3841
110041200,31,7,3,228,179,13,33,10,3,239,163,18,38,24,0,241,131,22,49,33,7,232,70,23,31,35,7,156,22,5,30,27,3,86,7,3,17,25,3,51,4,5,19,23,4,58,1569,142,281,198,36,2226
110041201,36,13,3,270,226,15,49,17,0,311,228,21,65,7,6,335,198,25,60,16,4,306,149,26,54,23,8,264,64,15,28,19,9,140,17,12,26,22,0,76,9,3,23,22,0,63,1872,153,409,159,57,2654
110041202,48,0,9,599,532,40,57,13,3,644,531,26,65,9,6,633,510,30,62,11,6,612,313,28,55,13,11,414,103,16,37,9,0,165,26,6,18,3,3,60,11,0,8,13,5,38,5145,238,469,84,72,6004
110041203,60,11,10,1051,965,70,63,6,12,1114,886,68,67,9,12,1050,812,57,68,11,15,965,528,61,72,19,12,697,213,41,40,11,4,305,59,8,28,8,3,107,13,7,11,8,12,50,8626,475,585,109,124,9917
110041204,29,5,6,571,548,30,19,8,10,614,505,69,26,5,3,608,462,45,30,4,3,546,289,30,33,6,0,351,102,8,16,6,0,133,38,13,3,3,0,62,13,3,0,3,4,25,4894,288,226,60,67,5531
110041205,79,14,6,383,213,43,98,21,3,382,239,33,111,43,4,440,207,31,113,62,12,428,165,25,117,71,12,384,69,19,87,61,3,244,22,7,47,39,4,128,7,3,50,41,4,115,2031,257,826,401,63,3586
111011206,50,11,3,630,558,49,50,3,8,673,516,63,68,14,3,664,496,38,39,8,5,585,278,34,41,8,3,366,85,19,18,5,0,123,28,4,7,4,0,51,7,9,9,0,3,23,4915,366,378,66,47,5775
111011207,11,0,0,52,34,16,20,0,0,65,36,19,8,3,0,67,31,12,16,3,0,63,19,10,10,0,0,43,13,10,3,3,0,28,0,0,0,0,0,3,3,0,0,0,0,3,332,89,78,17,4,527
111011208,101,5,10,1246,983,113,99,10,10,1212,879,98,75,14,18,1083,730,92,66,8,3,907,462,55,63,11,8,600,127,20,29,0,3,188,28,14,20,8,0,68,13,7,11,0,3,37,10497,656,700,77,101,12046
111011209,74,14,8,1079,924,74,66,13,8,1093,876,95,70,10,6,1063,746,73,73,11,13,920,473,65,44,9,6,601,153,41,24,17,0,235,42,18,8,3,0,74,10,6,4,8,3,35,8882,599,547,118,83,10225
111011210,9,3,3,142,124,10,13,4,0,151,133,16,13,0,3,162,92,7,24,0,0,123,74,6,19,0,0,101,13,3,14,0,0,33,4,0,5,0,0,6,5,0,0,0,0,7,1239,77,143,21,14,1491
111011211,9,0,0,97,66,20,11,11,0,107,67,22,15,3,0,114,60,16,10,0,3,92,29,13,6,3,0,51,13,0,4,0,0,20,8,4,3,0,0,10,0,0,0,3,0,0,684,117,86,24,5,910
111011212,33,5,0,185,167,21,36,5,0,230,115,23,28,5,3,176,107,27,42,4,0,181,61,13,23,4,0,92,30,8,14,0,3,52,14,8,4,0,0,26,0,6,3,0,0,10,1319,173,244,42,20,1788
111011213,38,6,0,141,61,29,38,7,3,137,68,28,24,8,0,127,64,22,26,3,0,120,59,20,15,4,0,96,19,17,16,4,0,58,7,3,11,0,0,17,3,3,3,0,0,4,644,183,229,30,4,1097
111011214,54,8,7,674,529,87,54,9,6,688,515,57,55,3,0,625,452,50,61,8,0,571,251,41,39,7,3,346,79,26,22,6,8,139,22,10,7,11,3,59,6,10,4,3,3,24,5211,469,410,74,48,6210
111021215,14,3,5,204,176,9,9,9,0,205,199,12,21,6,4,240,191,18,20,0,0,233,109,10,12,0,0,140,41,6,16,4,0,62,15,0,3,0,0,19,4,3,0,0,0,8,1503,101,133,23,25,1789
111021216,28,9,0,98,55,9,21,3,0,90,56,18,12,0,3,90,55,13,18,3,3,89,33,12,21,3,0,62,15,11,8,3,0,45,9,6,4,0,0,24,3,0,0,0,0,6,537,107,164,24,13,844
111021217,34,0,3,278,254,21,18,6,5,303,241,20,23,3,3,291,197,19,27,0,3,239,151,19,20,3,4,193,29,5,15,0,0,51,14,3,3,0,0,15,0,4,0,0,0,3,2248,142,204,24,28,2645
111021218,56,11,3,643,524,60,63,10,13,667,559,68,66,11,14,708,556,57,58,5,6,684,360,38,40,13,3,457,124,30,24,8,3,184,32,10,10,15,0,66,15,7,3,6,0,28,4976,408,444,97,67,5984
111021219,36,3,6,473,346,41,39,4,4,425,334,40,42,12,5,440,345,35,30,6,3,432,228,28,31,7,4,305,79,20,26,3,3,128,31,15,7,7,0,62,8,6,3,8,3,31,3443,291,309,77,38,4164
111021220,25,0,0,139,78,10,24,0,0,111,101,16,24,3,0,143,83,30,24,4,0,144,43,14,20,3,0,83,16,9,17,7,0,54,0,4,7,3,0,10,3,0,3,0,0,9,859,128,189,30,8,1213
111021221,18,0,0,93,79,10,15,4,0,108,89,6,11,0,0,110,91,9,21,7,0,131,55,4,18,3,3,83,19,4,6,3,0,34,0,0,0,0,0,5,0,0,0,0,0,0,733,62,124,23,12,956
111031222,48,6,0,635,520,68,57,9,3,660,422,50,47,5,3,527,419,43,50,5,4,518,228,35,36,0,0,305,69,13,18,6,0,106,17,6,9,0,0,41,6,0,5,10,7,26,5846,404,391,53,46,6737
111031223,29,6,3,836,749,50,28,0,4,837,661,44,33,6,4,746,540,48,26,3,8,616,280,24,16,3,3,327,84,10,5,3,5,105,11,4,0,0,0,21,8,0,0,0,0,9,6223,277,176,37,54,6766
111031224,79,12,0,1280,1202,94,68,10,0,1373,1165,86,68,17,11,1344,1005,91,67,14,8,1175,596,44,58,6,6,714,182,30,23,8,0,245,46,9,11,0,0,75,38,13,4,0,0,58,10622,599,547,89,64,11917
111031225,70,5,11,1210,1112,61,76,11,6,1267,984,54,65,11,8,1117,966,52,70,10,12,1103,561,46,37,3,7,660,171,26,20,8,3,224,55,6,10,0,3,80,20,3,9,0,3,39,9396,364,496,57,78,10384
111031226,22,3,0,170,152,30,24,7,0,211,137,22,20,6,0,176,105,10,14,0,0,133,54,8,10,0,0,75,17,9,9,0,0,36,6,3,3,0,0,11,3,0,3,0,0,6,1224,132,157,30,4,1554
111031227,57,4,5,914,762,60,59,3,3,887,845,59,47,9,5,960,692,34,42,3,6,774,400,35,36,4,3,481,118,17,18,3,5,155,28,6,7,0,7,46,10,0,5,7,0,28,7245,344,402,50,63,8103
111031228,38,3,7,371,244,56,56,7,5,363,259,68,41,4,0,370,228,47,43,7,11,335,108,27,20,7,0,164,45,18,15,12,0,83,13,5,6,6,0,32,5,3,6,7,0,30,2665,384,361,64,27,3501
111031229,99,7,15,2226,1890,121,97,14,11,2132,1760,97,102,21,11,1992,1416,88,86,12,10,1620,763,63,70,7,12,911,238,35,39,5,13,325,67,23,15,3,6,123,26,8,6,6,3,48,17246,772,785,92,129,19020
111031230,5,0,9,535,574,14,8,0,3,596,583,14,3,0,0,605,536,6,0,0,3,555,244,0,7,0,4,254,72,3,3,0,0,76,10,8,0,0,3,24,3,0,0,0,0,6,3941,66,39,3,34,4082
111031231,19,5,4,822,762,27,15,0,3,807,760,40,19,0,3,820,710,25,13,6,8,757,431,23,18,5,3,483,126,10,9,4,4,152,30,4,0,3,0,39,12,0,4,3,0,23,7059,208,180,36,48,7529
111031232,15,0,0,166,154,11,8,7,0,183,209,4,13,0,0,237,225,7,13,3,0,255,163,10,15,7,0,190,60,5,11,0,0,77,11,3,5,0,0,12,4,0,3,0,0,10,1466,87,127,17,9,1703
111031233,34,3,4,649,554,28,45,3,12,643,530,31,35,3,7,607,465,27,43,9,6,553,265,22,37,3,3,333,88,13,21,3,3,132,18,9,8,3,4,43,14,3,7,0,3,19,4859,227,350,46,71,5553
111031234,29,3,3,627,613,19,17,0,3,661,615,15,22,3,5,666,559,23,26,3,4,608,323,9,20,0,4,363,108,3,6,4,3,129,19,0,11,0,3,34,16,0,3,6,0,27,4964,134,228,36,34,5391
111031235,31,4,4,664,555,63,31,3,5,656,541,45,36,12,7,642,459,54,39,3,4,560,301,34,22,7,3,375,120,26,13,9,3,172,24,3,11,4,0,50,3,3,0,0,0,16,4895,374,307,67,46,5677
