SA2_MAINCODE_2016,EWFT_16_TechFEI_FT,EWFT_16_TechFEI_PT,EWFT_16_TechFEI_NS,EWFT_16_TechFEI_Tot,EWFT_16_UniOTIs_FT,EWFT_16_UniOTIs_PT,EWFT_16_UniOTIs_NS,EWFT_16_UniOTIs_Tot,EWFT_16_Other,EWFT_16_NS,EWFT_16_Tot,EWFT_17_TechFEI_FT,EWFT_17_TechFEI_PT,EWFT_17_TechFEI_NS,EWFT_17_TechFEI_Tot,EWFT_17_UniOTIs_FT,EWFT_17_UniOTIs_PT,EWFT_17_UniOTIs_NS,EWFT_17_UniOTIs_Tot,EWFT_17_Other,EWFT_17_NS,EWFT_17_Tot,EWFT_18_TechFEI_FT,EWFT_18_TechFEI_PT,EWFT_18_TechFEI_NS,EWFT_18_TechFEI_Tot,EWFT_18_UniOTIs_FT,EWFT_18_UniOTIs_PT,EWFT_18_UniOTIs_NS,EWFT_18_UniOTIs_Tot,EWFT_18_Other,EWFT_18_NS,EWFT_18_Tot,EWFT_19_TechFEI_FT,EWFT_19_TechFEI_PT,EWFT_19_TechFEI_NS,EWFT_19_TechFEI_Tot,EWFT_19_UniOTIs_FT,EWFT_19_UniOTIs_PT,EWFT_19_UniOTIs_NS,EWFT_19_UniOTIs_Tot,EWFT_19_Other,EWFT_19_NS,EWFT_19_Tot,EWFT_20_24_TechFEI_FT,EWFT_20_24_TechFEI_PT,EWFT_20_24_TechFEI_NS,EWFT_20_24_TechFEI_Tot,EWFT_20_24_UniOTIs_FT,EWFT_20_24_UniOTIs_PT,EWFT_20_24_UniOTIs_NS,EWFT_20_24_UniOTIs_Tot,EWFT_20_24_Other,EWFT_20_24_NS,EWFT_20_24_Tot,EWFT_25_29_TechFEI_FT,EWFT_25_29_TechFEI_PT,EWFT_25_29_TechFEI_NS,EWFT_25_29_TechFEI_Tot,EWFT_25_29_UniOTIs_FT,EWFT_25_29_UniOTIs_PT,EWFT_25_29_UniOTIs_NS,EWFT_25_29_UniOTIs_Tot,EWFT_25_29_Other,EWFT_25_29_NS,EWFT_25_29_Tot,EWFT_30over_TechFEI_FT,EWFT_30over_TechFEI_PT,EWFT_30over_TechFEI_NS,EWFT_30over_TechFEI_Tot,EWFT_30over_UniOTIs_FT,EWFT_30over_UniOTIs_PT,EWFT_30over_UniOTIs_NS,EWFT_30over_UniOTIs_Tot,EWFT_30over_Other,EWFT_30over_NS,EWFT_30over_Tot,EWFT_Tot_TechFEI_FT,EWFT_Tot_TechFEI_PT,EWFT_Tot_TechFEI_NS,EWFT_Tot_TechFEI_Tot,EWFT_Tot_UniOTIs_FT,EWFT_Tot_UniOTIs_PT,EWFT_Tot_UniOTIs_NS,EWFT_Tot_UniOTIs_Tot,EWFT_Tot_Other,EWFT_Tot_NS,EWFT_Tot_Tot,EWPT_16_TechFEI_FT,EWPT_16_TechFEI_PT,EWPT_16_TechFEI_NS,EWPT_16_TechFEI_Tot,EWPT_16_UniOTIs_FT,EWPT_16_UniOTIs_PT,EWPT_16_UniOTIs_NS,EWPT_16_UniOTIs_Tot,EWPT_16_Other,EWPT_16_NS,EWPT_16_Tot,EWPT_17_TechFEI_FT,EWPT_17_TechFEI_PT,EWPT_17_TechFEI_NS,EWPT_17_TechFEI_Tot,EWPT_17_UniOTIs_FT,EWPT_17_UniOTIs_PT,EWPT_17_UniOTIs_NS,EWPT_17_UniOTIs_Tot,EWPT_17_Other,EWPT_17_NS,EWPT_17_Tot,EWPT_18_TechFEI_FT,EWPT_18_TechFEI_PT,EWPT_18_TechFEI_NS,EWPT_18_TechFEI_Tot,EWPT_18_UniOTIs_FT,EWPT_18_UniOTIs_PT,EWPT_18_UniOTIs_NS,EWPT_18_UniOTIs_Tot,EWPT_18_Other,EWPT_18_NS,EWPT_18_Tot,EWPT_19_TechFEI_FT,EWPT_19_TechFEI_PT,EWPT_19_TechFEI_NS,EWPT_19_TechFEI_Tot,EWPT_19_UniOTIs_FT,EWPT_19_UniOTIs_PT,EWPT_19_UniOTIs_NS,EWPT_19_UniOTIs_Tot,EWPT_19_Other,EWPT_19_NS,EWPT_19_Tot,EWPT_20_24_TechFEI_FT,EWPT_20_24_TechFEI_PT,EWPT_20_24_TechFEI_NS,EWPT_20_24_TechFEI_Tot,EWPT_20_24_UniOTIs_FT,EWPT_20_24_UniOTIs_PT,EWPT_20_24_UniOTIs_NS,EWPT_20_24_UniOTIs_Tot,EWPT_20_24_Other,EWPT_20_24_NS,EWPT_20_24_Tot,EWPT_25_29_TechFEI_FT,EWPT_25_29_TechFEI_PT,EWPT_25_29_TechFEI_NS,EWPT_25_29_TechFEI_Tot,EWPT_25_29_UniOTIs_FT,EWPT_25_29_UniOTIs_PT,EWPT_25_29_UniOTIs_NS,EWPT_25_29_UniOTIs_Tot,EWPT_25_29_Other,EWPT_25_29_NS,EWPT_25_29_Tot,EWPT_30over_TechFEI_FT,EWPT_30over_TechFEI_PT,EWPT_30over_TechFEI_NS,EWPT_30over_TechFEI_Tot,EWPT_30over_UniOTIs_FT,EWPT_30over_UniOTIs_PT,EWPT_30over_UniOTIs_NS,EWPT_30over_UniOTIs_Tot,EWPT_30over_Other,EWPT_30over_NS,EWPT_30over_Tot,EWPT_Tot_TechFEI_FT,EWPT_Tot_TechFEI_PT,EWPT_Tot_TechFEI_NS,EWPT_Tot_TechFEI_Tot,EWPT_Tot_UniOTIs_FT,EWPT_Tot_UniOTIs_PT,EWPT_Tot_UniOTIs_NS,EWPT_Tot_UniOTIs_Tot,EWPT_Tot_Other,EWPT_Tot_NS,EWPT_Tot_Tot,EAFW_16_TechFEI_FT,EAFW_16_TechFEI_PT,EAFW_16_TechFEI_NS,EAFW_16_TechFEI_Tot,EAFW_16_UniOTIs_FT,EAFW_16_UniOTIs_PT,EAFW_16_UniOTIs_NS,EAFW_16_UniOTIs_Tot,EAFW_16_Other,EAFW_16_NS,EAFW_16_Tot,EAFW_17_TechFEI_FT,EAFW_17_TechFEI_PT,EAFW_17_TechFEI_NS,EAFW_17_TechFEI_Tot,EAFW_17_UniOTIs_FT,EAFW_17_UniOTIs_PT,EAFW_17_UniOTIs_NS,EAFW_17_UniOTIs_Tot,EAFW_17_Other,EAFW_17_NS,EAFW_17_Tot,EAFW_18_TechFEI_FT,EAFW_18_TechFEI_PT
101041017,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,3,0,9,0,0,0,0,0,0,11,0,3,0,9,0,0,0,0,0,0,9,0,13,0,22,0,3,0,4,0,0,24,0,3,0,4,3,3,0,5,0,0,9,0,17,0,17,4,27,0,30,12,23,79,9,49,0,60,7,31,0,41,12,23,135,0,0,0,0,0,0,0,0,56,0,56,0,0,0,3,0,0,0,0,48,3,47,0,3,0,0,5,0,0,4,33,0,39,0,0,0,0,3,0,0,3,0,3,4,0,12,0,14,10,3,0,13,0,0,30,0,6,0,4,3,6,0,9,0,0,17,3,24,0,28,8,28,0,37,10,12,83,9,46,0,52,30,30,0,61,141,19,275,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,7,0,10,0,0
101041018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,3,3,0,4,3,4,14,0,6,0,7,4,6,0,8,3,5,22,0,4,0,4,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,3,0,3,0,0,3,0,5,0,7,4,14,0,15,5,5,32,0,11,0,9,7,14,0,20,31,8,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041019,0,0,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,4,0,5,0,5,0,0,0,0,3,0,3,0,16,0,21,0,6,0,8,0,3,29,0,9,0,9,0,14,0,14,3,0,25,4,12,0,18,3,48,0,48,11,45,123,3,50,0,53,0,74,0,72,19,46,193,0,0,0,0,0,0,0,0,37,0,36,3,0,0,3,0,0,0,0,58,0,58,0,0,0,0,0,0,0,0,16,0,24,0,0,0,0,3,0,0,3,0,0,9,0,5,0,5,11,5,0,14,4,0,20,3,4,0,7,5,6,0,11,3,4,22,0,14,0,21,15,35,0,50,11,22,103,9,32,0,41,33,41,0,74,129,32,272,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,5,0,0
101041020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,7,0,7,0,5,20,3,16,0,15,0,7,0,7,3,8,35,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,3,0,0,0,0,0,0,5,0,4,0,4,3,0,0,4,0,5,21,0,10,0,10,4,3,0,9,19,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,9,0,0,16,0,8,0,10,0,9,0,8,0,0,23,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,4,0,7,0,5,24,3,10,0,13,10,7,0,14,16,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,3,3,0,8,0,0,0,0,0,0,8,0,4,0,4,0,0,0,0,0,0,4,0,7,0,7,0,0,0,0,4,0,8,0,6,0,7,0,6,0,11,0,9,23,3,23,0,28,0,11,0,13,4,9,46,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,10,0,5,0,5,3,0,0,3,0,0,6,3,5,0,8,0,5,0,5,0,4,27,3,10,0,18,7,5,0,13,24,12,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,4,7,0,12,0,12,0,3,0,3,0,4,15,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,7,0,3,0,3,3,0,0,6,14,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041025,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,7,0,4,0,0,0,0,0,0,9,0,3,0,3,0,0,0,0,0,0,3,4,12,0,13,0,5,0,9,0,0,21,0,4,0,4,0,4,0,4,0,3,10,0,15,0,16,0,20,0,18,4,27,64,6,40,0,43,3,29,0,32,12,27,112,0,0,0,0,0,0,0,0,46,0,52,0,0,0,0,0,0,0,0,45,0,42,0,4,0,4,3,0,0,3,16,0,25,0,0,0,3,0,0,0,0,4,0,10,0,5,0,6,12,3,0,15,5,3,31,0,7,0,4,3,3,0,7,0,0,10,0,12,0,12,12,14,0,29,7,21,69,3,29,0,34,29,26,0,49,124,26,232,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,8,0,0
101041026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,10,0,3,0,3,0,0,0,0,0,0,3,0,11,0,11,3,9,0,9,0,0,17,3,3,0,3,0,5,0,5,0,0,9,0,22,0,22,3,35,0,39,8,12,84,3,47,0,48,3,50,0,56,6,14,123,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,27,4,35,0,0,0,0,0,0,0,0,12,0,14,0,0,0,5,0,3,0,3,0,0,8,0,3,0,8,6,0,0,11,3,0,19,3,5,0,7,3,3,0,4,0,0,12,7,11,0,15,5,25,0,31,10,14,71,11,25,0,37,21,30,0,48,82,20,180,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0
101041027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,5,3,12,0,10,0,3,0,3,0,3,17,0,3,0,3,0,0,0,0,0,0,6,0,19,0,19,4,5,0,11,4,9,39,4,38,0,39,0,14,0,11,5,12,73,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,18,0,16,0,0,0,0,4,0,0,4,6,0,12,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,6,0,0,3,0,0,12,0,10,0,10,0,0,0,0,0,0,13,0,7,0,8,5,19,0,26,9,17,60,3,20,0,27,14,21,0,31,43,20,124,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0
101051539,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,12,0,21,0,21,0,0,0,0,6,0,24,0,21,0,23,0,4,0,4,3,0,31,3,51,0,62,9,13,0,26,11,3,101,4,23,0,26,9,23,0,38,6,5,64,4,48,0,52,9,107,0,119,29,65,263,13,175,3,184,32,152,4,186,46,72,491,0,3,0,3,0,0,0,0,90,3,94,10,5,0,12,0,0,0,0,80,0,99,0,11,0,6,3,3,0,5,34,3,50,3,3,0,5,14,5,0,19,0,3,29,0,13,0,20,55,17,0,76,3,7,94,0,12,0,18,4,13,0,21,5,0,44,3,42,0,50,23,43,3,67,32,26,166,24,94,0,115,103,77,3,186,245,35,577,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,4,0,9,0,0
101051540,0,3,0,6,0,0,0,0,0,0,6,0,4,0,4,0,0,0,0,0,0,4,0,4,0,10,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,14,0,16,0,3,0,3,0,3,22,0,0,0,0,0,8,0,9,0,3,12,0,18,0,18,0,11,0,12,3,12,43,5,51,0,58,4,14,0,15,3,21,95,0,3,0,3,0,0,0,0,29,0,27,0,0,0,0,0,0,0,0,13,3,12,3,0,0,5,0,5,0,5,8,0,14,0,0,0,0,3,0,0,3,0,0,7,0,5,0,5,7,0,0,7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,3,13,0,22,11,18,56,5,20,0,29,19,19,0,36,57,21,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101061541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,4,0,0,4,0,0,7,0,11,0,11,0,3,0,7,0,0,17,0,5,0,5,0,10,0,9,0,0,15,0,14,0,16,5,11,0,16,3,4,41,0,34,0,29,6,32,0,37,4,7,87,0,0,0,0,0,0,0,0,34,0,41,0,0,0,0,0,0,0,0,35,0,35,0,3,0,3,3,0,0,3,12,0,20,3,0,0,3,10,3,0,13,0,0,15,3,0,0,3,19,8,0,28,0,0,37,4,0,0,3,6,5,0,10,0,0,21,3,21,0,22,7,4,0,8,11,8,45,12,23,0,36,39,23,0,66,93,12,205,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
101061542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,4,0,7,0,8,4,3,0,4,0,0,11,0,3,0,3,3,6,0,9,0,0,5,0,8,0,10,7,16,0,15,12,16,52,3,21,0,27,10,19,0,33,13,16,88,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,8,0,0,8,6,0,8,3,0,0,4,11,0,0,11,0,0,16,3,3,0,3,40,6,0,50,0,0,52,0,0,0,3,3,0,0,3,3,0,13,3,11,0,14,7,7,0,14,4,7,33,9,15,0,24,74,11,0,83,49,7,155,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,7,0,7,0,0
101061543,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,3,8,0,13,0,0,0,0,0,0,16,0,9,0,9,0,0,0,0,0,0,5,3,28,0,25,0,11,0,14,3,3,50,0,8,0,9,0,13,0,13,4,0,25,3,9,0,16,0,36,3,38,9,28,92,9,72,0,82,5,56,3,68,18,32,196,0,0,0,3,0,0,0,0,32,6,37,0,4,0,4,0,0,0,0,34,4,42,0,0,0,0,0,0,0,0,22,0,23,0,4,0,4,3,0,0,3,0,0,6,0,6,0,6,11,0,0,11,0,0,25,0,3,0,6,4,0,0,6,0,0,13,0,33,0,30,0,12,0,16,10,21,81,4,54,0,53,21,15,0,41,101,27,225,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,8,0,8,0,0
101061544,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,8,0,8,0,0,0,0,0,0,8,0,3,0,3,0,0,0,0,0,0,6,0,6,0,6,0,5,0,3,0,4,17,0,3,0,3,0,0,0,3,0,0,4,3,14,0,14,0,12,0,18,4,14,49,3,33,0,34,4,16,0,22,4,17,82,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,7,0,0,8,3,0,12,0,4,0,4,3,0,0,3,0,0,7,0,15,0,13,3,4,0,4,0,6,25,3,23,0,24,15,4,0,22,32,6,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,17,3,14,0,16,0,9,0,11,0,3,33,0,0,0,0,0,0,0,0,25,0,22,0,0,0,0,0,0,0,0,20,0,16,0,0,0,3,7,3,0,4,5,0,13,0,0,0,0,11,0,0,11,0,0,15,0,0,0,0,18,0,0,21,0,0,20,0,0,0,0,4,0,0,6,0,0,10,0,8,0,8,4,7,0,9,5,3,23,3,8,0,14,41,9,0,54,52,4,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
102011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,6,0,6,0,6,0,3,0,3,0,0,4,3,13,0,16,0,3,0,3,0,0,17,0,4,0,4,0,0,0,0,0,0,9,0,6,0,11,0,5,0,5,0,6,19,6,30,0,34,0,12,0,12,0,6,56,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,6,0,0,6,3,0,9,0,0,0,0,6,4,0,12,0,0,8,4,0,0,4,22,8,0,27,3,0,31,0,3,0,3,3,0,0,3,0,0,5,0,3,0,3,3,10,0,13,5,8,28,3,3,0,12,33,18,0,50,35,7,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011030,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,6,0,13,0,13,0,0,0,0,0,0,13,3,8,0,13,0,0,0,0,0,0,13,3,32,0,32,4,4,0,5,0,0,45,0,19,0,19,3,5,0,11,3,5,30,3,26,0,28,0,18,0,22,12,27,83,8,102,3,109,8,28,0,38,15,28,192,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,3,0,0,3,0,0,9,0,0,0,3,11,4,0,8,0,0,14,3,4,0,10,20,3,0,25,5,0,39,0,3,0,4,7,3,0,9,0,0,11,3,19,0,19,3,4,0,10,6,12,47,12,24,0,34,39,17,0,61,34,12,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011031,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,11,0,11,0,0,0,0,0,0,12,0,13,0,10,0,0,0,0,3,0,17,8,36,0,41,19,18,0,38,7,3,82,3,16,0,17,8,24,0,32,10,5,62,3,31,0,35,10,62,0,76,23,25,154,14,110,0,118,39,106,0,140,38,36,334,0,3,0,4,0,0,0,0,157,5,163,0,3,0,5,6,0,0,6,183,3,199,4,8,0,7,60,10,0,68,61,3,137,9,14,0,18,102,16,0,117,4,3,140,18,22,0,42,258,48,0,302,10,3,356,5,5,0,9,42,21,0,63,5,0,83,10,60,0,71,32,52,0,91,29,26,216,47,114,0,160,498,139,3,644,442,45,1295,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,18,0,17,3,0
102011032,0,0,0,0,0,0,0,0,0,0,0,3,13,0,18,0,0,0,0,0,0,18,3,17,0,26,0,0,0,0,0,0,24,0,12,0,18,3,0,0,3,0,0,19,9,70,0,78,17,32,0,53,9,6,143,4,39,0,45,15,79,0,99,14,0,160,6,84,0,91,29,251,0,278,57,53,478,30,236,7,262,64,365,0,431,79,58,836,0,0,0,3,0,0,0,0,104,0,109,0,0,0,0,0,0,0,0,109,0,114,0,6,0,4,35,4,0,42,35,3,86,6,6,0,13,54,10,0,60,0,0,75,13,26,0,40,194,43,0,240,3,3,290,5,15,0,24,51,38,3,88,3,3,122,12,72,0,82,53,124,0,177,43,41,348,43,131,0,169,387,218,4,608,303,51,1135,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,11,0,11,0,0
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,4,0,6,0,0,7,0,9,0,7,0,16,0,16,3,4,32,0,16,0,19,3,18,0,20,10,4,48,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,3,0,0,3,0,0,8,0,0,0,0,17,3,0,16,0,0,24,0,0,0,0,0,3,0,4,0,0,5,0,4,0,4,3,5,0,9,6,3,26,0,6,0,8,27,13,0,36,30,3,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,17,0,0,0,0,0,0,13,0,3,0,3,0,0,0,3,0,0,8,4,13,0,19,0,14,0,16,7,0,35,3,37,0,37,4,14,0,15,9,6,64,0,0,0,0,0,0,0,0,50,0,46,3,0,0,3,0,0,0,0,30,3,38,0,0,0,0,16,0,0,16,14,0,32,0,5,0,3,12,0,0,18,0,0,26,0,6,0,6,39,10,0,53,3,0,57,0,3,0,6,6,3,0,8,0,0,17,0,8,0,11,15,18,0,34,3,4,52,3,21,0,26,94,32,0,125,101,10,260,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,9,0,0,0,0,4,0,0,4,0,0,4,0,4,0,4,0,13,0,13,0,0,17,0,11,0,8,4,9,0,18,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,12,0,12,4,6,0,12,6,4,30,3,15,0,14,12,8,0,21,13,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,4,0,9,0,9,0,3,0,5,0,0,15,0,9,0,9,3,6,0,7,0,0,15,3,14,0,16,4,8,0,13,5,3,41,3,34,0,40,6,18,0,26,6,8,82,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,10,0,0,9,9,0,25,0,0,0,3,10,0,0,9,3,0,15,6,3,0,8,27,10,0,31,3,0,39,0,4,0,4,3,0,0,3,0,0,6,0,18,0,21,8,12,0,17,0,9,44,10,24,0,37,50,26,0,75,70,9,191,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,3,0,5,0,0
