SA2_MAINCODE_2016,UIE_IDNS_OMOE_Nil_em,UIE_IDNS_OMOE_1_19_em,UIE_IDNS_OMOE_20more_em,UIE_IDNS_OMOE_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMOE_Nil_em,UIE_Tot_OMOE_1_19_em,UIE_Tot_OMOE_20more_em,UIE_Tot_OMOE_NE_NS,UIE_Tot_Tot
304041099,0,0,0,0,0,0,0,0,0,0
304041100,3,0,0,0,3,101,15,5,0,124
304041101,9,0,0,0,11,151,52,0,0,203
304041102,0,0,0,0,0,10,0,0,0,5
304041103,13,5,0,0,21,330,66,9,3,404
304041104,5,0,0,0,8,137,17,0,0,151
305011105,83,10,3,6,106,1273,597,543,20,2434
305011106,22,4,0,0,26,407,109,21,4,544
305011107,5,0,0,0,5,125,3,0,0,133
305011108,3,0,0,0,3,174,22,0,3,195
305011109,11,0,0,0,18,317,62,6,0,387
305011110,21,0,0,0,27,339,97,6,6,451
305011111,12,3,0,0,12,295,204,17,4,514
305011112,17,0,0,0,23,342,73,4,5,424
305021113,0,0,0,0,0,88,12,0,0,97
305021114,13,0,0,0,13,147,34,3,0,186
305021115,8,0,0,3,9,135,36,5,3,179
305021116,6,0,0,0,4,103,26,0,3,133
305021117,11,4,0,0,16,269,68,8,3,347
305021118,3,0,0,0,7,108,25,0,0,141
305031119,9,0,0,0,9,194,39,0,0,239
305031120,10,0,0,0,10,130,22,0,3,155
305031121,4,0,0,0,3,117,42,0,3,170
305031122,9,0,0,0,11,198,58,4,0,263
305031123,7,0,0,0,7,108,23,3,0,128
305031124,7,0,0,0,8,149,28,0,0,179
305031125,13,0,0,0,14,136,33,0,4,180
305031126,20,0,0,0,21,234,44,3,6,290
305031127,9,0,0,0,11,110,17,0,0,130
305031128,25,4,0,3,32,429,100,12,6,549
305031129,0,3,0,0,3,95,33,0,0,127
305031130,8,0,0,0,11,199,26,3,3,235
305031131,9,0,0,0,10,202,43,0,0,243
305041132,11,3,0,0,14,300,85,6,3,393
305041133,17,0,0,0,12,149,80,0,0,229
305041134,10,0,0,0,11,234,30,0,6,269
305041135,33,6,0,0,39,481,166,16,5,662
305041136,4,4,0,0,8,161,30,0,0,195
305041137,10,3,0,0,18,332,80,8,5,429
306011138,8,0,0,0,8,76,19,0,3,95
306011139,14,6,0,0,16,290,59,0,5,356
306011140,11,0,0,0,9,130,27,0,0,154
306011141,8,0,0,0,13,230,34,0,0,273
306011142,17,0,0,0,19,324,108,3,3,436
306011143,3,0,0,0,3,131,25,0,0,154
306021144,12,0,0,0,10,99,22,0,0,122
306021145,31,9,0,0,48,531,253,34,9,825
306021146,10,3,0,0,17,138,52,0,0,190
306021147,14,3,0,0,14,145,49,0,0,199
306021148,15,0,0,0,12,176,63,0,3,248
306021149,4,3,0,0,7,137,32,0,3,169
306021150,0,0,0,0,0,0,0,0,0,0
306021151,6,0,0,0,3,90,36,6,0,131
306021152,12,0,0,0,12,119,54,0,3,173
306021153,8,0,0,0,8,105,32,0,0,137
306021154,25,5,0,0,28,359,187,12,11,571
306021155,0,0,0,0,0,60,7,0,4,76
306021156,13,0,0,0,11,188,41,4,3,233
306021157,3,0,0,0,3,87,26,0,0,114
306031158,3,0,0,0,3,139,67,0,6,213
306031159,8,5,0,0,13,165,98,0,9,275
306031160,12,3,0,0,17,218,90,4,5,311
306031161,13,3,0,0,19,300,143,3,18,460
306031162,0,0,0,0,0,0,0,0,0,0
306031163,0,0,0,0,0,0,0,0,0,0
306041164,7,3,0,0,10,173,73,4,7,258
306041165,14,0,0,0,15,250,114,7,8,376
306051166,15,0,0,0,18,284,198,4,9,493
306051167,3,0,0,0,3,131,46,0,6,183
306051168,15,8,0,0,21,179,55,0,0,238
306051169,11,0,0,0,14,303,96,0,12,412
306051170,14,3,0,0,15,221,161,9,10,406
307011171,8,0,0,0,13,136,93,4,5,239
307011172,5,3,0,0,12,212,107,0,5,327
307011173,7,3,0,0,9,173,94,3,5,275
307011174,0,5,0,0,9,174,89,0,3,265
307011175,8,0,0,0,8,198,102,0,5,308
307011176,9,3,0,0,18,150,61,0,3,222
307011177,17,4,0,0,22,336,131,0,20,484
307011178,8,0,0,0,3,133,84,0,6,227
307021179,12,4,0,4,16,392,113,0,12,522
307021180,14,4,0,0,16,258,84,4,7,353
307021181,3,0,0,0,4,108,39,0,3,147
307021182,6,0,0,0,5,149,65,0,15,227
307021183,18,5,0,0,19,457,236,3,13,710
307031184,7,0,0,0,7,210,58,3,14,294
307031185,14,0,0,0,11,193,53,0,10,253
307031186,7,3,0,0,7,184,67,0,11,255
307031187,4,0,0,0,4,126,90,4,4,220
307031188,9,0,0,0,8,171,91,3,7,267
307031189,9,3,0,3,19,323,117,3,7,452
308011190,11,0,0,0,11,124,70,0,5,199
308011191,10,0,0,0,12,308,171,0,10,489
308011192,7,3,0,0,11,163,83,3,0,255
308031205,4,4,0,0,9,104,83,11,0,191
308031206,3,0,0,0,3,43,13,0,0,56
308031207,4,0,0,0,4,76,24,0,0,99
308031208,3,0,0,0,3,103,31,0,0,139
308031209,3,0,0,0,3,66,26,0,0,91
308031210,4,0,0,0,4,105,47,0,4,155
308031211,0,0,0,0,0,51,16,0,0,61
308031212,7,0,0,0,7,30,15,0,0,50
308031213,10,0,0,0,9,101,40,0,8,149
308031214,3,3,0,0,10,73,49,0,0,126
308031215,0,0,0,0,7,118,67,4,5,186
308031216,3,0,0,0,3,73,28,0,0,99
308031217,9,6,0,0,18,198,150,26,3,374
308031218,3,0,0,0,3,84,28,0,0,116
308031219,9,0,0,0,11,177,71,3,7,250
308031220,3,0,0,0,6,111,51,0,6,160
308031221,0,0,0,0,0,0,0,0,0,0
308031222,7,4,0,0,9,117,67,6,0,185
308031223,5,9,0,0,14,342,145,6,7,495
308041528,8,4,0,0,16,397,199,0,17,611
308041529,3,6,0,0,7,106,58,3,8,172
308051530,10,0,0,0,9,200,58,0,4,259
308051531,10,0,0,0,7,135,46,0,0,187
308051532,0,0,0,0,4,15,14,4,0,31
308051533,3,3,0,0,3,127,31,0,3,159
308051534,11,0,0,0,13,145,70,6,4,218
308051535,9,0,0,0,10,160,60,0,0,226
308051536,0,0,0,0,0,45,9,0,3,59
308051537,0,0,0,0,0,10,3,0,0,12
308051538,4,3,0,0,4,62,17,0,0,81
308051539,0,0,0,0,0,50,33,0,0,78
309011224,11,3,0,0,16,202,48,3,0,257
309011225,48,10,0,0,58,585,207,5,10,810
309011226,15,9,0,0,16,275,75,0,3,358
309011227,34,3,0,0,35,489,123,10,3,630
309011228,18,3,0,0,20,278,52,0,0,329
309011229,11,5,0,0,10,232,49,0,3,285
309021230,12,0,0,0,14,200,58,0,10,266
309021231,18,6,0,0,22,294,112,3,4,412
309021232,18,3,0,0,22,316,84,3,7,408
309021233,11,0,0,0,12,227,55,0,3,285
309021234,23,0,0,0,27,364,73,4,7,443
309031235,16,3,0,0,21,279,45,5,0,328
309031236,12,3,0,3,15,210,44,0,3,256
309031237,12,3,0,0,13,170,21,0,7,192
309031238,18,6,0,0,19,350,84,4,0,433
309031239,16,3,0,0,15,220,45,0,3,263
309031240,13,0,0,0,12,198,57,0,0,258
309041241,5,3,0,0,12,109,31,0,3,143
309041242,21,4,0,3,26,485,139,0,13,639
309051243,10,3,0,0,12,213,35,0,3,256
309051244,27,0,0,3,35,452,98,0,5,558
309051245,7,0,0,0,5,189,13,0,0,199
309061246,19,3,0,0,22,311,58,3,0,378
309061247,5,0,0,0,9,157,23,0,0,180
309061248,30,7,0,0,41,596,146,0,4,753
309061249,20,0,0,0,22,318,45,0,3,368
309061250,11,0,0,0,11,197,45,0,3,243
309071251,21,5,0,0,26,268,58,0,0,331
309071252,26,4,0,0,33,393,79,0,13,487
309071253,12,0,0,0,18,306,55,0,7,376
309071254,10,0,0,0,10,125,28,0,5,158
309071255,37,12,0,0,55,546,126,13,3,680
309071256,25,5,0,0,32,328,83,0,0,418
309071257,3,0,0,0,3,147,34,3,0,182
309071258,30,0,0,0,35,544,96,3,0,642
309081259,0,0,0,0,0,66,8,0,5,77
309081260,9,0,0,0,11,135,15,0,0,152
309081261,34,7,0,0,37,645,107,8,8,771
309081262,23,3,0,0,31,364,67,9,3,449
309091263,19,4,0,0,24,342,96,0,4,446
309091264,8,5,0,0,14,274,82,3,9,365
309091265,12,0,0,0,12,182,27,0,0,210
309091540,38,15,0,0,57,621,231,6,12,872
309091541,22,8,0,0,26,405,92,3,6,512
309101267,19,0,0,0,17,236,53,3,3,302
309101268,20,9,0,0,24,284,112,17,3,417
309101269,13,0,0,0,18,150,54,0,3,205
309101270,45,6,0,0,47,673,162,13,6,851
310011271,19,3,3,0,29,175,82,13,0,260
310011272,3,0,0,0,3,86,13,0,0,98
310011273,21,3,0,0,30,411,87,0,0,496
310011274,17,10,0,3,26,223,89,7,7,321
310011275,10,3,0,0,15,161,43,3,4,217
310011276,15,3,0,0,12,106,24,0,0,132
310021277,22,3,0,0,24,354,120,8,3,485
310021278,3,6,0,0,10,122,36,0,6,167
310021279,0,0,0,0,0,0,0,0,0,0
310021280,21,3,0,3,25,328,125,3,17,466
310021281,15,0,0,0,11,274,81,0,5,363
310021282,9,3,0,0,12,239,70,5,7,324
310031283,3,0,0,0,3,115,12,0,3,129
310031284,0,0,0,0,0,93,30,0,0,130
310031285,6,0,0,0,4,67,33,0,0,99
310031286,13,4,0,0,21,272,98,14,3,389
310031287,7,0,0,0,10,241,78,0,4,330
310031288,5,0,0,0,5,71,20,0,0,93
310031289,4,0,0,0,5,82,10,0,0,94
310031290,4,0,0,0,4,118,37,0,3,163
310031291,3,0,0,0,6,76,16,0,0,93
310031292,4,0,0,0,11,99,39,0,0,140
310031293,8,0,0,0,8,131,37,0,0,177
310031294,3,0,0,0,4,75,14,0,0,88
310031295,3,0,0,0,3,32,8,0,0,42
310041296,7,0,0,0,9,182,33,0,0,215
310041297,7,0,0,0,7,125,39,0,4,167
310041298,3,5,0,0,4,40,11,0,0,52
310041299,6,3,0,0,5,111,30,0,0,147
310041300,6,0,0,0,11,123,34,0,4,165
310041301,0,0,0,0,0,4,0,0,0,4
310041302,10,0,0,0,8,185,33,0,3,217
310041303,5,0,0,0,5,96,28,0,0,132
310041304,11,0,0,0,9,204,34,3,5,250
311011305,18,3,0,0,25,345,103,0,13,460
311021306,7,0,0,0,12,201,119,3,3,332
311021307,5,0,0,0,3,117,30,0,0,150
311021308,3,0,0,0,3,107,11,0,0,121
311021309,9,0,0,0,9,74,16,0,3,89
311021310,3,0,0,0,3,101,16,0,3,122
311031311,17,0,0,0,17,182,45,0,3,233
311031312,10,0,0,0,14,173,58,3,0,230
311031313,10,0,0,0,10,90,31,0,0,119
311031314,3,0,0,0,9,126,30,3,3,158
311031315,0,0,0,0,0,0,0,0,0,0
311031316,0,0,0,0,4,128,54,3,3,186
311031317,5,3,0,0,9,137,37,0,4,177
311031318,4,0,0,0,4,77,14,0,0,93
311031319,10,3,0,0,17,185,43,0,0,228
311041320,18,4,0,0,17,233,59,0,0,292
311041321,36,3,0,0,42,474,107,0,8,591
311041322,7,3,0,0,9,141,51,0,0,196
311051323,10,3,0,0,12,121,37,3,3,171
311051324,13,0,0,0,15,168,31,0,0,200
311051325,18,4,0,0,25,306,87,3,3,400
311051326,17,0,0,0,16,174,26,5,3,206
311051327,13,0,0,0,9,216,47,3,5,266
311051328,4,0,0,0,4,77,20,3,4,100
311061329,7,4,0,0,11,130,27,0,0,164
311061330,5,0,0,0,5,136,21,3,7,162
311061331,6,4,0,0,9,128,32,0,0,156
311061332,10,0,0,0,16,246,54,0,3,305
311061333,11,4,0,0,22,262,91,5,0,363
311061334,14,0,0,0,17,217,76,3,0,298
311061335,11,3,0,0,21,216,67,5,4,292
311061336,3,3,0,0,5,129,42,6,3,177
312011337,3,0,0,0,0,112,67,0,3,188
312011338,10,0,0,0,8,182,101,3,9,298
312011339,3,5,0,0,7,92,92,0,10,192
312011340,0,3,0,0,3,74,68,4,9,157
312011341,3,0,0,0,5,94,33,3,0,129
312021342,9,0,0,0,4,173,40,0,3,218
312021343,0,3,0,0,3,44,6,0,0,52
312021344,10,0,0,0,10,141,28,0,0,172
312021345,0,0,0,0,0,3,0,0,0,3
312021346,12,3,0,0,11,178,142,11,6,342
312021347,0,0,0,0,4,9,10,0,0,14
312021348,6,3,0,0,9,160,51,8,4,217
312021349,3,0,0,0,4,121,50,0,4,170
312021350,12,3,0,0,18,113,60,3,0,181
312021351,6,0,0,0,6,147,71,0,9,223
312021352,9,3,0,0,11,209,92,0,9,309
312021353,10,3,0,0,10,196,68,0,0,271
312021354,0,0,0,0,3,61,11,0,0,78
312021355,7,0,0,0,5,38,12,4,0,59
312021356,3,0,0,0,4,80,23,0,0,110
312021357,4,3,0,0,8,152,70,0,9,232
312021358,3,0,0,0,7,75,21,0,6,105
312031359,22,3,0,0,25,341,133,0,9,482
312031360,0,0,0,0,0,0,0,0,0,0
312031361,15,4,0,0,13,228,100,3,4,333
313011362,18,0,0,0,20,217,84,3,0,308
313011363,22,3,0,0,27,336,90,3,4,435
313021364,3,0,0,0,3,88,29,3,0,115
313021365,27,11,0,0,41,481,160,6,9,649
313021366,13,6,0,0,14,265,105,0,0,373
313021367,5,0,0,0,8,81,22,7,0,116
313021368,3,0,0,0,3,87,18,0,0,107
313021369,6,0,0,0,7,95,38,0,0,135
313031370,10,0,0,0,9,142,44,3,9,195
313031371,7,0,0,0,7,180,60,3,4,245
313041372,16,4,0,0,19,220,64,3,0,284
313041373,17,3,0,0,24,277,79,4,4,359
313041374,16,0,0,0,16,101,33,0,3,140
313041375,12,4,0,0,18,258,68,3,0,328
313041376,0,0,0,0,0,62,19,0,0,75
313051377,16,9,0,0,20,199,84,0,0,286
313051378,14,0,0,0,15,212,47,0,0,261
313051379,13,0,0,0,18,207,83,3,4,296
313051380,15,0,0,0,19,272,70,3,7,347
313051542,19,0,0,0,15,205,44,0,4,256
314011382,10,0,0,0,10,280,70,3,8,364
314011383,25,0,0,0,24,305,58,0,0,368
314011384,11,5,0,0,11,170,48,0,6,222
314011385,7,0,0,0,4,129,19,0,0,152
314011386,22,0,0,0,28,462,102,4,9,576
314011387,17,11,0,0,25,297,69,0,11,378
314021388,28,3,0,3,34,315,65,0,9,387
314021389,5,0,0,0,5,187,31,0,3,223
314021390,30,3,0,3,31,525,92,3,6,618
314031391,8,0,0,0,8,109,23,0,0,133
314031392,12,0,0,0,11,138,48,0,0,188
314031393,3,0,0,0,3,134,27,0,0,165
314031394,24,11,0,0,35,399,177,10,5,590
315011395,0,0,0,0,0,6,0,0,0,6
315011396,3,3,0,0,11,128,70,0,0,200
315011397,3,0,0,0,3,46,20,0,0,72
315011398,0,0,0,0,0,12,9,0,0,21
315011399,0,0,0,0,0,24,3,0,0,24
315011400,6,0,0,0,14,138,116,4,7,266
315011401,3,0,0,0,4,43,24,6,3,72
315011402,0,3,0,0,4,25,6,0,0,31
315011403,3,0,0,0,3,31,11,0,0,42
315021404,9,3,0,0,8,42,28,0,0,72
315021405,10,0,0,0,12,173,74,0,3,253
315021406,3,0,0,0,5,46,25,3,6,81
315021407,9,0,0,0,9,167,97,0,15,279
315031408,18,0,0,0,22,190,134,3,11,340
315031409,4,0,0,0,4,127,100,0,4,237
315031410,0,0,0,0,0,96,37,3,3,136
315031411,6,0,0,0,10,127,77,0,6,208
315031412,7,4,0,0,4,115,60,3,3,187
316011413,34,18,0,0,50,541,158,6,4,714
316011414,33,0,0,0,32,454,116,0,4,579
316011415,11,0,0,0,14,185,42,0,0,226
316011416,5,3,0,0,7,180,38,0,0,224
316021417,15,3,0,0,16,216,41,0,3,262
316021418,10,3,0,0,7,175,57,3,0,240
316021419,22,0,0,0,24,262,89,4,5,362
316021420,30,0,0,0,30,408,105,3,12,517
316021421,17,0,0,0,20,215,48,0,10,271
316021422,12,0,0,0,12,210,40,0,8,255
316021423,17,4,0,0,21,273,86,5,5,372
316021424,14,3,0,0,18,233,54,0,4,297
316031425,24,4,0,0,27,426,83,0,6,515
316031426,17,5,0,0,25,302,99,0,9,405
316031427,47,13,0,0,60,672,260,16,11,958
316031428,25,11,0,0,34,358,125,5,3,490
316051434,20,3,0,0,25,283,91,3,0,383
316051435,31,3,0,0,32,468,135,4,5,617
316051437,18,0,0,0,22,237,40,0,0,282
316051438,20,4,0,0,21,252,55,0,7,311
316051543,13,0,0,0,13,161,32,0,3,201
316051544,14,3,0,0,17,191,21,0,3,221
316061439,9,0,0,0,12,198,71,0,10,281
316061440,31,9,0,0,38,406,112,6,6,539
316061441,8,3,0,0,12,115,56,4,5,181
316061442,13,3,0,0,14,241,88,6,12,339
316061443,13,3,0,0,20,211,56,0,7,272
316061444,33,3,0,0,37,352,86,7,3,452
316071545,11,0,0,0,11,170,34,0,5,204
316071546,6,0,0,0,7,106,21,3,0,129
316071547,37,10,0,0,42,517,133,3,0,658
316071548,37,5,0,0,51,510,192,6,8,709
316081549,53,5,0,0,61,749,175,0,18,943
317011445,7,0,0,0,6,107,32,0,3,141
317011446,5,3,0,0,11,168,40,5,3,211
317011447,7,3,0,0,9,171,58,5,4,234
317011448,9,0,0,0,8,118,64,3,0,192
317011449,6,0,0,0,8,76,26,0,0,99
317011450,14,3,0,0,15,239,69,3,4,314
317011451,9,6,0,0,15,226,74,3,3,304
317011452,8,0,0,0,4,84,13,0,3,102
317011453,3,3,0,0,8,155,43,0,0,204
317011454,0,4,0,0,7,106,41,0,4,155
317011455,0,0,0,0,3,100,11,0,3,120
317011456,21,12,0,0,31,401,262,14,7,682
317011457,12,0,0,0,16,260,77,8,0,341
317011458,19,8,0,0,20,240,78,4,0,320
317011459,15,3,0,0,17,211,83,0,8,300
318011460,16,6,0,0,21,198,130,8,6,346
318011461,9,0,0,0,9,242,143,3,3,393
318011462,7,0,0,0,4,92,67,0,4,166
318011463,3,0,0,0,3,106,44,0,4,159
318011464,8,0,0,0,8,111,83,0,10,208
318011465,0,0,0,0,4,134,81,0,6,227
318011466,0,0,0,0,0,4,0,0,0,4
318021467,8,3,0,0,6,114,60,5,0,188
318021468,13,4,0,0,14,119,22,3,0,153
318021469,0,0,0,0,3,48,14,0,0,68
318021470,4,0,0,0,8,69,26,0,0,95
318021471,5,0,0,0,10,105,30,0,3,140
318021472,3,0,0,0,3,90,24,0,3,116
318021473,12,4,0,0,10,233,70,3,3,304
318021474,6,0,0,0,6,68,12,0,0,80
318021475,11,8,0,0,25,237,142,3,6,391
318021476,0,7,0,0,5,170,65,0,0,235
318021477,0,0,0,0,3,41,10,0,0,51
318021478,6,3,0,0,4,85,34,4,0,124
318021479,14,0,0,0,14,164,76,3,5,246
318021480,12,3,0,0,15,91,32,0,0,123
318021481,4,0,3,0,7,102,58,3,0,161
318021482,16,0,0,0,11,197,48,3,0,251
318021483,5,0,0,0,4,96,32,0,0,130
318021484,14,4,0,0,15,161,50,3,3,211
318021485,0,0,0,0,7,64,23,0,0,91
318021486,5,0,0,0,6,106,30,0,0,133
318021487,5,0,0,0,5,70,20,0,0,86
318021488,7,3,0,0,9,91,40,3,0,139
318021489,14,3,0,0,14,302,67,0,3,376
318021490,8,3,0,0,13,197,111,18,3,331
318021491,3,0,0,0,4,76,19,0,0,98
319011492,4,0,0,0,3,69,21,0,0,92
319011493,11,7,0,0,15,263,100,0,7,372
319011494,9,0,0,0,11,57,24,0,0,86
319011495,7,3,0,0,16,176,209,21,6,414
319011496,0,4,0,0,9,89,66,0,0,159
319011497,3,0,0,0,6,94,38,0,0,134
319011498,3,0,0,0,3,151,77,6,11,243
319011499,6,3,0,3,9,238,147,0,6,392
319011500,10,0,0,0,10,69,40,6,4,113
319011501,3,0,0,0,3,77,51,0,5,138
319011502,3,0,0,0,0,131,31,0,4,167
319021503,7,0,0,0,11,219,100,0,9,332
319021504,11,0,0,0,11,112,57,3,7,177
319021505,12,3,0,4,17,212,116,0,7,337
319021506,13,3,0,0,14,278,81,0,15,371
319021507,10,0,0,0,12,166,40,0,4,211
319021508,8,0,0,0,7,201,71,0,8,286
319021509,6,0,0,0,9,207,68,0,3,278
319021510,0,0,0,0,0,0,0,0,0,0
319031511,14,0,0,0,14,131,51,0,3,190
319031512,23,6,0,3,36,359,225,6,7,601
319031513,5,7,0,0,7,94,33,0,0,129
319031514,26,6,0,0,38,540,145,5,18,701
319031515,4,0,0,0,4,162,38,0,4,202
319041516,10,0,0,0,10,82,20,0,0,99
319041517,8,0,0,0,8,96,27,0,0,120
319041518,15,3,0,3,22,259,145,6,3,412
319041519,4,0,0,0,4,79,12,0,0,91
319041520,10,3,0,0,14,190,85,0,5,280
319041521,17,3,0,0,20,216,63,0,0,283
319051522,9,3,0,0,13,196,54,0,3,251
319051523,0,0,0,0,0,34,8,0,0,41
319051524,23,3,0,0,20,283,147,5,7,440
319051525,4,0,0,0,9,172,63,0,4,244
319051526,3,3,0,0,3,74,35,3,0,113
397979799,0,0,0,0,0,11,5,0,0,15
399999499,882,86,3,25,995,23510,3449,29,360,27349
401011001,113,21,0,7,138,1724,860,282,40,2904
401011002,10,3,0,3,19,262,157,21,3,444
401021003,4,3,0,0,13,199,83,0,4,290
401021004,18,0,0,0,18,566,113,0,14,699
401021005,5,0,0,3,15,184,57,0,3,241
401021006,8,3,0,0,17,258,106,3,4,369
401021007,19,9,0,0,24,436,123,3,7,567
401021008,7,0,0,0,7,227,58,0,8,294
401021009,5,0,0,0,5,99,31,0,0,133
401021010,11,0,0,0,11,152,50,4,9,213
401031011,24,4,0,0,24,394,105,3,3,508
401031012,11,0,0,0,18,213,43,3,3,256
401031013,28,3,0,0,32,483,188,17,5,693
401041014,7,0,0,0,10,190,31,0,3,218
401041015,22,3,0,0,25,317,88,3,4,415
401041016,18,0,0,0,17,379,100,0,8,486
401051017,24,0,0,0,25,507,200,17,10,732
401051018,12,5,0,0,13,300,120,0,4,420
401051019,14,3,0,0,11,412,138,19,3,574
401061020,0,0,0,0,4,121,28,3,0,147
401061021,13,0,0,0,19,321,87,3,3,416
401061022,3,0,0,0,5,163,49,4,3,218
401071023,20,7,0,0,24,479,138,19,3,639
401071024,21,3,0,0,25,614,192,17,7,822
402011025,15,0,0,0,12,184,68,0,10,264
402011026,19,4,0,0,26,373,118,13,6,510
402011027,12,0,0,0,12,156,29,3,3,191
402021028,9,0,0,0,7,167,42,0,3,208
402021029,7,0,0,0,5,127,31,0,0,160
402021030,10,3,0,0,16,150,50,3,0,212
402021031,0,0,0,0,4,88,22,3,0,112
402021032,11,0,0,0,14,194,47,0,5,245
402021033,4,0,0,0,7,56,10,0,5,76
402021034,4,0,0,0,3,122,45,0,4,168
402021035,6,4,0,0,10,350,107,0,5,459
402031036,28,3,0,0,33,534,107,9,9,658
402031037,8,0,0,0,8,330,46,0,0,386
402031038,12,8,0,0,20,334,89,0,4,428
402041039,0,0,0,0,0,30,7,0,0,35
402041040,11,0,0,0,15,202,49,0,3,253
402041041,16,3,0,0,20,261,53,3,5,322
402041042,0,0,0,0,0,10,7,0,0,14
402041043,12,3,0,0,9,172,29,3,5,211
402041044,10,0,0,0,10,150,34,0,3,185
402041046,14,5,0,0,19,268,112,0,4,386
402041047,10,0,0,0,13,258,57,7,4,326
402041048,14,0,0,0,17,221,54,4,3,285
402041171,14,3,0,0,18,222,43,7,3,266
402041172,11,3,0,0,19,236,76,0,6,325
402051049,9,0,0,0,8,170,62,0,0,229
402051050,7,0,0,0,7,98,14,0,0,110
402051051,14,0,0,0,16,189,40,0,3,232
402051052,13,0,0,0,20,355,125,3,4,490
402051053,11,4,0,0,19,248,48,3,0,299
402051054,8,0,0,0,11,212,52,0,3,274
402051055,5,0,0,0,5,275,79,3,3,364
403011056,12,7,0,0,14,314,83,3,3,406
403011057,34,10,0,0,44,533,208,11,11,758
403021058,14,0,0,0,14,322,83,0,0,407
403021059,12,0,0,0,15,199,53,0,4,254
403021060,10,0,0,0,10,180,39,0,0,222
403021061,11,3,0,0,10,250,61,4,3,318
403021062,11,6,0,0,14,242,53,0,3,298
403021063,7,0,0,0,7,164,26,0,0,190
403021064,9,3,0,0,11,243,55,0,5,301
403031065,6,0,0,0,7,101,23,3,3,130
403031066,18,0,0,0,17,151,27,3,3,187
403031067,7,0,0,0,7,303,81,3,3,389
403031068,18,3,0,0,24,387,98,3,7,492
403031069,15,3,0,0,21,357,68,0,0,429
403031070,14,0,0,0,14,170,27,0,0,194
403041071,5,0,0,0,12,177,42,0,0,220
403041072,18,0,0,0,18,293,51,0,7,347
403041073,4,0,0,0,5,99,26,0,3,134
403041074,10,0,0,0,16,233,70,3,0,311
403041075,3,3,0,0,6,74,21,0,3,95
403041076,3,0,0,0,3,89,18,0,0,103
403041077,8,0,0,0,8,191,27,0,0,216
403041078,0,0,0,0,0,140,25,0,4,162
403041079,3,0,0,0,3,71,9,0,0,85
403041080,8,0,0,3,8,228,53,3,3,286
403041081,0,0,0,0,0,3,0,0,0,3
403041082,15,6,0,0,18,201,99,0,0,304
403041083,8,0,0,0,14,287,61,8,6,353
403041084,5,3,0,0,10,195,63,3,0,262
403041085,6,0,0,0,12,122,40,0,0,165
403041086,4,0,0,0,4,161,39,0,4,202
403041087,15,5,0,0,21,369,88,0,9,466
403041088,6,0,0,0,3,142,60,0,0,203
403041089,3,0,0,0,3,153,26,0,3,187
404011090,15,0,0,0,18,229,63,3,0,293
404011091,9,0,0,3,16,279,71,9,7,364
404011092,6,0,0,0,8,263,72,0,5,339
404011093,20,6,0,0,25,520,131,11,7,673
404011094,4,3,0,0,11,130,33,0,0,167
404011095,10,0,0,0,16,233,60,0,9,297
404011096,13,0,0,0,13,206,53,0,0,264
404011097,16,7,0,0,25,368,106,3,6,486
404021098,0,0,0,0,0,0,3,0,0,3
404021099,12,0,0,0,12,275,81,3,5,362
404021100,7,3,0,0,9,163,35,0,0,197
404021101,18,9,0,0,24,335,92,4,6,437
404021102,36,9,0,3,47,514,148,9,10,682
404021103,0,0,0,0,0,0,0,0,0,0
404031104,3,0,0,0,3,113,11,0,6,132
404031105,0,0,0,0,0,49,8,0,0,60
404031106,9,0,0,0,9,224,46,0,3,272
404031107,32,10,0,0,44,484,137,6,12,644
404031108,33,3,0,0,39,609,179,10,9,809
404031109,3,0,0,0,3,105,14,0,0,117
405011110,3,0,0,0,10,200,69,7,6,282
405011111,15,3,0,0,18,263,106,0,12,381
405011112,9,0,0,0,9,134,50,0,3,190
405011113,3,0,0,0,3,94,44,0,7,150
405011114,9,4,0,0,12,155,71,3,11,234
405011115,7,0,0,0,7,137,60,6,3,211
405021116,3,3,0,0,9,115,81,6,6,208
405021117,9,0,0,0,9,194,94,6,9,306
405021118,6,0,0,0,7,141,123,3,3,271
405021119,13,4,0,0,12,362,210,0,10,585
405031120,0,3,0,0,7,165,117,0,9,303
405031121,10,0,0,0,10,200,136,0,8,338
405031122,0,0,0,3,4,175,102,3,12,291
405031123,0,0,0,0,3,80,41,0,0,121
405041124,6,0,0,0,8,127,91,3,3,220
405041125,9,4,0,0,7,126,49,0,6,181
405041126,3,4,0,0,3,80,32,0,0,117
405041127,7,3,0,3,11,309,184,0,7,511
405041128,3,3,0,0,7,152,102,0,0,252
406011129,4,0,0,0,4,69,34,0,3,107
406011130,15,3,0,0,21,263,211,0,12,482
406011131,4,4,0,0,10,244,170,0,10,429
406011132,6,0,0,0,6,132,82,0,10,224
406011133,18,10,0,0,29,303,213,10,9,528
406011134,3,0,0,0,4,113,83,0,4,201
406011135,0,0,0,0,0,0,0,0,0,0
406011136,8,0,0,0,11,206,91,3,4,315
406011137,0,0,0,0,0,0,0,0,0,3
406021138,0,0,0,0,0,6,4,0,0,8
406021139,4,0,0,0,4,58,20,0,0,81
406021140,0,0,0,0,0,51,33,0,0,86
406021141,3,0,0,0,6,89,34,0,3,126
406021142,3,0,0,0,5,136,97,7,3,240
