SA2_MAINCODE_2016,Pro_650_799_A_25_34,Pro_650_799_A_35_44,Pro_650_799_A_45_54,Pro_650_799_A_55_64,Pro_650_799_A_65_74,Pro_650_799_A_75ov,Pro_650_799_Tot,Pro_800_999_A_15_19,Pro_800_999_A_20_24,Pro_800_999_A_25_34,Pro_800_999_A_35_44,Pro_800_999_A_45_54,Pro_800_999_A_55_64,Pro_800_999_A_65_74,Pro_800_999_A_75ov,Pro_800_999_Tot,Pro_1000_1249_A_15_19,Pro_1000_1249_A_20_24,Pro_1000_1249_A_25_34,Pro_1000_1249_A_35_44,Pro_1000_1249_A_45_54,Pro_1000_1249_A_55_64,Pro_1000_1249_A_65_74,Pro_1000_1249_A_75ov,Pro_1000_1249_Tot,Pro_1250_1499_A_15_19,Pro_1250_1499_A_20_24,Pro_1250_1499_A_25_34,Pro_1250_1499_A_35_44,Pro_1250_1499_A_45_54,Pro_1250_1499_A_55_64,Pro_1250_1499_A_65_74,Pro_1250_1499_A_75ov,Pro_1250_1499_Tot,Pro_1500_1749_A_15_19,Pro_1500_1749_A_20_24,Pro_1500_1749_A_25_34,Pro_1500_1749_A_35_44,Pro_1500_1749_A_45_54,Pro_1500_1749_A_55_64,Pro_1500_1749_A_65_74,Pro_1500_1749_A_75ov,Pro_1500_1749_Tot,Pro_1750_1999_A_15_19,Pro_1750_1999_A_20_24,Pro_1750_1999_A_25_34,Pro_1750_1999_A_35_44,Pro_1750_1999_A_45_54,Pro_1750_1999_A_55_64,Pro_1750_1999_A_65_74,Pro_1750_1999_A_75ov,Pro_1750_1999_Tot,Pro_2000_2999_A_15_19,Pro_2000_2999_A_20_24,Pro_2000_2999_A_25_34,Pro_2000_2999_A_35_44,Pro_2000_2999_A_45_54,Pro_2000_2999_A_55_64,Pro_2000_2999_A_65_74,Pro_2000_2999_A_75ov,Pro_2000_2999_Tot,Pro_3000mo_A_15_19,Pro_3000mo_A_20_24,Pro_3000mo_A_25_34,Pro_3000mo_A_35_44,Pro_3000mo_A_45_54,Pro_3000mo_A_55_64,Pro_3000mo_A_65_74,Pro_3000mo_A_75ov,Pro_3000mo_Tot,Pro_PINS_A_15_19,Pro_PINS_A_20_24,Pro_PINS_A_25_34,Pro_PINS_A_35_44,Pro_PINS_A_45_54,Pro_PINS_A_55_64,Pro_PINS_A_65_74,Pro_PINS_A_75ov,Pro_PINS_Tot,Pro_Tot_A_15_19,Pro_Tot_A_20_24,Pro_Tot_A_25_34,Pro_Tot_A_35_44,Pro_Tot_A_45_54,Pro_Tot_A_55_64,Pro_Tot_A_65_74,Pro_Tot_A_75ov,Pro_Tot_Tot,TaTW_NNI_A_15_19,TaTW_NNI_A_20_24,TaTW_NNI_A_25_34,TaTW_NNI_A_35_44,TaTW_NNI_A_45_54,TaTW_NNI_A_55_64,TaTW_NNI_A_65_74,TaTW_NNI_A_75ov,TaTW_NNI_Tot,TaTW_1_149_A_15_19,TaTW_1_149_A_20_24,TaTW_1_149_A_25_34,TaTW_1_149_A_35_44,TaTW_1_149_A_45_54,TaTW_1_149_A_55_64,TaTW_1_149_A_65_74,TaTW_1_149_A_75ov,TaTW_1_149_Tot,TaTW_150_299_A_15_19,TaTW_150_299_A_20_24,TaTW_150_299_A_25_34,TaTW_150_299_A_35_44,TaTW_150_299_A_45_54,TaTW_150_299_A_55_64,TaTW_150_299_A_65_74,TaTW_150_299_A_75ov,TaTW_150_299_Tot,TaTW_300_399_A_15_19,TaTW_300_399_A_20_24,TaTW_300_399_A_25_34,TaTW_300_399_A_35_44,TaTW_300_399_A_45_54,TaTW_300_399_A_55_64,TaTW_300_399_A_65_74,TaTW_300_399_A_75ov,TaTW_300_399_Tot,TaTW_400_499_A_15_19,TaTW_400_499_A_20_24,TaTW_400_499_A_25_34,TaTW_400_499_A_35_44,TaTW_400_499_A_45_54,TaTW_400_499_A_55_64,TaTW_400_499_A_65_74,TaTW_400_499_A_75ov,TaTW_400_499_Tot,TaTW_500_649_A_15_19,TaTW_500_649_A_20_24,TaTW_500_649_A_25_34,TaTW_500_649_A_35_44,TaTW_500_649_A_45_54,TaTW_500_649_A_55_64,TaTW_500_649_A_65_74,TaTW_500_649_A_75ov,TaTW_500_649_Tot,TaTW_650_799_A_15_19,TaTW_650_799_A_20_24,TaTW_650_799_A_25_34,TaTW_650_799_A_35_44,TaTW_650_799_A_45_54,TaTW_650_799_A_55_64,TaTW_650_799_A_65_74,TaTW_650_799_A_75ov,TaTW_650_799_Tot,TaTW_800_999_A_15_19,TaTW_800_999_A_20_24,TaTW_800_999_A_25_34,TaTW_800_999_A_35_44,TaTW_800_999_A_45_54,TaTW_800_999_A_55_64,TaTW_800_999_A_65_74,TaTW_800_999_A_75ov,TaTW_800_999_Tot,TaTW_1000_1249_A_15_19,TaTW_1000_1249_A_20_24,TaTW_1000_1249_A_25_34,TaTW_1000_1249_A_35_44,TaTW_1000_1249_A_45_54,TaTW_1000_1249_A_55_64,TaTW_1000_1249_A_65_74,TaTW_1000_1249_A_75ov,TaTW_1000_1249_Tot,TaTW_1250_1499_A_15_19,TaTW_1250_1499_A_20_24,TaTW_1250_1499_A_25_34,TaTW_1250_1499_A_35_44,TaTW_1250_1499_A_45_54,TaTW_1250_1499_A_55_64,TaTW_1250_1499_A_65_74,TaTW_1250_1499_A_75ov,TaTW_1250_1499_Tot,TaTW_1500_1749_A_15_19,TaTW_1500_1749_A_20_24,TaTW_1500_1749_A_25_34,TaTW_1500_1749_A_35_44,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44
123021441,3,3,0,0,0,0,12,0,6,4,12,7,0,0,0,22,0,0,20,3,9,4,3,0,37,0,10,22,7,11,4,0,0,51,0,0,11,4,4,3,0,0,29,0,0,5,13,17,10,3,0,43,0,0,3,12,3,0,0,0,26,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,4,3,24,82,62,58,39,14,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,7,0,0,4,7,3,0,0,0,18,4,0,4,3,3,0,0,0,12,3,3,3,7,6,0,0,0,25,3,4,4,5,4,8,0,0,28,0,3,8,3,3,3,4,0,27,0,4,13,4,10,5,0,0,31,0,0,6,7,3,0,0,0,15,0,0,0,3,3,0,0,0,10,0,0,0,0,0,3,0,0,4,0,0,0,3
123021442,17,21,14,10,0,0,70,0,15,23,17,14,9,3,0,78,0,7,42,28,22,14,4,0,117,0,8,56,24,15,11,0,0,115,0,0,41,32,26,9,3,0,106,0,0,13,25,46,32,0,0,122,0,0,12,28,28,24,5,0,97,0,0,6,8,3,3,0,0,14,0,3,3,0,0,0,0,0,8,7,55,234,196,184,138,23,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,3,0,0,0,0,9,0,0,0,4,10,0,0,0,12,4,0,0,0,3,0,0,0,14,0,6,3,3,8,0,0,0,20,0,8,9,4,3,0,0,0,29,0,0,12,6,7,3,0,0,30,0,4,13,4,9,5,0,0,40,0,3,13,0,10,5,0,0,28,0,0,8,4,8,0,0,0,19,0,0,4,9,4,5,0,0,20,0,0,11,7
123021443,16,7,12,3,0,0,53,0,10,22,22,10,12,4,0,70,0,12,34,23,18,17,5,0,114,0,9,51,29,19,12,5,0,126,0,0,31,24,23,13,0,0,99,0,0,15,27,29,15,4,0,84,0,0,19,18,30,14,4,0,87,0,0,3,17,9,11,0,0,36,0,3,0,0,3,3,0,0,9,3,57,212,185,169,119,19,0,762,0,0,0,3,3,0,0,0,4,3,3,0,5,3,0,0,0,17,3,5,0,0,0,3,0,0,11,6,4,8,0,0,3,0,0,26,16,8,10,9,12,5,0,0,56,9,23,15,16,9,13,3,0,84,9,23,24,25,16,14,6,0,111,0,20,38,38,55,24,9,0,186,0,15,56,55,61,42,8,0,234,0,4,26,42,26,21,0,0,123,0,7,18,28,24,19,3,0,95,0,3,6,11,19,9,0,0,52,0,3,11,10
123021444,17,6,12,9,0,0,51,0,7,21,14,9,7,3,0,64,0,12,39,15,16,16,3,0,96,0,6,54,15,20,11,7,0,103,0,0,28,15,24,20,0,0,89,0,0,27,28,25,22,4,0,104,0,0,10,24,18,8,3,0,59,0,0,0,3,4,4,0,0,8,0,0,3,8,0,0,0,0,16,4,39,216,147,136,120,31,5,693,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,4,0,0,0,4,3,0,0,14,6,3,3,0,4,3,3,0,20,3,4,10,0,5,7,0,0,28,0,3,10,11,3,3,0,0,30,0,5,8,6,4,0,0,0,20,0,5,4,6,3,9,0,0,26,0,0,6,3,3,3,0,0,17,0,0,0,3,3,5,0,0,10,0,0,0,0,0,0,3,0,8,0,0,0,0
123031445,0,0,0,0,0,0,3,0,0,6,7,0,0,0,0,14,0,0,0,4,3,0,0,0,12,0,0,3,8,0,0,0,0,16,0,0,6,4,5,0,0,0,19,0,0,3,10,7,0,0,0,16,0,0,3,13,6,5,0,0,28,0,0,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,11,38,42,29,19,3,0,145,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,9,0,0,3,0,0,0,0,0,10,3,0,0,0,0,0,0,0,6,3,6,3,5,0,0,0,0,20,3,5,4,0,6,3,0,0,22,0,12,8,5,7,0,0,0,28,0,0,13,0,7,3,0,0,29,0,0,3,6,7,0,0,0,14,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,12,15
123031446,3,5,3,3,3,0,22,0,4,11,5,5,3,0,0,31,0,3,17,9,3,4,0,0,28,0,3,13,8,5,3,0,0,37,0,4,14,7,4,3,0,0,31,0,0,6,10,13,8,0,0,40,0,0,9,16,14,12,4,0,55,0,0,11,0,14,13,3,0,34,0,0,0,0,0,0,0,0,3,4,26,96,70,63,48,12,0,332,0,0,0,3,0,0,0,0,3,3,0,3,0,0,0,0,0,8,0,0,4,3,0,0,0,0,7,0,3,3,0,0,0,5,0,10,3,3,3,4,0,0,3,0,21,5,15,0,3,3,4,0,0,33,3,6,14,11,7,7,0,0,37,3,14,8,14,3,8,0,0,51,0,19,26,18,16,10,5,0,83,0,3,20,14,9,10,0,0,61,0,3,11,17,19,10,0,0,65,0,3,18,26,22,15,0,0,75,0,0,43,62
123031447,12,15,9,3,3,0,39,0,3,13,14,9,12,0,0,52,0,8,24,22,15,15,0,0,85,0,7,26,25,20,7,3,0,84,0,0,29,22,15,19,0,0,84,0,0,10,25,29,21,7,0,83,0,0,4,15,15,20,0,0,58,0,0,0,4,0,10,0,0,21,0,0,0,0,0,4,0,0,3,9,32,141,175,132,123,24,0,636,0,0,0,0,3,3,0,0,10,4,0,7,0,0,0,0,0,10,0,0,0,4,3,0,0,0,17,16,3,3,6,4,3,3,0,32,20,6,11,3,11,0,0,0,51,17,13,9,8,10,6,4,0,70,10,18,11,7,3,10,4,0,66,3,28,30,22,19,21,4,0,124,3,20,39,18,21,11,0,0,107,0,5,19,26,22,10,0,0,81,0,3,18,14,15,5,0,0,64,0,0,11,12,8,5,0,0,35,0,0,11,10
123031448,0,0,0,4,0,0,8,0,0,7,3,3,0,0,0,11,0,5,3,14,4,7,0,0,29,0,0,5,4,3,7,3,0,22,0,0,3,3,4,8,0,0,20,0,0,3,3,7,6,0,0,18,0,0,0,3,3,4,3,0,19,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,3,0,8,25,57,31,44,14,3,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,13,3,0,0,5,3,0,5,0,18,9,0,3,0,4,3,0,0,22,5,7,3,4,5,8,6,0,38,4,11,8,4,0,0,4,0,29,0,3,17,13,3,4,4,0,38,0,7,5,14,7,10,0,0,36,0,3,0,13,7,3,0,0,34,0,0,7,10,3,0,0,0,17,0,0,3,4,0,3,0,0,13,0,4,3,0
124011449,3,5,3,4,0,0,15,0,0,5,4,6,5,3,3,29,0,0,0,3,9,8,4,0,30,0,0,3,9,8,4,3,0,22,0,0,3,9,6,4,0,0,27,0,0,4,10,9,8,0,0,21,0,0,3,6,8,8,0,3,22,0,0,0,3,0,5,0,0,8,0,0,0,0,0,3,0,0,6,0,3,25,59,76,71,26,10,269,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,14,0,3,3,0,4,3,4,0,20,0,3,0,3,0,3,3,0,14,0,3,6,9,4,5,0,0,27,0,4,8,7,8,7,3,0,25,0,0,7,7,3,0,0,0,22,0,0,4,7,5,3,0,0,19,0,3,3,0,0,0,3,0,13,0,0,4,4,0,0,0,0,13,0,0,0,0,3,0,0,0,5,0,0,0,0
124011450,8,14,5,16,3,0,51,0,5,19,19,12,9,6,0,72,0,5,27,18,25,18,3,0,90,0,4,27,21,17,18,3,0,91,0,0,16,18,27,26,4,0,82,0,0,13,25,38,29,7,0,112,0,0,12,22,28,22,6,0,94,0,0,4,12,11,14,0,0,45,0,0,0,0,0,0,0,0,3,17,31,147,181,192,200,47,4,822,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,3,0,0,3,0,7,3,0,0,12,7,3,4,0,4,4,0,0,23,9,3,0,9,3,4,0,0,30,8,6,6,7,8,4,4,0,46,0,11,11,8,4,4,3,0,33,0,8,16,6,21,12,0,0,63,0,9,24,18,12,8,0,0,70,0,0,7,13,10,0,0,0,32,0,0,9,4,5,7,0,0,21,0,0,4,4,3,3,0,0,11,0,0,5,3
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,10,26,34,28,9,4,114,0,8,19,28,36,23,16,0,130,0,10,18,51,45,41,15,0,175,0,5,32,41,38,37,14,3,167,0,0,18,35,42,49,9,0,149,0,0,12,26,45,35,7,0,130,0,0,5,24,32,33,5,0,101,0,0,0,13,19,19,8,0,58,0,0,0,3,0,3,5,0,13,6,28,156,297,356,338,124,15,1325,0,0,0,0,0,0,0,0,4,7,0,0,4,0,0,0,0,16,0,0,3,6,3,7,0,0,15,3,0,8,5,3,3,3,0,34,19,8,5,5,10,3,0,0,53,12,13,18,15,23,11,0,0,98,0,32,20,23,28,23,4,0,117,4,24,38,23,23,20,4,0,142,0,9,23,33,23,23,3,0,115,0,0,11,23,15,14,0,0,62,0,0,5,9,15,6,0,0,38,0,0,4,3,3,4,0,0,15,0,0,4,8
124011453,5,15,8,14,3,0,44,0,3,8,3,18,15,4,0,43,0,0,4,17,6,15,4,0,49,0,5,4,4,12,11,3,0,38,0,0,4,18,20,10,0,0,52,0,0,9,4,19,10,4,0,40,0,0,3,8,8,9,0,0,24,0,0,0,4,4,0,0,0,11,0,0,0,0,3,0,0,0,3,0,9,49,102,114,116,30,4,424,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,10,3,3,0,3,4,0,3,0,13,3,3,0,4,0,3,0,0,14,4,0,3,0,3,6,0,0,17,3,0,3,0,9,3,0,0,17,0,8,9,3,7,0,0,0,26,0,8,4,9,15,5,0,0,42,0,7,5,5,8,4,0,0,31,0,0,5,0,7,3,3,0,18,0,0,6,9,3,3,0,0,21,0,0,3,0,11,3,0,0,21,0,0,3,3
124011454,14,16,24,20,6,0,79,0,5,21,23,20,35,6,0,110,0,3,36,27,34,30,10,0,131,0,3,22,36,30,33,9,0,133,0,0,21,25,35,42,4,0,121,0,0,7,36,49,48,5,0,150,0,0,5,32,46,31,4,0,117,0,0,5,6,3,10,3,0,27,0,0,0,0,10,3,0,0,13,7,33,168,248,288,306,74,4,1122,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,13,0,3,8,5,3,0,0,0,19,6,3,3,7,8,0,0,0,23,11,9,4,11,12,4,0,0,49,17,9,9,6,10,6,7,0,63,6,17,23,23,14,20,0,0,97,4,11,23,13,14,17,0,3,81,0,9,18,22,13,9,0,0,80,0,3,11,16,11,5,3,0,47,0,0,9,7,10,3,0,0,33,0,0,3,3,0,6,0,0,15,0,0,3,10
124011455,3,3,8,9,4,0,30,0,3,3,10,3,7,0,0,27,0,0,0,7,10,8,3,0,39,0,0,3,8,7,9,5,0,30,0,0,0,7,9,15,0,0,36,0,0,0,6,10,15,0,0,26,0,0,0,7,19,6,0,0,37,0,0,0,5,3,5,3,0,18,0,0,0,0,0,0,0,0,0,0,3,32,71,83,99,37,7,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,10,0,0,4,0,3,0,0,0,18,0,3,3,3,7,3,0,0,20,0,3,4,7,4,5,0,0,24,0,0,9,3,9,3,0,0,25,0,0,8,3,0,3,0,0,16,0,0,0,0,4,3,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,3
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,3,4,3,0,0,0,14,0,4,10,3,0,3,0,0,17,0,0,16,10,8,9,0,0,37,0,4,20,5,6,6,0,0,47,0,0,10,10,7,8,0,0,32,0,0,3,6,15,14,0,0,39,0,0,4,7,0,10,3,0,24,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,20,66,49,41,57,8,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,0,0,0,0,0,14,4,4,0,0,3,0,0,0,7,0,5,4,4,0,0,0,0,20,0,3,3,3,4,0,0,0,18,0,6,8,3,4,3,0,0,31,0,0,8,8,3,4,0,0,18,0,3,8,7,3,3,0,0,20,0,0,3,3,0,0,0,0,5,0,0,3,0,0,0,0,0,6,0,0,0,3
124031458,10,12,4,5,3,0,43,0,5,27,20,11,8,3,0,66,0,12,47,13,8,15,3,0,97,0,3,26,27,11,8,3,0,77,0,0,18,17,41,18,0,0,92,0,0,15,23,30,16,0,0,86,0,0,4,26,33,12,8,0,83,0,0,0,5,3,6,0,0,17,0,0,0,10,3,0,0,0,16,0,34,181,169,151,100,24,3,665,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,10,8,0,3,6,3,3,0,0,27,12,3,4,3,3,3,0,0,30,8,7,9,6,9,3,3,0,42,6,18,13,7,9,7,3,0,68,6,7,13,23,10,4,0,0,58,0,8,21,20,17,9,0,0,75,0,8,18,9,6,3,0,0,35,0,3,12,11,6,5,0,0,38,0,0,9,4,0,0,0,0,13,0,0,10,8
124031459,3,13,6,10,3,0,51,0,10,19,19,10,10,6,0,77,0,12,24,28,10,10,9,0,93,0,3,37,19,20,10,0,0,92,0,0,17,24,23,26,4,0,97,0,0,6,18,31,19,4,0,85,0,0,7,16,16,8,3,0,62,0,0,0,4,8,3,4,0,18,0,0,3,0,3,0,0,0,10,7,56,137,169,139,125,42,3,677,3,0,0,0,0,0,0,0,9,0,0,0,0,3,3,0,0,6,3,5,3,4,0,0,0,0,19,12,3,0,3,4,3,0,0,25,25,6,3,5,4,5,4,0,50,19,25,8,3,8,4,3,0,69,8,35,17,17,7,7,3,0,100,0,30,46,27,28,16,3,0,158,0,17,37,25,35,10,3,0,133,0,3,24,23,21,15,0,0,88,0,3,15,23,13,12,0,0,59,0,0,6,6,0,3,0,0,25,0,0,6,6
124031460,11,5,9,3,0,0,32,0,3,18,16,8,12,0,0,50,0,14,27,10,10,3,4,0,72,0,0,27,20,8,5,0,0,59,0,0,26,18,17,15,0,0,76,0,0,8,19,32,16,0,0,68,0,0,4,14,14,9,0,0,49,0,0,3,3,10,5,3,0,19,0,0,0,0,0,0,0,0,3,6,31,132,116,130,75,19,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,0,3,0,0,0,7,0,0,3,3,0,0,0,0,6,3,4,5,0,4,0,0,0,23,0,9,4,4,3,3,0,0,19,5,6,4,6,5,5,0,0,28,0,4,7,7,8,9,0,0,34,0,9,18,4,3,4,0,0,37,0,3,4,8,8,0,0,0,24,0,0,7,4,7,0,0,0,19,0,0,3,3,0,0,0,0,7,0,0,0,0
124031461,11,19,11,3,0,0,46,0,6,24,13,16,14,3,0,84,0,5,34,22,10,10,3,0,85,0,3,21,31,9,9,0,0,74,0,0,14,25,22,13,4,0,73,0,0,7,15,15,15,3,0,52,0,0,6,17,13,17,5,0,53,0,0,0,0,3,10,4,0,21,0,0,0,0,0,0,0,0,4,10,26,154,162,106,115,27,3,601,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,11,4,0,4,3,0,0,0,0,9,11,5,3,0,0,3,6,0,36,35,4,11,4,11,7,4,0,77,33,28,20,11,8,12,0,0,113,4,32,22,15,13,21,3,0,120,3,36,57,25,23,17,0,0,167,0,27,71,35,29,12,3,0,183,0,13,48,30,21,9,0,0,121,0,3,26,17,18,13,0,0,86,0,0,12,16,8,3,0,0,35,0,0,7,17
124031462,49,41,32,34,4,0,177,0,20,88,66,45,46,7,0,273,0,84,182,115,81,61,9,0,534,0,34,223,124,106,70,8,3,562,0,13,180,182,139,102,14,0,637,0,5,119,150,121,94,18,0,509,0,0,103,148,149,112,20,0,539,0,0,28,87,77,58,9,0,263,0,0,12,6,6,0,0,0,23,5,203,1070,985,797,616,116,12,3804,0,0,3,0,0,0,0,0,7,0,3,0,3,0,0,0,0,6,0,0,0,3,0,7,0,0,14,5,4,4,3,0,4,0,0,22,10,7,4,10,6,3,0,0,37,8,11,10,10,10,6,0,0,63,5,15,17,17,14,9,3,0,78,0,12,32,30,13,14,3,0,105,0,5,32,28,16,24,4,0,117,0,0,14,20,28,18,3,0,79,0,0,7,11,16,10,0,0,54,0,0,3,6,6,7,0,0,24,0,0,0,3
124031463,0,5,5,9,3,3,33,0,6,4,5,7,7,0,0,27,0,4,11,18,11,3,0,0,48,0,10,29,15,11,6,0,0,72,0,3,14,14,18,16,0,0,64,0,0,15,21,36,19,0,0,98,0,0,5,18,17,21,0,0,59,0,0,0,3,4,5,3,0,21,0,0,0,0,0,0,0,0,3,0,27,95,115,127,97,13,3,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,3,0,0,0,11,5,0,4,0,3,4,0,0,15,19,5,0,4,4,6,5,0,43,8,15,11,6,3,6,0,0,53,3,5,10,5,13,5,0,0,47,3,14,21,7,7,8,3,0,66,0,6,19,8,10,5,0,0,59,0,0,26,11,10,3,0,0,54,0,0,8,8,13,7,0,0,43,0,0,8,4,7,3,0,0,24,0,0,3,8
124031464,49,39,25,22,6,0,177,0,33,87,71,48,42,13,0,294,7,73,176,102,92,64,14,0,519,0,24,152,101,100,62,14,0,455,0,10,144,138,126,75,18,3,516,0,0,77,99,106,72,11,0,367,0,0,73,110,124,93,12,0,421,0,0,22,77,80,63,24,3,266,3,0,13,5,7,6,0,0,33,46,225,875,817,763,529,143,10,3412,4,0,3,0,3,0,0,0,13,14,0,4,3,3,0,0,0,24,23,11,9,3,3,3,0,0,48,41,8,16,12,10,10,3,0,103,63,30,17,12,15,10,4,0,151,53,85,42,33,29,20,10,0,277,15,71,77,39,36,13,9,0,260,4,71,99,62,44,34,8,0,321,0,40,131,76,58,52,12,0,369,0,21,78,56,54,33,3,0,244,0,7,34,47,50,21,0,0,162,0,6,31,32,29,10,3,0,107,0,0,21,37
124031465,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,3,3,4,0,0,0,8,0,0,3,3,3,0,0,0,10,0,0,0,3,3,3,0,0,9,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,15,18,21,6,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,3,0,0,0,0,11,3,0,0,0,0,0,0,0,4,8,14,3,3,3,0,0,0,29,5,0,3,4,3,3,3,0,24,0,0,4,4,3,4,0,0,17,0,3,8,7,3,5,0,0,30,0,3,3,8,4,3,0,0,21,0,0,3,0,3,0,0,0,8,0,0,4,3,3,0,0,0,7,0,0,0,3
124041466,15,16,16,9,3,0,76,0,15,21,20,24,28,7,0,110,0,11,42,33,38,21,8,0,149,0,18,64,44,28,25,6,0,190,0,4,63,80,46,52,10,0,257,0,6,41,50,59,43,6,0,197,0,3,65,82,68,61,15,0,292,0,0,7,33,47,25,5,0,116,0,0,3,4,0,0,0,0,9,16,90,368,406,355,283,74,6,1598,0,4,3,3,4,0,0,0,17,0,0,3,0,0,0,0,0,10,4,3,0,5,0,4,0,0,15,14,6,14,8,6,3,0,0,43,19,14,11,4,10,10,3,0,72,13,18,22,8,15,9,3,0,95,11,22,32,17,17,15,3,0,120,0,20,37,21,16,31,3,0,130,0,35,85,47,39,22,4,0,234,0,17,111,43,38,40,3,0,253,0,6,85,66,58,21,5,0,237,0,8,23,42,37,21,4,0,134,0,0,20,29
124041467,20,19,22,14,0,0,78,0,12,26,28,40,30,3,0,142,0,17,53,32,31,27,10,0,167,0,13,52,39,37,26,7,0,171,0,0,34,42,51,36,11,0,171,0,0,26,21,25,31,3,0,107,0,0,10,35,37,30,6,3,121,0,0,8,13,26,17,8,0,63,0,0,3,0,0,4,0,0,16,11,74,258,256,294,234,47,6,1178,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,8,7,7,7,3,6,5,0,0,30,14,10,0,7,3,3,3,0,43,38,16,9,4,9,11,3,0,83,32,22,10,4,14,9,3,0,97,9,29,29,24,29,23,8,0,134,6,41,41,32,30,24,4,0,177,0,31,49,40,29,34,0,0,194,0,9,26,32,20,20,0,0,105,0,0,19,25,16,5,0,0,71,0,0,11,12,10,4,0,0,43,0,0,8,11
