SA2_MAINCODE_2016,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20more_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20more_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20more_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20more_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20more_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20more_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20more_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20more_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20more_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20more_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20more_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20more_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20more_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20more_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20more_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20more_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20more_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20more_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20more_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20more_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20more_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20more_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20more_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20more_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20more_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20more_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20more_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20more_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20more_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20more_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
311031313,12,20,4,0,31,7,3,0,0,10,18,7,0,0,23,0,0,0,0,0,4,15,0,0,15,6,0,0,0,8,6,4,0,0,10,3,3,0,0,6,0,3,0,0,3,53,57,7,0,107,21,9,0,0,32,8,0,0,0,12,25,6,0,0,30,7,0,0,0,7,4,5,0,0,10,3,0,0,0,3,7,3,0,0,14,7,0,0,0,8,0,0,0,0,0,90,31,0,0,119,34,28,4,0,61,16,3,0,0,19,37,14,0,0,55,9,0,0,0,9,9,15,0,0,28,12,0,0,0,9,16,6,0,0,25,10,3,0,0,18,0,4,0,0,3,139,82,7,0,231
311031314,13,29,23,0,69,3,12,0,0,20,19,11,3,0,33,3,0,0,0,4,6,8,3,0,17,0,3,0,0,3,13,5,0,0,25,3,0,0,0,5,4,0,0,0,4,65,69,34,0,172,5,15,0,0,25,3,0,0,0,3,33,7,0,0,41,28,0,0,0,25,6,0,0,0,6,7,3,0,0,7,13,0,0,0,15,24,3,0,0,27,3,0,0,0,3,126,30,3,3,158,19,44,26,0,92,14,12,0,0,22,49,21,0,0,73,25,0,0,0,33,18,8,3,0,29,6,7,0,0,10,26,5,0,0,37,26,3,0,0,33,4,0,0,0,9,185,97,41,0,331
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,10,52,3,0,67,14,20,3,0,33,8,33,5,0,42,0,0,0,0,3,6,27,4,0,39,12,0,0,0,11,4,3,0,0,7,6,6,0,0,16,0,0,0,0,0,60,148,16,0,227,8,10,3,0,24,30,3,0,0,32,31,21,0,0,53,13,0,0,0,10,10,4,0,0,20,10,4,0,0,13,5,6,0,0,8,13,7,0,0,20,0,0,0,0,3,128,54,3,3,186,20,64,3,0,88,47,27,3,0,73,43,51,5,3,102,14,4,0,0,18,21,37,6,0,58,20,6,0,0,21,8,10,0,0,17,24,13,0,0,32,3,0,0,0,6,189,202,14,4,411
311031317,4,18,0,0,26,0,10,0,0,10,10,4,0,0,13,3,3,0,0,8,3,3,0,0,8,0,3,0,5,9,5,5,0,0,8,6,0,0,0,7,0,0,0,0,0,40,47,0,5,84,15,7,0,0,22,13,0,0,0,16,30,9,0,0,46,44,3,0,0,52,3,3,0,0,3,6,4,0,0,12,9,0,0,0,9,20,3,0,0,24,0,0,0,0,0,137,37,0,4,177,19,25,0,0,47,13,13,0,0,24,39,12,0,0,53,51,3,0,0,55,9,4,0,0,15,8,7,0,5,19,13,5,0,0,21,19,7,0,0,31,0,0,0,0,0,174,80,0,7,264
311031318,6,16,0,0,23,0,0,0,0,0,6,12,0,0,21,0,0,0,0,0,7,16,0,0,23,0,0,0,0,0,4,9,0,0,16,0,6,0,0,5,0,3,0,0,3,29,56,0,4,93,9,0,0,0,17,12,0,0,0,12,20,5,0,0,27,3,0,0,0,7,14,0,0,0,10,0,0,0,0,0,12,0,0,0,12,8,0,0,0,8,0,0,0,0,0,77,14,0,0,93,18,22,0,0,36,11,0,0,0,14,34,17,0,0,48,3,0,0,0,7,19,19,0,0,38,0,0,0,0,0,16,9,0,0,22,11,6,0,0,15,0,3,0,0,3,112,70,0,4,186
311031319,13,15,3,0,27,13,8,0,0,18,7,15,0,0,27,6,0,0,0,8,6,14,0,0,18,7,3,0,0,6,7,0,0,0,4,3,9,0,0,8,0,0,0,0,0,53,60,3,0,117,4,4,0,0,16,24,8,0,0,29,53,9,0,0,63,37,9,0,0,39,20,6,0,0,26,8,0,0,0,15,13,5,0,0,12,22,5,0,0,32,4,0,0,0,4,185,43,0,0,228,17,16,3,0,39,36,9,0,0,43,59,29,0,0,87,41,9,0,0,46,27,13,0,0,37,13,4,0,0,19,14,3,0,0,18,26,14,0,0,41,4,0,0,0,4,241,103,3,0,340
311041320,9,49,0,0,64,17,6,0,0,23,28,23,3,0,61,4,3,0,0,10,19,26,0,0,48,0,3,0,0,3,21,14,0,0,31,10,11,0,0,13,0,3,0,0,4,109,136,7,3,251,47,15,0,0,55,17,0,0,0,22,60,15,0,0,76,14,3,0,0,13,26,7,0,0,34,4,3,0,0,6,25,6,0,0,32,32,3,0,0,40,4,0,0,0,4,233,59,0,0,292,52,64,0,0,122,36,6,0,0,45,91,39,3,0,137,17,6,0,0,25,45,32,0,0,84,4,8,0,0,8,48,18,0,0,65,41,13,0,0,57,7,3,0,0,8,341,192,7,3,547
311041321,28,70,0,3,101,27,22,0,0,51,31,47,0,3,84,10,4,0,0,10,27,55,0,0,75,6,17,0,0,20,17,24,0,0,42,14,22,0,0,37,0,0,0,0,3,152,258,6,7,421,47,28,0,0,75,70,15,0,0,87,144,28,0,0,178,65,4,0,0,66,46,18,0,3,72,23,0,0,0,26,24,3,0,0,31,56,7,0,0,67,3,0,0,0,3,474,107,0,8,591,69,99,0,5,176,97,33,0,0,132,177,73,0,3,260,69,3,0,0,76,74,76,0,6,148,27,19,0,0,48,37,27,0,0,68,72,35,0,0,105,3,0,0,0,4,626,365,6,14,1013
311041322,7,44,8,0,65,10,16,0,0,22,11,21,0,0,32,0,0,0,0,3,15,25,0,0,40,0,10,0,0,9,12,10,0,3,26,5,11,0,0,11,0,0,0,0,0,61,134,9,3,206,14,14,0,0,25,18,0,0,0,20,52,15,0,0,67,9,0,0,0,14,21,10,0,0,33,3,0,0,0,3,9,3,0,0,16,16,4,0,0,25,0,0,0,0,0,141,51,0,0,196,20,62,8,0,86,26,17,0,0,41,61,37,0,0,100,12,3,0,0,14,33,38,0,0,73,3,8,0,0,15,20,13,0,3,36,23,13,0,0,33,0,0,0,0,3,200,190,9,3,404
311051323,6,20,7,0,36,11,7,0,0,20,6,5,0,0,16,0,0,0,0,0,4,18,0,0,20,4,6,0,0,8,3,3,0,0,8,7,4,0,0,9,0,0,0,0,0,40,68,7,0,114,17,15,3,0,31,11,3,0,0,16,32,11,0,5,45,19,0,0,0,24,10,3,0,0,16,5,0,0,0,5,4,0,0,0,9,18,3,0,0,23,0,0,0,0,0,121,37,3,3,171,19,38,7,0,64,22,14,0,0,35,42,18,0,5,57,19,0,0,0,26,12,16,0,0,29,11,3,0,0,12,11,3,0,0,17,23,10,0,0,38,0,0,0,0,0,161,102,11,3,286
311051324,24,42,0,0,64,21,10,0,0,34,29,30,0,0,58,0,0,0,0,0,23,36,3,0,65,11,5,0,0,12,3,3,0,0,9,8,4,0,0,12,4,3,3,0,6,122,142,10,3,277,6,3,0,0,14,36,5,0,0,46,52,12,0,0,66,28,0,0,0,28,10,3,0,0,12,14,0,0,0,11,5,0,0,0,5,17,4,0,0,23,0,0,0,0,0,168,31,0,0,200,28,45,0,0,75,57,19,0,0,80,77,41,0,0,127,23,0,0,0,26,34,39,3,0,81,24,5,0,0,30,15,3,0,0,16,24,11,0,0,38,6,3,3,0,10,293,171,8,7,475
311051325,27,159,49,3,232,29,45,7,0,84,38,42,8,0,80,3,4,3,0,12,19,53,7,0,83,23,28,0,0,46,5,4,0,0,6,5,10,0,0,17,4,3,0,0,4,147,354,77,3,581,29,19,3,0,52,56,20,3,0,78,63,16,0,0,87,40,3,0,0,44,28,6,0,0,37,22,3,0,0,26,15,0,0,0,20,44,12,0,0,48,5,0,0,0,10,306,87,3,3,400,52,179,52,5,289,86,71,10,0,164,99,60,7,3,164,42,6,3,0,57,47,64,13,0,116,39,27,0,0,76,20,7,0,0,30,44,22,0,0,67,11,8,0,0,17,451,438,83,9,979
311051326,19,57,18,0,100,9,13,0,0,19,13,23,5,0,39,3,3,3,0,9,11,19,0,0,32,3,9,0,0,10,7,7,0,0,12,4,3,0,0,7,0,4,0,0,3,69,138,34,0,242,13,5,0,0,19,31,3,0,0,38,52,9,0,0,64,11,0,0,0,14,10,7,0,0,17,5,0,0,0,11,20,0,0,0,19,16,3,0,0,24,5,0,0,0,8,174,26,5,3,206,33,70,24,0,126,41,16,0,0,60,64,31,5,0,99,13,4,3,0,23,22,26,3,0,48,13,10,0,0,20,25,7,0,0,33,19,5,0,0,31,9,3,0,0,14,240,173,33,3,444
311051327,19,48,8,0,73,31,26,0,0,57,22,27,0,0,49,3,0,0,0,3,22,25,0,0,42,17,13,0,0,28,4,0,0,0,4,7,5,0,0,19,3,0,0,0,3,122,150,15,0,295,14,13,0,5,35,46,8,0,0,61,49,10,0,0,59,35,3,0,0,40,11,3,0,0,15,15,0,0,0,16,4,0,0,0,6,24,5,0,0,31,4,0,0,0,4,216,47,3,5,266,35,61,8,5,106,76,39,0,0,121,72,38,0,0,105,40,3,0,0,42,37,24,0,0,61,31,18,0,0,49,10,0,0,0,15,37,14,0,0,50,9,0,0,0,10,337,193,13,4,558
311051328,3,18,0,0,16,7,15,0,0,21,0,0,0,0,7,3,0,0,0,3,7,7,0,0,17,5,3,0,0,11,0,0,0,0,3,4,0,0,0,4,0,0,0,0,3,30,41,0,0,72,3,7,0,0,9,8,3,0,0,10,24,7,0,0,33,4,0,0,0,6,7,3,0,0,12,3,0,0,0,5,3,0,0,0,3,10,0,0,0,10,0,0,0,0,0,77,20,3,4,100,8,23,0,0,24,21,12,0,0,36,27,12,0,0,36,7,0,0,0,13,11,9,0,0,24,10,6,0,0,15,4,0,0,0,5,15,0,0,0,15,7,0,0,0,3,103,59,0,4,170
311061329,15,26,11,0,47,13,17,4,0,38,5,11,0,0,16,10,3,0,0,7,14,19,0,0,25,3,7,0,0,8,3,3,0,0,4,3,8,3,0,13,0,0,0,0,3,62,83,13,0,162,10,4,0,0,15,33,13,0,0,50,24,3,0,0,28,18,0,0,0,15,8,4,0,0,16,4,3,0,0,11,3,0,0,0,3,20,0,0,0,26,0,0,0,0,3,130,27,0,0,164,23,24,11,0,54,48,28,4,0,82,33,19,0,0,47,22,4,0,0,25,20,18,0,0,46,12,10,0,0,15,8,3,0,0,8,26,7,3,0,31,3,3,0,0,3,188,113,13,3,324
311061330,7,30,10,0,47,3,8,3,0,11,7,7,0,0,19,3,0,0,0,5,3,6,3,0,10,3,3,0,0,7,8,3,0,0,10,3,3,0,0,5,0,0,0,0,3,41,54,19,0,118,11,0,0,0,11,15,0,0,0,20,27,6,0,3,43,31,0,0,0,35,3,0,0,0,3,10,3,0,0,13,16,0,0,0,16,23,0,0,0,21,3,0,0,0,3,136,21,3,7,162,19,29,13,0,57,22,8,4,0,32,37,13,0,3,57,37,4,0,0,41,3,6,3,0,14,17,5,0,0,19,18,3,0,0,23,23,3,0,0,27,3,0,0,0,6,178,73,24,7,276
311061331,12,28,5,0,42,7,9,0,0,21,3,5,0,0,7,5,4,0,0,12,3,6,0,0,8,3,4,0,0,15,13,7,0,3,14,3,3,0,0,7,0,0,0,0,0,53,64,8,6,129,16,11,0,0,28,28,7,0,0,32,11,13,0,0,25,15,3,0,0,13,11,0,0,0,13,6,0,0,0,6,24,0,0,0,24,15,0,0,0,19,0,0,0,0,5,128,32,0,0,156,26,37,5,0,68,36,16,0,0,55,17,17,0,0,37,23,8,0,0,32,13,3,0,0,17,15,4,0,0,17,33,7,0,3,36,17,3,0,0,19,4,0,0,0,4,182,93,8,7,292
311061332,16,26,0,0,46,31,23,0,0,51,18,12,0,0,24,0,0,0,0,0,10,10,0,0,25,5,6,0,0,11,7,3,0,0,8,4,5,0,0,9,3,0,0,0,4,89,87,3,0,183,15,10,0,0,26,63,8,0,0,70,53,21,0,0,76,33,0,0,0,36,37,5,0,0,39,17,3,0,0,21,11,4,0,0,13,30,0,0,0,31,0,0,0,0,0,246,54,0,3,305,32,38,0,0,73,89,30,0,0,121,66,27,0,0,99,35,0,0,0,37,46,18,0,0,65,23,10,0,0,32,15,8,0,0,23,28,5,0,0,41,3,4,0,0,8,338,147,3,4,484
311061333,25,135,36,0,200,9,22,0,0,34,34,66,3,0,105,8,4,0,0,10,18,71,11,0,99,26,31,0,0,54,15,7,0,0,18,8,6,0,0,17,0,3,0,0,3,137,356,52,3,542,22,18,3,0,40,29,10,0,0,34,81,30,0,0,119,21,3,0,0,29,12,8,0,0,24,20,9,0,0,31,26,5,0,0,33,46,0,0,0,52,3,0,0,0,3,262,91,5,0,363,47,158,39,0,236,39,30,0,0,73,118,97,4,0,226,27,6,3,0,34,26,80,9,0,120,43,43,0,0,85,40,11,0,0,52,54,7,0,0,69,3,3,0,0,6,399,444,57,5,904
311061334,19,84,23,0,126,30,90,6,3,131,13,23,0,0,42,3,0,0,0,5,15,21,3,0,39,15,17,4,0,35,4,3,0,0,6,0,3,0,0,4,3,3,0,0,5,95,250,33,3,385,13,9,5,0,30,68,25,0,0,93,37,23,0,0,68,34,3,0,0,35,15,3,0,0,18,13,3,0,0,15,7,0,0,0,7,30,0,0,0,30,8,0,0,0,8,217,76,3,0,298,31,97,23,0,152,101,115,8,3,226,55,52,0,0,108,37,5,0,0,41,24,25,3,0,55,20,17,4,0,49,11,3,0,0,11,28,3,0,0,37,8,3,0,0,12,314,322,40,3,687
311061335,24,145,37,3,205,22,56,15,0,89,24,51,3,3,79,9,11,0,0,16,21,43,3,4,66,19,30,3,0,46,8,12,0,0,17,3,4,0,0,13,3,3,0,0,7,129,352,58,10,549,23,20,3,0,45,37,14,0,0,53,60,16,0,0,69,31,3,0,0,35,16,3,0,0,23,13,3,0,0,20,12,0,0,0,13,26,6,0,0,29,3,0,0,0,7,216,67,5,4,292,46,167,41,3,253,59,66,15,0,138,81,66,3,0,152,36,16,0,0,49,36,49,3,4,92,35,34,3,0,69,20,8,0,0,29,27,12,0,0,37,5,6,0,0,13,345,422,63,13,845
311061336,5,42,10,0,57,3,14,0,0,18,14,7,0,0,26,5,0,0,0,4,8,14,3,0,25,5,9,0,0,10,3,4,0,0,5,8,4,0,0,7,0,0,0,0,0,40,96,16,0,157,11,8,3,0,21,19,4,0,3,26,35,23,0,0,57,30,0,0,0,30,9,3,0,0,14,5,3,0,0,8,4,4,0,0,8,14,0,0,0,20,3,0,0,0,3,129,42,6,3,177,12,52,10,0,75,26,18,0,3,43,48,30,0,0,78,31,0,0,0,35,15,16,3,0,30,7,11,3,0,20,4,8,0,0,14,19,3,0,0,25,3,0,0,0,3,170,139,19,3,332
312011337,9,48,15,3,74,0,8,0,0,15,5,13,0,0,21,0,0,0,0,0,3,13,0,3,21,6,8,0,0,12,3,0,0,0,3,7,3,0,0,7,0,0,0,0,0,31,100,22,4,155,12,20,3,0,36,8,9,0,0,17,27,20,0,0,49,17,0,0,0,20,16,10,0,0,24,6,16,0,0,22,6,0,0,0,6,13,3,0,0,17,0,0,0,0,0,112,67,0,3,188,26,63,14,3,108,11,16,0,0,28,36,36,0,0,74,21,0,0,0,19,14,19,0,3,40,9,22,0,0,34,5,0,0,0,10,16,9,0,0,28,0,0,0,0,3,146,164,26,8,343
312011338,28,57,3,0,86,18,3,0,0,21,50,38,0,0,86,0,0,0,0,0,5,23,0,0,29,0,0,0,0,0,10,10,3,0,24,6,14,0,0,13,0,5,0,0,5,112,147,10,0,270,61,75,4,4,147,20,3,0,0,24,43,5,0,0,45,12,0,0,0,16,8,3,0,0,10,8,0,0,0,7,8,0,0,0,10,23,6,0,0,30,6,0,0,0,6,182,101,3,9,298,86,134,4,4,234,33,5,0,3,42,93,46,0,0,132,12,0,0,0,14,10,20,0,0,36,8,0,0,0,9,19,12,3,0,38,25,20,0,0,46,6,5,0,0,11,293,244,10,10,565
312011339,9,59,3,3,81,4,3,0,0,6,9,10,0,0,25,0,0,0,0,0,7,13,3,0,16,0,3,0,0,7,4,3,0,0,13,3,3,0,0,6,0,0,0,0,0,35,97,9,3,150,43,74,0,7,116,12,0,0,0,14,15,11,0,3,27,7,0,0,0,7,6,7,0,0,9,0,0,0,0,0,4,0,0,0,4,5,3,0,0,12,3,0,0,0,3,92,92,0,10,192,57,128,3,8,194,18,4,0,0,21,23,18,0,3,52,7,0,0,0,10,8,18,3,0,27,0,3,0,0,3,8,10,0,0,14,9,9,0,0,16,4,0,0,0,4,134,189,9,8,344
312011340,4,44,19,0,67,5,0,0,0,5,3,3,0,0,12,0,0,0,0,0,3,7,0,0,17,0,0,0,0,0,3,8,0,0,6,3,3,10,0,16,0,0,0,0,3,24,70,29,0,121,32,46,3,4,88,3,0,0,0,7,9,3,0,0,20,6,0,0,0,6,9,3,0,0,8,3,0,0,0,3,6,0,0,0,10,7,3,0,3,15,0,0,0,0,0,74,68,4,9,157,40,91,21,4,154,5,5,0,0,7,19,14,3,0,31,6,0,0,0,6,7,15,0,0,22,3,0,0,0,7,9,8,0,0,18,9,10,10,3,31,0,0,0,0,3,97,130,34,7,278
312011341,6,35,12,0,50,11,15,0,0,33,73,43,0,0,115,3,0,0,0,7,3,15,5,0,22,3,3,0,0,7,16,9,0,0,22,0,3,0,0,4,0,0,0,0,0,119,116,17,4,254,12,9,0,0,21,19,0,0,0,18,23,3,0,0,29,14,0,0,0,15,3,7,0,0,10,6,0,0,0,3,10,3,3,0,12,10,3,0,0,12,3,0,0,0,3,94,33,3,0,129,13,41,10,0,69,36,17,0,0,47,96,46,0,0,144,22,0,0,0,23,6,21,5,0,29,5,4,0,0,14,24,11,5,0,38,12,9,0,0,17,3,0,0,0,3,214,149,21,3,386
312021342,3,15,0,0,18,10,4,3,0,20,14,17,0,0,32,3,3,0,0,6,8,20,0,0,30,0,3,0,0,4,4,4,0,0,10,3,4,0,0,4,0,0,0,0,0,45,71,3,3,121,12,8,0,0,19,20,0,0,0,26,46,11,0,0,56,39,0,0,0,39,20,5,0,0,23,4,0,0,0,4,9,6,0,0,11,31,7,0,0,37,0,0,0,0,0,173,40,0,3,218,10,20,0,0,38,32,9,3,0,42,60,26,0,0,89,45,3,0,0,44,28,23,0,0,51,6,3,0,0,13,12,10,0,0,20,32,13,0,0,38,3,0,0,0,3,218,112,3,7,338
312021343,0,3,0,0,5,3,5,0,0,8,5,6,0,0,7,0,0,0,0,0,5,3,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18,20,0,0,41,6,3,0,0,8,3,0,0,0,3,14,4,0,0,14,8,0,0,0,8,3,0,0,0,6,7,0,0,0,7,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,44,6,0,0,52,4,3,0,0,16,12,5,0,0,20,17,5,0,0,23,8,0,0,0,8,8,3,0,0,9,8,0,0,0,7,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,66,29,0,0,94
312021344,14,18,0,3,39,17,8,0,0,25,15,14,0,0,32,0,0,0,0,0,10,6,0,0,20,0,0,0,0,5,5,0,0,0,5,3,0,0,0,3,0,3,0,0,3,65,64,3,3,133,6,12,0,0,19,32,0,0,0,33,31,12,0,3,47,23,0,0,0,24,11,4,0,0,15,8,0,0,0,8,0,0,0,0,0,19,0,0,0,25,0,0,0,0,0,141,28,0,0,172,23,29,0,3,55,54,14,0,0,66,42,30,0,3,77,20,0,0,0,26,21,14,0,0,30,9,0,0,0,16,5,0,0,0,10,23,3,0,0,27,0,3,0,0,3,206,91,3,6,306
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4
312021346,14,133,26,0,165,20,96,27,0,146,11,59,0,0,74,3,5,5,0,16,9,47,6,0,66,6,51,5,0,60,3,3,0,0,5,3,8,0,0,9,0,6,0,0,8,68,406,70,4,549,18,34,0,0,56,57,41,11,3,113,32,31,0,0,63,25,8,0,0,36,11,11,0,0,26,9,11,0,0,20,7,0,0,0,7,18,3,0,0,23,3,0,0,0,3,178,142,11,6,342,27,166,26,0,224,70,141,43,3,253,44,86,0,0,136,28,15,5,0,55,19,60,6,0,86,13,57,5,0,79,13,3,0,0,16,22,9,0,0,31,4,6,0,0,13,246,547,83,10,888
312021347,0,6,6,0,14,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,5,0,0,9,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,10,0,32,0,3,0,0,3,3,0,0,0,3,6,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,10,0,0,14,0,15,6,0,14,3,3,0,0,4,3,8,0,0,12,0,0,0,0,0,0,10,0,0,6,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,9,29,10,0,51
312021348,15,49,5,0,78,24,23,3,0,44,10,25,0,0,33,3,3,0,0,3,15,23,0,0,33,3,10,3,0,14,4,8,0,0,13,7,5,0,0,12,3,0,0,0,3,84,144,20,0,242,24,14,0,0,38,35,3,0,0,43,41,11,0,0,47,28,3,0,0,32,9,9,0,0,18,4,3,0,0,8,8,3,3,0,15,14,4,0,0,19,3,0,0,0,3,160,51,8,4,217,41,63,7,0,112,57,22,5,0,88,51,35,0,0,82,26,3,0,0,32,19,30,0,0,53,5,9,4,0,21,14,13,0,0,24,21,12,0,0,34,7,0,6,0,9,241,188,29,5,459
312021349,6,31,18,0,51,9,37,5,0,49,4,18,3,0,22,0,4,0,0,3,4,18,3,0,24,0,7,0,0,6,0,3,0,0,3,0,3,0,0,3,0,3,0,0,3,21,117,29,0,172,4,7,0,0,12,27,8,0,0,36,31,15,0,0,45,21,3,0,0,24,9,9,0,0,17,6,0,0,0,6,3,0,0,0,3,18,4,0,0,18,0,0,0,0,5,121,50,0,4,170,12,36,18,0,66,34,46,5,0,85,33,30,3,0,69,22,4,0,0,31,10,27,3,0,40,6,7,0,0,14,3,7,0,0,8,18,8,0,0,22,3,4,0,0,10,144,166,29,0,343
