SA2_MAINCODE_2016,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000mo_A_15_19,Mng_3000mo_A_20_24,Mng_3000mo_A_25_34,Mng_3000mo_A_35_44,Mng_3000mo_A_45_54,Mng_3000mo_A_55_64,Mng_3000mo_A_65_74,Mng_3000mo_A_75ov,Mng_3000mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24,Pro_500_649_A_25_34,Pro_500_649_A_35_44,Pro_500_649_A_45_54,Pro_500_649_A_55_64,Pro_500_649_A_65_74,Pro_500_649_A_75ov,Pro_500_649_Tot,Pro_650_799_A_15_19,Pro_650_799_A_20_24
124031459,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,3,0,3,0,0,11,0,0,0,4,7,6,0,0,19,0,3,5,5,3,6,0,0,30,0,4,6,11,4,5,0,0,37,0,3,15,25,14,6,3,0,69,0,0,9,16,7,14,0,0,49,0,0,9,12,25,9,3,0,59,0,0,10,15,6,10,0,0,42,0,0,15,31,14,27,3,0,81,0,0,3,13,19,4,0,0,41,0,0,3,0,3,0,0,0,9,3,17,77,140,108,97,14,0,456,0,0,0,3,0,0,0,0,7,3,5,0,0,0,0,0,0,10,0,6,0,0,0,3,0,0,9,0,0,3,7,0,0,0,0,14,0,3,3,3,3,3,0,0,21,0,3,11,4,3,9,4,0,34,0,11
124031460,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,0,0,0,0,0,3,0,0,9,0,3,4,4,0,3,0,0,18,0,3,7,5,6,3,0,0,32,0,0,4,4,9,6,0,0,19,0,0,3,9,4,0,0,0,22,0,0,3,3,5,0,0,0,11,0,0,3,6,10,5,0,0,19,0,0,4,7,7,9,0,0,32,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,3,4,12,19,53,56,25,6,0,175,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,11,0,0,4,6,6,3,0,0,15,0,4,0,0,3,3,0,0,10,0,3,4,3,6,4,3,0,28,0,3
124031461,0,3,3,3,0,0,0,0,7,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,3,6,3,0,5,0,0,16,0,3,3,3,4,3,0,0,19,3,6,0,5,0,9,0,0,27,0,7,4,5,6,8,3,0,39,0,14,30,19,23,14,0,0,103,0,8,30,31,24,15,3,0,112,0,3,23,28,19,11,3,0,85,0,0,10,15,17,5,5,0,58,0,0,10,10,12,8,3,0,38,0,0,3,29,21,19,9,0,80,0,0,0,8,13,9,3,0,33,0,0,0,3,0,0,0,0,7,8,50,124,168,150,106,34,0,642,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,3,0,3,0,4,0,0,0,18,0,4,10,7,3,0,0,0,25,0,3,10,9,0,10,3,0,44,0,0
124031462,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,5,3,0,3,0,0,0,4,0,9,0,0,0,3,0,4,0,0,12,0,0,5,3,0,0,0,0,12,0,0,8,3,6,0,0,0,20,3,3,4,3,6,4,0,0,25,0,6,12,10,13,3,3,0,45,0,0,9,21,20,8,3,0,57,0,0,6,7,19,11,0,0,42,0,0,7,15,14,9,4,0,49,0,0,7,21,25,13,5,0,64,0,0,11,51,51,56,3,0,171,0,0,3,14,25,24,0,0,71,0,0,0,3,3,0,0,0,7,8,12,75,159,182,139,24,6,600,0,0,0,4,3,0,0,0,9,0,8,3,0,0,0,3,0,14,3,12,8,8,3,5,3,0,40,0,3,20,5,8,9,6,0,44,0,6,12,12,7,5,4,3,45,0,14,45,31,20,13,8,0,136,4,11
124031463,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,0,3,0,0,0,3,0,0,4,0,0,0,4,8,3,3,0,15,0,0,3,8,0,0,0,0,16,0,0,4,0,5,3,4,0,26,0,0,0,5,5,10,9,0,24,0,0,3,3,13,3,0,0,27,0,0,12,10,7,12,0,0,42,0,0,8,12,9,0,0,0,25,0,0,7,5,13,5,3,0,39,0,0,4,9,13,0,0,0,29,0,0,3,23,26,11,8,0,71,0,0,5,7,12,7,3,0,30,0,0,0,0,5,3,0,0,15,0,6,54,90,115,70,24,3,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,9,0,0,3,3,4,3,0,0,11,0,0,0,0,4,0,0,0,10,0,3,8,5,3,3,0,0,27,0,5
124031464,0,0,4,6,3,0,0,0,11,0,0,0,0,0,3,0,0,8,6,0,3,0,0,0,0,0,12,3,3,0,8,3,4,0,0,28,0,6,9,10,5,8,5,0,52,4,17,24,18,18,12,3,0,90,6,33,41,18,25,23,7,0,147,3,46,94,52,41,32,5,0,265,0,38,80,77,50,24,10,0,281,0,5,62,70,51,33,3,0,216,0,3,42,65,71,33,3,0,213,0,3,16,48,45,43,3,0,160,0,0,50,109,99,77,7,0,339,0,0,14,54,64,43,6,0,177,0,5,6,4,8,7,0,0,33,19,159,438,540,486,331,55,7,2036,3,0,4,3,6,0,0,0,15,16,7,5,5,3,0,3,0,40,11,6,5,5,7,4,0,0,38,8,12,14,15,5,4,7,0,63,3,15,14,10,17,7,3,0,68,4,20,43,26,17,17,7,0,146,0,23
124031465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,7,3,3,3,8,3,0,3,3,24,0,0,5,3,3,4,0,0,16,0,0,0,7,4,3,3,0,17,0,3,0,6,0,0,0,0,12,0,0,3,0,9,3,0,0,12,0,0,0,3,0,3,0,0,13,0,0,0,0,6,0,0,0,5,0,0,0,0,3,4,3,0,12,0,0,0,0,0,0,0,0,3,3,5,23,28,39,28,11,3,143,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0
124041466,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,7,3,0,0,3,0,3,0,0,7,4,0,0,7,0,3,0,0,14,0,5,6,4,3,5,4,0,17,0,0,6,3,9,4,3,0,31,3,11,6,15,14,14,7,0,70,0,9,18,26,14,11,0,0,89,0,14,26,18,37,12,5,0,110,0,4,19,28,23,13,7,0,100,0,5,27,19,25,14,6,0,95,0,0,11,28,21,10,0,0,72,0,0,25,47,73,38,5,0,185,0,0,0,25,37,9,3,0,72,0,0,3,4,6,3,0,0,16,15,55,146,235,266,142,38,10,904,0,0,0,3,0,0,0,0,5,6,7,3,0,0,3,0,0,19,3,7,6,9,8,3,0,0,28,0,3,3,10,3,7,5,0,33,3,3,4,10,4,3,0,0,30,0,3,19,22,12,12,3,3,75,0,7
124041467,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,10,0,0,5,6,5,4,3,0,21,0,0,0,3,4,3,0,0,11,0,11,3,3,13,11,4,0,41,0,0,14,8,10,7,3,0,43,0,5,25,13,20,11,4,0,90,0,4,26,18,26,19,4,0,102,0,0,8,21,26,12,3,0,66,0,0,9,9,31,7,4,0,67,0,0,5,25,20,7,3,0,62,0,0,13,29,36,29,9,3,121,0,0,0,11,12,14,0,0,47,0,0,0,3,3,0,0,0,13,5,28,110,153,216,134,39,5,695,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,0,9,6,7,0,0,3,0,23,0,3,0,3,8,0,0,0,17,4,3,9,6,9,3,0,0,29,0,7,18,14,8,12,3,0,62,0,8
124041468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,4,0,0,9,0,0,0,4,0,0,8,0,9,0,0,0,0,3,3,0,0,14,0,0,0,3,8,9,4,0,21,0,7,3,12,4,3,0,0,32,0,0,3,9,8,5,0,0,23,0,0,8,5,10,5,4,0,32,0,0,3,6,8,7,3,0,24,0,0,4,3,9,3,0,0,26,0,0,0,4,9,0,0,0,15,0,0,4,12,17,12,0,0,47,0,0,0,3,4,9,0,0,16,0,0,0,3,0,0,0,0,7,4,8,37,67,84,60,22,6,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0
124051469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,7,7,0,0,9,0,0,5,5,8,5,0,0,25,0,3,11,20,7,9,0,0,51,0,0,14,21,7,5,3,0,57,0,0,16,13,15,11,3,0,59,0,0,6,19,14,16,0,0,60,0,0,14,48,40,29,3,0,134,0,0,3,29,42,18,4,0,95,0,0,0,0,3,0,0,0,4,0,4,81,148,151,99,14,4,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,8,0,3
124051470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,6,0,13,0,0,3,0,0,0,0,0,13,0,3,3,3,0,4,0,0,18,0,0,7,11,0,7,0,0,28,0,0,3,4,6,7,0,0,24,0,0,8,0,4,8,0,0,13,0,0,3,0,3,0,0,0,10,0,0,0,5,3,4,0,0,10,0,0,3,7,4,12,0,0,23,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,3,9,9,39,36,27,34,6,0,165,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,13,3,3,0,0,0,3,0,0,8,3,3,0,3,0,0,0,0,14,0,0,0,3,0,3,0,0,9,0,0,9,3,0,0,0,0,14,0,3
124051580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,8,0,0,3,0,4,0,0,0,4,0,0,3,0,3,0,0,0,8,0,0,3,4,3,0,0,0,9,0,0,0,3,3,0,0,0,11,0,0,0,3,3,0,0,0,5,0,0,0,0,5,0,0,0,3,0,0,3,6,4,3,3,0,14,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,14,20,32,12,4,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,8,0,0
124051581,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,3,3,4,3,3,0,4,0,22,0,4,0,0,6,3,3,0,19,3,4,9,4,15,12,0,0,48,0,9,11,16,15,13,9,0,71,0,7,18,25,30,15,3,0,103,0,3,33,29,34,34,9,0,147,0,3,36,34,46,37,3,0,157,0,3,29,46,39,24,3,0,144,0,0,13,26,41,20,0,0,105,0,0,13,69,70,42,13,0,204,0,0,5,27,45,25,3,0,109,0,0,3,3,7,0,0,0,21,9,32,179,292,353,230,56,3,1164,0,0,0,0,0,0,0,0,4,3,4,0,4,0,3,0,0,12,3,3,0,0,0,4,0,0,15,4,4,3,8,3,0,0,0,21,0,3,3,6,0,0,0,0,14,0,5,14,12,9,12,3,0,54,0,8
125011473,0,3,4,6,7,4,0,0,25,4,3,3,0,3,0,0,0,9,3,4,7,5,6,0,0,0,28,5,4,8,5,6,4,3,0,33,0,9,13,5,7,3,7,0,43,0,5,28,26,19,15,4,0,101,0,20,42,18,20,13,0,0,110,0,32,79,48,48,20,8,0,230,0,27,174,91,63,38,3,0,400,0,7,148,119,75,39,7,0,398,0,0,125,177,109,74,11,0,507,0,6,102,155,110,69,4,0,448,0,0,199,448,331,199,24,0,1196,0,0,70,310,362,214,31,3,994,0,4,11,8,20,3,0,0,41,11,120,1010,1437,1178,696,99,12,4565,0,0,4,9,5,3,0,0,18,3,9,0,4,0,3,0,0,20,3,5,0,7,13,3,3,0,41,0,4,12,3,5,3,3,0,37,0,11,24,15,9,7,4,0,65,0,25,32,27,20,4,3,3,120,0,29
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,9,0,3,0,0,7,8,0,0,14,0,4,6,4,3,6,0,0,23,0,0,5,9,3,3,0,0,22,0,3,7,7,4,7,0,0,31,0,4,11,13,13,3,0,0,38,0,4,21,17,12,3,4,0,57,0,3,11,9,5,0,0,0,29,0,0,8,8,9,3,0,0,38,0,0,7,13,7,7,0,0,36,0,0,11,29,21,22,0,0,79,0,0,9,8,16,10,0,0,44,0,0,4,0,0,0,0,0,4,3,20,91,119,108,62,13,0,419,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,8,4,3,4,0,0,0,25,0,6,9,0,5,5,3,0,33,0,0,7,12,8,0,0,0,32,0,8,13,18,12,14,3,0,67,0,10
125011583,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,9,0,3,4,3,3,3,0,0,21,0,5,10,9,4,10,3,0,31,4,4,14,26,20,8,0,0,79,0,10,31,29,19,10,3,0,95,0,0,17,31,16,5,4,0,79,0,0,11,22,21,12,4,0,71,0,0,10,12,17,15,4,0,58,0,0,15,27,32,15,3,0,94,0,0,8,16,26,10,8,0,67,0,0,0,0,3,0,3,0,7,4,23,128,175,160,90,36,0,621,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,3,0,0,0,3,0,0,9,0,3,3,0,3,0,0,0,11,0,0,0,0,4,4,3,0,15,0,4,7,10,6,0,0,0,25,0,16
125011584,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,9,0,0,3,3,0,0,0,0,7,0,0,6,3,7,0,0,0,13,0,3,3,7,4,3,0,0,20,0,0,11,8,10,0,0,0,33,0,0,10,9,20,7,0,0,46,0,0,9,15,14,4,0,0,41,0,0,3,18,11,0,0,0,27,0,0,3,17,9,4,0,0,34,0,0,3,23,26,15,10,0,71,0,0,3,10,25,18,3,0,60,0,0,0,0,0,0,0,0,0,0,14,54,108,119,54,11,4,359,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,3,4,3,0,0,0,8,0,0,4,4,0,0,0,0,13,0,0
125011585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,7,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,12,12,5,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,3,0,0,5,0,0,0,8,0,0,0,0,8,0,3,0,3,3,3,0,0,11,0,0
125011586,0,0,0,5,4,3,0,0,6,0,0,0,0,0,0,0,0,5,0,0,4,6,4,4,0,0,12,0,0,12,7,5,3,0,0,19,0,6,0,4,6,7,0,0,22,0,6,13,10,8,7,3,0,45,0,3,18,23,17,16,3,0,86,0,7,42,24,33,11,3,0,126,0,6,56,48,48,35,6,0,189,0,0,46,54,48,23,3,0,178,0,0,39,47,63,27,4,0,189,0,0,21,46,42,20,6,0,144,0,0,32,99,102,57,9,0,293,0,0,14,54,71,49,7,0,200,0,3,4,3,8,0,0,0,17,0,35,305,429,451,255,57,6,1543,3,0,0,0,0,0,0,0,5,3,10,0,3,0,3,0,0,18,6,14,10,3,3,4,0,0,43,0,7,5,6,8,8,0,0,47,0,7,12,7,8,6,0,0,34,0,9,29,15,12,9,0,0,70,0,17
125011587,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,6,0,0,3,0,0,0,0,0,7,0,0,3,5,3,7,3,0,21,0,0,5,10,7,3,0,0,28,0,3,13,10,3,6,3,0,39,0,0,13,6,10,9,0,0,36,0,0,18,16,12,13,0,0,55,0,0,5,10,12,6,0,0,28,0,0,3,38,29,16,3,0,83,0,0,6,13,21,20,3,0,72,0,0,0,0,3,0,0,0,5,0,10,73,104,105,80,15,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,3,0,0,8,0,0,3,0,0,0,0,0,11,0,3,12,9,3,0,0,0,23,0,6
125021476,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,13,0,0,3,9,4,3,6,3,27,0,4,0,3,9,0,0,0,17,0,0,5,13,11,7,0,0,32,0,0,12,12,11,9,3,0,43,0,3,15,7,21,10,5,0,58,0,4,21,19,26,10,3,3,78,0,0,4,16,14,16,0,0,47,0,0,10,13,9,6,4,0,44,0,0,0,7,15,8,3,0,41,0,0,9,25,20,12,0,3,65,0,0,3,11,13,9,0,0,31,0,0,0,0,0,3,0,0,3,6,16,82,130,150,94,28,4,516,3,0,3,6,0,0,3,0,11,14,11,0,8,7,4,0,0,39,6,14,12,8,10,10,3,0,58,0,3,8,9,7,11,3,4,43,0,8,10,5,13,9,3,0,47,0,7,12,12,15,8,0,0,58,0,3
125021477,0,0,0,6,0,3,0,0,7,0,0,0,0,0,3,0,0,4,3,0,0,3,0,4,0,0,10,0,0,0,6,3,0,0,0,9,0,3,3,3,8,0,0,0,25,0,6,10,13,7,4,0,0,42,0,7,13,10,12,8,4,0,68,0,9,38,30,22,11,3,0,114,0,8,63,45,49,21,7,0,200,0,3,44,54,47,34,5,0,191,0,3,66,77,59,37,5,0,250,0,4,36,67,52,40,8,0,210,0,0,57,173,160,92,16,4,498,0,0,34,140,189,99,11,0,483,0,0,3,4,4,0,0,0,21,3,45,374,636,614,374,65,18,2128,0,3,7,7,3,0,0,0,14,7,14,4,4,4,0,0,0,28,0,12,9,3,4,3,0,0,24,0,10,15,12,8,5,3,0,49,0,12,7,3,3,7,0,0,37,0,13,25,14,6,11,7,0,75,0,21
125021478,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,6,0,0,4,3,0,0,3,0,11,0,0,4,0,0,7,0,0,14,0,0,5,6,0,5,0,0,20,0,3,4,0,3,0,0,0,14,0,6,9,3,6,4,0,0,22,0,0,6,9,10,6,3,0,44,0,0,6,3,5,8,0,0,23,0,0,0,3,8,0,0,0,13,0,0,4,8,7,7,3,0,23,0,0,3,13,9,5,0,0,33,0,0,0,3,10,6,0,0,18,0,0,0,0,0,0,0,0,3,3,10,48,67,57,45,16,4,247,0,0,0,3,0,0,0,0,3,0,5,0,0,5,0,0,0,10,3,0,4,7,0,0,3,0,17,0,8,3,5,3,6,0,3,26,0,0,4,6,7,4,3,0,29,0,4,6,10,3,3,0,0,24,0,0
125031479,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,4,3,0,9,0,0,15,0,0,3,0,4,3,0,0,16,0,0,18,6,15,0,3,0,44,0,3,11,7,21,10,0,0,59,0,4,20,20,19,22,3,0,85,0,3,26,23,27,26,3,0,114,0,3,19,38,25,16,3,0,110,0,0,22,29,25,25,0,0,106,0,0,21,28,28,12,3,0,88,0,0,16,61,73,37,6,0,200,0,0,0,27,40,20,13,0,107,0,0,3,3,3,3,0,0,14,0,26,162,262,290,177,37,0,968,0,0,0,0,0,3,0,0,7,3,3,4,0,0,0,0,0,15,0,3,3,0,0,3,0,0,15,0,4,6,5,5,3,0,0,21,0,6,9,6,3,0,0,0,29,0,8,13,7,5,9,3,0,38,0,10
125031480,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,4,0,0,3,0,0,9,0,0,5,0,0,7,0,0,9,0,0,7,6,5,3,0,0,28,0,9,8,8,4,9,0,0,39,0,3,12,7,20,15,0,0,58,0,3,37,20,25,16,5,0,105,0,0,14,11,17,16,8,0,59,0,0,18,22,26,15,3,0,81,0,0,7,17,17,13,8,0,64,0,0,16,40,59,24,8,0,145,0,0,0,30,37,26,16,0,110,0,0,0,0,7,0,4,0,12,5,20,127,168,211,148,41,3,720,0,0,4,0,0,0,0,0,5,0,0,0,4,0,3,0,0,8,0,3,3,3,0,3,0,0,15,0,3,5,0,6,3,0,0,15,0,0,5,3,8,0,0,0,15,0,0,10,5,9,4,0,0,26,0,13
