SA2_MAINCODE_2016,EAFW_18_TechFEI_NS,EAFW_18_TechFEI_Tot,EAFW_18_UniOTIs_FT,EAFW_18_UniOTIs_PT,EAFW_18_UniOTIs_NS,EAFW_18_UniOTIs_Tot,EAFW_18_Other,EAFW_18_NS,EAFW_18_Tot,EAFW_19_TechFEI_FT,EAFW_19_TechFEI_PT,EAFW_19_TechFEI_NS,EAFW_19_TechFEI_Tot,EAFW_19_UniOTIs_FT,EAFW_19_UniOTIs_PT,EAFW_19_UniOTIs_NS,EAFW_19_UniOTIs_Tot,EAFW_19_Other,EAFW_19_NS,EAFW_19_Tot,EAFW_20_24_TechFEI_FT,EAFW_20_24_TechFEI_PT,EAFW_20_24_TechFEI_NS,EAFW_20_24_TechFEI_Tot,EAFW_20_24_UniOTIs_FT,EAFW_20_24_UniOTIs_PT,EAFW_20_24_UniOTIs_NS,EAFW_20_24_UniOTIs_Tot,EAFW_20_24_Other,EAFW_20_24_NS,EAFW_20_24_Tot,EAFW_25_29_TechFEI_FT,EAFW_25_29_TechFEI_PT,EAFW_25_29_TechFEI_NS,EAFW_25_29_TechFEI_Tot,EAFW_25_29_UniOTIs_FT,EAFW_25_29_UniOTIs_PT,EAFW_25_29_UniOTIs_NS,EAFW_25_29_UniOTIs_Tot,EAFW_25_29_Other,EAFW_25_29_NS,EAFW_25_29_Tot,EAFW_30over_TechFEI_FT,EAFW_30over_TechFEI_PT,EAFW_30over_TechFEI_NS,EAFW_30over_TechFEI_Tot,EAFW_30over_UniOTIs_FT,EAFW_30over_UniOTIs_PT,EAFW_30over_UniOTIs_NS,EAFW_30over_UniOTIs_Tot,EAFW_30over_Other,EAFW_30over_NS,EAFW_30over_Tot,EAFW_Tot_TechFEI_FT,EAFW_Tot_TechFEI_PT,EAFW_Tot_TechFEI_NS,EAFW_Tot_TechFEI_Tot,EAFW_Tot_UniOTIs_FT,EAFW_Tot_UniOTIs_PT,EAFW_Tot_UniOTIs_NS,EAFW_Tot_UniOTIs_Tot,EAFW_Tot_Other,EAFW_Tot_NS,EAFW_Tot_Tot,Tot_16_TechFEI_FT,Tot_16_TechFEI_PT,Tot_16_TechFEI_NS,Tot_16_TechFEI_Tot,Tot_16_UniOTIs_FT,Tot_16_UniOTIs_PT,Tot_16_UniOTIs_NS,Tot_16_UniOTIs_Tot,Tot_16_Other,Tot_16_NS,Tot_16_Tot,Tot_17_TechFEI_FT,Tot_17_TechFEI_PT,Tot_17_TechFEI_NS,Tot_17_TechFEI_Tot,Tot_17_UniOTIs_FT,Tot_17_UniOTIs_PT,Tot_17_UniOTIs_NS,Tot_17_UniOTIs_Tot,Tot_17_Other,Tot_17_NS,Tot_17_Tot,Tot_18_TechFEI_FT,Tot_18_TechFEI_PT,Tot_18_TechFEI_NS,Tot_18_TechFEI_Tot,Tot_18_UniOTIs_FT,Tot_18_UniOTIs_PT,Tot_18_UniOTIs_NS,Tot_18_UniOTIs_Tot,Tot_18_Other,Tot_18_NS,Tot_18_Tot,Tot_19_TechFEI_FT,Tot_19_TechFEI_PT,Tot_19_TechFEI_NS,Tot_19_TechFEI_Tot,Tot_19_UniOTIs_FT,Tot_19_UniOTIs_PT,Tot_19_UniOTIs_NS,Tot_19_UniOTIs_Tot,Tot_19_Other,Tot_19_NS,Tot_19_Tot,Tot_20_24_TechFEI_FT,Tot_20_24_TechFEI_PT,Tot_20_24_TechFEI_NS,Tot_20_24_TechFEI_Tot,Tot_20_24_UniOTIs_FT,Tot_20_24_UniOTIs_PT,Tot_20_24_UniOTIs_NS,Tot_20_24_UniOTIs_Tot,Tot_20_24_Other,Tot_20_24_NS,Tot_20_24_Tot,Tot_25_29_TechFEI_FT,Tot_25_29_TechFEI_PT,Tot_25_29_TechFEI_NS,Tot_25_29_TechFEI_Tot,Tot_25_29_UniOTIs_FT,Tot_25_29_UniOTIs_PT,Tot_25_29_UniOTIs_NS,Tot_25_29_UniOTIs_Tot,Tot_25_29_Other,Tot_25_29_NS,Tot_25_29_Tot,Tot_30over_TechFEI_FT,Tot_30over_TechFEI_PT,Tot_30over_TechFEI_NS,Tot_30over_TechFEI_Tot,Tot_30over_UniOTIs_FT,Tot_30over_UniOTIs_PT,Tot_30over_UniOTIs_NS,Tot_30over_UniOTIs_Tot,Tot_30over_Other,Tot_30over_NS,Tot_30over_Tot,Tot_Tot_TechFEI_FT,Tot_Tot_TechFEI_PT,Tot_Tot_TechFEI_NS,Tot_Tot_TechFEI_Tot,Tot_Tot_UniOTIs_FT,Tot_Tot_UniOTIs_PT,Tot_Tot_UniOTIs_NS,Tot_Tot_UniOTIs_Tot,Tot_Tot_Other,Tot_Tot_NS,Tot_Tot_Tot
125011586,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,6,0,0,9,3,0,0,3,20,3,0,19,3,3,30,0,0,0,0,3,3,0,8,0,0,11,3,3,0,10,6,7,0,9,4,8,31,6,9,0,19,32,7,0,41,24,9,94,0,0,0,0,0,0,0,0,41,0,36,0,5,0,4,0,0,0,0,40,0,48,8,10,0,18,45,4,0,54,8,0,79,4,7,0,10,80,8,0,88,3,0,105,26,46,0,76,247,60,0,310,19,5,407,25,26,0,46,99,46,0,141,28,11,234,52,95,3,149,95,154,5,252,89,60,554,116,192,3,305,569,270,11,850,231,80,1467
125011587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,0,12,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,5,11,0,3,0,8,9,3,0,13,4,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,3,0,0,10,0,0,0,0,10,0,0,10,0,0,12,3,10,0,9,28,12,4,42,4,0,61,0,13,0,10,23,9,0,32,11,3,52,11,30,0,45,8,30,0,39,16,14,112,20,49,0,69,69,62,4,134,30,21,256
125021476,0,0,7,0,0,7,0,0,8,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,15,3,0,20,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,3,3,13,0,5,0,5,27,3,0,31,17,3,51,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,52,0,56,4,4,0,6,66,7,0,68,12,0,88,10,13,0,15,72,0,0,72,0,0,89,5,19,0,28,203,32,0,233,12,0,276,7,8,0,13,45,16,0,57,13,7,87,17,34,0,51,32,54,3,83,46,19,203,37,80,0,121,408,106,5,516,191,26,851
125021477,0,0,0,0,0,0,3,0,5,0,3,0,3,0,0,0,0,0,0,3,4,3,0,3,12,3,0,12,0,4,19,0,5,0,5,5,3,0,14,0,0,16,3,3,0,9,8,11,0,12,3,7,33,5,11,0,17,24,12,0,41,8,12,79,0,0,0,6,0,0,0,0,30,0,35,0,12,0,14,0,0,0,0,31,0,43,9,19,0,26,31,3,0,27,4,0,60,5,17,0,23,39,5,0,46,3,0,72,29,56,0,86,195,74,0,270,22,11,387,12,39,0,45,66,58,0,119,22,8,202,31,95,0,125,76,170,5,250,74,71,522,81,239,3,325,405,314,8,727,187,88,1320
125021478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,6,0,0,10,0,0,10,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,3,0,5,0,4,0,4,11,0,0,11,0,0,13,0,0,0,3,11,7,0,13,0,0,20,3,11,0,10,39,8,0,48,0,0,62,0,12,0,13,13,9,0,20,3,0,39,10,18,0,27,13,35,0,45,12,9,87,13,46,0,57,84,50,0,134,29,12,231
125031479,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0,3,15,3,0,17,0,0,18,0,0,0,0,4,0,0,3,0,3,8,0,0,0,3,6,3,0,9,5,4,20,8,3,0,12,17,4,0,28,5,9,50,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,7,0,10,0,5,0,3,14,0,0,18,6,0,31,10,4,0,15,28,0,0,28,6,0,49,3,24,0,27,108,36,0,145,19,4,195,11,25,0,33,27,25,0,47,12,5,105,26,60,0,82,45,59,3,107,70,48,308,51,118,0,172,231,119,3,349,118,63,700
125031480,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,6,0,5,0,0,12,0,0,0,3,0,0,0,0,0,0,3,3,3,0,5,3,3,0,7,4,3,16,4,3,0,13,12,6,0,16,9,3,44,0,0,0,0,0,0,0,0,23,0,21,0,0,0,0,0,0,0,0,24,3,24,7,0,0,5,21,0,0,24,6,0,37,0,7,0,5,21,5,0,30,3,0,40,6,23,0,32,76,33,0,110,4,6,150,8,12,0,21,26,8,0,32,9,7,68,24,36,0,59,24,68,3,88,47,45,243,37,80,5,119,166,116,3,287,119,59,584
125031481,0,3,3,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,5,3,0,0,6,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,7,15,3,3,0,8,11,0,0,10,13,9,33,4,3,0,3,0,0,0,0,21,4,32,0,0,0,0,0,0,0,0,24,0,23,3,3,0,7,23,0,0,23,3,0,36,0,13,0,12,27,0,0,33,3,3,46,13,38,0,51,120,30,0,149,13,3,219,13,25,0,38,41,23,0,58,16,0,116,28,51,3,85,39,78,0,120,47,42,293,65,131,3,194,249,128,3,387,134,57,774
125031482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,5,0,3,11,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,6,3,0,0,4,8,0,0,10,7,9,29,0,0,0,0,0,0,0,0,21,0,22,0,6,0,3,0,0,0,0,13,0,21,0,4,0,3,14,0,0,14,7,0,31,3,8,0,11,23,4,0,32,6,0,46,4,22,0,28,79,19,0,92,3,3,128,0,13,0,9,20,18,0,42,7,3,64,10,36,0,44,22,60,0,82,30,35,187,24,77,0,107,157,99,0,262,83,45,496
125031483,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,3,0,0,3,0,3,0,3,4,0,0,4,0,4,13,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,0,7,10,6,0,16,9,0,0,9,7,3,29,0,3,0,3,0,0,0,0,13,0,12,0,3,0,3,0,0,0,0,10,0,16,0,4,0,7,13,3,0,14,4,0,22,0,3,0,6,24,0,0,24,7,3,36,9,19,0,32,74,14,0,86,16,6,140,6,18,0,26,31,16,0,48,17,0,85,17,41,3,53,21,33,0,54,39,35,184,40,85,3,131,162,59,0,227,97,46,494
125031484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,3,0,4,3,4,0,6,10,0,16,0,0,0,0,0,0,0,0,27,0,25,0,3,0,3,0,0,0,0,15,0,20,7,0,0,6,3,3,0,4,3,0,15,0,4,0,4,16,0,0,19,0,0,22,7,18,0,18,39,8,0,51,10,4,84,3,6,0,8,11,17,0,29,4,4,45,12,36,0,48,20,22,0,42,14,7,114,25,63,0,93,94,48,0,149,77,13,327
125031485,0,0,3,0,0,3,3,0,8,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,15,3,0,23,0,0,25,0,0,0,0,4,4,0,4,3,0,11,4,3,0,5,3,4,0,5,3,9,18,3,4,0,7,29,7,0,35,26,8,77,0,3,0,3,0,0,0,0,55,0,55,0,3,0,4,0,0,0,0,69,0,75,8,8,0,16,50,3,0,50,17,0,82,4,8,0,11,81,8,0,85,3,0,104,8,19,3,30,230,30,0,267,19,11,327,5,19,0,21,51,33,0,88,19,5,131,14,38,3,53,36,63,0,98,57,24,233,48,92,3,147,444,142,3,587,240,39,1012
125031486,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,9,0,0,9,0,3,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,10,3,10,0,10,7,3,0,8,3,11,39,0,0,0,0,0,0,0,0,5,0,7,0,4,0,9,0,0,0,0,9,0,18,3,18,0,18,9,0,0,9,0,0,29,3,17,0,19,11,3,0,15,3,0,40,11,54,0,67,53,12,0,69,13,4,145,12,25,0,38,15,16,0,35,8,4,88,26,52,3,78,27,45,0,77,52,62,269,56,171,3,228,116,79,0,194,89,72,594
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,5,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,4,0,0,9,0,5,0,5,3,0,0,3,0,0,7,3,18,0,22,21,5,0,27,3,3,55,0,6,0,8,9,10,0,21,0,0,34,11,19,0,28,14,14,0,27,18,21,101,13,49,3,66,54,29,0,84,28,30,204
125041489,0,3,0,0,0,0,0,0,7,0,0,0,0,4,0,0,4,0,3,3,3,3,0,7,15,3,0,15,3,3,28,0,0,0,0,6,3,0,4,0,3,14,0,9,0,8,0,3,0,4,0,0,18,3,13,0,15,20,7,0,34,12,13,75,0,0,0,0,0,0,0,0,24,0,23,0,6,0,5,0,0,0,0,30,4,37,7,10,0,13,55,0,0,55,11,0,74,3,7,0,18,60,10,0,67,3,3,86,19,38,0,59,205,62,0,263,21,9,353,11,24,0,38,70,47,0,116,20,10,185,19,71,0,83,68,143,0,215,75,36,406,56,160,3,218,449,253,0,708,174,57,1160
125041490,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,5,0,0,5,0,0,7,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,0,9,0,3,0,4,11,3,0,13,4,0,27,0,0,0,0,0,0,0,0,21,0,25,0,0,0,0,0,0,0,0,24,0,25,0,3,0,4,34,3,0,37,9,0,51,3,6,0,3,39,0,0,45,0,0,50,10,22,0,30,93,21,0,120,4,3,152,10,7,0,13,26,13,0,34,9,3,59,9,27,0,32,24,29,0,55,17,19,126,25,64,0,84,219,68,0,289,90,23,492
125041491,0,4,0,0,0,4,3,0,9,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,12,7,0,24,4,0,27,0,3,0,4,9,9,0,19,3,3,32,0,9,0,11,10,25,0,42,0,10,70,0,16,0,19,45,49,0,94,17,13,149,3,0,0,3,0,0,0,0,59,3,67,3,0,0,4,0,0,0,0,56,0,66,7,3,0,14,35,3,0,34,17,0,65,3,6,0,6,53,4,0,52,3,0,67,15,22,0,31,233,94,4,328,17,3,389,4,20,0,29,104,172,0,275,17,14,337,22,108,0,130,162,495,4,657,100,73,967,56,164,0,221,584,768,11,1359,274,96,1952
125041492,0,8,12,0,0,12,0,0,20,0,3,0,3,22,0,0,23,0,4,32,13,9,0,17,104,24,0,127,3,6,157,0,5,0,7,16,9,0,29,8,7,44,7,16,0,27,15,49,0,65,24,28,145,30,35,0,63,160,86,0,251,65,45,425,0,7,0,7,0,0,0,0,116,0,122,4,13,0,15,3,0,0,7,137,3,159,25,22,0,53,190,13,0,204,36,3,300,25,41,0,66,341,19,0,365,13,8,451,91,148,0,239,1273,382,6,1666,102,53,2060,62,126,0,185,321,354,3,676,100,41,1001,87,391,5,483,261,841,5,1110,339,215,2147,298,742,5,1044,2393,1619,22,4028,847,316,6246
125041493,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,4,0,0,8,0,0,7,0,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,9,0,0,15,3,0,19,3,0,0,3,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,4,0,10,0,4,0,3,8,0,0,6,4,0,16,3,8,0,8,12,0,0,12,0,0,20,6,28,0,32,52,11,0,68,5,0,108,4,3,0,10,16,7,0,29,3,0,41,10,27,0,37,18,29,0,52,15,27,134,26,61,0,90,104,54,0,164,43,28,332
125041494,0,0,3,0,0,3,0,0,3,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,3,0,3,0,0,3,0,3,0,3,0,0,0,0,0,0,3,3,3,0,3,14,3,0,11,4,0,22,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,33,0,31,7,6,0,11,26,0,0,26,7,0,40,0,0,0,0,29,4,0,33,0,0,35,4,3,0,12,92,22,0,120,3,3,135,0,9,0,10,14,8,0,27,3,0,36,3,11,0,19,14,24,0,39,12,7,77,18,37,0,49,180,59,0,238,76,9,377
125041588,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,3,5,0,3,0,3,7,3,0,10,12,3,29,0,3,0,3,0,0,0,0,26,0,27,0,3,0,3,0,0,0,0,23,0,28,4,9,0,12,12,0,0,16,8,0,32,0,10,0,7,20,0,0,23,0,0,31,12,24,0,39,75,14,0,90,15,5,152,5,5,0,16,30,17,0,46,14,3,75,21,38,0,65,25,31,0,55,48,31,197,48,90,0,140,161,61,0,227,132,43,541
125041589,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,3,11,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,3,0,4,6,0,7,0,5,6,0,0,11,3,12,33,0,0,0,0,0,0,0,0,32,0,32,0,3,0,3,0,0,0,0,19,0,21,3,3,0,8,15,0,0,22,3,0,27,4,7,0,4,33,0,0,32,3,0,41,8,13,0,18,108,19,0,125,12,3,166,0,15,0,11,32,20,0,47,11,7,74,15,24,0,36,31,26,0,58,33,16,144,26,58,0,88,221,68,0,288,100,21,505
126011495,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,3,0,0,3,5,4,0,11,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,3,0,0,9,3,7,0,10,11,9,0,21,4,5,36,0,0,0,0,3,0,0,3,17,0,21,0,3,0,3,0,0,0,0,14,0,24,0,5,0,5,38,0,0,36,14,0,58,3,6,0,8,76,3,0,79,3,0,89,15,17,0,36,213,41,0,254,11,0,300,5,18,0,26,42,30,0,73,17,3,121,17,44,0,54,40,78,0,115,30,17,219,35,89,0,131,421,154,0,571,110,19,832
126011496,0,0,0,0,0,0,6,0,6,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,11,4,0,17,0,0,19,0,0,0,0,0,3,0,3,0,0,5,0,3,0,3,0,4,0,4,0,0,11,3,4,0,8,16,6,0,25,13,3,42,0,0,0,3,0,0,0,0,57,0,56,0,0,0,0,0,0,0,0,45,0,47,4,12,0,12,34,0,0,32,14,0,68,0,5,0,10,53,3,0,54,0,0,66,11,26,0,33,197,35,0,231,10,3,285,7,21,0,27,40,26,0,64,12,3,103,13,70,0,80,36,113,0,155,30,18,293,42,129,0,176,358,181,0,537,167,30,908
126021497,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,14,3,0,18,0,0,19,0,0,0,0,6,0,0,6,0,0,8,0,0,0,0,0,3,0,3,6,0,8,0,0,0,7,26,10,0,32,11,0,42,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,3,0,0,3,7,0,13,0,3,0,4,39,0,0,38,3,0,46,3,0,0,3,42,0,0,47,5,0,57,12,21,0,34,201,42,0,246,23,3,303,16,15,0,29,63,36,0,96,26,4,158,25,51,0,77,54,79,0,138,64,26,297,58,82,0,146,402,160,3,565,142,29,877
126021498,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,6,0,0,6,0,0,0,0,10,0,0,12,0,0,19,0,0,0,0,5,0,0,3,0,3,10,0,3,0,3,5,4,0,4,4,5,18,0,4,0,6,22,6,0,31,13,4,60,0,0,0,0,0,0,0,0,49,3,57,0,0,0,4,0,0,0,0,44,0,48,5,10,0,14,12,0,0,12,6,0,36,3,8,0,14,52,7,0,60,4,0,74,23,34,0,53,185,30,0,214,9,5,284,12,29,0,39,51,31,0,82,19,3,140,9,57,0,64,55,111,3,162,62,28,321,52,141,0,190,353,176,3,530,189,40,947
126021499,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,9,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,3,0,0,7,0,3,11,0,3,0,3,13,5,0,12,11,3,29,0,0,0,0,0,0,0,0,10,0,10,0,3,0,3,0,0,0,0,11,0,13,0,3,0,0,23,4,0,28,5,0,34,0,3,0,3,37,4,0,39,0,0,43,6,10,0,10,105,12,0,116,3,3,136,7,12,0,15,31,13,0,49,13,0,71,13,30,0,45,44,53,0,97,19,15,178,25,49,0,76,240,84,3,326,59,19,485
126021500,0,0,18,0,0,18,9,0,23,0,3,0,3,24,0,0,24,0,0,31,3,5,0,9,115,3,0,121,3,3,128,3,0,0,8,26,10,0,40,8,3,57,3,7,0,10,16,31,0,53,8,24,88,11,20,0,27,197,50,0,251,53,26,363,0,3,0,3,0,0,0,0,121,0,128,0,4,0,5,3,0,0,3,104,0,114,18,17,0,34,192,10,0,201,31,3,263,18,28,0,45,366,27,0,388,9,0,445,56,94,3,152,1448,305,3,1757,64,29,1996,35,81,0,116,422,340,0,763,78,19,976,64,249,3,314,386,943,3,1331,227,153,2029,195,473,4,673,2819,1618,9,4446,634,204,5959
126021501,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,22,3,0,23,0,0,29,0,0,0,0,4,0,0,4,0,3,9,0,3,0,3,3,11,0,15,3,8,24,0,3,0,7,36,13,0,51,11,12,73,3,0,0,0,0,0,0,0,14,0,18,0,3,0,3,0,0,0,0,14,0,18,3,3,0,4,32,3,0,36,9,0,53,0,3,0,3,47,6,0,52,0,0,64,11,28,0,43,234,73,0,302,8,3,362,12,27,0,46,41,71,0,111,16,10,181,14,88,0,107,87,258,3,340,77,43,566,44,156,4,203,443,404,4,853,145,58,1257
126021503,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,9,3,0,13,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,4,0,3,14,3,6,0,8,16,3,0,19,19,3,43,0,0,0,0,0,0,0,0,55,0,57,0,3,0,6,0,0,0,0,42,0,47,0,5,0,9,22,4,0,28,12,0,47,3,8,0,9,51,4,0,51,7,0,68,13,35,0,44,180,34,0,208,15,3,279,17,23,0,36,41,30,0,67,17,7,123,23,60,0,83,37,76,0,114,47,27,267,52,124,3,180,328,145,0,475,193,35,883
126021590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,6,0,0,6,0,3,0,3,4,0,0,4,0,0,7,3,7,0,9,26,3,0,31,0,0,43,0,3,0,0,3,0,0,3,4,0,16,0,3,0,7,0,3,0,4,3,0,11,3,15,0,23,47,3,0,51,15,0,80
126021591,0,0,4,0,0,4,3,0,5,0,0,0,0,10,0,0,10,0,0,8,0,3,0,6,18,3,0,22,0,0,30,0,0,0,3,3,3,0,11,0,0,13,0,0,0,3,0,4,0,5,0,6,13,5,9,0,15,44,7,0,52,8,4,82,0,0,0,0,0,0,0,0,55,0,53,3,3,0,8,3,0,0,3,57,3,66,7,9,0,13,85,0,0,88,30,0,130,3,23,0,28,132,5,0,136,8,0,167,26,30,0,58,324,69,0,389,17,3,472,25,25,0,48,79,44,0,124,28,7,200,33,80,0,115,69,100,0,170,68,37,384,95,160,0,261,690,217,3,905,252,47,1469
127011504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,5,3,3,15,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,0,4,0,0,9,0,4,0,3,4,0,0,5,0,0,9,3,0,0,8,30,6,0,34,0,7,50,0,0,0,0,4,10,0,14,0,0,18,5,13,0,24,9,30,0,41,18,10,87,15,20,0,36,51,48,0,100,27,17,179
127011505,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,5,0,7,0,5,7,0,0,6,3,3,14,0,3,0,3,0,0,0,0,3,0,11,0,8,0,7,0,0,0,0,5,0,15,3,10,0,9,10,0,0,9,10,0,28,6,5,0,14,10,0,0,10,0,0,24,3,18,0,22,32,7,0,39,7,0,68,3,8,0,9,3,9,0,20,3,4,36,11,26,0,33,23,33,0,47,21,32,144,24,75,0,99,80,50,0,129,52,40,322
127011506,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,4,12,0,3,0,7,7,0,0,7,11,4,32,5,6,0,13,0,0,0,0,43,0,52,0,5,0,5,0,0,0,0,43,0,51,0,14,0,13,20,0,0,22,8,0,43,4,12,0,18,24,5,0,28,0,0,47,6,26,0,37,59,26,0,91,5,3,131,3,11,0,19,17,20,0,35,5,0,57,4,35,0,38,9,59,0,67,24,26,150,21,115,0,136,133,107,0,239,130,33,542
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,5,3,0,14,0,3,0,3,7,0,0,8,0,0,13,3,3,0,4,29,0,0,30,3,0,33,0,0,0,0,3,6,0,7,0,0,6,3,11,0,15,3,4,0,9,8,3,31,9,18,0,24,43,15,0,58,23,3,108
