SA2_MAINCODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
213051365,74,3,12,0,0,91,7,3,0,0,0,14,11,0,0,0,0,11,13,0,3,0,0,18,41,13,18,5,0,69,4,0,0,0,0,9,3,0,4,0,0,5,82,7,15,0,0,112,3,0,0,0,0,3,26,9,4,3,0,43,4,0,0,0,0,4,214,45,104,11,4,377,30,3,7,0,4,52,2766,347,519,83,47,3758
213051366,280,4,8,0,3,305,13,3,0,0,0,19,24,0,5,0,0,28,31,0,0,0,0,30,93,0,9,0,0,100,12,0,0,0,0,16,18,0,0,0,0,18,187,4,4,0,0,198,11,0,0,0,0,11,186,3,5,0,0,197,12,0,0,0,0,8,648,33,103,10,17,809,90,9,8,0,4,104,6359,301,409,49,85,7202
213051368,179,4,5,0,0,182,25,3,0,0,0,27,35,0,4,0,0,34,48,6,0,3,0,61,59,4,3,3,0,74,32,0,5,4,0,41,3,3,0,0,0,6,351,25,22,6,0,405,24,3,3,0,0,30,93,11,22,0,0,131,19,0,0,0,0,16,494,42,23,4,9,568,111,11,11,3,9,143,7878,611,425,119,92,9127
213051369,34,3,5,0,0,38,3,0,0,0,0,3,5,0,0,0,0,9,7,0,0,0,0,8,15,0,8,0,0,25,11,0,3,0,0,15,0,0,0,0,0,3,46,11,17,0,0,69,0,0,0,0,0,3,7,0,0,5,0,12,0,0,0,0,0,3,86,10,33,5,0,132,27,5,3,0,3,42,1474,161,261,37,27,1957
213051464,18,4,3,3,0,29,3,0,0,0,0,6,0,5,0,0,0,5,4,3,7,3,0,23,4,0,3,0,0,12,5,0,0,0,0,5,3,0,0,0,0,3,39,12,15,0,0,63,3,0,0,0,0,3,7,0,3,0,0,12,3,0,0,0,0,3,54,22,21,5,3,106,5,0,0,0,0,12,668,233,185,59,8,1160
213051465,107,6,7,0,3,127,6,0,4,0,0,8,18,3,7,0,0,25,43,5,8,0,0,51,53,7,9,0,0,63,9,0,0,0,0,10,0,3,0,0,0,4,144,9,17,0,0,168,10,3,0,0,0,13,60,9,8,6,0,79,6,0,0,0,0,6,197,35,50,5,5,294,42,5,0,0,3,56,3902,470,452,85,53,4957
213051466,15,0,3,0,0,19,3,0,3,0,0,7,3,0,3,0,0,13,10,0,4,0,0,15,5,5,4,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,25,3,4,0,0,34,0,0,0,0,0,3,10,0,0,0,0,17,0,0,0,0,0,4,55,28,29,9,3,120,5,0,0,0,0,7,721,157,225,35,6,1148
213051467,44,3,3,0,0,55,4,0,3,0,0,11,11,0,0,0,0,10,17,0,0,0,0,24,13,0,5,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,70,6,12,3,0,90,8,0,0,0,0,9,8,3,8,0,0,21,5,0,0,0,0,6,141,10,39,4,10,200,25,0,5,0,4,37,1695,159,279,41,25,2205
213051468,18,0,0,0,0,18,4,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,3,0,3,0,0,5,0,0,0,0,0,0,28,0,3,0,0,39,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,33,3,16,3,0,55,13,3,0,0,0,17,732,126,131,36,14,1041
214011370,145,4,5,3,4,160,19,4,4,0,0,36,11,0,0,0,0,11,66,14,4,0,0,84,147,13,7,0,0,165,14,0,3,0,0,21,10,0,0,0,0,8,452,88,50,12,8,604,15,3,0,0,0,17,136,4,10,0,3,153,17,0,0,0,0,18,396,52,44,10,8,512,108,20,9,4,4,139,8458,1021,567,144,122,10307
214011371,138,6,4,0,0,153,27,3,3,0,0,29,39,0,0,0,0,39,118,10,5,0,0,134,148,9,4,0,3,169,23,4,3,0,0,36,3,0,0,0,0,8,1003,74,54,15,10,1158,55,9,0,0,0,58,63,7,14,6,0,91,34,0,0,0,0,37,511,49,41,13,3,619,143,15,15,0,7,179,13399,703,749,150,128,15131
214011372,53,0,0,0,0,58,4,0,3,0,0,9,9,0,0,0,0,9,19,0,3,0,0,21,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,226,17,19,0,0,259,17,0,7,0,0,21,21,4,8,0,0,32,3,0,0,0,0,3,110,9,32,4,7,165,43,0,3,4,0,51,3247,224,307,56,43,3871
214011373,23,0,0,0,0,27,7,0,0,0,0,9,0,0,0,0,0,3,12,0,0,0,0,18,22,0,0,0,0,20,0,4,0,0,0,4,0,0,0,0,0,0,142,38,40,8,3,233,9,3,3,0,0,14,3,0,0,0,0,3,10,0,0,0,0,12,54,7,4,0,0,70,26,4,7,0,0,37,1725,319,399,67,20,2531
214011374,21,0,8,0,0,29,0,0,0,3,0,3,7,0,0,0,0,10,23,0,0,0,0,24,18,0,3,0,0,21,7,0,0,0,0,7,0,0,0,0,0,3,174,36,44,10,7,266,12,0,0,0,0,13,10,0,4,0,0,12,8,0,0,0,0,8,71,10,13,6,0,100,34,8,5,3,3,50,2913,420,500,84,57,3974
214011375,23,0,3,0,4,29,9,3,8,0,0,16,3,0,0,0,0,9,31,3,4,0,0,33,58,10,0,0,0,71,16,0,3,0,0,18,8,0,0,0,0,8,281,61,35,5,5,383,7,0,0,0,0,15,16,3,3,0,0,27,3,0,0,0,0,3,142,30,30,16,4,217,67,8,7,3,13,94,4554,687,521,112,70,5945
214011376,6,0,0,3,0,9,0,0,0,0,0,3,0,0,0,0,0,3,16,8,5,5,0,35,5,0,3,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,28,20,23,3,0,72,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,34,8,4,0,0,57,4,4,0,0,0,7,706,189,215,40,6,1161
214021377,3,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,4,9,0,0,0,0,7,3,0,0,0,0,5,3,0,0,0,0,3,0,4,0,0,0,4,125,31,28,6,3,192,8,3,0,0,0,12,0,0,0,0,0,0,7,0,0,0,0,7,53,5,4,3,0,75,46,4,8,0,3,70,2040,345,329,77,34,2827
214021378,6,0,0,0,0,11,4,0,0,0,0,4,4,0,0,0,0,3,6,0,3,0,0,9,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,109,18,23,11,0,165,5,0,0,0,0,9,3,0,0,0,0,6,0,0,0,0,0,3,77,12,10,0,0,97,39,5,6,3,7,56,1935,306,376,146,52,2812
214021379,38,0,0,0,0,46,9,0,0,0,0,9,3,0,0,0,0,4,23,3,0,0,0,24,23,0,4,0,0,26,7,4,9,0,0,20,3,0,0,0,0,3,419,37,42,14,3,510,19,3,4,0,0,19,6,3,3,0,0,13,4,0,0,0,0,3,95,5,15,4,0,120,75,16,15,0,7,121,6495,530,550,110,70,7753
214021380,68,0,4,0,0,77,7,0,6,0,0,10,6,0,0,0,0,6,65,9,8,0,0,82,28,6,0,0,0,36,24,0,4,3,0,29,3,3,0,0,0,7,856,116,112,17,11,1115,40,7,4,0,0,51,18,0,3,0,0,20,12,0,0,0,0,16,221,26,35,10,3,302,142,12,17,3,5,185,10076,1093,981,185,131,12463
214021381,9,0,0,0,0,16,11,0,0,0,0,15,3,0,0,0,0,4,19,4,3,0,0,34,9,0,4,0,0,16,3,0,0,0,0,6,0,0,0,0,0,0,270,91,70,14,8,448,9,6,3,0,0,26,5,4,0,0,0,7,4,4,0,0,0,8,74,20,22,3,0,120,34,6,10,0,3,48,2931,678,548,95,37,4284
214021382,9,0,0,0,0,8,8,0,3,0,0,10,0,0,0,0,0,0,9,4,6,0,3,25,3,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,3,146,42,72,7,0,269,3,4,4,0,0,16,0,0,0,0,0,0,5,0,0,0,0,5,37,16,6,3,0,62,32,10,13,0,0,53,1522,442,527,102,24,2614
214021383,7,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,8,3,3,0,0,16,0,0,0,0,0,3,8,0,3,0,0,13,0,3,0,0,0,3,134,33,70,6,0,247,14,3,0,0,0,17,0,0,0,0,0,7,0,0,0,0,0,0,53,11,18,0,0,84,53,3,14,3,4,72,2703,535,691,124,70,4132
214021384,32,3,0,0,0,35,3,0,0,0,0,3,3,0,0,0,0,3,18,0,3,0,0,23,19,0,0,0,0,20,7,3,0,0,0,11,3,0,0,0,0,3,312,24,38,8,8,394,13,0,0,0,0,15,3,4,0,0,0,13,6,0,0,0,0,6,105,6,17,0,0,128,93,4,16,0,11,129,4906,468,611,109,84,6180
214021385,86,0,0,0,0,93,5,0,0,0,0,6,3,0,0,0,0,3,23,3,4,0,0,32,18,0,0,0,0,18,34,0,3,0,0,41,5,0,0,0,0,5,287,50,63,15,6,418,14,0,3,3,0,23,26,0,8,6,0,40,6,0,0,0,0,8,310,7,17,3,3,343,65,7,8,0,6,92,4923,666,618,135,69,6410
215011386,41,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,3,0,0,63,5,0,0,0,0,5,5,0,4,0,0,12,3,0,0,0,0,3,56,0,3,0,0,59,73,3,7,7,4,93,3428,130,180,58,50,3847
215011387,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,3,0,19,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,9,3,7,5,3,26,410,165,229,169,14,985
215011388,42,0,0,0,0,45,3,0,0,0,0,3,3,0,0,0,0,5,14,3,3,0,0,21,8,0,0,0,0,8,7,0,0,0,0,5,5,0,0,0,0,9,92,7,8,3,0,117,6,0,0,0,0,6,0,0,0,0,0,5,3,0,0,0,0,3,58,4,4,0,4,75,106,9,11,0,4,128,6701,489,448,128,82,7842
215011389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,4,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,12,10,7,9,3,0,23,420,131,285,183,25,1039
215011390,17,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,22,3,6,0,0,34,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,70,3,0,0,0,77,39,0,9,4,0,63,1747,204,439,268,39,2693
215011391,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,8,17,5,8,4,0,31,893,132,194,119,30,1367
215011392,28,0,0,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,13,6,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,49,8,3,5,0,68,3,0,0,0,0,3,5,0,0,0,0,5,6,0,0,0,0,6,78,3,10,3,0,95,66,3,11,0,3,78,2736,202,281,121,50,3387
215011393,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,7,3,4,0,0,14,16,0,15,14,3,39,578,92,296,172,23,1164
215011394,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,3,0,33,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,22,38,10,7,3,3,66,1622,273,352,258,37,2539
215021395,13,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,9,5,0,29,38,9,10,0,4,62,1287,163,189,134,30,1798
215021396,13,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,9,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,0,0,15,28,4,4,8,3,41,755,72,135,93,24,1072
215021398,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,5,31,0,3,3,3,39,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,77,0,0,0,0,83,40,9,13,4,4,69,1239,179,304,167,45,1941
215021399,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,5,22,0,0,0,3,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,39,3,3,0,0,40,28,3,6,7,7,47,1051,102,173,113,32,1461
215021469,44,0,0,0,0,46,5,0,0,0,0,9,0,0,0,0,0,0,29,0,0,0,0,32,19,0,0,0,0,17,11,0,0,0,0,11,17,0,0,3,0,26,220,8,22,0,0,248,15,0,0,0,0,17,17,3,0,0,0,22,4,0,0,0,0,4,159,13,11,0,0,192,195,11,17,4,13,234,10017,691,572,118,141,11537
215021470,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,10,3,0,7,0,14,51,3,0,3,0,55,3,0,0,0,0,7,5,0,0,0,0,8,0,0,0,0,0,0,43,4,3,0,4,49,67,7,4,0,4,83,2996,206,204,84,56,3548
215031400,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,15,3,8,0,0,27,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,0,14,34,0,9,3,3,42,1538,286,285,306,33,2446
215031401,12,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,32,14,13,9,7,81,1219,299,412,205,51,2186
215031402,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,20,34,3,7,0,3,41,1382,124,155,55,36,1747
215031403,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,8,0,3,0,0,12,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,15,8,0,0,3,25,0,0,0,0,0,0,76,0,3,0,0,80,30,7,4,13,3,54,871,110,100,96,41,1224
215031404,43,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,3,14,0,3,0,0,15,16,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,59,5,5,0,0,70,6,4,0,0,0,12,3,0,0,0,0,3,11,0,0,0,0,15,79,5,3,3,4,92,142,20,13,4,4,176,4851,380,341,79,98,5744
215031405,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,14,0,3,3,0,22,3,0,0,0,0,3,19,0,0,0,0,19,0,0,0,0,0,0,82,0,0,6,3,95,31,7,11,6,3,62,1075,224,286,210,39,1835
216011406,39,0,0,0,0,41,0,0,0,0,0,0,4,0,0,0,0,4,19,0,0,0,0,19,9,0,0,0,0,14,4,0,0,0,0,4,0,0,0,0,0,0,117,3,9,3,0,141,15,0,0,0,0,17,3,0,0,0,0,3,3,0,0,0,0,3,44,11,0,0,0,56,143,11,12,0,11,182,6624,536,523,119,122,7919
216011407,43,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,8,3,0,0,0,0,3,48,3,9,0,0,59,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,36,0,0,0,3,45,62,10,10,8,3,95,2958,308,421,157,76,3917
216011408,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,6,6,4,6,4,3,30,379,114,241,125,17,884
216011409,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,23,3,0,3,0,33,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,6,7,0,3,49,1060,117,180,76,20,1458
216011410,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,6,5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,14,0,8,3,3,25,658,104,268,118,21,1169
216021411,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,4,3,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,49,4,0,3,0,56,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,48,9,0,0,0,56,84,8,13,0,3,110,2785,263,213,82,48,3389
216021412,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15,9,0,12,0,3,25,285,92,144,84,22,624
216021413,33,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,4,0,0,0,0,4,10,0,0,0,0,10,0,0,0,0,0,0,67,5,14,7,0,100,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,53,3,7,0,0,63,65,11,21,6,3,117,2834,344,609,290,68,4153
216021414,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,45,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,4,7,0,0,40,37,6,10,5,5,55,1878,212,181,56,37,2371
216031415,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,27,3,0,0,0,34,20,0,3,0,0,24,1319,96,92,32,22,1571
216031416,114,0,0,0,0,120,5,0,0,0,0,9,13,0,0,0,0,13,45,5,0,0,0,49,48,4,0,0,0,55,15,0,0,0,0,15,20,0,3,0,0,25,250,12,9,0,0,274,23,0,0,0,0,21,4,0,3,0,0,4,13,0,0,0,0,15,283,13,17,0,0,314,230,9,12,7,17,277,11552,835,530,122,141,13182
216031417,31,0,0,0,0,38,4,0,0,0,0,7,0,0,0,0,0,4,4,0,0,0,0,9,8,4,0,3,0,9,10,3,0,0,0,11,7,3,3,0,0,15,91,6,15,0,0,123,13,3,0,0,0,15,5,0,0,0,0,8,8,0,0,0,0,8,192,17,29,6,10,256,128,15,10,8,8,166,6168,599,480,145,102,7506
216031418,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,29,4,3,0,0,35,17,0,8,0,4,31,826,139,245,105,26,1341
216031419,32,0,0,0,0,38,0,0,0,0,0,0,4,0,0,0,0,4,13,0,0,0,0,13,9,0,0,0,0,9,12,0,0,0,0,14,9,0,0,0,0,13,77,0,3,4,0,90,7,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,147,8,0,8,0,167,68,6,16,7,5,99,3353,309,403,203,64,4334
217011420,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,12,0,0,60,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,0,0,10,46,10,12,11,5,85,1542,203,533,254,44,2575
217011421,10,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,21,0,3,0,0,23,8,0,0,0,0,12,5,0,3,0,0,9,0,0,0,0,0,0,104,7,13,3,0,130,11,0,0,0,0,9,0,0,0,0,0,3,3,0,3,0,0,5,34,0,8,0,0,44,111,3,15,4,6,141,4239,231,425,80,72,5047
217011422,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,14,3,4,0,0,19,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,92,9,7,3,4,115,5,0,0,0,0,7,3,0,3,0,0,3,5,3,0,0,0,10,36,3,3,3,0,44,128,9,11,0,5,152,4552,190,302,67,81,5192
217011423,10,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,9,8,0,34,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,10,26,11,23,7,3,70,1002,200,577,331,51,2157
217031471,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,17,3,7,0,0,26,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,9,27,8,3,0,5,43,1240,85,144,36,23,1527
217031472,21,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,5,7,0,0,0,0,7,4,0,0,0,0,4,4,0,0,0,0,6,0,0,0,0,0,0,109,3,10,0,0,119,6,0,0,0,0,9,3,3,0,0,0,11,11,0,0,0,0,11,118,9,3,0,11,139,124,10,10,0,5,152,5856,277,384,66,93,6675
217031473,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,5,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,15,10,3,15,7,6,50,558,156,409,193,36,1351
217031474,8,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,5,7,5,0,39,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,33,8,19,8,0,67,1353,202,371,141,50,2127
217031475,16,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,38,3,7,0,0,52,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,0,6,3,0,33,51,3,29,4,5,93,2117,254,741,247,69,3429
217031476,4,0,3,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,44,9,22,3,0,77,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,21,0,6,0,0,30,19,0,11,8,0,37,866,127,276,77,27,1364
217041477,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,21,0,8,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,6,0,0,24,24,12,26,10,3,71,1056,234,580,223,51,2137
217041478,21,0,0,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,8,3,0,0,0,16,9,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,3,53,9,15,3,0,82,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,29,0,0,0,0,35,57,6,20,5,0,84,2158,239,571,199,64,3231
217041479,19,0,3,0,0,21,0,0,0,0,0,3,0,0,0,0,0,0,12,5,0,0,0,17,4,0,3,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,68,7,8,0,0,90,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,42,0,9,0,0,56,59,7,5,3,4,82,3602,230,416,68,65,4382
217041480,51,0,4,0,0,52,3,0,0,0,0,3,7,0,0,0,0,7,31,0,3,0,0,37,32,0,3,0,0,33,17,3,3,0,0,25,0,3,0,0,0,3,222,13,18,3,3,258,23,0,0,0,0,22,5,0,0,0,0,7,5,0,0,0,0,5,227,9,10,0,0,245,149,3,13,6,13,187,10635,593,650,127,144,12147
