SA2_MAINCODE_2016,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000mo_Mng,SG_3000mo_Pro,SG_3000mo_TecTW,SG_3000mo_CoPSW,SG_3000mo_ClAW,SG_3000mo_SWks,SG_3000mo_MaOpDv,SG_3000mo_Lab,SG_3000mo_IDNS,SG_3000mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot
116031316,0,0,0,0,0,0,0,0,0,6,0,4,0,8,0,0,0,0,0,13,0,7,0,21,6,0,0,0,0,30,0,11,3,5,6,0,0,0,0,31,0,27,0,9,7,0,0,0,0,40,0,31,0,7,0,0,0,0,0,41,3,20,0,7,0,0,0,0,0,33,3,44,0,0,0,0,0,0,0,50,12,18,0,0,0,0,0,0,0,32,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,20,169,3,64,28,0,0,7,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
116031317,0,3,3,7,0,0,0,3,0,21,0,18,0,20,8,0,0,6,0,44,0,30,0,32,15,0,0,3,0,91,7,50,4,50,40,0,11,13,0,169,3,99,7,58,43,4,4,4,3,221,7,131,8,55,16,6,3,0,3,232,14,142,0,43,18,0,0,0,0,214,18,123,0,37,3,0,0,0,0,186,40,91,0,45,5,0,0,0,0,182,5,11,0,3,0,0,0,0,0,23,3,4,0,3,0,0,0,0,0,15,92,704,23,376,157,16,15,37,9,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
116031318,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,4,0,3,3,0,7,0,0,3,0,21,3,4,5,3,6,0,3,0,0,28,0,8,11,8,9,0,3,0,0,34,0,9,10,37,8,0,0,0,0,66,13,14,22,39,11,0,0,0,0,102,29,63,31,51,24,0,0,3,3,198,18,10,8,10,3,0,0,0,0,47,0,0,0,0,0,0,0,0,0,4,58,114,99,155,69,4,7,10,3,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,0,0,0,4,4,0,0,0,0,10,0,5,0,4,5,0,0,4,0,21,0,13,0,3,10,0,3,0,0,32,0,12,0,3,7,0,0,3,0,27,0,24,0,3,0,0,0,7,0,39,0,34,3,3,0,0,0,0,0,41,0,45,0,0,0,0,0,0,0,50,0,33,0,0,0,0,0,0,0,40,11,15,0,0,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,204,3,34,38,3,0,13,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,4,7,0,0,0,0,0,15,0,0,11,0,0,0,7,5,0,22,0,0,6,0,3,0,20,20,0,55
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,4,0,0,3,0,0,0,0,10,0,4,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,7,6,3,0,0,3,0,0,0,0,22,6,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,16,28,0,7,9,0,3,3,5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,4,0,3,0,0,5,0,0,0,0,16,4,12,0,3,19,0,0,0,0,39,0,7,3,5,10,0,0,0,0,31,4,3,6,5,14,0,0,0,0,39,3,7,4,7,3,0,0,0,0,22,5,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,42,19,28,55,6,6,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,9,4,0,3,0,0,0,0,9,0,20
117011322,0,0,0,0,0,0,0,0,0,4,0,6,0,6,0,0,0,0,0,15,0,0,0,3,4,0,0,0,0,11,4,4,0,9,12,0,3,0,3,35,3,19,0,11,12,3,0,4,0,54,0,19,0,24,3,3,3,0,0,56,3,25,0,19,14,0,0,3,0,64,11,30,3,30,5,0,0,3,3,86,26,33,0,24,9,0,0,0,0,85,19,7,0,3,3,0,0,0,0,30,0,3,0,3,3,0,0,0,0,14,63,149,7,140,74,6,11,9,6,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,0,3,8,3,19,0,0,3,3,13,0,5,22,0,50
117011323,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,11,0,10,0,0,4,0,0,0,0,17,0,7,0,0,0,0,0,3,0,12,0,10,0,3,3,0,0,3,3,23,0,10,0,3,0,0,0,3,0,16,8,13,3,0,7,0,6,3,0,39,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,19,79,6,12,16,0,4,11,8,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,25,0,0,28,0,3,4,0,6,0,47,0,0,58,0,0,0,0,7,0,76,0,0,85,3,3,6,3,4,0,62,0,0,73,4,3,6,0,3,0,10,0,0,17,7,3,0,0,0,0,7,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,10,13,20,5,18,0,239,3,3,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,3,6,0,0,0,0,0,10,0,0,0,11,5,3,0,0,0,24,0,3,0,18,3,0,0,0,0,24,0,3,0,14,8,0,0,0,0,20,0,5,0,7,0,0,0,0,0,18,0,9,0,9,3,0,0,0,0,21,0,8,0,10,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,27,9,73,35,4,3,0,3,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
117021326,0,0,0,4,0,0,0,0,0,9,0,3,0,7,3,0,0,3,0,22,0,14,0,14,11,0,0,0,0,33,0,17,3,7,7,0,3,3,0,48,0,39,0,16,18,3,9,3,3,83,3,38,4,39,9,0,3,0,0,96,3,34,4,37,4,3,10,0,0,85,7,31,0,26,0,0,4,0,0,75,15,24,10,25,0,0,21,0,0,96,8,0,0,0,0,0,3,0,0,12,0,3,0,0,0,0,0,0,0,4,34,206,24,189,55,8,52,8,8,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,7,0,3,4,4,4,0,4,4,0,26
117021327,0,6,0,3,3,0,0,0,0,18,0,7,0,3,0,0,0,0,0,17,0,17,0,0,5,0,0,3,0,29,0,30,3,3,10,0,0,3,0,53,0,35,3,3,12,0,3,9,0,66,3,36,0,0,14,0,3,0,0,63,0,61,0,0,3,0,3,5,0,75,10,53,0,3,11,0,3,0,0,76,29,47,0,5,3,0,3,0,3,92,11,13,0,0,0,0,0,0,0,27,0,7,0,0,0,0,0,0,0,5,44,326,15,30,72,0,14,16,11,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,12,0,3,0,0,3,0,0,0,0,14,7,3,3,5,4,0,0,0,0,30
117021328,0,0,0,3,0,0,0,0,0,3,0,9,0,3,5,3,0,0,0,13,0,3,0,0,3,0,5,0,0,22,0,6,0,3,8,0,8,6,0,29,0,12,3,0,3,0,22,5,0,54,0,20,8,0,0,6,29,3,3,75,0,15,8,0,8,0,39,0,4,72,0,36,4,0,6,0,4,0,0,53,16,12,22,0,3,0,4,4,0,67,5,3,4,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,18,122,53,15,38,14,122,25,7,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,5,0,0,0,3,10,0,17,0,3,14,6,4,0,8,17,0,55
117031329,0,16,0,10,4,0,0,10,0,38,0,33,3,11,7,0,0,16,0,73,0,64,4,28,31,0,6,23,0,158,4,95,19,48,64,3,10,12,4,257,8,259,29,42,97,0,11,11,3,464,5,324,18,14,37,0,3,3,3,410,12,365,23,18,16,0,0,3,3,438,20,253,3,5,8,0,0,0,0,290,64,263,6,5,11,0,0,0,0,345,22,145,3,0,0,0,0,0,0,172,0,20,0,0,3,0,0,3,0,30,143,1842,108,209,290,5,33,83,13,2723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
117031330,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,9,5,4,3,0,0,0,0,24,0,3,6,6,10,0,0,3,0,25,0,14,8,15,12,4,0,0,0,53,4,21,9,9,10,0,6,3,0,66,6,28,5,34,11,0,3,0,0,90,3,19,18,66,8,0,0,0,0,118,28,30,39,70,9,0,6,3,0,182,6,8,3,3,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4,57,133,89,209,66,3,18,17,4,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,3,3,3,0,0,5,10,0,23
117031331,0,5,0,3,0,0,0,0,0,8,0,10,0,4,6,0,0,0,0,20,0,6,0,4,10,0,0,0,0,20,0,13,0,6,7,0,0,0,0,29,3,19,0,15,14,0,0,0,3,49,0,36,0,37,14,0,0,0,0,89,0,23,0,29,6,0,0,0,0,54,4,32,3,19,3,0,0,0,0,61,10,23,0,26,3,0,0,0,0,63,3,12,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,3,26,177,7,149,58,0,0,6,4,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
117031332,0,27,8,15,9,0,0,4,0,64,0,53,11,17,31,0,3,21,0,136,5,101,13,41,42,0,3,36,0,255,0,175,46,91,110,3,21,66,7,516,13,502,36,59,187,0,25,35,8,871,14,576,37,59,47,0,3,10,4,749,32,578,18,30,26,0,3,4,3,695,36,441,12,26,19,0,0,0,0,536,81,529,9,35,16,0,0,0,3,664,24,237,0,3,3,0,0,4,0,273,3,18,3,0,5,0,0,0,3,36,211,3265,197,428,513,5,60,172,31,4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
117031333,0,3,0,3,0,0,0,0,0,7,3,12,0,5,3,0,0,0,0,23,0,12,0,3,12,0,0,0,0,26,0,19,3,10,12,0,0,0,0,51,9,42,5,16,15,0,0,0,4,86,10,43,0,19,18,8,0,0,0,88,12,40,9,36,7,0,0,0,0,105,4,59,0,21,7,0,0,0,0,95,19,62,3,26,0,0,0,0,0,116,24,21,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,4,78,318,18,140,68,13,0,6,8,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,0,17
117031334,0,8,0,4,3,0,0,4,0,25,3,22,4,16,12,5,0,4,0,67,0,27,3,3,13,3,5,3,0,61,4,52,9,12,22,0,4,3,0,111,3,80,17,11,48,4,3,0,0,173,16,81,18,10,49,0,0,3,3,187,19,127,19,15,28,0,0,0,0,212,26,156,8,4,20,0,0,0,3,219,120,139,9,8,20,3,0,0,0,301,67,39,3,0,5,0,0,0,0,117,3,5,0,0,3,0,0,0,0,16,263,765,88,97,241,25,11,19,11,1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,5,0,9,0,3,10,0,26
117031335,0,3,0,0,5,0,0,0,0,10,0,0,0,3,4,0,0,0,0,10,0,9,0,8,26,0,3,0,0,45,0,21,4,14,41,6,0,9,0,94,12,43,5,38,112,21,8,3,5,255,14,65,12,55,91,21,6,3,10,270,21,72,5,67,71,13,3,5,5,266,27,95,14,63,47,3,9,0,9,275,127,216,25,130,63,4,24,7,5,588,89,48,4,20,12,0,4,5,0,180,4,8,0,3,8,0,0,0,0,20,290,578,74,414,486,67,58,32,33,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,3,0,4,0,0,0,7,0,14
117031336,0,14,0,10,9,0,0,0,0,39,3,16,0,15,20,0,0,3,0,53,0,29,0,13,37,0,3,5,0,91,7,59,0,40,62,0,3,0,4,175,9,118,9,103,133,0,3,8,11,389,15,113,6,88,114,0,3,0,5,353,22,158,15,75,122,0,0,3,3,404,40,187,3,110,76,0,3,4,3,428,112,275,14,144,75,3,0,4,7,637,121,80,0,30,8,0,0,0,3,244,3,5,0,3,6,0,0,0,0,19,342,1058,55,644,683,5,23,29,35,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5
117031337,3,41,3,20,62,9,4,15,7,163,12,102,14,41,118,19,0,29,10,342,19,174,27,43,213,31,7,32,7,556,53,332,50,84,410,46,13,46,18,1065,145,597,99,144,804,86,36,70,29,2010,138,864,125,239,949,85,54,67,46,2566,244,1210,136,275,898,47,96,144,50,3095,346,1313,103,203,629,31,162,94,46,2920,1368,2977,189,252,890,27,162,45,74,5975,1656,1405,44,50,366,17,21,4,30,3597,31,54,7,17,51,4,0,5,22,181,4029,9151,804,1409,5478,414,551,564,338,22755,0,0,0,0,3,0,0,0,0,6,0,0,0,3,3,0,0,0,0,3,0,0,0,4,9,3,0,0,0,15,0,0,0,3,3,0,0,0,0,12,0,3,0,3,9,0,0,0,0,19,3,6,3,5,14,0,0,4,0,39,6,9,0,3,20,0,0,5,0,46,5,15,11,4,46,0,4,7,4,93
117031338,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,10,0,3,0,4,3,0,0,0,0,10,0,15,6,5,7,0,0,0,0,40,0,24,7,5,12,0,3,3,0,58,3,24,36,3,24,0,0,3,0,92,7,25,42,4,14,3,3,0,0,90,7,44,32,8,8,0,0,0,0,97,20,45,27,3,9,0,0,0,0,113,11,12,4,0,3,0,0,0,0,31,0,3,0,0,0,0,0,0,0,4,51,201,157,31,86,6,8,7,4,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6
118011339,0,0,0,3,0,0,0,0,0,3,0,4,0,3,3,0,0,0,0,15,0,10,0,4,3,0,0,0,0,13,0,3,0,0,7,0,0,3,0,13,0,13,0,0,0,0,0,0,0,19,0,12,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,20,0,12,3,0,0,0,0,0,0,21,5,5,0,0,0,0,0,0,0,12,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,12,94,4,15,10,0,3,8,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8
118011340,0,0,0,3,0,0,0,0,0,8,0,4,0,4,3,0,0,0,0,12,0,0,0,6,0,0,0,3,0,10,0,4,0,3,3,0,0,0,0,13,0,14,0,4,0,0,0,0,0,12,3,10,0,8,0,0,0,0,0,27,0,9,0,10,0,0,4,0,0,28,3,4,0,8,0,0,3,0,0,25,0,9,0,7,0,0,7,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,67,9,63,9,0,19,7,3,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011341,0,3,0,6,3,0,0,0,0,21,0,4,0,7,4,3,3,3,0,34,0,14,7,5,7,0,3,0,0,36,0,34,3,3,23,0,23,11,3,99,3,34,5,22,21,3,53,12,0,154,3,41,5,36,17,3,81,3,0,194,5,56,6,19,13,0,62,0,0,162,4,55,4,23,10,0,18,0,0,121,21,57,4,25,4,0,3,0,0,118,15,3,0,3,3,0,0,0,0,26,0,4,0,0,0,0,0,0,0,4,46,325,28,152,115,11,253,31,7,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,5,0,3,4,0,0,0,0,15,3,3,3,7,7,0,0,3,0,29,0,5,3,0,17,0,5,15,0,44
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,0,3,0,10,0,0,0,0,0,11,0,6,0,10,0,0,0,0,0,20,0,13,0,3,6,0,0,0,0,23,0,21,0,3,0,0,0,8,0,38,10,30,0,18,5,0,0,0,0,69,3,38,4,15,9,0,0,0,0,67,4,23,0,6,3,0,0,0,0,45,4,32,0,8,0,0,0,0,0,50,9,60,0,7,0,0,0,0,0,78,5,5,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,7,35,241,11,126,31,5,3,15,6,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,3,0,0,8,0,0,0,0,8,0,8,0,0,16,0,0,8,0,25
