SA2_MAINCODE_2016,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000mo_Mng,CIII_IV_3000mo_Pro,CIII_IV_3000mo_TecTW,CIII_IV_3000mo_CoPSW,CIII_IV_3000mo_ClAW,CIII_IV_3000mo_SWks,CIII_IV_3000mo_MaOpDv,CIII_IV_3000mo_Lab,CIII_IV_3000mo_IDNS,CIII_IV_3000mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
204031070,6,0,4,0,0,0,3,0,0,15,0,0,5,0,0,0,3,0,0,12,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,37,9,8,10,19,7,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204031071,10,0,26,3,6,7,20,8,0,76,4,3,18,0,3,4,11,6,0,53,4,0,20,3,0,0,7,0,0,36,3,0,7,0,0,0,3,0,0,11,3,0,11,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,8,62,11,169,59,26,21,76,55,5,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204031072,12,9,20,3,0,0,5,15,3,63,10,3,18,3,4,0,0,4,0,44,5,0,4,0,0,0,0,0,0,16,8,0,3,3,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,11,142,20,127,62,29,17,21,72,14,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,5,3,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204031073,19,10,76,23,18,10,47,19,4,224,15,8,65,13,7,10,30,8,0,149,14,3,27,6,3,4,12,7,0,79,10,0,19,0,3,0,5,8,0,59,10,3,11,3,0,5,3,0,0,33,0,0,3,0,0,0,0,0,0,9,5,0,11,0,3,0,3,4,3,25,110,58,339,248,112,78,166,116,12,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,0,0,0,4,3,0,0,4,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
204031074,60,42,328,49,74,29,86,79,12,765,44,57,216,35,35,14,52,40,6,503,57,31,122,26,23,11,54,18,3,347,37,13,79,11,8,7,19,22,3,200,46,4,67,10,11,6,14,9,0,169,12,4,12,0,0,4,3,0,3,35,3,4,22,4,5,3,7,7,6,70,368,218,1549,418,397,289,380,367,58,4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,15,0,3,0,0,0,0,0,0,0,5,0,0,0,4,3,3,3,3,0,18,0,0,3,6,4,5,0,0,0,23,3,0,3,5,3,3,0,8,0,28,0,0,6,7,9,6,0,7,0,43,0,0,10,9,15,3,8,3,0,49,3,0,0,5,11,5,3,4,0,32,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10
204031075,10,0,16,3,3,0,6,12,0,59,4,0,13,0,3,0,10,9,0,26,7,3,9,0,0,0,10,4,0,32,3,0,3,0,3,0,3,7,0,22,0,0,3,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,3,76,15,95,36,18,3,35,64,4,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205011076,26,4,47,12,9,0,10,15,0,125,14,0,29,3,3,0,13,13,0,73,12,3,19,0,0,0,12,9,0,60,12,0,3,0,0,0,6,0,0,26,8,4,9,0,0,0,0,0,0,18,3,0,7,0,0,0,0,3,0,15,3,0,12,3,0,0,3,0,0,25,145,32,295,167,86,60,82,105,12,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,4,0,0,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205011077,11,0,18,3,3,0,5,5,0,45,13,0,5,0,4,0,7,3,0,31,3,0,7,0,0,0,0,0,0,10,4,0,3,0,0,0,0,3,3,11,6,0,5,0,0,0,0,7,0,18,3,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,4,0,15,102,12,96,38,27,17,26,92,6,412,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,4,0,6,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205011078,14,0,22,3,0,4,9,6,0,62,5,3,8,3,4,0,10,7,0,35,14,0,14,0,3,0,6,0,0,33,9,0,4,0,0,0,0,0,0,13,6,0,3,0,0,0,0,0,0,8,5,0,6,0,0,0,0,0,0,10,4,0,5,0,3,0,5,0,0,15,109,3,156,46,32,17,53,67,5,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205011079,55,16,147,23,37,11,30,36,3,357,31,6,77,9,14,14,21,23,6,194,23,3,52,10,11,3,9,16,0,127,17,0,33,0,0,0,8,6,0,68,20,0,23,0,3,0,4,9,0,59,9,0,3,0,0,3,0,3,0,23,7,3,17,8,4,0,6,4,8,47,268,84,751,285,228,146,153,227,31,2183,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,6,0,0,0,0,0,3,0,6,0,8,0,0,0,3,3,6,0,0,0,9,0,0,3,0,3,3,3,3,0,18,3,0,3,3,5,8,0,4,0,27,0,0,0,3,6,3,3,3,0,18,3,3,4,0,12,0,5,5,0,22,0,0,3,0,0,0,0,3,0,9,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,40,13,132,31,40,23,45,28,10,367,31,9,62,20,20,11,21,8,3,185,32,18,56,4,9,6,4,3,0,131,15,0,29,5,4,5,6,0,0,64,13,3,26,0,4,3,3,0,0,53,8,0,7,0,0,5,4,0,0,21,0,0,18,4,3,3,0,5,0,35,221,103,742,329,246,209,173,253,29,2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,3,0,0,0,0,7,0,0,0,4,0,4,0,0,0,10,0,0,0,4,4,3,0,4,0,20,0,0,3,8,0,3,0,3,0,20,6,3,3,9,3,5,0,0,0,33,0,5,7,3,4,0,0,7,0,23,0,0,0,3,9,3,0,3,0,21,0,0,0,0,3,0,0,0,0,12,3,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
205021082,15,9,20,0,0,0,13,8,0,52,9,0,3,0,0,0,6,3,0,26,7,0,5,0,0,0,3,0,0,22,3,0,0,0,0,0,3,3,0,10,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,0,9,121,16,112,30,21,10,40,58,4,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,16,0,35,8,8,6,3,13,0,82,13,3,13,3,3,4,3,3,0,55,5,3,4,3,0,0,4,0,0,27,3,3,3,0,0,0,0,4,0,13,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,3,0,0,3,17,101,28,186,136,62,59,29,83,15,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,3,0,5,3,0,0,0,0,0,0,0,0,8,7,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
205021085,7,5,22,3,5,5,10,5,0,63,9,0,16,4,3,0,5,7,0,40,9,0,6,0,0,0,3,0,0,25,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,96,15,122,63,37,21,43,65,4,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021086,7,0,13,3,4,0,0,0,0,31,3,0,9,3,0,0,3,0,0,15,0,0,0,3,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,38,3,83,48,15,16,6,15,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
205031087,25,3,25,4,4,0,11,15,0,92,19,0,22,3,0,0,15,9,0,66,19,0,7,0,0,0,8,7,0,36,4,0,9,0,3,0,3,4,0,21,5,0,16,0,0,0,3,0,0,27,13,0,3,0,0,0,0,0,0,16,6,0,8,0,0,0,0,0,3,19,214,18,204,67,41,24,55,111,11,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,12,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031089,4,3,40,5,8,4,17,13,3,104,16,3,33,0,4,3,11,3,0,74,5,7,6,0,3,0,7,4,0,38,7,0,3,0,0,0,4,5,0,22,8,3,11,0,0,3,0,0,0,27,3,0,3,0,0,0,0,0,0,13,0,0,6,0,0,0,0,0,0,17,134,24,223,60,47,39,78,78,9,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031090,34,14,82,11,17,9,33,24,0,220,29,3,53,0,6,0,19,15,0,127,21,0,30,0,4,0,16,12,0,85,6,4,9,0,0,3,22,17,0,61,13,0,43,0,6,0,8,4,0,70,13,0,3,0,3,0,0,0,0,22,4,0,13,5,0,0,3,0,0,27,213,39,444,131,120,68,153,162,12,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,14,3,0,0,0,0,0,0,3,0,8,0,0,0,3,5,3,0,0,0,8,0,0,3,0,6,5,3,0,0,15,0,0,0,0,8,6,0,3,0,17,3,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
205031091,20,3,52,11,16,9,10,5,0,117,8,0,24,0,0,0,3,6,0,42,10,0,15,4,3,4,5,0,0,34,4,0,3,0,0,0,0,0,3,16,7,0,5,0,0,0,3,0,0,14,3,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,3,0,13,110,27,287,106,61,60,43,68,18,783,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,8,0,0,0,3,0,0,0,0,0,5,3,0,3,4,0,0,0,3,0,14,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031093,48,5,108,21,21,6,11,26,3,260,25,3,58,8,8,4,14,5,3,135,18,0,35,4,3,5,8,0,0,74,5,0,19,0,4,0,0,0,0,35,14,5,17,3,0,3,6,0,0,55,10,0,5,0,0,0,0,4,3,27,11,0,12,3,0,3,0,5,5,43,266,55,582,268,143,141,84,170,28,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,3,3,3,0,5,0,15,0,0,4,8,3,7,0,5,0,28,0,0,0,3,3,4,0,0,0,14,0,4,0,0,3,0,0,0,0,6,0,0,0,0,3,3,0,0,0,10,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205041094,12,0,40,12,8,3,15,6,0,101,6,3,44,0,6,0,11,14,0,92,9,3,68,5,4,0,15,17,0,122,8,0,87,5,8,0,26,11,0,146,11,3,239,0,19,0,110,17,13,407,20,3,157,0,0,0,41,3,0,230,3,0,23,0,0,0,0,0,0,33,105,37,754,77,68,14,237,106,17,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
205041095,16,12,76,12,21,6,13,11,0,163,7,5,44,11,6,4,3,5,0,88,14,8,40,5,4,0,3,0,0,72,12,0,30,8,4,4,12,4,0,65,11,0,71,3,3,3,27,4,3,125,5,0,31,0,0,0,0,3,0,46,0,3,20,6,0,0,3,3,3,34,102,63,516,228,140,80,90,98,20,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,8,0,0,0,3,0,0,0,0,0,11,0,0,0,7,3,3,0,0,0,11,0,0,0,7,4,0,0,0,0,11,0,0,3,4,5,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
