SA2_MAINCODE_2016,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000mo_A_15_19,ClAW_3000mo_A_20_24,ClAW_3000mo_A_25_34,ClAW_3000mo_A_35_44,ClAW_3000mo_A_45_54,ClAW_3000mo_A_55_64,ClAW_3000mo_A_65_74,ClAW_3000mo_A_75ov,ClAW_3000mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov
202011022,0,0,31,0,4,6,3,3,6,0,0,24,0,3,9,8,8,7,6,0,48,0,3,6,16,23,16,5,0,67,3,13,17,21,27,22,8,0,116,3,10,32,31,35,35,12,0,153,0,9,25,25,30,32,5,0,129,0,3,6,7,21,12,3,0,50,0,0,3,8,13,5,0,0,36,0,0,3,0,7,3,0,0,14,0,0,0,4,7,3,0,0,21,0,0,0,0,3,0,0,0,5,0,0,7,5,0,0,0,0,14,18,45,126,144,190,160,35,0,726,3,0,0,0,0,0,0,0,4,164,18,3,3,3,0,0,0,186,57,31,7,12,7,7,3,0,131,15,28,11,16,15,12,6,0,98,11,30,17,22,14,15,5,0,121,8,36,28,24,30,11,3,0,134,7,20,33,28,30,17,3,0,141,0,15,36,34,17,20,3,0,123,0,5,12,16,17,9,0,0
202011023,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,7,0,0,0,0,0,5,0,0,8,0,0,0,5,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,18,19,3,0,53,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,15,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0
202011024,0,0,8,0,0,0,4,0,4,0,0,8,0,0,0,3,3,0,0,0,7,0,0,0,4,5,6,0,0,19,0,0,0,3,6,0,0,0,17,0,0,3,3,8,3,0,0,19,0,0,0,0,4,3,0,0,10,0,0,3,0,4,4,3,0,14,0,0,0,3,3,3,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,33,39,34,13,6,139,0,0,0,0,0,0,0,0,0,22,0,0,4,0,0,0,0,30,3,8,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,6,3,4,3,7,3,0,0,0,27,0,4,3,0,9,4,3,0,18,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0
202011025,0,0,10,0,0,0,7,0,4,0,0,16,0,0,3,6,7,9,0,0,26,0,3,5,11,8,3,0,0,37,0,0,16,12,18,11,3,0,54,0,11,9,17,12,10,3,0,65,0,0,19,22,20,14,0,0,76,0,0,5,15,8,11,0,0,33,0,0,6,11,18,7,0,0,46,0,0,3,4,3,7,3,0,21,0,0,0,10,0,4,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,26,77,118,101,73,11,3,411,3,0,0,0,0,0,0,0,3,71,3,0,0,4,0,0,0,82,33,12,0,0,0,0,0,0,51,8,9,6,3,0,3,0,0,34,5,9,5,3,4,6,5,0,43,3,9,8,10,10,13,3,0,59,3,8,10,12,7,0,3,0,48,0,3,15,3,7,12,0,0,44,0,0,7,6,8,3,0,0
202021026,3,0,9,0,0,0,3,0,4,0,0,11,0,0,0,3,3,0,0,0,12,0,0,3,0,7,3,3,0,14,0,0,3,3,5,7,0,0,22,0,0,3,9,4,0,0,0,21,0,0,3,7,7,0,0,0,21,0,0,0,0,5,0,0,0,12,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,15,33,43,27,14,3,133,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,9,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
202021027,0,0,17,0,0,3,4,3,8,3,0,33,0,0,3,10,12,8,7,0,38,0,5,6,6,24,17,6,0,60,0,3,6,5,25,18,5,0,63,0,4,18,14,20,16,4,0,75,0,4,4,17,23,22,6,0,76,0,0,3,7,6,14,0,0,37,0,0,3,6,3,3,0,0,19,0,0,6,3,4,0,0,0,11,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,7,4,22,54,82,132,120,27,4,449,0,0,0,0,0,0,0,0,3,68,3,0,0,3,0,0,0,83,24,10,0,3,8,4,0,0,47,3,5,0,5,10,14,4,0,43,0,8,11,7,9,9,0,0,43,3,3,12,9,18,11,0,0,54,0,3,13,11,5,14,0,0,47,0,0,7,5,0,4,3,0,24,0,3,5,6,7,3,3,0
202021028,0,0,9,0,0,0,0,4,3,0,0,12,0,0,0,3,8,6,0,0,18,0,0,3,8,9,6,0,0,23,0,0,0,3,4,4,0,0,11,0,0,0,6,5,3,0,0,16,0,0,0,0,7,3,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,19,37,38,12,0,123,0,3,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,10,0,4,0,0,3,3,0,0,9,0,3,3,0,0,6,0,0,14,0,3,0,0,8,3,0,0,11,0,0,3,3,0,0,0,0,8,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0
202021029,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,7,0,0,0,6,6,0,0,0,13,0,0,0,3,3,8,0,0,16,0,0,3,0,4,3,0,0,7,0,0,0,0,4,0,0,0,10,0,0,0,3,3,3,0,0,8,0,0,0,4,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,17,20,27,24,5,3,94,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,7,4,0,0,0,4,0,0,14,0,0,0,0,3,0,0,0,14,0,0,0,0,5,3,0,0,13,0,3,3,3,3,3,0,0,19,0,0,5,0,5,4,0,0,22,0,0,0,3,6,0,0,0,8,0,0,0,0,3,0,0,0
202021030,3,0,23,0,3,4,4,8,4,0,0,24,0,0,3,6,7,7,5,0,26,0,0,3,17,6,13,0,0,40,0,3,5,17,16,19,0,0,65,3,3,12,15,24,18,6,0,75,0,0,6,10,20,12,3,0,49,0,0,3,6,15,12,3,0,41,0,0,0,4,7,12,0,0,23,0,0,0,0,0,0,0,0,6,0,0,0,0,5,3,0,0,12,0,0,0,0,3,3,0,0,10,0,0,0,0,3,4,0,0,7,3,18,36,87,126,108,16,6,402,3,0,0,0,0,0,0,0,4,37,3,0,0,3,3,0,0,47,15,5,4,0,0,5,0,0,31,7,11,8,10,9,10,4,0,55,4,3,3,4,9,7,4,0,27,0,10,4,8,5,10,4,0,38,4,4,5,10,13,3,0,0,44,0,3,7,0,3,4,0,0,16,0,0,7,10,6,5,0,0
202021031,0,0,14,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,6,0,0,5,5,8,0,3,0,19,0,0,4,5,11,5,3,0,24,0,0,4,9,11,9,0,0,29,0,0,3,0,6,0,4,0,17,0,0,3,3,4,5,0,0,13,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,4,19,29,60,40,18,0,164,3,0,0,0,0,0,0,0,3,21,4,0,0,0,0,0,0,27,10,11,5,0,4,0,0,0,26,0,3,0,0,3,4,0,0,13,4,7,0,0,4,0,4,0,17,0,4,0,0,13,5,0,0,26,0,0,3,0,0,4,3,0,16,0,0,0,0,7,9,4,0,20,0,0,4,0,4,3,0,0
202031032,0,0,3,0,0,4,0,0,3,0,0,4,0,0,0,0,3,5,3,0,7,0,0,5,3,7,6,0,0,19,0,0,3,0,3,0,0,0,16,0,3,0,6,3,3,0,0,16,0,0,3,3,3,3,0,0,12,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,9,21,15,32,27,3,0,112,3,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,13,3,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,10,0,0,0,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202031033,0,0,13,0,0,0,3,3,0,3,0,13,0,0,3,3,0,4,0,0,8,0,0,0,3,9,4,4,0,22,0,0,0,6,5,5,0,0,26,0,0,0,3,7,6,4,0,22,0,0,0,4,14,7,4,0,28,0,0,0,3,0,3,0,0,8,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,31,49,31,16,6,156,4,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,17,3,0,0,0,0,6,0,0,15,3,3,4,0,0,3,3,0,19,0,0,3,3,7,4,0,0,20,0,3,0,0,5,0,0,0,11,0,0,0,3,3,0,0,0,10,0,0,0,4,0,0,0,0
203011034,0,0,9,0,0,0,5,3,0,0,0,13,0,0,3,5,0,0,0,0,15,0,0,3,8,3,3,0,0,17,0,3,0,7,10,0,3,0,21,0,0,5,0,9,3,0,0,21,0,0,10,5,8,8,0,0,28,0,0,0,3,3,3,0,0,12,0,0,0,3,6,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,23,42,41,29,3,3,150,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,13,11,5,0,0,3,0,0,0,25,0,9,3,0,0,3,0,0,15,0,5,3,3,3,4,0,0,19,0,6,3,0,8,5,0,0,26,0,3,0,3,4,0,0,0,9,0,0,3,3,0,0,3,0,12,0,0,0,0,0,0,0,0
203011035,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,10,0,0,3,3,3,3,0,0,15,0,0,0,6,3,3,0,0,12,0,0,0,5,3,0,0,0,10,0,3,0,3,0,0,5,0,15,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,15,20,25,17,13,0,92,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,11,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,7,0,0,0,0,0,0,0,0
203011036,0,0,8,3,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,4,0,0,3,10,0,3,0,0,13,0,4,0,3,10,3,0,0,15,0,0,0,3,6,4,3,0,15,0,0,3,0,11,5,0,0,21,0,0,0,3,3,4,0,0,7,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,31,41,19,13,0,119,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,3,3,4,0,0,0,0,0,9,0,0,0,0,5,3,0,0,8,0,0,0,0,3,5,0,0,6,0,0,3,0,0,0,0,0,9,0,0,3,0,4,0,0,0,4,0,0,0,0,3,0,0,0,6,0,0,0,3,0,4,0,0
203021037,4,0,24,0,3,11,4,5,4,5,0,33,0,11,10,16,13,4,3,3,56,0,3,15,19,4,12,5,0,59,0,10,17,16,26,19,0,0,91,0,7,17,19,22,15,7,0,91,0,0,10,16,24,24,0,0,73,0,0,9,11,13,8,0,0,40,0,0,3,4,8,5,0,0,17,0,0,0,3,4,0,0,0,12,0,0,0,3,0,4,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,12,44,96,124,128,105,29,3,529,4,0,0,0,0,0,0,0,6,181,9,4,3,0,9,0,0,204,55,27,9,5,19,12,0,0,125,16,31,18,17,15,13,0,0,97,8,22,11,12,11,7,6,0,78,12,21,9,7,20,16,3,0,88,0,17,16,11,20,11,0,0,79,0,7,24,19,9,14,0,0,67,0,4,12,15,16,9,0,0
203021038,0,0,23,3,0,3,10,4,8,3,0,37,0,5,10,7,8,3,3,0,30,0,13,10,10,16,18,7,0,72,3,6,6,22,23,21,4,0,88,0,3,24,28,28,15,8,0,105,0,4,15,33,27,15,0,0,103,0,0,16,12,21,11,0,0,66,0,0,10,8,14,14,0,0,38,0,0,3,3,9,0,0,0,19,0,0,4,4,15,9,0,0,26,0,0,0,3,6,4,0,0,11,0,0,0,0,3,0,0,0,3,10,36,109,151,176,127,25,3,638,11,0,0,0,0,0,0,0,17,187,16,6,0,0,5,3,0,217,69,36,15,3,4,14,3,0,139,25,39,21,26,11,9,0,0,127,8,43,23,16,22,6,0,0,117,8,27,22,32,15,20,3,0,131,0,36,31,25,26,11,0,0,127,0,21,23,18,21,20,3,0,99,0,3,11,10,8,9,0,0
203021039,13,0,132,15,33,37,34,45,31,6,0,197,7,36,44,61,59,65,4,0,282,8,64,95,135,152,111,31,3,589,3,81,156,150,195,123,29,3,749,8,114,235,192,249,152,27,0,973,0,68,234,247,265,188,28,0,1028,0,14,151,159,192,92,9,0,624,0,4,76,95,113,67,8,0,360,0,0,33,73,57,31,3,0,196,0,0,28,44,50,36,5,0,165,0,0,3,12,13,12,4,4,46,0,4,16,14,19,8,5,0,71,78,446,1142,1264,1441,951,178,18,5514,12,3,0,5,3,0,0,0,19,255,65,8,6,3,7,6,0,348,83,110,36,23,17,22,4,0,290,29,90,34,30,32,36,5,0,259,22,73,44,36,45,40,11,0,273,15,98,77,48,60,52,12,0,364,3,70,119,47,47,52,15,0,348,3,43,84,57,49,49,9,0,301,0,14,58,46,52,41,5,0
203021040,0,0,27,0,3,8,7,13,7,7,0,42,0,3,11,9,4,5,3,0,42,0,7,11,17,18,13,10,0,78,0,10,22,20,25,21,5,0,94,0,3,23,22,31,21,8,0,99,0,3,20,20,18,26,0,0,89,0,0,3,10,12,9,0,0,29,0,0,7,4,8,4,0,0,24,0,0,0,0,0,0,0,0,9,0,0,0,3,3,0,0,0,9,0,0,0,0,3,0,0,0,3,0,0,0,3,3,3,0,0,6,8,41,108,139,151,109,24,0,578,4,0,0,0,0,0,0,0,10,89,11,0,0,0,0,0,0,105,31,18,7,4,6,6,3,0,86,12,25,11,18,18,18,0,0,102,5,23,7,9,20,13,4,3,81,3,17,21,20,32,16,3,0,106,0,11,23,20,17,11,0,0,82,0,13,20,13,13,9,0,0,68,0,0,16,7,7,8,3,0
203021041,0,0,23,3,10,7,4,5,5,3,0,32,4,5,4,12,6,11,3,0,54,4,7,13,20,22,9,3,0,84,0,4,10,27,16,16,0,0,79,0,3,13,22,24,28,0,0,95,0,0,20,18,29,24,3,0,100,0,0,6,7,18,11,0,0,40,0,0,6,3,5,3,0,0,18,0,3,0,0,8,7,0,0,16,0,0,3,5,10,0,0,0,10,0,0,0,0,3,0,0,0,4,0,0,0,3,0,4,0,0,5,18,38,106,134,151,124,23,0,588,8,0,0,0,0,0,0,0,12,219,17,3,3,7,0,0,0,254,69,43,8,12,5,13,5,0,153,31,54,22,8,17,10,3,0,148,8,46,19,21,13,15,0,0,133,0,57,36,18,31,13,8,0,163,0,33,29,25,19,23,5,0,137,0,25,26,25,33,12,0,0,122,0,10,7,14,10,11,0,0
203021042,3,0,31,3,4,5,9,3,6,5,0,37,0,10,4,9,10,8,6,0,47,0,3,9,19,15,15,5,0,70,0,3,7,16,16,22,4,0,74,0,3,22,15,19,13,5,0,89,0,3,20,22,28,23,3,0,100,0,3,10,16,23,21,3,0,76,0,0,8,18,15,13,3,0,59,0,0,0,12,3,3,0,0,23,0,0,0,12,3,6,3,0,22,0,0,0,3,3,0,4,0,8,0,0,0,0,3,0,0,0,4,13,48,94,155,168,143,46,3,673,0,0,0,0,0,0,0,0,5,52,6,0,0,0,0,0,0,58,13,12,3,0,3,6,0,0,37,6,10,3,3,3,3,0,0,24,0,10,3,3,11,4,0,0,37,0,6,6,8,9,7,0,0,34,0,6,4,4,3,0,0,0,29,0,10,6,7,5,5,0,0,40,0,0,4,7,8,9,0,0
203021043,0,0,17,3,0,8,8,11,3,0,0,32,0,3,7,5,10,6,0,0,30,0,5,3,18,14,13,3,0,55,0,7,7,17,11,13,3,0,58,0,7,18,19,20,10,0,0,77,0,3,13,19,30,13,0,0,75,0,0,8,16,13,14,0,0,46,0,0,3,5,3,11,0,0,25,0,0,0,3,4,3,3,0,9,0,0,0,3,3,9,0,0,16,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,5,15,28,72,129,119,99,11,3,473,5,0,0,0,0,0,0,0,10,97,4,0,0,0,0,0,0,101,20,19,5,6,3,3,0,0,60,11,25,3,5,3,3,0,0,59,4,8,9,7,9,0,0,0,31,3,7,12,8,8,3,0,0,45,0,13,14,12,10,5,0,0,49,0,9,8,5,11,3,0,0,41,0,0,12,4,3,0,0,0
203021044,0,0,4,0,0,0,0,0,3,3,0,6,0,0,0,0,0,3,3,0,6,0,0,3,4,0,3,4,0,15,0,0,3,3,5,5,3,0,14,0,0,3,5,11,9,0,0,23,0,0,5,0,3,4,0,0,9,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,19,26,24,8,0,96,7,0,0,0,0,0,0,0,7,35,0,0,0,0,3,0,0,42,10,0,3,0,5,3,0,0,24,3,7,4,0,0,4,0,0,18,5,5,3,3,3,4,0,0,32,0,5,7,3,5,0,0,0,31,0,6,8,4,5,9,0,0,26,0,0,3,10,5,4,0,0,22,0,0,0,4,0,0,0,0
203021045,0,0,24,0,3,6,7,8,13,0,0,31,0,0,8,7,8,4,3,0,34,0,8,10,20,13,11,4,0,65,0,0,12,16,10,13,0,0,52,0,6,10,14,19,14,3,0,71,0,3,14,12,14,13,0,0,61,0,0,4,12,4,5,4,0,30,0,0,3,10,8,3,0,0,25,0,0,0,3,3,0,0,0,4,0,0,0,3,3,0,0,0,9,0,0,0,0,3,5,0,0,9,0,0,0,3,0,0,0,0,3,5,25,71,102,100,99,23,3,423,7,0,0,0,0,0,0,0,7,90,3,0,0,0,0,0,0,98,33,12,6,3,3,10,0,0,61,8,15,9,5,5,4,0,0,46,6,16,8,6,9,4,0,0,53,3,11,10,9,9,16,3,0,62,0,16,11,4,12,11,0,0,60,0,7,12,10,10,5,3,0,51,0,0,8,4,12,3,0,0
203021046,0,0,21,0,3,6,11,11,6,4,0,31,0,0,3,4,9,11,3,0,34,3,9,8,9,16,15,6,0,56,0,5,18,15,16,8,0,0,66,0,3,16,18,20,16,4,0,77,0,0,5,21,37,23,3,0,86,0,0,4,11,9,11,4,0,35,0,0,4,9,5,3,3,0,21,0,0,3,3,0,0,3,0,7,0,0,0,0,3,3,0,0,13,0,0,0,3,3,0,0,0,7,0,0,0,3,3,0,0,0,6,18,26,70,109,135,98,25,0,487,0,0,3,0,0,0,0,0,0,25,4,3,3,0,0,0,0,39,8,3,3,0,3,3,0,0,28,6,4,4,5,3,3,0,0,26,0,3,3,3,5,7,3,0,29,0,9,6,3,9,10,3,0,38,0,12,5,5,5,10,0,0,41,0,0,15,6,8,3,3,0,36,0,0,8,8,4,5,0,0
203021047,0,0,23,3,10,4,6,9,9,3,0,49,3,3,12,14,11,6,8,0,52,0,13,16,29,37,18,5,0,124,3,16,40,36,48,28,4,0,181,0,26,67,48,75,45,5,0,265,0,4,60,54,76,58,3,0,256,0,0,20,31,39,21,0,0,118,0,0,10,20,20,12,0,0,70,0,0,11,12,11,4,0,0,37,0,0,8,10,14,6,0,0,42,0,0,0,3,3,6,4,0,16,0,0,4,5,5,8,0,0,19,16,82,270,278,349,226,40,0,1259,3,0,0,0,3,0,0,0,3,38,11,4,3,0,0,0,0,56,11,21,5,3,6,7,0,0,50,4,14,5,7,7,3,0,0,37,3,9,13,11,14,9,3,0,59,0,11,18,5,16,11,3,0,63,3,11,34,22,17,12,0,0,97,0,20,34,26,20,13,0,0,108,0,10,52,23,25,12,3,0
203031048,0,0,17,0,3,4,6,0,3,0,0,21,0,3,3,8,8,0,0,0,19,0,0,3,4,6,12,4,0,29,0,0,15,3,17,11,3,0,46,0,0,4,3,8,11,0,0,26,0,3,4,6,7,4,0,0,24,0,0,0,6,8,4,0,0,16,0,0,0,0,3,3,0,0,6,0,0,0,3,5,0,0,0,9,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,36,47,66,53,12,4,231,3,0,0,0,0,0,0,0,3,39,7,0,0,0,0,0,0,50,18,14,3,0,3,0,0,0,38,6,9,3,3,4,3,0,0,33,3,5,5,7,10,3,0,0,31,0,12,4,4,11,3,0,0,34,0,3,6,0,5,5,0,0,26,0,3,3,5,6,4,0,0,18,0,0,0,4,4,3,0,0
