SA2_MAINCODE_2016,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000mo_A_15_19,OIDNS_3000mo_A_20_24,OIDNS_3000mo_A_25_34,OIDNS_3000mo_A_35_44,OIDNS_3000mo_A_45_54,OIDNS_3000mo_A_55_64,OIDNS_3000mo_A_65_74,OIDNS_3000mo_A_75ov,OIDNS_3000mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54,Tot_150_299_A_55_64,Tot_150_299_A_65_74,Tot_150_299_A_75ov,Tot_150_299_Tot,Tot_300_399_A_15_19,Tot_300_399_A_20_24,Tot_300_399_A_25_34,Tot_300_399_A_35_44,Tot_300_399_A_45_54,Tot_300_399_A_55_64,Tot_300_399_A_65_74,Tot_300_399_A_75ov,Tot_300_399_Tot,Tot_400_499_A_15_19,Tot_400_499_A_20_24,Tot_400_499_A_25_34,Tot_400_499_A_35_44,Tot_400_499_A_45_54,Tot_400_499_A_55_64,Tot_400_499_A_65_74,Tot_400_499_A_75ov,Tot_400_499_Tot,Tot_500_649_A_15_19,Tot_500_649_A_20_24,Tot_500_649_A_25_34,Tot_500_649_A_35_44,Tot_500_649_A_45_54,Tot_500_649_A_55_64,Tot_500_649_A_65_74,Tot_500_649_A_75ov,Tot_500_649_Tot,Tot_650_799_A_15_19,Tot_650_799_A_20_24,Tot_650_799_A_25_34,Tot_650_799_A_35_44,Tot_650_799_A_45_54,Tot_650_799_A_55_64,Tot_650_799_A_65_74,Tot_650_799_A_75ov,Tot_650_799_Tot,Tot_800_999_A_15_19,Tot_800_999_A_20_24,Tot_800_999_A_25_34,Tot_800_999_A_35_44,Tot_800_999_A_45_54,Tot_800_999_A_55_64,Tot_800_999_A_65_74,Tot_800_999_A_75ov,Tot_800_999_Tot,Tot_1000_1249_A_15_19,Tot_1000_1249_A_20_24,Tot_1000_1249_A_25_34,Tot_1000_1249_A_35_44,Tot_1000_1249_A_45_54,Tot_1000_1249_A_55_64,Tot_1000_1249_A_65_74,Tot_1000_1249_A_75ov,Tot_1000_1249_Tot,Tot_1250_1499_A_15_19,Tot_1250_1499_A_20_24,Tot_1250_1499_A_25_34,Tot_1250_1499_A_35_44,Tot_1250_1499_A_45_54,Tot_1250_1499_A_55_64,Tot_1250_1499_A_65_74,Tot_1250_1499_A_75ov,Tot_1250_1499_Tot,Tot_1500_1749_A_15_19,Tot_1500_1749_A_20_24,Tot_1500_1749_A_25_34,Tot_1500_1749_A_35_44,Tot_1500_1749_A_45_54,Tot_1500_1749_A_55_64,Tot_1500_1749_A_65_74,Tot_1500_1749_A_75ov,Tot_1500_1749_Tot,Tot_1750_1999_A_15_19,Tot_1750_1999_A_20_24,Tot_1750_1999_A_25_34,Tot_1750_1999_A_35_44,Tot_1750_1999_A_45_54
215031404,3,0,3,0,0,16,0,0,0,0,3,0,0,0,5,0,0,0,3,3,3,0,0,7,0,3,3,5,0,4,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,6,12,18,17,21,5,8,99,11,0,0,7,11,3,4,0,46,207,16,11,6,12,20,3,0,275,68,39,32,26,37,49,13,0,260,40,39,33,49,42,57,16,3,282,28,58,47,68,59,75,14,3,356,33,98,113,104,136,108,23,3,618,17,142,178,161,181,147,15,7,848,12,87,200,173,181,158,36,3,849,3,73,191,157,193,157,22,6,799,0,16,138,94,133,78,8,0,466,0,6,88,81,119,80,15,0,382,0,0,22,51,50
215031405,0,0,0,0,0,4,0,0,0,0,3,3,0,0,3,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,8,12,6,6,3,35,0,3,8,6,16,9,4,0,44,8,3,6,4,6,11,5,0,41,5,12,11,16,16,13,8,0,75,3,3,13,13,27,17,23,3,105,9,8,14,23,29,25,16,3,131,7,13,24,24,39,41,20,3,180,11,28,53,49,72,66,19,3,301,3,31,66,49,66,66,14,13,298,0,14,61,39,72,54,14,0,261,0,0,28,29,28,20,10,0,112,0,0,12,7,22,27,3,0,71,0,0,3,20,17
216011406,3,0,4,3,0,15,0,0,0,0,3,3,0,0,15,0,0,3,3,3,7,0,3,14,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,12,7,10,19,10,23,26,8,5,113,13,0,4,13,15,14,0,0,63,318,16,19,14,21,18,3,0,411,71,38,41,51,39,53,13,4,313,59,46,44,70,82,96,22,7,417,61,50,71,76,109,98,33,5,507,65,112,125,153,165,177,50,4,852,19,154,216,182,235,212,33,6,1062,9,118,277,228,300,232,40,9,1212,0,70,250,234,283,202,41,3,1081,0,17,151,150,153,112,17,0,594,0,13,76,139,160,88,6,0,482,0,3,48,73,117
216011407,0,0,3,0,0,8,0,0,0,4,4,6,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,4,7,10,12,3,3,51,13,0,3,12,15,12,8,3,75,85,10,9,9,10,18,6,0,153,39,10,18,34,22,25,20,3,175,17,21,38,22,46,53,18,9,230,24,30,29,41,64,56,31,9,284,28,47,68,70,114,87,37,6,443,10,90,88,93,123,92,29,0,528,7,62,90,115,134,138,18,0,570,0,39,113,125,155,103,21,3,552,0,16,69,53,70,59,11,3,276,0,3,46,58,46,38,3,0,196,0,3,23,28,49
216011408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,11,0,0,3,7,11,18,3,0,45,25,3,0,7,10,10,3,0,53,4,5,8,6,14,11,8,0,49,3,3,7,5,16,16,10,3,62,3,3,5,8,11,20,7,8,66,8,8,11,12,25,22,24,0,108,3,8,18,13,14,28,8,3,93,0,4,20,25,33,23,0,0,110,0,3,25,17,33,27,8,3,119,0,0,12,10,16,17,3,0,58,0,0,4,7,10,15,3,0,41,0,0,0,3,5
216011409,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,17,5,0,0,3,7,7,0,0,23,35,0,3,3,5,3,0,3,56,14,7,8,11,8,7,3,0,58,5,4,9,9,12,24,7,0,66,6,11,6,17,13,10,12,8,88,6,10,12,22,31,38,6,4,128,6,28,18,23,38,36,11,0,163,4,23,31,24,46,45,17,7,199,0,14,40,44,53,46,7,0,209,0,5,18,20,35,31,3,0,117,0,3,16,24,45,30,3,0,117,0,0,7,28,22
216011410,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,3,3,25,0,3,0,7,9,11,6,0,34,13,0,0,4,8,12,4,0,38,4,4,9,5,17,21,5,0,69,9,3,5,17,26,23,18,6,105,3,3,3,20,21,22,10,7,95,4,15,19,14,33,28,18,7,144,0,11,16,27,24,32,11,3,128,0,14,26,23,31,33,11,3,144,0,7,14,20,40,39,5,3,127,0,6,18,18,23,29,0,0,93,0,3,13,10,25,6,3,0,67,0,0,3,8,5
216021411,3,3,0,3,0,7,0,3,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,7,12,16,13,13,12,9,6,76,6,0,3,5,14,3,4,0,30,98,3,8,3,11,6,3,0,141,32,11,10,12,19,15,3,3,108,16,16,24,33,21,35,12,0,158,24,30,27,39,37,36,13,6,215,23,53,46,68,69,65,27,3,347,15,91,82,87,84,80,21,3,467,3,41,102,91,109,85,11,0,449,0,33,94,103,104,89,16,0,445,0,11,61,73,74,43,14,0,278,0,5,44,59,65,47,10,0,223,0,0,30,68,68
216021412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,3,7,0,3,0,18,11,0,0,3,4,0,0,0,17,0,0,3,3,4,13,7,3,29,0,3,7,3,15,11,3,0,36,0,3,3,4,8,14,5,0,50,3,6,10,11,15,14,13,3,68,0,4,7,9,13,20,4,6,62,0,5,16,18,14,20,10,3,85,0,3,22,15,30,14,10,0,97,0,0,12,10,7,6,3,0,39,0,0,7,5,12,8,3,4,31,0,0,3,0,3
216021413,0,3,0,0,3,6,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,3,0,13,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,10,10,4,8,8,21,14,9,3,82,13,3,13,11,34,26,11,3,108,148,6,14,14,17,23,9,3,234,30,11,18,30,29,34,22,0,178,21,16,27,39,49,43,27,9,244,23,23,49,45,62,72,38,8,317,28,35,72,73,102,106,43,11,464,14,62,102,93,111,114,30,3,525,5,53,115,127,143,114,24,3,587,3,28,119,90,136,95,25,6,505,0,11,77,69,88,56,10,0,312,0,7,37,57,61,49,13,0,232,0,0,14,31,40
216021414,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,8,3,9,3,7,3,0,0,37,4,3,4,0,6,3,3,0,25,101,4,10,3,3,4,0,0,128,25,11,7,21,20,25,4,0,112,25,28,20,29,25,39,13,0,178,23,29,21,44,46,41,7,3,219,18,38,52,47,68,69,23,3,317,13,40,58,59,73,62,13,0,320,0,26,68,69,77,50,9,0,296,0,12,68,56,81,36,13,0,263,0,6,37,38,41,38,11,0,163,0,3,11,27,27,27,6,0,106,0,0,13,26,23
216031415,0,0,0,0,0,4,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,3,3,11,4,0,3,0,27,10,0,3,0,3,4,0,0,22,87,6,0,5,4,4,3,0,114,28,13,14,13,9,11,7,0,85,9,20,13,15,21,16,13,0,112,6,16,26,26,30,22,10,3,131,7,31,37,39,45,39,22,4,224,4,26,39,39,51,55,11,0,224,0,18,45,35,47,45,13,0,209,0,15,26,30,36,40,7,0,163,0,3,24,24,25,19,0,0,94,0,0,9,22,20,18,3,0,70,0,0,0,13,5
216031416,0,4,3,0,0,23,0,4,4,5,8,5,0,6,36,0,4,4,6,8,0,0,0,30,0,0,3,3,5,3,0,0,19,0,0,0,0,6,8,0,0,8,0,0,0,0,0,3,0,0,8,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,8,9,9,3,3,6,43,13,21,35,40,44,36,13,10,212,14,3,6,10,13,12,3,3,62,301,21,21,12,15,21,9,3,396,83,43,59,52,58,42,11,0,359,59,60,78,86,77,77,31,3,477,74,90,91,107,122,129,33,10,659,55,164,206,233,296,232,49,7,1247,35,228,391,318,352,297,67,9,1702,12,227,489,420,507,380,75,7,2119,4,140,523,461,529,399,59,3,2119,3,50,381,309,332,246,38,0,1356,0,21,206,255,284,189,27,7,986,0,4,84,125,175
216031417,4,0,0,0,0,7,0,3,3,0,3,3,0,0,13,0,0,5,4,0,0,0,0,9,0,0,5,3,0,4,0,0,12,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,3,3,3,0,3,27,20,7,26,24,9,15,7,8,117,17,3,10,4,9,13,0,0,62,389,23,13,16,23,20,5,0,494,132,64,53,44,40,28,17,0,371,52,74,60,59,78,71,24,5,427,84,96,94,95,92,65,31,11,562,44,133,161,148,141,131,40,4,803,28,148,251,194,232,152,32,7,1044,9,114,300,222,256,158,40,0,1102,8,77,239,192,214,175,33,4,940,0,19,163,120,162,85,21,3,575,0,9,81,92,101,68,4,0,355,0,4,32,58,71
216031418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,3,3,0,23,0,3,0,0,11,9,6,4,36,10,0,0,7,3,7,3,0,40,3,3,7,9,9,8,4,3,44,3,10,12,11,3,16,11,5,73,9,4,4,12,15,14,17,9,80,3,13,15,13,38,26,13,3,120,0,18,28,24,31,26,11,5,154,3,8,24,33,47,50,15,5,189,0,9,32,41,65,52,10,3,214,0,3,17,27,37,28,6,0,121,0,4,12,23,29,18,4,0,92,0,0,10,11,16
216031419,0,3,0,0,0,5,0,3,0,0,3,3,0,0,12,0,0,3,0,0,0,0,0,8,0,0,0,0,4,0,0,0,8,0,0,0,0,4,3,0,0,4,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,3,9,3,0,0,0,17,3,13,9,17,19,11,4,3,81,9,0,5,18,19,28,16,0,89,60,9,9,12,17,19,4,0,120,17,14,24,27,27,23,14,6,156,11,13,27,29,37,45,21,9,201,7,17,33,39,65,65,26,9,250,8,46,59,65,84,74,25,8,374,14,71,113,96,108,96,25,4,526,11,71,118,114,123,72,17,3,529,3,36,156,133,152,102,30,0,618,0,16,91,98,115,79,5,0,402,0,10,72,89,112,73,7,3,365,0,0,52,76,57
217011420,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,8,0,0,5,5,10,14,3,6,45,6,0,5,12,10,9,0,0,45,62,5,4,8,12,10,6,3,117,15,3,18,22,24,35,14,8,123,15,12,22,24,27,45,21,8,174,14,19,16,32,46,40,30,5,196,14,23,35,46,62,62,38,10,294,7,19,31,66,76,79,26,16,336,0,18,44,58,92,81,24,9,330,3,18,62,49,96,102,18,6,356,0,3,23,39,37,32,12,0,149,0,0,17,25,46,22,14,0,120,0,0,7,27,38
217011421,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,3,0,6,0,0,0,0,3,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,11,5,0,10,22,9,14,12,5,74,7,0,5,3,7,13,3,0,31,154,11,14,13,7,9,3,0,204,45,28,35,29,30,43,15,0,230,37,36,35,32,51,64,22,7,282,38,34,42,47,61,64,28,4,330,33,64,68,98,129,116,35,6,555,11,100,112,139,167,114,32,0,682,9,62,141,164,189,160,38,3,764,0,33,137,136,172,140,33,0,656,0,17,92,76,116,109,9,0,422,0,3,51,70,88,74,11,3,299,0,3,39,51,72
217011422,4,0,3,0,0,9,0,0,0,0,4,3,0,0,9,0,0,3,3,0,0,0,0,3,0,0,0,3,3,3,0,0,6,0,0,3,0,0,0,0,0,5,0,0,0,0,4,3,0,0,6,0,0,0,4,3,0,0,0,8,0,0,0,4,0,0,0,0,9,0,0,0,0,0,3,0,0,6,0,0,0,0,6,3,0,0,12,3,5,8,18,27,18,3,7,94,6,0,0,3,3,3,3,0,23,190,14,13,15,21,17,3,0,275,57,27,34,38,31,47,10,3,245,22,33,40,52,63,49,16,3,273,26,30,26,61,80,60,19,3,312,15,68,78,94,119,96,24,9,509,8,66,92,116,131,98,29,5,550,4,52,114,120,129,111,34,3,561,9,44,122,123,184,116,19,0,620,0,18,84,91,131,86,12,0,435,0,11,60,86,135,103,12,4,417,0,9,42,79,101
217011423,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,3,3,0,5,9,0,3,26,0,0,5,6,7,19,11,3,57,34,10,11,4,13,16,9,0,91,7,12,20,16,16,30,16,0,108,11,9,14,15,33,40,22,11,156,10,5,18,35,19,49,17,11,156,3,18,26,29,49,56,31,10,212,4,26,35,36,68,66,29,7,272,5,19,38,44,72,80,31,5,293,0,13,42,55,72,62,17,6,263,0,3,23,36,39,32,16,9,162,0,0,21,24,35,34,7,0,131,0,0,9,14,16
217031471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,11,4,0,3,4,5,8,4,0,34,3,0,0,3,3,7,3,0,14,56,6,9,11,4,9,0,3,100,15,8,11,14,9,19,8,4,84,9,8,7,18,23,16,16,0,93,6,11,16,21,29,26,6,0,124,9,19,17,29,26,28,12,5,149,3,16,24,38,45,43,12,5,192,0,16,41,38,47,40,8,0,197,0,12,33,44,50,47,6,0,194,0,9,20,25,40,30,6,0,131,0,0,24,17,29,28,4,5,103,0,0,4,10,9
217031472,3,0,0,0,0,8,0,0,3,3,7,0,0,3,14,0,0,7,0,4,3,0,0,22,0,7,4,0,0,9,0,0,22,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,16,10,14,27,22,23,24,5,11,132,12,0,6,8,9,0,0,0,45,233,14,14,14,13,23,7,4,316,53,29,42,51,28,44,7,0,256,40,39,58,56,56,57,18,5,322,42,56,53,76,93,80,35,7,437,48,94,116,132,169,133,38,4,746,31,140,164,134,212,159,39,5,883,15,146,291,190,228,180,25,6,1079,12,76,242,195,243,173,27,7,979,0,25,131,144,140,99,26,3,559,0,3,70,88,105,80,12,0,362,0,3,33,66,66
217031473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,3,3,3,0,3,0,20,0,0,6,8,22,16,13,3,74,14,0,0,5,15,8,14,0,63,4,3,3,9,13,15,26,4,90,3,10,12,16,22,26,11,3,100,9,3,10,15,22,21,27,12,118,0,10,21,23,30,31,14,7,143,0,12,26,25,32,31,20,12,155,3,15,32,40,29,36,16,3,178,0,15,31,28,27,20,16,3,144,0,5,17,25,20,13,14,0,98,0,0,6,15,12,16,8,0,58,0,0,7,4,8
217031474,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,7,9,8,9,3,31,6,7,0,13,11,16,7,0,59,70,8,8,11,14,19,3,3,123,16,6,8,16,14,26,13,7,106,8,11,18,14,22,31,13,7,129,4,14,18,20,23,41,22,3,153,14,22,25,40,52,47,36,5,250,3,19,38,40,54,55,13,5,227,0,20,40,64,79,76,13,4,300,4,14,61,59,71,53,8,3,273,0,9,36,32,39,28,11,0,156,0,0,19,17,39,21,11,0,104,0,0,11,15,21
217031475,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,4,0,0,3,3,4,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,10,3,0,11,16,17,9,4,6,64,7,4,6,20,23,32,9,3,106,92,13,7,15,22,8,7,4,169,27,20,28,25,31,31,12,6,176,15,15,30,39,46,39,15,3,201,14,19,28,30,42,40,26,9,218,19,35,45,50,77,73,32,9,332,3,48,55,50,67,57,22,3,299,4,48,79,65,115,81,22,5,427,4,33,71,89,103,76,26,6,403,3,13,45,54,81,49,23,0,263,0,11,32,49,66,54,9,0,221,3,0,29,44,54
217031476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,4,4,4,6,0,0,27,4,4,0,4,11,13,3,0,35,32,4,7,6,9,3,3,0,67,8,11,15,15,13,19,13,4,94,3,5,15,11,8,38,13,0,105,8,16,13,12,36,42,16,4,138,3,14,26,25,34,42,14,8,164,0,17,20,22,44,49,20,3,169,0,15,42,34,37,40,6,0,177,0,10,36,41,39,22,3,0,157,0,0,14,17,16,13,0,0,67,0,0,5,11,22,20,8,0,64,0,0,0,10,12
