SA2_MAINCODE_2016,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_Inc_LR_15_24,F_M1_Tram_Inc_LR_25_34,F_M1_Tram_Inc_LR_35_44,F_M1_Tram_Inc_LR_45_54,F_M1_Tram_Inc_LR_55_64,F_M1_Tram_Inc_LR_65_74,F_M1_Tram_Inc_LR_75ov,F_M1_Tram_Inc_LR_Tot,F_M1_Taxi_15_24,F_M1_Taxi_25_34,F_M1_Taxi_35_44,F_M1_Taxi_45_54,F_M1_Taxi_55_64,F_M1_Taxi_65_74,F_M1_Taxi_75ov,F_M1_Taxi_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
101041017,3,0,0,0,0,0,0,3,3,3,0,3,0,0,0,14,6,3,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,18,11,3,46,48,33,31,34,35,9,4,189,9,0,6,3,7,0,3,21,311,333,394,418,416,104,16,1987,0,0,0,0,0,0,0,0,11,0,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,233,327,445,315,48,3,1539,58,14,21,30,21,4,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,6,8,11,7,10,13,0,0,50,250,259,365,487,351,50,3,1769,0,0,0,0,0,0,0,0
101041018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,13,15,5,6,51,7,0,5,11,10,3,0,36,0,0,0,0,0,0,0,0,43,60,73,123,119,46,7,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,55,89,122,123,12,0,432,13,0,6,6,6,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,6,10,0,0,28,51,59,106,137,142,16,3,508,0,0,0,0,0,0,0,0
101041019,0,0,0,0,0,0,0,3,3,4,3,8,7,0,0,22,3,4,3,11,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,17,28,11,8,83,45,35,36,56,70,10,3,264,10,0,3,0,4,4,0,24,293,348,435,642,554,113,25,2405,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,257,359,558,421,69,3,1861,57,11,14,32,20,7,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,9,0,0,3,0,0,0,0,9,21,11,20,34,26,8,0,118,268,290,402,625,475,88,3,2146,0,0,0,0,0,0,0,0
101041020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,10,24,38,61,53,21,210,12,4,4,12,14,9,3,69,4,0,0,0,3,3,0,11,73,76,122,188,255,108,37,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,39,61,61,5,3,216,5,0,0,3,0,3,0,13,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,12,3,6,5,5,10,3,0,42,25,44,52,78,82,16,3,295,0,0,0,0,0,0,0,0
101041021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,3,8,3,26,6,5,0,0,3,5,0,25,0,3,0,0,0,0,0,7,46,46,63,97,55,12,3,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,72,72,38,0,0,238,3,0,3,9,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,3,3,5,8,4,0,0,23,35,33,76,86,51,3,0,292,0,0,0,0,0,0,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
101041023,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,19,5,6,12,4,15,5,0,53,3,3,3,3,5,0,0,13,68,98,119,157,183,56,7,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,52,101,113,105,16,3,427,8,7,3,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,13,12,3,0,40,45,64,112,127,124,23,3,492,0,0,0,0,0,0,0,0
101041024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,15,21,18,0,61,4,0,3,6,14,3,0,24,5,3,0,0,0,0,0,3,40,53,58,92,93,45,3,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,43,41,42,5,0,171,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,9,3,0,0,23,22,25,45,54,49,9,3,215,0,0,0,0,0,0,0,0
101041025,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,25,32,20,7,111,46,16,23,29,42,19,0,178,3,4,3,8,0,7,3,30,241,201,279,385,375,130,22,1626,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,136,167,251,368,292,36,3,1241,47,10,13,14,10,3,0,89,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,3,0,0,5,0,0,0,4,6,0,0,8,23,9,13,28,21,3,0,103,211,188,272,420,327,45,3,1461,0,0,0,0,0,0,0,0
101041026,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,6,5,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,31,11,6,72,24,24,21,32,33,16,0,149,3,3,0,4,0,0,0,18,211,212,284,389,403,83,17,1594,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,162,250,348,304,34,4,1222,36,6,14,11,12,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,3,3,0,0,6,9,3,4,9,19,0,0,50,169,180,270,382,342,37,4,1383,0,0,0,0,0,0,0,0
101041027,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,27,33,22,9,104,15,16,12,21,44,11,0,123,0,0,10,4,3,0,0,23,112,155,186,250,327,110,13,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,110,133,233,217,35,3,799,23,8,9,7,14,0,0,60,0,0,0,0,4,0,0,4,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,8,8,7,18,20,0,0,64,92,131,151,266,260,43,4,942,0,0,0,0,0,0,0,0
101051539,0,0,0,0,0,0,0,0,4,7,5,9,0,0,0,27,4,7,5,10,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,5,7,12,22,22,18,3,90,104,54,73,87,72,36,3,424,21,13,8,14,10,7,0,64,792,863,907,1044,835,237,28,4713,0,3,0,0,0,0,0,5,6,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,18,467,704,816,998,648,104,12,3742,153,57,24,56,44,7,0,343,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,3,0,0,9,3,0,16,19,43,27,38,39,3,0,167,648,805,880,1098,744,114,8,4308,0,0,0,0,0,0,0,0
101051540,0,0,0,0,0,0,0,0,3,3,3,4,3,0,4,23,3,3,5,3,4,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13,25,33,56,110,112,46,402,25,16,25,28,21,12,3,134,7,3,3,3,6,4,7,33,229,313,333,427,429,246,91,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,109,135,175,126,29,6,636,24,8,6,12,7,6,3,71,0,0,0,5,0,3,0,11,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,12,9,6,13,18,29,13,0,84,95,128,162,210,173,55,9,833,0,0,0,0,0,0,0,0
101061541,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,12,0,3,4,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,17,9,3,57,37,16,16,12,11,4,3,91,0,0,0,4,0,0,0,12,174,177,183,183,174,66,19,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,133,153,170,206,140,18,3,823,32,4,11,6,8,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,10,13,11,3,0,67,186,175,189,228,158,23,3,959,0,0,0,0,0,0,0,0
101061542,0,0,0,0,0,0,0,0,4,3,0,3,3,0,0,17,5,11,0,3,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,19,24,48,76,91,39,307,21,7,12,11,10,20,3,86,3,0,3,5,6,5,0,23,162,166,194,264,253,196,72,1300,7,6,0,0,0,0,0,17,7,0,3,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,55,70,94,55,25,3,372,14,8,3,4,3,3,0,37,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,7,0,3,4,0,0,3,4,14,9,8,8,18,25,9,0,79,108,78,94,125,88,44,8,546,6,0,0,3,0,0,0,11
101061543,0,0,0,0,0,0,0,0,3,0,0,7,3,0,0,14,3,0,0,7,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,22,26,24,7,99,35,23,19,30,37,14,4,156,4,3,3,4,3,3,0,27,324,368,432,458,374,130,31,2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,206,260,366,412,277,49,0,1565,60,16,10,17,12,3,0,119,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,24,7,13,22,20,3,0,87,290,285,392,451,309,56,0,1781,0,0,0,0,0,0,0,0
101061544,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,18,43,73,50,15,233,19,10,12,16,21,14,3,90,5,3,0,3,0,3,3,14,153,182,212,290,311,157,52,1373,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,71,106,167,131,27,3,563,11,6,3,7,3,5,0,32,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,12,16,7,26,21,9,6,96,80,95,124,203,162,45,7,709,0,0,0,0,0,0,0,0
102011028,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,34,18,7,3,91,12,6,3,13,9,3,3,52,3,0,0,3,0,0,0,4,91,90,93,117,91,33,8,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,43,51,68,41,9,0,256,19,3,0,0,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,5,0,0,11,69,46,60,76,48,7,0,300,0,0,0,0,0,0,0,0
102011029,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,3,7,3,0,0,10,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,18,39,52,31,8,149,12,12,5,10,8,7,0,63,0,0,0,0,0,0,0,3,101,117,94,157,142,66,11,691,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,45,68,80,50,8,3,310,4,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,4,4,3,0,0,17,68,43,75,88,58,12,3,345,0,0,0,0,0,0,0,0
102011030,0,0,0,0,0,0,0,0,9,8,3,12,8,0,0,39,12,10,7,16,4,0,0,48,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,13,32,45,39,31,13,176,25,30,13,33,38,14,0,156,10,7,7,5,0,0,3,40,470,781,762,945,586,157,39,3739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,175,253,279,147,27,0,1006,18,15,13,11,11,0,0,75,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,3,3,6,18,13,7,4,56,152,199,268,308,169,35,3,1151,0,0,0,0,0,0,0,0
102011031,11,0,0,0,0,0,0,15,0,8,0,4,6,0,0,15,19,18,11,10,6,0,0,62,0,3,0,0,0,0,0,10,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,13,10,8,35,35,39,31,9,162,164,54,41,44,42,21,5,360,5,8,4,7,6,0,0,30,857,691,708,673,556,131,23,3641,4,4,3,0,4,0,0,19,58,24,14,11,20,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,681,800,1004,657,90,7,4067,166,33,18,38,24,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,9,18,18,7,11,15,0,0,73,1076,767,851,1071,724,101,7,4594,9,5,5,3,0,0,0,27
102011032,0,3,4,0,3,0,0,11,11,16,3,13,5,0,0,53,20,32,33,34,29,9,0,153,0,3,6,3,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,5,3,0,0,16,3,29,34,35,39,21,5,169,129,117,106,101,106,43,4,604,17,17,19,21,10,10,3,91,1111,1634,1720,1789,1436,369,37,8096,24,35,36,24,28,0,0,149,42,27,32,28,38,6,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,9,702,1388,1831,2102,1485,207,11,7731,137,62,60,102,78,16,0,452,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,0,0,3,9,0,0,0,12,0,3,3,0,5,3,0,14,21,50,23,31,22,6,0,152,926,1575,1993,2299,1666,239,14,8704,9,5,5,8,0,0,0,31
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,11,12,6,0,39,8,3,5,10,15,0,0,49,0,0,0,3,0,0,0,3,69,118,129,162,120,23,3,617,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,81,129,126,70,5,0,473,3,0,3,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,3,0,3,0,3,0,0,12,73,90,135,140,73,7,0,516,0,0,0,0,0,0,0,0
102011034,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,3,3,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,13,14,10,3,3,44,53,15,5,19,21,3,0,114,0,3,6,0,0,0,0,7,203,140,166,230,213,48,5,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,112,160,241,171,30,3,825,34,9,0,3,6,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,4,3,0,0,17,145,126,174,253,182,31,3,911,0,0,0,0,0,0,0,0
102011035,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,6,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,7,5,0,44,3,3,0,3,6,0,0,17,5,0,0,0,0,0,0,5,28,54,58,60,57,18,0,279,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,47,62,92,72,11,0,291,5,4,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,25,52,67,93,75,11,0,321,0,0,0,0,0,0,0,0
102011036,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,11,4,3,3,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,19,21,6,0,63,30,7,19,9,15,3,0,88,3,7,0,6,3,0,0,20,224,229,280,314,264,48,10,1369,3,0,0,4,0,0,0,6,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,155,207,263,198,9,0,938,31,6,8,12,11,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,4,7,0,0,18,144,163,216,282,218,13,0,1043,0,0,0,0,0,0,0,4
