SA2_MAINCODE_2016,Tot_65_69_HW_0,Tot_65_69_HW_1_15,Tot_65_69_HW_16_24,Tot_65_69_HW_25_34,Tot_65_69_HW_35_39,Tot_65_69_HW_40,Tot_65_69_HW_41_48,Tot_65_69_HW_49mor,Tot_65_69_HW_NS,Tot_65_69_Tot,Tot_70_74_HW_0,Tot_70_74_HW_1_15,Tot_70_74_HW_16_24,Tot_70_74_HW_25_34,Tot_70_74_HW_35_39,Tot_70_74_HW_40,Tot_70_74_HW_41_48,Tot_70_74_HW_49mor,Tot_70_74_HW_NS,Tot_70_74_Tot,Tot_75ov_HW_0,Tot_75ov_HW_1_15,Tot_75ov_HW_16_24,Tot_75ov_HW_25_34,Tot_75ov_HW_35_39,Tot_75ov_HW_40,Tot_75ov_HW_41_48,Tot_75ov_HW_49mor,Tot_75ov_HW_NS,Tot_75ov_Tot,Tot_Tot_HW_0,Tot_Tot_HW_1_15,Tot_Tot_HW_16_24,Tot_Tot_HW_25_34,Tot_Tot_HW_35_39,Tot_Tot_HW_40,Tot_Tot_HW_41_48,Tot_Tot_HW_49mor,Tot_Tot_HW_NS,Tot_Tot_Tot
302031039,6,26,20,15,34,24,14,25,3,173,0,11,6,3,14,12,4,10,0,57,0,4,0,3,0,0,3,0,3,16,194,522,490,683,1907,1397,807,1272,136,7422
302031040,4,14,17,18,14,17,4,14,0,100,0,5,3,0,4,0,0,5,0,23,0,6,0,3,0,3,0,0,0,15,162,678,594,638,983,722,404,558,76,4814
302041041,5,17,11,12,4,3,0,10,0,64,0,11,4,3,3,0,0,0,0,26,0,3,0,3,0,0,0,0,0,9,87,398,310,370,347,268,171,251,32,2227
302041042,8,20,9,9,4,3,0,4,0,49,0,11,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,69,220,193,278,180,215,78,183,29,1443
302041043,0,7,10,5,4,0,0,4,0,33,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,9,29,149,103,134,162,149,112,294,20,1150
302041044,5,20,7,12,10,12,3,8,0,77,0,14,7,4,3,3,3,0,3,37,0,3,3,5,4,0,0,0,0,13,91,442,337,409,497,385,205,355,36,2762
302041045,3,11,10,10,4,0,0,3,0,41,0,4,0,3,0,0,0,0,0,14,0,3,0,0,0,0,0,3,0,9,64,316,248,331,319,175,111,135,35,1725
302041046,3,17,3,3,10,8,4,5,0,53,0,8,4,3,4,0,0,6,0,17,0,0,3,5,0,0,0,0,0,10,78,194,183,238,511,382,163,228,34,2024
303011047,3,16,6,4,7,0,3,5,0,43,0,10,3,0,0,0,0,3,0,22,0,5,0,0,3,0,0,0,0,6,50,372,210,270,194,282,153,283,22,1835
303011048,3,14,8,7,11,11,5,13,7,89,0,5,0,3,9,0,0,3,0,24,0,0,3,3,0,0,0,0,0,5,157,620,441,475,1127,848,483,608,65,4820
303011049,4,20,17,16,11,13,5,18,0,104,0,4,6,4,5,3,3,5,0,27,0,3,0,0,0,0,0,0,0,7,77,282,266,328,396,355,193,313,35,2247
303011050,0,6,3,12,3,4,3,4,0,38,0,9,3,0,4,0,0,0,0,19,0,0,5,3,0,0,0,0,0,8,34,228,138,192,204,195,75,148,18,1232
303011051,3,37,11,14,13,5,0,11,0,104,0,27,9,3,0,3,0,0,0,38,0,6,3,0,0,0,0,0,0,11,145,1439,909,822,899,575,320,415,117,5644
303021052,3,15,16,6,12,3,5,8,0,70,0,9,5,3,0,8,0,4,0,24,0,6,0,0,0,3,0,0,0,9,68,487,301,369,465,360,191,326,45,2615
303021053,9,28,20,17,27,17,10,20,0,147,3,19,12,3,0,4,0,3,3,52,3,10,3,4,0,3,0,0,0,29,188,684,566,668,1053,1026,483,811,73,5571
303021054,4,8,4,5,10,10,11,11,0,46,0,3,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,3,0,5,92,259,220,260,608,414,212,278,32,2366
303021055,7,18,21,35,31,19,8,14,0,150,4,9,9,3,4,7,3,8,0,41,0,3,0,4,0,0,0,0,4,18,224,581,799,974,1410,1162,516,712,98,6472
303021056,0,12,13,10,3,7,0,0,0,51,0,13,0,3,0,3,0,3,0,19,0,6,0,0,3,0,0,0,0,9,53,272,255,290,260,268,148,273,29,1837
303021057,0,10,4,5,3,0,0,0,0,24,0,3,3,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,7,27,155,134,144,145,128,65,136,9,948
303021058,22,48,45,43,60,38,20,40,5,322,4,15,14,6,8,16,3,12,0,79,3,11,3,0,0,0,0,3,3,25,727,1064,1587,1908,3621,3257,1258,1953,223,15592
303021059,4,27,10,5,16,15,8,10,3,104,3,20,4,3,5,6,0,6,0,50,0,19,3,3,0,0,0,0,3,31,141,499,401,426,759,685,426,643,65,4053
303031060,3,24,17,21,25,31,10,18,0,153,0,7,6,8,9,6,0,3,0,38,0,9,4,0,0,3,0,0,0,12,301,562,659,832,2485,2019,938,1285,153,9239
303031061,0,15,13,9,0,0,7,9,0,49,0,6,4,0,0,3,0,0,0,19,0,5,0,0,0,0,0,0,0,4,46,360,239,230,319,292,138,188,30,1843
303031062,3,20,16,17,15,17,10,23,4,120,0,7,4,0,7,3,0,6,4,31,0,5,5,0,0,0,0,0,0,12,91,372,366,416,760,847,431,592,57,3941
303031063,3,36,26,20,17,5,9,20,0,131,5,21,6,6,0,3,0,8,0,40,3,7,3,0,0,5,0,0,0,17,139,711,534,638,857,665,330,669,74,4620
303031064,0,13,5,20,8,10,4,8,0,69,0,4,0,4,3,6,0,3,0,28,0,0,0,5,0,0,0,0,0,5,50,239,198,263,243,295,183,336,24,1829
303031065,12,36,40,33,34,21,8,22,0,214,0,12,6,4,10,7,0,0,0,46,0,12,4,3,3,3,0,0,5,31,345,1651,1411,1410,2209,1646,747,951,175,10560
303031066,0,11,10,11,3,0,0,4,0,40,0,8,3,4,0,0,0,0,0,18,0,10,4,3,0,0,0,0,3,21,43,271,204,241,214,210,105,221,12,1527
303041067,4,18,18,23,25,22,11,29,6,152,3,12,7,10,4,7,0,10,3,58,6,3,3,3,4,0,0,0,0,19,209,379,577,663,1649,1546,696,1029,123,6865
303041068,3,14,17,13,6,9,5,18,0,89,0,3,0,7,3,0,0,0,0,22,3,3,0,0,0,0,0,4,0,19,61,320,229,319,612,502,291,495,41,2863
303041069,0,9,7,7,3,3,3,4,0,34,0,5,3,3,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,54,473,333,255,325,288,107,170,53,2073
303041070,13,20,21,21,23,32,20,25,13,193,3,10,10,12,5,5,3,12,0,61,0,3,7,3,0,0,0,0,3,22,213,643,588,683,1991,1724,917,1158,143,8056
303041071,3,17,7,4,0,3,0,0,3,41,0,14,5,0,0,0,0,3,0,19,0,3,6,0,0,3,0,0,0,15,21,232,163,174,153,173,68,172,20,1177
303051072,0,8,3,3,5,3,0,3,0,31,0,3,0,3,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,26,162,141,167,159,146,63,126,23,1017
303051073,0,19,17,19,12,7,0,11,0,88,4,8,3,3,0,4,0,0,0,25,3,4,0,0,0,4,0,3,0,18,137,538,445,552,714,652,348,626,92,4104
303051074,4,13,5,11,33,28,14,24,4,132,0,3,3,5,3,4,7,5,0,34,0,3,3,0,0,0,0,0,3,12,200,262,444,745,1541,1510,856,1174,127,6868
303051075,4,8,5,11,5,3,0,9,0,50,0,3,3,3,3,0,0,0,0,16,0,3,0,0,0,0,0,0,0,4,74,268,241,331,638,373,159,310,43,2449
303051076,14,65,60,52,103,88,46,88,6,520,4,44,21,17,21,17,13,8,5,152,0,17,10,8,9,11,4,4,0,63,520,1110,1253,1621,5519,5284,3228,4322,429,23284
303061077,0,9,3,3,12,6,0,3,0,36,0,9,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,113,94,147,98,123,33,73,19,722
303061078,4,12,13,6,8,3,3,5,0,58,0,3,4,3,0,4,0,0,0,17,0,8,0,3,3,0,0,0,0,12,52,284,250,244,366,291,144,216,33,1882
303061079,6,20,11,9,7,9,0,6,0,75,0,8,3,4,0,0,0,0,3,23,0,3,0,5,0,0,0,0,0,15,67,330,371,400,414,329,140,210,43,2305
303061080,4,24,18,17,17,11,4,12,3,117,0,12,4,3,0,5,4,3,0,40,0,14,0,0,0,0,0,0,0,14,87,609,524,516,580,433,177,266,70,3268
304011081,7,26,19,17,7,9,9,6,3,108,0,9,12,7,0,0,0,0,0,40,0,3,0,3,0,0,0,0,0,15,103,795,448,537,478,395,190,312,45,3306
304011082,3,10,6,4,0,5,0,9,0,32,0,4,3,3,0,0,0,3,0,9,0,0,0,3,0,0,0,0,0,3,30,232,158,161,115,109,60,137,19,1021
304011083,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,53,27,26,28,36,18,37,9,236
304011084,8,26,13,19,17,16,5,12,0,108,0,19,7,8,3,0,3,3,0,42,0,0,0,0,0,0,0,0,0,3,125,548,390,439,783,636,365,555,66,3910
304011085,0,10,4,3,3,3,0,3,0,26,0,3,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10,53,35,34,27,42,15,49,0,260
304021086,0,14,8,10,0,0,0,8,0,45,4,7,0,3,3,3,0,0,0,17,0,5,0,0,0,0,0,3,3,14,30,271,164,151,147,134,65,154,15,1135
304021087,5,19,13,12,6,9,0,11,0,85,0,14,11,5,3,4,0,0,0,37,0,10,3,4,3,4,0,4,0,28,67,328,246,323,300,304,116,250,31,1972
304021088,3,32,5,13,4,4,3,6,0,69,0,12,3,4,0,3,0,0,0,30,0,6,0,0,0,0,0,0,0,6,43,347,184,207,152,156,64,156,14,1335
304021089,0,5,7,3,3,4,0,5,0,24,5,7,3,0,0,0,0,0,0,18,0,0,3,0,0,0,0,4,0,8,26,116,91,108,111,110,40,90,9,693
304021090,0,25,12,15,6,3,4,8,0,82,0,27,3,10,3,0,8,5,0,50,0,10,0,5,3,0,3,5,0,27,53,407,251,247,243,267,144,267,22,1901
304021091,0,14,10,13,14,13,0,9,4,70,3,0,0,0,3,3,0,3,0,19,0,4,0,0,0,0,0,3,0,8,48,205,163,157,181,221,103,259,21,1359
304031092,4,15,7,11,3,8,4,4,0,46,0,10,3,3,4,0,3,4,0,24,0,9,0,3,0,0,3,0,0,14,40,333,191,199,150,168,96,209,23,1422
304031093,5,8,20,20,8,5,3,6,0,80,0,7,0,0,3,0,0,0,0,19,0,4,3,0,3,0,0,0,0,15,61,251,188,250,290,239,159,235,22,1698
304031094,12,42,32,35,31,14,8,22,3,205,3,25,15,9,4,9,0,9,0,68,0,15,0,7,0,0,0,0,4,31,267,1981,1153,1059,1334,1040,542,802,139,8317
304031095,0,11,8,0,8,4,3,4,0,36,0,6,0,3,0,3,0,0,0,12,0,3,3,0,0,0,0,0,0,9,33,219,147,142,194,210,83,174,21,1223
304031096,7,63,23,13,37,35,7,33,3,221,4,26,21,5,12,10,3,8,3,80,0,20,3,5,3,0,0,0,0,37,371,1979,939,771,2240,1623,713,1261,162,10048
304031097,0,20,8,16,12,6,6,8,0,76,3,14,3,3,3,0,0,3,0,33,0,5,0,3,0,0,0,0,0,17,70,311,238,291,493,348,200,317,25,2297
304041098,3,12,5,10,23,21,10,7,0,94,3,7,4,8,5,0,5,0,0,31,0,3,0,0,0,0,0,0,3,11,391,424,338,385,1200,2092,1461,1674,143,8112
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
304041100,0,10,7,6,7,6,0,4,0,42,0,8,3,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,3,48,377,249,264,226,187,82,176,32,1642
304041101,6,15,28,13,9,3,4,3,0,79,0,14,4,0,0,3,0,0,0,25,0,7,0,0,0,0,0,0,0,13,86,697,485,496,482,362,222,303,42,3175
304041102,0,3,0,3,0,4,0,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,20,48,38,53,95,131,98,116,9,611
304041103,10,35,15,13,11,11,9,11,3,106,0,17,7,10,3,4,3,6,0,43,3,8,5,4,0,4,0,0,0,23,86,562,361,382,311,330,162,339,36,2573
304041104,3,5,9,6,3,7,0,0,0,37,0,3,6,0,0,4,0,3,0,17,0,4,0,0,0,0,0,0,0,5,52,218,192,233,207,217,122,154,7,1400
305011105,67,182,209,182,394,273,116,211,32,1655,12,86,66,50,59,43,29,42,11,403,7,42,19,17,22,22,16,15,39,189,4372,6258,8765,9327,30769,28406,13844,19105,1649,122486
305011106,14,28,35,24,63,41,22,35,3,280,0,18,20,11,12,12,3,17,7,109,0,7,3,5,4,0,4,4,3,32,622,1363,1811,1757,4421,5364,2658,3792,297,22088
305011107,0,5,3,5,4,3,0,3,0,24,0,3,0,3,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,7,24,97,80,88,83,88,33,83,8,581
305011108,6,17,11,18,12,19,3,18,3,108,0,11,6,3,3,3,0,3,0,31,0,3,5,8,4,3,0,0,0,22,77,411,356,399,394,417,197,361,51,2667
305011109,0,22,19,21,3,7,3,12,5,104,0,19,9,8,8,4,0,4,0,62,0,7,4,5,0,0,0,0,0,23,99,575,538,566,621,563,348,570,64,3944
305011110,22,80,73,62,87,68,31,43,4,460,6,29,20,15,11,9,4,12,7,116,3,19,5,3,3,0,0,4,5,45,1152,2026,2874,3138,5906,5595,2553,3879,372,27493
305011111,5,49,46,62,44,44,23,53,0,330,5,24,24,25,11,20,3,14,3,122,4,12,13,0,7,3,0,10,3,53,364,1024,1195,1364,2579,2663,1328,1959,157,12630
305011112,3,28,17,25,20,11,11,19,0,133,0,11,3,5,0,8,0,3,0,40,0,10,3,3,0,0,0,3,3,19,165,669,651,721,1530,1481,755,1219,109,7298
305021113,0,4,3,3,6,0,0,0,0,20,0,5,0,3,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,4,25,130,104,123,112,147,61,137,11,834
305021114,3,9,0,8,8,5,4,7,0,55,0,0,3,0,7,0,0,5,0,17,0,8,0,0,0,0,0,0,0,14,64,327,265,215,323,391,228,356,35,2196
305021115,0,15,13,9,6,8,9,16,0,74,0,3,4,4,3,3,0,4,0,17,0,9,5,5,5,0,0,4,0,22,64,310,280,305,542,635,370,642,38,3181
305021116,0,11,7,0,3,3,0,3,0,35,0,5,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,10,24,133,125,145,137,163,87,179,15,1009
305021117,3,24,15,11,24,11,12,19,3,126,0,8,7,5,6,4,4,3,0,35,0,3,3,3,0,0,0,0,3,16,130,528,465,575,1473,1218,699,1018,96,6199
305021118,0,5,0,8,0,8,3,3,0,28,0,5,7,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,9,27,153,114,96,110,163,58,131,9,859
305031119,3,34,25,16,17,15,9,10,0,133,3,16,7,13,5,3,0,8,0,53,0,6,4,5,0,0,0,0,0,18,150,521,455,468,1010,1145,539,986,87,5355
305031120,4,7,4,10,7,3,0,6,0,36,0,4,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,10,29,128,100,141,174,158,93,187,18,1018
305031121,8,28,9,9,6,11,3,4,0,77,0,11,6,8,0,3,0,3,0,39,0,5,0,0,3,0,0,3,0,15,40,305,178,206,206,260,151,278,27,1652
305031122,3,16,13,11,3,13,3,9,0,72,0,8,7,4,9,0,0,3,0,27,0,9,3,3,3,0,0,0,0,25,50,417,291,310,318,361,161,348,33,2286
305031123,0,5,3,6,3,0,0,8,0,24,0,4,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,6,29,177,133,108,116,144,62,143,22,925
305031124,7,16,9,3,10,11,3,7,3,64,0,13,7,5,3,3,6,3,0,45,0,8,3,4,0,0,0,4,0,22,55,299,316,249,411,395,228,429,41,2411
305031125,3,21,12,6,4,12,8,16,3,88,0,3,0,5,0,3,0,3,0,15,0,8,0,0,0,0,0,0,0,8,58,226,203,256,443,493,283,493,43,2489
305031126,26,43,30,37,62,53,14,35,5,305,3,21,14,16,6,9,8,10,0,83,0,12,9,5,3,5,0,3,5,39,858,1162,1718,2211,3893,3438,1379,1853,218,16734
305031127,3,4,12,3,0,6,0,3,0,34,0,4,0,0,0,3,0,0,0,13,0,3,0,0,0,0,0,0,0,8,44,367,263,216,199,228,90,177,23,1609
305031128,18,33,28,43,46,48,22,46,6,293,3,23,15,13,3,8,7,18,3,99,0,15,6,0,9,8,0,0,3,40,691,939,1336,1399,4133,5217,2504,3800,329,20344
305031129,0,12,0,4,0,8,0,3,0,27,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,33,183,118,111,151,171,86,186,11,1050
305031130,9,21,9,7,12,15,9,11,0,90,3,5,7,3,0,3,0,0,3,25,0,5,0,0,4,0,0,0,0,19,85,445,335,335,554,619,323,589,48,3340
305031131,3,14,8,10,7,8,8,10,0,71,6,8,0,0,5,3,6,0,0,23,0,0,3,0,0,0,0,0,3,9,138,311,300,414,734,655,396,483,45,3478
305041132,3,24,14,23,19,13,4,18,3,124,4,15,3,5,0,5,0,3,0,35,0,3,3,0,0,0,0,3,0,15,88,637,450,465,503,522,264,540,48,3514
305041133,9,16,16,26,13,16,3,12,0,114,0,4,12,10,4,6,5,6,0,45,0,8,4,3,0,0,0,0,0,19,171,342,575,582,764,685,243,406,51,3817
305041134,0,18,13,6,4,10,3,7,3,66,0,4,3,6,0,4,0,0,0,17,0,8,5,3,0,0,0,0,0,14,41,314,224,238,157,231,119,234,19,1569
305041135,14,56,29,31,36,42,21,51,4,289,5,19,12,10,6,9,7,12,3,94,6,11,4,5,4,3,6,0,3,38,503,1541,1301,1425,3033,3564,1837,2948,267,16417
305041136,0,6,6,3,5,5,0,5,0,39,0,3,3,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,41,245,197,243,290,328,130,257,28,1763
305041137,10,37,34,34,30,30,15,23,3,226,6,28,10,16,13,5,3,8,3,92,0,14,3,7,7,0,0,3,0,33,248,976,887,843,1893,1597,890,1389,114,8840
306011138,4,4,0,0,3,5,0,0,0,19,0,4,4,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,7,22,91,59,68,98,93,38,82,10,547
306011139,3,19,12,10,3,7,0,11,3,66,0,8,3,7,0,0,0,3,0,30,0,0,0,0,0,0,0,0,0,6,69,268,253,293,320,281,155,309,39,1988
306011140,8,11,5,16,19,16,8,11,0,96,6,14,7,4,0,7,0,0,0,38,3,3,3,0,0,0,0,0,0,7,155,208,247,492,829,690,391,494,59,3562
306011141,5,16,15,11,7,9,3,12,0,79,3,6,3,3,0,0,0,0,0,18,4,0,3,0,0,0,0,0,0,6,90,406,300,425,414,364,197,382,55,2634
306011142,6,26,16,27,22,9,9,17,3,136,3,20,5,8,7,3,3,3,0,49,4,4,0,0,0,0,0,0,0,12,122,735,430,673,871,595,347,561,64,4404
306011143,0,15,3,9,0,4,0,8,0,42,5,3,4,0,0,0,0,3,0,17,0,4,3,0,0,0,0,0,0,5,24,125,62,108,77,92,51,117,9,656
306021144,0,9,4,4,0,3,0,7,3,36,0,4,4,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,47,162,161,214,290,195,102,152,25,1349
306021145,24,86,67,69,112,65,36,64,5,530,4,34,15,29,26,16,11,20,10,161,3,12,3,10,8,8,3,9,10,59,843,1701,2090,3159,5325,4034,1916,2525,395,21986
306021146,3,15,6,10,7,6,3,12,3,60,0,8,3,7,0,0,0,0,0,23,0,4,3,0,0,0,0,0,4,15,67,370,220,324,418,250,160,258,40,2111
306021147,0,7,8,8,3,10,3,7,0,43,0,3,4,0,3,3,0,4,3,19,0,3,0,0,0,0,0,0,0,9,50,203,154,209,284,261,155,270,43,1641
306021148,3,14,13,11,16,12,0,13,7,92,0,9,4,0,3,7,0,8,0,33,5,5,3,3,0,5,3,17,3,44,62,268,219,303,397,413,182,397,40,2282
306021149,0,7,12,9,3,5,3,4,0,41,0,12,3,3,0,4,0,0,0,20,0,4,3,3,0,0,0,0,0,12,26,88,88,146,145,92,60,124,23,797
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,0,8,3,7,5,4,0,6,3,35,0,7,0,0,0,0,0,0,0,14,0,3,0,0,0,3,0,0,0,8,26,154,90,194,232,165,55,112,24,1046
306021152,3,15,8,13,19,7,3,15,3,85,0,9,7,8,4,3,3,0,3,41,0,3,0,0,0,0,0,0,0,11,121,341,307,552,887,652,407,530,72,3874
306021153,0,13,5,0,0,0,0,4,0,27,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,29,228,120,162,145,107,65,105,12,969
306021154,17,39,37,45,50,51,26,56,9,328,0,19,9,16,6,15,9,15,0,95,0,8,3,7,3,4,0,3,7,42,370,694,751,1203,3092,2463,1662,2119,233,12581
306021155,0,10,3,8,3,3,0,4,0,25,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,11,77,72,128,92,73,41,87,9,593
306021156,3,11,7,14,7,8,3,6,0,65,0,13,6,3,0,3,0,5,0,33,0,9,0,0,0,0,0,0,0,8,34,208,183,245,210,204,114,216,17,1431
306021157,3,14,8,4,7,3,7,13,3,58,0,5,3,0,4,0,0,4,0,22,0,3,0,0,0,0,0,3,0,8,48,215,182,309,397,335,186,349,26,2041
306031158,0,8,3,11,0,9,3,26,0,60,0,4,3,0,0,0,0,18,3,35,3,5,3,3,0,4,0,18,0,36,40,131,133,140,143,180,81,308,40,1184
306031159,4,33,30,13,26,23,18,23,3,176,0,11,3,3,4,3,3,5,0,42,0,8,7,4,0,7,0,3,3,34,163,473,443,658,896,591,370,550,112,4252
306031160,6,16,9,11,16,22,12,32,0,120,4,3,3,6,3,12,0,22,3,56,3,12,6,7,0,11,0,13,3,54,62,200,240,308,383,423,204,532,52,2411
306031161,8,25,19,25,20,20,8,29,3,162,0,23,7,10,12,14,3,7,6,86,0,12,4,5,5,7,0,6,3,49,150,464,441,592,892,779,369,805,122,4614
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306031163,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,34,26,52,120,67,19,81,26,446
306041164,3,13,3,14,5,9,3,26,0,86,3,15,3,9,3,0,3,6,3,47,3,12,3,3,0,3,0,7,0,37,88,235,229,341,358,372,191,414,57,2289
306041165,0,28,15,18,9,10,14,26,0,126,0,8,10,8,5,3,3,8,0,43,0,5,4,3,5,3,3,3,0,29,76,271,301,496,595,474,359,642,78,3296
306051166,18,45,18,23,21,27,12,29,5,190,5,19,9,13,3,3,3,10,4,70,3,3,3,7,3,0,3,10,5,36,215,631,520,746,980,694,440,701,112,5035
306051167,3,19,8,7,7,3,7,16,3,69,0,11,6,4,0,0,3,12,4,40,0,5,0,3,0,7,0,7,3,29,63,223,147,201,154,173,89,302,30,1381
306051168,0,19,10,3,4,4,3,8,0,56,0,11,4,3,0,3,0,3,0,32,0,7,3,3,0,0,0,0,0,20,35,201,137,170,162,126,72,136,22,1068
306051169,3,34,18,14,6,20,8,40,3,146,0,19,7,15,5,9,0,29,0,88,0,12,10,11,3,4,0,15,8,55,69,350,232,276,248,282,125,525,58,2154
306051170,5,24,17,22,25,21,4,31,4,153,6,13,8,7,7,4,0,16,3,70,3,10,10,6,3,3,0,8,3,39,164,483,393,660,1030,721,421,684,107,4661
307011171,0,16,12,15,11,15,10,29,9,99,3,6,5,3,4,0,5,18,0,45,0,4,9,4,5,7,3,7,3,42,70,202,166,235,263,320,149,641,48,2109
307011172,7,13,19,10,7,14,9,48,4,140,4,11,4,7,3,4,0,26,0,56,0,10,4,3,0,3,3,11,4,37,189,416,258,396,441,495,379,1202,81,3853
307011173,3,26,13,11,11,14,7,18,0,105,0,3,3,4,3,8,4,8,5,36,0,12,0,4,0,5,0,10,0,34,113,293,269,352,477,492,305,672,71,3033
307011174,5,10,3,3,7,10,5,35,0,88,3,8,8,7,3,8,5,14,0,48,3,4,12,0,0,0,3,9,3,46,62,132,134,164,160,252,136,656,28,1722
307011175,3,14,4,10,8,10,8,42,0,95,0,6,11,5,0,3,7,15,0,48,0,5,4,3,3,6,3,11,3,46,163,198,169,222,230,326,208,1839,66,3426
307011176,7,16,3,10,7,13,3,20,3,79,3,12,9,8,7,7,3,3,0,42,0,11,0,0,3,3,0,5,0,22,213,368,273,356,784,739,418,996,78,4228
307011177,3,10,9,18,9,17,5,60,6,140,0,14,8,9,3,15,5,43,4,106,4,15,4,11,10,13,5,36,7,101,148,180,147,202,239,339,174,1318,68,2818
307011178,0,9,4,3,8,9,8,24,6,66,0,4,6,5,4,6,0,9,7,49,0,6,3,3,0,7,3,16,7,48,41,115,103,113,140,149,114,468,40,1279
307021179,5,20,15,23,16,10,13,61,6,165,3,12,10,10,5,5,4,44,4,103,0,12,8,6,3,3,3,23,3,61,79,294,213,263,344,317,228,791,62,2597
307021180,7,26,19,10,20,14,7,30,9,145,6,14,3,4,7,3,3,21,4,65,3,7,6,14,3,3,0,17,4,63,158,360,262,404,1281,750,495,953,121,4781
307021181,3,7,5,9,3,9,8,19,0,61,4,5,0,7,0,4,0,15,0,44,0,0,7,4,0,8,0,9,0,29,51,126,120,170,194,207,151,478,38,1537
307021182,5,12,13,6,10,13,8,36,5,102,3,13,4,9,3,6,4,10,0,57,0,7,9,3,0,13,0,11,3,47,68,252,213,227,311,276,216,517,47,2124
307021183,20,43,34,28,35,36,19,70,13,292,9,34,21,17,3,9,8,34,8,141,0,14,14,10,8,10,10,22,5,88,280,837,618,763,1274,1138,820,1801,163,7694
307031184,10,18,9,13,10,21,3,42,6,126,0,12,9,5,3,0,0,25,4,60,3,6,8,3,3,5,0,16,4,50,46,165,119,167,145,179,118,425,48,1417
307031185,3,14,3,8,5,8,0,29,0,68,4,9,3,0,3,3,3,14,3,42,0,11,6,9,0,3,3,19,3,58,33,133,88,113,132,138,64,337,38,1086
307031186,0,10,12,9,4,6,4,35,3,83,3,3,3,3,3,12,0,25,0,61,5,8,3,0,3,0,0,5,3,32,35,143,111,118,150,161,83,349,31,1172
307031187,4,28,15,16,7,11,4,13,5,106,3,6,3,0,5,0,0,7,3,30,0,9,3,5,0,0,0,0,3,20,125,408,293,373,396,312,196,335,49,2482
307031188,5,21,7,14,6,13,8,34,4,117,0,7,0,5,3,7,4,9,0,40,0,3,3,4,0,5,0,7,3,31,42,189,156,215,208,238,144,388,40,1629
307031189,15,39,27,29,24,29,11,38,4,210,3,29,14,11,7,3,8,8,4,77,0,17,6,10,0,5,4,4,10,53,263,891,677,897,1427,1071,567,1013,155,6961
308011190,6,4,9,5,4,14,7,48,5,100,3,6,0,7,3,3,0,17,0,43,6,0,3,3,4,3,3,9,0,24,315,256,276,305,550,492,733,2519,136,5571
308011191,12,22,17,10,10,8,12,50,6,139,0,12,4,12,0,9,4,17,0,57,0,0,3,3,5,5,3,15,6,43,243,329,268,300,389,495,695,2466,123,5316
308011192,3,15,3,10,23,14,9,16,0,96,3,12,5,3,4,3,0,8,4,54,0,8,7,3,0,0,0,0,4,20,230,729,488,591,984,801,554,992,100,5478
308031205,4,19,7,10,12,10,3,6,0,77,0,3,3,4,6,0,0,5,0,24,0,11,0,3,3,0,0,0,3,20,113,464,331,484,761,493,267,403,49,3364
308031206,0,6,0,0,3,4,0,11,0,18,0,3,0,0,0,0,0,4,0,9,0,0,0,3,0,3,0,4,0,14,13,37,31,40,54,58,38,155,11,435
