SA2_MAINCODE_2016,Tot_1750_1999_A_55_64,Tot_1750_1999_A_65_74,Tot_1750_1999_A_75ov,Tot_1750_1999_Tot,Tot_2000_2999_A_15_19,Tot_2000_2999_A_20_24,Tot_2000_2999_A_25_34,Tot_2000_2999_A_35_44,Tot_2000_2999_A_45_54,Tot_2000_2999_A_55_64,Tot_2000_2999_A_65_74,Tot_2000_2999_A_75ov,Tot_2000_2999_Tot,Tot_3000mo_A_15_19,Tot_3000mo_A_20_24,Tot_3000mo_A_25_34,Tot_3000mo_A_35_44,Tot_3000mo_A_45_54,Tot_3000mo_A_55_64,Tot_3000mo_A_65_74,Tot_3000mo_A_75ov,Tot_3000mo_Tot,Tot_PINS_A_15_19,Tot_PINS_A_20_24,Tot_PINS_A_25_34,Tot_PINS_A_35_44,Tot_PINS_A_45_54,Tot_PINS_A_55_64,Tot_PINS_A_65_74,Tot_PINS_A_75ov,Tot_PINS_Tot,Tot_Tot_A_15_19,Tot_Tot_A_20_24,Tot_Tot_A_25_34,Tot_Tot_A_35_44,Tot_Tot_A_45_54,Tot_Tot_A_55_64,Tot_Tot_A_65_74,Tot_Tot_A_75ov,Tot_Tot_Tot
127021517,31,6,0,166,0,3,26,54,45,26,3,0,166,0,0,9,15,15,19,3,0,60,8,10,14,10,8,7,0,0,62,449,538,747,599,645,442,81,4,3501
127021518,31,9,0,155,0,0,44,63,65,32,8,0,225,0,0,5,25,36,17,3,0,88,3,5,8,12,14,19,3,0,67,68,266,699,680,727,496,134,11,3075
127021519,35,12,0,155,0,0,14,48,79,34,8,0,188,0,0,3,19,15,16,4,0,62,3,6,10,22,16,6,0,0,63,148,309,770,806,867,594,152,8,3655
127021520,23,7,3,113,0,0,7,33,34,25,3,0,102,0,0,0,4,7,3,0,0,21,0,3,8,0,7,3,0,0,26,45,128,321,292,361,289,68,3,1511
127021521,187,31,0,992,0,7,187,355,348,227,48,0,1170,0,4,33,123,164,129,25,6,477,8,27,51,49,61,50,11,5,272,601,1431,3944,4048,4076,2879,553,46,17569
127031522,9,3,0,66,0,0,14,29,16,12,0,0,77,3,0,3,7,5,7,5,0,32,3,12,18,14,8,4,0,0,60,389,473,633,632,542,349,80,4,3104
127031523,96,14,0,585,0,7,132,239,235,143,35,3,794,0,0,33,92,151,66,17,3,363,15,22,46,48,50,40,13,0,227,505,1019,2601,3001,3128,2217,447,40,12953
127031524,47,8,0,535,0,9,228,246,130,61,13,0,691,0,3,26,68,70,40,8,0,219,10,9,16,13,19,7,3,0,70,205,623,1897,1531,1213,778,148,13,6405
127031598,206,38,3,1207,0,8,318,465,391,248,31,5,1464,3,0,76,239,237,169,48,13,786,16,44,67,65,47,46,7,0,299,915,2138,4830,4438,3881,2754,504,68,19523
127031599,9,6,0,56,0,0,5,27,14,6,3,0,51,0,0,0,3,10,3,0,0,20,3,5,4,11,4,0,0,0,24,69,104,232,245,211,159,51,3,1084
127031600,84,13,0,500,0,4,88,166,129,83,22,0,499,3,3,22,60,64,39,10,0,205,9,17,39,39,33,15,8,0,157,500,930,2129,2214,2044,1219,245,30,9307
127031601,24,0,0,151,0,0,45,64,55,33,6,0,194,0,0,8,27,30,25,7,3,98,3,13,13,13,14,7,0,0,61,242,446,807,700,726,476,89,7,3496
128011529,40,3,0,130,0,0,13,43,32,36,11,0,138,0,0,10,29,36,15,3,0,95,3,3,3,10,4,3,0,0,38,252,316,498,550,564,470,147,17,2822
128011530,74,9,4,361,0,0,81,165,141,111,17,3,515,0,9,38,103,94,77,42,5,366,19,34,35,32,31,28,16,5,190,1173,1765,2233,1911,1820,1388,367,54,10719
128011531,40,7,3,235,0,3,43,90,100,45,17,3,308,0,0,12,45,52,32,8,4,168,11,3,15,27,19,21,3,0,99,444,585,1186,1168,1254,862,245,47,5787
128011602,125,25,0,645,0,0,133,286,239,146,40,5,844,0,0,29,121,128,71,28,4,373,9,16,37,28,43,27,3,0,170,692,1056,2336,2517,2467,1870,459,52,11453
128011603,17,3,0,51,0,0,6,22,20,8,8,0,63,0,0,6,14,10,18,3,3,49,0,0,3,0,3,4,0,0,12,40,61,152,197,174,172,80,11,886
128011604,66,21,0,314,0,7,67,149,135,80,19,0,446,0,0,33,84,113,62,31,4,331,7,14,35,19,24,15,7,0,114,513,731,1402,1319,1243,868,312,40,6434
128011605,0,0,0,9,0,0,0,9,14,15,0,0,37,0,0,0,11,11,3,4,0,23,0,0,0,0,0,0,0,0,3,17,22,34,60,75,64,21,7,312
128011606,28,9,0,113,0,3,17,38,51,28,16,0,152,0,0,11,23,31,18,8,0,98,0,3,6,3,3,3,0,0,24,104,157,287,320,380,304,98,14,1670
128021533,20,0,0,95,0,3,17,31,29,16,4,0,97,0,0,0,0,11,3,0,0,20,3,0,3,0,5,6,3,3,30,168,166,278,271,276,236,62,5,1477
128021534,29,7,0,86,0,0,9,18,21,19,5,0,69,0,0,0,11,6,13,3,0,38,0,0,9,4,8,4,3,0,30,86,115,229,224,288,313,74,3,1332
128021535,63,6,0,387,0,0,79,197,192,117,21,0,610,0,0,11,59,73,63,15,0,221,11,11,18,13,13,6,4,0,82,547,532,1015,1130,1320,969,229,24,5759
128021536,37,10,0,126,0,0,13,34,44,37,12,0,141,0,0,10,30,27,21,10,0,95,5,9,4,8,11,3,0,0,48,191,275,506,619,608,483,153,22,2857
128021537,0,0,0,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,28,19,14,3,0,0,86
128021538,109,29,3,596,0,7,110,201,205,139,32,7,686,0,0,36,97,122,74,20,3,351,9,20,22,42,35,22,6,0,153,669,1007,2007,2218,2359,1777,461,47,10540
128021607,32,10,0,139,0,0,16,60,54,43,9,0,176,0,0,3,15,21,11,3,0,51,5,13,9,9,7,16,6,3,59,467,376,528,687,650,509,136,8,3366
128021608,6,0,0,48,0,0,6,8,17,9,3,0,46,0,0,0,5,12,0,0,0,17,0,0,3,0,0,0,0,0,9,27,63,124,140,171,105,29,3,654
128021609,3,0,0,9,0,0,0,4,6,4,0,0,18,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,31,17,30,43,56,48,6,0,227
197979799,0,0,0,4,0,0,3,4,3,0,0,0,11,0,0,3,5,4,3,0,0,16,0,0,0,0,0,0,0,0,0,3,10,17,17,24,12,3,0,86
199999499,809,155,3,5734,6,126,1511,2096,1788,912,192,19,6656,9,32,447,885,904,477,154,26,2935,122,267,560,603,663,510,140,48,2919,6211,13764,29922,30661,32366,23838,5925,690,143365
201011001,23,0,0,151,0,0,20,49,57,36,0,0,173,0,0,6,28,26,21,4,0,84,4,4,8,16,26,4,3,0,70,365,475,818,792,896,584,111,14,4052
201011002,165,21,0,802,0,4,141,222,271,217,30,3,893,0,5,43,178,202,149,29,6,606,27,18,38,53,60,39,16,6,252,1120,1829,3643,3561,3772,2878,584,63,17453
201011003,35,8,3,124,0,0,22,40,44,31,5,0,145,0,0,3,18,20,12,0,0,51,0,0,15,9,10,8,7,0,56,215,324,698,722,854,692,190,31,3726
201011004,52,3,0,187,0,0,37,49,66,37,5,3,203,3,4,11,18,20,22,0,0,80,15,13,16,16,14,20,3,3,91,467,632,963,1042,1021,805,179,22,5132
201011005,38,3,0,195,0,0,40,63,81,63,9,0,253,0,0,0,17,28,19,6,0,61,3,3,4,13,9,3,0,0,35,103,339,718,654,599,455,71,11,2940
201011006,22,8,0,118,0,0,21,24,36,19,6,0,103,0,0,0,13,10,5,5,0,31,5,5,10,6,9,0,0,0,44,112,267,569,599,693,539,132,13,2927
201011007,3,0,0,11,0,0,0,4,0,5,3,0,17,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,5,26,51,77,82,66,15,6,330
201011008,95,4,0,491,0,0,61,158,185,104,12,3,527,0,0,16,54,68,33,9,0,185,12,22,18,34,37,32,10,6,173,519,926,1786,2071,2110,1478,248,36,9166
201021009,10,0,0,39,0,0,4,12,17,12,0,0,49,0,0,3,7,8,7,3,0,32,0,4,5,4,9,0,0,0,20,117,123,224,281,318,247,91,20,1431
201021010,17,0,0,54,0,0,12,18,19,14,4,0,61,0,0,4,6,5,10,4,3,33,0,3,4,8,7,12,6,0,36,80,157,274,386,421,424,152,29,1926
201021011,21,6,0,84,0,0,12,17,28,26,3,0,88,0,0,0,12,15,11,9,0,41,0,7,10,9,12,18,7,3,61,133,207,422,566,781,690,235,52,3087
201021012,4,6,0,30,0,0,7,8,6,3,3,0,28,0,0,0,3,9,3,0,0,20,4,0,3,4,0,0,0,3,13,30,55,138,153,208,158,86,26,863
201031013,3,0,0,23,0,0,3,16,10,6,3,0,37,0,0,0,4,3,4,3,0,16,0,0,3,7,6,0,0,0,22,26,70,111,166,205,209,90,14,893
201031014,18,8,3,52,0,0,4,9,8,9,3,0,34,0,0,0,0,4,5,0,0,12,0,0,3,3,8,3,4,0,16,66,56,149,219,302,291,103,22,1208
201031015,0,0,3,13,0,0,3,3,4,8,0,0,19,0,0,0,3,0,0,4,3,17,0,0,4,0,0,3,3,0,17,28,28,71,115,122,124,52,17,548
201031016,22,3,0,91,0,0,6,30,28,23,3,0,87,0,0,4,9,6,18,0,0,35,3,0,12,13,17,11,3,5,67,246,270,501,610,844,686,156,31,3344
201031017,3,5,0,20,0,0,6,3,12,4,0,0,27,0,0,0,0,3,0,0,0,5,0,3,0,3,6,3,0,0,17,28,61,120,122,188,206,79,28,829
202011018,157,25,0,987,0,8,174,334,383,229,34,0,1165,4,3,38,165,200,132,35,3,584,31,54,58,47,58,57,13,6,319,1296,2155,4316,4141,4464,3334,610,66,20384
202011019,13,3,0,64,0,0,3,12,13,14,3,0,48,0,0,4,13,5,11,4,0,36,3,5,12,5,5,5,0,3,37,109,212,389,400,452,431,85,9,2086
202011020,36,7,0,170,0,3,30,58,70,34,8,0,202,0,0,10,31,30,22,7,0,103,4,10,12,11,21,23,5,0,86,406,586,1118,996,1164,907,198,29,5397
202011021,23,3,0,112,0,0,3,33,34,20,3,0,98,0,0,0,7,9,10,0,0,34,0,0,7,3,3,3,4,0,24,64,155,331,369,375,298,61,5,1669
202011022,38,5,0,219,0,3,53,69,82,43,5,0,256,3,3,15,23,23,21,6,0,89,9,12,19,19,29,24,10,0,123,525,717,1273,1232,1396,1062,214,33,6454
202011023,3,0,0,21,0,0,7,8,7,3,0,0,22,0,0,0,0,0,3,0,0,4,0,0,3,0,3,4,0,0,8,43,44,122,119,130,92,14,3,572
202011024,18,0,0,58,0,0,0,12,19,11,3,0,50,0,0,3,7,5,3,3,0,27,0,0,3,3,0,0,5,0,15,80,119,202,327,265,239,59,15,1304
202011025,42,4,0,163,0,0,37,71,66,38,10,0,216,0,0,14,15,13,17,0,0,56,9,3,4,0,17,6,4,0,44,238,289,654,677,667,513,112,12,3155
202021026,9,0,0,34,0,0,5,20,18,9,4,0,53,0,0,3,13,10,4,0,0,26,0,0,0,8,8,3,0,3,25,38,163,355,319,324,239,83,18,1536
202021027,42,5,3,179,0,0,27,66,62,36,3,0,199,3,0,6,20,32,22,6,0,86,9,10,18,15,24,25,4,0,91,297,495,905,1009,1309,1163,245,40,5469
202021028,7,3,0,35,0,0,3,14,13,9,3,0,44,0,0,0,7,10,10,6,3,38,0,0,6,8,5,8,3,0,30,68,92,136,247,372,391,148,59,1516
202021029,8,4,0,62,0,0,18,23,20,5,0,0,63,0,0,5,3,7,3,0,0,21,0,3,3,3,7,3,7,0,30,41,73,197,195,273,232,65,31,1106
202021030,31,6,0,145,0,0,17,30,41,43,10,3,151,0,0,5,14,32,17,3,0,71,11,14,11,11,16,11,9,3,86,236,366,661,768,972,780,270,47,4090
202021031,8,0,0,44,0,3,5,17,28,17,5,0,73,0,0,0,12,20,15,9,0,53,5,3,8,7,4,14,4,0,42,110,150,260,339,446,319,112,18,1751
202031032,6,0,0,72,0,3,57,69,49,17,0,0,191,0,0,3,16,14,4,3,0,41,0,3,5,3,6,9,9,0,34,45,100,274,272,336,264,91,25,1405
202031033,20,6,0,86,0,0,3,19,17,21,3,0,64,0,0,3,6,7,12,0,3,27,0,0,7,3,10,16,6,4,59,110,125,298,444,575,651,232,69,2500
203011034,4,0,0,43,0,0,11,5,16,0,3,0,34,0,0,0,4,10,3,4,0,24,0,6,3,5,3,4,3,3,22,66,96,249,305,280,170,63,12,1238
203011035,8,0,0,34,0,0,6,7,15,9,5,0,45,0,0,3,0,13,7,8,0,35,3,3,0,3,11,6,6,0,30,50,105,189,213,280,214,128,20,1206
203011036,13,3,3,37,0,0,4,10,13,12,0,0,51,0,0,7,10,11,11,7,3,43,3,0,3,0,0,6,3,0,15,75,103,186,265,311,289,147,32,1405
203021037,34,6,0,171,0,0,31,52,51,47,0,0,183,0,0,13,15,32,21,14,0,93,10,13,9,10,18,17,10,3,83,530,610,1116,996,1098,858,170,17,5392
203021038,87,12,3,427,3,3,115,167,216,138,10,0,644,0,0,35,73,124,89,18,3,341,14,13,25,24,34,13,3,0,132,586,722,1386,1564,1725,1264,231,26,7509
203021039,279,36,3,1685,0,6,363,702,593,343,53,8,2069,0,16,85,336,336,224,53,18,1070,39,51,104,123,120,83,21,5,536,1259,3046,7006,7090,6808,4857,914,104,31099
203021040,38,3,3,200,0,0,35,56,68,44,10,0,214,0,0,6,34,38,21,7,0,100,10,8,17,10,19,14,5,0,75,381,568,1137,1093,1051,813,174,18,5250
203021041,34,9,0,186,0,0,27,60,61,33,4,0,189,3,0,13,8,34,13,0,3,74,9,15,15,19,17,20,5,3,110,677,878,1120,1067,1128,847,185,32,5938
203021042,58,3,0,313,0,0,48,142,123,84,21,0,419,0,0,14,49,67,37,10,3,186,5,5,5,18,20,8,3,0,68,240,401,978,1157,1078,788,197,29,4870
203021043,42,9,0,272,0,0,53,106,110,45,6,0,319,0,0,7,38,31,21,7,4,113,10,15,20,18,25,17,7,0,116,346,548,1138,1275,1339,840,156,19,5667
203021044,9,0,0,46,0,0,16,6,7,10,5,0,39,0,0,9,7,11,3,3,0,31,3,3,3,3,4,3,0,0,28,168,114,276,243,263,219,61,8,1346
203021045,20,0,0,180,0,3,26,42,67,46,5,0,187,0,3,3,13,23,21,5,3,73,5,10,14,12,20,14,8,3,79,347,460,894,864,1028,787,189,19,4585
203021046,49,15,0,252,0,0,23,71,80,56,7,3,231,0,0,3,35,31,17,6,5,99,3,3,7,15,14,8,0,0,51,226,401,852,942,954,721,164,31,4292
203021047,99,10,0,604,0,0,170,271,222,141,18,0,818,0,0,37,143,101,63,17,0,360,11,18,28,43,42,33,4,3,186,275,839,2516,2334,2419,1800,317,28,10527
203031048,27,9,0,139,0,0,6,17,18,21,3,0,70,0,0,10,9,14,8,0,0,47,3,3,5,7,5,3,3,0,42,172,189,418,465,540,436,116,20,2354
203031049,18,5,0,53,0,0,9,22,27,19,4,0,79,0,0,3,12,20,13,6,0,56,5,0,3,0,13,14,3,0,39,125,189,332,319,405,416,121,11,1919
203031050,42,9,5,179,0,0,20,52,49,40,15,0,188,0,0,10,32,29,27,11,0,108,12,8,7,17,14,18,7,0,78,468,519,809,1012,1015,803,230,29,4891
203031051,9,0,0,30,0,0,4,7,16,15,7,0,43,0,0,0,4,6,3,3,0,22,0,4,0,0,6,8,3,0,24,91,98,134,169,239,236,86,14,1065
203031052,14,7,0,70,0,0,0,20,28,18,7,0,82,0,0,4,11,15,13,6,3,50,0,0,3,3,3,8,7,0,28,97,115,171,289,365,376,126,22,1568
203031053,30,4,0,194,0,0,29,79,65,38,9,0,223,0,0,13,46,59,27,17,0,154,12,3,13,20,17,11,7,3,80,431,551,1126,1206,1095,694,221,24,5348
204011054,16,6,0,77,0,0,5,17,25,24,8,3,88,0,0,7,5,9,6,12,8,46,4,3,7,3,13,16,4,0,52,132,169,360,428,552,553,220,55,2464
204011055,23,10,0,69,0,0,4,12,15,14,10,4,58,0,0,3,3,13,15,11,4,49,3,0,0,3,14,23,16,0,65,116,108,291,318,443,518,254,63,2126
204011056,46,8,0,176,0,0,18,40,61,32,8,0,161,0,0,3,20,22,12,4,4,62,9,10,6,11,18,15,3,0,84,222,329,659,737,919,700,175,24,3766
204011057,35,9,3,135,0,0,25,43,34,33,3,5,147,0,4,8,11,21,16,8,3,59,5,10,9,20,13,13,9,0,76,252,446,640,688,832,813,293,49,4019
204011058,6,3,0,43,0,0,3,13,12,9,4,0,50,0,0,0,9,4,9,8,0,32,0,0,6,3,11,6,3,0,29,69,115,237,223,302,322,99,40,1407
204011059,35,9,0,131,0,0,14,12,37,35,9,0,111,0,0,6,6,16,9,3,0,44,12,4,5,18,7,11,7,7,68,207,237,477,518,626,571,129,19,2788
204011060,13,9,0,153,0,0,26,44,47,24,8,0,137,0,0,0,9,11,8,3,0,24,0,0,4,5,9,3,0,0,28,127,233,445,393,388,305,107,20,2014
204011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5
204011062,3,6,3,23,0,0,3,3,15,13,6,3,41,0,0,3,6,0,6,3,3,24,0,0,5,6,3,3,7,5,31,50,59,118,176,247,230,93,39,1020
204021063,49,6,0,183,0,0,23,34,57,68,9,0,180,0,4,10,9,17,27,3,3,70,10,4,10,11,18,23,4,0,85,263,349,624,759,1076,1009,226,47,4365
204021064,3,3,4,13,0,0,0,9,9,8,4,0,20,0,0,3,5,4,5,3,0,19,0,3,7,5,4,7,3,0,23,23,32,89,97,147,202,143,36,751
204021065,20,7,0,78,0,0,4,20,35,27,0,0,90,0,0,3,5,6,7,4,3,40,3,0,5,3,4,7,5,0,36,76,94,188,320,424,361,87,22,1574
204021066,108,17,3,402,0,3,43,77,144,102,10,0,378,0,4,24,41,51,47,12,0,186,25,11,24,18,18,34,5,3,151,647,759,1662,1960,2352,1993,370,55,9803
204021067,17,4,0,62,0,0,5,19,31,15,5,3,86,0,5,0,10,16,13,5,0,57,9,0,0,10,9,8,3,8,48,135,147,308,423,560,544,296,103,2516
204031068,24,3,0,68,0,0,3,16,18,10,3,0,60,0,0,0,7,7,3,0,0,23,3,4,0,10,5,7,3,0,36,87,77,186,280,381,400,134,15,1574
204031069,26,9,3,112,0,0,16,44,37,39,6,0,136,0,0,8,16,26,12,4,3,64,5,9,16,14,7,14,10,7,72,311,503,659,695,763,736,223,46,3941
204031070,3,0,0,7,0,0,0,4,8,7,0,3,21,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,3,10,42,36,70,77,111,123,53,20,529
204031071,11,7,0,69,0,0,5,13,21,15,0,0,62,0,0,3,4,8,5,6,0,32,4,0,0,9,5,6,9,0,36,130,109,226,325,524,441,110,22,1887
204031072,17,10,3,65,0,0,8,18,17,19,6,3,67,0,0,3,3,12,18,12,3,50,3,3,7,7,7,10,11,3,43,104,112,246,294,436,508,248,73,2013
204031073,50,0,0,214,0,0,22,58,40,27,9,0,154,0,0,3,14,22,14,7,0,54,9,7,13,27,14,17,3,0,84,297,390,902,973,937,725,159,25,4399
204031074,143,16,0,738,0,0,102,232,262,126,15,0,747,3,3,25,78,102,48,10,0,266,28,31,56,42,54,40,17,0,267,952,1531,3053,2991,3159,2281,406,37,14408
204031075,11,3,0,61,0,0,3,12,18,10,5,0,42,0,0,3,5,8,5,6,0,32,0,0,4,3,3,9,3,0,19,67,72,162,200,276,265,108,22,1162
205011076,21,4,0,124,0,0,23,23,28,25,4,0,100,0,0,11,11,20,25,0,3,73,13,6,12,5,17,20,11,0,97,305,315,653,702,760,632,189,41,3586
205011077,13,8,0,56,0,0,4,18,19,13,6,3,67,0,0,0,3,5,6,3,4,23,3,0,6,12,7,5,10,0,50,76,116,207,296,345,333,164,38,1569
205011078,21,4,0,58,0,0,7,15,17,23,0,3,64,0,0,6,4,9,7,4,0,40,10,7,8,5,8,10,7,3,53,118,165,336,331,377,399,132,42,1892
205011079,93,15,0,378,0,0,50,106,126,79,11,0,368,0,3,15,50,46,49,24,5,192,14,19,25,37,41,32,13,3,177,620,873,1616,1603,2048,1558,408,87,8808
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
205021081,75,19,0,280,0,0,37,66,123,68,14,3,300,3,0,12,27,48,37,11,3,151,12,11,23,11,28,36,15,3,142,535,689,1474,1589,2037,1783,394,70,8575
205021082,12,3,0,44,0,0,5,4,16,10,6,0,37,0,0,0,3,3,12,4,0,26,3,3,4,3,5,7,11,3,51,65,100,253,262,383,414,204,70,1755
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,20,11,0,67,0,0,3,10,15,26,8,0,60,0,0,4,3,4,5,5,0,27,0,5,6,5,15,25,6,4,67,177,165,346,443,565,598,217,28,2542
205021085,19,8,0,79,0,0,3,16,19,30,3,3,79,0,0,0,3,7,8,3,0,22,3,3,5,10,12,9,10,5,57,80,76,256,355,530,548,179,53,2072
205021086,3,0,0,12,0,0,0,9,7,9,0,0,21,0,0,3,3,0,4,0,3,11,0,0,0,0,5,3,4,0,21,53,63,115,132,162,172,78,20,787
205031087,13,5,0,79,0,0,10,18,32,25,15,3,105,0,3,4,16,26,17,6,0,77,9,3,7,18,13,22,13,4,82,174,193,390,434,666,637,293,67,2861
205031088,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,23,8,3,61
205031089,24,6,0,89,0,0,13,21,31,25,3,0,96,0,3,5,9,20,18,5,0,56,5,3,10,4,20,22,12,3,73,128,149,399,453,606,619,191,52,2608
205031090,70,15,0,272,0,0,32,72,84,65,12,6,263,0,0,12,15,39,19,16,3,90,5,5,17,17,16,21,10,6,96,341,349,800,989,1281,1071,328,67,5229
205031091,19,4,0,94,0,0,9,23,29,22,4,0,89,0,0,3,15,18,9,8,0,54,5,0,12,9,14,8,3,3,55,176,229,498,637,754,683,215,36,3221
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,8,10,3,0,32
205031093,43,7,0,207,0,0,24,97,90,39,12,5,266,3,0,15,41,39,34,14,5,146,25,16,18,18,23,40,20,7,165,484,482,1162,1329,1619,1421,394,97,6994
205041094,92,12,0,323,0,9,130,172,290,225,23,0,852,0,0,61,85,213,155,18,0,537,3,10,12,8,22,24,3,3,82,133,230,622,736,1063,928,208,32,3948
205041095,52,11,0,207,0,6,41,68,86,104,10,0,318,0,3,10,21,55,54,3,0,149,9,15,9,16,26,24,0,0,98,337,440,810,860,1039,943,192,25,4661
205041096,142,10,0,602,0,9,84,162,251,198,19,0,727,7,10,20,40,65,61,13,0,203,5,10,21,21,34,42,15,3,152,471,792,1915,1920,2172,1732,307,49,9358
205041097,111,18,0,553,0,9,102,172,183,111,19,0,593,0,0,18,77,113,57,17,4,281,22,29,31,34,44,32,11,3,207,825,1320,2709,2493,2580,1825,387,53,12199
205041098,4,0,0,9,0,0,4,5,0,3,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,3,7,3,0,0,10,19,25,69,83,77,88,38,7,405
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,6,3,0,26
205051100,37,3,0,218,0,6,144,148,124,74,6,0,511,0,9,79,102,135,68,11,0,400,0,7,11,10,16,12,0,0,56,30,165,699,562,648,491,102,25,2718
205051101,40,6,0,171,0,0,23,23,31,34,4,0,110,0,3,8,13,10,16,5,0,57,11,6,6,7,18,22,10,0,86,247,352,665,721,821,804,272,55,3940
205051102,11,4,0,37,0,0,10,9,14,15,8,3,51,0,0,7,11,12,16,4,0,45,3,4,8,13,5,6,6,0,37,50,85,230,258,269,268,117,24,1300
205051103,74,15,0,316,0,7,61,95,115,77,12,0,367,0,0,13,60,62,49,10,4,198,13,9,14,12,30,27,3,3,123,570,637,1385,1387,1571,1375,259,36,7225
205051104,5,0,0,42,0,0,3,3,16,16,10,3,49,0,0,5,4,10,8,3,4,35,3,3,3,9,3,11,7,6,43,82,125,257,283,421,434,170,43,1814
206011105,80,13,0,430,0,3,75,134,162,102,27,8,508,0,3,30,83,84,55,19,3,285,9,16,40,29,34,20,8,0,156,386,1238,3183,2364,2267,1456,409,54,11353
206011106,17,5,0,103,0,0,17,42,37,10,4,0,112,0,0,8,18,19,13,4,3,67,0,5,6,11,8,12,0,0,38,86,262,783,623,476,341,83,19,2668
206011107,9,3,0,55,0,0,18,16,21,16,0,0,67,0,0,9,18,12,6,5,0,49,0,0,13,4,3,3,0,0,19,36,151,389,309,317,200,53,7,1460
206011108,73,12,0,354,0,0,62,114,96,67,13,0,358,0,3,20,62,82,40,15,3,227,8,14,36,31,29,22,12,3,156,261,688,1858,1741,1622,1185,285,39,7677
206011109,14,0,0,37,0,0,3,17,16,14,3,0,53,0,0,5,5,10,7,0,0,28,0,0,3,5,4,0,0,0,15,95,98,208,221,222,137,41,7,1018
206021110,30,3,0,162,0,0,47,75,49,29,11,0,217,0,0,20,59,52,36,9,0,179,3,11,8,13,17,13,6,0,72,124,355,929,814,838,567,150,13,3794
206021111,48,11,0,259,0,4,50,96,95,49,7,0,307,0,0,19,61,57,20,5,0,166,9,8,23,20,22,15,0,0,87,285,659,1647,1344,1200,782,188,29,6130
206021112,62,6,0,226,0,0,28,59,53,47,10,0,205,0,0,7,20,29,30,6,0,97,0,0,14,10,19,14,0,0,69,116,371,1005,992,972,703,146,28,4332
206031113,15,9,0,86,0,0,14,32,29,32,7,0,111,0,0,7,23,26,21,5,0,81,0,3,8,12,13,0,0,0,41,119,293,538,497,441,339,79,15,2312
206031114,89,30,0,415,0,0,79,130,119,74,19,5,423,0,3,23,69,85,56,11,0,239,18,19,17,24,29,14,9,4,136,557,917,1759,1488,1541,1162,293,44,7750
206031115,36,5,0,151,0,0,32,35,20,26,0,0,115,0,0,9,23,22,11,8,0,65,3,3,20,8,6,8,10,0,55,119,236,658,526,509,364,95,11,2523
206031116,61,11,3,390,0,0,92,200,229,75,8,3,612,0,0,24,106,88,65,11,3,299,10,17,33,24,22,23,7,0,143,366,807,1909,1838,1676,999,220,41,7866
206041117,177,48,8,1167,6,3,245,559,483,250,45,6,1598,0,0,68,208,321,212,82,5,904,10,23,47,65,39,24,8,3,211,296,1482,4571,3724,3090,1885,533,66,15656
206041118,487,59,0,5598,0,38,3037,4659,2883,1222,115,5,11966,3,4,786,3215,2600,892,92,7,7596,20,70,226,169,161,67,18,0,725,647,3944,19044,17218,11046,4890,699,66,57550
206041119,229,37,0,1633,0,20,572,1006,711,521,84,4,2927,0,32,158,560,617,358,104,13,1854,9,16,63,54,47,42,10,4,238,381,1637,5541,4913,3835,2773,754,84,19909
206041120,3,0,0,63,0,4,22,53,25,15,0,0,123,0,0,6,24,32,9,3,0,82,0,0,12,5,3,0,0,0,20,62,179,394,305,269,158,78,19,1467
206041121,30,9,0,196,0,0,64,115,79,49,11,0,313,0,0,19,58,63,18,6,0,164,0,5,22,17,12,3,3,0,68,81,355,1252,1060,886,553,140,9,4334
206041122,1714,291,41,17354,5,130,9288,13805,8392,3971,650,43,36282,4,51,3144,11432,9799,4430,897,104,29865,93,321,856,685,515,326,81,35,2911,3317,19922,73427,59404,39404,20697,4454,519,221142
206041123,116,27,7,898,0,8,289,478,342,212,38,4,1370,0,14,85,260,247,169,28,0,807,13,25,51,40,63,35,8,9,238,234,1323,4854,3599,2915,1825,449,69,15259
