SA2_MAINCODE_2016,Mng_NNI_H_0,Mng_NNI_H_1_15,Mng_NNI_H_16_24,Mng_NNI_H_25_34,Mng_NNI_H_35_39,Mng_NNI_H_40,Mng_NNI_H_41_48,Mng_NNI_H_49mo,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_15,Mng_1_149_H_16_24,Mng_1_149_H_25_34,Mng_1_149_H_35_39,Mng_1_149_H_40,Mng_1_149_H_41_48,Mng_1_149_H_49mo,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_15,Mng_150_299_H_16_24,Mng_150_299_H_25_34,Mng_150_299_H_35_39,Mng_150_299_H_40,Mng_150_299_H_41_48,Mng_150_299_H_49mo,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_15,Mng_300_399_H_16_24,Mng_300_399_H_25_34,Mng_300_399_H_35_39,Mng_300_399_H_40,Mng_300_399_H_41_48,Mng_300_399_H_49mo,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_15,Mng_400_499_H_16_24,Mng_400_499_H_25_34,Mng_400_499_H_35_39,Mng_400_499_H_40,Mng_400_499_H_41_48,Mng_400_499_H_49mo,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_15,Mng_500_649_H_16_24,Mng_500_649_H_25_34,Mng_500_649_H_35_39,Mng_500_649_H_40,Mng_500_649_H_41_48,Mng_500_649_H_49mo,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_15,Mng_650_799_H_16_24,Mng_650_799_H_25_34,Mng_650_799_H_35_39,Mng_650_799_H_40,Mng_650_799_H_41_48,Mng_650_799_H_49mo,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_15,Mng_800_999_H_16_24,Mng_800_999_H_25_34,Mng_800_999_H_35_39,Mng_800_999_H_40,Mng_800_999_H_41_48,Mng_800_999_H_49mo,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_15,Mng_1000_1249_H_16_24,Mng_1000_1249_H_25_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40,Mng_1000_1249_H_41_48,Mng_1000_1249_H_49mo,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_15,Mng_1250_1499_H_16_24,Mng_1250_1499_H_25_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40,Mng_1250_1499_H_41_48,Mng_1250_1499_H_49mo,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_15,Mng_1500_1749_H_16_24,Mng_1500_1749_H_25_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40,Mng_1500_1749_H_41_48,Mng_1500_1749_H_49mo,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_15,Mng_1750_1999_H_16_24,Mng_1750_1999_H_25_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40,Mng_1750_1999_H_41_48,Mng_1750_1999_H_49mo,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_15,Mng_2000_2999_H_16_24,Mng_2000_2999_H_25_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40,Mng_2000_2999_H_41_48,Mng_2000_2999_H_49mo,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000mo_H_0,Mng_3000mo_H_1_15,Mng_3000mo_H_16_24,Mng_3000mo_H_25_34,Mng_3000mo_H_35_39,Mng_3000mo_H_40,Mng_3000mo_H_41_48,Mng_3000mo_H_49mo,Mng_3000mo_H_NS,Mng_3000mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_15,Mng_PINS_H_16_24,Mng_PINS_H_25_34,Mng_PINS_H_35_39,Mng_PINS_H_40,Mng_PINS_H_41_48,Mng_PINS_H_49mo,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_15,Mng_Tot_H_16_24,Mng_Tot_H_25_34,Mng_Tot_H_35_39,Mng_Tot_H_40,Mng_Tot_H_41_48,Mng_Tot_H_49mo,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_15,Pro_NNI_H_16_24,Pro_NNI_H_25_34,Pro_NNI_H_35_39,Pro_NNI_H_40,Pro_NNI_H_41_48,Pro_NNI_H_49mo,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_15,Pro_1_149_H_16_24,Pro_1_149_H_25_34,Pro_1_149_H_35_39,Pro_1_149_H_40,Pro_1_149_H_41_48,Pro_1_149_H_49mo,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_15,Pro_150_299_H_16_24,Pro_150_299_H_25_34,Pro_150_299_H_35_39,Pro_150_299_H_40,Pro_150_299_H_41_48,Pro_150_299_H_49mo,Pro_150_299_H_NS,Pro_150_299_H_Tot,Pro_300_399_H_0,Pro_300_399_H_1_15,Pro_300_399_H_16_24,Pro_300_399_H_25_34,Pro_300_399_H_35_39,Pro_300_399_H_40,Pro_300_399_H_41_48,Pro_300_399_H_49mo,Pro_300_399_H_NS,Pro_300_399_H_Tot
509011233,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,7,0,0,3,3,0,0,3,4,0,17,0,0,0,0,0,0,4,8,0,15,4,0,3,0,6,3,3,8,3,34,3,0,0,0,0,6,8,13,0,37,0,0,3,3,4,4,6,14,0,39,0,0,0,3,3,11,10,14,0,39,3,0,0,0,3,3,3,6,0,22,7,0,0,0,3,11,10,19,0,53,0,0,0,0,0,0,3,14,0,17,0,0,0,0,0,3,0,7,0,9,12,15,18,18,28,49,56,111,3,316,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,3,0,8
509011234,0,4,4,0,3,3,0,6,0,19,0,0,0,0,0,0,0,7,0,14,0,4,3,3,0,4,3,11,0,23,5,11,4,0,0,3,0,9,0,33,3,6,9,3,8,3,0,8,0,37,0,4,8,6,3,4,6,17,0,48,0,3,6,3,0,4,0,13,0,36,5,5,4,7,4,3,6,26,0,60,0,0,7,7,6,13,14,12,0,54,3,4,3,3,3,5,20,26,3,63,3,3,0,0,0,7,6,16,0,32,3,0,0,0,0,3,0,9,0,23,6,3,0,3,0,0,6,18,0,38,0,0,0,0,0,4,3,11,3,22,0,0,0,3,0,0,0,0,0,9,34,54,43,34,28,64,61,196,8,511,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,3
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,0,0,4,0,4,0,9,4,3,4,0,0,0,0,5,0,13,0,3,3,0,0,7,0,3,0,14,3,4,5,5,0,0,0,0,0,19,0,3,0,0,0,0,0,7,0,14,0,0,8,3,3,0,0,3,0,23,0,4,6,3,3,6,0,8,0,31,0,0,0,3,0,3,3,4,0,20,0,3,0,0,3,5,3,0,0,20,0,0,0,0,3,4,3,13,0,27,0,0,3,0,0,12,0,12,0,23,0,0,0,0,3,0,3,3,0,8,0,0,0,0,4,3,8,10,0,18,4,0,0,4,0,6,6,9,0,23,0,0,0,0,0,3,0,0,0,4,16,23,26,27,21,49,29,82,8,279,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
509021237,0,0,0,0,0,0,0,14,0,20,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,4,0,4,0,14,4,0,3,0,0,0,0,3,0,10,0,0,0,0,0,0,4,3,0,13,0,0,8,0,0,5,6,23,0,41,0,3,3,6,0,7,0,16,0,38,0,3,3,3,3,10,10,14,0,43,11,0,0,0,8,14,5,29,0,56,0,4,3,4,3,9,7,20,0,49,0,3,0,3,0,9,4,33,3,57,0,0,0,0,0,0,5,13,0,28,3,0,0,3,4,9,10,25,0,51,0,7,0,0,0,7,0,25,3,43,3,0,0,0,0,7,5,6,0,23,23,25,24,22,18,67,50,240,6,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
509021238,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,3,0,5,0,13,0,0,0,0,0,4,0,13,0,20,0,0,0,3,0,3,3,5,0,20,0,3,0,9,3,9,0,13,0,28,3,0,0,3,0,0,3,25,0,42,0,4,10,3,3,7,4,20,3,51,7,5,0,9,0,7,6,35,0,67,3,0,3,3,4,12,9,44,0,77,0,3,3,9,0,10,11,30,3,67,5,0,0,3,3,17,6,23,0,52,0,0,3,0,0,7,7,14,0,31,0,4,0,0,0,7,10,29,0,48,3,0,0,7,0,3,3,36,0,55,0,0,0,3,0,0,3,5,8,14,20,33,30,47,18,87,51,305,12,604,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
509021239,0,0,7,0,0,10,0,14,0,26,0,5,3,0,0,0,0,12,0,16,3,6,7,3,0,3,0,16,0,37,3,3,4,6,0,6,5,14,4,46,0,7,5,8,0,6,4,10,0,46,3,12,5,18,5,8,8,20,3,77,6,10,14,13,8,13,11,27,0,91,3,0,0,9,6,14,13,39,0,93,3,8,4,3,11,32,13,55,0,120,5,3,0,4,7,18,7,46,0,88,3,4,0,0,3,9,8,29,0,57,0,0,0,0,4,0,8,26,0,43,3,3,0,6,3,6,9,37,0,69,0,5,6,0,0,9,3,25,0,44,0,3,0,0,0,4,0,12,3,24,32,67,54,70,52,134,85,377,10,879,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4
509021240,0,0,0,0,0,0,0,13,0,21,0,0,0,0,0,0,0,5,0,5,0,0,3,0,0,0,0,5,0,9,0,3,0,0,0,0,4,9,0,22,0,0,6,3,0,4,3,18,3,40,0,4,0,3,0,8,0,12,0,29,3,0,0,0,6,4,4,23,0,39,9,5,3,3,9,9,3,30,0,69,3,0,0,0,8,11,4,42,0,67,5,3,0,0,0,4,8,19,0,47,0,3,3,5,0,17,5,19,0,55,0,0,0,3,3,7,9,25,0,48,7,3,3,3,3,14,8,30,0,70,0,3,3,3,3,9,7,29,0,59,0,0,0,0,0,0,3,3,0,10,33,31,27,26,32,87,61,285,11,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3
509021241,3,3,5,3,0,3,0,23,0,39,0,5,0,0,0,0,0,7,0,14,0,0,7,3,0,0,0,12,0,27,0,0,3,3,0,0,0,11,0,21,0,0,0,0,0,0,0,10,0,21,0,0,3,0,3,5,0,29,4,47,4,0,3,5,0,11,7,20,0,56,4,3,7,8,7,20,3,46,3,100,3,4,3,7,8,17,16,51,0,112,0,0,0,3,3,13,17,32,4,73,3,5,3,4,10,13,9,52,0,94,0,4,0,4,4,6,0,25,0,46,3,0,4,3,4,10,8,33,3,72,6,0,3,3,0,4,7,39,0,60,3,0,0,0,0,0,0,9,0,15,27,35,50,44,35,108,67,413,20,791,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3
509021242,3,0,0,0,0,0,0,21,0,34,0,0,0,0,0,0,0,4,0,11,0,0,3,0,0,0,0,4,3,17,0,0,0,0,4,0,0,16,3,30,0,3,0,0,3,3,0,13,0,27,0,0,3,0,0,3,7,28,4,47,0,0,0,4,0,0,6,28,0,44,0,0,0,3,4,17,4,36,0,61,3,7,3,3,0,6,4,33,0,63,0,0,4,0,0,11,3,26,0,43,3,0,7,0,0,8,3,41,0,63,0,0,0,0,3,0,3,19,0,26,3,0,0,0,3,10,3,31,3,51,5,6,0,0,0,3,5,34,0,55,0,0,0,0,0,0,0,12,5,23,18,25,21,24,23,70,48,342,17,586,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021243,0,0,0,0,0,3,0,3,0,6,0,3,0,0,0,0,0,0,0,5,0,0,0,4,0,0,4,6,0,18,0,0,0,0,0,0,3,7,0,13,0,4,3,8,0,4,0,8,0,33,0,4,7,11,0,6,3,20,0,43,0,4,5,0,8,7,4,7,0,38,0,3,0,5,9,6,0,9,0,34,3,4,0,3,12,12,7,14,0,63,6,3,3,3,8,10,8,17,0,62,0,0,0,0,13,16,9,20,0,55,0,0,0,4,10,9,12,12,0,46,0,0,5,0,10,16,26,36,0,97,4,0,3,0,0,8,10,28,0,46,0,0,0,0,0,3,4,9,0,12,26,29,32,37,72,95,95,193,3,579,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,3,0,8,6,0,0,0,0,0,0,16
509021244,0,0,0,3,0,0,0,9,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,3,0,14,0,0,4,0,0,0,0,6,0,13,0,0,6,3,0,0,0,7,0,19,0,0,0,4,0,0,0,4,0,11,0,0,0,0,3,3,3,5,0,15,0,0,0,0,3,12,5,7,0,25,0,0,0,0,0,4,3,9,0,19,0,3,0,3,3,0,0,4,0,17,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,11,0,22,0,0,0,0,0,0,3,7,0,10,0,3,0,0,0,0,0,0,0,6,3,16,18,14,16,27,16,77,3,188,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
509021245,0,3,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,3,3,0,15,0,5,0,6,0,3,0,12,0,26,3,0,3,0,0,0,4,15,0,34,0,3,0,0,3,6,5,18,0,37,0,0,3,0,0,3,8,13,0,28,0,0,0,6,8,7,4,26,0,51,3,3,0,3,0,6,3,19,0,49,0,3,0,0,0,3,3,15,0,29,0,0,0,0,3,11,3,13,0,30,0,0,0,0,0,3,0,15,0,25,0,0,3,0,0,7,3,20,0,37,0,0,0,0,0,0,0,14,0,19,0,0,0,0,0,0,0,7,5,15,14,23,15,32,23,49,43,192,8,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
509031246,0,0,3,0,0,3,0,13,0,19,0,3,0,3,0,0,4,8,0,18,4,0,3,0,0,0,0,3,0,13,0,4,0,0,0,0,0,10,0,19,3,3,4,3,0,0,0,15,0,25,0,3,3,0,0,5,4,18,3,34,0,0,3,0,3,7,0,30,0,40,3,0,3,4,3,10,3,24,0,49,4,3,0,5,3,12,6,36,0,74,5,3,3,6,3,9,11,27,0,62,3,3,0,3,4,19,3,18,0,50,0,0,3,3,0,3,0,24,0,37,3,0,3,0,3,4,6,18,0,45,0,3,4,6,6,3,0,22,3,44,0,3,0,0,0,3,0,7,4,21,29,32,28,32,25,78,44,269,12,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
509031247,5,0,3,3,0,3,0,17,5,39,0,3,3,0,0,3,3,8,0,19,0,3,4,0,0,0,3,17,0,36,3,5,4,0,0,7,4,28,0,52,0,0,3,7,0,8,3,31,0,58,8,3,5,6,3,5,9,58,0,96,0,0,3,14,4,9,15,47,0,94,7,8,4,4,5,12,8,44,0,93,3,4,3,3,10,21,15,65,0,128,6,0,0,6,0,12,9,66,0,100,4,4,0,4,4,3,5,58,0,78,3,3,4,3,0,7,11,23,4,49,0,0,8,4,0,13,8,42,0,76,3,6,8,0,0,15,7,40,0,74,3,0,0,0,0,0,0,22,8,39,51,42,44,56,28,118,96,577,20,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5
509031248,0,3,0,4,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,10,0,18,0,0,0,0,0,11,0,3,0,17,0,0,0,0,0,6,0,5,0,16,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,11,0,14,3,0,0,0,3,6,6,17,0,39,0,0,0,0,0,7,0,29,0,44,0,0,0,0,0,0,0,0,0,3,8,17,16,16,4,40,17,87,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
509031249,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,3,0,4,0,0,0,3,0,13,0,0,3,0,0,0,0,3,0,11,0,0,0,0,4,6,0,5,0,15,3,0,0,3,3,3,0,5,0,16,0,0,0,4,3,4,5,8,0,32,3,0,0,0,3,6,3,12,0,29,0,0,0,0,4,8,3,4,0,20,3,0,0,3,8,8,4,9,0,34,0,3,3,0,5,0,3,7,0,23,3,0,3,0,0,6,7,18,0,42,0,0,0,0,0,3,3,7,0,14,0,0,0,0,0,0,0,3,0,11,15,13,10,20,31,42,37,107,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9
509031250,0,0,0,0,0,0,0,14,0,21,0,3,0,0,0,0,0,5,0,10,0,0,3,0,0,3,3,12,0,25,0,7,0,0,0,0,3,15,0,30,0,4,4,0,0,3,4,21,0,42,3,3,4,10,6,7,14,35,0,82,0,4,3,10,3,9,0,40,0,71,3,15,9,14,0,10,8,39,0,92,8,7,4,10,4,19,9,53,0,117,4,4,3,3,0,16,5,38,0,67,3,3,4,3,0,10,9,29,0,62,0,0,6,3,3,4,7,20,0,41,0,3,3,3,0,3,3,33,0,52,0,0,0,4,3,0,0,13,0,26,6,0,0,0,0,3,0,12,0,22,29,53,50,53,28,91,67,383,9,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
510011262,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,4,0,3,0,14,0,0,0,0,0,0,0,7,0,11,0,3,3,0,0,0,0,3,0,13,3,0,0,6,4,0,3,4,0,18,0,4,0,3,5,5,3,8,0,28,0,0,0,5,18,17,9,17,0,74,3,0,3,5,28,25,20,49,3,133,0,0,0,4,19,25,12,35,0,96,0,0,0,3,17,24,14,26,0,99,3,4,0,0,20,24,21,33,0,95,6,0,0,3,33,45,29,76,0,205,0,0,3,3,7,18,11,42,0,83,0,0,0,0,3,3,0,6,3,13,16,22,15,34,156,193,127,314,13,886,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,13,0,11,4,3,0,3,0,3,0,21
510011263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,5,0,0,0,0,3,5,0,7,3,17,0,0,0,0,3,0,0,5,0,13,0,3,0,4,0,0,0,3,0,16,0,0,3,0,6,11,5,21,4,52,3,0,0,5,3,3,8,17,0,41,0,0,0,0,13,7,4,24,0,42,0,0,0,4,4,4,5,11,0,25,0,0,0,0,6,8,7,28,3,60,5,0,0,0,0,0,3,9,0,16,0,0,0,0,0,0,0,3,0,4,13,8,4,10,40,41,35,128,5,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,3,5,0,3,0,14
510011264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,9,0,0,0,0,6,3,0,10,0,16,0,0,0,0,3,3,3,11,0,14,0,0,0,0,0,3,0,6,0,5,0,0,0,0,7,0,0,6,0,11,0,0,0,0,0,7,3,16,0,26,0,0,0,0,0,0,3,9,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,8,17,21,10,56,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4
510011265,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,17,0,4,5,0,0,0,0,3,0,11,0,0,0,0,0,4,0,5,0,11,0,0,0,0,0,0,0,10,0,18,3,0,0,4,3,3,3,8,0,24,0,0,0,0,3,16,4,21,0,44,0,0,0,3,4,13,5,29,0,59,0,0,0,0,6,6,4,33,0,49,3,0,0,3,4,12,11,19,0,48,0,0,0,0,11,11,4,26,0,56,6,0,0,0,4,15,15,34,0,77,0,0,3,0,0,12,6,36,0,64,0,0,0,0,0,0,0,8,0,11,13,4,9,24,40,89,60,238,5,497,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,11
510011266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,5,5,9,0,19,0,0,0,0,0,0,0,5,0,8,0,0,0,0,3,0,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,8,3,15,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,9,11,38,4,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4
510021267,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,8,0,12,0,0,0,0,4,3,4,16,0,24,0,0,0,0,3,3,0,28,3,43,3,0,0,0,0,3,3,23,0,37,0,0,0,0,4,0,0,33,0,44,11,0,0,0,5,0,15,74,0,105,14,0,3,0,7,12,40,224,3,312,0,0,0,0,0,0,0,4,0,4,33,7,11,3,22,28,64,411,8,600,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,22,9,6,0,0,0,0,0,46,0,3,0,0,3,3,0,0,0,11
510021268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,0,0,0,0,7,3,3,6,0,23,3,0,0,0,5,7,4,16,0,29,0,0,0,0,0,9,3,5,0,22,4,0,0,0,0,4,0,9,0,13,3,0,0,0,4,7,3,37,0,53,0,0,0,3,0,7,15,36,0,61,0,0,0,0,0,4,0,0,0,3,12,8,4,8,23,39,23,104,3,230,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,3,4,4,0,0,0,0,0,0,8
510021269,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,6,17,0,26,3,0,0,0,5,4,4,22,0,38,0,0,0,0,3,3,0,18,0,28,3,0,0,0,3,7,3,24,0,38,5,0,0,3,7,17,19,83,0,137,10,0,0,0,3,3,21,147,0,189,0,0,0,0,3,0,0,5,0,9,25,10,3,15,27,39,55,315,4,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510021270,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,11,3,0,0,0,3,3,0,3,0,17,3,0,0,0,7,10,3,11,0,37,4,0,0,3,4,6,6,8,0,24,4,0,0,5,9,0,4,5,0,24,0,0,0,3,4,7,0,8,0,30,4,0,0,3,12,12,14,39,0,76,0,0,0,0,0,5,3,8,0,27,0,0,0,0,0,0,0,0,0,0,22,6,0,25,46,43,34,88,0,268,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
