SA2_MAINCODE_2016,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_M,Mnf_Food_pdt_F,Mnf_Food_pdt_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_lther_clthing_footw_M,Mnf_Tex_lther_clthing_footw_F,Mnf_Tex_lther_clthing_footw_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pulp_paper_cvertd_paper_M,Mnf_Pulp_paper_cvertd_paper_F,Mnf_Pulp_paper_cvertd_paper_P,Mnf_Print_inc_repdtn_RM_M,Mnf_Print_inc_repdtn_RM_F,Mnf_Print_inc_repdtn_RM_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Basic_chem_and_chem_p_m_M,Mnf_Basic_chem_and_chem_p_m_F,Mnf_Basic_chem_and_chem_p_m_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Prim_met_and_met_p_m_M,Mnf_Prim_met_and_met_p_m_F,Mnf_Prim_met_and_met_p_m_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
101041017,0,0,0,3,5,7,34,7,41,29,6,35,6,0,10,3,3,3,75,16,94,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,13,0,13,9,15,19,0,0,0,7,0,7,22,3,29,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,12,0,12,12,4,16,17,6,19,3,0,3,4,0,7,10,3,16,115,37,146,0,0,0,0,0,0,0,0,0,5,0,9,4,0,4,10,3,18,15,0,16,69,12,81,14,0,14,155,18,176,248,35,284,0,0,0,29,10,33,7,3,7,9,8,14,10,7,17,0,3,3,0,0,0,52,29,78,11,12,22,45,16,59,11,8,12,102,129,225,188,313,495,0,0,0,350,472,816,0,0,0,37,81,118,204,251,448,240,327,563,3,3,7,89,5,94,0,0,0,0,0,3,0,0,0,3,0
101041018,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,18,26,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,8,0,8,0,0,3,36,8,48,3,0,3,50,8,58,91,18,107,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,3,3,10,0,3,3,0,0,0,4,4,8,37,30,68,18,38,53,0,0,0,61,76,137,0,0,0,15,26,46,23,40,62,38,69,104,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
101041019,0,0,0,89,28,116,4,3,6,0,0,0,0,0,0,13,3,18,106,33,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,9,453,244,696,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,6,0,3,5,0,5,3,0,3,3,3,3,3,0,3,488,253,738,0,0,0,40,0,45,0,0,0,17,0,18,27,3,27,84,6,94,8,0,8,57,10,65,29,6,34,115,14,131,202,27,231,0,0,3,36,17,49,5,0,3,0,0,0,3,0,3,0,0,0,0,0,3,45,20,62,8,17,22,66,30,88,3,14,22,71,119,195,81,193,280,4,0,3,238,372,610,3,0,5,22,41,62,113,165,280,140,205,349,4,0,5,56,19,72,0,0,0,0,0,0,0,0,0,0,0
101041020,0,0,0,325,157,481,23,3,29,5,0,5,3,0,4,8,0,7,369,161,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,10,9,0,0,0,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,4,3,0,3,0,0,0,7,0,3,3,0,4,4,0,4,34,19,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,15,3,14,41,6,46,7,0,7,79,10,92,143,14,158,0,0,0,13,7,16,9,3,10,0,0,0,3,0,3,4,0,5,0,0,0,31,10,41,3,0,3,0,0,0,0,0,0,12,11,14,15,28,45,0,0,0,34,36,66,0,0,0,4,11,12,16,20,35,23,28,53,3,3,4,15,9,24,0,0,0,4,0,4,0,0,0,0,0
101041021,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,3,6,3,0,6,29,3,31,3,0,3,43,7,45,72,14,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,13,13,15,35,3,7,12,0,0,0,27,32,54,0,0,0,18,26,42,32,39,75,50,68,121,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,3,0,3,3,0,0,57,7,60,20,5,26,3,0,3,89,9,100,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,5,10,0,8,10,5,11,3,0,3,0,0,0,48,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,5,0,9,3,0,3,5,0,5,3,0,3,92,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,0,4,4,0,9,8,0,7,36,3,45,54,7,65,0,0,0,14,6,18,0,0,0,0,0,0,9,0,5,8,6,13,0,0,0,25,8,35,3,0,4,29,10,42,6,9,9,34,58,88,11,32,48,0,0,0,82,104,183,0,0,0,19,36,58,38,57,94,56,99,158,0,3,3,29,3,32,0,0,0,3,0,3,0,0,0,0,0
101041024,3,3,3,68,34,103,8,0,6,4,0,4,0,0,0,4,0,3,78,40,120,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,6,4,5,6,10,8,20,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26,22,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,16,18,0,15,36,7,41,63,8,76,0,0,0,7,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,10,0,7,0,3,7,3,0,6,5,3,9,3,5,12,17,33,46,0,0,3,29,54,84,0,0,0,32,37,68,25,29,55,58,67,124,0,0,0,8,3,12,0,0,0,0,0,0,0,0,0,0,0
101041025,0,0,0,7,4,13,28,10,43,0,4,6,9,0,12,0,0,3,50,25,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,0,12,13,21,40,0,0,0,0,4,8,13,4,15,0,0,0,8,6,13,0,0,0,0,0,0,0,0,0,8,0,8,6,0,3,11,0,11,11,3,11,3,3,5,3,0,8,84,44,131,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,5,0,5,16,0,19,68,16,81,9,0,12,149,24,170,240,37,276,0,3,5,29,9,41,3,0,9,0,0,0,18,7,26,0,0,4,0,0,0,56,22,79,3,3,8,9,3,12,9,9,16,104,118,225,80,201,278,0,0,0,206,340,544,0,0,0,80,114,199,238,248,485,322,366,690,3,6,6,63,20,81,0,0,0,0,0,0,0,4,3,3,0
101041026,0,0,0,33,7,38,4,3,3,0,0,3,0,0,5,0,0,3,39,13,56,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,15,4,13,19,10,23,0,0,0,0,4,3,6,3,9,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,11,6,14,3,0,3,27,9,33,3,0,3,3,3,5,87,30,119,0,0,0,41,6,45,0,0,0,23,0,21,30,8,38,90,10,107,19,0,25,54,6,64,18,4,21,116,16,127,209,23,235,0,0,0,13,0,16,0,0,0,0,0,0,4,3,10,3,3,5,0,0,0,20,7,27,0,9,13,24,12,36,15,9,26,74,89,166,67,112,175,0,5,8,194,234,423,0,0,0,13,31,44,85,86,170,98,114,213,3,0,3,70,15,94,0,0,0,0,0,0,5,0,5,0,0
101041027,0,0,0,26,10,31,11,0,13,3,0,3,15,0,15,8,0,8,55,14,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,17,23,37,0,0,3,0,3,4,18,0,18,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,3,0,4,5,0,4,0,0,0,6,0,6,0,0,0,6,3,6,58,36,97,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,5,0,7,10,0,10,60,11,75,3,0,3,107,20,123,179,30,211,0,0,0,26,4,25,0,0,0,0,0,0,5,3,5,0,0,0,0,0,3,30,11,39,3,6,11,5,0,3,3,0,7,70,110,187,54,111,159,0,0,0,136,232,376,0,3,6,50,94,147,107,154,269,162,255,418,0,3,5,28,14,37,0,0,0,0,0,0,0,0,0,8,3
101051539,0,0,0,82,39,114,0,0,0,0,0,0,0,3,3,10,10,15,93,45,138,0,0,4,0,0,0,0,0,0,0,0,0,10,0,10,3,0,4,16,0,16,36,8,42,197,85,284,0,0,0,6,10,18,11,0,13,0,0,0,6,7,10,0,0,0,8,3,12,0,0,0,31,0,33,39,3,41,7,0,10,51,7,58,15,4,17,16,3,25,430,133,561,0,0,0,50,11,54,0,0,0,9,0,10,16,0,20,74,9,88,21,0,23,123,17,138,56,3,57,339,39,376,538,58,594,8,3,11,68,24,89,19,7,29,5,0,5,14,9,25,6,3,13,14,8,24,133,48,187,12,11,26,88,30,120,29,27,51,204,221,417,201,415,608,0,3,3,533,699,1228,0,4,3,39,104,138,287,430,713,324,538,860,11,9,17,193,25,223,46,0,51,0,0,0,3,0,4,0,0
101051540,4,10,15,737,271,1010,0,0,3,7,0,9,0,0,0,28,4,33,782,290,1067,6,0,6,3,0,3,0,0,0,17,0,17,144,17,161,3,0,3,175,12,187,6,0,6,5,3,4,4,3,5,3,4,3,3,0,3,0,0,0,0,0,0,0,0,0,17,15,31,0,0,0,31,0,37,4,0,6,3,0,3,12,0,7,4,3,8,3,0,4,95,32,127,0,0,0,22,3,21,0,0,0,5,0,5,0,0,3,25,3,27,7,3,16,54,7,64,24,4,28,183,29,209,274,36,312,0,0,0,8,7,16,5,0,4,0,0,0,0,0,3,4,3,3,9,3,15,29,21,49,8,11,16,6,0,11,19,28,40,23,36,58,18,44,62,0,0,0,72,115,189,0,0,0,7,20,34,70,128,198,78,152,234,8,0,9,64,14,79,0,0,3,0,0,0,9,0,5,0,0
101061541,0,3,3,67,27,100,0,0,0,0,0,0,0,0,0,9,0,7,80,33,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,3,3,5,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,4,3,6,0,0,0,6,0,3,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,25,11,37,0,0,0,24,3,25,0,0,0,3,0,3,0,0,0,28,3,29,7,0,4,26,12,38,14,3,16,95,6,104,147,24,167,0,0,0,27,13,37,0,0,3,0,0,0,3,0,4,0,0,0,4,3,4,33,14,56,3,4,7,12,7,15,5,13,14,61,74,132,36,81,114,0,0,0,112,167,285,0,0,0,18,30,50,86,147,239,102,180,284,3,3,6,47,4,56,0,0,0,0,0,0,0,0,3,0,0
101061542,8,0,9,470,217,692,0,0,0,3,0,3,0,0,3,35,11,43,518,230,744,0,0,0,0,0,0,0,0,0,3,0,3,13,0,15,0,0,0,17,3,25,3,0,3,5,4,9,38,17,55,3,3,4,3,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,3,0,3,4,0,4,0,0,0,4,0,4,63,38,99,0,0,0,0,0,4,0,0,0,9,0,6,5,0,5,17,0,17,14,3,20,45,18,58,16,0,14,108,20,129,181,43,223,0,0,0,9,4,8,0,3,5,0,0,0,0,0,0,0,9,8,3,0,3,13,13,28,0,6,4,6,3,7,3,9,13,17,19,32,20,55,73,0,0,3,43,88,132,0,0,0,30,39,68,70,102,169,100,139,243,0,0,0,26,3,26,0,0,0,0,0,0,0,0,0,0,0
101061543,3,4,9,274,98,375,0,0,0,0,0,0,0,0,0,22,6,32,299,113,413,3,0,3,0,0,0,0,0,0,8,0,8,6,0,8,0,0,0,19,0,20,11,8,20,91,48,137,5,7,14,0,0,0,10,0,10,0,0,0,3,3,4,0,0,0,7,4,7,0,0,0,9,0,9,12,3,14,25,0,21,3,3,10,10,0,12,3,0,3,196,77,274,0,0,0,22,0,23,0,0,0,3,0,3,8,0,9,36,4,45,5,0,5,80,18,100,24,3,27,154,29,184,269,49,319,0,3,3,61,11,67,23,7,35,7,3,4,8,3,12,4,9,13,6,3,9,105,40,145,12,21,33,77,25,95,12,8,22,82,129,210,72,226,297,0,0,0,259,406,662,0,0,0,15,39,51,75,148,223,94,183,272,9,3,10,62,19,83,0,0,0,0,0,0,0,0,0,18,3
101061544,11,0,11,684,278,957,0,0,0,0,0,0,0,0,0,38,6,42,723,285,1013,3,4,3,0,0,0,0,0,0,7,3,12,21,8,24,0,0,0,30,11,43,0,0,0,24,16,42,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,6,39,22,61,0,0,0,10,0,10,0,0,0,6,0,3,0,0,0,16,0,16,0,0,0,25,9,32,16,4,18,46,4,54,81,13,95,0,0,0,14,7,23,3,0,3,0,0,0,3,4,6,0,0,3,0,0,0,27,11,35,0,0,0,3,0,4,8,10,15,20,40,54,22,35,55,0,0,0,43,84,126,0,3,3,4,4,8,27,60,81,26,65,98,3,4,6,60,11,73,0,0,0,0,0,0,0,0,0,0,0
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,5,6,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,16,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,59,11,67,3,0,6,110,24,133,172,36,209,0,3,3,3,0,4,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,11,3,12,0,0,0,0,0,0,0,0,0,15,12,28,18,37,48,0,0,0,37,47,82,0,0,0,15,18,32,56,89,150,70,101,179,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
102011029,0,0,0,9,3,6,4,0,4,0,0,0,3,0,3,0,0,0,10,3,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,3,0,3,0,0,0,23,4,26,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,0,4,8,3,5,87,20,106,4,0,7,136,20,152,236,36,270,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,6,0,3,0,0,0,8,4,19,0,3,3,0,0,0,7,3,8,3,3,10,6,16,25,0,0,0,18,31,50,0,0,0,8,38,50,59,89,148,66,126,197,0,0,4,5,3,7,0,0,0,0,0,0,0,3,3,0,0
102011030,8,0,8,295,183,477,4,0,9,0,0,0,4,0,4,8,9,19,321,195,513,17,0,17,20,4,30,0,0,0,19,3,24,92,3,100,0,3,4,154,18,171,112,30,138,127,74,201,35,4,37,5,5,8,354,100,452,9,3,14,4,3,3,0,0,0,61,60,117,38,0,41,174,26,199,61,11,67,90,9,103,26,8,31,154,59,213,50,13,61,1287,401,1693,0,0,0,30,0,34,0,0,0,8,0,7,117,16,125,154,17,166,44,10,54,165,36,200,135,24,156,294,45,338,635,116,751,3,3,5,59,32,90,30,15,44,0,0,0,23,13,40,14,24,36,0,0,0,138,90,227,5,3,7,16,13,28,3,5,5,10,11,22,39,52,94,0,0,0,81,77,156,0,0,0,5,10,12,51,67,112,54,73,128,9,5,13,151,33,183,8,0,8,0,0,0,0,0,0,3,0
102011031,0,0,0,13,8,20,0,0,0,0,0,0,0,0,0,3,3,9,16,18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,6,14,33,37,71,8,7,20,0,11,7,8,6,16,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,3,0,6,10,0,10,14,0,11,3,0,5,8,0,10,8,0,14,108,81,186,0,0,0,3,3,8,0,0,5,19,5,27,0,0,0,29,8,37,14,3,16,91,35,129,17,10,25,260,48,304,376,91,469,6,3,8,18,5,24,22,8,31,6,3,5,12,23,33,19,26,37,0,0,0,77,70,146,19,37,58,39,14,47,13,11,26,270,390,666,497,1255,1755,3,4,6,846,1716,2557,0,0,0,3,10,12,330,518,847,335,524,861,3,0,3,28,7,36,0,0,0,0,0,0,0,0,0,0,0
102011032,0,0,0,12,0,13,0,0,3,4,0,4,0,0,0,4,0,4,16,3,21,11,0,9,3,0,9,0,0,0,0,0,0,0,0,0,3,0,3,15,3,18,56,23,86,46,47,90,4,3,5,16,27,48,50,14,64,3,4,6,23,12,33,0,0,0,17,11,21,14,4,20,40,6,47,43,8,46,76,11,91,30,8,42,95,15,107,47,15,60,562,200,768,0,0,0,8,0,11,0,0,0,10,8,17,48,20,71,69,31,101,40,12,52,259,56,315,79,13,98,453,69,527,837,150,982,17,11,21,65,20,87,56,10,65,38,12,49,24,15,38,42,46,89,3,0,0,244,116,355,24,22,46,233,82,316,11,14,24,174,185,360,454,672,1127,3,0,3,895,983,1878,0,0,0,18,39,58,414,525,937,428,566,998,7,0,9,89,27,109,117,23,132,0,0,0,0,0,4,0,3
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,3,0,7,0,5,5,0,0,0,0,0,0,3,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,19,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,4,5,0,5,14,0,14,5,0,5,55,17,69,80,17,101,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,16,3,22,3,8,14,15,17,30,9,3,12,0,0,0,48,32,78,0,0,0,0,3,7,16,33,42,11,39,47,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0
102011034,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,0,0,0,6,0,8,0,0,0,4,12,21,0,0,0,0,0,3,3,0,3,0,0,0,12,0,9,0,0,0,0,0,0,13,4,21,13,0,14,5,0,5,3,0,3,0,0,0,4,0,5,4,3,9,65,33,97,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,7,0,7,3,0,3,33,5,38,8,3,10,93,14,113,139,20,164,0,0,0,18,15,36,3,7,9,0,0,0,0,0,0,0,9,8,0,0,0,24,29,52,0,3,5,4,3,5,0,0,6,79,84,166,24,48,75,0,3,3,117,139,257,0,0,0,0,7,7,126,139,260,126,144,267,0,0,0,144,19,160,0,0,0,0,0,0,0,0,0,0,0
102011035,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,15,3,18,3,5,7,28,8,34,55,14,67,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,5,0,0,0,0,0,0,4,0,3,3,6,15,0,0,0,10,15,22,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,4,0,0,3,0,0,0,0,0,0,0,0
102011036,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,12,281,210,490,0,0,0,3,3,3,9,0,8,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,26,9,35,20,4,28,14,10,28,44,9,53,414,249,663,0,0,0,4,3,3,0,0,0,0,0,0,4,0,4,9,0,10,20,0,20,23,4,34,7,3,11,113,14,126,166,22,194,0,4,7,14,3,18,17,0,18,3,0,3,7,0,14,33,80,116,0,0,0,77,97,172,3,4,4,12,4,14,0,0,3,103,119,222,15,32,48,0,0,0,129,162,293,0,0,0,0,0,0,54,81,137,52,81,132,3,0,3,16,0,19,0,0,0,0,0,0,0,0,0,0,0
