SA2_MAINCODE_2016,Pro_400_499_H_0,Pro_400_499_H_1_15,Pro_400_499_H_16_24,Pro_400_499_H_25_34,Pro_400_499_H_35_39,Pro_400_499_H_40,Pro_400_499_H_41_48,Pro_400_499_H_49mo,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_15,Pro_500_649_H_16_24,Pro_500_649_H_25_34,Pro_500_649_H_35_39,Pro_500_649_H_40,Pro_500_649_H_41_48,Pro_500_649_H_49mo,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_15,Pro_650_799_H_16_24,Pro_650_799_H_25_34,Pro_650_799_H_35_39,Pro_650_799_H_40,Pro_650_799_H_41_48,Pro_650_799_H_49mo,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_15,Pro_800_999_H_16_24,Pro_800_999_H_25_34,Pro_800_999_H_35_39,Pro_800_999_H_40,Pro_800_999_H_41_48,Pro_800_999_H_49mo,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_15,Pro_1000_1249_H_16_24,Pro_1000_1249_H_25_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40,Pro_1000_1249_H_41_48,Pro_1000_1249_H_49mo,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_15,Pro_1250_1499_H_16_24,Pro_1250_1499_H_25_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40,Pro_1250_1499_H_41_48,Pro_1250_1499_H_49mo,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_15,Pro_1500_1749_H_16_24,Pro_1500_1749_H_25_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40,Pro_1500_1749_H_41_48,Pro_1500_1749_H_49mo,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_15,Pro_1750_1999_H_16_24,Pro_1750_1999_H_25_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40,Pro_1750_1999_H_41_48,Pro_1750_1999_H_49mo,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_15,Pro_2000_2999_H_16_24,Pro_2000_2999_H_25_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40,Pro_2000_2999_H_41_48,Pro_2000_2999_H_49mo,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000mo_H_0,Pro_3000mo_H_1_15,Pro_3000mo_H_16_24,Pro_3000mo_H_25_34,Pro_3000mo_H_35_39,Pro_3000mo_H_40,Pro_3000mo_H_41_48,Pro_3000mo_H_49mo,Pro_3000mo_H_NS,Pro_3000mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_15,Pro_PINS_H_16_24,Pro_PINS_H_25_34,Pro_PINS_H_35_39,Pro_PINS_H_40,Pro_PINS_H_41_48,Pro_PINS_H_49mo,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_15,Pro_Tot_H_16_24,Pro_Tot_H_25_34,Pro_Tot_H_35_39,Pro_Tot_H_40,Pro_Tot_H_41_48,Pro_Tot_H_49mo,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_15,TaTW_NNI_H_16_24,TaTW_NNI_H_25_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40,TaTW_NNI_H_41_48,TaTW_NNI_H_49mo,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_15,TaTW_1_149_H_16_24,TaTW_1_149_H_25_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40,TaTW_1_149_H_41_48,TaTW_1_149_H_49mo,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_15,TaTW_150_299_H_16_24,TaTW_150_299_H_25_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40,TaTW_150_299_H_41_48,TaTW_150_299_H_49mo,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_15,TaTW_300_399_H_16_24,TaTW_300_399_H_25_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40,TaTW_300_399_H_41_48,TaTW_300_399_H_49mo,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_15,TaTW_400_499_H_16_24,TaTW_400_499_H_25_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40,TaTW_400_499_H_41_48,TaTW_400_499_H_49mo,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_15,TaTW_500_649_H_16_24,TaTW_500_649_H_25_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40,TaTW_500_649_H_41_48,TaTW_500_649_H_49mo,TaTW_500_649_H_NS,TaTW_500_649_H_Tot,TaTW_650_799_H_0,TaTW_650_799_H_1_15,TaTW_650_799_H_16_24,TaTW_650_799_H_25_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40,TaTW_650_799_H_41_48,TaTW_650_799_H_49mo,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_15,TaTW_800_999_H_16_24,TaTW_800_999_H_25_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40,TaTW_800_999_H_41_48,TaTW_800_999_H_49mo,TaTW_800_999_H_NS,TaTW_800_999_H_Tot
101041027,0,10,10,0,0,0,0,0,0,24,3,5,3,9,0,0,0,0,0,29,3,5,10,9,3,5,3,0,0,41,3,3,3,13,7,5,0,8,0,41,3,3,6,4,12,4,0,3,0,37,0,3,3,4,13,6,3,7,0,41,0,0,4,0,5,9,4,8,3,40,0,0,3,0,4,9,3,6,0,24,0,0,0,3,4,9,0,5,0,21,0,3,3,4,0,0,3,3,0,17,0,0,0,3,0,3,0,0,0,6,18,48,59,61,46,53,24,45,11,363,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,12,3,0,0,0,0,4,0,18,0,8,12,5,3,3,0,4,0,30,0,9,6,4,8,4,3,4,3,42,0,10,8,17,9,6,6,4,0,64,0,8,4,9,15,12,3,5,6,64,0,0,0,7,17,11,8,11,0,54
101051539,0,11,6,9,8,0,0,8,4,42,3,17,19,24,6,8,3,4,4,78,4,11,38,24,9,14,8,11,0,120,3,7,31,32,41,21,6,15,3,162,10,8,26,32,70,50,15,15,0,234,13,4,23,38,62,55,23,32,3,256,17,7,12,27,67,75,24,24,0,252,11,4,3,16,44,62,36,48,3,233,11,3,5,9,42,50,24,42,0,184,5,3,0,7,13,21,9,26,0,85,0,0,0,5,3,5,3,6,3,20,81,108,178,228,368,361,153,236,13,1731,0,0,0,0,0,3,0,0,0,5,0,5,3,0,0,0,0,0,0,8,0,12,3,3,3,6,0,0,0,27,0,5,5,4,10,11,0,0,0,39,3,9,8,4,27,13,11,3,0,91,8,8,16,18,29,30,13,14,0,132,0,4,6,12,62,45,15,16,0,167,0,0,3,10,62,73,40,28,3,215
101051540,0,4,3,0,0,0,0,0,0,11,0,4,7,6,0,3,0,5,0,23,3,0,10,3,3,3,0,3,0,24,0,0,6,8,5,3,0,7,0,26,3,0,8,5,7,7,10,4,0,45,0,0,4,0,9,8,9,7,0,32,0,8,0,13,7,12,9,12,0,45,0,0,0,0,3,11,6,12,0,29,0,3,0,3,10,4,3,12,0,34,0,0,0,4,0,4,0,10,0,21,0,0,0,0,0,0,0,0,0,5,15,30,43,34,41,47,31,70,0,317,0,0,0,0,0,0,3,3,0,4,0,4,0,0,0,0,0,0,0,10,0,4,4,3,0,0,0,0,0,14,0,4,4,0,3,3,3,7,0,24,3,5,4,0,3,10,0,3,0,28,0,0,5,11,6,3,0,5,0,39,3,0,0,9,19,16,9,8,0,71,0,3,0,6,19,20,8,12,0,75
101061541,0,4,6,0,0,0,0,0,0,17,3,3,6,0,3,0,0,0,0,21,0,0,3,9,4,3,3,0,0,21,0,5,3,6,0,4,0,3,0,30,3,0,5,13,11,9,5,3,0,54,3,0,3,7,16,5,3,13,0,46,0,0,0,8,15,10,6,11,0,51,0,0,0,0,8,9,15,13,0,41,7,0,3,4,9,9,12,11,0,52,0,0,0,0,0,4,0,4,0,16,0,0,0,0,0,0,0,0,0,4,16,33,37,45,66,59,46,54,4,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,9,0,3,5,3,3,3,0,0,0,23,0,0,3,3,9,7,3,0,0,22,0,3,0,4,12,10,8,3,0,43,3,0,0,3,8,14,7,4,0,42
101061542,0,4,0,0,0,0,0,0,0,9,0,0,0,3,0,7,0,3,0,15,0,8,0,0,4,3,0,6,0,23,0,0,7,3,0,0,3,3,0,18,3,3,7,3,0,6,0,6,0,31,0,3,3,5,3,10,3,5,0,30,4,0,3,3,3,5,0,3,0,24,0,0,0,0,0,5,3,4,0,12,0,4,3,4,8,12,3,3,0,33,0,0,0,3,3,7,5,7,0,34,0,0,0,0,0,0,0,0,0,0,17,47,26,39,22,52,24,42,0,265,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,10,0,3,0,0,0,0,0,3,0,13,3,5,3,3,0,0,0,3,0,16,3,3,0,3,0,4,0,3,0,17,0,3,3,0,10,6,3,3,0,34,0,3,3,3,16,3,0,5,0,35,0,3,4,11,4,13,7,10,0,54
101061543,0,3,11,0,0,0,0,0,0,19,6,8,15,13,6,0,0,0,0,49,5,3,16,15,13,3,6,4,0,61,6,0,9,14,11,13,5,5,0,68,4,0,11,13,28,25,10,8,0,101,3,0,3,12,23,16,7,17,0,85,0,0,0,6,14,19,8,18,0,63,4,0,0,7,17,15,13,26,0,70,4,0,3,0,7,13,16,32,0,73,0,0,0,0,3,5,7,15,0,26,0,0,0,0,0,0,0,0,0,3,28,40,80,81,115,110,63,130,3,651,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,3,4,3,0,0,0,0,0,0,13,4,4,4,0,6,7,4,3,0,34,0,7,10,3,15,11,4,11,0,60,0,10,4,16,15,20,4,7,0,83,3,0,5,6,27,18,12,6,6,88,3,4,3,4,38,29,8,17,3,122
101061544,0,0,3,0,3,0,0,0,0,3,0,5,8,4,0,0,0,0,0,20,0,0,4,3,0,0,0,0,0,11,3,0,3,0,0,4,0,3,0,19,0,0,0,9,3,10,3,3,0,31,0,0,0,0,8,9,0,0,0,29,0,0,3,4,0,5,0,5,0,21,0,0,0,0,3,7,0,10,0,27,0,0,0,0,0,5,0,14,0,24,0,0,0,0,0,4,0,6,0,5,0,0,0,0,0,0,0,4,0,4,6,15,24,23,30,46,16,43,3,208,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,3,0,6,0,0,3,0,0,0,0,5,0,13,0,4,3,4,8,3,0,3,0,25,0,0,3,4,3,3,3,3,3,28,3,3,3,6,7,6,4,11,0,47,0,0,0,4,17,5,8,5,0,44
102011028,0,4,3,3,0,0,0,0,0,13,0,6,4,3,0,3,0,0,0,15,0,6,0,3,0,0,3,0,0,21,0,5,0,0,0,3,0,0,0,10,0,0,5,3,3,6,3,4,0,21,0,0,3,0,0,6,0,0,0,18,3,4,4,3,4,7,3,8,0,36,0,0,0,0,0,4,3,5,0,22,0,0,0,0,7,4,0,7,0,19,0,0,0,0,0,4,0,3,0,14,0,0,0,0,3,0,0,0,0,3,12,46,26,25,20,41,17,24,3,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,3,0,15,0,0,8,3,3,6,0,0,0,18,0,4,0,0,3,6,0,3,0,24,0,3,0,7,4,4,0,3,0,20,3,0,0,0,8,11,6,5,0,23
102011029,3,7,3,0,3,4,4,0,0,24,0,3,8,3,0,3,0,0,0,19,0,4,8,3,0,4,0,3,0,30,0,3,7,3,0,0,0,0,0,16,0,3,3,0,7,8,4,4,0,32,0,3,3,3,4,5,0,9,0,25,5,0,3,4,0,8,0,10,0,30,0,0,0,0,4,7,0,5,0,25,0,4,0,3,0,12,3,7,0,23,0,0,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,4,13,50,43,35,21,51,9,50,3,274,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,5,3,8,0,4,0,5,0,0,0,18,0,0,5,3,3,9,0,3,0,25,0,3,4,7,7,7,7,3,0,38,0,3,3,7,8,6,4,6,0,39,3,3,0,10,11,19,5,3,0,49
102011030,0,0,0,0,3,0,0,0,0,5,0,3,8,0,0,0,0,0,0,15,0,0,3,3,4,7,0,3,0,19,0,0,10,3,3,8,0,5,0,35,0,0,6,3,15,12,3,7,0,52,0,0,3,3,11,7,11,4,0,44,0,0,0,0,8,10,6,12,0,38,0,0,3,0,4,17,4,7,0,32,0,0,3,0,8,21,10,18,0,62,0,0,0,0,0,4,4,12,0,16,0,0,0,0,0,0,0,0,0,4,11,14,34,18,68,92,41,75,0,348,0,0,0,0,0,3,0,0,0,3,3,4,0,0,0,0,0,0,0,9,0,6,4,0,0,0,0,0,0,12,0,4,6,3,7,5,0,3,0,27,0,4,7,9,14,5,3,7,0,44,0,5,3,11,12,21,4,6,4,64,0,3,10,8,50,46,12,16,3,143,3,5,3,10,73,38,25,19,0,175
102011031,3,12,19,10,3,3,0,8,0,58,3,22,38,19,7,8,6,6,0,115,4,23,38,34,24,20,8,15,0,151,4,4,35,34,39,28,10,9,0,163,6,7,31,38,46,41,24,30,4,234,7,11,12,27,47,41,21,26,0,194,7,6,4,19,41,43,36,43,0,199,10,3,4,7,35,38,29,65,4,180,4,0,6,12,20,57,39,54,0,203,0,3,6,6,11,19,14,50,0,106,0,0,3,3,3,5,0,9,7,30,50,154,222,216,278,298,180,302,19,1736,0,0,3,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,11,0,13,8,3,3,0,0,0,0,25,0,11,16,3,9,9,0,0,0,45,0,13,14,16,11,12,4,3,0,82,3,4,14,30,22,15,5,3,4,110,0,8,10,27,58,33,13,9,3,157,3,6,7,12,60,44,33,23,3,188
102011032,13,25,22,11,7,15,0,5,0,90,17,35,79,32,18,6,4,5,0,191,27,31,116,50,52,31,4,12,0,324,16,27,166,90,83,78,16,12,3,497,42,30,118,145,178,187,48,53,4,798,44,13,63,129,184,222,63,68,4,793,45,13,41,88,213,237,77,70,4,798,28,7,13,39,162,249,88,98,3,692,32,4,20,28,155,223,73,154,5,689,3,3,13,30,27,98,29,122,0,331,0,3,6,8,7,15,0,3,6,51,281,286,695,647,1090,1376,411,619,41,5437,0,0,0,0,0,0,0,5,0,10,0,11,0,0,0,0,0,0,0,14,0,9,5,10,0,3,0,5,0,39,3,11,15,10,19,5,0,10,0,77,3,10,20,10,40,26,9,12,4,131,3,15,21,30,36,45,20,18,4,193,12,9,17,50,86,62,30,30,3,293,4,3,9,27,109,86,52,42,3,342
102011033,0,4,3,0,0,0,0,0,0,6,0,9,4,0,3,0,0,0,0,14,0,0,6,3,4,0,0,0,0,19,0,5,15,16,4,7,0,0,0,42,0,0,0,4,9,5,3,7,0,31,3,0,4,3,8,17,4,9,0,54,0,0,3,3,9,23,3,3,0,47,3,0,0,4,7,20,0,6,0,44,0,0,0,0,3,7,3,8,0,23,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,7,20,39,40,60,82,22,38,3,310,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,14,0,0,3,3,4,3,4,0,0,16,0,0,0,4,0,7,0,0,0,20,0,0,0,0,3,0,0,7,0,14
102011034,0,9,7,0,0,0,0,0,0,23,0,3,10,8,3,0,3,4,0,29,0,6,11,9,4,0,0,0,0,33,0,0,13,8,7,3,0,6,0,41,0,3,3,6,12,3,0,6,0,36,0,0,0,4,9,12,4,7,0,41,0,0,0,0,12,17,6,10,0,56,3,0,0,4,7,12,5,20,0,54,0,0,3,0,0,3,3,10,0,26,0,3,3,0,0,0,0,3,0,13,0,0,0,0,0,3,0,0,0,5,11,41,52,38,63,66,31,67,3,370,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,6,0,4,0,0,0,3,0,0,0,8,0,3,6,4,4,4,0,3,0,19,0,0,0,4,9,9,0,0,0,28,3,0,0,9,16,11,5,6,0,40,0,0,10,9,19,23,11,0,0,68
102011035,0,0,4,0,0,0,0,0,0,4,0,3,4,4,0,0,0,0,0,20,0,3,0,8,0,3,0,0,0,16,3,3,11,6,4,3,0,0,0,27,0,3,7,5,10,15,0,4,0,36,0,0,7,3,3,6,0,8,0,32,0,0,0,3,6,9,3,10,0,40,3,0,0,4,12,7,7,15,0,42,0,0,0,3,6,5,6,4,0,24,0,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,13,26,34,33,39,53,16,57,0,275,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,8,0,3,0,8,0,0,0,3,0,15,0,0,3,0,3,6,0,3,0,14,0,0,0,4,0,3,0,3,0,8
102011036,0,4,6,3,0,0,0,0,0,19,0,3,3,4,3,0,0,3,0,22,0,3,4,7,4,3,0,9,0,39,5,3,6,6,11,3,3,4,0,42,0,0,8,3,5,8,7,12,0,47,0,0,7,4,8,13,0,12,0,48,0,3,0,0,9,12,5,6,0,40,0,0,0,4,8,17,7,15,0,49,0,0,0,3,0,8,8,18,0,40,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,7,11,33,43,45,56,71,33,81,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,12,0,3,3,3,6,3,0,3,0,19,0,0,0,0,4,3,3,0,0,21,0,0,4,8,13,9,8,0,0,34,0,0,3,4,27,18,10,6,0,66
102011037,0,3,6,4,0,3,0,0,0,14,0,0,8,5,0,0,0,0,0,20,0,4,5,7,4,0,0,3,0,25,0,3,6,6,3,0,0,3,0,20,0,0,0,11,3,4,0,0,3,30,0,0,3,3,3,4,5,4,0,25,0,3,0,3,0,0,3,0,0,16,0,0,0,0,0,3,0,8,0,16,0,0,4,3,5,0,0,3,0,18,0,0,0,3,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,4,3,27,35,46,25,22,15,34,7,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,8,3,0,0,0,0,14,0,0,0,0,6,0,0,0,0,9,0,0,0,3,4,0,3,3,0,13
102011038,0,0,6,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,3,3,5,0,0,0,0,0,11,0,3,3,4,0,0,0,0,0,13,0,4,0,0,7,0,0,3,0,14,0,0,0,3,0,4,3,0,0,11,0,3,3,0,0,0,0,0,0,6,0,0,0,0,4,3,4,4,0,12,0,0,0,0,0,0,0,6,0,10,0,0,0,0,3,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,5,23,21,17,15,12,11,22,3,123,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,3,0,12,0,0,4,4,4,3,0,0,0,25,0,5,0,3,3,0,0,0,0,16,0,0,0,4,3,11,5,6,0,28
102011039,0,11,5,0,0,3,0,0,0,28,0,9,8,4,0,0,0,3,0,27,0,9,19,9,4,0,0,7,0,45,0,4,12,8,3,7,3,4,0,50,3,8,10,13,9,10,0,11,4,65,3,3,11,9,14,12,4,6,0,64,4,0,4,10,12,13,3,17,0,67,3,6,0,6,15,13,11,11,0,62,0,3,0,0,3,14,3,22,0,51,0,3,3,6,0,8,7,10,0,39,0,0,0,0,0,0,0,4,0,8,18,83,77,69,68,90,40,91,6,548,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,6,3,5,0,0,0,0,0,16,0,9,5,0,0,5,0,0,0,28,0,3,15,3,6,7,4,0,0,39,3,3,6,14,9,8,5,3,3,54,0,0,3,5,11,21,5,3,0,58,0,0,5,7,18,27,6,15,0,77
102011040,3,9,5,8,4,0,0,0,0,37,0,12,18,12,9,0,0,3,0,50,3,6,4,12,6,0,3,3,0,47,0,8,14,21,6,16,4,6,0,69,3,11,10,22,12,12,6,9,0,85,4,3,3,3,14,20,7,11,0,69,0,6,3,3,12,15,7,5,0,51,4,0,4,3,16,22,11,16,0,74,0,8,7,6,5,20,9,11,0,65,3,3,0,5,6,3,5,9,0,37,0,0,0,0,0,3,0,0,0,10,22,88,74,105,91,112,53,87,3,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,3,0,0,0,0,0,22,3,11,11,4,7,4,0,0,0,38,3,9,8,4,6,8,0,7,0,42,4,5,8,7,8,7,3,8,3,54,4,0,9,6,15,14,7,4,0,60,3,4,5,8,17,16,13,11,0,75
102011041,3,4,0,0,0,0,0,0,0,11,0,0,4,8,0,0,0,0,0,14,0,4,7,7,5,5,0,4,0,37,0,0,7,11,5,5,0,0,0,38,0,5,3,9,14,3,4,3,0,43,3,0,4,0,7,15,9,8,0,47,3,0,0,6,5,12,6,12,0,38,3,0,0,0,4,16,3,9,0,43,3,0,3,0,0,6,3,14,0,26,0,0,0,0,0,3,3,13,0,24,0,0,0,0,0,0,0,0,0,3,13,46,37,40,50,69,32,66,0,351,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,14,0,11,3,4,0,0,0,0,0,16,0,4,5,5,3,5,0,3,0,29,0,3,5,9,0,5,3,0,3,31,0,4,3,6,14,10,3,3,0,39,3,0,0,4,8,19,3,7,0,43
102011042,3,6,9,8,0,0,0,0,0,32,3,8,17,5,3,4,0,0,3,48,0,12,30,24,5,9,3,0,0,81,5,0,30,18,17,15,3,8,0,92,8,0,16,23,21,25,3,6,3,115,3,3,14,18,10,26,11,19,0,101,3,0,8,14,21,36,4,9,0,99,4,0,0,10,25,21,11,26,0,93,0,0,7,7,7,14,9,22,0,71,0,3,4,0,3,10,0,17,0,38,0,0,0,0,0,0,0,3,0,11,40,71,148,128,124,159,43,118,17,850,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,16,3,4,3,0,5,4,0,0,0,24,0,10,12,7,6,8,6,5,0,42,0,4,7,14,6,3,3,4,0,47,0,0,3,14,27,15,5,9,0,71,5,0,8,8,13,26,11,9,0,76
102011043,0,6,8,3,0,0,0,0,0,17,0,4,20,12,3,0,0,3,0,45,3,6,15,11,3,0,0,3,0,49,0,0,11,19,10,13,7,0,0,54,0,7,3,16,20,12,4,5,0,66,0,0,11,5,12,9,3,9,0,51,3,0,4,5,5,10,4,9,0,33,3,0,0,3,9,11,0,11,0,36,0,0,0,6,3,12,6,13,0,41,0,0,0,0,7,8,0,9,0,28,0,0,0,0,3,0,0,0,0,15,15,42,79,85,67,76,25,72,6,469,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,10,0,3,5,0,0,3,0,3,0,18,0,3,5,3,4,5,0,0,0,30,0,4,5,10,8,10,0,0,0,32,0,6,0,7,18,17,3,4,0,60,0,0,3,9,20,27,5,0,0,66
102021044,4,6,10,9,4,0,0,0,0,31,4,14,15,13,4,6,0,3,0,50,0,6,20,16,7,0,0,8,0,62,0,6,16,24,15,6,3,10,0,80,4,5,25,12,20,22,10,9,3,99,3,0,3,12,15,13,4,16,0,72,3,4,5,12,10,14,3,7,0,60,3,3,0,0,7,17,15,12,0,57,3,0,0,4,8,13,3,16,0,49,0,0,0,0,6,13,3,11,0,30,0,0,0,0,0,0,0,0,0,6,29,75,114,104,94,105,49,86,7,663,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,5,0,11,4,0,0,4,0,0,0,19,0,7,11,3,0,3,0,0,0,27,0,5,11,4,3,10,4,0,3,33,0,8,14,6,8,4,4,5,0,54,3,4,4,17,31,11,7,7,0,76,3,4,3,11,21,35,8,5,0,91
102021045,0,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,6,6,5,0,3,0,0,0,22,0,0,3,3,0,5,0,0,0,20,0,4,9,4,4,4,4,0,0,31,0,0,0,3,5,8,0,10,0,31,4,0,3,5,12,16,8,11,0,48,0,0,0,3,6,12,4,10,0,34,0,3,0,0,3,4,5,9,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,24,28,29,35,49,19,40,4,229,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,5,0,0,3,5,3,3,0,0,0,12,0,0,0,6,5,4,0,0,0,19,0,0,0,3,5,0,3,4,0,25,0,0,0,4,11,8,7,3,0,28
102021046,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,4,7,0,0,0,0,0,0,10,0,0,3,0,3,0,0,0,0,6,0,3,10,3,3,4,4,4,0,23,0,0,0,3,0,6,3,3,0,11,5,0,4,0,4,3,0,4,0,18,0,0,0,0,3,9,0,3,0,14,0,0,0,0,0,4,0,3,0,8,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,12,23,14,19,25,10,20,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,4,6,3,0,0,0,0,12,0,0,5,5,5,7,0,0,0,21,0,3,0,7,3,5,0,3,0,24,0,0,0,6,3,6,0,4,3,21,0,0,0,3,6,9,4,3,0,23
102021047,0,8,0,5,4,3,0,0,0,23,3,5,7,3,3,0,0,0,0,29,0,5,13,17,10,3,5,4,0,60,5,12,16,16,24,12,3,3,0,93,9,4,9,13,23,28,10,10,0,100,3,0,6,23,22,20,13,11,0,109,3,3,6,7,20,24,14,18,0,88,3,0,0,0,19,20,12,15,0,76,0,0,4,9,16,31,16,21,0,99,0,0,0,6,9,10,5,13,0,38,0,0,0,3,0,3,0,0,0,8,28,56,77,105,152,153,78,91,7,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,9,0,3,0,0,0,0,18,0,4,3,3,7,6,0,0,0,24,0,3,3,9,15,8,4,6,0,55,0,3,4,10,16,14,10,6,0,62,3,3,9,12,22,28,9,9,0,80,0,0,9,12,61,40,12,15,0,160
