SA2_MAINCODE_2016,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000mo_A_15_19,Lab_3000mo_A_20_24,Lab_3000mo_A_25_34,Lab_3000mo_A_35_44,Lab_3000mo_A_45_54,Lab_3000mo_A_55_64,Lab_3000mo_A_65_74,Lab_3000mo_A_75ov,Lab_3000mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34
101041017,15,19,52,42,56,23,3,215,5,0,3,0,0,0,0,0,9,34,0,0,0,0,0,0,0,40,11,3,3,8,10,3,0,0,41,5,8,7,9,10,3,3,0,38,8,13,8,10,13,12,0,0,57,0,3,13,9,14,12,0,0,55,3,8,8,9,12,10,4,0,61,0,4,10,15,16,12,4,0,66,0,0,6,3,7,4,0,0,25,0,0,0,0,3,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,0,0,14,73,39,64,66,85,76,20,0,418,0,0,0,3,0,0,0,0,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,10,0,3,0,0,0,3,0,0,14,0,0,0
101041018,0,0,3,11,5,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,10,0,0,0,0,3,3,0,0,7,0,0,0,0,8,4,0,0,15,0,0,0,0,5,7,0,0,14,0,3,4,3,9,7,0,0,22,0,0,0,3,6,9,0,0,20,3,0,0,0,3,3,0,0,13,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,7,9,36,34,12,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041019,11,26,57,78,81,12,0,264,3,0,0,0,0,0,0,0,4,33,6,0,3,0,8,0,0,46,10,3,10,3,0,0,0,0,26,4,3,6,3,11,3,4,0,28,5,5,10,10,11,16,0,0,57,0,5,10,13,14,11,9,3,65,7,8,14,10,16,15,3,0,82,3,11,31,24,52,38,4,0,163,3,7,41,27,41,32,3,0,148,0,5,14,13,12,8,0,0,63,0,3,10,4,10,3,0,0,33,0,0,4,5,5,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,4,0,0,0,17,74,57,144,119,179,140,26,3,746,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,8,0,0,0
101041020,3,7,16,22,23,0,0,75,4,0,0,0,0,4,0,0,6,7,0,0,0,0,3,0,0,12,0,0,0,3,0,3,0,0,8,0,3,4,3,3,7,10,0,29,9,0,3,0,3,0,0,0,16,0,3,3,6,10,4,3,0,27,3,3,0,3,3,9,0,0,29,0,4,8,6,3,11,0,0,32,0,0,5,3,8,0,0,0,24,0,0,0,0,0,8,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,24,17,25,28,44,49,17,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
101041021,0,0,3,9,5,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,3,3,0,0,0,3,0,0,13,0,0,0,0,0,3,0,0,9,0,0,3,0,10,0,0,0,12,0,0,0,4,3,0,0,0,14,0,3,0,3,5,0,0,0,9,0,0,0,5,3,0,0,0,10,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,10,13,27,12,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,3,25,27,22,30,8,3,117,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,11,4,0,0,0,4,7,0,0,17,0,0,0,3,4,8,3,0,22,0,0,3,9,7,7,3,0,31,0,0,5,9,3,12,3,0,33,3,3,12,6,11,12,3,3,48,0,0,3,0,4,5,3,0,22,0,0,0,3,12,3,3,0,21,0,0,0,3,3,0,0,0,8,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,8,22,39,60,50,14,3,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
101041024,0,7,6,9,8,4,0,41,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,3,0,0,0,4,6,0,0,16,0,0,0,0,0,0,3,0,9,0,0,0,4,3,3,0,0,6,3,0,3,0,0,6,0,0,13,0,0,4,0,3,5,0,0,19,0,0,0,0,5,0,0,0,8,0,0,4,0,3,8,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,10,11,10,12,21,27,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
101041025,13,24,30,51,52,11,3,183,3,0,0,0,0,0,0,0,5,35,3,0,0,4,7,0,0,46,8,3,7,0,10,8,5,0,34,3,9,7,8,6,9,3,0,43,7,7,7,9,13,24,0,0,57,3,7,9,10,14,20,10,0,67,0,4,4,10,14,16,0,0,55,0,0,8,7,12,9,3,0,38,0,0,5,3,8,3,0,0,22,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,3,0,0,3,0,0,0,14,59,30,51,44,86,105,23,0,397,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3
101041026,19,31,52,41,59,17,0,227,0,0,0,0,0,3,0,0,3,12,0,0,0,0,4,0,0,23,4,4,3,6,7,7,3,0,32,3,3,3,9,10,9,3,0,36,3,3,3,6,17,4,3,0,40,0,10,6,4,7,10,3,0,43,0,6,8,14,11,11,0,0,52,0,6,7,9,15,10,3,0,53,0,0,3,3,9,3,0,0,23,0,0,5,0,8,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,0,3,0,0,0,11,27,35,39,47,93,62,18,4,325,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0
101041027,3,14,10,27,32,7,0,104,0,0,0,0,0,0,0,0,0,9,0,0,3,0,4,0,0,17,3,0,0,0,6,14,3,0,27,3,3,3,0,16,7,3,0,34,0,3,3,7,9,16,5,0,48,3,9,6,13,11,24,4,0,73,0,6,5,7,11,13,0,0,42,0,0,6,3,13,11,4,0,34,0,0,0,4,3,3,0,0,19,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,28,18,34,41,70,95,24,3,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0
101051539,32,92,139,159,161,40,4,651,5,0,0,0,3,0,0,0,10,56,4,4,3,6,4,0,0,77,12,9,6,10,18,10,6,0,68,12,11,8,16,15,9,5,0,80,15,11,21,18,25,19,3,0,109,8,21,22,23,42,31,8,0,156,10,28,41,29,51,38,5,0,207,6,30,27,29,47,20,4,0,171,0,4,28,28,22,19,3,0,107,0,6,15,12,3,7,0,0,45,0,0,9,6,3,3,0,0,18,0,0,0,3,3,0,0,0,10,0,0,0,5,3,0,0,0,4,0,0,3,0,0,0,0,0,3,4,0,11,3,3,0,0,0,22,135,124,184,186,239,173,34,3,1083,0,0,0,0,4,3,0,0,8,6,0,0,0,0,0,0,0,7,3,0,0,0,3,0,0,0,7,0,0,4,3,0,5,0,0,10,0,0,0,3,0,0,3,0,6,0,4,0
101051540,21,62,70,94,55,18,0,315,3,0,0,3,4,0,0,0,11,20,3,4,0,4,5,3,0,43,10,3,9,3,7,14,8,0,47,3,4,0,0,8,13,0,3,29,0,3,6,4,8,14,3,0,41,9,3,9,6,11,11,4,3,52,3,9,15,5,10,9,3,0,56,3,9,12,13,12,13,4,0,67,0,3,6,17,4,11,0,0,42,0,3,0,3,3,3,0,0,20,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,8,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,12,58,48,68,59,80,91,32,9,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
101061541,5,20,26,37,33,9,0,140,3,0,0,0,0,0,0,0,3,34,0,0,0,0,0,0,0,37,13,0,4,3,0,3,3,0,28,0,3,3,3,0,0,0,0,22,3,0,0,3,6,7,7,0,26,0,7,3,4,7,3,3,0,31,0,6,9,10,6,5,0,0,37,0,5,11,9,8,3,0,0,41,0,0,0,5,4,7,0,0,17,0,0,3,0,0,0,0,0,3,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,53,30,43,32,40,32,13,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101061542,0,17,21,37,21,10,4,111,0,0,0,0,0,0,0,0,7,21,5,3,4,0,3,0,3,34,10,3,3,0,3,3,0,0,30,4,3,0,0,4,11,3,3,29,0,3,3,3,3,9,6,0,25,8,3,3,10,10,0,3,3,36,3,9,8,10,11,3,0,0,40,0,11,6,9,9,12,3,0,48,0,0,3,3,7,10,4,0,26,0,0,0,0,3,0,3,0,5,0,0,0,4,0,3,4,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,14,39,45,30,43,57,50,26,14,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0
101061543,8,26,40,62,53,13,0,212,0,0,0,0,3,0,0,0,3,39,3,0,3,3,0,0,0,48,6,5,3,6,6,11,0,0,42,6,6,7,13,6,6,4,0,45,5,3,8,13,12,7,0,0,54,3,13,19,21,26,20,7,0,103,0,9,19,20,31,17,3,4,108,0,15,22,32,28,15,6,0,123,0,4,8,9,16,9,0,0,41,0,0,0,0,3,0,0,0,8,0,0,0,5,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,5,0,0,0,13,78,66,97,117,134,98,27,3,615,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
101061544,10,28,34,51,35,17,7,182,3,0,0,0,0,4,0,0,7,5,3,5,0,3,4,3,0,23,3,0,3,3,7,4,3,0,35,0,3,5,0,3,13,4,3,32,3,3,0,4,5,4,3,0,29,6,16,5,12,11,10,0,0,60,3,19,22,12,18,20,0,0,94,3,12,23,8,13,17,3,0,73,0,4,3,5,7,4,3,0,29,0,0,3,3,3,5,0,0,12,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,10,0,0,3,0,0,0,0,3,9,33,64,71,54,81,86,28,13,416,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0
102011028,0,0,4,4,3,0,3,18,0,0,0,0,3,0,0,0,3,11,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,10,3,0,0,3,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,9,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,4,3,0,0,11,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,9,6,25,11,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011029,0,0,3,8,6,5,0,20,3,0,0,0,0,0,0,0,4,13,0,0,0,4,3,0,0,16,3,6,0,0,3,0,0,0,18,0,4,0,0,6,0,0,0,16,3,3,0,4,3,3,0,0,10,0,0,3,4,5,5,5,0,24,0,0,0,0,4,0,0,0,6,0,0,3,3,5,5,0,0,21,0,0,0,0,3,6,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,12,16,40,19,10,0,127,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
102011030,49,201,199,285,167,29,0,944,0,0,0,0,0,0,0,0,4,8,3,0,3,4,0,3,0,17,4,13,4,3,10,0,3,0,39,3,8,4,11,8,10,3,0,45,8,3,11,12,13,10,4,0,60,17,22,25,10,36,23,10,0,142,14,34,49,42,42,32,6,0,215,5,33,44,38,41,25,3,0,192,3,15,15,15,24,26,3,0,95,0,3,8,13,9,7,0,0,35,0,0,8,7,9,5,0,0,29,0,0,0,5,3,0,0,0,9,0,0,0,0,3,0,0,0,11,0,0,0,0,4,3,0,0,9,0,3,3,3,3,0,0,0,15,57,140,169,160,202,145,32,4,911,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
102011031,30,35,47,62,52,8,0,253,6,0,0,0,0,0,0,0,7,116,8,8,0,4,3,0,0,138,37,22,6,5,13,14,0,0,88,12,19,5,4,11,9,3,0,75,3,13,8,9,14,23,6,0,76,6,11,10,15,16,20,7,0,89,0,14,22,21,27,26,0,0,106,0,11,17,15,20,21,6,0,92,0,4,12,9,17,20,3,0,61,0,0,3,6,4,3,0,0,17,0,0,4,0,6,0,0,0,12,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,182,107,99,92,133,135,28,5,790,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,3,7,0,0,0
102011032,47,106,134,173,160,44,4,689,4,0,0,0,0,0,0,0,10,85,4,3,3,6,10,0,0,110,35,15,16,8,11,11,3,0,104,15,17,17,17,17,22,0,0,101,10,30,15,16,31,18,13,0,135,14,30,21,33,26,40,10,0,172,6,32,44,34,60,40,9,0,236,4,26,37,36,47,43,4,0,197,0,8,29,26,24,22,3,0,110,0,3,10,13,15,12,3,0,56,0,0,6,11,10,12,0,0,39,0,0,3,3,5,10,0,0,21,0,0,0,0,6,4,0,0,11,0,0,0,3,0,6,0,0,11,4,3,3,7,3,7,0,0,25,175,163,202,218,275,251,49,0,1337,0,0,3,0,3,3,0,0,10,5,0,0,0,0,0,0,0,11,0,0,0,3,0,4,0,0,7,0,0,0,4,3,0,0,0,14,0,0,7,3,0,0,0,0,7,0,3,3
102011033,0,0,3,16,4,3,0,35,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12,0,4,0,0,6,0,0,0,9,0,0,0,0,0,0,3,0,9,0,3,0,0,0,6,0,0,10,0,0,0,3,3,0,0,0,10,0,0,3,0,4,0,0,0,7,0,0,3,4,4,0,0,0,14,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,6,11,14,18,9,6,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011034,12,12,20,51,77,25,0,211,0,0,0,0,0,0,0,0,3,46,3,0,0,3,3,0,0,55,11,12,0,5,11,3,0,0,38,4,0,3,8,5,3,0,0,35,0,3,6,6,4,12,3,0,29,0,4,5,5,8,4,0,0,31,0,3,7,12,10,3,0,0,32,0,4,0,5,8,0,0,0,21,0,0,0,3,4,3,0,0,13,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,28,21,48,56,35,7,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0
102011035,0,0,0,5,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,8,3,0,3,0,0,7,0,0,3,0,4,0,0,0,6,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,8,11,9,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,23,32,56,71,79,9,0,273,0,0,0,0,0,0,0,0,4,26,0,0,6,0,0,0,0,38,9,8,3,3,3,0,0,0,28,4,3,0,3,0,3,0,0,18,4,6,3,0,3,13,0,0,26,0,13,8,13,18,20,3,0,74,0,12,21,28,21,23,0,0,112,0,6,17,23,32,24,3,0,109,0,0,6,20,19,26,3,0,77,0,3,3,4,9,8,0,0,24,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,45,50,66,113,122,107,12,3,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011037,0,0,0,3,0,3,0,15,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,5,3,0,5,3,0,0,15,0,0,0,4,9,5,0,0,18,0,0,3,3,3,5,0,0,13,0,0,3,6,6,7,0,0,19,0,0,0,3,3,0,0,0,6,0,0,0,7,0,3,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,15,21,26,20,5,0,97,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
