SA3_NAME16	EmploymentStatus	Sex	workers
Holdfast Bay	Owner managers of unincorporated enterprises	F	497
Holdfast Bay	Owner managers of unincorporated enterprises	M	665
Marion		F	90
Marion		M	101
Marion	Contributing family workers	F	154
Marion	Contributing family workers	M	127
Marion	Employee	F	9851
Marion	Employee	M	8310
Marion	Owner managers of incorporated enterprises	F	337
Marion	Owner managers of incorporated enterprises	M	879
Marion	Owner managers of unincorporated enterprises	F	760
Marion	Owner managers of unincorporated enterprises	M	1238
Mitcham		F	112
Mitcham		M	94
Mitcham	Contributing family workers	F	151
Mitcham	Contributing family workers	M	142
Mitcham	Employee	F	14483
Mitcham	Employee	M	9324
Mitcham	Owner managers of incorporated enterprises	F	400
Mitcham	Owner managers of incorporated enterprises	M	821
Mitcham	Owner managers of unincorporated enterprises	F	769
Mitcham	Owner managers of unincorporated enterprises	M	1061
Onkaparinga		F	176
Onkaparinga		M	204
Onkaparinga	Contributing family workers	F	400
Onkaparinga	Contributing family workers	M	313
Onkaparinga	Employee	F	16822
Onkaparinga	Employee	M	13584
Onkaparinga	Owner managers of incorporated enterprises	F	670
Onkaparinga	Owner managers of incorporated enterprises	M	1590
Onkaparinga	Owner managers of unincorporated enterprises	F	1594
Onkaparinga	Owner managers of unincorporated enterprises	M	2504
Charles Sturt		F	171
Charles Sturt		M	212
Charles Sturt	Contributing family workers	F	215
Charles Sturt	Contributing family workers	M	207
Charles Sturt	Employee	F	16591
Charles Sturt	Employee	M	16687
Charles Sturt	Owner managers of incorporated enterprises	F	651
Charles Sturt	Owner managers of incorporated enterprises	M	1757
Charles Sturt	Owner managers of unincorporated enterprises	F	1021
Charles Sturt	Owner managers of unincorporated enterprises	M	1863
Port Adelaide - West		F	122
Port Adelaide - West		M	252
Port Adelaide - West	Contributing family workers	F	146
Port Adelaide - West	Contributing family workers	M	157
Port Adelaide - West	Employee	F	11349
Port Adelaide - West	Employee	M	24086
Port Adelaide - West	Owner managers of incorporated enterprises	F	404
Port Adelaide - West	Owner managers of incorporated enterprises	M	1283
Port Adelaide - West	Owner managers of unincorporated enterprises	F	548
Port Adelaide - West	Owner managers of unincorporated enterprises	M	1137
West Torrens		F	155
West Torrens		M	214
West Torrens	Contributing family workers	F	120
West Torrens	Contributing family workers	M	152
West Torrens	Employee	F	16893
West Torrens	Employee	M	21861
West Torrens	Owner managers of incorporated enterprises	F	467
West Torrens	Owner managers of incorporated enterprises	M	1531
West Torrens	Owner managers of unincorporated enterprises	F	615
West Torrens	Owner managers of unincorporated enterprises	M	1416
Barossa		F	91
Barossa		M	91
Barossa	Contributing family workers	F	232
Barossa	Contributing family workers	M	260
Barossa	Employee	F	5388
Barossa	Employee	M	5568
Barossa	Owner managers of incorporated enterprises	F	305
Barossa	Owner managers of incorporated enterprises	M	564
Barossa	Owner managers of unincorporated enterprises	F	587
Barossa	Owner managers of unincorporated enterprises	M	859
Lower North		F	57
Lower North		M	90
Lower North	Contributing family workers	F	237
Lower North	Contributing family workers	M	332
Lower North	Employee	F	3082
Lower North	Employee	M	3016
Lower North	Owner managers of incorporated enterprises	F	200
Lower North	Owner managers of incorporated enterprises	M	475
Lower North	Owner managers of unincorporated enterprises	F	471
Lower North	Owner managers of unincorporated enterprises	M	901
Mid North		F	76
Mid North		M	71
Mid North	Contributing family workers	F	197
Mid North	Contributing family workers	M	289
Mid North	Employee	F	4074
Mid North	Employee	M	3747
Mid North	Owner managers of incorporated enterprises	F	146
Mid North	Owner managers of incorporated enterprises	M	390
Mid North	Owner managers of unincorporated enterprises	F	362
Mid North	Owner managers of unincorporated enterprises	M	688
Yorke Peninsula		F	83
Yorke Peninsula		M	102
Yorke Peninsula	Contributing family workers	F	193
Yorke Peninsula	Contributing family workers	M	235
Yorke Peninsula	Employee	F	3132
Yorke Peninsula	Employee	M	2468
Yorke Peninsula	Owner managers of incorporated enterprises	F	196
Yorke Peninsula	Owner managers of incorporated enterprises	M	414
Yorke Peninsula	Owner managers of unincorporated enterprises	F	471
Yorke Peninsula	Owner managers of unincorporated enterprises	M	815
Eyre Peninsula and South West		F	139
Eyre Peninsula and South West		M	204
Eyre Peninsula and South West	Contributing family workers	F	388
Eyre Peninsula and South West	Contributing family workers	M	482
Eyre Peninsula and South West	Employee	F	9158
Eyre Peninsula and South West	Employee	M	8628
Eyre Peninsula and South West	Owner managers of incorporated enterprises	F	404
Eyre Peninsula and South West	Owner managers of incorporated enterprises	M	903
Eyre Peninsula and South West	Owner managers of unincorporated enterprises	F	800
Eyre Peninsula and South West	Owner managers of unincorporated enterprises	M	1483
Outback - North and East		F	74
Outback - North and East		M	95
Outback - North and East	Contributing family workers	F	75
Outback - North and East	Contributing family workers	M	96
Outback - North and East	Employee	F	4895
Outback - North and East	Employee	M	7790
Outback - North and East	Owner managers of incorporated enterprises	F	132
Outback - North and East	Owner managers of incorporated enterprises	M	250
Outback - North and East	Owner managers of unincorporated enterprises	F	204
Outback - North and East	Owner managers of unincorporated enterprises	M	367
Fleurieu - Kangaroo Island		F	95
Fleurieu - Kangaroo Island		M	109
Fleurieu - Kangaroo Island	Contributing family workers	F	329
Fleurieu - Kangaroo Island	Contributing family workers	M	341
Fleurieu - Kangaroo Island	Employee	F	5831
Fleurieu - Kangaroo Island	Employee	M	4324
Fleurieu - Kangaroo Island	Owner managers of incorporated enterprises	F	357
Fleurieu - Kangaroo Island	Owner managers of incorporated enterprises	M	655
Fleurieu - Kangaroo Island	Owner managers of unincorporated enterprises	F	866
Fleurieu - Kangaroo Island	Owner managers of unincorporated enterprises	M	1483
Limestone Coast		F	182
Limestone Coast		M	232
Limestone Coast	Contributing family workers	F	526
Limestone Coast	Contributing family workers	M	687
Limestone Coast	Employee	F	11140
Limestone Coast	Employee	M	10982
Limestone Coast	Owner managers of incorporated enterprises	F	599
Limestone Coast	Owner managers of incorporated enterprises	M	1198
Limestone Coast	Owner managers of unincorporated enterprises	F	1103
Limestone Coast	Owner managers of unincorporated enterprises	M	1861
Murray and Mallee		F	203
Murray and Mallee		M	270
Murray and Mallee	Contributing family workers	F	531
Murray and Mallee	Contributing family workers	M	731
Murray and Mallee	Employee	F	10871
Murray and Mallee	Employee	M	10588
Murray and Mallee	Owner managers of incorporated enterprises	F	480
Murray and Mallee	Owner managers of incorporated enterprises	M	1076
Murray and Mallee	Owner managers of unincorporated enterprises	F	965
Murray and Mallee	Owner managers of unincorporated enterprises	M	1973
Migratory - Offshore - Shipping (SA)	Employee	F	3
Migratory - Offshore - Shipping (SA)	Employee	M	54
Migratory - Offshore - Shipping (SA)	Owner managers of unincorporated enterprises	M	4
No usual address (SA)		F	134
No usual address (SA)		M	440
No usual address (SA)	Contributing family workers	F	186
No usual address (SA)	Contributing family workers	M	301
No usual address (SA)	Employee	F	6452
No usual address (SA)	Employee	M	12361
No usual address (SA)	Owner managers of incorporated enterprises	F	270
No usual address (SA)	Owner managers of incorporated enterprises	M	2567
No usual address (SA)	Owner managers of unincorporated enterprises	F	2125
No usual address (SA)	Owner managers of unincorporated enterprises	M	9472
Augusta - Margaret River - Busselton		F	122
Augusta - Margaret River - Busselton		M	120
Augusta - Margaret River - Busselton	Contributing family workers	F	373
Augusta - Margaret River - Busselton	Contributing family workers	M	301
Augusta - Margaret River - Busselton	Employee	F	8193
Augusta - Margaret River - Busselton	Employee	M	6083
Augusta - Margaret River - Busselton	Owner managers of incorporated enterprises	F	568
Augusta - Margaret River - Busselton	Owner managers of incorporated enterprises	M	970
Augusta - Margaret River - Busselton	Owner managers of unincorporated enterprises	F	1133
Augusta - Margaret River - Busselton	Owner managers of unincorporated enterprises	M	1602
Bunbury		F	184
Bunbury		M	251
Bunbury	Contributing family workers	F	385
Bunbury	Contributing family workers	M	379
Bunbury	Employee	F	18294
Bunbury	Employee	M	18134
Bunbury	Owner managers of incorporated enterprises	F	653
Bunbury	Owner managers of incorporated enterprises	M	1258
Bunbury	Owner managers of unincorporated enterprises	F	1176
Bunbury	Owner managers of unincorporated enterprises	M	1676
Manjimup		F	66
Manjimup		M	90
Manjimup	Contributing family workers	F	291
Manjimup	Contributing family workers	M	352
Manjimup	Employee	F	3151
Manjimup	Employee	M	2743
Manjimup	Owner managers of incorporated enterprises	F	205
Manjimup	Owner managers of incorporated enterprises	M	375
Manjimup	Owner managers of unincorporated enterprises	F	501
Manjimup	Owner managers of unincorporated enterprises	M	794
Mandurah		F	115
Mandurah		M	130
Mandurah	Contributing family workers	F	305
Mandurah	Contributing family workers	M	192
Mandurah	Employee	F	12925
Mandurah	Employee	M	8781
Mandurah	Owner managers of incorporated enterprises	F	610
Mandurah	Owner managers of incorporated enterprises	M	967
Mandurah	Owner managers of unincorporated enterprises	F	1014
Mandurah	Owner managers of unincorporated enterprises	M	1336
Cottesloe - Claremont		F	124
Cottesloe - Claremont		M	109
Cottesloe - Claremont	Contributing family workers	F	276
Cottesloe - Claremont	Contributing family workers	M	222
Cottesloe - Claremont	Employee	F	21425
Cottesloe - Claremont	Employee	M	12785
Cottesloe - Claremont	Owner managers of incorporated enterprises	F	899
Cottesloe - Claremont	Owner managers of incorporated enterprises	M	1614
Cottesloe - Claremont	Owner managers of unincorporated enterprises	F	1114
Cottesloe - Claremont	Owner managers of unincorporated enterprises	M	1353
Perth City		F	498
Perth City		M	540
Perth City	Contributing family workers	F	510
Perth City	Contributing family workers	M	479
Perth City	Employee	F	89418
Perth City	Employee	M	81068
Perth City	Owner managers of incorporated enterprises	F	2273
Perth City	Owner managers of incorporated enterprises	M	6206
Perth City	Owner managers of unincorporated enterprises	F	2426
Perth City	Owner managers of unincorporated enterprises	M	4030
Bayswater - Bassendean		F	116
Bayswater - Bassendean		M	138
Bayswater - Bassendean	Contributing family workers	F	193
Bayswater - Bassendean	Contributing family workers	M	171
Bayswater - Bassendean	Employee	F	10103
Bayswater - Bassendean	Employee	M	10444
Bayswater - Bassendean	Owner managers of incorporated enterprises	F	555
Bayswater - Bassendean	Owner managers of incorporated enterprises	M	1378
Bayswater - Bassendean	Owner managers of unincorporated enterprises	F	838
Bayswater - Bassendean	Owner managers of unincorporated enterprises	M	1510
Mundaring		F	31
Mundaring		M	44
Mundaring	Contributing family workers	F	134
Mundaring	Contributing family workers	M	111
Mundaring	Employee	F	3645
Mundaring	Employee	M	3251
Mundaring	Owner managers of incorporated enterprises	F	268
Mundaring	Owner managers of incorporated enterprises	M	524
Mundaring	Owner managers of unincorporated enterprises	F	528
Mundaring	Owner managers of unincorporated enterprises	M	673
Swan		F	174
Swan		M	259
Swan	Contributing family workers	F	449
Swan	Contributing family workers	M	378
Swan	Employee	F	20678
Swan	Employee	M	25158
Swan	Owner managers of incorporated enterprises	F	1013
Swan	Owner managers of incorporated enterprises	M	2465
Swan	Owner managers of unincorporated enterprises	F	1418
Swan	Owner managers of unincorporated enterprises	M	2162
Joondalup		F	181
Joondalup		M	152
Joondalup	Contributing family workers	F	409
Joondalup	Contributing family workers	M	266
Joondalup	Employee	F	24990
Joondalup	Employee	M	12583
Joondalup	Owner managers of incorporated enterprises	F	1110
Joondalup	Owner managers of incorporated enterprises	M	2049
Joondalup	Owner managers of unincorporated enterprises	F	1924
Joondalup	Owner managers of unincorporated enterprises	M	2435
Stirling		F	229
Stirling		M	340
Stirling	Contributing family workers	F	411
Stirling	Contributing family workers	M	374
Stirling	Employee	F	30462
Stirling	Employee	M	28606
Stirling	Owner managers of incorporated enterprises	F	1454
Stirling	Owner managers of incorporated enterprises	M	3577
Stirling	Owner managers of unincorporated enterprises	F	1970
Stirling	Owner managers of unincorporated enterprises	M	3145
Wanneroo		F	152
Wanneroo		M	226
Wanneroo	Contributing family workers	F	472
Wanneroo	Contributing family workers	M	339
Wanneroo	Employee	F	16755
Wanneroo	Employee	M	17411
Wanneroo	Owner managers of incorporated enterprises	F	1063
Wanneroo	Owner managers of incorporated enterprises	M	2621
Wanneroo	Owner managers of unincorporated enterprises	F	1921
Wanneroo	Owner managers of unincorporated enterprises	M	3028
Armadale		F	73
Armadale		M	66
Armadale	Contributing family workers	F	168
Armadale	Contributing family workers	M	124
Armadale	Employee	F	8698
Armadale	Employee	M	5688
Armadale	Owner managers of incorporated enterprises	F	347
Armadale	Owner managers of incorporated enterprises	M	786
Armadale	Owner managers of unincorporated enterprises	F	655
Armadale	Owner managers of unincorporated enterprises	M	1012
Belmont - Victoria Park		F	156
Belmont - Victoria Park		M	253
Belmont - Victoria Park	Contributing family workers	F	194
Belmont - Victoria Park	Contributing family workers	M	179
Belmont - Victoria Park	Employee	F	20817
Belmont - Victoria Park	Employee	M	31115
Belmont - Victoria Park	Owner managers of incorporated enterprises	F	629
Belmont - Victoria Park	Owner managers of incorporated enterprises	M	1925
Belmont - Victoria Park	Owner managers of unincorporated enterprises	F	732
Belmont - Victoria Park	Owner managers of unincorporated enterprises	M	1700
Canning		F	183
Canning		M	283
Canning	Contributing family workers	F	247
Canning	Contributing family workers	M	260
Canning	Employee	F	23577
Canning	Employee	M	33317
Canning	Owner managers of incorporated enterprises	F	882
Canning	Owner managers of incorporated enterprises	M	2486
Canning	Owner managers of unincorporated enterprises	F	943
Canning	Owner managers of unincorporated enterprises	M	1831
Gosnells		F	86
Gosnells		M	130
Gosnells	Contributing family workers	F	250
Gosnells	Contributing family workers	M	186
Gosnells	Employee	F	9982
Gosnells	Employee	M	9643
Gosnells	Owner managers of incorporated enterprises	F	498
Gosnells	Owner managers of incorporated enterprises	M	1213
Gosnells	Owner managers of unincorporated enterprises	F	825
Gosnells	Owner managers of unincorporated enterprises	M	1495
Kalamunda		F	46
Kalamunda		M	73
Kalamunda	Contributing family workers	F	153
Kalamunda	Contributing family workers	M	120
Kalamunda	Employee	F	5442
Kalamunda	Employee	M	6083
Kalamunda	Owner managers of incorporated enterprises	F	360
Kalamunda	Owner managers of incorporated enterprises	M	770
Kalamunda	Owner managers of unincorporated enterprises	F	580
Kalamunda	Owner managers of unincorporated enterprises	M	852
Serpentine - Jarrahdale		F	24
Serpentine - Jarrahdale		M	27
Serpentine - Jarrahdale	Contributing family workers	F	107
Serpentine - Jarrahdale	Contributing family workers	M	79
Serpentine - Jarrahdale	Employee	F	1641
Serpentine - Jarrahdale	Employee	M	1558
Serpentine - Jarrahdale	Owner managers of incorporated enterprises	F	158
Serpentine - Jarrahdale	Owner managers of incorporated enterprises	M	297
Serpentine - Jarrahdale	Owner managers of unincorporated enterprises	F	256
Serpentine - Jarrahdale	Owner managers of unincorporated enterprises	M	436
South Perth		F	52
South Perth		M	43
South Perth	Contributing family workers	F	113
South Perth	Contributing family workers	M	102
South Perth	Employee	F	6376
South Perth	Employee	M	4218
South Perth	Owner managers of incorporated enterprises	F	344
South Perth	Owner managers of incorporated enterprises	M	796
South Perth	Owner managers of unincorporated enterprises	F	484
South Perth	Owner managers of unincorporated enterprises	M	597
Cockburn		F	131
Cockburn		M	207
Cockburn	Contributing family workers	F	287
Cockburn	Contributing family workers	M	233
Cockburn	Employee	F	13661
Cockburn	Employee	M	21512
Cockburn	Owner managers of incorporated enterprises	F	724
Cockburn	Owner managers of incorporated enterprises	M	1899
Cockburn	Owner managers of unincorporated enterprises	F	1028
Cockburn	Owner managers of unincorporated enterprises	M	1640
Fremantle		F	75
Fremantle		M	135
Fremantle	Contributing family workers	F	196
Fremantle	Contributing family workers	M	178
Fremantle	Employee	F	11290
Fremantle	Employee	M	11141
Fremantle	Owner managers of incorporated enterprises	F	579
Fremantle	Owner managers of incorporated enterprises	M	1266
Fremantle	Owner managers of unincorporated enterprises	F	877
Fremantle	Owner managers of unincorporated enterprises	M	1198
Kwinana		F	29
Kwinana		M	64
Kwinana	Contributing family workers	F	61
Kwinana	Contributing family workers	M	53
Kwinana	Employee	F	3932
Kwinana	Employee	M	7369
Kwinana	Owner managers of incorporated enterprises	F	136
Kwinana	Owner managers of incorporated enterprises	M	371
Kwinana	Owner managers of unincorporated enterprises	F	251
Kwinana	Owner managers of unincorporated enterprises	M	388
Melville		F	146
Melville		M	132
Melville	Contributing family workers	F	276
Melville	Contributing family workers	M	247
Melville	Employee	F	21832
Melville	Employee	M	12157
Melville	Owner managers of incorporated enterprises	F	963
Melville	Owner managers of incorporated enterprises	M	1715
Melville	Owner managers of unincorporated enterprises	F	1266
Melville	Owner managers of unincorporated enterprises	M	1479
Rockingham		F	125
Rockingham		M	107
Rockingham	Contributing family workers	F	281
Rockingham	Contributing family workers	M	194
Rockingham	Employee	F	15059
Rockingham	Employee	M	10456
Rockingham	Owner managers of incorporated enterprises	F	489
Rockingham	Owner managers of incorporated enterprises	M	905
Rockingham	Owner managers of unincorporated enterprises	F	1125
Rockingham	Owner managers of unincorporated enterprises	M	1318
Albany		F	121
Albany		M	201
Albany	Contributing family workers	F	571
Albany	Contributing family workers	M	654
Albany	Employee	F	9499
Albany	Employee	M	8335
Albany	Owner managers of incorporated enterprises	F	505
Albany	Owner managers of incorporated enterprises	M	1025
Albany	Owner managers of unincorporated enterprises	F	1154
Albany	Owner managers of unincorporated enterprises	M	2000
Wheat Belt - North		F	154
Wheat Belt - North		M	201
Wheat Belt - North	Contributing family workers	F	687
Wheat Belt - North	Contributing family workers	M	798
Wheat Belt - North	Employee	F	7276
Wheat Belt - North	Employee	M	7740
Wheat Belt - North	Owner managers of incorporated enterprises	F	555
Wheat Belt - North	Owner managers of incorporated enterprises	M	1364
Wheat Belt - North	Owner managers of unincorporated enterprises	F	999
Wheat Belt - North	Owner managers of unincorporated enterprises	M	1982
Wheat Belt - South		F	48
Wheat Belt - South		M	100
Wheat Belt - South	Contributing family workers	F	367
Wheat Belt - South	Contributing family workers	M	436
Wheat Belt - South	Employee	F	3018
Wheat Belt - South	Employee	M	4073
Wheat Belt - South	Owner managers of incorporated enterprises	F	270
Wheat Belt - South	Owner managers of incorporated enterprises	M	620
Wheat Belt - South	Owner managers of unincorporated enterprises	F	485
Wheat Belt - South	Owner managers of unincorporated enterprises	M	990
Kimberley		F	85
Kimberley		M	115
Kimberley	Contributing family workers	F	92
Kimberley	Contributing family workers	M	92
Kimberley	Employee	F	6426
Kimberley	Employee	M	6364
Kimberley	Owner managers of incorporated enterprises	F	249
Kimberley	Owner managers of incorporated enterprises	M	483
Kimberley	Owner managers of unincorporated enterprises	F	263
Kimberley	Owner managers of unincorporated enterprises	M	420
East Pilbara		F	61
East Pilbara		M	143
East Pilbara	Contributing family workers	F	40
East Pilbara	Contributing family workers	M	41
East Pilbara	Employee	F	5519
East Pilbara	Employee	M	16942
East Pilbara	Owner managers of incorporated enterprises	F	108
East Pilbara	Owner managers of incorporated enterprises	M	322
East Pilbara	Owner managers of unincorporated enterprises	F	122
East Pilbara	Owner managers of unincorporated enterprises	M	187
West Pilbara		F	86
West Pilbara		M	177
West Pilbara	Contributing family workers	F	70
West Pilbara	Contributing family workers	M	34
West Pilbara	Employee	F	7522
West Pilbara	Employee	M	27631
West Pilbara	Owner managers of incorporated enterprises	F	149
West Pilbara	Owner managers of incorporated enterprises	M	452
West Pilbara	Owner managers of unincorporated enterprises	F	208
West Pilbara	Owner managers of unincorporated enterprises	M	192
Esperance		F	45
Esperance		M	73
Esperance	Contributing family workers	F	151
Esperance	Contributing family workers	M	156
Esperance	Employee	F	2460
Esperance	Employee	M	2694
Esperance	Owner managers of incorporated enterprises	F	179
Esperance	Owner managers of incorporated enterprises	M	350
Esperance	Owner managers of unincorporated enterprises	F	332
Esperance	Owner managers of unincorporated enterprises	M	515
Gascoyne		F	39
Gascoyne		M	47
Gascoyne	Contributing family workers	F	47
Gascoyne	Contributing family workers	M	68
Gascoyne	Employee	F	1714
Gascoyne	Employee	M	1913
Gascoyne	Owner managers of incorporated enterprises	F	124
Gascoyne	Owner managers of incorporated enterprises	M	204
Gascoyne	Owner managers of unincorporated enterprises	F	177
Gascoyne	Owner managers of unincorporated enterprises	M	286
Goldfields		F	62
Goldfields		M	115
Goldfields	Contributing family workers	F	85
Goldfields	Contributing family workers	M	77
Goldfields	Employee	F	7597
Goldfields	Employee	M	13717
Goldfields	Owner managers of incorporated enterprises	F	239
Goldfields	Owner managers of incorporated enterprises	M	546
Goldfields	Owner managers of unincorporated enterprises	F	283
Goldfields	Owner managers of unincorporated enterprises	M	349
Mid West		F	109
Mid West		M	142
Mid West	Contributing family workers	F	381
Mid West	Contributing family workers	M	379
Mid West	Employee	F	9257
Mid West	Employee	M	10539
Mid West	Owner managers of incorporated enterprises	F	477
Mid West	Owner managers of incorporated enterprises	M	976
Mid West	Owner managers of unincorporated enterprises	F	737
Mid West	Owner managers of unincorporated enterprises	M	1194
Migratory - Offshore - Shipping (WA)		F	3
Migratory - Offshore - Shipping (WA)		M	9
Migratory - Offshore - Shipping (WA)	Contributing family workers	F	3
Migratory - Offshore - Shipping (WA)	Employee	F	91
Migratory - Offshore - Shipping (WA)	Employee	M	1447
Migratory - Offshore - Shipping (WA)	Owner managers of incorporated enterprises	M	22
Migratory - Offshore - Shipping (WA)	Owner managers of unincorporated enterprises	F	3
Migratory - Offshore - Shipping (WA)	Owner managers of unincorporated enterprises	M	18
No usual address (WA)		F	230
No usual address (WA)		M	617
No usual address (WA)	Contributing family workers	F	279
No usual address (WA)	Contributing family workers	M	469
No usual address (WA)	Employee	F	9054
No usual address (WA)	Employee	M	22811
No usual address (WA)	Owner managers of incorporated enterprises	F	519
No usual address (WA)	Owner managers of incorporated enterprises	M	4142
No usual address (WA)	Owner managers of unincorporated enterprises	F	3234
No usual address (WA)	Owner managers of unincorporated enterprises	M	13023
Brighton		F	16
Brighton		M	32
Brighton	Contributing family workers	F	17
Brighton	Contributing family workers	M	17
Brighton	Employee	F	1060
Brighton	Employee	M	1269
Brighton	Owner managers of incorporated enterprises	F	42
Brighton	Owner managers of incorporated enterprises	M	100
Brighton	Owner managers of unincorporated enterprises	F	100
Brighton	Owner managers of unincorporated enterprises	M	183
Hobart - North East		F	65
Hobart - North East		M	76
Hobart - North East	Contributing family workers	F	94
Hobart - North East	Contributing family workers	M	79
Hobart - North East	Employee	F	6375
Hobart - North East	Employee	M	6109
Hobart - North East	Owner managers of incorporated enterprises	F	217
Hobart - North East	Owner managers of incorporated enterprises	M	532
Hobart - North East	Owner managers of unincorporated enterprises	F	496
Hobart - North East	Owner managers of unincorporated enterprises	M	760
Hobart - North West		F	97
Hobart - North West		M	138
Hobart - North West	Contributing family workers	F	96
Hobart - North West	Contributing family workers	M	91
Hobart - North West	Employee	F	7796
Hobart - North West	Employee	M	10223
Hobart - North West	Owner managers of incorporated enterprises	F	202
Hobart - North West	Owner managers of incorporated enterprises	M	611
Hobart - North West	Owner managers of unincorporated enterprises	F	427
Hobart - North West	Owner managers of unincorporated enterprises	M	894
Hobart - South and West		F	33
Hobart - South and West		M	50
Hobart - South and West	Contributing family workers	F	69
Hobart - South and West	Contributing family workers	M	66
Hobart - South and West	Employee	F	3149
Hobart - South and West	Employee	M	2987
Hobart - South and West	Owner managers of incorporated enterprises	F	134
Hobart - South and West	Owner managers of incorporated enterprises	M	342
Hobart - South and West	Owner managers of unincorporated enterprises	F	410
Hobart - South and West	Owner managers of unincorporated enterprises	M	596
Hobart Inner		F	203
Hobart Inner		M	197
Hobart Inner	Contributing family workers	F	177
Hobart Inner	Contributing family workers	M	175
Hobart Inner	Employee	F	26123
Hobart Inner	Employee	M	18713
Hobart Inner	Owner managers of incorporated enterprises	F	605
Hobart Inner	Owner managers of incorporated enterprises	M	1337
Hobart Inner	Owner managers of unincorporated enterprises	F	1174
Hobart Inner	Owner managers of unincorporated enterprises	M	1495
Sorell - Dodges Ferry		F	22
Sorell - Dodges Ferry		M	23
Sorell - Dodges Ferry	Contributing family workers	F	53
Sorell - Dodges Ferry	Contributing family workers	M	51
Sorell - Dodges Ferry	Employee	F	1271
Sorell - Dodges Ferry	Employee	M	953
Sorell - Dodges Ferry	Owner managers of incorporated enterprises	F	52
Sorell - Dodges Ferry	Owner managers of incorporated enterprises	M	137
Sorell - Dodges Ferry	Owner managers of unincorporated enterprises	F	204
Sorell - Dodges Ferry	Owner managers of unincorporated enterprises	M	343
Launceston		F	160
Launceston		M	195
Launceston	Contributing family workers	F	178
Launceston	Contributing family workers	M	152
Launceston	Employee	F	18441
Launceston	Employee	M	14680
Launceston	Owner managers of incorporated enterprises	F	510
Launceston	Owner managers of incorporated enterprises	M	1219
Launceston	Owner managers of unincorporated enterprises	F	936
Launceston	Owner managers of unincorporated enterprises	M	1379
Meander Valley - West Tamar		F	23
Meander Valley - West Tamar		M	46
Meander Valley - West Tamar	Contributing family workers	F	156
Meander Valley - West Tamar	Contributing family workers	M	151
Meander Valley - West Tamar	Employee	F	1756
Meander Valley - West Tamar	Employee	M	1758
Meander Valley - West Tamar	Owner managers of incorporated enterprises	F	122
Meander Valley - West Tamar	Owner managers of incorporated enterprises	M	271
Meander Valley - West Tamar	Owner managers of unincorporated enterprises	F	333
Meander Valley - West Tamar	Owner managers of unincorporated enterprises	M	545
North East		F	84
North East		M	103
North East	Contributing family workers	F	269
North East	Contributing family workers	M	262
North East	Employee	F	3838
North East	Employee	M	5462
North East	Owner managers of incorporated enterprises	F	253
North East	Owner managers of incorporated enterprises	M	514
North East	Owner managers of unincorporated enterprises	F	458
North East	Owner managers of unincorporated enterprises	M	869
Central Highlands (Tas.)		F	25
Central Highlands (Tas.)		M	40
Central Highlands (Tas.)	Contributing family workers	F	70
Central Highlands (Tas.)	Contributing family workers	M	116
Central Highlands (Tas.)	Employee	F	613
Central Highlands (Tas.)	Employee	M	773
Central Highlands (Tas.)	Owner managers of incorporated enterprises	F	43
Central Highlands (Tas.)	Owner managers of incorporated enterprises	M	101
Central Highlands (Tas.)	Owner managers of unincorporated enterprises	F	143
Central Highlands (Tas.)	Owner managers of unincorporated enterprises	M	289
Huon - Bruny Island		F	37
Huon - Bruny Island		M	36
Huon - Bruny Island	Contributing family workers	F	104
Huon - Bruny Island	Contributing family workers	M	122
Huon - Bruny Island	Employee	F	1726
Huon - Bruny Island	Employee	M	1761
Huon - Bruny Island	Owner managers of incorporated enterprises	F	93
Huon - Bruny Island	Owner managers of incorporated enterprises	M	179
Huon - Bruny Island	Owner managers of unincorporated enterprises	F	304
Huon - Bruny Island	Owner managers of unincorporated enterprises	M	520
South East Coast		F	20
South East Coast		M	35
South East Coast	Contributing family workers	F	44
South East Coast	Contributing family workers	M	58
South East Coast	Employee	F	834
South East Coast	Employee	M	704
South East Coast	Owner managers of incorporated enterprises	F	63
South East Coast	Owner managers of incorporated enterprises	M	97
South East Coast	Owner managers of unincorporated enterprises	F	117
South East Coast	Owner managers of unincorporated enterprises	M	213
Burnie - Ulverstone		F	119
Burnie - Ulverstone		M	124
Burnie - Ulverstone	Contributing family workers	F	174
Burnie - Ulverstone	Contributing family workers	M	156
Burnie - Ulverstone	Employee	F	8453
Burnie - Ulverstone	Employee	M	7346
Burnie - Ulverstone	Owner managers of incorporated enterprises	F	285
Burnie - Ulverstone	Owner managers of incorporated enterprises	M	572
Burnie - Ulverstone	Owner managers of unincorporated enterprises	F	492
Burnie - Ulverstone	Owner managers of unincorporated enterprises	M	703
Devonport		F	101
Devonport		M	133
Devonport	Contributing family workers	F	149
Devonport	Contributing family workers	M	151
Devonport	Employee	F	7405
Devonport	Employee	M	6784
Devonport	Owner managers of incorporated enterprises	F	284
Devonport	Owner managers of incorporated enterprises	M	514
Devonport	Owner managers of unincorporated enterprises	F	479
Devonport	Owner managers of unincorporated enterprises	M	766
West Coast		F	54
West Coast		M	84
West Coast	Contributing family workers	F	153
West Coast	Contributing family workers	M	158
West Coast	Employee	F	2364
West Coast	Employee	M	3275
West Coast	Owner managers of incorporated enterprises	F	128
West Coast	Owner managers of incorporated enterprises	M	250
West Coast	Owner managers of unincorporated enterprises	F	262
West Coast	Owner managers of unincorporated enterprises	M	485
