SA3_NAME16	IncomeTotPersonal.max	workers
Keilor	34125	2501
Keilor	42000	3579
Keilor	52500	4874
Keilor	65625	5090
Keilor	78750	3365
Keilor	91875	2550
Keilor	105000	1699
Keilor	157500	2228
Keilor	Inf	1122
Macedon Ranges		144
Macedon Ranges	0	110
Macedon Ranges	7875	515
Macedon Ranges	15750	446
Macedon Ranges	21000	435
Macedon Ranges	26250	502
Macedon Ranges	34125	735
Macedon Ranges	42000	797
Macedon Ranges	52500	812
Macedon Ranges	65625	742
Macedon Ranges	78750	528
Macedon Ranges	91875	400
Macedon Ranges	105000	243
Macedon Ranges	157500	271
Macedon Ranges	Inf	156
Moreland - North		268
Moreland - North	0	111
Moreland - North	7875	487
Moreland - North	15750	766
Moreland - North	21000	893
Moreland - North	26250	994
Moreland - North	34125	1611
Moreland - North	42000	1885
Moreland - North	52500	1995
Moreland - North	65625	1919
Moreland - North	78750	1267
Moreland - North	91875	937
Moreland - North	105000	593
Moreland - North	157500	555
Moreland - North	Inf	292
Sunbury		140
Sunbury	0	75
Sunbury	7875	630
Sunbury	15750	556
Sunbury	21000	509
Sunbury	26250	590
Sunbury	34125	863
Sunbury	42000	873
Sunbury	52500	957
Sunbury	65625	916
Sunbury	78750	558
Sunbury	91875	443
Sunbury	105000	282
Sunbury	157500	294
Sunbury	Inf	137
Tullamarine - Broadmeadows		1446
Tullamarine - Broadmeadows	0	498
Tullamarine - Broadmeadows	7875	1991
Tullamarine - Broadmeadows	15750	2466
Tullamarine - Broadmeadows	21000	2859
Tullamarine - Broadmeadows	26250	3466
Tullamarine - Broadmeadows	34125	6073
Tullamarine - Broadmeadows	42000	9073
Tullamarine - Broadmeadows	52500	11528
Tullamarine - Broadmeadows	65625	11689
Tullamarine - Broadmeadows	78750	7836
Tullamarine - Broadmeadows	91875	5855
Tullamarine - Broadmeadows	105000	4033
Tullamarine - Broadmeadows	157500	4928
Tullamarine - Broadmeadows	Inf	2429
Knox		1087
Knox	0	450
Knox	7875	3029
Knox	15750	3094
Knox	21000	2951
Knox	26250	3473
Knox	34125	5392
Knox	42000	7315
Knox	52500	9124
Knox	65625	9135
Knox	78750	5802
Knox	91875	4529
Knox	105000	2926
Knox	157500	3949
Knox	Inf	1966
Manningham - East		97
Manningham - East	0	60
Manningham - East	7875	280
Manningham - East	15750	263
Manningham - East	21000	264
Manningham - East	26250	275
Manningham - East	34125	476
Manningham - East	42000	524
Manningham - East	52500	489
Manningham - East	65625	506
Manningham - East	78750	377
Manningham - East	91875	344
Manningham - East	105000	224
Manningham - East	157500	259
Manningham - East	Inf	174
Maroondah		798
Maroondah	0	342
Maroondah	7875	2240
Maroondah	15750	2350
Maroondah	21000	2242
Maroondah	26250	2508
Maroondah	34125	3710
Maroondah	42000	4820
Maroondah	52500	5867
Maroondah	65625	5738
Maroondah	78750	3804
Maroondah	91875	2893
Maroondah	105000	1865
Maroondah	157500	2068
Maroondah	Inf	984
Whitehorse - East		366
Whitehorse - East	0	175
Whitehorse - East	7875	1209
Whitehorse - East	15750	1251
Whitehorse - East	21000	1269
Whitehorse - East	26250	1331
Whitehorse - East	34125	1977
Whitehorse - East	42000	2515
Whitehorse - East	52500	2834
Whitehorse - East	65625	2850
Whitehorse - East	78750	1993
Whitehorse - East	91875	1634
Whitehorse - East	105000	1027
Whitehorse - East	157500	1421
Whitehorse - East	Inf	789
Yarra Ranges		859
Yarra Ranges	0	395
Yarra Ranges	7875	2495
Yarra Ranges	15750	2583
Yarra Ranges	21000	2508
Yarra Ranges	26250	2826
Yarra Ranges	34125	4092
Yarra Ranges	42000	4632
Yarra Ranges	52500	5120
Yarra Ranges	65625	4794
Yarra Ranges	78750	3104
Yarra Ranges	91875	2340
Yarra Ranges	105000	1469
Yarra Ranges	157500	1498
Yarra Ranges	Inf	724
Cardinia		486
Cardinia	0	263
Cardinia	7875	1424
Cardinia	15750	1357
Cardinia	21000	1314
Cardinia	26250	1610
Cardinia	34125	2473
Cardinia	42000	2847
Cardinia	52500	3120
Cardinia	65625	2859
Cardinia	78750	1868
Cardinia	91875	1362
Cardinia	105000	893
Cardinia	157500	857
Cardinia	Inf	422
Casey - North		732
Casey - North	0	326
Casey - North	7875	2308
Casey - North	15750	2307
Casey - North	21000	2191
Casey - North	26250	2516
Casey - North	34125	3830
Casey - North	42000	4513
Casey - North	52500	5353
Casey - North	65625	4989
Casey - North	78750	3411
Casey - North	91875	2411
Casey - North	105000	1651
Casey - North	157500	1811
Casey - North	Inf	938
Casey - South		461
Casey - South	0	279
Casey - South	7875	1517
Casey - South	15750	1634
Casey - South	21000	1524
Casey - South	26250	1795
Casey - South	34125	2785
Casey - South	42000	3213
Casey - South	52500	3209
Casey - South	65625	3051
Casey - South	78750	1927
Casey - South	91875	1426
Casey - South	105000	937
Casey - South	157500	797
Casey - South	Inf	380
Dandenong		1965
Dandenong	0	726
Dandenong	7875	2393
Dandenong	15750	3277
Dandenong	21000	3729
Dandenong	26250	4506
Dandenong	34125	8075
Dandenong	42000	13643
Dandenong	52500	17754
Dandenong	65625	17728
Dandenong	78750	10952
Dandenong	91875	8154
Dandenong	105000	5087
Dandenong	157500	6400
Dandenong	Inf	3034
Monash		1643
Monash	0	677
Monash	7875	3174
Monash	15750	3885
Monash	21000	3944
Monash	26250	4492
Monash	34125	7187
Monash	42000	9623
Monash	52500	12483
Monash	65625	14638
Monash	78750	10918
Monash	91875	9620
Monash	105000	6653
Monash	157500	10060
Monash	Inf	5358
Brimbank		1075
Brimbank	0	421
Brimbank	7875	1975
Brimbank	15750	2448
Brimbank	21000	2611
Brimbank	26250	2975
Brimbank	34125	4863
Brimbank	42000	6823
Brimbank	52500	8071
Brimbank	65625	8062
Brimbank	78750	5321
Brimbank	91875	3825
Brimbank	105000	2438
Brimbank	157500	2567
Brimbank	Inf	1168
Hobsons Bay		606
Hobsons Bay	0	254
Hobsons Bay	7875	1126
Hobsons Bay	15750	1159
Hobsons Bay	21000	1202
Hobsons Bay	26250	1414
Hobsons Bay	34125	2427
Hobsons Bay	42000	3472
Hobsons Bay	52500	4367
Hobsons Bay	65625	4954
Hobsons Bay	78750	3464
Hobsons Bay	91875	2746
Hobsons Bay	105000	1968
Hobsons Bay	157500	2836
Hobsons Bay	Inf	1253
Maribyrnong		578
Maribyrnong	0	305
Maribyrnong	7875	1513
Maribyrnong	15750	2031
Maribyrnong	21000	2042
Maribyrnong	26250	2365
Maribyrnong	34125	3342
Maribyrnong	42000	4116
Maribyrnong	52500	5100
Maribyrnong	65625	4959
Maribyrnong	78750	3420
Maribyrnong	91875	2620
Maribyrnong	105000	1686
Maribyrnong	157500	2091
Maribyrnong	Inf	1093
Melton - Bacchus Marsh		575
Melton - Bacchus Marsh	0	321
Melton - Bacchus Marsh	7875	1718
Melton - Bacchus Marsh	15750	1676
Melton - Bacchus Marsh	21000	1716
Melton - Bacchus Marsh	26250	1877
Melton - Bacchus Marsh	34125	2923
Melton - Bacchus Marsh	42000	3657
Melton - Bacchus Marsh	52500	3897
Melton - Bacchus Marsh	65625	3860
Melton - Bacchus Marsh	78750	2577
Melton - Bacchus Marsh	91875	1950
Melton - Bacchus Marsh	105000	1190
Melton - Bacchus Marsh	157500	1200
Melton - Bacchus Marsh	Inf	509
Wyndham		1128
Wyndham	0	531
Wyndham	7875	2637
Wyndham	15750	2905
Wyndham	21000	2991
Wyndham	26250	3329
Wyndham	34125	5219
Wyndham	42000	7428
Wyndham	52500	9510
Wyndham	65625	9705
Wyndham	78750	6208
Wyndham	91875	4559
Wyndham	105000	2900
Wyndham	157500	3199
Wyndham	Inf	1396
Frankston		849
Frankston	0	325
Frankston	7875	2164
Frankston	15750	2102
Frankston	21000	2168
Frankston	26250	2567
Frankston	34125	4245
Frankston	42000	5177
Frankston	52500	5847
Frankston	65625	5757
Frankston	78750	3885
Frankston	91875	2963
Frankston	105000	1840
Frankston	157500	1915
Frankston	Inf	1109
Mornington Peninsula		1042
Mornington Peninsula	0	444
Mornington Peninsula	7875	2798
Mornington Peninsula	15750	2580
Mornington Peninsula	21000	2810
Mornington Peninsula	26250	3432
Mornington Peninsula	34125	5344
Mornington Peninsula	42000	6170
Mornington Peninsula	52500	6572
Mornington Peninsula	65625	5903
Mornington Peninsula	78750	3937
Mornington Peninsula	91875	3015
Mornington Peninsula	105000	2068
Mornington Peninsula	157500	2152
Mornington Peninsula	Inf	1216
Grampians		492
Grampians	0	443
Grampians	7875	1109
Grampians	15750	1105
Grampians	21000	1324
Grampians	26250	1723
Grampians	34125	2832
Grampians	42000	3356
Grampians	52500	3630
Grampians	65625	3177
Grampians	78750	1941
Grampians	91875	1415
Grampians	105000	922
Grampians	157500	943
Grampians	Inf	443
Mildura		469
Mildura	0	230
Mildura	7875	936
Mildura	15750	983
Mildura	21000	1065
Mildura	26250	1424
Mildura	34125	2239
Mildura	42000	2960
Mildura	52500	3271
Mildura	65625	2771
Mildura	78750	1766
Mildura	91875	1344
Mildura	105000	788
Mildura	157500	722
Mildura	Inf	382
Murray River - Swan Hill		304
Murray River - Swan Hill	0	302
Murray River - Swan Hill	7875	690
Murray River - Swan Hill	15750	744
Murray River - Swan Hill	21000	839
Murray River - Swan Hill	26250	1086
Murray River - Swan Hill	34125	1714
Murray River - Swan Hill	42000	2144
Murray River - Swan Hill	52500	2223
Murray River - Swan Hill	65625	2034
Murray River - Swan Hill	78750	1070
Murray River - Swan Hill	91875	830
Murray River - Swan Hill	105000	428
Murray River - Swan Hill	157500	489
Murray River - Swan Hill	Inf	290
Campaspe		313
Campaspe	0	236
Campaspe	7875	708
Campaspe	15750	664
Campaspe	21000	881
Campaspe	26250	1037
Campaspe	34125	1678
Campaspe	42000	1977
Campaspe	52500	2235
Campaspe	65625	2092
Campaspe	78750	1140
Campaspe	91875	900
Campaspe	105000	593
Campaspe	157500	601
Campaspe	Inf	281
Moira		297
Moira	0	192
Moira	7875	519
Moira	15750	426
Moira	21000	620
Moira	26250	795
Moira	34125	1204
Moira	42000	1373
Moira	52500	1422
Moira	65625	1307
Moira	78750	795
Moira	91875	586
Moira	105000	441
Moira	157500	352
Moira	Inf	209
Shepparton		568
Shepparton	0	271
Shepparton	7875	1160
Shepparton	15750	1013
Shepparton	21000	1284
Shepparton	26250	1687
Shepparton	34125	2764
Shepparton	42000	3651
Shepparton	52500	4137
Shepparton	65625	4054
Shepparton	78750	2546
Shepparton	91875	1874
Shepparton	105000	1084
Shepparton	157500	1230
Shepparton	Inf	602
Glenelg - Southern Grampians		320
Glenelg - Southern Grampians	0	162
Glenelg - Southern Grampians	7875	693
Glenelg - Southern Grampians	15750	705
Glenelg - Southern Grampians	21000	883
Glenelg - Southern Grampians	26250	994
Glenelg - Southern Grampians	34125	1570
Glenelg - Southern Grampians	42000	1842
Glenelg - Southern Grampians	52500	1943
Glenelg - Southern Grampians	65625	1890
Glenelg - Southern Grampians	78750	1168
Glenelg - Southern Grampians	91875	962
Glenelg - Southern Grampians	105000	693
Glenelg - Southern Grampians	157500	802
Glenelg - Southern Grampians	Inf	333
Colac - Corangamite		392
Colac - Corangamite	0	337
Colac - Corangamite	7875	839
Colac - Corangamite	15750	803
Colac - Corangamite	21000	948
Colac - Corangamite	26250	1189
Colac - Corangamite	34125	1777
Colac - Corangamite	42000	1932
Colac - Corangamite	52500	2355
Colac - Corangamite	65625	2152
Colac - Corangamite	78750	1279
Colac - Corangamite	91875	914
Colac - Corangamite	105000	571
Colac - Corangamite	157500	572
Colac - Corangamite	Inf	417
Warrnambool		388
Warrnambool	0	226
Warrnambool	7875	1068
Warrnambool	15750	998
Warrnambool	21000	1145
Warrnambool	26250	1482
Warrnambool	34125	2261
Warrnambool	42000	2749
Warrnambool	52500	3177
Warrnambool	65625	2947
Warrnambool	78750	1773
Warrnambool	91875	1350
Warrnambool	105000	895
Warrnambool	157500	935
Warrnambool	Inf	517
Migratory - Offshore - Shipping (Vic.)		5
Migratory - Offshore - Shipping (Vic.)	15750	3
Migratory - Offshore - Shipping (Vic.)	26250	3
Migratory - Offshore - Shipping (Vic.)	34125	3
Migratory - Offshore - Shipping (Vic.)	42000	7
Migratory - Offshore - Shipping (Vic.)	52500	5
Migratory - Offshore - Shipping (Vic.)	65625	9
Migratory - Offshore - Shipping (Vic.)	78750	7
Migratory - Offshore - Shipping (Vic.)	91875	8
Migratory - Offshore - Shipping (Vic.)	105000	11
Migratory - Offshore - Shipping (Vic.)	157500	29
Migratory - Offshore - Shipping (Vic.)	Inf	60
No usual address (Vic.)		2922
No usual address (Vic.)	0	1125
No usual address (Vic.)	7875	3527
No usual address (Vic.)	15750	5922
No usual address (Vic.)	21000	6827
No usual address (Vic.)	26250	9016
No usual address (Vic.)	34125	12484
No usual address (Vic.)	42000	13208
No usual address (Vic.)	52500	15503
No usual address (Vic.)	65625	16145
No usual address (Vic.)	78750	11304
No usual address (Vic.)	91875	8413
No usual address (Vic.)	105000	4907
No usual address (Vic.)	157500	5375
No usual address (Vic.)	Inf	2357
Capalaba		295
Capalaba	0	159
Capalaba	7875	1105
Capalaba	15750	1028
Capalaba	21000	1072
Capalaba	26250	1282
Capalaba	34125	1845
Capalaba	42000	2446
Capalaba	52500	2628
Capalaba	65625	2422
Capalaba	78750	1419
Capalaba	91875	1208
Capalaba	105000	713
Capalaba	157500	797
Capalaba	Inf	428
Cleveland - Stradbroke		396
Cleveland - Stradbroke	0	229
Cleveland - Stradbroke	7875	1378
Cleveland - Stradbroke	15750	1252
Cleveland - Stradbroke	21000	1225
Cleveland - Stradbroke	26250	1425
Cleveland - Stradbroke	34125	2308
Cleveland - Stradbroke	42000	2713
Cleveland - Stradbroke	52500	2950
Cleveland - Stradbroke	65625	3048
Cleveland - Stradbroke	78750	1923
Cleveland - Stradbroke	91875	1725
Cleveland - Stradbroke	105000	1025
Cleveland - Stradbroke	157500	1148
Cleveland - Stradbroke	Inf	626
Wynnum - Manly		609
Wynnum - Manly	0	193
Wynnum - Manly	7875	1084
Wynnum - Manly	15750	1173
Wynnum - Manly	21000	1143
Wynnum - Manly	26250	1393
Wynnum - Manly	34125	2530
Wynnum - Manly	42000	4120
Wynnum - Manly	52500	5680
Wynnum - Manly	65625	5920
Wynnum - Manly	78750	3955
Wynnum - Manly	91875	3374
Wynnum - Manly	105000	2299
Wynnum - Manly	157500	3254
Wynnum - Manly	Inf	1600
Bald Hills - Everton Park		108
Bald Hills - Everton Park	0	60
Bald Hills - Everton Park	7875	425
Bald Hills - Everton Park	15750	440
Bald Hills - Everton Park	21000	417
Bald Hills - Everton Park	26250	538
Bald Hills - Everton Park	34125	771
Bald Hills - Everton Park	42000	860
Bald Hills - Everton Park	52500	908
Bald Hills - Everton Park	65625	933
Bald Hills - Everton Park	78750	578
Bald Hills - Everton Park	91875	559
Bald Hills - Everton Park	105000	386
Bald Hills - Everton Park	157500	427
Bald Hills - Everton Park	Inf	219
Chermside		489
Chermside	0	161
Chermside	7875	1512
Chermside	15750	1504
Chermside	21000	1545
Chermside	26250	1804
Chermside	34125	2959
Chermside	42000	4063
Chermside	52500	4915
Chermside	65625	5083
Chermside	78750	3572
Chermside	91875	3111
Chermside	105000	1884
Chermside	157500	2479
Chermside	Inf	1084
Nundah		776
Nundah	0	200
Nundah	7875	1001
Nundah	15750	1165
Nundah	21000	1360
Nundah	26250	1766
Nundah	34125	3468
Nundah	42000	6328
Nundah	52500	8636
Nundah	65625	9225
Nundah	78750	6194
Nundah	91875	5242
Nundah	105000	3535
Nundah	157500	5561
Nundah	Inf	2919
Sandgate		170
Sandgate	0	89
Sandgate	7875	596
Sandgate	15750	599
Sandgate	21000	623
Sandgate	26250	716
Sandgate	34125	1134
Sandgate	42000	1405
Sandgate	52500	1506
Sandgate	65625	1501
Sandgate	78750	927
Sandgate	91875	848
Sandgate	105000	495
Sandgate	157500	507
Sandgate	Inf	223
Carindale		211
Carindale	0	101
Carindale	7875	1098
Carindale	15750	1060
Carindale	21000	986
Carindale	26250	1106
Carindale	34125	1498
Carindale	42000	1687
Carindale	52500	1895
Carindale	65625	1783
Carindale	78750	1246
Carindale	91875	1045
Carindale	105000	604
Carindale	157500	969
Carindale	Inf	471
Holland Park - Yeronga		465
Holland Park - Yeronga	0	202
Holland Park - Yeronga	7875	1009
Holland Park - Yeronga	15750	1246
Holland Park - Yeronga	21000	1473
Holland Park - Yeronga	26250	1734
Holland Park - Yeronga	34125	2853
Holland Park - Yeronga	42000	3676
Holland Park - Yeronga	52500	4841
Holland Park - Yeronga	65625	5866
Holland Park - Yeronga	78750	4391
Holland Park - Yeronga	91875	4045
Holland Park - Yeronga	105000	2615
Holland Park - Yeronga	157500	3407
Holland Park - Yeronga	Inf	1634
Mt Gravatt		446
Mt Gravatt	0	217
Mt Gravatt	7875	1326
Mt Gravatt	15750	1566
Mt Gravatt	21000	1592
Mt Gravatt	26250	1854
Mt Gravatt	34125	2741
Mt Gravatt	42000	3559
Mt Gravatt	52500	4292
Mt Gravatt	65625	4499
Mt Gravatt	78750	3185
Mt Gravatt	91875	2830
Mt Gravatt	105000	1704
Mt Gravatt	157500	2531
Mt Gravatt	Inf	1217
Nathan		265
Nathan	0	138
Nathan	7875	584
Nathan	15750	764
Nathan	21000	806
Nathan	26250	942
Nathan	34125	1667
Nathan	42000	2426
Nathan	52500	3014
Nathan	65625	3114
Nathan	78750	2164
Nathan	91875	1877
Nathan	105000	1110
Nathan	157500	1482
Nathan	Inf	675
Rocklea - Acacia Ridge		576
Rocklea - Acacia Ridge	0	201
Rocklea - Acacia Ridge	7875	657
Rocklea - Acacia Ridge	15750	885
Rocklea - Acacia Ridge	21000	985
Rocklea - Acacia Ridge	26250	1324
Rocklea - Acacia Ridge	34125	2468
Rocklea - Acacia Ridge	42000	4298
Rocklea - Acacia Ridge	52500	6461
Rocklea - Acacia Ridge	65625	6830
Rocklea - Acacia Ridge	78750	4473
Rocklea - Acacia Ridge	91875	3269
Rocklea - Acacia Ridge	105000	1987
Rocklea - Acacia Ridge	157500	2344
Rocklea - Acacia Ridge	Inf	978
Sunnybank		100
Sunnybank	0	87
Sunnybank	7875	368
Sunnybank	15750	521
Sunnybank	21000	576
Sunnybank	26250	623
Sunnybank	34125	980
Sunnybank	42000	1044
Sunnybank	52500	1016
Sunnybank	65625	1049
Sunnybank	78750	573
Sunnybank	91875	488
Sunnybank	105000	281
Sunnybank	157500	267
Sunnybank	Inf	202
Centenary		144
Centenary	0	72
Centenary	7875	573
Centenary	15750	556
Centenary	21000	544
Centenary	26250	653
Centenary	34125	893
Centenary	42000	1050
Centenary	52500	1110
Centenary	65625	1049
Centenary	78750	615
Centenary	91875	532
Centenary	105000	281
Centenary	157500	403
Centenary	Inf	258
Kenmore - Brookfield - Moggill		107
Kenmore - Brookfield - Moggill	0	77
Kenmore - Brookfield - Moggill	7875	471
Kenmore - Brookfield - Moggill	15750	537
Kenmore - Brookfield - Moggill	21000	469
Kenmore - Brookfield - Moggill	26250	522
Kenmore - Brookfield - Moggill	34125	797
Kenmore - Brookfield - Moggill	42000	893
Kenmore - Brookfield - Moggill	52500	946
Kenmore - Brookfield - Moggill	65625	899
Kenmore - Brookfield - Moggill	78750	609
Kenmore - Brookfield - Moggill	91875	677
Kenmore - Brookfield - Moggill	105000	385
Kenmore - Brookfield - Moggill	157500	594
Kenmore - Brookfield - Moggill	Inf	406
Sherwood - Indooroopilly		262
Sherwood - Indooroopilly	0	188
Sherwood - Indooroopilly	7875	1534
Sherwood - Indooroopilly	15750	1741
Sherwood - Indooroopilly	21000	1406
Sherwood - Indooroopilly	26250	1420
Sherwood - Indooroopilly	34125	2137
Sherwood - Indooroopilly	42000	2229
Sherwood - Indooroopilly	52500	2464
Sherwood - Indooroopilly	65625	2730
Sherwood - Indooroopilly	78750	2224
Sherwood - Indooroopilly	91875	2276
Sherwood - Indooroopilly	105000	1424
Sherwood - Indooroopilly	157500	1860
Sherwood - Indooroopilly	Inf	1101
The Gap - Enoggera		212
The Gap - Enoggera	0	96
The Gap - Enoggera	7875	783
The Gap - Enoggera	15750	753
The Gap - Enoggera	21000	672
The Gap - Enoggera	26250	801
The Gap - Enoggera	34125	1286
The Gap - Enoggera	42000	1474
The Gap - Enoggera	52500	1991
The Gap - Enoggera	65625	2728
The Gap - Enoggera	78750	2304
The Gap - Enoggera	91875	1786
The Gap - Enoggera	105000	1027
The Gap - Enoggera	157500	1215
The Gap - Enoggera	Inf	381
Brisbane Inner		2194
Brisbane Inner	0	766
Brisbane Inner	7875	2564
Brisbane Inner	15750	4291
Brisbane Inner	21000	4986
Brisbane Inner	26250	6217
Brisbane Inner	34125	9335
Brisbane Inner	42000	13070
Brisbane Inner	52500	18957
Brisbane Inner	65625	25921
Brisbane Inner	78750	22220
Brisbane Inner	91875	21497
Brisbane Inner	105000	16720
Brisbane Inner	157500	29813
Brisbane Inner	Inf	20627
Brisbane Inner - East		178
Brisbane Inner - East	0	122
Brisbane Inner - East	7875	515
Brisbane Inner - East	15750	507
Brisbane Inner - East	21000	598
Brisbane Inner - East	26250	657
Brisbane Inner - East	34125	1009
Brisbane Inner - East	42000	1573
Brisbane Inner - East	52500	2114
Brisbane Inner - East	65625	2102
Brisbane Inner - East	78750	1346
Brisbane Inner - East	91875	1112
Brisbane Inner - East	105000	752
Brisbane Inner - East	157500	1055
Brisbane Inner - East	Inf	657
Brisbane Inner - North		764
Brisbane Inner - North	0	335
Brisbane Inner - North	7875	1440
Brisbane Inner - North	15750	1815
Brisbane Inner - North	21000	1898
Brisbane Inner - North	26250	2238
Brisbane Inner - North	34125	3766
Brisbane Inner - North	42000	4863
Brisbane Inner - North	52500	6682
Brisbane Inner - North	65625	8337
Brisbane Inner - North	78750	6978
Brisbane Inner - North	91875	6635
Brisbane Inner - North	105000	4767
Brisbane Inner - North	157500	8004
Brisbane Inner - North	Inf	4159
Brisbane Inner - West		452
Brisbane Inner - West	0	219
Brisbane Inner - West	7875	1232
Brisbane Inner - West	15750	1329
Brisbane Inner - West	21000	1402
Brisbane Inner - West	26250	1551
Brisbane Inner - West	34125	2301
Brisbane Inner - West	42000	2958
Brisbane Inner - West	52500	3828
Brisbane Inner - West	65625	4597
Brisbane Inner - West	78750	3491
Brisbane Inner - West	91875	3230
Brisbane Inner - West	105000	2156
Brisbane Inner - West	157500	3885
Brisbane Inner - West	Inf	3283
Cairns - North		221
Cairns - North	0	134
Cairns - North	7875	689
Cairns - North	15750	589
Cairns - North	21000	664
Cairns - North	26250	768
Cairns - North	34125	1339
Cairns - North	42000	1747
Cairns - North	52500	2007
Cairns - North	65625	1827
Cairns - North	78750	1069
Cairns - North	91875	1041
Cairns - North	105000	560
Cairns - North	157500	746
Cairns - North	Inf	383
Cairns - South		844
Cairns - South	0	335
Cairns - South	7875	1578
Cairns - South	15750	1571
Cairns - South	21000	1956
Cairns - South	26250	2720
Cairns - South	34125	4840
Cairns - South	42000	6616
Cairns - South	52500	7972
Cairns - South	65625	7675
Cairns - South	78750	5172
Cairns - South	91875	4343
Cairns - South	105000	2694
Cairns - South	157500	3036
Cairns - South	Inf	1352
Innisfail - Cassowary Coast		277
Innisfail - Cassowary Coast	0	170
Innisfail - Cassowary Coast	7875	441
Innisfail - Cassowary Coast	15750	527
Innisfail - Cassowary Coast	21000	702
Innisfail - Cassowary Coast	26250	882
Innisfail - Cassowary Coast	34125	1542
Innisfail - Cassowary Coast	42000	2015
Innisfail - Cassowary Coast	52500	1946
Innisfail - Cassowary Coast	65625	1616
Innisfail - Cassowary Coast	78750	971
Innisfail - Cassowary Coast	91875	748
Innisfail - Cassowary Coast	105000	404
Innisfail - Cassowary Coast	157500	467
Innisfail - Cassowary Coast	Inf	200
Port Douglas - Daintree		118
Port Douglas - Daintree	0	55
Port Douglas - Daintree	7875	152
Port Douglas - Daintree	15750	175
Port Douglas - Daintree	21000	260
Port Douglas - Daintree	26250	382
Port Douglas - Daintree	34125	621
Port Douglas - Daintree	42000	877
Port Douglas - Daintree	52500	996
Port Douglas - Daintree	65625	818
Port Douglas - Daintree	78750	385
Port Douglas - Daintree	91875	314
Port Douglas - Daintree	105000	165
Port Douglas - Daintree	157500	163
Port Douglas - Daintree	Inf	97
Tablelands (East) - Kuranda		312
Tablelands (East) - Kuranda	0	188
Tablelands (East) - Kuranda	7875	636
Tablelands (East) - Kuranda	15750	634
Tablelands (East) - Kuranda	21000	893
Tablelands (East) - Kuranda	26250	1005
Tablelands (East) - Kuranda	34125	1702
Tablelands (East) - Kuranda	42000	2073
Tablelands (East) - Kuranda	52500	2080
Tablelands (East) - Kuranda	65625	1701
Tablelands (East) - Kuranda	78750	1066
Tablelands (East) - Kuranda	91875	830
Tablelands (East) - Kuranda	105000	461
Tablelands (East) - Kuranda	157500	476
Tablelands (East) - Kuranda	Inf	236
Darling Downs (West) - Maranoa		510
Darling Downs (West) - Maranoa	0	497
Darling Downs (West) - Maranoa	7875	679
Darling Downs (West) - Maranoa	15750	799
Darling Downs (West) - Maranoa	21000	932
Darling Downs (West) - Maranoa	26250	1078
Darling Downs (West) - Maranoa	34125	1925
Darling Downs (West) - Maranoa	42000	2205
Darling Downs (West) - Maranoa	52500	2684
Darling Downs (West) - Maranoa	65625	2919
Darling Downs (West) - Maranoa	78750	1969
Darling Downs (West) - Maranoa	91875	1682
Darling Downs (West) - Maranoa	105000	1254
Darling Downs (West) - Maranoa	157500	2145
Darling Downs (West) - Maranoa	Inf	1180
Darling Downs - East		339
Darling Downs - East	0	285
Darling Downs - East	7875	700
Darling Downs - East	15750	756
Darling Downs - East	21000	855
Darling Downs - East	26250	1033
Darling Downs - East	34125	1657
Darling Downs - East	42000	2202
Darling Downs - East	52500	2717
Darling Downs - East	65625	2543
Darling Downs - East	78750	1645
Darling Downs - East	91875	1359
Darling Downs - East	105000	886
Darling Downs - East	157500	1236
Darling Downs - East	Inf	507
Granite Belt		310
Granite Belt	0	244
Granite Belt	7875	685
Granite Belt	15750	737
Granite Belt	21000	901
Granite Belt	26250	1053
Granite Belt	34125	1819
Granite Belt	42000	2219
Granite Belt	52500	2186
Granite Belt	65625	1751
Granite Belt	78750	1026
Granite Belt	91875	770
Granite Belt	105000	411
Granite Belt	157500	419
Granite Belt	Inf	228
Central Highlands (Qld)		367
Central Highlands (Qld)	0	183
Central Highlands (Qld)	7875	501
Central Highlands (Qld)	15750	498
Central Highlands (Qld)	21000	556
Central Highlands (Qld)	26250	629
Central Highlands (Qld)	34125	946
Central Highlands (Qld)	42000	1208
Central Highlands (Qld)	52500	1388
Central Highlands (Qld)	65625	1675
Central Highlands (Qld)	78750	1489
Central Highlands (Qld)	91875	1389
Central Highlands (Qld)	105000	1334
Central Highlands (Qld)	157500	2764
Central Highlands (Qld)	Inf	1450
Rockhampton		673
Rockhampton	0	391
Rockhampton	7875	1862
Rockhampton	15750	1941
Rockhampton	21000	2043
Rockhampton	26250	2461
Rockhampton	34125	4152
Rockhampton	42000	5443
Rockhampton	52500	6124
Rockhampton	65625	6172
Rockhampton	78750	4331
Rockhampton	91875	3524
Rockhampton	105000	2256
Rockhampton	157500	2922
Rockhampton	Inf	1155
Biloela		203
Biloela	0	178
Biloela	7875	243
Biloela	15750	284
Biloela	21000	320
Biloela	26250	384
Biloela	34125	621
Biloela	42000	743
Biloela	52500	796
Biloela	65625	885
Biloela	78750	605
Biloela	91875	619
Biloela	105000	540
Biloela	157500	1224
Biloela	Inf	490
Gladstone		412
Gladstone	0	239
Gladstone	7875	1058
Gladstone	15750	978
Gladstone	21000	1079
Gladstone	26250	1190
Gladstone	34125	1920
Gladstone	42000	2180
Gladstone	52500	2404
Gladstone	65625	2716
Gladstone	78750	2295
Gladstone	91875	2150
Gladstone	105000	1869
Gladstone	157500	3922
Gladstone	Inf	2165
Broadbeach - Burleigh		592
Broadbeach - Burleigh	0	251
