SA3_NAME16	Age	workers
Ipswich Inner	40-44	3961
Ipswich Inner	45-49	3992
Ipswich Inner	50-54	3755
Ipswich Inner	55-59	3207
Ipswich Inner	60-64	1974
Ipswich Inner	65-69	779
Ipswich Inner	70-74	238
Ipswich Inner	75+	104
Springfield - Redbank	15-19	1774
Springfield - Redbank	20-24	2214
Springfield - Redbank	25-29	2389
Springfield - Redbank	30-34	2431
Springfield - Redbank	35-39	2332
Springfield - Redbank	40-44	2388
Springfield - Redbank	45-49	2231
Springfield - Redbank	50-54	2014
Springfield - Redbank	55-59	1650
Springfield - Redbank	60-64	970
Springfield - Redbank	65-69	416
Springfield - Redbank	70-74	110
Springfield - Redbank	75+	47
Beaudesert	15-19	360
Beaudesert	20-24	410
Beaudesert	25-29	416
Beaudesert	30-34	415
Beaudesert	35-39	495
Beaudesert	40-44	562
Beaudesert	45-49	627
Beaudesert	50-54	601
Beaudesert	55-59	539
Beaudesert	60-64	390
Beaudesert	65-69	203
Beaudesert	70-74	81
Beaudesert	75+	57
Beenleigh	15-19	742
Beenleigh	20-24	1021
Beenleigh	25-29	1043
Beenleigh	30-34	1114
Beenleigh	35-39	1147
Beenleigh	40-44	1192
Beenleigh	45-49	1124
Beenleigh	50-54	1055
Beenleigh	55-59	881
Beenleigh	60-64	615
Beenleigh	65-69	270
Beenleigh	70-74	71
Beenleigh	75+	27
Browns Plains	15-19	1636
Browns Plains	20-24	2034
Browns Plains	25-29	2072
Browns Plains	30-34	2121
Browns Plains	35-39	1938
Browns Plains	40-44	1959
Browns Plains	45-49	2018
Browns Plains	50-54	1778
Browns Plains	55-59	1573
Browns Plains	60-64	974
Browns Plains	65-69	406
Browns Plains	70-74	116
Browns Plains	75+	38
Jimboomba	15-19	572
Jimboomba	20-24	630
Jimboomba	25-29	541
Jimboomba	30-34	645
Jimboomba	35-39	726
Jimboomba	40-44	866
Jimboomba	45-49	875
Jimboomba	50-54	704
Jimboomba	55-59	582
Jimboomba	60-64	411
Jimboomba	65-69	187
Jimboomba	70-74	63
Jimboomba	75+	28
Loganlea - Carbrook	15-19	1686
Loganlea - Carbrook	20-24	2487
Loganlea - Carbrook	25-29	2558
Loganlea - Carbrook	30-34	2468
Loganlea - Carbrook	35-39	2431
Loganlea - Carbrook	40-44	2510
Loganlea - Carbrook	45-49	2447
Loganlea - Carbrook	50-54	2300
Loganlea - Carbrook	55-59	1951
Loganlea - Carbrook	60-64	1282
Loganlea - Carbrook	65-69	542
Loganlea - Carbrook	70-74	162
Loganlea - Carbrook	75+	59
Springwood - Kingston	15-19	1808
Springwood - Kingston	20-24	3038
Springwood - Kingston	25-29	3398
Springwood - Kingston	30-34	3616
Springwood - Kingston	35-39	3424
Springwood - Kingston	40-44	3379
Springwood - Kingston	45-49	3328
Springwood - Kingston	50-54	2947
Springwood - Kingston	55-59	2588
Springwood - Kingston	60-64	1794
Springwood - Kingston	65-69	786
Springwood - Kingston	70-74	231
Springwood - Kingston	75+	86
Bowen Basin - North	15-19	843
Bowen Basin - North	20-24	1663
Bowen Basin - North	25-29	2949
Bowen Basin - North	30-34	3517
Bowen Basin - North	35-39	3168
Bowen Basin - North	40-44	3361
Bowen Basin - North	45-49	3148
Bowen Basin - North	50-54	2920
Bowen Basin - North	55-59	2306
Bowen Basin - North	60-64	1277
Bowen Basin - North	65-69	443
Bowen Basin - North	70-74	144
Bowen Basin - North	75+	101
Mackay	15-19	3077
Mackay	20-24	4098
Mackay	25-29	4565
Mackay	30-34	4845
Mackay	35-39	4537
Mackay	40-44	4979
Mackay	45-49	5353
Mackay	50-54	5099
Mackay	55-59	4493
Mackay	60-64	2903
Mackay	65-69	1102
Mackay	70-74	417
Mackay	75+	248
Whitsunday	15-19	526
Whitsunday	20-24	1026
Whitsunday	25-29	1145
Whitsunday	30-34	1047
Whitsunday	35-39	905
Whitsunday	40-44	984
Whitsunday	45-49	947
Whitsunday	50-54	899
Whitsunday	55-59	803
Whitsunday	60-64	597
Whitsunday	65-69	251
Whitsunday	70-74	105
Whitsunday	75+	62
Bribie - Beachmere	15-19	437
Bribie - Beachmere	20-24	442
Bribie - Beachmere	25-29	461
Bribie - Beachmere	30-34	429
Bribie - Beachmere	35-39	417
Bribie - Beachmere	40-44	533
Bribie - Beachmere	45-49	628
Bribie - Beachmere	50-54	593
Bribie - Beachmere	55-59	569
Bribie - Beachmere	60-64	450
Bribie - Beachmere	65-69	220
Bribie - Beachmere	70-74	98
Bribie - Beachmere	75+	41
Caboolture	15-19	2038
Caboolture	20-24	2456
Caboolture	25-29	2461
Caboolture	30-34	2350
Caboolture	35-39	2252
Caboolture	40-44	2525
Caboolture	45-49	2594
Caboolture	50-54	2594
Caboolture	55-59	2102
Caboolture	60-64	1290
Caboolture	65-69	515
Caboolture	70-74	150
Caboolture	75+	70
Caboolture Hinterland	15-19	213
Caboolture Hinterland	20-24	265
Caboolture Hinterland	25-29	329
Caboolture Hinterland	30-34	369
Caboolture Hinterland	35-39	377
Caboolture Hinterland	40-44	437
Caboolture Hinterland	45-49	496
Caboolture Hinterland	50-54	468
Caboolture Hinterland	55-59	401
Caboolture Hinterland	60-64	312
Caboolture Hinterland	65-69	153
Caboolture Hinterland	70-74	84
Caboolture Hinterland	75+	54
Narangba - Burpengary	15-19	1075
Narangba - Burpengary	20-24	1299
Narangba - Burpengary	25-29	1219
Narangba - Burpengary	30-34	1345
Narangba - Burpengary	35-39	1448
Narangba - Burpengary	40-44	1611
Narangba - Burpengary	45-49	1712
Narangba - Burpengary	50-54	1459
Narangba - Burpengary	55-59	1151
Narangba - Burpengary	60-64	783
Narangba - Burpengary	65-69	315
Narangba - Burpengary	70-74	89
Narangba - Burpengary	75+	43
Redcliffe	15-19	1602
Redcliffe	20-24	1823
Redcliffe	25-29	1786
Redcliffe	30-34	1854
Redcliffe	35-39	1739
Redcliffe	40-44	2176
Redcliffe	45-49	2162
Redcliffe	50-54	2063
Redcliffe	55-59	1795
Redcliffe	60-64	1147
Redcliffe	65-69	597
Redcliffe	70-74	188
Redcliffe	75+	80
The Hills District	15-19	1555
The Hills District	20-24	1409
The Hills District	25-29	1069
The Hills District	30-34	1189
The Hills District	35-39	1377
The Hills District	40-44	1628
The Hills District	45-49	1695
The Hills District	50-54	1412
The Hills District	55-59	1227
The Hills District	60-64	797
The Hills District	65-69	437
The Hills District	70-74	200
The Hills District	75+	62
North Lakes	15-19	1756
North Lakes	20-24	1802
North Lakes	25-29	1690
North Lakes	30-34	1778
North Lakes	35-39	1662
North Lakes	40-44	1760
North Lakes	45-49	1658
North Lakes	50-54	1319
North Lakes	55-59	1001
North Lakes	60-64	683
North Lakes	65-69	283
North Lakes	70-74	70
North Lakes	75+	24
Strathpine	15-19	1264
Strathpine	20-24	2089
Strathpine	25-29	2111
Strathpine	30-34	2245
Strathpine	35-39	2223
Strathpine	40-44	2466
Strathpine	45-49	2351
Strathpine	50-54	2107
Strathpine	55-59	1810
Strathpine	60-64	1150
Strathpine	65-69	471
Strathpine	70-74	136
Strathpine	75+	43
Far North	15-19	439
Far North	20-24	900
Far North	25-29	1282
Far North	30-34	1211
Far North	35-39	1129
Far North	40-44	1317
Far North	45-49	1231
Far North	50-54	1314
Far North	55-59	1118
Far North	60-64	742
Far North	65-69	292
Far North	70-74	121
Far North	75+	81
Outback - North	15-19	790
Outback - North	20-24	1498
Outback - North	25-29	2150
Outback - North	30-34	2148
Outback - North	35-39	1835
Outback - North	40-44	1803
Outback - North	45-49	1782
Outback - North	50-54	1739
Outback - North	55-59	1453
Outback - North	60-64	831
Outback - North	65-69	384
Outback - North	70-74	188
Outback - North	75+	79
Outback - South	15-19	473
Outback - South	20-24	755
Outback - South	25-29	819
Outback - South	30-34	822
Outback - South	35-39	747
Outback - South	40-44	808
Outback - South	45-49	914
Outback - South	50-54	1047
Outback - South	55-59	1043
Outback - South	60-64	802
Outback - South	65-69	391
Outback - South	70-74	168
Outback - South	75+	127
Buderim	15-19	950
Buderim	20-24	1370
Buderim	25-29	1430
Buderim	30-34	1662
Buderim	35-39	1804
Buderim	40-44	2265
Buderim	45-49	2421
Buderim	50-54	2301
Buderim	55-59	1891
Buderim	60-64	1247
Buderim	65-69	583
Buderim	70-74	162
Buderim	75+	59
Caloundra	15-19	2332
Caloundra	20-24	2655
Caloundra	25-29	2644
Caloundra	30-34	2833
Caloundra	35-39	2952
Caloundra	40-44	3443
Caloundra	45-49	3546
Caloundra	50-54	3280
Caloundra	55-59	2723
Caloundra	60-64	1831
Caloundra	65-69	740
Caloundra	70-74	280
Caloundra	75+	131
Maroochy	15-19	2589
Maroochy	20-24	3014
Maroochy	25-29	2787
Maroochy	30-34	2702
Maroochy	35-39	2723
Maroochy	40-44	3289
Maroochy	45-49	3115
Maroochy	50-54	2993
Maroochy	55-59	2716
Maroochy	60-64	1821
Maroochy	65-69	769
Maroochy	70-74	231
Maroochy	75+	97
Noosa	15-19	1340
Noosa	20-24	1242
Noosa	25-29	1243
Noosa	30-34	1354
Noosa	35-39	1597
Noosa	40-44	2120
Noosa	45-49	2157
Noosa	50-54	2108
Noosa	55-59	1768
Noosa	60-64	1318
Noosa	65-69	602
Noosa	70-74	230
Noosa	75+	90
Sunshine Coast Hinterland	15-19	982
Sunshine Coast Hinterland	20-24	1089
Sunshine Coast Hinterland	25-29	975
Sunshine Coast Hinterland	30-34	981
Sunshine Coast Hinterland	35-39	1054
Sunshine Coast Hinterland	40-44	1355
Sunshine Coast Hinterland	45-49	1469
Sunshine Coast Hinterland	50-54	1565
Sunshine Coast Hinterland	55-59	1386
Sunshine Coast Hinterland	60-64	1068
Sunshine Coast Hinterland	65-69	526
Sunshine Coast Hinterland	70-74	240
Sunshine Coast Hinterland	75+	122
Nambour	15-19	909
Nambour	20-24	1308
Nambour	25-29	1558
Nambour	30-34	1789
Nambour	35-39	1959
Nambour	40-44	2347
Nambour	45-49	2634
Nambour	50-54	2525
Nambour	55-59	2195
Nambour	60-64	1500
Nambour	65-69	600
Nambour	70-74	226
Nambour	75+	90
Noosa Hinterland	15-19	278
Noosa Hinterland	20-24	270
Noosa Hinterland	25-29	257
Noosa Hinterland	30-34	357
Noosa Hinterland	35-39	459
Noosa Hinterland	40-44	580
Noosa Hinterland	45-49	674
Noosa Hinterland	50-54	662
Noosa Hinterland	55-59	608
Noosa Hinterland	60-64	466
Noosa Hinterland	65-69	224
Noosa Hinterland	70-74	97
Noosa Hinterland	75+	43
Toowoomba	15-19	4563
Toowoomba	20-24	6497
Toowoomba	25-29	6724
Toowoomba	30-34	6646
Toowoomba	35-39	6091
Toowoomba	40-44	6768
Toowoomba	45-49	7097
Toowoomba	50-54	6716
Toowoomba	55-59	6140
Toowoomba	60-64	4093
Toowoomba	65-69	1803
Toowoomba	70-74	631
Toowoomba	75+	296
Charters Towers - Ayr - Ingham	15-19	1150
Charters Towers - Ayr - Ingham	20-24	1310
Charters Towers - Ayr - Ingham	25-29	1314
Charters Towers - Ayr - Ingham	30-34	1288
Charters Towers - Ayr - Ingham	35-39	1424
Charters Towers - Ayr - Ingham	40-44	1734
Charters Towers - Ayr - Ingham	45-49	1903
Charters Towers - Ayr - Ingham	50-54	1963
Charters Towers - Ayr - Ingham	55-59	1879
Charters Towers - Ayr - Ingham	60-64	1373
Charters Towers - Ayr - Ingham	65-69	692
Charters Towers - Ayr - Ingham	70-74	284
Charters Towers - Ayr - Ingham	75+	242
Townsville	15-19	5498
Townsville	20-24	9931
Townsville	25-29	9560
Townsville	30-34	9116
Townsville	35-39	8191
Townsville	40-44	8861
Townsville	45-49	8764
Townsville	50-54	8058
Townsville	55-59	6923
Townsville	60-64	4302
Townsville	65-69	1745
Townsville	70-74	532
Townsville	75+	245
Bundaberg	15-19	2234
Bundaberg	20-24	2609
Bundaberg	25-29	2653
Bundaberg	30-34	2678
Bundaberg	35-39	2724
Bundaberg	40-44	3188
Bundaberg	45-49	3452
Bundaberg	50-54	3582
Bundaberg	55-59	3248
Bundaberg	60-64	2245
Bundaberg	65-69	891
Bundaberg	70-74	313
Bundaberg	75+	202
Burnett	15-19	1090
Burnett	20-24	1291
Burnett	25-29	1372
Burnett	30-34	1385
Burnett	35-39	1459
Burnett	40-44	1755
Burnett	45-49	1959
Burnett	50-54	1990
Burnett	55-59	1851
Burnett	60-64	1434
Burnett	65-69	763
Burnett	70-74	392
Burnett	75+	290
Gympie - Cooloola	15-19	1058
Gympie - Cooloola	20-24	1142
Gympie - Cooloola	25-29	1177
Gympie - Cooloola	30-34	1279
Gympie - Cooloola	35-39	1413
Gympie - Cooloola	40-44	1643
Gympie - Cooloola	45-49	1976
Gympie - Cooloola	50-54	1956
Gympie - Cooloola	55-59	1847
Gympie - Cooloola	60-64	1249
Gympie - Cooloola	65-69	543
Gympie - Cooloola	70-74	255
Gympie - Cooloola	75+	155
Hervey Bay	15-19	1215
Hervey Bay	20-24	1230
Hervey Bay	25-29	1327
Hervey Bay	30-34	1393
Hervey Bay	35-39	1592
Hervey Bay	40-44	1852
Hervey Bay	45-49	1988
Hervey Bay	50-54	1942
Hervey Bay	55-59	1801
Hervey Bay	60-64	1177
Hervey Bay	65-69	420
Hervey Bay	70-74	137
Hervey Bay	75+	71
Maryborough	15-19	822
Maryborough	20-24	948
Maryborough	25-29	925
Maryborough	30-34	1086
Maryborough	35-39	1183
Maryborough	40-44	1492
Maryborough	45-49	1635
Maryborough	50-54	1584
Maryborough	55-59	1558
Maryborough	60-64	1064
Maryborough	65-69	423
Maryborough	70-74	160
Maryborough	75+	108
Migratory - Offshore - Shipping (Qld)	15-19	3
Migratory - Offshore - Shipping (Qld)	20-24	16
Migratory - Offshore - Shipping (Qld)	25-29	19
Migratory - Offshore - Shipping (Qld)	30-34	20
Migratory - Offshore - Shipping (Qld)	35-39	17
Migratory - Offshore - Shipping (Qld)	40-44	34
Migratory - Offshore - Shipping (Qld)	45-49	24
Migratory - Offshore - Shipping (Qld)	50-54	23
Migratory - Offshore - Shipping (Qld)	55-59	22
Migratory - Offshore - Shipping (Qld)	60-64	14
Migratory - Offshore - Shipping (Qld)	65-69	3
Migratory - Offshore - Shipping (Qld)	70-74	4
No usual address (Qld)	15-19	4033
No usual address (Qld)	20-24	9101
No usual address (Qld)	25-29	10550
No usual address (Qld)	30-34	10739
No usual address (Qld)	35-39	10166
No usual address (Qld)	40-44	11585
No usual address (Qld)	45-49	11524
No usual address (Qld)	50-54	10824
No usual address (Qld)	55-59	9359
No usual address (Qld)	60-64	6738
No usual address (Qld)	65-69	2889
No usual address (Qld)	70-74	924
No usual address (Qld)	75+	410
Adelaide City	15-19	2839
Adelaide City	20-24	10528
Adelaide City	25-29	14386
Adelaide City	30-34	15769
Adelaide City	35-39	14733
Adelaide City	40-44	13422
Adelaide City	45-49	13216
Adelaide City	50-54	12113
Adelaide City	55-59	10433
Adelaide City	60-64	6590
Adelaide City	65-69	2540
Adelaide City	70-74	718
Adelaide City	75+	320
Adelaide Hills	15-19	1577
Adelaide Hills	20-24	2037
Adelaide Hills	25-29	1625
Adelaide Hills	30-34	1683
Adelaide Hills	35-39	1713
Adelaide Hills	40-44	2079
Adelaide Hills	45-49	2345
Adelaide Hills	50-54	2255
Adelaide Hills	55-59	2050
Adelaide Hills	60-64	1532
Adelaide Hills	65-69	841
Adelaide Hills	70-74	371
Adelaide Hills	75+	188
Burnside	15-19	806
Burnside	20-24	1442
Burnside	25-29	1701
Burnside	30-34	1734
Burnside	35-39	1671
Burnside	40-44	1827
Burnside	45-49	1862
Burnside	50-54	1789
Burnside	55-59	1683
Burnside	60-64	1170
Burnside	65-69	674
Burnside	70-74	270
Burnside	75+	139
Campbelltown (SA)	15-19	579
Campbelltown (SA)	20-24	864
Campbelltown (SA)	25-29	903
Campbelltown (SA)	30-34	945
Campbelltown (SA)	35-39	877
Campbelltown (SA)	40-44	1016
Campbelltown (SA)	45-49	1083
Campbelltown (SA)	50-54	1092
Campbelltown (SA)	55-59	917
Campbelltown (SA)	60-64	714
Campbelltown (SA)	65-69	328
Campbelltown (SA)	70-74	120
Campbelltown (SA)	75+	66
Norwood - Payneham - St Peters	15-19	1257
Norwood - Payneham - St Peters	20-24	2498
Norwood - Payneham - St Peters	25-29	2599
Norwood - Payneham - St Peters	30-34	2487
Norwood - Payneham - St Peters	35-39	2277
Norwood - Payneham - St Peters	40-44	2439
Norwood - Payneham - St Peters	45-49	2539
Norwood - Payneham - St Peters	50-54	2333
Norwood - Payneham - St Peters	55-59	2104
Norwood - Payneham - St Peters	60-64	1462
Norwood - Payneham - St Peters	65-69	664
Norwood - Payneham - St Peters	70-74	257
Norwood - Payneham - St Peters	75+	136
Prospect - Walkerville	15-19	477
Prospect - Walkerville	20-24	877
Prospect - Walkerville	25-29	897
Prospect - Walkerville	30-34	881
Prospect - Walkerville	35-39	771
Prospect - Walkerville	40-44	789
Prospect - Walkerville	45-49	808
Prospect - Walkerville	50-54	826
Prospect - Walkerville	55-59	768
Prospect - Walkerville	60-64	567
Prospect - Walkerville	65-69	282
Prospect - Walkerville	70-74	89
Prospect - Walkerville	75+	47
Unley	15-19	778
Unley	20-24	1820
Unley	25-29	2056
Unley	30-34	2296
Unley	35-39	2014
Unley	40-44	2163
Unley	45-49	2144
Unley	50-54	1932
Unley	55-59	1822
Unley	60-64	1352
Unley	65-69	707
Unley	70-74	192
Unley	75+	105
Gawler - Two Wells	15-19	712
Gawler - Two Wells	20-24	930
Gawler - Two Wells	25-29	885
Gawler - Two Wells	30-34	1014
Gawler - Two Wells	35-39	892
Gawler - Two Wells	40-44	1017
Gawler - Two Wells	45-49	1059
Gawler - Two Wells	50-54	1043
Gawler - Two Wells	55-59	934
Gawler - Two Wells	60-64	580
Gawler - Two Wells	65-69	242
Gawler - Two Wells	70-74	96
Gawler - Two Wells	75+	46
Playford	15-19	1527
Playford	20-24	2421
Playford	25-29	2782
Playford	30-34	2839
Playford	35-39	2534
Playford	40-44	2602
Playford	45-49	2820
Playford	50-54	2732
Playford	55-59	2320
Playford	60-64	1424
Playford	65-69	488
Playford	70-74	161
Playford	75+	69
Port Adelaide - East	15-19	1169
Port Adelaide - East	20-24	2030
Port Adelaide - East	25-29	2344
Port Adelaide - East	30-34	2815
Port Adelaide - East	35-39	2577
Port Adelaide - East	40-44	2696
Port Adelaide - East	45-49	2656
Port Adelaide - East	50-54	2631
Port Adelaide - East	55-59	2334
Port Adelaide - East	60-64	1452
Port Adelaide - East	65-69	595
Port Adelaide - East	70-74	153
Port Adelaide - East	75+	84
Salisbury	15-19	2013
Salisbury	20-24	4023
Salisbury	25-29	4832
Salisbury	30-34	5436
Salisbury	35-39	4918
Salisbury	40-44	5147
Salisbury	45-49	5380
Salisbury	50-54	5057
Salisbury	55-59	4022
Salisbury	60-64	2682
Salisbury	65-69	1022
Salisbury	70-74	256
Salisbury	75+	131
Tea Tree Gully	15-19	2091
Tea Tree Gully	20-24	2507
Tea Tree Gully	25-29	2120
Tea Tree Gully	30-34	2053
Tea Tree Gully	35-39	1905
Tea Tree Gully	40-44	2112
Tea Tree Gully	45-49	2241
Tea Tree Gully	50-54	2196
Tea Tree Gully	55-59	2012
Tea Tree Gully	60-64	1378
Tea Tree Gully	65-69	611
Tea Tree Gully	70-74	219
Tea Tree Gully	75+	78
Holdfast Bay	15-19	1034
Holdfast Bay	20-24	1498
Holdfast Bay	25-29	1229
Holdfast Bay	30-34	1169
Holdfast Bay	35-39	1021
Holdfast Bay	40-44	1112
Holdfast Bay	45-49	1194
Holdfast Bay	50-54	1171
Holdfast Bay	55-59	1195
Holdfast Bay	60-64	881
Holdfast Bay	65-69	442
Holdfast Bay	70-74	145
Holdfast Bay	75+	89
Marion	15-19	1376
Marion	20-24	2294
Marion	25-29	2173
Marion	30-34	2335
Marion	35-39	2138
Marion	40-44	2217
Marion	45-49	2392
Marion	50-54	2259
Marion	55-59	2107
Marion	60-64	1532
Marion	65-69	698
Marion	70-74	230
Marion	75+	100
Mitcham	15-19	1276
Mitcham	20-24	2405
Mitcham	25-29	2612
Mitcham	30-34	2900
Mitcham	35-39	2713
Mitcham	40-44	3012
Mitcham	45-49	3119
Mitcham	50-54	3125
Mitcham	55-59	2915
Mitcham	60-64	1961
Mitcham	65-69	863
Mitcham	70-74	295
Mitcham	75+	160
Onkaparinga	15-19	3017
Onkaparinga	20-24	3671
Onkaparinga	25-29	3449
Onkaparinga	30-34	3667
Onkaparinga	35-39	3648
Onkaparinga	40-44	4001
Onkaparinga	45-49	4278
Onkaparinga	50-54	4060
Onkaparinga	55-59	3636
Onkaparinga	60-64	2682
Onkaparinga	65-69	1183
Onkaparinga	70-74	379
Onkaparinga	75+	160
Charles Sturt	15-19	2129
Charles Sturt	20-24	3970
Charles Sturt	25-29	4095
Charles Sturt	30-34	4237
Charles Sturt	35-39	3841
Charles Sturt	40-44	4022
Charles Sturt	45-49	4576
Charles Sturt	50-54	4303
Charles Sturt	55-59	3832
Charles Sturt	60-64	2688
Charles Sturt	65-69	1114
Charles Sturt	70-74	387
Charles Sturt	75+	180
Port Adelaide - West	15-19	1410
Port Adelaide - West	20-24	3349
Port Adelaide - West	25-29	4102
Port Adelaide - West	30-34	4393
Port Adelaide - West	35-39	4055
Port Adelaide - West	40-44	4531
Port Adelaide - West	45-49	4837
Port Adelaide - West	50-54	4695
Port Adelaide - West	55-59	4141
Port Adelaide - West	60-64	2578
Port Adelaide - West	65-69	969
Port Adelaide - West	70-74	284
Port Adelaide - West	75+	135
West Torrens	15-19	1546
West Torrens	20-24	3605
West Torrens	25-29	4492
West Torrens	30-34	4992
West Torrens	35-39	4737
West Torrens	40-44	5022
West Torrens	45-49	5269
West Torrens	50-54	5060
West Torrens	55-59	4301
West Torrens	60-64	2794
West Torrens	65-69	1081
West Torrens	70-74	351
West Torrens	75+	170
Barossa	15-19	760
Barossa	20-24	1113
Barossa	25-29	1073
Barossa	30-34	1273
Barossa	35-39	1240
Barossa	40-44	1577
Barossa	45-49	1679
Barossa	50-54	1638
Barossa	55-59	1542
Barossa	60-64	1113
Barossa	65-69	564
Barossa	70-74	225
Barossa	75+	146
Lower North	15-19	409
Lower North	20-24	642
Lower North	25-29	749
Lower North	30-34	724
Lower North	35-39	707
Lower North	40-44	857
Lower North	45-49	984
Lower North	50-54	1082
Lower North	55-59	1055
Lower North	60-64	875
Lower North	65-69	423
Lower North	70-74	206
Lower North	75+	154
Mid North	15-19	573
Mid North	20-24	816
Mid North	25-29	840
Mid North	30-34	859
Mid North	35-39	856
Mid North	40-44	976
Mid North	45-49	1116
Mid North	50-54	1245
Mid North	55-59	1255
Mid North	60-64	875
Mid North	65-69	380
Mid North	70-74	168
Mid North	75+	97
Yorke Peninsula	15-19	493
Yorke Peninsula	20-24	588
Yorke Peninsula	25-29	611
Yorke Peninsula	30-34	647
Yorke Peninsula	35-39	669
Yorke Peninsula	40-44	729
Yorke Peninsula	45-49	930
Yorke Peninsula	50-54	1009
Yorke Peninsula	55-59	1001
Yorke Peninsula	60-64	795
Yorke Peninsula	65-69	352
Yorke Peninsula	70-74	140
Yorke Peninsula	75+	135
Eyre Peninsula and South West	15-19	1235
Eyre Peninsula and South West	20-24	1824
Eyre Peninsula and South West	25-29	2144
Eyre Peninsula and South West	30-34	2240
Eyre Peninsula and South West	35-39	2034
Eyre Peninsula and South West	40-44	2458
Eyre Peninsula and South West	45-49	2761
Eyre Peninsula and South West	50-54	2639
Eyre Peninsula and South West	55-59	2502
Eyre Peninsula and South West	60-64	1642
Eyre Peninsula and South West	65-69	654
Eyre Peninsula and South West	70-74	284
Eyre Peninsula and South West	75+	165
Outback - North and East	15-19	524
Outback - North and East	20-24	1192
Outback - North and East	25-29	1600
Outback - North and East	30-34	1628
Outback - North and East	35-39	1461
Outback - North and East	40-44	1462
Outback - North and East	45-49	1647
Outback - North and East	50-54	1620
Outback - North and East	55-59	1416
Outback - North and East	60-64	887
Outback - North and East	65-69	357
Outback - North and East	70-74	119
Outback - North and East	75+	62
Fleurieu - Kangaroo Island	15-19	881
Fleurieu - Kangaroo Island	20-24	1038
Fleurieu - Kangaroo Island	25-29	967
Fleurieu - Kangaroo Island	30-34	1142
Fleurieu - Kangaroo Island	35-39	1173
Fleurieu - Kangaroo Island	40-44	1452
Fleurieu - Kangaroo Island	45-49	1548
Fleurieu - Kangaroo Island	50-54	1735
Fleurieu - Kangaroo Island	55-59	1768
Fleurieu - Kangaroo Island	60-64	1420
Fleurieu - Kangaroo Island	65-69	744
Fleurieu - Kangaroo Island	70-74	321
Fleurieu - Kangaroo Island	75+	210
Limestone Coast	15-19	1821
Limestone Coast	20-24	2240
Limestone Coast	25-29	2366
Limestone Coast	30-34	2486
Limestone Coast	35-39	2653
Limestone Coast	40-44	2922
Limestone Coast	45-49	3402
Limestone Coast	50-54	3287
Limestone Coast	55-59	2996
Limestone Coast	60-64	2336
Limestone Coast	65-69	1160
Limestone Coast	70-74	472
Limestone Coast	75+	355
Murray and Mallee	15-19	1568
Murray and Mallee	20-24	2336
Murray and Mallee	25-29	2478
Murray and Mallee	30-34	2392
Murray and Mallee	35-39	2325
Murray and Mallee	40-44	2813
Murray and Mallee	45-49	3268
Murray and Mallee	50-54	3209
Murray and Mallee	55-59	3160
Murray and Mallee	60-64	2303
Murray and Mallee	65-69	1090
Murray and Mallee	70-74	439
Murray and Mallee	75+	319
Migratory - Offshore - Shipping (SA)	20-24	3
Migratory - Offshore - Shipping (SA)	25-29	3
Migratory - Offshore - Shipping (SA)	30-34	4
Migratory - Offshore - Shipping (SA)	35-39	9
Migratory - Offshore - Shipping (SA)	40-44	10
Migratory - Offshore - Shipping (SA)	45-49	13
Migratory - Offshore - Shipping (SA)	50-54	12
Migratory - Offshore - Shipping (SA)	55-59	8
Migratory - Offshore - Shipping (SA)	60-64	3
No usual address (SA)	15-19	1086
No usual address (SA)	20-24	3144
No usual address (SA)	25-29	3556
No usual address (SA)	30-34	3437
No usual address (SA)	35-39	3157
No usual address (SA)	40-44	3675
No usual address (SA)	45-49	4075
No usual address (SA)	50-54	4135
No usual address (SA)	55-59	3712
No usual address (SA)	60-64	2598
No usual address (SA)	65-69	1166
No usual address (SA)	70-74	375
No usual address (SA)	75+	185
Augusta - Margaret River - Busselton	15-19	1274
Augusta - Margaret River - Busselton	20-24	1270
Augusta - Margaret River - Busselton	25-29	1492
Augusta - Margaret River - Busselton	30-34	1872
Augusta - Margaret River - Busselton	35-39	2084
Augusta - Margaret River - Busselton	40-44	2401
Augusta - Margaret River - Busselton	45-49	2398
Augusta - Margaret River - Busselton	50-54	2102
Augusta - Margaret River - Busselton	55-59	1953
Augusta - Margaret River - Busselton	60-64	1483
Augusta - Margaret River - Busselton	65-69	710
Augusta - Margaret River - Busselton	70-74	246
Augusta - Margaret River - Busselton	75+	164
Bunbury	15-19	2789
Bunbury	20-24	3369
Bunbury	25-29	3824
Bunbury	30-34	4139
Bunbury	35-39	4248
Bunbury	40-44	4771
Bunbury	45-49	5245
Bunbury	50-54	4932
Bunbury	55-59	4467
Bunbury	60-64	2815
Bunbury	65-69	1161
Bunbury	70-74	406
Bunbury	75+	211
Manjimup	15-19	487
Manjimup	20-24	457
Manjimup	25-29	506
Manjimup	30-34	579
Manjimup	35-39	682
Manjimup	40-44	886
Manjimup	45-49	968
Manjimup	50-54	1095
Manjimup	55-59	1084
Manjimup	60-64	900
Manjimup	65-69	503
Manjimup	70-74	259
Manjimup	75+	159
Mandurah	15-19	2186
Mandurah	20-24	2479
Mandurah	25-29	2275
Mandurah	30-34	2412
Mandurah	35-39	2411
Mandurah	40-44	2939
Mandurah	45-49	3090
Mandurah	50-54	3072
Mandurah	55-59	2530
Mandurah	60-64	1793
Mandurah	65-69	786
Mandurah	70-74	250
Mandurah	75+	161
Cottesloe - Claremont	15-19	1769
