SA3_NAME16	CountryOfBirth	EmploymentStatus	workers
Leichhardt	GBR	Status in employment not stated	11
Leichhardt	USA	Contributing family workers	7
Leichhardt	USA	Employee	101
Leichhardt	USA	Owner managers of incorporated enterprises	19
Leichhardt	USA	Owner managers of unincorporated enterprises	34
Leichhardt	VNM	Contributing family workers	8
Leichhardt	VNM	Employee	197
Leichhardt	VNM	Owner managers of incorporated enterprises	19
Leichhardt	VNM	Owner managers of unincorporated enterprises	21
Leichhardt	ZWE	Employee	17
Leichhardt	ZWE	Owner managers of incorporated enterprises	3
Leichhardt	ZWE	Owner managers of unincorporated enterprises	4
Strathfield - Burwood - Ashfield		Contributing family workers	54
Strathfield - Burwood - Ashfield		Employee	4556
Strathfield - Burwood - Ashfield		Owner managers of incorporated enterprises	311
Strathfield - Burwood - Ashfield		Owner managers of unincorporated enterprises	360
Strathfield - Burwood - Ashfield		Status in employment not stated	89
Strathfield - Burwood - Ashfield	AUS	Contributing family workers	214
Strathfield - Burwood - Ashfield	AUS	Employee	21568
Strathfield - Burwood - Ashfield	AUS	Owner managers of incorporated enterprises	1707
Strathfield - Burwood - Ashfield	AUS	Owner managers of unincorporated enterprises	1612
Strathfield - Burwood - Ashfield	AUS	Status in employment not stated	202
Strathfield - Burwood - Ashfield	CAN	Contributing family workers	3
Strathfield - Burwood - Ashfield	CAN	Employee	84
Strathfield - Burwood - Ashfield	CAN	Owner managers of incorporated enterprises	11
Strathfield - Burwood - Ashfield	CAN	Owner managers of unincorporated enterprises	7
Strathfield - Burwood - Ashfield	CHN	Contributing family workers	148
Strathfield - Burwood - Ashfield	CHN	Employee	3482
Strathfield - Burwood - Ashfield	CHN	Owner managers of incorporated enterprises	699
Strathfield - Burwood - Ashfield	CHN	Owner managers of unincorporated enterprises	534
Strathfield - Burwood - Ashfield	CHN	Status in employment not stated	28
Strathfield - Burwood - Ashfield	HRV	Employee	94
Strathfield - Burwood - Ashfield	HRV	Owner managers of incorporated enterprises	10
Strathfield - Burwood - Ashfield	HRV	Owner managers of unincorporated enterprises	9
Strathfield - Burwood - Ashfield	EGY	Contributing family workers	4
Strathfield - Burwood - Ashfield	EGY	Employee	166
Strathfield - Burwood - Ashfield	EGY	Owner managers of incorporated enterprises	33
Strathfield - Burwood - Ashfield	EGY	Owner managers of unincorporated enterprises	14
Strathfield - Burwood - Ashfield	FJI	Contributing family workers	3
Strathfield - Burwood - Ashfield	FJI	Employee	394
Strathfield - Burwood - Ashfield	FJI	Owner managers of incorporated enterprises	13
Strathfield - Burwood - Ashfield	FJI	Owner managers of unincorporated enterprises	10
Strathfield - Burwood - Ashfield	FJI	Status in employment not stated	10
Strathfield - Burwood - Ashfield	MKD	Employee	97
Strathfield - Burwood - Ashfield	MKD	Owner managers of incorporated enterprises	10
Strathfield - Burwood - Ashfield	MKD	Owner managers of unincorporated enterprises	3
Strathfield - Burwood - Ashfield	MKD	Status in employment not stated	3
Strathfield - Burwood - Ashfield	DEU	Employee	121
Strathfield - Burwood - Ashfield	DEU	Owner managers of incorporated enterprises	15
Strathfield - Burwood - Ashfield	DEU	Owner managers of unincorporated enterprises	23
Strathfield - Burwood - Ashfield	GRC	Contributing family workers	6
Strathfield - Burwood - Ashfield	GRC	Employee	158
Strathfield - Burwood - Ashfield	GRC	Owner managers of incorporated enterprises	37
Strathfield - Burwood - Ashfield	GRC	Owner managers of unincorporated enterprises	34
Strathfield - Burwood - Ashfield	GRC	Status in employment not stated	3
Strathfield - Burwood - Ashfield	HKG	Contributing family workers	9
Strathfield - Burwood - Ashfield	HKG	Employee	584
Strathfield - Burwood - Ashfield	HKG	Owner managers of incorporated enterprises	61
Strathfield - Burwood - Ashfield	HKG	Owner managers of unincorporated enterprises	73
Strathfield - Burwood - Ashfield	HKG	Status in employment not stated	5
Strathfield - Burwood - Ashfield	IND	Contributing family workers	13
Strathfield - Burwood - Ashfield	IND	Employee	2151
Strathfield - Burwood - Ashfield	IND	Owner managers of incorporated enterprises	142
Strathfield - Burwood - Ashfield	IND	Owner managers of unincorporated enterprises	93
Strathfield - Burwood - Ashfield	IND	Status in employment not stated	13
Strathfield - Burwood - Ashfield	IDN	Employee	327
Strathfield - Burwood - Ashfield	IDN	Owner managers of incorporated enterprises	15
Strathfield - Burwood - Ashfield	IDN	Owner managers of unincorporated enterprises	26
Strathfield - Burwood - Ashfield	IDN	Status in employment not stated	4
Strathfield - Burwood - Ashfield	IRN	Contributing family workers	3
Strathfield - Burwood - Ashfield	IRN	Employee	167
Strathfield - Burwood - Ashfield	IRN	Owner managers of incorporated enterprises	18
Strathfield - Burwood - Ashfield	IRN	Owner managers of unincorporated enterprises	19
Strathfield - Burwood - Ashfield	IRN	Status in employment not stated	3
Strathfield - Burwood - Ashfield	IRQ	Employee	151
Strathfield - Burwood - Ashfield	IRQ	Owner managers of incorporated enterprises	11
Strathfield - Burwood - Ashfield	IRQ	Owner managers of unincorporated enterprises	9
Strathfield - Burwood - Ashfield	IRL	Contributing family workers	3
Strathfield - Burwood - Ashfield	IRL	Employee	267
Strathfield - Burwood - Ashfield	IRL	Owner managers of incorporated enterprises	64
Strathfield - Burwood - Ashfield	IRL	Owner managers of unincorporated enterprises	18
Strathfield - Burwood - Ashfield	IRL	Status in employment not stated	5
Strathfield - Burwood - Ashfield	ITA	Contributing family workers	24
Strathfield - Burwood - Ashfield	ITA	Employee	527
Strathfield - Burwood - Ashfield	ITA	Owner managers of incorporated enterprises	101
Strathfield - Burwood - Ashfield	ITA	Owner managers of unincorporated enterprises	68
Strathfield - Burwood - Ashfield	ITA	Status in employment not stated	3
Strathfield - Burwood - Ashfield	JPN	Contributing family workers	4
Strathfield - Burwood - Ashfield	JPN	Employee	86
Strathfield - Burwood - Ashfield	JPN	Owner managers of incorporated enterprises	10
Strathfield - Burwood - Ashfield	JPN	Owner managers of unincorporated enterprises	21
Strathfield - Burwood - Ashfield	JPN	Status in employment not stated	3
Strathfield - Burwood - Ashfield	LBN	Contributing family workers	42
Strathfield - Burwood - Ashfield	LBN	Employee	561
Strathfield - Burwood - Ashfield	LBN	Owner managers of incorporated enterprises	188
Strathfield - Burwood - Ashfield	LBN	Owner managers of unincorporated enterprises	134
Strathfield - Burwood - Ashfield	LBN	Status in employment not stated	13
Strathfield - Burwood - Ashfield	MYS	Contributing family workers	4
Strathfield - Burwood - Ashfield	MYS	Employee	326
Strathfield - Burwood - Ashfield	MYS	Owner managers of incorporated enterprises	33
Strathfield - Burwood - Ashfield	MYS	Owner managers of unincorporated enterprises	36
Strathfield - Burwood - Ashfield	MYS	Status in employment not stated	3
Strathfield - Burwood - Ashfield	MLT	Employee	54
Strathfield - Burwood - Ashfield	MLT	Owner managers of incorporated enterprises	3
Strathfield - Burwood - Ashfield	MLT	Owner managers of unincorporated enterprises	4
Strathfield - Burwood - Ashfield	NLD	Contributing family workers	3
Strathfield - Burwood - Ashfield	NLD	Employee	29
Strathfield - Burwood - Ashfield	NLD	Owner managers of incorporated enterprises	3
Strathfield - Burwood - Ashfield	NLD	Owner managers of unincorporated enterprises	3
Strathfield - Burwood - Ashfield	NZL	Contributing family workers	12
Strathfield - Burwood - Ashfield	NZL	Employee	840
Strathfield - Burwood - Ashfield	NZL	Owner managers of incorporated enterprises	46
Strathfield - Burwood - Ashfield	NZL	Owner managers of unincorporated enterprises	61
Strathfield - Burwood - Ashfield	NZL	Status in employment not stated	10
Strathfield - Burwood - Ashfield	PAK	Employee	226
Strathfield - Burwood - Ashfield	PAK	Owner managers of incorporated enterprises	19
Strathfield - Burwood - Ashfield	PAK	Owner managers of unincorporated enterprises	22
Strathfield - Burwood - Ashfield	PHL	Contributing family workers	4
Strathfield - Burwood - Ashfield	PHL	Employee	1406
Strathfield - Burwood - Ashfield	PHL	Owner managers of incorporated enterprises	24
Strathfield - Burwood - Ashfield	PHL	Owner managers of unincorporated enterprises	26
Strathfield - Burwood - Ashfield	PHL	Status in employment not stated	8
Strathfield - Burwood - Ashfield	POL	Employee	113
Strathfield - Burwood - Ashfield	POL	Owner managers of incorporated enterprises	10
Strathfield - Burwood - Ashfield	POL	Owner managers of unincorporated enterprises	21
Strathfield - Burwood - Ashfield	POL	Status in employment not stated	3
Strathfield - Burwood - Ashfield	SGP	Employee	89
Strathfield - Burwood - Ashfield	SGP	Owner managers of incorporated enterprises	4
Strathfield - Burwood - Ashfield	SGP	Owner managers of unincorporated enterprises	7
Strathfield - Burwood - Ashfield	ZAF	Employee	209
Strathfield - Burwood - Ashfield	ZAF	Owner managers of incorporated enterprises	12
Strathfield - Burwood - Ashfield	ZAF	Owner managers of unincorporated enterprises	22
Strathfield - Burwood - Ashfield	ZAF	Status in employment not stated	3
Strathfield - Burwood - Ashfield	KOR	Contributing family workers	64
Strathfield - Burwood - Ashfield	KOR	Employee	1221
Strathfield - Burwood - Ashfield	KOR	Owner managers of incorporated enterprises	269
Strathfield - Burwood - Ashfield	KOR	Owner managers of unincorporated enterprises	239
Strathfield - Burwood - Ashfield	KOR	Status in employment not stated	31
Strathfield - Burwood - Ashfield	LKA	Contributing family workers	9
Strathfield - Burwood - Ashfield	LKA	Employee	500
Strathfield - Burwood - Ashfield	LKA	Owner managers of incorporated enterprises	52
Strathfield - Burwood - Ashfield	LKA	Owner managers of unincorporated enterprises	51
Strathfield - Burwood - Ashfield	LKA	Status in employment not stated	3
Strathfield - Burwood - Ashfield	THA	Contributing family workers	4
Strathfield - Burwood - Ashfield	THA	Employee	291
Strathfield - Burwood - Ashfield	THA	Owner managers of incorporated enterprises	3
Strathfield - Burwood - Ashfield	THA	Owner managers of unincorporated enterprises	33
Strathfield - Burwood - Ashfield	THA	Status in employment not stated	6
Strathfield - Burwood - Ashfield	TUR	Contributing family workers	3
Strathfield - Burwood - Ashfield	TUR	Employee	135
Strathfield - Burwood - Ashfield	TUR	Owner managers of incorporated enterprises	31
Strathfield - Burwood - Ashfield	TUR	Owner managers of unincorporated enterprises	25
Strathfield - Burwood - Ashfield	GBR	Contributing family workers	6
Strathfield - Burwood - Ashfield	GBR	Employee	1063
Strathfield - Burwood - Ashfield	GBR	Owner managers of incorporated enterprises	96
Strathfield - Burwood - Ashfield	GBR	Owner managers of unincorporated enterprises	102
Strathfield - Burwood - Ashfield	GBR	Status in employment not stated	8
Strathfield - Burwood - Ashfield	USA	Contributing family workers	3
Strathfield - Burwood - Ashfield	USA	Employee	153
Strathfield - Burwood - Ashfield	USA	Owner managers of incorporated enterprises	10
Strathfield - Burwood - Ashfield	USA	Owner managers of unincorporated enterprises	14
Strathfield - Burwood - Ashfield	VNM	Contributing family workers	32
Strathfield - Burwood - Ashfield	VNM	Employee	1155
Strathfield - Burwood - Ashfield	VNM	Owner managers of incorporated enterprises	124
Strathfield - Burwood - Ashfield	VNM	Owner managers of unincorporated enterprises	109
Strathfield - Burwood - Ashfield	VNM	Status in employment not stated	33
Strathfield - Burwood - Ashfield	ZWE	Employee	47
Chatswood - Lane Cove		Contributing family workers	56
Chatswood - Lane Cove		Employee	6518
Chatswood - Lane Cove		Owner managers of incorporated enterprises	402
Chatswood - Lane Cove		Owner managers of unincorporated enterprises	349
Chatswood - Lane Cove		Status in employment not stated	84
Chatswood - Lane Cove	AUS	Contributing family workers	283
Chatswood - Lane Cove	AUS	Employee	34941
Chatswood - Lane Cove	AUS	Owner managers of incorporated enterprises	2961
Chatswood - Lane Cove	AUS	Owner managers of unincorporated enterprises	1968
Chatswood - Lane Cove	AUS	Status in employment not stated	237
Chatswood - Lane Cove	CAN	Contributing family workers	8
Chatswood - Lane Cove	CAN	Employee	304
Chatswood - Lane Cove	CAN	Owner managers of incorporated enterprises	21
Chatswood - Lane Cove	CAN	Owner managers of unincorporated enterprises	12
Chatswood - Lane Cove	CHN	Contributing family workers	111
Chatswood - Lane Cove	CHN	Employee	4694
Chatswood - Lane Cove	CHN	Owner managers of incorporated enterprises	572
Chatswood - Lane Cove	CHN	Owner managers of unincorporated enterprises	317
Chatswood - Lane Cove	CHN	Status in employment not stated	35
Chatswood - Lane Cove	HRV	Employee	128
Chatswood - Lane Cove	HRV	Owner managers of incorporated enterprises	8
Chatswood - Lane Cove	HRV	Owner managers of unincorporated enterprises	16
Chatswood - Lane Cove	HRV	Status in employment not stated	3
Chatswood - Lane Cove	EGY	Contributing family workers	6
Chatswood - Lane Cove	EGY	Employee	135
Chatswood - Lane Cove	EGY	Owner managers of incorporated enterprises	28
Chatswood - Lane Cove	EGY	Owner managers of unincorporated enterprises	12
Chatswood - Lane Cove	FJI	Employee	349
Chatswood - Lane Cove	FJI	Owner managers of incorporated enterprises	14
Chatswood - Lane Cove	FJI	Owner managers of unincorporated enterprises	4
Chatswood - Lane Cove	FJI	Status in employment not stated	3
Chatswood - Lane Cove	MKD	Employee	78
Chatswood - Lane Cove	MKD	Owner managers of incorporated enterprises	8
Chatswood - Lane Cove	DEU	Employee	287
Chatswood - Lane Cove	DEU	Owner managers of incorporated enterprises	24
Chatswood - Lane Cove	DEU	Owner managers of unincorporated enterprises	26
Chatswood - Lane Cove	DEU	Status in employment not stated	3
Chatswood - Lane Cove	GRC	Contributing family workers	3
Chatswood - Lane Cove	GRC	Employee	86
Chatswood - Lane Cove	GRC	Owner managers of incorporated enterprises	19
Chatswood - Lane Cove	GRC	Owner managers of unincorporated enterprises	8
Chatswood - Lane Cove	GRC	Status in employment not stated	3
Chatswood - Lane Cove	HKG	Contributing family workers	22
Chatswood - Lane Cove	HKG	Employee	1294
Chatswood - Lane Cove	HKG	Owner managers of incorporated enterprises	145
Chatswood - Lane Cove	HKG	Owner managers of unincorporated enterprises	105
Chatswood - Lane Cove	HKG	Status in employment not stated	3
Chatswood - Lane Cove	IND	Contributing family workers	12
Chatswood - Lane Cove	IND	Employee	2704
Chatswood - Lane Cove	IND	Owner managers of incorporated enterprises	109
Chatswood - Lane Cove	IND	Owner managers of unincorporated enterprises	41
Chatswood - Lane Cove	IND	Status in employment not stated	11
Chatswood - Lane Cove	IDN	Contributing family workers	8
Chatswood - Lane Cove	IDN	Employee	812
Chatswood - Lane Cove	IDN	Owner managers of incorporated enterprises	33
Chatswood - Lane Cove	IDN	Owner managers of unincorporated enterprises	22
Chatswood - Lane Cove	IDN	Status in employment not stated	5
Chatswood - Lane Cove	IRN	Contributing family workers	4
Chatswood - Lane Cove	IRN	Employee	578
Chatswood - Lane Cove	IRN	Owner managers of incorporated enterprises	65
Chatswood - Lane Cove	IRN	Owner managers of unincorporated enterprises	50
Chatswood - Lane Cove	IRN	Status in employment not stated	11
Chatswood - Lane Cove	IRQ	Employee	91
Chatswood - Lane Cove	IRQ	Owner managers of incorporated enterprises	6
Chatswood - Lane Cove	IRQ	Owner managers of unincorporated enterprises	7
Chatswood - Lane Cove	IRQ	Status in employment not stated	3
Chatswood - Lane Cove	IRL	Employee	525
Chatswood - Lane Cove	IRL	Owner managers of incorporated enterprises	45
Chatswood - Lane Cove	IRL	Owner managers of unincorporated enterprises	25
Chatswood - Lane Cove	IRL	Status in employment not stated	3
Chatswood - Lane Cove	ITA	Contributing family workers	5
