SA3_NAME16	Occupation	OccupationSubtype	Sex	workers
Albany	Clerical and administrative workers	Clerical and office support workers	F	85
Albany	Clerical and administrative workers	Clerical and office support workers	M	75
Albany	Clerical and administrative workers	General clerical workers	F	484
Albany	Clerical and administrative workers	General clerical workers	M	36
Albany	Clerical and administrative workers	Inquiry clerks and receptionists	F	488
Albany	Clerical and administrative workers	Inquiry clerks and receptionists	M	23
Albany	Clerical and administrative workers	Numerical clerks	F	599
Albany	Clerical and administrative workers	Numerical clerks	M	57
Albany	Clerical and administrative workers	Office managers and program administrators	F	318
Albany	Clerical and administrative workers	Office managers and program administrators	M	70
Albany	Clerical and administrative workers	Other clerical and administrative workers	F	146
Albany	Clerical and administrative workers	Other clerical and administrative workers	M	105
Albany	Clerical and administrative workers	Personal assistants and secretaries	F	170
Albany	Clerical and administrative workers	Personal assistants and secretaries	M	6
Albany	Community and personal service workers	Carers and aides	F	1201
Albany	Community and personal service workers	Carers and aides	M	180
Albany	Community and personal service workers	Community and personal service workers nfd	F	3
Albany	Community and personal service workers	Health and welfare support workers	F	280
Albany	Community and personal service workers	Health and welfare support workers	M	73
Albany	Community and personal service workers	Hospitality workers	F	343
Albany	Community and personal service workers	Hospitality workers	M	76
Albany	Community and personal service workers	Protective service workers	F	52
Albany	Community and personal service workers	Protective service workers	M	326
Albany	Community and personal service workers	Sports and personal service workers	F	194
Albany	Community and personal service workers	Sports and personal service workers	M	73
Albany	Labourers	Cleaners and laundry workers	F	517
Albany	Labourers	Cleaners and laundry workers	M	230
Albany	Labourers	Construction and mining labourers	F	12
Albany	Labourers	Construction and mining labourers	M	214
Albany	Labourers	Factory process workers	F	160
Albany	Labourers	Factory process workers	M	451
Albany	Labourers	Farm forestry and garden workers	F	187
Albany	Labourers	Farm forestry and garden workers	M	569
Albany	Labourers	Food preparation assistants	F	195
Albany	Labourers	Food preparation assistants	M	104
Albany	Labourers	Labourers nfd	F	8
Albany	Labourers	Labourers nfd	M	56
Albany	Labourers	Other labourers	F	157
Albany	Labourers	Other labourers	M	400
Albany	Machinery operators and drivers	Machine and stationary plant operators	F	40
Albany	Machinery operators and drivers	Machine and stationary plant operators	M	225
Albany	Machinery operators and drivers	Machinery operators and drivers nfd	M	39
Albany	Machinery operators and drivers	Mobile plant operators	F	13
Albany	Machinery operators and drivers	Mobile plant operators	M	358
Albany	Machinery operators and drivers	Road and rail drivers	F	61
Albany	Machinery operators and drivers	Road and rail drivers	M	553
Albany	Machinery operators and drivers	Storepersons	F	17
Albany	Machinery operators and drivers	Storepersons	M	74
Albany	Managers	Chief executives general managers and legislators	F	60
Albany	Managers	Chief executives general managers and legislators	M	113
Albany	Managers	Farmers and farm managers	F	711
Albany	Managers	Farmers and farm managers	M	1744
Albany	Managers	Hospitality retail and service managers	F	570
Albany	Managers	Hospitality retail and service managers	M	524
Albany	Managers	Managers nfd	F	15
Albany	Managers	Managers nfd	M	30
Albany	Managers	Specialist managers	F	329
Albany	Managers	Specialist managers	M	525
Albany	Professionals	Arts and media professionals	F	49
Albany	Professionals	Arts and media professionals	M	40
Albany	Professionals	Business human resource and marketing professionals	F	278
Albany	Professionals	Business human resource and marketing professionals	M	275
Albany	Professionals	Design engineering science and transport professionals	F	156
Albany	Professionals	Design engineering science and transport professionals	M	312
Albany	Professionals	Education professionals	F	800
Albany	Professionals	Education professionals	M	331
Albany	Professionals	Health professionals	F	742
Albany	Professionals	Health professionals	M	229
Albany	Professionals	Information and Communication Technology ICT professionals	F	9
Albany	Professionals	Information and Communication Technology ICT professionals	M	52
Albany	Professionals	Legal social and welfare professionals	F	210
Albany	Professionals	Legal social and welfare professionals	M	118
Albany	Professionals	Professionals nfd	F	17
Albany	Professionals	Professionals nfd	M	8
Albany	Sales workers	Sales assistants and salespersons	F	1052
Albany	Sales workers	Sales assistants and salespersons	M	530
Albany	Sales workers	Sales representatives and agents	F	158
Albany	Sales workers	Sales representatives and agents	M	148
Albany	Sales workers	Sales support workers	F	242
Albany	Sales workers	Sales support workers	M	79
Albany	Sales workers	Sales workers nfd	F	3
Albany	Technicians and trades workers	Automotive and engineering trades workers	F	13
Albany	Technicians and trades workers	Automotive and engineering trades workers	M	839
Albany	Technicians and trades workers	Construction trades workers	F	13
Albany	Technicians and trades workers	Construction trades workers	M	523
Albany	Technicians and trades workers	Electrotechnology and telecommunications trades workers	F	12
Albany	Technicians and trades workers	Electrotechnology and telecommunications trades workers	M	311
Albany	Technicians and trades workers	Engineering ICT and science technicians	F	93
Albany	Technicians and trades workers	Engineering ICT and science technicians	M	208
Albany	Technicians and trades workers	Food trades workers	F	163
Albany	Technicians and trades workers	Food trades workers	M	235
Albany	Technicians and trades workers	Other technicians and trades workers	F	200
Albany	Technicians and trades workers	Other technicians and trades workers	M	148
Albany	Technicians and trades workers	Skilled animal and horticultural workers	F	114
Albany	Technicians and trades workers	Skilled animal and horticultural workers	M	251
Albany	Technicians and trades workers	Technicians and trades workers nfd	F	3
Albany	Technicians and trades workers	Technicians and trades workers nfd	M	29
Wheat Belt - North			F	137
Wheat Belt - North			M	210
Wheat Belt - North	Clerical and administrative workers	Clerical and administrative workers nfd	F	8
Wheat Belt - North	Clerical and administrative workers	Clerical and office support workers	F	96
Wheat Belt - North	Clerical and administrative workers	Clerical and office support workers	M	46
Wheat Belt - North	Clerical and administrative workers	General clerical workers	F	486
Wheat Belt - North	Clerical and administrative workers	General clerical workers	M	39
Wheat Belt - North	Clerical and administrative workers	Inquiry clerks and receptionists	F	282
Wheat Belt - North	Clerical and administrative workers	Inquiry clerks and receptionists	M	10
Wheat Belt - North	Clerical and administrative workers	Numerical clerks	F	566
Wheat Belt - North	Clerical and administrative workers	Numerical clerks	M	35
Wheat Belt - North	Clerical and administrative workers	Office managers and program administrators	F	293
Wheat Belt - North	Clerical and administrative workers	Office managers and program administrators	M	43
Wheat Belt - North	Clerical and administrative workers	Other clerical and administrative workers	F	109
Wheat Belt - North	Clerical and administrative workers	Other clerical and administrative workers	M	102
Wheat Belt - North	Clerical and administrative workers	Personal assistants and secretaries	F	169
Wheat Belt - North	Clerical and administrative workers	Personal assistants and secretaries	M	3
Wheat Belt - North	Community and personal service workers	Carers and aides	F	857
Wheat Belt - North	Community and personal service workers	Carers and aides	M	73
Wheat Belt - North	Community and personal service workers	Community and personal service workers nfd	F	3
Wheat Belt - North	Community and personal service workers	Health and welfare support workers	F	191
Wheat Belt - North	Community and personal service workers	Health and welfare support workers	M	24
Wheat Belt - North	Community and personal service workers	Hospitality workers	F	231
Wheat Belt - North	Community and personal service workers	Hospitality workers	M	35
Wheat Belt - North	Community and personal service workers	Protective service workers	F	82
Wheat Belt - North	Community and personal service workers	Protective service workers	M	216
Wheat Belt - North	Community and personal service workers	Sports and personal service workers	F	79
Wheat Belt - North	Community and personal service workers	Sports and personal service workers	M	38
Wheat Belt - North	Labourers	Cleaners and laundry workers	F	448
Wheat Belt - North	Labourers	Cleaners and laundry workers	M	127
Wheat Belt - North	Labourers	Construction and mining labourers	F	10
Wheat Belt - North	Labourers	Construction and mining labourers	M	233
Wheat Belt - North	Labourers	Factory process workers	F	120
Wheat Belt - North	Labourers	Factory process workers	M	176
Wheat Belt - North	Labourers	Farm forestry and garden workers	F	338
Wheat Belt - North	Labourers	Farm forestry and garden workers	M	742
Wheat Belt - North	Labourers	Food preparation assistants	F	178
Wheat Belt - North	Labourers	Food preparation assistants	M	54
Wheat Belt - North	Labourers	Labourers nfd	F	16
Wheat Belt - North	Labourers	Labourers nfd	M	52
Wheat Belt - North	Labourers	Other labourers	F	86
Wheat Belt - North	Labourers	Other labourers	M	344
Wheat Belt - North	Machinery operators and drivers	Machine and stationary plant operators	F	72
Wheat Belt - North	Machinery operators and drivers	Machine and stationary plant operators	M	623
Wheat Belt - North	Machinery operators and drivers	Machinery operators and drivers nfd	F	5
Wheat Belt - North	Machinery operators and drivers	Machinery operators and drivers nfd	M	40
Wheat Belt - North	Machinery operators and drivers	Mobile plant operators	F	18
Wheat Belt - North	Machinery operators and drivers	Mobile plant operators	M	447
Wheat Belt - North	Machinery operators and drivers	Road and rail drivers	F	100
Wheat Belt - North	Machinery operators and drivers	Road and rail drivers	M	761
Wheat Belt - North	Machinery operators and drivers	Storepersons	F	19
Wheat Belt - North	Machinery operators and drivers	Storepersons	M	71
Wheat Belt - North	Managers	Chief executives general managers and legislators	F	37
Wheat Belt - North	Managers	Chief executives general managers and legislators	M	110
Wheat Belt - North	Managers	Farmers and farm managers	F	907
Wheat Belt - North	Managers	Farmers and farm managers	M	2636
Wheat Belt - North	Managers	Hospitality retail and service managers	F	446
Wheat Belt - North	Managers	Hospitality retail and service managers	M	389
Wheat Belt - North	Managers	Managers nfd	F	21
Wheat Belt - North	Managers	Managers nfd	M	25
Wheat Belt - North	Managers	Specialist managers	F	304
Wheat Belt - North	Managers	Specialist managers	M	499
Wheat Belt - North	Professionals	Arts and media professionals	F	24
Wheat Belt - North	Professionals	Arts and media professionals	M	15
Wheat Belt - North	Professionals	Business human resource and marketing professionals	F	207
Wheat Belt - North	Professionals	Business human resource and marketing professionals	M	186
Wheat Belt - North	Professionals	Design engineering science and transport professionals	F	113
Wheat Belt - North	Professionals	Design engineering science and transport professionals	M	278
Wheat Belt - North	Professionals	Education professionals	F	633
Wheat Belt - North	Professionals	Education professionals	M	183
Wheat Belt - North	Professionals	Health professionals	F	414
Wheat Belt - North	Professionals	Health professionals	M	135
Wheat Belt - North	Professionals	Information and Communication Technology ICT professionals	M	22
Wheat Belt - North	Professionals	Legal social and welfare professionals	F	140
Wheat Belt - North	Professionals	Legal social and welfare professionals	M	57
Wheat Belt - North	Professionals	Professionals nfd	F	10
Wheat Belt - North	Sales workers	Sales assistants and salespersons	F	662
Wheat Belt - North	Sales workers	Sales assistants and salespersons	M	335
Wheat Belt - North	Sales workers	Sales representatives and agents	F	91
Wheat Belt - North	Sales workers	Sales representatives and agents	M	98
Wheat Belt - North	Sales workers	Sales support workers	F	135
Wheat Belt - North	Sales workers	Sales support workers	M	44
Wheat Belt - North	Sales workers	Sales workers nfd	F	5
Wheat Belt - North	Technicians and trades workers	Automotive and engineering trades workers	F	20
Wheat Belt - North	Technicians and trades workers	Automotive and engineering trades workers	M	1119
Wheat Belt - North	Technicians and trades workers	Construction trades workers	F	9
Wheat Belt - North	Technicians and trades workers	Construction trades workers	M	302
Wheat Belt - North	Technicians and trades workers	Electrotechnology and telecommunications trades workers	F	3
Wheat Belt - North	Technicians and trades workers	Electrotechnology and telecommunications trades workers	M	316
Wheat Belt - North	Technicians and trades workers	Engineering ICT and science technicians	F	93
Wheat Belt - North	Technicians and trades workers	Engineering ICT and science technicians	M	279
Wheat Belt - North	Technicians and trades workers	Food trades workers	F	155
Wheat Belt - North	Technicians and trades workers	Food trades workers	M	128
Wheat Belt - North	Technicians and trades workers	Other technicians and trades workers	F	114
Wheat Belt - North	Technicians and trades workers	Other technicians and trades workers	M	85
Wheat Belt - North	Technicians and trades workers	Skilled animal and horticultural workers	F	136
Wheat Belt - North	Technicians and trades workers	Skilled animal and horticultural workers	M	268
Wheat Belt - North	Technicians and trades workers	Technicians and trades workers nfd	M	16
Wheat Belt - South			F	65
Wheat Belt - South			M	126
Wheat Belt - South	Clerical and administrative workers	Clerical and office support workers	F	35
Wheat Belt - South	Clerical and administrative workers	Clerical and office support workers	M	16
Wheat Belt - South	Clerical and administrative workers	General clerical workers	F	190
Wheat Belt - South	Clerical and administrative workers	General clerical workers	M	12
Wheat Belt - South	Clerical and administrative workers	Inquiry clerks and receptionists	F	99
Wheat Belt - South	Clerical and administrative workers	Inquiry clerks and receptionists	M	7
Wheat Belt - South	Clerical and administrative workers	Numerical clerks	F	224
Wheat Belt - South	Clerical and administrative workers	Numerical clerks	M	4
Wheat Belt - South	Clerical and administrative workers	Office managers and program administrators	F	118
Wheat Belt - South	Clerical and administrative workers	Office managers and program administrators	M	22
Wheat Belt - South	Clerical and administrative workers	Other clerical and administrative workers	F	44
Wheat Belt - South	Clerical and administrative workers	Other clerical and administrative workers	M	41
Wheat Belt - South	Clerical and administrative workers	Personal assistants and secretaries	F	58
Wheat Belt - South	Community and personal service workers	Carers and aides	F	370
Wheat Belt - South	Community and personal service workers	Carers and aides	M	44
Wheat Belt - South	Community and personal service workers	Health and welfare support workers	F	93
Wheat Belt - South	Community and personal service workers	Health and welfare support workers	M	9
Wheat Belt - South	Community and personal service workers	Hospitality workers	F	92
Wheat Belt - South	Community and personal service workers	Hospitality workers	M	5
Wheat Belt - South	Community and personal service workers	Protective service workers	F	17
Wheat Belt - South	Community and personal service workers	Protective service workers	M	60
Wheat Belt - South	Community and personal service workers	Sports and personal service workers	F	37
Wheat Belt - South	Community and personal service workers	Sports and personal service workers	M	19
Wheat Belt - South	Labourers	Cleaners and laundry workers	F	190
Wheat Belt - South	Labourers	Cleaners and laundry workers	M	53
Wheat Belt - South	Labourers	Construction and mining labourers	F	7
Wheat Belt - South	Labourers	Construction and mining labourers	M	132
Wheat Belt - South	Labourers	Factory process workers	F	22
Wheat Belt - South	Labourers	Factory process workers	M	67
Wheat Belt - South	Labourers	Farm forestry and garden workers	F	70
Wheat Belt - South	Labourers	Farm forestry and garden workers	M	345
Wheat Belt - South	Labourers	Food preparation assistants	F	69
Wheat Belt - South	Labourers	Food preparation assistants	M	24
Wheat Belt - South	Labourers	Labourers nfd	F	3
Wheat Belt - South	Labourers	Labourers nfd	M	16
Wheat Belt - South	Labourers	Other labourers	F	35
Wheat Belt - South	Labourers	Other labourers	M	120
Wheat Belt - South	Machinery operators and drivers	Machine and stationary plant operators	F	60
Wheat Belt - South	Machinery operators and drivers	Machine and stationary plant operators	M	575
Wheat Belt - South	Machinery operators and drivers	Machinery operators and drivers nfd	F	3
Wheat Belt - South	Machinery operators and drivers	Machinery operators and drivers nfd	M	28
Wheat Belt - South	Machinery operators and drivers	Mobile plant operators	F	6
Wheat Belt - South	Machinery operators and drivers	Mobile plant operators	M	246
Wheat Belt - South	Machinery operators and drivers	Road and rail drivers	F	126
Wheat Belt - South	Machinery operators and drivers	Road and rail drivers	M	302
Wheat Belt - South	Machinery operators and drivers	Storepersons	F	7
Wheat Belt - South	Machinery operators and drivers	Storepersons	M	30
Wheat Belt - South	Managers	Chief executives general managers and legislators	F	14
Wheat Belt - South	Managers	Chief executives general managers and legislators	M	44
Wheat Belt - South	Managers	Farmers and farm managers	F	566
Wheat Belt - South	Managers	Farmers and farm managers	M	1492
Wheat Belt - South	Managers	Hospitality retail and service managers	F	186
Wheat Belt - South	Managers	Hospitality retail and service managers	M	182
Wheat Belt - South	Managers	Managers nfd	F	3
Wheat Belt - South	Managers	Managers nfd	M	3
Wheat Belt - South	Managers	Specialist managers	F	121
Wheat Belt - South	Managers	Specialist managers	M	202
Wheat Belt - South	Professionals	Arts and media professionals	F	11
Wheat Belt - South	Professionals	Arts and media professionals	M	3
Wheat Belt - South	Professionals	Business human resource and marketing professionals	F	78
Wheat Belt - South	Professionals	Business human resource and marketing professionals	M	94
Wheat Belt - South	Professionals	Design engineering science and transport professionals	F	58
Wheat Belt - South	Professionals	Design engineering science and transport professionals	M	182
Wheat Belt - South	Professionals	Education professionals	F	286
Wheat Belt - South	Professionals	Education professionals	M	67
Wheat Belt - South	Professionals	Health professionals	F	218
Wheat Belt - South	Professionals	Health professionals	M	76
Wheat Belt - South	Professionals	Information and Communication Technology ICT professionals	F	3
Wheat Belt - South	Professionals	Information and Communication Technology ICT professionals	M	6
Wheat Belt - South	Professionals	Legal social and welfare professionals	F	48
Wheat Belt - South	Professionals	Legal social and welfare professionals	M	15
Wheat Belt - South	Professionals	Professionals nfd	F	8
Wheat Belt - South	Sales workers	Sales assistants and salespersons	F	249
Wheat Belt - South	Sales workers	Sales assistants and salespersons	M	105
Wheat Belt - South	Sales workers	Sales representatives and agents	F	31
Wheat Belt - South	Sales workers	Sales representatives and agents	M	38
Wheat Belt - South	Sales workers	Sales support workers	F	36
Wheat Belt - South	Sales workers	Sales support workers	M	15
Wheat Belt - South	Technicians and trades workers	Automotive and engineering trades workers	F	10
Wheat Belt - South	Technicians and trades workers	Automotive and engineering trades workers	M	701
Wheat Belt - South	Technicians and trades workers	Construction trades workers	M	95
Wheat Belt - South	Technicians and trades workers	Electrotechnology and telecommunications trades workers	F	7
Wheat Belt - South	Technicians and trades workers	Electrotechnology and telecommunications trades workers	M	153
Wheat Belt - South	Technicians and trades workers	Engineering ICT and science technicians	F	35
Wheat Belt - South	Technicians and trades workers	Engineering ICT and science technicians	M	211
Wheat Belt - South	Technicians and trades workers	Food trades workers	F	88
Wheat Belt - South	Technicians and trades workers	Food trades workers	M	43
Wheat Belt - South	Technicians and trades workers	Other technicians and trades workers	F	61
Wheat Belt - South	Technicians and trades workers	Other technicians and trades workers	M	27
Wheat Belt - South	Technicians and trades workers	Skilled animal and horticultural workers	F	34
Wheat Belt - South	Technicians and trades workers	Skilled animal and horticultural workers	M	118
Wheat Belt - South	Technicians and trades workers	Technicians and trades workers nfd	M	18
Kimberley			F	138
Kimberley			M	211
Kimberley	Clerical and administrative workers	Clerical and administrative workers nfd	F	4
Kimberley	Clerical and administrative workers	Clerical and office support workers	F	58
Kimberley	Clerical and administrative workers	Clerical and office support workers	M	36
Kimberley	Clerical and administrative workers	General clerical workers	F	360
Kimberley	Clerical and administrative workers	General clerical workers	M	47
Kimberley	Clerical and administrative workers	Inquiry clerks and receptionists	F	301
Kimberley	Clerical and administrative workers	Inquiry clerks and receptionists	M	35
Kimberley	Clerical and administrative workers	Numerical clerks	F	275
Kimberley	Clerical and administrative workers	Numerical clerks	M	32
Kimberley	Clerical and administrative workers	Office managers and program administrators	F	284
Kimberley	Clerical and administrative workers	Office managers and program administrators	M	78
Kimberley	Clerical and administrative workers	Other clerical and administrative workers	F	109
Kimberley	Clerical and administrative workers	Other clerical and administrative workers	M	104
Kimberley	Clerical and administrative workers	Personal assistants and secretaries	F	64
Kimberley	Clerical and administrative workers	Personal assistants and secretaries	M	3
Kimberley	Community and personal service workers	Carers and aides	F	642
Kimberley	Community and personal service workers	Carers and aides	M	196
Kimberley	Community and personal service workers	Health and welfare support workers	F	260
Kimberley	Community and personal service workers	Health and welfare support workers	M	155
Kimberley	Community and personal service workers	Hospitality workers	F	217
Kimberley	Community and personal service workers	Hospitality workers	M	69
Kimberley	Community and personal service workers	Protective service workers	F	96
Kimberley	Community and personal service workers	Protective service workers	M	311
Kimberley	Community and personal service workers	Sports and personal service workers	F	132
Kimberley	Community and personal service workers	Sports and personal service workers	M	116
Kimberley	Labourers	Cleaners and laundry workers	F	316
Kimberley	Labourers	Cleaners and laundry workers	M	167
Kimberley	Labourers	Construction and mining labourers	F	7
Kimberley	Labourers	Construction and mining labourers	M	153
Kimberley	Labourers	Factory process workers	F	16
Kimberley	Labourers	Factory process workers	M	27
Kimberley	Labourers	Farm forestry and garden workers	F	81
Kimberley	Labourers	Farm forestry and garden workers	M	269
Kimberley	Labourers	Food preparation assistants	F	75
Kimberley	Labourers	Food preparation assistants	M	68
Kimberley	Labourers	Labourers nfd	F	4
Kimberley	Labourers	Labourers nfd	M	48
Kimberley	Labourers	Other labourers	F	46
Kimberley	Labourers	Other labourers	M	292
Kimberley	Machinery operators and drivers	Machine and stationary plant operators	F	21
Kimberley	Machinery operators and drivers	Machine and stationary plant operators	M	236
Kimberley	Machinery operators and drivers	Machinery operators and drivers nfd	M	9
Kimberley	Machinery operators and drivers	Mobile plant operators	F	11
Kimberley	Machinery operators and drivers	Mobile plant operators	M	163
Kimberley	Machinery operators and drivers	Road and rail drivers	F	16
Kimberley	Machinery operators and drivers	Road and rail drivers	M	271
Kimberley	Machinery operators and drivers	Storepersons	F	10
Kimberley	Machinery operators and drivers	Storepersons	M	42
Kimberley	Managers	Chief executives general managers and legislators	F	65
Kimberley	Managers	Chief executives general managers and legislators	M	133
Kimberley	Managers	Farmers and farm managers	F	44
Kimberley	Managers	Farmers and farm managers	M	149
Kimberley	Managers	Hospitality retail and service managers	F	342
Kimberley	Managers	Hospitality retail and service managers	M	376
Kimberley	Managers	Managers nfd	F	19
Kimberley	Managers	Managers nfd	M	29
Kimberley	Managers	Specialist managers	F	295
Kimberley	Managers	Specialist managers	M	405
Kimberley	Professionals	Arts and media professionals	F	52
Kimberley	Professionals	Arts and media professionals	M	39
Kimberley	Professionals	Business human resource and marketing professionals	F	205
Kimberley	Professionals	Business human resource and marketing professionals	M	106
Kimberley	Professionals	Design engineering science and transport professionals	F	105
Kimberley	Professionals	Design engineering science and transport professionals	M	419
Kimberley	Professionals	Education professionals	F	619
Kimberley	Professionals	Education professionals	M	245
Kimberley	Professionals	Health professionals	F	638
Kimberley	Professionals	Health professionals	M	193
Kimberley	Professionals	Information and Communication Technology ICT professionals	F	3
Kimberley	Professionals	Information and Communication Technology ICT professionals	M	17
Kimberley	Professionals	Legal social and welfare professionals	F	261
Kimberley	Professionals	Legal social and welfare professionals	M	120
Kimberley	Professionals	Professionals nfd	F	13
Kimberley	Professionals	Professionals nfd	M	8
Kimberley	Sales workers	Sales assistants and salespersons	F	419
Kimberley	Sales workers	Sales assistants and salespersons	M	219
Kimberley	Sales workers	Sales representatives and agents	F	88
Kimberley	Sales workers	Sales representatives and agents	M	45
Kimberley	Sales workers	Sales support workers	F	107
Kimberley	Sales workers	Sales support workers	M	30
Kimberley	Sales workers	Sales workers nfd	F	3
Kimberley	Technicians and trades workers	Automotive and engineering trades workers	F	6
Kimberley	Technicians and trades workers	Automotive and engineering trades workers	M	577
Kimberley	Technicians and trades workers	Construction trades workers	F	3
Kimberley	Technicians and trades workers	Construction trades workers	M	257
Kimberley	Technicians and trades workers	Electrotechnology and telecommunications trades workers	F	9
Kimberley	Technicians and trades workers	Electrotechnology and telecommunications trades workers	M	275
Kimberley	Technicians and trades workers	Engineering ICT and science technicians	F	51
Kimberley	Technicians and trades workers	Engineering ICT and science technicians	M	148
Kimberley	Technicians and trades workers	Food trades workers	F	123
Kimberley	Technicians and trades workers	Food trades workers	M	210
Kimberley	Technicians and trades workers	Other technicians and trades workers	F	67
Kimberley	Technicians and trades workers	Other technicians and trades workers	M	85
Kimberley	Technicians and trades workers	Skilled animal and horticultural workers	F	45
Kimberley	Technicians and trades workers	Skilled animal and horticultural workers	M	199
Kimberley	Technicians and trades workers	Technicians and trades workers nfd	M	27
East Pilbara			F	102
East Pilbara			M	373
East Pilbara	Clerical and administrative workers	Clerical and administrative workers nfd	F	3
East Pilbara	Clerical and administrative workers	Clerical and office support workers	F	46
East Pilbara	Clerical and administrative workers	Clerical and office support workers	M	19
East Pilbara	Clerical and administrative workers	General clerical workers	F	333
East Pilbara	Clerical and administrative workers	General clerical workers	M	31
East Pilbara	Clerical and administrative workers	Inquiry clerks and receptionists	F	133
East Pilbara	Clerical and administrative workers	Inquiry clerks and receptionists	M	10
East Pilbara	Clerical and administrative workers	Numerical clerks	F	143
East Pilbara	Clerical and administrative workers	Numerical clerks	M	4
East Pilbara	Clerical and administrative workers	Office managers and program administrators	F	175
East Pilbara	Clerical and administrative workers	Office managers and program administrators	M	123
East Pilbara	Clerical and administrative workers	Other clerical and administrative workers	F	134
East Pilbara	Clerical and administrative workers	Other clerical and administrative workers	M	227
East Pilbara	Clerical and administrative workers	Personal assistants and secretaries	F	51
East Pilbara	Community and personal service workers	Carers and aides	F	294
East Pilbara	Community and personal service workers	Carers and aides	M	35
East Pilbara	Community and personal service workers	Health and welfare support workers	F	136
East Pilbara	Community and personal service workers	Health and welfare support workers	M	42
East Pilbara	Community and personal service workers	Hospitality workers	F	138
East Pilbara	Community and personal service workers	Hospitality workers	M	32
East Pilbara	Community and personal service workers	Protective service workers	F	62
East Pilbara	Community and personal service workers	Protective service workers	M	223
East Pilbara	Community and personal service workers	Sports and personal service workers	F	62
East Pilbara	Community and personal service workers	Sports and personal service workers	M	44
East Pilbara	Labourers	Cleaners and laundry workers	F	471
East Pilbara	Labourers	Cleaners and laundry workers	M	163
East Pilbara	Labourers	Construction and mining labourers	F	22
East Pilbara	Labourers	Construction and mining labourers	M	616
East Pilbara	Labourers	Factory process workers	F	16
East Pilbara	Labourers	Factory process workers	M	47
East Pilbara	Labourers	Farm forestry and garden workers	F	19
East Pilbara	Labourers	Farm forestry and garden workers	M	72
East Pilbara	Labourers	Food preparation assistants	F	106
East Pilbara	Labourers	Food preparation assistants	M	62
East Pilbara	Labourers	Labourers nfd	F	9
East Pilbara	Labourers	Labourers nfd	M	30
East Pilbara	Labourers	Other labourers	F	97
East Pilbara	Labourers	Other labourers	M	393
East Pilbara	Machinery operators and drivers	Machine and stationary plant operators	F	403
East Pilbara	Machinery operators and drivers	Machine and stationary plant operators	M	3228
East Pilbara	Machinery operators and drivers	Machinery operators and drivers nfd	F	14
East Pilbara	Machinery operators and drivers	Machinery operators and drivers nfd	M	75
East Pilbara	Machinery operators and drivers	Mobile plant operators	F	30
East Pilbara	Machinery operators and drivers	Mobile plant operators	M	338
East Pilbara	Machinery operators and drivers	Road and rail drivers	F	360
East Pilbara	Machinery operators and drivers	Road and rail drivers	M	1597
East Pilbara	Machinery operators and drivers	Storepersons	F	35
East Pilbara	Machinery operators and drivers	Storepersons	M	211
East Pilbara	Managers	Chief executives general managers and legislators	F	29
East Pilbara	Managers	Chief executives general managers and legislators	M	72
East Pilbara	Managers	Farmers and farm managers	F	16
East Pilbara	Managers	Farmers and farm managers	M	26
East Pilbara	Managers	Hospitality retail and service managers	F	226
East Pilbara	Managers	Hospitality retail and service managers	M	207
East Pilbara	Managers	Managers nfd	F	11
East Pilbara	Managers	Managers nfd	M	38
East Pilbara	Managers	Specialist managers	F	219
East Pilbara	Managers	Specialist managers	M	749
East Pilbara	Professionals	Arts and media professionals	F	18
East Pilbara	Professionals	Arts and media professionals	M	15
East Pilbara	Professionals	Business human resource and marketing professionals	F	176
East Pilbara	Professionals	Business human resource and marketing professionals	M	183
East Pilbara	Professionals	Design engineering science and transport professionals	F	189
East Pilbara	Professionals	Design engineering science and transport professionals	M	1056
East Pilbara	Professionals	Education professionals	F	312
East Pilbara	Professionals	Education professionals	M	135
East Pilbara	Professionals	Health professionals	F	285
East Pilbara	Professionals	Health professionals	M	198
East Pilbara	Professionals	Information and Communication Technology ICT professionals	F	3
East Pilbara	Professionals	Information and Communication Technology ICT professionals	M	27
East Pilbara	Professionals	Legal social and welfare professionals	F	70
East Pilbara	Professionals	Legal social and welfare professionals	M	38
East Pilbara	Professionals	Professionals nfd	F	14
East Pilbara	Professionals	Professionals nfd	M	14
East Pilbara	Sales workers	Sales assistants and salespersons	F	305
East Pilbara	Sales workers	Sales assistants and salespersons	M	118
East Pilbara	Sales workers	Sales representatives and agents	F	52
East Pilbara	Sales workers	Sales representatives and agents	M	22
East Pilbara	Sales workers	Sales support workers	F	81
East Pilbara	Sales workers	Sales support workers	M	10
East Pilbara	Technicians and trades workers	Automotive and engineering trades workers	F	54
East Pilbara	Technicians and trades workers	Automotive and engineering trades workers	M	3344
East Pilbara	Technicians and trades workers	Construction trades workers	M	285
East Pilbara	Technicians and trades workers	Electrotechnology and telecommunications trades workers	F	41
East Pilbara	Technicians and trades workers	Electrotechnology and telecommunications trades workers	M	1224
East Pilbara	Technicians and trades workers	Engineering ICT and science technicians	F	172
East Pilbara	Technicians and trades workers	Engineering ICT and science technicians	M	1424
East Pilbara	Technicians and trades workers	Food trades workers	F	84
East Pilbara	Technicians and trades workers	Food trades workers	M	175
East Pilbara	Technicians and trades workers	Other technicians and trades workers	F	63
East Pilbara	Technicians and trades workers	Other technicians and trades workers	M	114
East Pilbara	Technicians and trades workers	Skilled animal and horticultural workers	F	37
East Pilbara	Technicians and trades workers	Skilled animal and horticultural workers	M	87
