SA3_NAME16	Age	LabourForceStatus	Sex	workers
Wyong	15-19		M	40
Wyong	15-19	Employed (away from work)	F	73
Wyong	15-19	Employed (away from work)	M	68
Wyong	15-19	Employed (full-time)	F	246
Wyong	15-19	Employed (full-time)	M	441
Wyong	15-19	Employed (part-time)	F	1660
Wyong	15-19	Employed (part-time)	M	1041
Wyong	20-24		F	49
Wyong	20-24		M	71
Wyong	20-24	Employed (away from work)	F	107
Wyong	20-24	Employed (away from work)	M	60
Wyong	20-24	Employed (full-time)	F	917
Wyong	20-24	Employed (full-time)	M	1252
Wyong	20-24	Employed (part-time)	F	1229
Wyong	20-24	Employed (part-time)	M	786
Wyong	25-29		F	27
Wyong	25-29		M	42
Wyong	25-29	Employed (away from work)	F	113
Wyong	25-29	Employed (away from work)	M	41
Wyong	25-29	Employed (full-time)	F	1132
Wyong	25-29	Employed (full-time)	M	1544
Wyong	25-29	Employed (part-time)	F	874
Wyong	25-29	Employed (part-time)	M	396
Wyong	30-34		F	28
Wyong	30-34		M	55
Wyong	30-34	Employed (away from work)	F	159
Wyong	30-34	Employed (away from work)	M	49
Wyong	30-34	Employed (full-time)	F	919
Wyong	30-34	Employed (full-time)	M	1709
Wyong	30-34	Employed (part-time)	F	1167
Wyong	30-34	Employed (part-time)	M	329
Wyong	35-39		F	41
Wyong	35-39		M	40
Wyong	35-39	Employed (away from work)	F	116
Wyong	35-39	Employed (away from work)	M	48
Wyong	35-39	Employed (full-time)	F	905
Wyong	35-39	Employed (full-time)	M	1666
Wyong	35-39	Employed (part-time)	F	1296
Wyong	35-39	Employed (part-time)	M	278
Wyong	40-44		F	35
Wyong	40-44		M	43
Wyong	40-44	Employed (away from work)	F	82
Wyong	40-44	Employed (away from work)	M	35
Wyong	40-44	Employed (full-time)	F	1270
Wyong	40-44	Employed (full-time)	M	1887
Wyong	40-44	Employed (part-time)	F	1423
Wyong	40-44	Employed (part-time)	M	317
Wyong	45-49		F	41
Wyong	45-49		M	41
Wyong	45-49	Employed (away from work)	F	81
Wyong	45-49	Employed (away from work)	M	48
Wyong	45-49	Employed (full-time)	F	1440
Wyong	45-49	Employed (full-time)	M	1884
Wyong	45-49	Employed (part-time)	F	1356
Wyong	45-49	Employed (part-time)	M	353
Wyong	50-54		F	43
Wyong	50-54		M	40
Wyong	50-54	Employed (away from work)	F	88
Wyong	50-54	Employed (away from work)	M	64
Wyong	50-54	Employed (full-time)	F	1376
Wyong	50-54	Employed (full-time)	M	1878
Wyong	50-54	Employed (part-time)	F	1333
Wyong	50-54	Employed (part-time)	M	380
Wyong	55-59		F	35
Wyong	55-59		M	28
Wyong	55-59	Employed (away from work)	F	112
Wyong	55-59	Employed (away from work)	M	66
Wyong	55-59	Employed (full-time)	F	1121
Wyong	55-59	Employed (full-time)	M	1583
Wyong	55-59	Employed (part-time)	F	1213
Wyong	55-59	Employed (part-time)	M	440
Wyong	60-64		F	26
Wyong	60-64		M	27
Wyong	60-64	Employed (away from work)	F	86
Wyong	60-64	Employed (away from work)	M	58
Wyong	60-64	Employed (full-time)	F	553
Wyong	60-64	Employed (full-time)	M	979
Wyong	60-64	Employed (part-time)	F	858
Wyong	60-64	Employed (part-time)	M	431
Wyong	65-69		F	9
Wyong	65-69		M	16
Wyong	65-69	Employed (away from work)	F	34
Wyong	65-69	Employed (away from work)	M	29
Wyong	65-69	Employed (full-time)	F	129
Wyong	65-69	Employed (full-time)	M	327
Wyong	65-69	Employed (part-time)	F	335
Wyong	65-69	Employed (part-time)	M	296
Wyong	70-74		F	3
Wyong	70-74		M	11
Wyong	70-74	Employed (away from work)	F	8
Wyong	70-74	Employed (away from work)	M	4
Wyong	70-74	Employed (full-time)	F	30
Wyong	70-74	Employed (full-time)	M	78
Wyong	70-74	Employed (part-time)	F	134
Wyong	70-74	Employed (part-time)	M	143
Wyong	75+		F	12
Wyong	75+		M	13
Wyong	75+	Employed (away from work)	M	6
Wyong	75+	Employed (full-time)	F	5
Wyong	75+	Employed (full-time)	M	32
Wyong	75+	Employed (part-time)	F	30
Wyong	75+	Employed (part-time)	M	69
Bathurst	15-19		F	29
Bathurst	15-19		M	24
Bathurst	15-19	Employed (away from work)	F	38
Bathurst	15-19	Employed (away from work)	M	20
Bathurst	15-19	Employed (full-time)	F	82
Bathurst	15-19	Employed (full-time)	M	200
Bathurst	15-19	Employed (part-time)	F	545
Bathurst	15-19	Employed (part-time)	M	319
Bathurst	20-24		F	33
Bathurst	20-24		M	29
Bathurst	20-24	Employed (away from work)	F	50
Bathurst	20-24	Employed (away from work)	M	38
Bathurst	20-24	Employed (full-time)	F	382
Bathurst	20-24	Employed (full-time)	M	603
Bathurst	20-24	Employed (part-time)	F	540
Bathurst	20-24	Employed (part-time)	M	320
Bathurst	25-29		F	19
Bathurst	25-29		M	21
Bathurst	25-29	Employed (away from work)	F	64
Bathurst	25-29	Employed (away from work)	M	14
Bathurst	25-29	Employed (full-time)	F	485
Bathurst	25-29	Employed (full-time)	M	821
Bathurst	25-29	Employed (part-time)	F	349
Bathurst	25-29	Employed (part-time)	M	171
Bathurst	30-34		F	14
Bathurst	30-34		M	26
Bathurst	30-34	Employed (away from work)	F	73
Bathurst	30-34	Employed (away from work)	M	17
Bathurst	30-34	Employed (full-time)	F	378
Bathurst	30-34	Employed (full-time)	M	797
Bathurst	30-34	Employed (part-time)	F	431
Bathurst	30-34	Employed (part-time)	M	106
Bathurst	35-39		F	15
Bathurst	35-39		M	16
Bathurst	35-39	Employed (away from work)	F	30
Bathurst	35-39	Employed (away from work)	M	23
Bathurst	35-39	Employed (full-time)	F	428
Bathurst	35-39	Employed (full-time)	M	763
Bathurst	35-39	Employed (part-time)	F	427
Bathurst	35-39	Employed (part-time)	M	80
Bathurst	40-44		F	15
Bathurst	40-44		M	19
Bathurst	40-44	Employed (away from work)	F	30
Bathurst	40-44	Employed (away from work)	M	12
Bathurst	40-44	Employed (full-time)	F	547
Bathurst	40-44	Employed (full-time)	M	831
Bathurst	40-44	Employed (part-time)	F	489
Bathurst	40-44	Employed (part-time)	M	98
Bathurst	45-49		F	8
Bathurst	45-49		M	24
Bathurst	45-49	Employed (away from work)	F	32
Bathurst	45-49	Employed (away from work)	M	25
Bathurst	45-49	Employed (full-time)	F	648
Bathurst	45-49	Employed (full-time)	M	884
Bathurst	45-49	Employed (part-time)	F	434
Bathurst	45-49	Employed (part-time)	M	103
Bathurst	50-54		F	16
Bathurst	50-54		M	17
Bathurst	50-54	Employed (away from work)	F	36
Bathurst	50-54	Employed (away from work)	M	20
Bathurst	50-54	Employed (full-time)	F	617
Bathurst	50-54	Employed (full-time)	M	840
Bathurst	50-54	Employed (part-time)	F	406
Bathurst	50-54	Employed (part-time)	M	111
Bathurst	55-59		F	8
Bathurst	55-59		M	11
Bathurst	55-59	Employed (away from work)	F	37
Bathurst	55-59	Employed (away from work)	M	28
Bathurst	55-59	Employed (full-time)	F	539
Bathurst	55-59	Employed (full-time)	M	751
Bathurst	55-59	Employed (part-time)	F	423
Bathurst	55-59	Employed (part-time)	M	135
Bathurst	60-64		F	14
Bathurst	60-64		M	10
Bathurst	60-64	Employed (away from work)	F	37
Bathurst	60-64	Employed (away from work)	M	43
Bathurst	60-64	Employed (full-time)	F	308
Bathurst	60-64	Employed (full-time)	M	528
Bathurst	60-64	Employed (part-time)	F	310
Bathurst	60-64	Employed (part-time)	M	162
Bathurst	65-69		F	3
Bathurst	65-69		M	4
Bathurst	65-69	Employed (away from work)	F	18
Bathurst	65-69	Employed (away from work)	M	20
Bathurst	65-69	Employed (full-time)	F	113
Bathurst	65-69	Employed (full-time)	M	239
Bathurst	65-69	Employed (part-time)	F	165
Bathurst	65-69	Employed (part-time)	M	132
Bathurst	70-74		F	3
Bathurst	70-74		M	5
Bathurst	70-74	Employed (away from work)	F	8
Bathurst	70-74	Employed (away from work)	M	15
Bathurst	70-74	Employed (full-time)	F	32
Bathurst	70-74	Employed (full-time)	M	77
Bathurst	70-74	Employed (part-time)	F	80
Bathurst	70-74	Employed (part-time)	M	90
Bathurst	75+		F	4
Bathurst	75+		M	7
Bathurst	75+	Employed (away from work)	F	3
Bathurst	75+	Employed (away from work)	M	9
Bathurst	75+	Employed (full-time)	F	14
Bathurst	75+	Employed (full-time)	M	51
Bathurst	75+	Employed (part-time)	F	30
Bathurst	75+	Employed (part-time)	M	64
Lachlan Valley	15-19		F	23
Lachlan Valley	15-19		M	25
Lachlan Valley	15-19	Employed (away from work)	F	39
Lachlan Valley	15-19	Employed (away from work)	M	27
Lachlan Valley	15-19	Employed (full-time)	F	100
Lachlan Valley	15-19	Employed (full-time)	M	261
Lachlan Valley	15-19	Employed (part-time)	F	437
Lachlan Valley	15-19	Employed (part-time)	M	270
Lachlan Valley	20-24		F	14
Lachlan Valley	20-24		M	29
Lachlan Valley	20-24	Employed (away from work)	F	39
Lachlan Valley	20-24	Employed (away from work)	M	19
Lachlan Valley	20-24	Employed (full-time)	F	424
Lachlan Valley	20-24	Employed (full-time)	M	718
Lachlan Valley	20-24	Employed (part-time)	F	297
Lachlan Valley	20-24	Employed (part-time)	M	166
Lachlan Valley	25-29		F	22
Lachlan Valley	25-29		M	18
Lachlan Valley	25-29	Employed (away from work)	F	62
Lachlan Valley	25-29	Employed (away from work)	M	24
Lachlan Valley	25-29	Employed (full-time)	F	382
Lachlan Valley	25-29	Employed (full-time)	M	751
Lachlan Valley	25-29	Employed (part-time)	F	315
Lachlan Valley	25-29	Employed (part-time)	M	137
Lachlan Valley	30-34		F	22
Lachlan Valley	30-34		M	33
Lachlan Valley	30-34	Employed (away from work)	F	75
Lachlan Valley	30-34	Employed (away from work)	M	16
Lachlan Valley	30-34	Employed (full-time)	F	355
Lachlan Valley	30-34	Employed (full-time)	M	805
Lachlan Valley	30-34	Employed (part-time)	F	465
Lachlan Valley	30-34	Employed (part-time)	M	102
Lachlan Valley	35-39		F	23
Lachlan Valley	35-39		M	37
Lachlan Valley	35-39	Employed (away from work)	F	28
Lachlan Valley	35-39	Employed (away from work)	M	17
Lachlan Valley	35-39	Employed (full-time)	F	386
Lachlan Valley	35-39	Employed (full-time)	M	844
Lachlan Valley	35-39	Employed (part-time)	F	441
Lachlan Valley	35-39	Employed (part-time)	M	90
Lachlan Valley	40-44		F	22
Lachlan Valley	40-44		M	22
Lachlan Valley	40-44	Employed (away from work)	F	26
Lachlan Valley	40-44	Employed (away from work)	M	18
Lachlan Valley	40-44	Employed (full-time)	F	501
Lachlan Valley	40-44	Employed (full-time)	M	875
Lachlan Valley	40-44	Employed (part-time)	F	526
Lachlan Valley	40-44	Employed (part-time)	M	91
Lachlan Valley	45-49		F	14
Lachlan Valley	45-49		M	26
Lachlan Valley	45-49	Employed (away from work)	F	38
Lachlan Valley	45-49	Employed (away from work)	M	29
Lachlan Valley	45-49	Employed (full-time)	F	612
Lachlan Valley	45-49	Employed (full-time)	M	925
Lachlan Valley	45-49	Employed (part-time)	F	498
Lachlan Valley	45-49	Employed (part-time)	M	114
Lachlan Valley	50-54		F	27
Lachlan Valley	50-54		M	25
Lachlan Valley	50-54	Employed (away from work)	F	41
Lachlan Valley	50-54	Employed (away from work)	M	37
Lachlan Valley	50-54	Employed (full-time)	F	614
Lachlan Valley	50-54	Employed (full-time)	M	1021
Lachlan Valley	50-54	Employed (part-time)	F	533
Lachlan Valley	50-54	Employed (part-time)	M	150
Lachlan Valley	55-59		F	18
Lachlan Valley	55-59		M	32
Lachlan Valley	55-59	Employed (away from work)	F	54
Lachlan Valley	55-59	Employed (away from work)	M	40
Lachlan Valley	55-59	Employed (full-time)	F	503
Lachlan Valley	55-59	Employed (full-time)	M	995
Lachlan Valley	55-59	Employed (part-time)	F	478
Lachlan Valley	55-59	Employed (part-time)	M	174
Lachlan Valley	60-64		F	15
Lachlan Valley	60-64		M	19
Lachlan Valley	60-64	Employed (away from work)	F	50
Lachlan Valley	60-64	Employed (away from work)	M	35
Lachlan Valley	60-64	Employed (full-time)	F	352
Lachlan Valley	60-64	Employed (full-time)	M	729
Lachlan Valley	60-64	Employed (part-time)	F	411
Lachlan Valley	60-64	Employed (part-time)	M	213
Lachlan Valley	65-69		F	13
Lachlan Valley	65-69		M	16
Lachlan Valley	65-69	Employed (away from work)	F	18
Lachlan Valley	65-69	Employed (away from work)	M	19
Lachlan Valley	65-69	Employed (full-time)	F	158
Lachlan Valley	65-69	Employed (full-time)	M	397
Lachlan Valley	65-69	Employed (part-time)	F	184
Lachlan Valley	65-69	Employed (part-time)	M	154
Lachlan Valley	70-74		F	6
Lachlan Valley	70-74		M	16
Lachlan Valley	70-74	Employed (away from work)	F	16
Lachlan Valley	70-74	Employed (away from work)	M	20
Lachlan Valley	70-74	Employed (full-time)	F	55
Lachlan Valley	70-74	Employed (full-time)	M	151
Lachlan Valley	70-74	Employed (part-time)	F	91
Lachlan Valley	70-74	Employed (part-time)	M	122
Lachlan Valley	75+		F	23
Lachlan Valley	75+		M	23
Lachlan Valley	75+	Employed (away from work)	F	12
Lachlan Valley	75+	Employed (away from work)	M	18
Lachlan Valley	75+	Employed (full-time)	F	48
Lachlan Valley	75+	Employed (full-time)	M	145
Lachlan Valley	75+	Employed (part-time)	F	73
Lachlan Valley	75+	Employed (part-time)	M	109
Lithgow - Mudgee	15-19		F	17
Lithgow - Mudgee	15-19		M	17
Lithgow - Mudgee	15-19	Employed (away from work)	F	22
Lithgow - Mudgee	15-19	Employed (away from work)	M	23
Lithgow - Mudgee	15-19	Employed (full-time)	F	79
Lithgow - Mudgee	15-19	Employed (full-time)	M	215
Lithgow - Mudgee	15-19	Employed (part-time)	F	345
Lithgow - Mudgee	15-19	Employed (part-time)	M	228
Lithgow - Mudgee	20-24		F	19
Lithgow - Mudgee	20-24		M	31
Lithgow - Mudgee	20-24	Employed (away from work)	F	28
Lithgow - Mudgee	20-24	Employed (away from work)	M	15
Lithgow - Mudgee	20-24	Employed (full-time)	F	285
Lithgow - Mudgee	20-24	Employed (full-time)	M	554
Lithgow - Mudgee	20-24	Employed (part-time)	F	249
Lithgow - Mudgee	20-24	Employed (part-time)	M	120
Lithgow - Mudgee	25-29		F	8
Lithgow - Mudgee	25-29		M	15
Lithgow - Mudgee	25-29	Employed (away from work)	F	52
Lithgow - Mudgee	25-29	Employed (away from work)	M	26
Lithgow - Mudgee	25-29	Employed (full-time)	F	315
Lithgow - Mudgee	25-29	Employed (full-time)	M	742
Lithgow - Mudgee	25-29	Employed (part-time)	F	273
Lithgow - Mudgee	25-29	Employed (part-time)	M	97
Lithgow - Mudgee	30-34		F	13
Lithgow - Mudgee	30-34		M	26
Lithgow - Mudgee	30-34	Employed (away from work)	F	65
Lithgow - Mudgee	30-34	Employed (away from work)	M	29
Lithgow - Mudgee	30-34	Employed (full-time)	F	247
Lithgow - Mudgee	30-34	Employed (full-time)	M	802
Lithgow - Mudgee	30-34	Employed (part-time)	F	395
Lithgow - Mudgee	30-34	Employed (part-time)	M	98
Lithgow - Mudgee	35-39		F	15
Lithgow - Mudgee	35-39		M	16
Lithgow - Mudgee	35-39	Employed (away from work)	F	43
Lithgow - Mudgee	35-39	Employed (away from work)	M	23
Lithgow - Mudgee	35-39	Employed (full-time)	F	289
Lithgow - Mudgee	35-39	Employed (full-time)	M	730
Lithgow - Mudgee	35-39	Employed (part-time)	F	388
Lithgow - Mudgee	35-39	Employed (part-time)	M	77
Lithgow - Mudgee	40-44		F	14
Lithgow - Mudgee	40-44		M	12
Lithgow - Mudgee	40-44	Employed (away from work)	F	23
Lithgow - Mudgee	40-44	Employed (away from work)	M	28
Lithgow - Mudgee	40-44	Employed (full-time)	F	425
Lithgow - Mudgee	40-44	Employed (full-time)	M	821
Lithgow - Mudgee	40-44	Employed (part-time)	F	475
Lithgow - Mudgee	40-44	Employed (part-time)	M	89
Lithgow - Mudgee	45-49		F	10
Lithgow - Mudgee	45-49		M	22
Lithgow - Mudgee	45-49	Employed (away from work)	F	21
Lithgow - Mudgee	45-49	Employed (away from work)	M	32
Lithgow - Mudgee	45-49	Employed (full-time)	F	453
Lithgow - Mudgee	45-49	Employed (full-time)	M	874
Lithgow - Mudgee	45-49	Employed (part-time)	F	518
Lithgow - Mudgee	45-49	Employed (part-time)	M	128
Lithgow - Mudgee	50-54		F	16
Lithgow - Mudgee	50-54		M	19
Lithgow - Mudgee	50-54	Employed (away from work)	F	27
Lithgow - Mudgee	50-54	Employed (away from work)	M	31
Lithgow - Mudgee	50-54	Employed (full-time)	F	464
Lithgow - Mudgee	50-54	Employed (full-time)	M	890
Lithgow - Mudgee	50-54	Employed (part-time)	F	496
Lithgow - Mudgee	50-54	Employed (part-time)	M	151
Lithgow - Mudgee	55-59		F	14
Lithgow - Mudgee	55-59		M	16
Lithgow - Mudgee	55-59	Employed (away from work)	F	35
Lithgow - Mudgee	55-59	Employed (away from work)	M	45
Lithgow - Mudgee	55-59	Employed (full-time)	F	403
Lithgow - Mudgee	55-59	Employed (full-time)	M	854
Lithgow - Mudgee	55-59	Employed (part-time)	F	459
Lithgow - Mudgee	55-59	Employed (part-time)	M	162
Lithgow - Mudgee	60-64		F	9
Lithgow - Mudgee	60-64		M	4
Lithgow - Mudgee	60-64	Employed (away from work)	F	27
Lithgow - Mudgee	60-64	Employed (away from work)	M	29
Lithgow - Mudgee	60-64	Employed (full-time)	F	220
Lithgow - Mudgee	60-64	Employed (full-time)	M	440
Lithgow - Mudgee	60-64	Employed (part-time)	F	295
Lithgow - Mudgee	60-64	Employed (part-time)	M	167
Lithgow - Mudgee	65-69		F	6
Lithgow - Mudgee	65-69		M	3
Lithgow - Mudgee	65-69	Employed (away from work)	F	17
Lithgow - Mudgee	65-69	Employed (away from work)	M	20
Lithgow - Mudgee	65-69	Employed (full-time)	F	81
Lithgow - Mudgee	65-69	Employed (full-time)	M	189
Lithgow - Mudgee	65-69	Employed (part-time)	F	149
Lithgow - Mudgee	65-69	Employed (part-time)	M	134
Lithgow - Mudgee	70-74		F	4
Lithgow - Mudgee	70-74		M	6
Lithgow - Mudgee	70-74	Employed (away from work)	F	5
Lithgow - Mudgee	70-74	Employed (away from work)	M	4
Lithgow - Mudgee	70-74	Employed (full-time)	F	28
Lithgow - Mudgee	70-74	Employed (full-time)	M	97
Lithgow - Mudgee	70-74	Employed (part-time)	F	79
Lithgow - Mudgee	70-74	Employed (part-time)	M	93
Lithgow - Mudgee	75+		F	9
Lithgow - Mudgee	75+		M	7
Lithgow - Mudgee	75+	Employed (away from work)	F	4
Lithgow - Mudgee	75+	Employed (away from work)	M	4
Lithgow - Mudgee	75+	Employed (full-time)	F	35
Lithgow - Mudgee	75+	Employed (full-time)	M	57
Lithgow - Mudgee	75+	Employed (part-time)	F	30
Lithgow - Mudgee	75+	Employed (part-time)	M	68
Orange	15-19		F	24
Orange	15-19		M	25
Orange	15-19	Employed (away from work)	F	36
Orange	15-19	Employed (away from work)	M	28
Orange	15-19	Employed (full-time)	F	126
Orange	15-19	Employed (full-time)	M	289
Orange	15-19	Employed (part-time)	F	570
Orange	15-19	Employed (part-time)	M	368
Orange	20-24		F	15
Orange	20-24		M	29
Orange	20-24	Employed (away from work)	F	38
Orange	20-24	Employed (away from work)	M	34
Orange	20-24	Employed (full-time)	F	555
Orange	20-24	Employed (full-time)	M	718
Orange	20-24	Employed (part-time)	F	408
Orange	20-24	Employed (part-time)	M	209
Orange	25-29		F	23
Orange	25-29		M	22
Orange	25-29	Employed (away from work)	F	79
Orange	25-29	Employed (away from work)	M	34
Orange	25-29	Employed (full-time)	F	700
Orange	25-29	Employed (full-time)	M	1076
Orange	25-29	Employed (part-time)	F	401
Orange	25-29	Employed (part-time)	M	135
Orange	30-34		F	12
Orange	30-34		M	18
Orange	30-34	Employed (away from work)	F	95
Orange	30-34	Employed (away from work)	M	26
Orange	30-34	Employed (full-time)	F	588
Orange	30-34	Employed (full-time)	M	1165
Orange	30-34	Employed (part-time)	F	589
Orange	30-34	Employed (part-time)	M	151
Orange	35-39		F	10
Orange	35-39		M	25
Orange	35-39	Employed (away from work)	F	64
Orange	35-39	Employed (away from work)	M	31
Orange	35-39	Employed (full-time)	F	569
Orange	35-39	Employed (full-time)	M	1139
Orange	35-39	Employed (part-time)	F	603
Orange	35-39	Employed (part-time)	M	126
Orange	40-44		F	13
Orange	40-44		M	27
Orange	40-44	Employed (away from work)	F	36
Orange	40-44	Employed (away from work)	M	39
Orange	40-44	Employed (full-time)	F	758
Orange	40-44	Employed (full-time)	M	1227
Orange	40-44	Employed (part-time)	F	598
Orange	40-44	Employed (part-time)	M	128
Orange	45-49		F	15
Orange	45-49		M	21
Orange	45-49	Employed (away from work)	F	39
Orange	45-49	Employed (away from work)	M	38
Orange	45-49	Employed (full-time)	F	804
Orange	45-49	Employed (full-time)	M	1191
Orange	45-49	Employed (part-time)	F	566
Orange	45-49	Employed (part-time)	M	139
Orange	50-54		F	20
Orange	50-54		M	21
Orange	50-54	Employed (away from work)	F	34
Orange	50-54	Employed (away from work)	M	42
Orange	50-54	Employed (full-time)	F	756
Orange	50-54	Employed (full-time)	M	1076
Orange	50-54	Employed (part-time)	F	556
Orange	50-54	Employed (part-time)	M	138
Orange	55-59		F	10
Orange	55-59		M	12
Orange	55-59	Employed (away from work)	F	64
Orange	55-59	Employed (away from work)	M	42
Orange	55-59	Employed (full-time)	F	657
