SA3_NAME16	Occupation	PublicSector	LevelOfGovt	workers
Bourke - Cobar - Coonamble	Labourers	0		33
Bourke - Cobar - Coonamble	Labourers	1	Local	77
Bourke - Cobar - Coonamble	Labourers	1	State territory	66
Bourke - Cobar - Coonamble	Machinery operators and drivers			13
Bourke - Cobar - Coonamble	Machinery operators and drivers	0		930
Bourke - Cobar - Coonamble	Machinery operators and drivers	0		24
Bourke - Cobar - Coonamble	Machinery operators and drivers	1	Local	107
Bourke - Cobar - Coonamble	Machinery operators and drivers	1	State territory	9
Bourke - Cobar - Coonamble	Managers			18
Bourke - Cobar - Coonamble	Managers	0		2060
Bourke - Cobar - Coonamble	Managers	0		99
Bourke - Cobar - Coonamble	Managers	1	Local	63
Bourke - Cobar - Coonamble	Managers	1	National	6
Bourke - Cobar - Coonamble	Managers	1	State territory	86
Bourke - Cobar - Coonamble	Professionals			7
Bourke - Cobar - Coonamble	Professionals	0		756
Bourke - Cobar - Coonamble	Professionals	0		17
Bourke - Cobar - Coonamble	Professionals	1	Local	59
Bourke - Cobar - Coonamble	Professionals	1	National	15
Bourke - Cobar - Coonamble	Professionals	1	State territory	467
Bourke - Cobar - Coonamble	Sales workers			6
Bourke - Cobar - Coonamble	Sales workers	0		479
Bourke - Cobar - Coonamble	Sales workers	0		16
Bourke - Cobar - Coonamble	Sales workers	1	Local	6
Bourke - Cobar - Coonamble	Sales workers	1	National	3
Bourke - Cobar - Coonamble	Technicians and trades workers			8
Bourke - Cobar - Coonamble	Technicians and trades workers	0		1086
Bourke - Cobar - Coonamble	Technicians and trades workers	0		22
Bourke - Cobar - Coonamble	Technicians and trades workers	1	Local	103
Bourke - Cobar - Coonamble	Technicians and trades workers	1	National	3
Bourke - Cobar - Coonamble	Technicians and trades workers	1	State territory	20
Broken Hill and Far West				72
Broken Hill and Far West		0		73
Broken Hill and Far West		0		26
Broken Hill and Far West		1	Local	3
Broken Hill and Far West		1	State territory	12
Broken Hill and Far West	Clerical and administrative workers			4
Broken Hill and Far West	Clerical and administrative workers	0		545
Broken Hill and Far West	Clerical and administrative workers	0		13
Broken Hill and Far West	Clerical and administrative workers	1	Local	66
Broken Hill and Far West	Clerical and administrative workers	1	National	38
Broken Hill and Far West	Clerical and administrative workers	1	State territory	139
Broken Hill and Far West	Community and personal service workers			8
Broken Hill and Far West	Community and personal service workers	0		777
Broken Hill and Far West	Community and personal service workers	0		19
Broken Hill and Far West	Community and personal service workers	1	Local	28
Broken Hill and Far West	Community and personal service workers	1	National	7
Broken Hill and Far West	Community and personal service workers	1	State territory	316
Broken Hill and Far West	Labourers			3
Broken Hill and Far West	Labourers	0		847
Broken Hill and Far West	Labourers	0		35
Broken Hill and Far West	Labourers	1	Local	34
Broken Hill and Far West	Labourers	1	National	9
Broken Hill and Far West	Labourers	1	State territory	46
Broken Hill and Far West	Machinery operators and drivers			13
Broken Hill and Far West	Machinery operators and drivers	0		679
Broken Hill and Far West	Machinery operators and drivers	0		19
Broken Hill and Far West	Machinery operators and drivers	1	Local	23
Broken Hill and Far West	Machinery operators and drivers	1	State territory	21
Broken Hill and Far West	Managers			3
Broken Hill and Far West	Managers	0		928
Broken Hill and Far West	Managers	0		33
Broken Hill and Far West	Managers	1	Local	38
Broken Hill and Far West	Managers	1	National	4
Broken Hill and Far West	Managers	1	State territory	79
Broken Hill and Far West	Professionals	0		708
Broken Hill and Far West	Professionals	0		15
Broken Hill and Far West	Professionals	1	Local	34
Broken Hill and Far West	Professionals	1	National	32
Broken Hill and Far West	Professionals	1	State territory	505
Broken Hill and Far West	Sales workers			3
Broken Hill and Far West	Sales workers	0		702
Broken Hill and Far West	Sales workers	0		19
Broken Hill and Far West	Sales workers	1	Local	4
Broken Hill and Far West	Sales workers	1	National	4
Broken Hill and Far West	Sales workers	1	State territory	9
Broken Hill and Far West	Technicians and trades workers			4
Broken Hill and Far West	Technicians and trades workers	0		954
Broken Hill and Far West	Technicians and trades workers	0		26
Broken Hill and Far West	Technicians and trades workers	1	Local	52
Broken Hill and Far West	Technicians and trades workers	1	State territory	43
Dubbo				208
Dubbo		0		209
Dubbo		0		85
Dubbo		1	Local	12
Dubbo		1	National	10
Dubbo		1	State territory	25
Dubbo	Clerical and administrative workers			16
Dubbo	Clerical and administrative workers	0		2492
Dubbo	Clerical and administrative workers	0		49
Dubbo	Clerical and administrative workers	1	Local	210
Dubbo	Clerical and administrative workers	1	National	149
Dubbo	Clerical and administrative workers	1	State territory	615
Dubbo	Community and personal service workers			17
Dubbo	Community and personal service workers	0		2483
Dubbo	Community and personal service workers	0		59
Dubbo	Community and personal service workers	1	Local	68
Dubbo	Community and personal service workers	1	National	20
Dubbo	Community and personal service workers	1	State territory	962
Dubbo	Labourers			36
Dubbo	Labourers	0		2871
Dubbo	Labourers	0		75
Dubbo	Labourers	1	Local	97
Dubbo	Labourers	1	National	18
Dubbo	Labourers	1	State territory	126
Dubbo	Machinery operators and drivers			20
Dubbo	Machinery operators and drivers	0		1526
Dubbo	Machinery operators and drivers	0		29
Dubbo	Machinery operators and drivers	1	Local	140
Dubbo	Machinery operators and drivers	1	National	3
Dubbo	Machinery operators and drivers	1	State territory	43
Dubbo	Managers			27
Dubbo	Managers	0		4251
Dubbo	Managers	0		116
Dubbo	Managers	1	Local	119
Dubbo	Managers	1	National	28
Dubbo	Managers	1	State territory	294
Dubbo	Professionals			17
Dubbo	Professionals	0		2793
Dubbo	Professionals	0		49
Dubbo	Professionals	1	Local	110
Dubbo	Professionals	1	National	104
Dubbo	Professionals	1	State territory	1822
Dubbo	Sales workers			16
Dubbo	Sales workers	0		2771
Dubbo	Sales workers	0		55
Dubbo	Sales workers	1	Local	3
Dubbo	Sales workers	1	National	17
Dubbo	Sales workers	1	State territory	21
Dubbo	Technicians and trades workers			39
Dubbo	Technicians and trades workers	0		3265
Dubbo	Technicians and trades workers	0		93
Dubbo	Technicians and trades workers	1	Local	176
Dubbo	Technicians and trades workers	1	National	17
Dubbo	Technicians and trades workers	1	State territory	143
Lower Hunter				167
Lower Hunter		0		320
Lower Hunter		0		60
Lower Hunter		1	Local	7
Lower Hunter		1	National	18
Lower Hunter		1	State territory	15
Lower Hunter	Clerical and administrative workers			10
Lower Hunter	Clerical and administrative workers	0		2504
Lower Hunter	Clerical and administrative workers	0		48
Lower Hunter	Clerical and administrative workers	1	Local	147
Lower Hunter	Clerical and administrative workers	1	National	111
Lower Hunter	Clerical and administrative workers	1	State territory	270
Lower Hunter	Community and personal service workers			20
Lower Hunter	Community and personal service workers	0		2660
Lower Hunter	Community and personal service workers	0		54
Lower Hunter	Community and personal service workers	1	Local	25
Lower Hunter	Community and personal service workers	1	National	439
Lower Hunter	Community and personal service workers	1	State territory	753
Lower Hunter	Labourers			34
Lower Hunter	Labourers	0		3334
Lower Hunter	Labourers	0		70
Lower Hunter	Labourers	1	Local	83
Lower Hunter	Labourers	1	National	13
Lower Hunter	Labourers	1	State territory	127
Lower Hunter	Machinery operators and drivers			20
Lower Hunter	Machinery operators and drivers	0		5134
Lower Hunter	Machinery operators and drivers	0		84
Lower Hunter	Machinery operators and drivers	1	Local	77
Lower Hunter	Machinery operators and drivers	1	National	13
Lower Hunter	Machinery operators and drivers	1	State territory	19
Lower Hunter	Managers			17
Lower Hunter	Managers	0		3235
Lower Hunter	Managers	0		59
Lower Hunter	Managers	1	Local	62
Lower Hunter	Managers	1	National	76
Lower Hunter	Managers	1	State territory	153
Lower Hunter	Professionals			15
Lower Hunter	Professionals	0		2750
Lower Hunter	Professionals	0		43
Lower Hunter	Professionals	1	Local	133
Lower Hunter	Professionals	1	National	65
Lower Hunter	Professionals	1	State territory	1222
Lower Hunter	Sales workers			16
Lower Hunter	Sales workers	0		2836
Lower Hunter	Sales workers	0		46
Lower Hunter	Sales workers	1	National	15
Lower Hunter	Sales workers	1	State territory	4
Lower Hunter	Technicians and trades workers			44
Lower Hunter	Technicians and trades workers	0		5384
Lower Hunter	Technicians and trades workers	0		98
Lower Hunter	Technicians and trades workers	1	Local	64
Lower Hunter	Technicians and trades workers	1	National	16
Lower Hunter	Technicians and trades workers	1	State territory	99
Maitland				125
Maitland		0		209
Maitland		0		30
Maitland		1	Local	8
Maitland		1	National	4
Maitland		1	State territory	29
Maitland	Clerical and administrative workers			12
Maitland	Clerical and administrative workers	0		2851
Maitland	Clerical and administrative workers	0		41
Maitland	Clerical and administrative workers	1	Local	100
Maitland	Clerical and administrative workers	1	National	147
Maitland	Clerical and administrative workers	1	State territory	576
Maitland	Community and personal service workers			18
Maitland	Community and personal service workers	0		2570
Maitland	Community and personal service workers	0		46
Maitland	Community and personal service workers	1	Local	10
Maitland	Community and personal service workers	1	National	10
Maitland	Community and personal service workers	1	State territory	504
Maitland	Labourers			19
Maitland	Labourers	0		2522
Maitland	Labourers	0		51
Maitland	Labourers	1	Local	46
Maitland	Labourers	1	National	6
Maitland	Labourers	1	State territory	70
Maitland	Machinery operators and drivers			15
Maitland	Machinery operators and drivers	0		1692
Maitland	Machinery operators and drivers	0		37
Maitland	Machinery operators and drivers	1	Local	48
Maitland	Machinery operators and drivers	1	National	4
Maitland	Machinery operators and drivers	1	State territory	29
Maitland	Managers			11
Maitland	Managers	0		2422
Maitland	Managers	0		34
Maitland	Managers	1	Local	43
Maitland	Managers	1	National	22
Maitland	Managers	1	State territory	152
Maitland	Professionals			16
Maitland	Professionals	0		3326
Maitland	Professionals	0		46
Maitland	Professionals	1	Local	105
Maitland	Professionals	1	National	62
Maitland	Professionals	1	State territory	1547
Maitland	Sales workers			8
Maitland	Sales workers	0		3135
Maitland	Sales workers	0		47
Maitland	Sales workers	1	National	4
Maitland	Sales workers	1	State territory	17
Maitland	Technicians and trades workers			27
Maitland	Technicians and trades workers	0		3687
Maitland	Technicians and trades workers	0		64
Maitland	Technicians and trades workers	1	Local	65
Maitland	Technicians and trades workers	1	National	13
Maitland	Technicians and trades workers	1	State territory	139
Port Stephens				155
Port Stephens		0		260
Port Stephens		0		59
Port Stephens		1	Local	3
Port Stephens		1	National	55
Port Stephens		1	State territory	10
Port Stephens	Clerical and administrative workers			12
Port Stephens	Clerical and administrative workers	0		2308
Port Stephens	Clerical and administrative workers	0		32
Port Stephens	Clerical and administrative workers	1	Local	122
Port Stephens	Clerical and administrative workers	1	National	423
Port Stephens	Clerical and administrative workers	1	State territory	153
Port Stephens	Community and personal service workers			21
Port Stephens	Community and personal service workers	0		2357
Port Stephens	Community and personal service workers	0		36
Port Stephens	Community and personal service workers	1	Local	18
Port Stephens	Community and personal service workers	1	National	438
Port Stephens	Community and personal service workers	1	State territory	367
Port Stephens	Labourers			22
Port Stephens	Labourers	0		2559
Port Stephens	Labourers	0		44
Port Stephens	Labourers	1	Local	69
Port Stephens	Labourers	1	National	10
Port Stephens	Labourers	1	State territory	42
Port Stephens	Machinery operators and drivers			7
Port Stephens	Machinery operators and drivers	0		2075
Port Stephens	Machinery operators and drivers	0		17
Port Stephens	Machinery operators and drivers	1	Local	40
Port Stephens	Machinery operators and drivers	1	National	65
Port Stephens	Machinery operators and drivers	1	State territory	10
Port Stephens	Managers			9
Port Stephens	Managers	0		2532
Port Stephens	Managers	0		42
Port Stephens	Managers	1	Local	61
Port Stephens	Managers	1	National	511
Port Stephens	Managers	1	State territory	89
Port Stephens	Professionals			18
Port Stephens	Professionals	0		2490
Port Stephens	Professionals	0		48
Port Stephens	Professionals	1	Local	85
Port Stephens	Professionals	1	National	495
Port Stephens	Professionals	1	State territory	679
Port Stephens	Sales workers			15
Port Stephens	Sales workers	0		2700
Port Stephens	Sales workers	0		51
Port Stephens	Sales workers	1	Local	4
Port Stephens	Sales workers	1	National	15
Port Stephens	Sales workers	1	State territory	5
Port Stephens	Technicians and trades workers			19
Port Stephens	Technicians and trades workers	0		4374
Port Stephens	Technicians and trades workers	0		77
Port Stephens	Technicians and trades workers	1	Local	73
Port Stephens	Technicians and trades workers	1	National	789
Port Stephens	Technicians and trades workers	1	State territory	67
Upper Hunter				86
Upper Hunter		0		128
Upper Hunter		0		29
Upper Hunter		1	Local	5
Upper Hunter		1	National	5
Upper Hunter		1	State territory	4
Upper Hunter	Clerical and administrative workers			3
Upper Hunter	Clerical and administrative workers	0		1102
