SA4_NAME16	EmploymentStatus	IncomeTotPersonal.max	workers
Mandurah	Status in employment not stated	0	9
Mandurah	Status in employment not stated	7875	25
Mandurah	Status in employment not stated	15750	11
Mandurah	Status in employment not stated	21000	20
Mandurah	Status in employment not stated	26250	16
Mandurah	Status in employment not stated	34125	26
Mandurah	Status in employment not stated	42000	21
Mandurah	Status in employment not stated	52500	20
Mandurah	Status in employment not stated	65625	23
Mandurah	Status in employment not stated	78750	9
Mandurah	Status in employment not stated	91875	13
Mandurah	Status in employment not stated	105000	10
Mandurah	Status in employment not stated	157500	12
Mandurah	Status in employment not stated	Inf	8
Perth - Inner	Contributing family workers	0	305
Perth - Inner	Contributing family workers	7875	93
Perth - Inner	Contributing family workers	15750	117
Perth - Inner	Contributing family workers	21000	99
Perth - Inner	Contributing family workers	26250	97
Perth - Inner	Contributing family workers	34125	122
Perth - Inner	Contributing family workers	42000	73
Perth - Inner	Contributing family workers	52500	94
Perth - Inner	Contributing family workers	65625	97
Perth - Inner	Contributing family workers	78750	62
Perth - Inner	Contributing family workers	91875	52
Perth - Inner	Contributing family workers	105000	55
Perth - Inner	Contributing family workers	157500	86
Perth - Inner	Contributing family workers	Inf	109
Perth - Inner	Employee	0	650
Perth - Inner	Employee	7875	4475
Perth - Inner	Employee	15750	5758
Perth - Inner	Employee	21000	5914
Perth - Inner	Employee	26250	7008
Perth - Inner	Employee	34125	10358
Perth - Inner	Employee	42000	12852
Perth - Inner	Employee	52500	18199
Perth - Inner	Employee	65625	25677
Perth - Inner	Employee	78750	22036
Perth - Inner	Employee	91875	20077
Perth - Inner	Employee	105000	15602
Perth - Inner	Employee	157500	30903
Perth - Inner	Employee	Inf	22942
Perth - Inner	Owner managers of incorporated enterprises	0	73
Perth - Inner	Owner managers of incorporated enterprises	7875	59
Perth - Inner	Owner managers of incorporated enterprises	15750	120
Perth - Inner	Owner managers of incorporated enterprises	21000	175
Perth - Inner	Owner managers of incorporated enterprises	26250	208
Perth - Inner	Owner managers of incorporated enterprises	34125	395
Perth - Inner	Owner managers of incorporated enterprises	42000	458
Perth - Inner	Owner managers of incorporated enterprises	52500	616
Perth - Inner	Owner managers of incorporated enterprises	65625	912
Perth - Inner	Owner managers of incorporated enterprises	78750	785
Perth - Inner	Owner managers of incorporated enterprises	91875	1021
Perth - Inner	Owner managers of incorporated enterprises	105000	753
Perth - Inner	Owner managers of incorporated enterprises	157500	1732
Perth - Inner	Owner managers of incorporated enterprises	Inf	3551
Perth - Inner	Owner managers of unincorporated enterprises	0	92
Perth - Inner	Owner managers of unincorporated enterprises	7875	206
Perth - Inner	Owner managers of unincorporated enterprises	15750	339
Perth - Inner	Owner managers of unincorporated enterprises	21000	378
Perth - Inner	Owner managers of unincorporated enterprises	26250	432
Perth - Inner	Owner managers of unincorporated enterprises	34125	649
Perth - Inner	Owner managers of unincorporated enterprises	42000	694
Perth - Inner	Owner managers of unincorporated enterprises	52500	774
Perth - Inner	Owner managers of unincorporated enterprises	65625	877
Perth - Inner	Owner managers of unincorporated enterprises	78750	674
Perth - Inner	Owner managers of unincorporated enterprises	91875	708
Perth - Inner	Owner managers of unincorporated enterprises	105000	423
Perth - Inner	Owner managers of unincorporated enterprises	157500	800
Perth - Inner	Owner managers of unincorporated enterprises	Inf	1714
Perth - Inner	Status in employment not stated	0	28
Perth - Inner	Status in employment not stated	7875	35
Perth - Inner	Status in employment not stated	15750	60
Perth - Inner	Status in employment not stated	21000	77
Perth - Inner	Status in employment not stated	26250	85
Perth - Inner	Status in employment not stated	34125	107
Perth - Inner	Status in employment not stated	42000	93
Perth - Inner	Status in employment not stated	52500	114
Perth - Inner	Status in employment not stated	65625	121
Perth - Inner	Status in employment not stated	78750	99
Perth - Inner	Status in employment not stated	91875	69
Perth - Inner	Status in employment not stated	105000	53
Perth - Inner	Status in employment not stated	157500	91
Perth - Inner	Status in employment not stated	Inf	102
Perth - North East	Contributing family workers	0	323
Perth - North East	Contributing family workers	7875	113
Perth - North East	Contributing family workers	15750	133
Perth - North East	Contributing family workers	21000	138
Perth - North East	Contributing family workers	26250	90
Perth - North East	Contributing family workers	34125	119
Perth - North East	Contributing family workers	42000	94
Perth - North East	Contributing family workers	52500	78
Perth - North East	Contributing family workers	65625	103
Perth - North East	Contributing family workers	78750	58
Perth - North East	Contributing family workers	91875	44
Perth - North East	Contributing family workers	105000	28
Perth - North East	Contributing family workers	157500	36
Perth - North East	Contributing family workers	Inf	37
Perth - North East	Employee	0	286
Perth - North East	Employee	7875	3252
Perth - North East	Employee	15750	3385
Perth - North East	Employee	21000	3295
Perth - North East	Employee	26250	3851
Perth - North East	Employee	34125	5878
Perth - North East	Employee	42000	7283
Perth - North East	Employee	52500	9573
Perth - North East	Employee	65625	10676
Perth - North East	Employee	78750	7402
Perth - North East	Employee	91875	6289
Perth - North East	Employee	105000	4341
Perth - North East	Employee	157500	5209
Perth - North East	Employee	Inf	1491
Perth - North East	Owner managers of incorporated enterprises	0	60
Perth - North East	Owner managers of incorporated enterprises	7875	43
Perth - North East	Owner managers of incorporated enterprises	15750	101
Perth - North East	Owner managers of incorporated enterprises	21000	188
Perth - North East	Owner managers of incorporated enterprises	26250	186
Perth - North East	Owner managers of incorporated enterprises	34125	345
Perth - North East	Owner managers of incorporated enterprises	42000	468
Perth - North East	Owner managers of incorporated enterprises	52500	566
Perth - North East	Owner managers of incorporated enterprises	65625	787
Perth - North East	Owner managers of incorporated enterprises	78750	610
Perth - North East	Owner managers of incorporated enterprises	91875	796
Perth - North East	Owner managers of incorporated enterprises	105000	490
Perth - North East	Owner managers of incorporated enterprises	157500	771
Perth - North East	Owner managers of incorporated enterprises	Inf	709
Perth - North East	Owner managers of unincorporated enterprises	0	91
Perth - North East	Owner managers of unincorporated enterprises	7875	242
Perth - North East	Owner managers of unincorporated enterprises	15750	389
Perth - North East	Owner managers of unincorporated enterprises	21000	518
Perth - North East	Owner managers of unincorporated enterprises	26250	502
Perth - North East	Owner managers of unincorporated enterprises	34125	726
Perth - North East	Owner managers of unincorporated enterprises	42000	734
Perth - North East	Owner managers of unincorporated enterprises	52500	832
Perth - North East	Owner managers of unincorporated enterprises	65625	879
Perth - North East	Owner managers of unincorporated enterprises	78750	597
Perth - North East	Owner managers of unincorporated enterprises	91875	494
Perth - North East	Owner managers of unincorporated enterprises	105000	316
Perth - North East	Owner managers of unincorporated enterprises	157500	423
Perth - North East	Owner managers of unincorporated enterprises	Inf	258
Perth - North East	Status in employment not stated	0	16
Perth - North East	Status in employment not stated	7875	34
Perth - North East	Status in employment not stated	15750	33
Perth - North East	Status in employment not stated	21000	50
Perth - North East	Status in employment not stated	26250	56
Perth - North East	Status in employment not stated	34125	67
Perth - North East	Status in employment not stated	42000	94
Perth - North East	Status in employment not stated	52500	93
Perth - North East	Status in employment not stated	65625	75
Perth - North East	Status in employment not stated	78750	65
Perth - North East	Status in employment not stated	91875	45
Perth - North East	Status in employment not stated	105000	20
Perth - North East	Status in employment not stated	157500	38
Perth - North East	Status in employment not stated	Inf	10
Perth - North West	Contributing family workers	0	481
Perth - North West	Contributing family workers	7875	157
Perth - North West	Contributing family workers	15750	169
Perth - North West	Contributing family workers	21000	170
Perth - North West	Contributing family workers	26250	170
Perth - North West	Contributing family workers	34125	199
Perth - North West	Contributing family workers	42000	168
Perth - North West	Contributing family workers	52500	144
Perth - North West	Contributing family workers	65625	140
Perth - North West	Contributing family workers	78750	97
Perth - North West	Contributing family workers	91875	91
Perth - North West	Contributing family workers	105000	66
Perth - North West	Contributing family workers	157500	84
Perth - North West	Contributing family workers	Inf	67
Perth - North West	Employee	0	523
Perth - North West	Employee	7875	7430
Perth - North West	Employee	15750	6898
Perth - North West	Employee	21000	6561
Perth - North West	Employee	26250	7546
Perth - North West	Employee	34125	11258
Perth - North West	Employee	42000	13311
Perth - North West	Employee	52500	15911
Perth - North West	Employee	65625	17481
Perth - North West	Employee	78750	12229
Perth - North West	Employee	91875	9948
Perth - North West	Employee	105000	7275
Perth - North West	Employee	157500	9468
Perth - North West	Employee	Inf	3262
Perth - North West	Owner managers of incorporated enterprises	0	80
Perth - North West	Owner managers of incorporated enterprises	7875	100
Perth - North West	Owner managers of incorporated enterprises	15750	178
Perth - North West	Owner managers of incorporated enterprises	21000	256
Perth - North West	Owner managers of incorporated enterprises	26250	342
Perth - North West	Owner managers of incorporated enterprises	34125	573
Perth - North West	Owner managers of incorporated enterprises	42000	705
Perth - North West	Owner managers of incorporated enterprises	52500	1027
Perth - North West	Owner managers of incorporated enterprises	65625	1386
Perth - North West	Owner managers of incorporated enterprises	78750	1203
Perth - North West	Owner managers of incorporated enterprises	91875	1527
Perth - North West	Owner managers of incorporated enterprises	105000	941
Perth - North West	Owner managers of incorporated enterprises	157500	1669
Perth - North West	Owner managers of incorporated enterprises	Inf	1713
Perth - North West	Owner managers of unincorporated enterprises	0	152
Perth - North West	Owner managers of unincorporated enterprises	7875	509
Perth - North West	Owner managers of unincorporated enterprises	15750	843
Perth - North West	Owner managers of unincorporated enterprises	21000	902
Perth - North West	Owner managers of unincorporated enterprises	26250	954
Perth - North West	Owner managers of unincorporated enterprises	34125	1385
Perth - North West	Owner managers of unincorporated enterprises	42000	1377
Perth - North West	Owner managers of unincorporated enterprises	52500	1598
Perth - North West	Owner managers of unincorporated enterprises	65625	1734
Perth - North West	Owner managers of unincorporated enterprises	78750	1329
Perth - North West	Owner managers of unincorporated enterprises	91875	1078
Perth - North West	Owner managers of unincorporated enterprises	105000	670
Perth - North West	Owner managers of unincorporated enterprises	157500	897
Perth - North West	Owner managers of unincorporated enterprises	Inf	759
Perth - North West	Status in employment not stated	0	39
Perth - North West	Status in employment not stated	7875	77
Perth - North West	Status in employment not stated	15750	61
Perth - North West	Status in employment not stated	21000	97
Perth - North West	Status in employment not stated	26250	85
Perth - North West	Status in employment not stated	34125	126
Perth - North West	Status in employment not stated	42000	120
Perth - North West	Status in employment not stated	52500	148
Perth - North West	Status in employment not stated	65625	116
Perth - North West	Status in employment not stated	78750	92
Perth - North West	Status in employment not stated	91875	66
Perth - North West	Status in employment not stated	105000	42
Perth - North West	Status in employment not stated	157500	49
Perth - North West	Status in employment not stated	Inf	44
Perth - South East	Contributing family workers	0	469
Perth - South East	Contributing family workers	7875	186
Perth - South East	Contributing family workers	15750	213
Perth - South East	Contributing family workers	21000	152
Perth - South East	Contributing family workers	26250	156
Perth - South East	Contributing family workers	34125	199
Perth - South East	Contributing family workers	42000	161
Perth - South East	Contributing family workers	52500	146
Perth - South East	Contributing family workers	65625	164
Perth - South East	Contributing family workers	78750	95
Perth - South East	Contributing family workers	91875	77
Perth - South East	Contributing family workers	105000	43
Perth - South East	Contributing family workers	157500	76
Perth - South East	Contributing family workers	Inf	87
Perth - South East	Employee	0	619
Perth - South East	Employee	7875	5966
Perth - South East	Employee	15750	6599
Perth - South East	Employee	21000	6430
Perth - South East	Employee	26250	7888
Perth - South East	Employee	34125	12162
Perth - South East	Employee	42000	15860
Perth - South East	Employee	52500	21342
Perth - South East	Employee	65625	24857
Perth - South East	Employee	78750	17830
Perth - South East	Employee	91875	14719
Perth - South East	Employee	105000	10661
Perth - South East	Employee	157500	15309
Perth - South East	Employee	Inf	5788
Perth - South East	Owner managers of incorporated enterprises	0	108
Perth - South East	Owner managers of incorporated enterprises	7875	76
Perth - South East	Owner managers of incorporated enterprises	15750	175
Perth - South East	Owner managers of incorporated enterprises	21000	333
Perth - South East	Owner managers of incorporated enterprises	26250	345
Perth - South East	Owner managers of incorporated enterprises	34125	613
Perth - South East	Owner managers of incorporated enterprises	42000	794
Perth - South East	Owner managers of incorporated enterprises	52500	1014
Perth - South East	Owner managers of incorporated enterprises	65625	1436
Perth - South East	Owner managers of incorporated enterprises	78750	1120
Perth - South East	Owner managers of incorporated enterprises	91875	1335
Perth - South East	Owner managers of incorporated enterprises	105000	751
Perth - South East	Owner managers of incorporated enterprises	157500	1490
Perth - South East	Owner managers of incorporated enterprises	Inf	1711
Perth - South East	Owner managers of unincorporated enterprises	0	117
Perth - South East	Owner managers of unincorporated enterprises	7875	403
Perth - South East	Owner managers of unincorporated enterprises	15750	692
Perth - South East	Owner managers of unincorporated enterprises	21000	778
Perth - South East	Owner managers of unincorporated enterprises	26250	939
Perth - South East	Owner managers of unincorporated enterprises	34125	1261
Perth - South East	Owner managers of unincorporated enterprises	42000	1241
Perth - South East	Owner managers of unincorporated enterprises	52500	1391
Perth - South East	Owner managers of unincorporated enterprises	65625	1492
Perth - South East	Owner managers of unincorporated enterprises	78750	1044
Perth - South East	Owner managers of unincorporated enterprises	91875	908
Perth - South East	Owner managers of unincorporated enterprises	105000	527
Perth - South East	Owner managers of unincorporated enterprises	157500	798
Perth - South East	Owner managers of unincorporated enterprises	Inf	627
Perth - South East	Status in employment not stated	0	22
Perth - South East	Status in employment not stated	7875	71
Perth - South East	Status in employment not stated	15750	78
Perth - South East	Status in employment not stated	21000	99
Perth - South East	Status in employment not stated	26250	91
Perth - South East	Status in employment not stated	34125	93
Perth - South East	Status in employment not stated	42000	161
Perth - South East	Status in employment not stated	52500	192
Perth - South East	Status in employment not stated	65625	173
Perth - South East	Status in employment not stated	78750	109
Perth - South East	Status in employment not stated	91875	68
Perth - South East	Status in employment not stated	105000	56
Perth - South East	Status in employment not stated	157500	59
Perth - South East	Status in employment not stated	Inf	44
Perth - South West	Contributing family workers	0	443
Perth - South West	Contributing family workers	7875	153
Perth - South West	Contributing family workers	15750	183
Perth - South West	Contributing family workers	21000	164
Perth - South West	Contributing family workers	26250	115
Perth - South West	Contributing family workers	34125	154
Perth - South West	Contributing family workers	42000	146
Perth - South West	Contributing family workers	52500	107
Perth - South West	Contributing family workers	65625	136
Perth - South West	Contributing family workers	78750	88
Perth - South West	Contributing family workers	91875	73
Perth - South West	Contributing family workers	105000	53
Perth - South West	Contributing family workers	157500	62
Perth - South West	Contributing family workers	Inf	84
Perth - South West	Employee	0	456
Perth - South West	Employee	7875	5936
Perth - South West	Employee	15750	5877
Perth - South West	Employee	21000	5654
Perth - South West	Employee	26250	6452
Perth - South West	Employee	34125	9801
Perth - South West	Employee	42000	11581
Perth - South West	Employee	52500	14523
Perth - South West	Employee	65625	16709
Perth - South West	Employee	78750	12593
Perth - South West	Employee	91875	10998
Perth - South West	Employee	105000	8596
Perth - South West	Employee	157500	12544
Perth - South West	Employee	Inf	5000
Perth - South West	Owner managers of incorporated enterprises	0	76
Perth - South West	Owner managers of incorporated enterprises	7875	83
Perth - South West	Owner managers of incorporated enterprises	15750	138
Perth - South West	Owner managers of incorporated enterprises	21000	220
Perth - South West	Owner managers of incorporated enterprises	26250	255
Perth - South West	Owner managers of incorporated enterprises	34125	470
Perth - South West	Owner managers of incorporated enterprises	42000	543
Perth - South West	Owner managers of incorporated enterprises	52500	750
Perth - South West	Owner managers of incorporated enterprises	65625	1036
Perth - South West	Owner managers of incorporated enterprises	78750	898
Perth - South West	Owner managers of incorporated enterprises	91875	1080
Perth - South West	Owner managers of incorporated enterprises	105000	685
Perth - South West	Owner managers of incorporated enterprises	157500	1281
Perth - South West	Owner managers of incorporated enterprises	Inf	1434
Perth - South West	Owner managers of unincorporated enterprises	0	151
Perth - South West	Owner managers of unincorporated enterprises	7875	405
Perth - South West	Owner managers of unincorporated enterprises	15750	649
Perth - South West	Owner managers of unincorporated enterprises	21000	602
Perth - South West	Owner managers of unincorporated enterprises	26250	689
Perth - South West	Owner managers of unincorporated enterprises	34125	1036
Perth - South West	Owner managers of unincorporated enterprises	42000	986
Perth - South West	Owner managers of unincorporated enterprises	52500	1206
Perth - South West	Owner managers of unincorporated enterprises	65625	1297
Perth - South West	Owner managers of unincorporated enterprises	78750	882
Perth - South West	Owner managers of unincorporated enterprises	91875	769
Perth - South West	Owner managers of unincorporated enterprises	105000	493
Perth - South West	Owner managers of unincorporated enterprises	157500	681
Perth - South West	Owner managers of unincorporated enterprises	Inf	582
Perth - South West	Status in employment not stated	0	19
Perth - South West	Status in employment not stated	7875	55
Perth - South West	Status in employment not stated	15750	61
Perth - South West	Status in employment not stated	21000	75
Perth - South West	Status in employment not stated	26250	73
Perth - South West	Status in employment not stated	34125	103
Perth - South West	Status in employment not stated	42000	96
Perth - South West	Status in employment not stated	52500	124
Perth - South West	Status in employment not stated	65625	126
Perth - South West	Status in employment not stated	78750	84
Perth - South West	Status in employment not stated	91875	69
Perth - South West	Status in employment not stated	105000	44
Perth - South West	Status in employment not stated	157500	56
Perth - South West	Status in employment not stated	Inf	45
Western Australia - Wheat Belt	Contributing family workers	0	517
Western Australia - Wheat Belt	Contributing family workers	7875	204
Western Australia - Wheat Belt	Contributing family workers	15750	277
Western Australia - Wheat Belt	Contributing family workers	21000	301
Western Australia - Wheat Belt	Contributing family workers	26250	301
Western Australia - Wheat Belt	Contributing family workers	34125	335
Western Australia - Wheat Belt	Contributing family workers	42000	273
Western Australia - Wheat Belt	Contributing family workers	52500	239
Western Australia - Wheat Belt	Contributing family workers	65625	251
Western Australia - Wheat Belt	Contributing family workers	78750	192
Western Australia - Wheat Belt	Contributing family workers	91875	144
Western Australia - Wheat Belt	Contributing family workers	105000	86
Western Australia - Wheat Belt	Contributing family workers	157500	111
Western Australia - Wheat Belt	Contributing family workers	Inf	135
Western Australia - Wheat Belt	Employee	0	149
Western Australia - Wheat Belt	Employee	7875	1276
Western Australia - Wheat Belt	Employee	15750	1401
Western Australia - Wheat Belt	Employee	21000	1806
Western Australia - Wheat Belt	Employee	26250	2241
Western Australia - Wheat Belt	Employee	34125	3712
Western Australia - Wheat Belt	Employee	42000	4412
Western Australia - Wheat Belt	Employee	52500	5235
Western Australia - Wheat Belt	Employee	65625	5352
Western Australia - Wheat Belt	Employee	78750	3443
Western Australia - Wheat Belt	Employee	91875	3120
Western Australia - Wheat Belt	Employee	105000	2462
Western Australia - Wheat Belt	Employee	157500	3729
Western Australia - Wheat Belt	Employee	Inf	984
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	0	41
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	7875	48
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	15750	88
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	21000	124
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	26250	171
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	34125	320
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	42000	350
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	52500	427
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	65625	552
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	78750	478
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	91875	464
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	105000	272
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	157500	425
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	Inf	503
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	0	122
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	7875	190
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	15750	338
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	21000	437
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	26250	515
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	34125	756
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	42000	784
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	52500	858
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	65625	897
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	78750	682
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	91875	594
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	105000	327
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	157500	478
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	Inf	460
Western Australia - Wheat Belt	Status in employment not stated	0	13
Western Australia - Wheat Belt	Status in employment not stated	7875	27
Western Australia - Wheat Belt	Status in employment not stated	15750	39
Western Australia - Wheat Belt	Status in employment not stated	21000	71
Western Australia - Wheat Belt	Status in employment not stated	26250	63
Western Australia - Wheat Belt	Status in employment not stated	34125	80
Western Australia - Wheat Belt	Status in employment not stated	42000	97
Western Australia - Wheat Belt	Status in employment not stated	52500	101
Western Australia - Wheat Belt	Status in employment not stated	65625	81
Western Australia - Wheat Belt	Status in employment not stated	78750	46
Western Australia - Wheat Belt	Status in employment not stated	91875	49
Western Australia - Wheat Belt	Status in employment not stated	105000	27
Western Australia - Wheat Belt	Status in employment not stated	157500	42
Western Australia - Wheat Belt	Status in employment not stated	Inf	35
Western Australia - Outback (North)	Contributing family workers	0	72
Western Australia - Outback (North)	Contributing family workers	7875	31
Western Australia - Outback (North)	Contributing family workers	15750	37
Western Australia - Outback (North)	Contributing family workers	21000	11
Western Australia - Outback (North)	Contributing family workers	26250	29
Western Australia - Outback (North)	Contributing family workers	34125	34
Western Australia - Outback (North)	Contributing family workers	42000	17
Western Australia - Outback (North)	Contributing family workers	52500	29
Western Australia - Outback (North)	Contributing family workers	65625	23
Western Australia - Outback (North)	Contributing family workers	78750	10
Western Australia - Outback (North)	Contributing family workers	91875	15
Western Australia - Outback (North)	Contributing family workers	105000	15
Western Australia - Outback (North)	Contributing family workers	157500	20
Western Australia - Outback (North)	Contributing family workers	Inf	13
Western Australia - Outback (North)	Employee	0	231
Western Australia - Outback (North)	Employee	7875	712
Western Australia - Outback (North)	Employee	15750	849
Western Australia - Outback (North)	Employee	21000	801
Western Australia - Outback (North)	Employee	26250	976
Western Australia - Outback (North)	Employee	34125	1702
Western Australia - Outback (North)	Employee	42000	2363
Western Australia - Outback (North)	Employee	52500	3426
Western Australia - Outback (North)	Employee	65625	5205
Western Australia - Outback (North)	Employee	78750	5073
Western Australia - Outback (North)	Employee	91875	5768
Western Australia - Outback (North)	Employee	105000	6410
Western Australia - Outback (North)	Employee	157500	19464
Western Australia - Outback (North)	Employee	Inf	16264
Western Australia - Outback (North)	Owner managers of incorporated enterprises	0	9
Western Australia - Outback (North)	Owner managers of incorporated enterprises	7875	5
Western Australia - Outback (North)	Owner managers of incorporated enterprises	15750	25
Western Australia - Outback (North)	Owner managers of incorporated enterprises	21000	31
Western Australia - Outback (North)	Owner managers of incorporated enterprises	26250	36
Western Australia - Outback (North)	Owner managers of incorporated enterprises	34125	56
Western Australia - Outback (North)	Owner managers of incorporated enterprises	42000	93
Western Australia - Outback (North)	Owner managers of incorporated enterprises	52500	121
Western Australia - Outback (North)	Owner managers of incorporated enterprises	65625	223
Western Australia - Outback (North)	Owner managers of incorporated enterprises	78750	195
Western Australia - Outback (North)	Owner managers of incorporated enterprises	91875	196
Western Australia - Outback (North)	Owner managers of incorporated enterprises	105000	130
Western Australia - Outback (North)	Owner managers of incorporated enterprises	157500	227
Western Australia - Outback (North)	Owner managers of incorporated enterprises	Inf	372
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	0	27
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	7875	37
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	15750	84
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	21000	72
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	26250	63
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	34125	105
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	42000	106
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	52500	121
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	65625	167
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	78750	101
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	91875	96
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	105000	101
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	157500	140
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	Inf	154
Western Australia - Outback (North)	Status in employment not stated	0	19
Western Australia - Outback (North)	Status in employment not stated	7875	25
Western Australia - Outback (North)	Status in employment not stated	15750	29
Western Australia - Outback (North)	Status in employment not stated	21000	19
Western Australia - Outback (North)	Status in employment not stated	26250	17
Western Australia - Outback (North)	Status in employment not stated	34125	52
Western Australia - Outback (North)	Status in employment not stated	42000	36
Western Australia - Outback (North)	Status in employment not stated	52500	45
Western Australia - Outback (North)	Status in employment not stated	65625	71
Western Australia - Outback (North)	Status in employment not stated	78750	45
Western Australia - Outback (North)	Status in employment not stated	91875	45
Western Australia - Outback (North)	Status in employment not stated	105000	57
Western Australia - Outback (North)	Status in employment not stated	157500	89
Western Australia - Outback (North)	Status in employment not stated	Inf	70
Western Australia - Outback (South)	Contributing family workers	0	261
Western Australia - Outback (South)	Contributing family workers	7875	108
Western Australia - Outback (South)	Contributing family workers	15750	92
Western Australia - Outback (South)	Contributing family workers	21000	92
Western Australia - Outback (South)	Contributing family workers	26250	93
Western Australia - Outback (South)	Contributing family workers	34125	123
Western Australia - Outback (South)	Contributing family workers	42000	74
Western Australia - Outback (South)	Contributing family workers	52500	96
Western Australia - Outback (South)	Contributing family workers	65625	104
Western Australia - Outback (South)	Contributing family workers	78750	59
Western Australia - Outback (South)	Contributing family workers	91875	57
Western Australia - Outback (South)	Contributing family workers	105000	36
Western Australia - Outback (South)	Contributing family workers	157500	49
Western Australia - Outback (South)	Contributing family workers	Inf	61
Western Australia - Outback (South)	Employee	0	166
Western Australia - Outback (South)	Employee	7875	1434
Western Australia - Outback (South)	Employee	15750	1355
Western Australia - Outback (South)	Employee	21000	1510
Western Australia - Outback (South)	Employee	26250	1959
Western Australia - Outback (South)	Employee	34125	3188
Western Australia - Outback (South)	Employee	42000	3899
Western Australia - Outback (South)	Employee	52500	4570
Western Australia - Outback (South)	Employee	65625	5338
Western Australia - Outback (South)	Employee	78750	4374
Western Australia - Outback (South)	Employee	91875	4702
Western Australia - Outback (South)	Employee	105000	4448
Western Australia - Outback (South)	Employee	157500	9170
Western Australia - Outback (South)	Employee	Inf	2953
Western Australia - Outback (South)	Owner managers of incorporated enterprises	0	29
Western Australia - Outback (South)	Owner managers of incorporated enterprises	7875	27
Western Australia - Outback (South)	Owner managers of incorporated enterprises	15750	48
Western Australia - Outback (South)	Owner managers of incorporated enterprises	21000	76
Western Australia - Outback (South)	Owner managers of incorporated enterprises	26250	95
Western Australia - Outback (South)	Owner managers of incorporated enterprises	34125	200
Western Australia - Outback (South)	Owner managers of incorporated enterprises	42000	218
Western Australia - Outback (South)	Owner managers of incorporated enterprises	52500	257
Western Australia - Outback (South)	Owner managers of incorporated enterprises	65625	376
Western Australia - Outback (South)	Owner managers of incorporated enterprises	78750	312
Western Australia - Outback (South)	Owner managers of incorporated enterprises	91875	360
Western Australia - Outback (South)	Owner managers of incorporated enterprises	105000	228
Western Australia - Outback (South)	Owner managers of incorporated enterprises	157500	354
Western Australia - Outback (South)	Owner managers of incorporated enterprises	Inf	446
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	0	75
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	7875	90
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	15750	185
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	21000	244
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	26250	244
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	34125	363
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	42000	330
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	52500	431
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	65625	502
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	78750	351
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	91875	284
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	105000	162
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	157500	247
