SA4_NAME16	IncomeTotPersonal.max	PublicSector	LevelOfGovt	workers
Central Queensland	91875	0		5549
Central Queensland	91875	1	Local	306
Central Queensland	91875	1	National	220
Central Queensland	91875	1	State territory	1589
Central Queensland	105000			23
Central Queensland	105000	0		4695
Central Queensland	105000	1	Local	116
Central Queensland	105000	1	National	114
Central Queensland	105000	1	State territory	1054
Central Queensland	157500			38
Central Queensland	157500	0		9178
Central Queensland	157500	1	Local	128
Central Queensland	157500	1	National	213
Central Queensland	157500	1	State territory	1274
Central Queensland	Inf			18
Central Queensland	Inf	0		4807
Central Queensland	Inf	1	Local	62
Central Queensland	Inf	1	National	37
Central Queensland	Inf	1	State territory	332
Gold Coast				672
Gold Coast		0		3006
Gold Coast		1	Local	36
Gold Coast		1	National	38
Gold Coast		1	State territory	146
Gold Coast	0			119
Gold Coast	0	0		1714
Gold Coast	0	1	National	15
Gold Coast	0	1	State territory	35
Gold Coast	7875			96
Gold Coast	7875	0		8463
Gold Coast	7875	1	Local	16
Gold Coast	7875	1	National	63
Gold Coast	7875	1	State territory	88
Gold Coast	15750			147
Gold Coast	15750	0		9325
Gold Coast	15750	1	Local	19
Gold Coast	15750	1	National	114
Gold Coast	15750	1	State territory	195
Gold Coast	21000			160
Gold Coast	21000	0		10658
Gold Coast	21000	1	Local	33
Gold Coast	21000	1	National	102
Gold Coast	21000	1	State territory	251
Gold Coast	26250			192
Gold Coast	26250	0		13162
Gold Coast	26250	1	Local	37
Gold Coast	26250	1	National	127
Gold Coast	26250	1	State territory	472
Gold Coast	34125			241
Gold Coast	34125	0		21959
Gold Coast	34125	1	Local	92
Gold Coast	34125	1	National	248
Gold Coast	34125	1	State territory	995
Gold Coast	42000			291
Gold Coast	42000	0		28577
Gold Coast	42000	1	Local	182
Gold Coast	42000	1	National	290
Gold Coast	42000	1	State territory	1388
Gold Coast	52500			258
Gold Coast	52500	0		31608
Gold Coast	52500	1	Local	397
Gold Coast	52500	1	National	439
Gold Coast	52500	1	State territory	1712
Gold Coast	65625			247
Gold Coast	65625	0		28355
Gold Coast	65625	1	Local	702
Gold Coast	65625	1	National	618
Gold Coast	65625	1	State territory	2757
Gold Coast	78750			133
Gold Coast	78750	0		16858
Gold Coast	78750	1	Local	604
Gold Coast	78750	1	National	623
Gold Coast	78750	1	State territory	2667
Gold Coast	91875			92
Gold Coast	91875	0		13044
Gold Coast	91875	1	Local	465
Gold Coast	91875	1	National	509
Gold Coast	91875	1	State territory	3020
Gold Coast	105000			49
Gold Coast	105000	0		7795
Gold Coast	105000	1	Local	242
Gold Coast	105000	1	National	415
Gold Coast	105000	1	State territory	1851
Gold Coast	157500			41
Gold Coast	157500	0		10057
Gold Coast	157500	1	Local	304
Gold Coast	157500	1	National	583
Gold Coast	157500	1	State territory	1768
Gold Coast	Inf			33
Gold Coast	Inf	0		6529
Gold Coast	Inf	1	Local	104
Gold Coast	Inf	1	National	167
Gold Coast	Inf	1	State territory	461
Ipswich				297
Ipswich		0		1228
Ipswich		1	Local	12
Ipswich		1	National	32
Ipswich		1	State territory	117
Ipswich	0			46
Ipswich	0	0		700
Ipswich	0	1	National	16
Ipswich	0	1	State territory	28
Ipswich	7875			54
Ipswich	7875	0		3653
Ipswich	7875	1	Local	5
Ipswich	7875	1	National	21
Ipswich	7875	1	State territory	87
Ipswich	15750			63
Ipswich	15750	0		3907
Ipswich	15750	1	Local	12
Ipswich	15750	1	National	28
Ipswich	15750	1	State territory	135
Ipswich	21000			91
Ipswich	21000	0		3996
Ipswich	21000	1	Local	5
Ipswich	21000	1	National	37
Ipswich	21000	1	State territory	236
Ipswich	26250			98
Ipswich	26250	0		4732
Ipswich	26250	1	Local	21
Ipswich	26250	1	National	59
Ipswich	26250	1	State territory	348
Ipswich	34125			137
Ipswich	34125	0		8126
Ipswich	34125	1	Local	54
Ipswich	34125	1	National	93
Ipswich	34125	1	State territory	782
Ipswich	42000			158
Ipswich	42000	0		11563
Ipswich	42000	1	Local	101
Ipswich	42000	1	National	150
Ipswich	42000	1	State territory	1039
Ipswich	52500			180
Ipswich	52500	0		13735
Ipswich	52500	1	Local	238
Ipswich	52500	1	National	282
Ipswich	52500	1	State territory	1324
Ipswich	65625			125
Ipswich	65625	0		12662
Ipswich	65625	1	Local	382
Ipswich	65625	1	National	682
Ipswich	65625	1	State territory	2116
Ipswich	78750			51
Ipswich	78750	0		7744
Ipswich	78750	1	Local	232
Ipswich	78750	1	National	821
Ipswich	78750	1	State territory	2045
Ipswich	91875			47
Ipswich	91875	0		5901
Ipswich	91875	1	Local	161
Ipswich	91875	1	National	755
Ipswich	91875	1	State territory	2175
Ipswich	105000			27
Ipswich	105000	0		3431
Ipswich	105000	1	Local	81
Ipswich	105000	1	National	390
Ipswich	105000	1	State territory	1355
Ipswich	157500			24
Ipswich	157500	0		4281
Ipswich	157500	1	Local	89
Ipswich	157500	1	National	508
Ipswich	157500	1	State territory	1289
Ipswich	Inf			19
Ipswich	Inf	0		2117
Ipswich	Inf	1	Local	38
Ipswich	Inf	1	National	89
Ipswich	Inf	1	State territory	220
Logan - Beaudesert				291
Logan - Beaudesert		0		1164
Logan - Beaudesert		1	Local	18
Logan - Beaudesert		1	National	7
Logan - Beaudesert		1	State territory	91
Logan - Beaudesert	0			53
Logan - Beaudesert	0	0		745
Logan - Beaudesert	0	1	National	7
Logan - Beaudesert	0	1	State territory	23
Logan - Beaudesert	7875			47
Logan - Beaudesert	7875	0		3489
Logan - Beaudesert	7875	1	Local	7
Logan - Beaudesert	7875	1	National	18
Logan - Beaudesert	7875	1	State territory	63
Logan - Beaudesert	15750			59
Logan - Beaudesert	15750	0		3806
Logan - Beaudesert	15750	1	Local	17
Logan - Beaudesert	15750	1	National	27
Logan - Beaudesert	15750	1	State territory	137
Logan - Beaudesert	21000			72
Logan - Beaudesert	21000	0		4094
Logan - Beaudesert	21000	1	Local	28
Logan - Beaudesert	21000	1	National	28
Logan - Beaudesert	21000	1	State territory	200
Logan - Beaudesert	26250			79
Logan - Beaudesert	26250	0		4881
Logan - Beaudesert	26250	1	Local	32
Logan - Beaudesert	26250	1	National	49
Logan - Beaudesert	26250	1	State territory	296
Logan - Beaudesert	34125			127
Logan - Beaudesert	34125	0		8259
Logan - Beaudesert	34125	1	Local	62
Logan - Beaudesert	34125	1	National	74
Logan - Beaudesert	34125	1	State territory	672
Logan - Beaudesert	42000			131
Logan - Beaudesert	42000	0		11233
Logan - Beaudesert	42000	1	Local	121
Logan - Beaudesert	42000	1	National	106
Logan - Beaudesert	42000	1	State territory	845
Logan - Beaudesert	52500			140
Logan - Beaudesert	52500	0		12306
Logan - Beaudesert	52500	1	Local	242
Logan - Beaudesert	52500	1	National	183
Logan - Beaudesert	52500	1	State territory	1045
Logan - Beaudesert	65625			109
Logan - Beaudesert	65625	0		10860
Logan - Beaudesert	65625	1	Local	388
Logan - Beaudesert	65625	1	National	209
Logan - Beaudesert	65625	1	State territory	1677
Logan - Beaudesert	78750			56
Logan - Beaudesert	78750	0		6468
Logan - Beaudesert	78750	1	Local	336
Logan - Beaudesert	78750	1	National	202
Logan - Beaudesert	78750	1	State territory	1482
Logan - Beaudesert	91875			35
Logan - Beaudesert	91875	0		4688
Logan - Beaudesert	91875	1	Local	291
Logan - Beaudesert	91875	1	National	162
Logan - Beaudesert	91875	1	State territory	1645
Logan - Beaudesert	105000			27
Logan - Beaudesert	105000	0		2563
Logan - Beaudesert	105000	1	Local	131
Logan - Beaudesert	105000	1	National	82
Logan - Beaudesert	105000	1	State territory	969
Logan - Beaudesert	157500			17
Logan - Beaudesert	157500	0		3279
Logan - Beaudesert	157500	1	Local	127
Logan - Beaudesert	157500	1	National	81
Logan - Beaudesert	157500	1	State territory	959
Logan - Beaudesert	Inf			12
Logan - Beaudesert	Inf	0		1795
Logan - Beaudesert	Inf	1	Local	28
Logan - Beaudesert	Inf	1	National	24
Logan - Beaudesert	Inf	1	State territory	168
Mackay - Isaac - Whitsunday				244
Mackay - Isaac - Whitsunday		0		1316
Mackay - Isaac - Whitsunday		1	Local	19
Mackay - Isaac - Whitsunday		1	National	3
Mackay - Isaac - Whitsunday		1	State territory	67
Mackay - Isaac - Whitsunday	0			31
Mackay - Isaac - Whitsunday	0	0		675
Mackay - Isaac - Whitsunday	0	1	National	12
Mackay - Isaac - Whitsunday	0	1	State territory	20
Mackay - Isaac - Whitsunday	7875			30
Mackay - Isaac - Whitsunday	7875	0		2471
Mackay - Isaac - Whitsunday	7875	1	Local	5
Mackay - Isaac - Whitsunday	7875	1	National	21
Mackay - Isaac - Whitsunday	7875	1	State territory	69
Mackay - Isaac - Whitsunday	15750			41
Mackay - Isaac - Whitsunday	15750	0		2340
Mackay - Isaac - Whitsunday	15750	1	Local	13
Mackay - Isaac - Whitsunday	15750	1	National	26
Mackay - Isaac - Whitsunday	15750	1	State territory	123
Mackay - Isaac - Whitsunday	21000			65
Mackay - Isaac - Whitsunday	21000	0		2680
Mackay - Isaac - Whitsunday	21000	1	Local	20
Mackay - Isaac - Whitsunday	21000	1	National	20
Mackay - Isaac - Whitsunday	21000	1	State territory	162
Mackay - Isaac - Whitsunday	26250			60
Mackay - Isaac - Whitsunday	26250	0		3338
Mackay - Isaac - Whitsunday	26250	1	Local	30
Mackay - Isaac - Whitsunday	26250	1	National	19
Mackay - Isaac - Whitsunday	26250	1	State territory	207
Mackay - Isaac - Whitsunday	34125			80
Mackay - Isaac - Whitsunday	34125	0		5699
Mackay - Isaac - Whitsunday	34125	1	Local	71
Mackay - Isaac - Whitsunday	34125	1	National	36
Mackay - Isaac - Whitsunday	34125	1	State territory	441
Mackay - Isaac - Whitsunday	42000			93
Mackay - Isaac - Whitsunday	42000	0		7051
Mackay - Isaac - Whitsunday	42000	1	Local	123
Mackay - Isaac - Whitsunday	42000	1	National	43
Mackay - Isaac - Whitsunday	42000	1	State territory	539
Mackay - Isaac - Whitsunday	52500			90
Mackay - Isaac - Whitsunday	52500	0		8203
Mackay - Isaac - Whitsunday	52500	1	Local	252
Mackay - Isaac - Whitsunday	52500	1	National	64
Mackay - Isaac - Whitsunday	52500	1	State territory	642
Mackay - Isaac - Whitsunday	65625			64
Mackay - Isaac - Whitsunday	65625	0		7962
Mackay - Isaac - Whitsunday	65625	1	Local	345
Mackay - Isaac - Whitsunday	65625	1	National	87
Mackay - Isaac - Whitsunday	65625	1	State territory	991
Mackay - Isaac - Whitsunday	78750			41
Mackay - Isaac - Whitsunday	78750	0		5598
Mackay - Isaac - Whitsunday	78750	1	Local	232
Mackay - Isaac - Whitsunday	78750	1	National	92
Mackay - Isaac - Whitsunday	78750	1	State territory	948
Mackay - Isaac - Whitsunday	91875			21
Mackay - Isaac - Whitsunday	91875	0		5375
Mackay - Isaac - Whitsunday	91875	1	Local	163
Mackay - Isaac - Whitsunday	91875	1	National	91
Mackay - Isaac - Whitsunday	91875	1	State territory	1050
Mackay - Isaac - Whitsunday	105000			14
Mackay - Isaac - Whitsunday	105000	0		4344
Mackay - Isaac - Whitsunday	105000	1	Local	86
Mackay - Isaac - Whitsunday	105000	1	National	44
Mackay - Isaac - Whitsunday	105000	1	State territory	674
Mackay - Isaac - Whitsunday	157500			22
Mackay - Isaac - Whitsunday	157500	0		9463
Mackay - Isaac - Whitsunday	157500	1	Local	75
Mackay - Isaac - Whitsunday	157500	1	National	50
Mackay - Isaac - Whitsunday	157500	1	State territory	608
Mackay - Isaac - Whitsunday	Inf			16
Mackay - Isaac - Whitsunday	Inf	0		4607
Mackay - Isaac - Whitsunday	Inf	1	Local	36
Mackay - Isaac - Whitsunday	Inf	1	National	19
Mackay - Isaac - Whitsunday	Inf	1	State territory	154
Moreton Bay - North				161
Moreton Bay - North		0		794
Moreton Bay - North		1	Local	8
Moreton Bay - North		1	National	4
Moreton Bay - North		1	State territory	79
Moreton Bay - North	0			33
Moreton Bay - North	0	0		516
Moreton Bay - North	0	1	National	4
Moreton Bay - North	0	1	State territory	15
Moreton Bay - North	7875			39
Moreton Bay - North	7875	0		3135
Moreton Bay - North	7875	1	Local	3
Moreton Bay - North	7875	1	National	15
Moreton Bay - North	7875	1	State territory	58
Moreton Bay - North	15750			47
Moreton Bay - North	15750	0		2931
Moreton Bay - North	15750	1	Local	3
Moreton Bay - North	15750	1	National	14
Moreton Bay - North	15750	1	State territory	111
Moreton Bay - North	21000			67
Moreton Bay - North	21000	0		3229
Moreton Bay - North	21000	1	Local	3
Moreton Bay - North	21000	1	National	22
Moreton Bay - North	21000	1	State territory	160
Moreton Bay - North	26250			55
Moreton Bay - North	26250	0		3742
Moreton Bay - North	26250	1	Local	9
Moreton Bay - North	26250	1	National	36
Moreton Bay - North	26250	1	State territory	267
Moreton Bay - North	34125			69
Moreton Bay - North	34125	0		6348
Moreton Bay - North	34125	1	Local	34
Moreton Bay - North	34125	1	National	48
Moreton Bay - North	34125	1	State territory	542
Moreton Bay - North	42000			88
Moreton Bay - North	42000	0		7479
Moreton Bay - North	42000	1	Local	65
Moreton Bay - North	42000	1	National	55
Moreton Bay - North	42000	1	State territory	673
Moreton Bay - North	52500			90
Moreton Bay - North	52500	0		7869
Moreton Bay - North	52500	1	Local	153
Moreton Bay - North	52500	1	National	59
Moreton Bay - North	52500	1	State territory	924
Moreton Bay - North	65625			49
Moreton Bay - North	65625	0		6860
Moreton Bay - North	65625	1	Local	246
Moreton Bay - North	65625	1	National	108
Moreton Bay - North	65625	1	State territory	1467
Moreton Bay - North	78750			35
Moreton Bay - North	78750	0		3987
Moreton Bay - North	78750	1	Local	136
Moreton Bay - North	78750	1	National	130
Moreton Bay - North	78750	1	State territory	1304
Moreton Bay - North	91875			20
Moreton Bay - North	91875	0		3003
Moreton Bay - North	91875	1	Local	88
Moreton Bay - North	91875	1	National	74
Moreton Bay - North	91875	1	State territory	1389
Moreton Bay - North	105000			10
Moreton Bay - North	105000	0		1580
Moreton Bay - North	105000	1	Local	22
Moreton Bay - North	105000	1	National	36
Moreton Bay - North	105000	1	State territory	766
Moreton Bay - North	157500			9
Moreton Bay - North	157500	0		1790
Moreton Bay - North	157500	1	Local	41
Moreton Bay - North	157500	1	National	25
Moreton Bay - North	157500	1	State territory	746
Moreton Bay - North	Inf			16
Moreton Bay - North	Inf	0		1059
Moreton Bay - North	Inf	1	Local	9
Moreton Bay - North	Inf	1	National	8
Moreton Bay - North	Inf	1	State territory	147
Moreton Bay - South				132
Moreton Bay - South		0		549
Moreton Bay - South		1	Local	12
Moreton Bay - South		1	State territory	35
Moreton Bay - South	0			22
Moreton Bay - South	0	0		466
Moreton Bay - South	0	1	State territory	8
Moreton Bay - South	7875			17
Moreton Bay - South	7875	0		2791
Moreton Bay - South	7875	1	National	14
Moreton Bay - South	7875	1	State territory	42
Moreton Bay - South	15750			26
Moreton Bay - South	15750	0		2469
Moreton Bay - South	15750	1	Local	4
Moreton Bay - South	15750	1	National	12
Moreton Bay - South	15750	1	State territory	106
Moreton Bay - South	21000			32
Moreton Bay - South	21000	0		2394
Moreton Bay - South	21000	1	Local	8
Moreton Bay - South	21000	1	National	14
Moreton Bay - South	21000	1	State territory	93
Moreton Bay - South	26250			30
Moreton Bay - South	26250	0		2789
Moreton Bay - South	26250	1	Local	4
Moreton Bay - South	26250	1	National	15
Moreton Bay - South	26250	1	State territory	151
Moreton Bay - South	34125			45
Moreton Bay - South	34125	0		4450
Moreton Bay - South	34125	1	Local	25
Moreton Bay - South	34125	1	National	17
Moreton Bay - South	34125	1	State territory	277
Moreton Bay - South	42000			64
Moreton Bay - South	42000	0		5731
Moreton Bay - South	42000	1	Local	26
Moreton Bay - South	42000	1	National	35
Moreton Bay - South	42000	1	State territory	330
Moreton Bay - South	52500			62
Moreton Bay - South	52500	0		6458
Moreton Bay - South	52500	1	Local	66
Moreton Bay - South	52500	1	National	36
Moreton Bay - South	52500	1	State territory	368
Moreton Bay - South	65625			54
Moreton Bay - South	65625	0		5801
Moreton Bay - South	65625	1	Local	158
Moreton Bay - South	65625	1	National	69
Moreton Bay - South	65625	1	State territory	454
Moreton Bay - South	78750			26
Moreton Bay - South	78750	0		3421
Moreton Bay - South	78750	1	Local	116
Moreton Bay - South	78750	1	National	51
Moreton Bay - South	78750	1	State territory	440
Moreton Bay - South	91875			15
Moreton Bay - South	91875	0		2881
Moreton Bay - South	91875	1	Local	85
Moreton Bay - South	91875	1	National	25
Moreton Bay - South	91875	1	State territory	672
Moreton Bay - South	105000			11
Moreton Bay - South	105000	0		1456
Moreton Bay - South	105000	1	Local	48
Moreton Bay - South	105000	1	National	11
Moreton Bay - South	105000	1	State territory	338
Moreton Bay - South	157500			8
