SA4_NAME16	Occupation	PublicSector	LevelOfGovt	workers
West and North West	Machinery operators and drivers			20
West and North West	Machinery operators and drivers	0		3319
West and North West	Machinery operators and drivers	0		56
West and North West	Machinery operators and drivers	1	Local	66
West and North West	Machinery operators and drivers	1	National	3
West and North West	Machinery operators and drivers	1	State territory	70
West and North West	Managers			32
West and North West	Managers	0		4910
West and North West	Managers	0		81
West and North West	Managers	1	Local	101
West and North West	Managers	1	National	39
West and North West	Managers	1	State territory	228
West and North West	Professionals			15
West and North West	Professionals	0		3971
West and North West	Professionals	0		39
West and North West	Professionals	1	Local	110
West and North West	Professionals	1	National	89
West and North West	Professionals	1	State territory	1858
West and North West	Sales workers			17
West and North West	Sales workers	0		4351
West and North West	Sales workers	0		86
West and North West	Sales workers	1	Local	10
West and North West	Sales workers	1	National	22
West and North West	Sales workers	1	State territory	30
West and North West	Technicians and trades workers			23
West and North West	Technicians and trades workers	0		5754
West and North West	Technicians and trades workers	0		89
West and North West	Technicians and trades workers	1	Local	106
West and North West	Technicians and trades workers	1	National	9
West and North West	Technicians and trades workers	1	State territory	239
Migratory - Offshore - Shipping (Tas.)	Community and personal service workers	0		3
Migratory - Offshore - Shipping (Tas.)	Community and personal service workers	1	State territory	3
Migratory - Offshore - Shipping (Tas.)	Labourers	0		22
Migratory - Offshore - Shipping (Tas.)	Managers	0		4
Migratory - Offshore - Shipping (Tas.)	Professionals	0		12
Migratory - Offshore - Shipping (Tas.)	Technicians and trades workers	0		4
No usual address (Tas.)				82
No usual address (Tas.)		0		131
No usual address (Tas.)		0		32
No usual address (Tas.)		1	State territory	3
No usual address (Tas.)	Clerical and administrative workers			8
No usual address (Tas.)	Clerical and administrative workers	0		188
No usual address (Tas.)	Clerical and administrative workers	0		3
No usual address (Tas.)	Clerical and administrative workers	1	Local	4
No usual address (Tas.)	Clerical and administrative workers	1	National	56
No usual address (Tas.)	Clerical and administrative workers	1	State territory	9
No usual address (Tas.)	Community and personal service workers			5
No usual address (Tas.)	Community and personal service workers	0		979
No usual address (Tas.)	Community and personal service workers	0		13
No usual address (Tas.)	Community and personal service workers	1	Local	4
No usual address (Tas.)	Community and personal service workers	1	National	3
No usual address (Tas.)	Community and personal service workers	1	State territory	60
No usual address (Tas.)	Labourers			23
No usual address (Tas.)	Labourers	0		1822
No usual address (Tas.)	Labourers	0		40
No usual address (Tas.)	Labourers	1	Local	6
No usual address (Tas.)	Labourers	1	National	6
No usual address (Tas.)	Labourers	1	State territory	31
No usual address (Tas.)	Machinery operators and drivers			12
No usual address (Tas.)	Machinery operators and drivers	0		913
No usual address (Tas.)	Machinery operators and drivers	0		13
No usual address (Tas.)	Machinery operators and drivers	1	Local	3
No usual address (Tas.)	Machinery operators and drivers	1	National	3
No usual address (Tas.)	Machinery operators and drivers	1	State territory	3
No usual address (Tas.)	Managers			6
No usual address (Tas.)	Managers	0		762
No usual address (Tas.)	Managers	0		12
No usual address (Tas.)	Managers	1	National	8
No usual address (Tas.)	Managers	1	State territory	6
No usual address (Tas.)	Professionals			3
No usual address (Tas.)	Professionals	0		556
No usual address (Tas.)	Professionals	0		18
No usual address (Tas.)	Professionals	1	Local	4
No usual address (Tas.)	Professionals	1	National	18
No usual address (Tas.)	Professionals	1	State territory	88
No usual address (Tas.)	Sales workers			11
No usual address (Tas.)	Sales workers	0		346
No usual address (Tas.)	Sales workers	0		7
No usual address (Tas.)	Sales workers	1	National	3
No usual address (Tas.)	Technicians and trades workers			22
No usual address (Tas.)	Technicians and trades workers	0		2914
No usual address (Tas.)	Technicians and trades workers	0		39
No usual address (Tas.)	Technicians and trades workers	1	National	3
No usual address (Tas.)	Technicians and trades workers	1	State territory	24
Darwin				464
Darwin		0		736
Darwin		0		229
Darwin		1	Local	10
Darwin		1	National	129
Darwin		1	State territory	108
Darwin	Clerical and administrative workers			54
Darwin	Clerical and administrative workers	0		6388
Darwin	Clerical and administrative workers	0		116
Darwin	Clerical and administrative workers	1	Local	152
Darwin	Clerical and administrative workers	1	National	1399
Darwin	Clerical and administrative workers	1	State territory	2475
Darwin	Community and personal service workers			61
Darwin	Community and personal service workers	0		5261
Darwin	Community and personal service workers	0		104
Darwin	Community and personal service workers	1	Local	26
Darwin	Community and personal service workers	1	National	1481
Darwin	Community and personal service workers	1	State territory	1928
Darwin	Labourers			79
Darwin	Labourers	0		5812
Darwin	Labourers	0		118
Darwin	Labourers	1	Local	43
Darwin	Labourers	1	National	53
Darwin	Labourers	1	State territory	214
Darwin	Machinery operators and drivers			35
Darwin	Machinery operators and drivers	0		3700
Darwin	Machinery operators and drivers	0		71
Darwin	Machinery operators and drivers	1	Local	15
Darwin	Machinery operators and drivers	1	National	301
Darwin	Machinery operators and drivers	1	State territory	67
Darwin	Managers			24
Darwin	Managers	0		6353
Darwin	Managers	0		83
Darwin	Managers	1	Local	76
Darwin	Managers	1	National	995
Darwin	Managers	1	State territory	1444
Darwin	Professionals			57
Darwin	Professionals	0		7641
Darwin	Professionals	0		158
Darwin	Professionals	1	Local	97
Darwin	Professionals	1	National	1547
Darwin	Professionals	1	State territory	4829
Darwin	Sales workers			26
Darwin	Sales workers	0		5072
Darwin	Sales workers	0		74
Darwin	Sales workers	1	Local	3
Darwin	Sales workers	1	National	36
Darwin	Sales workers	1	State territory	61
Darwin	Technicians and trades workers			112
Darwin	Technicians and trades workers	0		11249
Darwin	Technicians and trades workers	0		216
Darwin	Technicians and trades workers	1	Local	47
Darwin	Technicians and trades workers	1	National	990
Darwin	Technicians and trades workers	1	State territory	475
Northern Territory - Outback				450
Northern Territory - Outback		0		483
Northern Territory - Outback		0		174
Northern Territory - Outback		1	Local	49
Northern Territory - Outback		1	National	58
Northern Territory - Outback		1	State territory	46
Northern Territory - Outback	Clerical and administrative workers			13
Northern Territory - Outback	Clerical and administrative workers	0		2319
Northern Territory - Outback	Clerical and administrative workers	0		64
Northern Territory - Outback	Clerical and administrative workers	1	Local	264
Northern Territory - Outback	Clerical and administrative workers	1	National	466
Northern Territory - Outback	Clerical and administrative workers	1	State territory	745
Northern Territory - Outback	Community and personal service workers			54
Northern Territory - Outback	Community and personal service workers	0		3306
Northern Territory - Outback	Community and personal service workers	0		174
Northern Territory - Outback	Community and personal service workers	1	Local	335
Northern Territory - Outback	Community and personal service workers	1	National	259
Northern Territory - Outback	Community and personal service workers	1	State territory	1427
Northern Territory - Outback	Labourers			35
Northern Territory - Outback	Labourers	0		2957
Northern Territory - Outback	Labourers	0		134
Northern Territory - Outback	Labourers	1	Local	270
Northern Territory - Outback	Labourers	1	National	47
Northern Territory - Outback	Labourers	1	State territory	230
Northern Territory - Outback	Machinery operators and drivers			18
Northern Territory - Outback	Machinery operators and drivers	0		2067
Northern Territory - Outback	Machinery operators and drivers	0		69
Northern Territory - Outback	Machinery operators and drivers	1	Local	52
Northern Territory - Outback	Machinery operators and drivers	1	National	51
Northern Territory - Outback	Machinery operators and drivers	1	State territory	48
