SA4_NAME16	IncomeTotPersonal.max	Sex	workers
Moreton Bay - South	Inf	F	270
Moreton Bay - South	Inf	M	934
Queensland - Outback		F	483
Queensland - Outback		F	758
Queensland - Outback		F	763
Queensland - Outback		F	1042
Queensland - Outback		F	1831
Queensland - Outback		F	1958
Queensland - Outback		F	1963
Queensland - Outback		F	1990
Queensland - Outback		F	1421
Queensland - Outback		F	1058
Queensland - Outback		F	755
Queensland - Outback		F	898
Queensland - Outback		F	389
Queensland - Outback		M	308
Queensland - Outback		M	489
Queensland - Outback		M	515
Queensland - Outback		M	698
Queensland - Outback		M	1253
Queensland - Outback		M	1670
Queensland - Outback		M	2016
Queensland - Outback		M	2340
Queensland - Outback		M	1923
Queensland - Outback		M	1890
Queensland - Outback		M	1707
Queensland - Outback		M	3887
Queensland - Outback		M	555
Queensland - Outback	0	F	264
Queensland - Outback	0	M	291
Queensland - Outback	Inf	F	258
Queensland - Outback	Inf	M	1396
Sunshine Coast		F	3559
Sunshine Coast		F	4114
Sunshine Coast		F	4613
Sunshine Coast		F	5843
Sunshine Coast		F	9421
Sunshine Coast		F	10325
Sunshine Coast		F	9205
Sunshine Coast		F	7678
Sunshine Coast		F	4634
Sunshine Coast		F	3911
Sunshine Coast		F	2006
Sunshine Coast		F	1971
Sunshine Coast		F	1053
Sunshine Coast		M	2152
Sunshine Coast		M	1968
Sunshine Coast		M	2178
Sunshine Coast		M	2879
Sunshine Coast		M	4632
Sunshine Coast		M	6723
Sunshine Coast		M	8635
Sunshine Coast		M	9021
Sunshine Coast		M	6023
Sunshine Coast		M	5245
Sunshine Coast		M	3208
Sunshine Coast		M	4281
Sunshine Coast		M	1009
Sunshine Coast	0	F	659
Sunshine Coast	0	M	498
Sunshine Coast	Inf	F	925
Sunshine Coast	Inf	M	2635
Toowoomba		F	1532
Toowoomba		F	1614
Toowoomba		F	1821
Toowoomba		F	2343
Toowoomba		F	3938
Toowoomba		F	4829
Toowoomba		F	4538
Toowoomba		F	4190
Toowoomba		F	2651
Toowoomba		F	2170
Toowoomba		F	1155
Toowoomba		F	1136
Toowoomba		F	428
Toowoomba		M	942
Toowoomba		M	858
Toowoomba		M	878
Toowoomba		M	1114
Toowoomba		M	1960
Toowoomba		M	3242
Toowoomba		M	4326
Toowoomba		M	4861
Toowoomba		M	3330
Toowoomba		M	3057
Toowoomba		M	2007
Toowoomba		M	2619
Toowoomba		M	464
Toowoomba	0	F	228
Toowoomba	0	M	208
Toowoomba	Inf	F	397
Toowoomba	Inf	M	1237
Townsville		F	2324
Townsville		F	2519
Townsville		F	2537
Townsville		F	3303
Townsville		F	5578
Townsville		F	6501
Townsville		F	6683
Townsville		F	6397
Townsville		F	4459
Townsville		F	3580
Townsville		F	1882
Townsville		F	1830
Townsville		F	762
Townsville		M	1533
Townsville		M	1347
Townsville		M	1352
Townsville		M	1719
Townsville		M	2762
Townsville		M	4360
Townsville		M	6442
Townsville		M	7691
Townsville		M	6157
Townsville		M	5130
Townsville		M	3264
Townsville		M	4202
Townsville		M	805
Townsville	0	F	421
Townsville	0	M	397
Townsville	Inf	F	581
Townsville	Inf	M	1752
Wide Bay		F	2254
Wide Bay		F	2749
Wide Bay		F	3276
Wide Bay		F	4182
Wide Bay		F	6670
Wide Bay		F	7214
Wide Bay		F	6105
Wide Bay		F	5107
Wide Bay		F	2892
Wide Bay		F	2574
Wide Bay		F	1251
Wide Bay		F	1083
Wide Bay		F	797
Wide Bay		M	1544
Wide Bay		M	1563
Wide Bay		M	1989
Wide Bay		M	2440
Wide Bay		M	3895
Wide Bay		M	5518
Wide Bay		M	6879
Wide Bay		M	6513
Wide Bay		M	3939
Wide Bay		M	3302
Wide Bay		M	2032
Wide Bay		M	2483
Wide Bay		M	889
Wide Bay	0	F	582
Wide Bay	0	M	602
Wide Bay	Inf	F	422
Wide Bay	Inf	M	1161
Migratory - Offshore - Shipping (Qld)		F	7
Migratory - Offshore - Shipping (Qld)		F	3
Migratory - Offshore - Shipping (Qld)		F	7
Migratory - Offshore - Shipping (Qld)		M	3
Migratory - Offshore - Shipping (Qld)		M	7
Migratory - Offshore - Shipping (Qld)		M	3
Migratory - Offshore - Shipping (Qld)		M	11
Migratory - Offshore - Shipping (Qld)		M	10
Migratory - Offshore - Shipping (Qld)		M	18
Migratory - Offshore - Shipping (Qld)		M	14
Migratory - Offshore - Shipping (Qld)		M	14
Migratory - Offshore - Shipping (Qld)		M	16
Migratory - Offshore - Shipping (Qld)		M	41
Migratory - Offshore - Shipping (Qld)		M	3
Migratory - Offshore - Shipping (Qld)	Inf	M	29
No usual address (Qld)		F	1429
No usual address (Qld)		F	2321
No usual address (Qld)		F	2477
No usual address (Qld)		F	2691
No usual address (Qld)		F	3456
No usual address (Qld)		F	2996
No usual address (Qld)		F	2442
No usual address (Qld)		F	2021
No usual address (Qld)		F	1164
No usual address (Qld)		F	807
No usual address (Qld)		F	463
No usual address (Qld)		F	539
No usual address (Qld)		F	533
No usual address (Qld)		M	1303
No usual address (Qld)		M	1947
No usual address (Qld)		M	2941
No usual address (Qld)		M	3856
No usual address (Qld)		M	6071
No usual address (Qld)		M	7763
No usual address (Qld)		M	10381
No usual address (Qld)		M	12090
No usual address (Qld)		M	8628
No usual address (Qld)		M	6630
No usual address (Qld)		M	4220
No usual address (Qld)		M	4798
No usual address (Qld)		M	1504
No usual address (Qld)	0	F	389
No usual address (Qld)	0	M	612
No usual address (Qld)	Inf	F	299
No usual address (Qld)	Inf	M	2060
Adelaide - Central and Hills		F	4286
Adelaide - Central and Hills		F	5491
Adelaide - Central and Hills		F	5682
Adelaide - Central and Hills		F	7107
Adelaide - Central and Hills		F	11151
Adelaide - Central and Hills		F	13014
Adelaide - Central and Hills		F	15774
Adelaide - Central and Hills		F	17119
Adelaide - Central and Hills		F	11757
Adelaide - Central and Hills		F	9548
Adelaide - Central and Hills		F	5656
Adelaide - Central and Hills		F	6461
Adelaide - Central and Hills		F	1404
Adelaide - Central and Hills		M	2644
Adelaide - Central and Hills		M	3023
Adelaide - Central and Hills		M	2947
Adelaide - Central and Hills		M	3507
Adelaide - Central and Hills		M	5146
Adelaide - Central and Hills		M	7283
Adelaide - Central and Hills		M	10544
Adelaide - Central and Hills		M	12776
Adelaide - Central and Hills		M	9874
Adelaide - Central and Hills		M	9731
Adelaide - Central and Hills		M	7502
Adelaide - Central and Hills		M	12080
Adelaide - Central and Hills		M	1175
Adelaide - Central and Hills	0	F	689
Adelaide - Central and Hills	0	M	544
Adelaide - Central and Hills	Inf	F	2526
Adelaide - Central and Hills	Inf	M	8226
Adelaide - North		F	3082
Adelaide - North		F	3615
Adelaide - North		F	3800
Adelaide - North		F	4607
Adelaide - North		F	7536
Adelaide - North		F	8085
Adelaide - North		F	7841
Adelaide - North		F	6714
Adelaide - North		F	4023
Adelaide - North		F	3228
Adelaide - North		F	2081
Adelaide - North		F	1523
Adelaide - North		F	793
Adelaide - North		M	2033
Adelaide - North		M	2121
Adelaide - North		M	2149
Adelaide - North		M	2649
Adelaide - North		M	4369
Adelaide - North		M	7248
Adelaide - North		M	10226
Adelaide - North		M	10772
Adelaide - North		M	7009
Adelaide - North		M	5559
Adelaide - North		M	3877
Adelaide - North		M	4977
Adelaide - North		M	904
Adelaide - North	0	F	465
Adelaide - North	0	M	412
Adelaide - North	Inf	F	502
Adelaide - North	Inf	M	1929
Adelaide - South		F	3052
Adelaide - South		F	3532
Adelaide - South		F	3457
Adelaide - South		F	4385
Adelaide - South		F	6679
Adelaide - South		F	6889
Adelaide - South		F	6845
Adelaide - South		F	6377
Adelaide - South		F	3908
Adelaide - South		F	3227
Adelaide - South		F	2025
Adelaide - South		F	1629
Adelaide - South		F	677
Adelaide - South		M	2063
Adelaide - South		M	1910
Adelaide - South		M	1893
Adelaide - South		M	2302
Adelaide - South		M	3475
Adelaide - South		M	4730
Adelaide - South		M	6505
Adelaide - South		M	6825
Adelaide - South		M	4226
Adelaide - South		M	3607
Adelaide - South		M	2553
Adelaide - South		M	2989
Adelaide - South		M	630
Adelaide - South	0	F	367
Adelaide - South	0	M	265
Adelaide - South	Inf	F	604
Adelaide - South	Inf	M	1608
Adelaide - West		F	2088
Adelaide - West		F	2687
Adelaide - West		F	2774
Adelaide - West		F	3539
Adelaide - West		F	5824
Adelaide - West		F	6896
Adelaide - West		F	7449
Adelaide - West		F	6601
Adelaide - West		F	3828
Adelaide - West		F	2994
Adelaide - West		F	1718
Adelaide - West		F	1503
Adelaide - West		F	639
Adelaide - West		M	1476
Adelaide - West		M	1793
Adelaide - West		M	1892
Adelaide - West		M	2511
Adelaide - West		M	4377
Adelaide - West		M	7331
Adelaide - West		M	11190
Adelaide - West		M	11968
Adelaide - West		M	8057
Adelaide - West		M	6711
Adelaide - West		M	4864
Adelaide - West		M	6543
Adelaide - West		M	920
Adelaide - West	0	F	311
Adelaide - West	0	M	338
Adelaide - West	Inf	F	607
Adelaide - West	Inf	M	2845
Barossa - Yorke - Mid North		F	1024
Barossa - Yorke - Mid North		F	1278
Barossa - Yorke - Mid North		F	1448
Barossa - Yorke - Mid North		F	1852
Barossa - Yorke - Mid North		F	2693
Barossa - Yorke - Mid North		F	2715
Barossa - Yorke - Mid North		F	2534
Barossa - Yorke - Mid North		F	2009
Barossa - Yorke - Mid North		F	1245
Barossa - Yorke - Mid North		F	940
Barossa - Yorke - Mid North		F	613
Barossa - Yorke - Mid North		F	497
Barossa - Yorke - Mid North		F	320
Barossa - Yorke - Mid North		M	620
Barossa - Yorke - Mid North		M	683
Barossa - Yorke - Mid North		M	847
Barossa - Yorke - Mid North		M	1042
Barossa - Yorke - Mid North		M	1655
Barossa - Yorke - Mid North		M	2308
Barossa - Yorke - Mid North		M	3127
Barossa - Yorke - Mid North		M	3334
Barossa - Yorke - Mid North		M	2270
Barossa - Yorke - Mid North		M	1842
Barossa - Yorke - Mid North		M	1064
Barossa - Yorke - Mid North		M	1291
Barossa - Yorke - Mid North		M	377
Barossa - Yorke - Mid North	0	F	212
Barossa - Yorke - Mid North	0	M	272
Barossa - Yorke - Mid North	Inf	F	207
Barossa - Yorke - Mid North	Inf	M	624
South Australia - Outback		F	708
South Australia - Outback		F	966
South Australia - Outback		F	1049
South Australia - Outback		F	1378
South Australia - Outback		F	2069
South Australia - Outback		F	2026
South Australia - Outback		F	2063
South Australia - Outback		F	1901
South Australia - Outback		F	1307
South Australia - Outback		F	1004
South Australia - Outback		F	591
South Australia - Outback		F	528
South Australia - Outback		F	307
South Australia - Outback		M	482
South Australia - Outback		M	512
South Australia - Outback		M	557
South Australia - Outback		M	704
South Australia - Outback		M	1101
South Australia - Outback		M	1520
South Australia - Outback		M	2060
South Australia - Outback		M	2520
South Australia - Outback		M	1947
South Australia - Outback		M	2115
South Australia - Outback		M	1931
South Australia - Outback		M	3179
South Australia - Outback		M	375
South Australia - Outback	0	F	151
South Australia - Outback	0	M	154
South Australia - Outback	Inf	F	213
South Australia - Outback	Inf	M	1156
South Australia - South East		F	1755
South Australia - South East		F	2211
South Australia - South East		F	2508
South Australia - South East		F	3186
South Australia - South East		F	5022
South Australia - South East		F	5159
South Australia - South East		F	4442
South Australia - South East		F	3508
South Australia - South East		F	1965
South Australia - South East		F	1402
South Australia - South East		F	888
South Australia - South East		F	748
South Australia - South East		F	563
South Australia - South East		M	1104
South Australia - South East		M	1225
South Australia - South East		M	1413
South Australia - South East		M	1960
South Australia - South East		M	3197
South Australia - South East		M	4844
South Australia - South East		M	6083
South Australia - South East		M	5831
South Australia - South East		M	3337
South Australia - South East		M	2323
South Australia - South East		M	1450
South Australia - South East		M	1705
South Australia - South East		M	654
South Australia - South East	0	F	406
South Australia - South East	0	M	526
South Australia - South East	Inf	F	323
South Australia - South East	Inf	M	858
Migratory - Offshore - Shipping (SA)		M	4
Migratory - Offshore - Shipping (SA)		M	3
Migratory - Offshore - Shipping (SA)		M	3
Migratory - Offshore - Shipping (SA)		M	4
Migratory - Offshore - Shipping (SA)		M	4
Migratory - Offshore - Shipping (SA)		M	3
Migratory - Offshore - Shipping (SA)		M	19
Migratory - Offshore - Shipping (SA)	0	M	4
Migratory - Offshore - Shipping (SA)	Inf	M	15
No usual address (SA)		F	574
No usual address (SA)		F	1055
No usual address (SA)		F	1035
No usual address (SA)		F	1140
No usual address (SA)		F	1379
No usual address (SA)		F	1088
No usual address (SA)		F	934
No usual address (SA)		F	690
No usual address (SA)		F	364
No usual address (SA)		F	257
No usual address (SA)		F	152
No usual address (SA)		F	151
No usual address (SA)		F	157
No usual address (SA)		M	507
No usual address (SA)		M	862
No usual address (SA)		M	1215
No usual address (SA)		M	1590
No usual address (SA)		M	2548
No usual address (SA)		M	3109
No usual address (SA)		M	3663
No usual address (SA)		M	4010
No usual address (SA)		M	2566
No usual address (SA)		M	1822
No usual address (SA)		M	988
No usual address (SA)		M	1175
No usual address (SA)		M	432
No usual address (SA)	0	F	112
No usual address (SA)	0	M	184
No usual address (SA)	Inf	F	68
No usual address (SA)	Inf	M	480
Bunbury		F	1982
Bunbury		F	2237
Bunbury		F	2518
Bunbury		F	3042
Bunbury		F	4554
Bunbury		F	4914
Bunbury		F	4441
Bunbury		F	3842
Bunbury		F	2284
Bunbury		F	1775
Bunbury		F	1139
Bunbury		F	1209
Bunbury		F	513
Bunbury		M	1062
Bunbury		M	768
Bunbury		M	986
Bunbury		M	1268
Bunbury		M	2037
Bunbury		M	2793
Bunbury		M	4009
Bunbury		M	4846
Bunbury		M	3563
Bunbury		M	3527
Bunbury		M	2804
Bunbury		M	4768
Bunbury		M	588
Bunbury	0	F	416
Bunbury	0	M	304
Bunbury	Inf	F	440
Bunbury	Inf	M	1801
Mandurah		F	895
Mandurah		F	1085
Mandurah		F	1214
Mandurah		F	1209
Mandurah		F	1917
Mandurah		F	1919
Mandurah		F	1849
Mandurah		F	1544
Mandurah		F	958
Mandurah		F	757
Mandurah		F	540
Mandurah		F	533
Mandurah		F	203
Mandurah		M	495
Mandurah		M	416
Mandurah		M	395
Mandurah		M	525
Mandurah		M	776
Mandurah		M	914
Mandurah		M	1101
Mandurah		M	1385
Mandurah		M	1051
Mandurah		M	1022
Mandurah		M	900
Mandurah		M	1498
Mandurah		M	213
Mandurah	0	F	180
Mandurah	0	M	90
Mandurah	Inf	F	172
Mandurah	Inf	M	638
Perth - Inner		F	2964
Perth - Inner		F	4138
Perth - Inner		F	4335
Perth - Inner		F	5257
Perth - Inner		F	8144
Perth - Inner		F	9795
Perth - Inner		F	12941
Perth - Inner		F	17396
Perth - Inner		F	14328
Perth - Inner		F	11865
Perth - Inner		F	7989
Perth - Inner		F	12057
Perth - Inner		F	1472
Perth - Inner		M	1900
Perth - Inner		M	2264
Perth - Inner		M	2316
Perth - Inner		M	2570
Perth - Inner		M	3475
Perth - Inner		M	4380
Perth - Inner		M	6857
Perth - Inner		M	10294
Perth - Inner		M	9319
Perth - Inner		M	10059
Perth - Inner		M	8900
Perth - Inner		M	21549
Perth - Inner		M	1227
Perth - Inner	0	F	637
Perth - Inner	0	M	517
Perth - Inner	Inf	F	5632
Perth - Inner	Inf	M	22787
Perth - North East		F	2340
Perth - North East		F	2685
Perth - North East		F	2706
Perth - North East		F	2905
Perth - North East		F	4512
Perth - North East		F	4963
Perth - North East		F	5278
Perth - North East		F	4944
Perth - North East		F	2984
Perth - North East		F	2399
Perth - North East		F	1494
Perth - North East		F	1491
Perth - North East		F	601
Perth - North East		M	1351
Perth - North East		M	1354
Perth - North East		M	1486
Perth - North East		M	1774
Perth - North East		M	2622
Perth - North East		M	3717
Perth - North East		M	5855
Perth - North East		M	7584
Perth - North East		M	5743
Perth - North East		M	5272
Perth - North East		M	3703
Perth - North East		M	4987
Perth - North East		M	759
Perth - North East	0	F	404
Perth - North East	0	M	368
Perth - North East	Inf	F	442
Perth - North East	Inf	M	2073
Perth - North West		F	5140
Perth - North West		F	5555
Perth - North West		F	5450
Perth - North West		F	6081
Perth - North West		F	9240
Perth - North West		F	9988
Perth - North West		F	10363
Perth - North West		F	9793
Perth - North West		F	6521
Perth - North West		F	5058
Perth - North West		F	3460
Perth - North West		F	3770
Perth - North West		F	1133
Perth - North West		M	3131
Perth - North West		M	2600
Perth - North West		M	2544
Perth - North West		M	3015
Perth - North West		M	4302
Perth - North West		M	5693
Perth - North West		M	8461
Perth - North West		M	11070
Perth - North West		M	8427
Perth - North West		M	7645
Perth - North West		M	5532
Perth - North West		M	8401
Perth - North West		M	1163
Perth - North West	0	F	717
Perth - North West	0	M	558
Perth - North West	Inf	F	1234
Perth - North West	Inf	M	4614
Perth - South East		F	4103
Perth - South East		F	5040
Perth - South East		F	5005
Perth - South East		F	5960
Perth - South East		F	8895
Perth - South East		F	10387
Perth - South East		F	11572
Perth - South East		F	11388
Perth - South East		F	7398
Perth - South East		F	5479
Perth - South East		F	3517
Perth - South East		F	4047
Perth - South East		F	1213
Perth - South East		M	2601
Perth - South East		M	2713
Perth - South East		M	2794
Perth - South East		M	3455
Perth - South East		M	5435
Perth - South East		M	7832
Perth - South East		M	12515
Perth - South East		M	16740
Perth - South East		M	12805
Perth - South East		M	11627
Perth - South East		M	8525
Perth - South East		M	13687
Perth - South East		M	1482
Perth - South East	0	F	702
Perth - South East	0	M	630
Perth - South East	Inf	F	1362
Perth - South East	Inf	M	6896
Perth - South West		F	4193
Perth - South West		F	4836
Perth - South West		F	4613
Perth - South West		F	5229
Perth - South West		F	7914
Perth - South West		F	8689
Perth - South West		F	9226
Perth - South West		F	9030
Perth - South West		F	6116
Perth - South West		F	5095
Perth - South West		F	3345
Perth - South West		F	3634
Perth - South West		F	983
Perth - South West		M	2443
Perth - South West		M	2071
Perth - South West		M	2099
Perth - South West		M	2357
Perth - South West		M	3641
Perth - South West		M	4667
Perth - South West		M	7482
Perth - South West		M	10266
Perth - South West		M	8429
Perth - South West		M	7893
Perth - South West		M	6528
Perth - South West		M	10986
Perth - South West		M	1107
Perth - South West	0	F	629
Perth - South West	0	M	514
Perth - South West	Inf	F	1286
Perth - South West	Inf	M	5867
Western Australia - Wheat Belt		F	1143
Western Australia - Wheat Belt		F	1430
Western Australia - Wheat Belt		F	1729
Western Australia - Wheat Belt		F	2096
Western Australia - Wheat Belt		F	3079
Western Australia - Wheat Belt		F	3214
Western Australia - Wheat Belt		F	3226
Western Australia - Wheat Belt		F	2917
Western Australia - Wheat Belt		F	1812
Western Australia - Wheat Belt		F	1477
Western Australia - Wheat Belt		F	1024
Western Australia - Wheat Belt		F	1129
Western Australia - Wheat Belt		F	482
Western Australia - Wheat Belt		M	593
Western Australia - Wheat Belt		M	713
Western Australia - Wheat Belt		M	1010
Western Australia - Wheat Belt		M	1192
Western Australia - Wheat Belt		M	2118
Western Australia - Wheat Belt		M	2698
Western Australia - Wheat Belt		M	3628
Western Australia - Wheat Belt		M	4223
Western Australia - Wheat Belt		M	3024
Western Australia - Wheat Belt		M	2890
Western Australia - Wheat Belt		M	2140
Western Australia - Wheat Belt		M	3663
Western Australia - Wheat Belt		M	608
Western Australia - Wheat Belt	0	F	421
Western Australia - Wheat Belt	0	M	416
Western Australia - Wheat Belt	Inf	F	532
Western Australia - Wheat Belt	Inf	M	1588
Western Australia - Outback (North)		F	482
Western Australia - Outback (North)		F	642
Western Australia - Outback (North)		F	581
Western Australia - Outback (North)		F	704
Western Australia - Outback (North)		F	1255
Western Australia - Outback (North)		F	1620
Western Australia - Outback (North)		F	2087
Western Australia - Outback (North)		F	2860
Western Australia - Outback (North)		F	2332
Western Australia - Outback (North)		F	2076
Western Australia - Outback (North)		F	1737
Western Australia - Outback (North)		F	3029
Western Australia - Outback (North)		F	387
Western Australia - Outback (North)		M	330
Western Australia - Outback (North)		M	383
Western Australia - Outback (North)		M	356
Western Australia - Outback (North)		M	413
Western Australia - Outback (North)		M	690
Western Australia - Outback (North)		M	991
Western Australia - Outback (North)		M	1658
Western Australia - Outback (North)		M	2837
Western Australia - Outback (North)		M	3083
Western Australia - Outback (North)		M	4045
Western Australia - Outback (North)		M	4975
Western Australia - Outback (North)		M	16909
Western Australia - Outback (North)		M	923
Western Australia - Outback (North)	0	F	164
Western Australia - Outback (North)	0	M	191
Western Australia - Outback (North)	Inf	F	1061
Western Australia - Outback (North)	Inf	M	15818
Western Australia - Outback (South)		F	1081
Western Australia - Outback (South)		F	1199
Western Australia - Outback (South)		F	1394
Western Australia - Outback (South)		F	1660
Western Australia - Outback (South)		F	2603
Western Australia - Outback (South)		F	2895
Western Australia - Outback (South)		F	2917
Western Australia - Outback (South)		F	2975
Western Australia - Outback (South)		F	2115
Western Australia - Outback (South)		F	1785
Western Australia - Outback (South)		F	1208
Western Australia - Outback (South)		F	1468
Western Australia - Outback (South)		F	447
Western Australia - Outback (South)		M	597
Western Australia - Outback (South)		M	507
Western Australia - Outback (South)		M	570
Western Australia - Outback (South)		M	778
Western Australia - Outback (South)		M	1328
Western Australia - Outback (South)		M	1683
Western Australia - Outback (South)		M	2504
Western Australia - Outback (South)		M	3415
Western Australia - Outback (South)		M	3023
Western Australia - Outback (South)		M	3640
Western Australia - Outback (South)		M	3705
Western Australia - Outback (South)		M	8399
Western Australia - Outback (South)		M	663
Western Australia - Outback (South)	0	F	294
Western Australia - Outback (South)	0	M	257
Western Australia - Outback (South)	Inf	F	455
Western Australia - Outback (South)	Inf	M	3278
Migratory - Offshore - Shipping (WA)		F	3
Migratory - Offshore - Shipping (WA)		F	3
Migratory - Offshore - Shipping (WA)		F	4
Migratory - Offshore - Shipping (WA)		F	3
Migratory - Offshore - Shipping (WA)		F	5
Migratory - Offshore - Shipping (WA)		F	12
Migratory - Offshore - Shipping (WA)		F	3
Migratory - Offshore - Shipping (WA)		F	6
Migratory - Offshore - Shipping (WA)		F	4
Migratory - Offshore - Shipping (WA)		F	33
Migratory - Offshore - Shipping (WA)		F	3
Migratory - Offshore - Shipping (WA)		M	4
Migratory - Offshore - Shipping (WA)		M	3
Migratory - Offshore - Shipping (WA)		M	7
Migratory - Offshore - Shipping (WA)		M	5
Migratory - Offshore - Shipping (WA)		M	7
Migratory - Offshore - Shipping (WA)		M	14
Migratory - Offshore - Shipping (WA)		M	17
Migratory - Offshore - Shipping (WA)		M	35
Migratory - Offshore - Shipping (WA)		M	29
Migratory - Offshore - Shipping (WA)		M	50
Migratory - Offshore - Shipping (WA)		M	74
Migratory - Offshore - Shipping (WA)		M	406
Migratory - Offshore - Shipping (WA)		M	27
Migratory - Offshore - Shipping (WA)	0	M	8
Migratory - Offshore - Shipping (WA)	Inf	F	18
Migratory - Offshore - Shipping (WA)	Inf	M	823
No usual address (WA)		F	891
No usual address (WA)		F	1357
No usual address (WA)		F	1291
No usual address (WA)		F	1399
No usual address (WA)		F	1724
No usual address (WA)		F	1526
No usual address (WA)		F	1373
No usual address (WA)		F	1176
No usual address (WA)		F	711
No usual address (WA)		F	486
No usual address (WA)		F	320
No usual address (WA)		F	410
No usual address (WA)		F	267
No usual address (WA)		M	604
No usual address (WA)		M	992
No usual address (WA)		M	1339
No usual address (WA)		M	1773
No usual address (WA)		M	2786
No usual address (WA)		M	3361
No usual address (WA)		M	4645
No usual address (WA)		M	5940
No usual address (WA)		M	4858
No usual address (WA)		M	4110
No usual address (WA)		M	2864
No usual address (WA)		M	4503
No usual address (WA)		M	714
No usual address (WA)	0	F	207
No usual address (WA)	0	M	284
No usual address (WA)	Inf	F	177
No usual address (WA)	Inf	M	2307
Hobart		F	2191
Hobart		F	2550
Hobart		F	2767
Hobart		F	3609
Hobart		F	5850
Hobart		F	6502
Hobart		F	6736
Hobart		F	6799
Hobart		F	4541
Hobart		F	3509
Hobart		F	2148
Hobart		F	2071
Hobart		F	569
Hobart		M	1380
Hobart		M	1469
Hobart		M	1530
Hobart		M	1966
Hobart		M	3274
Hobart		M	4698
Hobart		M	6661
Hobart		M	7275
Hobart		M	5153
Hobart		M	4672
Hobart		M	3267
Hobart		M	4289
Hobart		M	586
Hobart	0	F	269
Hobart	0	M	230
Hobart	Inf	F	678
Hobart	Inf	M	2130
Launceston and North East		F	1296
Launceston and North East		F	1761
Launceston and North East		F	1955
Launceston and North East		F	2447
Launceston and North East		F	3724
Launceston and North East		F	3917
Launceston and North East		F	3493
Launceston and North East		F	3135
Launceston and North East		F	1862
Launceston and North East		F	1460
Launceston and North East		F	903
Launceston and North East		F	714
Launceston and North East		F	366
Launceston and North East		M	822
Launceston and North East		M	876
Launceston and North East		M	1037
Launceston and North East		M	1308
Launceston and North East		M	2244
Launceston and North East		M	3297
Launceston and North East		M	4230
Launceston and North East		M	4174
Launceston and North East		M	2749
Launceston and North East		M	2230
Launceston and North East		M	1528
Launceston and North East		M	1636
Launceston and North East		M	438
Launceston and North East	0	F	213
Launceston and North East	0	M	187
Launceston and North East	Inf	F	286
Launceston and North East	Inf	M	849
South East		F	218
South East		F	352
South East		F	384
South East		F	466
South East		F	646
South East		F	588
South East		F	454
South East		F	414
South East		F	190
South East		F	159
South East		F	78
South East		F	86
South East		F	63
South East		M	138
South East		M	196
South East		M	269
South East		M	323
South East		M	503
South East		M	706
South East		M	739
South East		M	706
South East		M	451
South East		M	297
South East		M	177
South East		M	213
South East		M	108
South East	0	F	77
South East	0	M	78
South East	Inf	F	48
South East	Inf	M	112
West and North West		F	1075
West and North West		F	1351
West and North West		F	1571
West and North West		F	2013
West and North West		F	3014
West and North West		F	3039
West and North West		F	2588
West and North West		F	2269
West and North West		F	1301
West and North West		F	1004
West and North West		F	586
West and North West		F	441
West and North West		F	303
West and North West		M	606
West and North West		M	616
West and North West		M	693
West and North West		M	978
West and North West		M	1585
West and North West		M	2499
West and North West		M	3236
West and North West		M	3317
West and North West		M	2163
West and North West		M	1902
West and North West		M	1339
West and North West		M	1459
West and North West		M	358
West and North West	0	F	180
West and North West	0	M	172
West and North West	Inf	F	167
West and North West	Inf	M	584
Migratory - Offshore - Shipping (Tas.)		M	6
Migratory - Offshore - Shipping (Tas.)		M	6
Migratory - Offshore - Shipping (Tas.)		M	3
Migratory - Offshore - Shipping (Tas.)		M	4
Migratory - Offshore - Shipping (Tas.)		M	11
Migratory - Offshore - Shipping (Tas.)		M	15
Migratory - Offshore - Shipping (Tas.)	Inf	M	9
No usual address (Tas.)		F	119
No usual address (Tas.)		F	294
No usual address (Tas.)		F	278
No usual address (Tas.)		F	356
No usual address (Tas.)		F	385
No usual address (Tas.)		F	290
No usual address (Tas.)		F	190
No usual address (Tas.)		F	136
No usual address (Tas.)		F	85
No usual address (Tas.)		F	52
No usual address (Tas.)		F	31
No usual address (Tas.)		F	34
No usual address (Tas.)		F	53
No usual address (Tas.)		M	98
No usual address (Tas.)		M	255
No usual address (Tas.)		M	333
No usual address (Tas.)		M	414
No usual address (Tas.)		M	712
No usual address (Tas.)		M	835
No usual address (Tas.)		M	1081
No usual address (Tas.)		M	1107
No usual address (Tas.)		M	691
No usual address (Tas.)		M	471
No usual address (Tas.)		M	220
No usual address (Tas.)		M	246
No usual address (Tas.)		M	128
No usual address (Tas.)	0	F	29
No usual address (Tas.)	0	M	53
No usual address (Tas.)	Inf	F	22
No usual address (Tas.)	Inf	M	136
Darwin		F	826
Darwin		F	901
Darwin		F	981
Darwin		F	1338
Darwin		F	2183
Darwin		F	3115
Darwin		F	4061
Darwin		F	4886
Darwin		F	3843
Darwin		F	3277
Darwin		F	2369
Darwin		F	2885
Darwin		F	496
Darwin		M	607
Darwin		M	510
Darwin		M	594
Darwin		M	786
Darwin		M	1277
Darwin		M	1912
Darwin		M	3519
Darwin		M	5185
Darwin		M	4532
Darwin		M	4261
Darwin		M	3525
Darwin		M	6946
Darwin		M	666
Darwin	0	F	250
Darwin	0	M	168
Darwin	Inf	F	940
Darwin	Inf	M	5276
Northern Territory - Outback		F	415
Northern Territory - Outback		F	800
