SA4_NAME16	Age	Sex	workers
Migratory - Offshore - Shipping (WA)	30-34	F	15
Migratory - Offshore - Shipping (WA)	30-34	M	229
Migratory - Offshore - Shipping (WA)	35-39	F	12
Migratory - Offshore - Shipping (WA)	35-39	M	216
Migratory - Offshore - Shipping (WA)	40-44	F	7
Migratory - Offshore - Shipping (WA)	40-44	M	215
Migratory - Offshore - Shipping (WA)	45-49	F	8
Migratory - Offshore - Shipping (WA)	45-49	M	206
Migratory - Offshore - Shipping (WA)	50-54	F	12
Migratory - Offshore - Shipping (WA)	50-54	M	219
Migratory - Offshore - Shipping (WA)	55-59	F	9
Migratory - Offshore - Shipping (WA)	55-59	M	146
Migratory - Offshore - Shipping (WA)	60-64	F	3
Migratory - Offshore - Shipping (WA)	60-64	M	60
Migratory - Offshore - Shipping (WA)	65-69	M	12
Migratory - Offshore - Shipping (WA)	70-74	M	3
Migratory - Offshore - Shipping (WA)	75+	M	4
No usual address (WA)	15-19	F	431
No usual address (WA)	15-19	M	1579
No usual address (WA)	20-24	F	1150
No usual address (WA)	20-24	M	4025
No usual address (WA)	25-29	F	1391
No usual address (WA)	25-29	M	5180
No usual address (WA)	30-34	F	1390
No usual address (WA)	30-34	M	5057
No usual address (WA)	35-39	F	1335
No usual address (WA)	35-39	M	4418
No usual address (WA)	40-44	F	1508
No usual address (WA)	40-44	M	4413
No usual address (WA)	45-49	F	1678
No usual address (WA)	45-49	M	4458
No usual address (WA)	50-54	F	1543
No usual address (WA)	50-54	M	4273
No usual address (WA)	55-59	F	1360
No usual address (WA)	55-59	M	3454
No usual address (WA)	60-64	F	926
No usual address (WA)	60-64	M	2550
No usual address (WA)	65-69	F	406
No usual address (WA)	65-69	M	1140
No usual address (WA)	70-74	F	119
No usual address (WA)	70-74	M	353
No usual address (WA)	75+	F	64
No usual address (WA)	75+	M	168
Hobart	15-19	F	2929
Hobart	15-19	M	2324
Hobart	20-24	F	4567
Hobart	20-24	M	4251
Hobart	25-29	F	4927
Hobart	25-29	M	4836
Hobart	30-34	F	5253
Hobart	30-34	M	5181
Hobart	35-39	F	5110
Hobart	35-39	M	4923
Hobart	40-44	F	5844
Hobart	40-44	M	5299
Hobart	45-49	F	5954
Hobart	45-49	M	5518
Hobart	50-54	F	5905
Hobart	50-54	M	5424
Hobart	55-59	F	5339
Hobart	55-59	M	5101
Hobart	60-64	F	3257
Hobart	60-64	M	3332
Hobart	65-69	F	1175
Hobart	65-69	M	1582
Hobart	70-74	F	358
Hobart	70-74	M	509
Hobart	75+	F	169
Hobart	75+	M	286
Launceston and North East	15-19	F	1694
Launceston and North East	15-19	M	1470
Launceston and North East	20-24	F	2480
Launceston and North East	20-24	M	2538
Launceston and North East	25-29	F	2333
Launceston and North East	25-29	M	2434
Launceston and North East	30-34	F	2420
Launceston and North East	30-34	M	2573
Launceston and North East	35-39	F	2480
Launceston and North East	35-39	M	2505
Launceston and North East	40-44	F	3077
Launceston and North East	40-44	M	2758
Launceston and North East	45-49	F	3415
Launceston and North East	45-49	M	3167
Launceston and North East	50-54	F	3343
Launceston and North East	50-54	M	3155
Launceston and North East	55-59	F	3152
Launceston and North East	55-59	M	3043
Launceston and North East	60-64	F	2007
Launceston and North East	60-64	M	2270
Launceston and North East	65-69	F	778
Launceston and North East	65-69	M	1006
Launceston and North East	70-74	F	236
Launceston and North East	70-74	M	417
Launceston and North East	75+	F	112
Launceston and North East	75+	M	272
South East	15-19	F	221
South East	15-19	M	206
South East	20-24	F	229
South East	20-24	M	338
South East	25-29	F	278
South East	25-29	M	369
South East	30-34	F	339
South East	30-34	M	422
South East	35-39	F	411
South East	35-39	M	435
South East	40-44	F	452
South East	40-44	M	490
South East	45-49	F	535
South East	45-49	M	549
South East	50-54	F	540
South East	50-54	M	572
South East	55-59	F	558
South East	55-59	M	623
South East	60-64	F	388
South East	60-64	M	510
South East	65-69	F	179
South East	65-69	M	282
South East	70-74	F	66
South East	70-74	M	143
South East	75+	F	35
South East	75+	M	98
West and North West	15-19	F	1496
West and North West	15-19	M	1268
West and North West	20-24	F	1715
West and North West	20-24	M	1890
West and North West	25-29	F	1738
West and North West	25-29	M	1825
West and North West	30-34	F	1819
West and North West	30-34	M	2008
West and North West	35-39	F	1909
West and North West	35-39	M	1894
West and North West	40-44	F	2238
West and North West	40-44	M	2209
West and North West	45-49	F	2712
West and North West	45-49	M	2441
West and North West	50-54	F	2674
West and North West	50-54	M	2604
West and North West	55-59	F	2378
West and North West	55-59	M	2394
West and North West	60-64	F	1435
West and North West	60-64	M	1745
West and North West	65-69	F	509
West and North West	65-69	M	742
West and North West	70-74	F	173
West and North West	70-74	M	298
West and North West	75+	F	104
West and North West	75+	M	205
Migratory - Offshore - Shipping (Tas.)	25-29	M	4
Migratory - Offshore - Shipping (Tas.)	30-34	M	4
Migratory - Offshore - Shipping (Tas.)	35-39	M	5
Migratory - Offshore - Shipping (Tas.)	40-44	M	7
Migratory - Offshore - Shipping (Tas.)	45-49	F	4
Migratory - Offshore - Shipping (Tas.)	45-49	M	7
Migratory - Offshore - Shipping (Tas.)	50-54	M	5
Migratory - Offshore - Shipping (Tas.)	55-59	M	5
Migratory - Offshore - Shipping (Tas.)	60-64	M	4
No usual address (Tas.)	15-19	F	74
No usual address (Tas.)	15-19	M	245
No usual address (Tas.)	20-24	F	136
No usual address (Tas.)	20-24	M	576
No usual address (Tas.)	25-29	F	185
No usual address (Tas.)	25-29	M	699
No usual address (Tas.)	30-34	F	227
No usual address (Tas.)	30-34	M	732
No usual address (Tas.)	35-39	F	199
No usual address (Tas.)	35-39	M	632
No usual address (Tas.)	40-44	F	254
No usual address (Tas.)	40-44	M	694
No usual address (Tas.)	45-49	F	303
No usual address (Tas.)	45-49	M	819
No usual address (Tas.)	50-54	F	298
No usual address (Tas.)	50-54	M	802
No usual address (Tas.)	55-59	F	318
No usual address (Tas.)	55-59	M	728
No usual address (Tas.)	60-64	F	232
No usual address (Tas.)	60-64	M	560
No usual address (Tas.)	65-69	F	79
No usual address (Tas.)	65-69	M	202
No usual address (Tas.)	70-74	F	27
No usual address (Tas.)	70-74	M	62
No usual address (Tas.)	75+	F	14
No usual address (Tas.)	75+	M	39
Darwin	15-19	F	1558
Darwin	15-19	M	1590
Darwin	20-24	F	3008
Darwin	20-24	M	3618
Darwin	25-29	F	4400
Darwin	25-29	M	5190
Darwin	30-34	F	4401
Darwin	30-34	M	5493
Darwin	35-39	F	3768
Darwin	35-39	M	4805
Darwin	40-44	F	3623
Darwin	40-44	M	4387
Darwin	45-49	F	3533
Darwin	45-49	M	4283
Darwin	50-54	F	3083
Darwin	50-54	M	3773
Darwin	55-59	F	2550
Darwin	55-59	M	3110
Darwin	60-64	F	1518
Darwin	60-64	M	2160
Darwin	65-69	F	661
Darwin	65-69	M	945
Darwin	70-74	F	183
Darwin	70-74	M	276
Darwin	75+	F	74
Darwin	75+	M	125
Northern Territory - Outback	15-19	F	651
Northern Territory - Outback	15-19	M	747
Northern Territory - Outback	20-24	F	1254
Northern Territory - Outback	20-24	M	1495
Northern Territory - Outback	25-29	F	1999
Northern Territory - Outback	25-29	M	2190
Northern Territory - Outback	30-34	F	2002
Northern Territory - Outback	30-34	M	2252
Northern Territory - Outback	35-39	F	1667
Northern Territory - Outback	35-39	M	1934
Northern Territory - Outback	40-44	F	1632
Northern Territory - Outback	40-44	M	1921
Northern Territory - Outback	45-49	F	1778
Northern Territory - Outback	45-49	M	1921
Northern Territory - Outback	50-54	F	1692
Northern Territory - Outback	50-54	M	1940
Northern Territory - Outback	55-59	F	1472
Northern Territory - Outback	55-59	M	1734
Northern Territory - Outback	60-64	F	975
Northern Territory - Outback	60-64	M	1227
Northern Territory - Outback	65-69	F	396
Northern Territory - Outback	65-69	M	557
Northern Territory - Outback	70-74	F	95
Northern Territory - Outback	70-74	M	197
Northern Territory - Outback	75+	F	53
Northern Territory - Outback	75+	M	77
Migratory - Offshore - Shipping (NT)	20-24	M	4
Migratory - Offshore - Shipping (NT)	25-29	M	3
Migratory - Offshore - Shipping (NT)	30-34	F	3
Migratory - Offshore - Shipping (NT)	30-34	M	21
Migratory - Offshore - Shipping (NT)	35-39	M	4
Migratory - Offshore - Shipping (NT)	40-44	M	13
Migratory - Offshore - Shipping (NT)	45-49	M	9
Migratory - Offshore - Shipping (NT)	50-54	M	15
Migratory - Offshore - Shipping (NT)	55-59	M	15
Migratory - Offshore - Shipping (NT)	60-64	M	3
Migratory - Offshore - Shipping (NT)	65-69	M	3
No usual address (NT)	15-19	F	29
No usual address (NT)	15-19	M	80
No usual address (NT)	20-24	F	64
No usual address (NT)	20-24	M	206
No usual address (NT)	25-29	F	94
No usual address (NT)	25-29	M	422
No usual address (NT)	30-34	F	115
No usual address (NT)	30-34	M	384
No usual address (NT)	35-39	F	95
No usual address (NT)	35-39	M	333
No usual address (NT)	40-44	F	89
No usual address (NT)	40-44	M	320
No usual address (NT)	45-49	F	79
No usual address (NT)	45-49	M	308
No usual address (NT)	50-54	F	92
No usual address (NT)	50-54	M	279
No usual address (NT)	55-59	F	81
No usual address (NT)	55-59	M	249
No usual address (NT)	60-64	F	73
No usual address (NT)	60-64	M	151
No usual address (NT)	65-69	F	23
No usual address (NT)	65-69	M	74
No usual address (NT)	70-74	F	11
No usual address (NT)	70-74	M	18
No usual address (NT)	75+	F	7
No usual address (NT)	75+	M	13
Australian Capital Territory	15-19	F	6122
Australian Capital Territory	15-19	M	5073
Australian Capital Territory	20-24	F	11139
Australian Capital Territory	20-24	M	10426
Australian Capital Territory	25-29	F	13619
Australian Capital Territory	25-29	M	12663
Australian Capital Territory	30-34	F	14262
Australian Capital Territory	30-34	M	14338
Australian Capital Territory	35-39	F	12986
Australian Capital Territory	35-39	M	13373
Australian Capital Territory	40-44	F	12842
Australian Capital Territory	40-44	M	12744
Australian Capital Territory	45-49	F	12488
Australian Capital Territory	45-49	M	12270
Australian Capital Territory	50-54	F	11107
Australian Capital Territory	50-54	M	10922
Australian Capital Territory	55-59	F	8475
Australian Capital Territory	55-59	M	8677
Australian Capital Territory	60-64	F	4992
Australian Capital Territory	60-64	M	5345
Australian Capital Territory	65-69	F	1977
Australian Capital Territory	65-69	M	2706
Australian Capital Territory	70-74	F	553
Australian Capital Territory	70-74	M	880
Australian Capital Territory	75+	F	245
Australian Capital Territory	75+	M	424
No usual address (ACT)	15-19	F	134
No usual address (ACT)	15-19	M	274
No usual address (ACT)	20-24	F	235
No usual address (ACT)	20-24	M	618
No usual address (ACT)	25-29	F	179
No usual address (ACT)	25-29	M	711
No usual address (ACT)	30-34	F	159
No usual address (ACT)	30-34	M	627
No usual address (ACT)	35-39	F	153
No usual address (ACT)	35-39	M	574
No usual address (ACT)	40-44	F	149
No usual address (ACT)	40-44	M	541
No usual address (ACT)	45-49	F	180
No usual address (ACT)	45-49	M	509
No usual address (ACT)	50-54	F	161
No usual address (ACT)	50-54	M	423
No usual address (ACT)	55-59	F	137
No usual address (ACT)	55-59	M	378
No usual address (ACT)	60-64	F	111
No usual address (ACT)	60-64	M	274
No usual address (ACT)	65-69	F	56
No usual address (ACT)	65-69	M	138
No usual address (ACT)	70-74	F	12
No usual address (ACT)	70-74	M	39
No usual address (ACT)	75+	F	11
No usual address (ACT)	75+	M	20
Other Territories	15-19	F	37
Other Territories	15-19	M	41
Other Territories	20-24	F	65
Other Territories	20-24	M	96
Other Territories	25-29	F	93
Other Territories	25-29	M	127
Other Territories	30-34	F	112
Other Territories	30-34	M	143
Other Territories	35-39	F	117
Other Territories	35-39	M	165
Other Territories	40-44	F	128
Other Territories	40-44	M	147
Other Territories	45-49	F	128
Other Territories	45-49	M	163
Other Territories	50-54	F	143
Other Territories	50-54	M	192
Other Territories	55-59	F	129
Other Territories	55-59	M	187
Other Territories	60-64	F	90
Other Territories	60-64	M	143
Other Territories	65-69	F	66
Other Territories	65-69	M	104
Other Territories	70-74	F	24
Other Territories	70-74	M	25
Other Territories	75+	F	13
Other Territories	75+	M	22
No usual address (OT)	20-24	F	3
No usual address (OT)	25-29	F	8
No usual address (OT)	25-29	M	11
No usual address (OT)	30-34	F	8
No usual address (OT)	30-34	M	10
No usual address (OT)	35-39	M	9
No usual address (OT)	40-44	F	3
No usual address (OT)	40-44	M	14
No usual address (OT)	45-49	F	4
No usual address (OT)	45-49	M	15
No usual address (OT)	50-54	F	3
No usual address (OT)	50-54	M	13
No usual address (OT)	55-59	F	4
No usual address (OT)	55-59	M	4
No usual address (OT)	60-64	F	3
No usual address (OT)	65-69	M	4
