SA4_NAME16	EmploymentStatus	IncomeTotPersonal.max	Sex	workers
Cairns	Status in employment not stated	78750	F	22
Cairns	Status in employment not stated	78750	M	44
Cairns	Status in employment not stated	91875	F	17
Cairns	Status in employment not stated	91875	M	39
Cairns	Status in employment not stated	105000	F	5
Cairns	Status in employment not stated	105000	M	11
Cairns	Status in employment not stated	157500	F	15
Cairns	Status in employment not stated	157500	M	26
Cairns	Status in employment not stated	Inf	F	7
Cairns	Status in employment not stated	Inf	M	19
Darling Downs - Maranoa	Contributing family workers	0	F	284
Darling Downs - Maranoa	Contributing family workers	0	M	322
Darling Downs - Maranoa	Contributing family workers	7875	F	140
Darling Downs - Maranoa	Contributing family workers	7875	M	126
Darling Downs - Maranoa	Contributing family workers	15750	F	187
Darling Downs - Maranoa	Contributing family workers	15750	M	177
Darling Downs - Maranoa	Contributing family workers	21000	F	144
Darling Downs - Maranoa	Contributing family workers	21000	M	202
Darling Downs - Maranoa	Contributing family workers	26250	F	117
Darling Downs - Maranoa	Contributing family workers	26250	M	163
Darling Downs - Maranoa	Contributing family workers	34125	F	122
Darling Downs - Maranoa	Contributing family workers	34125	M	147
Darling Downs - Maranoa	Contributing family workers	42000	F	96
Darling Downs - Maranoa	Contributing family workers	42000	M	127
Darling Downs - Maranoa	Contributing family workers	52500	F	87
Darling Downs - Maranoa	Contributing family workers	52500	M	110
Darling Downs - Maranoa	Contributing family workers	65625	F	86
Darling Downs - Maranoa	Contributing family workers	65625	M	107
Darling Downs - Maranoa	Contributing family workers	78750	F	37
Darling Downs - Maranoa	Contributing family workers	78750	M	56
Darling Downs - Maranoa	Contributing family workers	91875	F	26
Darling Downs - Maranoa	Contributing family workers	91875	M	38
Darling Downs - Maranoa	Contributing family workers	105000	F	22
Darling Downs - Maranoa	Contributing family workers	105000	M	38
Darling Downs - Maranoa	Contributing family workers	157500	F	23
Darling Downs - Maranoa	Contributing family workers	157500	M	45
Darling Downs - Maranoa	Contributing family workers	Inf	F	45
Darling Downs - Maranoa	Contributing family workers	Inf	M	70
Darling Downs - Maranoa	Employee	0	F	87
Darling Downs - Maranoa	Employee	0	M	61
Darling Downs - Maranoa	Employee	7875	F	913
Darling Downs - Maranoa	Employee	7875	M	621
Darling Downs - Maranoa	Employee	15750	F	1033
Darling Downs - Maranoa	Employee	15750	M	405
Darling Downs - Maranoa	Employee	21000	F	1197
Darling Downs - Maranoa	Employee	21000	M	431
Darling Downs - Maranoa	Employee	26250	F	1490
Darling Downs - Maranoa	Employee	26250	M	656
Darling Downs - Maranoa	Employee	34125	F	2691
Darling Downs - Maranoa	Employee	34125	M	1273
Darling Downs - Maranoa	Employee	42000	F	2999
Darling Downs - Maranoa	Employee	42000	M	2303
Darling Downs - Maranoa	Employee	52500	F	2628
Darling Downs - Maranoa	Employee	52500	M	3518
Darling Downs - Maranoa	Employee	65625	F	2201
Darling Downs - Maranoa	Employee	65625	M	3611
Darling Downs - Maranoa	Employee	78750	F	1292
Darling Downs - Maranoa	Employee	78750	M	2393
Darling Downs - Maranoa	Employee	91875	F	1023
Darling Downs - Maranoa	Employee	91875	M	2009
Darling Downs - Maranoa	Employee	105000	F	501
Darling Downs - Maranoa	Employee	105000	M	1595
Darling Downs - Maranoa	Employee	157500	F	495
Darling Downs - Maranoa	Employee	157500	M	2683
Darling Downs - Maranoa	Employee	Inf	F	139
Darling Downs - Maranoa	Employee	Inf	M	1060
Darling Downs - Maranoa	Owner managers of incorporated enterprises	0	F	21
Darling Downs - Maranoa	Owner managers of incorporated enterprises	0	M	26
Darling Downs - Maranoa	Owner managers of incorporated enterprises	7875	F	29
Darling Downs - Maranoa	Owner managers of incorporated enterprises	7875	M	23
Darling Downs - Maranoa	Owner managers of incorporated enterprises	15750	F	39
Darling Downs - Maranoa	Owner managers of incorporated enterprises	15750	M	41
Darling Downs - Maranoa	Owner managers of incorporated enterprises	21000	F	67
Darling Downs - Maranoa	Owner managers of incorporated enterprises	21000	M	84
Darling Downs - Maranoa	Owner managers of incorporated enterprises	26250	F	68
Darling Downs - Maranoa	Owner managers of incorporated enterprises	26250	M	81
Darling Downs - Maranoa	Owner managers of incorporated enterprises	34125	F	154
Darling Downs - Maranoa	Owner managers of incorporated enterprises	34125	M	179
Darling Downs - Maranoa	Owner managers of incorporated enterprises	42000	F	155
Darling Downs - Maranoa	Owner managers of incorporated enterprises	42000	M	210
Darling Downs - Maranoa	Owner managers of incorporated enterprises	52500	F	146
Darling Downs - Maranoa	Owner managers of incorporated enterprises	52500	M	291
Darling Downs - Maranoa	Owner managers of incorporated enterprises	65625	F	152
Darling Downs - Maranoa	Owner managers of incorporated enterprises	65625	M	363
Darling Downs - Maranoa	Owner managers of incorporated enterprises	78750	F	112
Darling Downs - Maranoa	Owner managers of incorporated enterprises	78750	M	255
Darling Downs - Maranoa	Owner managers of incorporated enterprises	91875	F	103
Darling Downs - Maranoa	Owner managers of incorporated enterprises	91875	M	282
Darling Downs - Maranoa	Owner managers of incorporated enterprises	105000	F	52
Darling Downs - Maranoa	Owner managers of incorporated enterprises	105000	M	142
Darling Downs - Maranoa	Owner managers of incorporated enterprises	157500	F	61
Darling Downs - Maranoa	Owner managers of incorporated enterprises	157500	M	207
Darling Downs - Maranoa	Owner managers of incorporated enterprises	Inf	F	94
Darling Downs - Maranoa	Owner managers of incorporated enterprises	Inf	M	251
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	0	F	64
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	0	M	149
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	7875	F	94
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	7875	M	99
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	15750	F	168
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	15750	M	165
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	21000	F	228
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	21000	M	272
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	26250	F	213
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	26250	M	297
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	34125	F	298
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	34125	M	450
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	42000	F	234
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	42000	M	412
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	52500	F	244
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	52500	M	462
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	65625	F	185
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	65625	M	434
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	78750	F	127
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	78750	M	323
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	91875	F	94
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	91875	M	202
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	105000	F	48
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	105000	M	140
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	157500	F	66
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	157500	M	195
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	Inf	F	65
Darling Downs - Maranoa	Owner managers of unincorporated enterprises	Inf	M	171
Darling Downs - Maranoa	Status in employment not stated	0	F	8
Darling Downs - Maranoa	Status in employment not stated	0	M	10
Darling Downs - Maranoa	Status in employment not stated	7875	F	22
Darling Downs - Maranoa	Status in employment not stated	7875	M	17
Darling Downs - Maranoa	Status in employment not stated	15750	F	37
Darling Downs - Maranoa	Status in employment not stated	15750	M	26
Darling Downs - Maranoa	Status in employment not stated	21000	F	27
Darling Downs - Maranoa	Status in employment not stated	21000	M	30
Darling Downs - Maranoa	Status in employment not stated	26250	F	38
Darling Downs - Maranoa	Status in employment not stated	26250	M	42
Darling Downs - Maranoa	Status in employment not stated	34125	F	41
Darling Downs - Maranoa	Status in employment not stated	34125	M	40
Darling Downs - Maranoa	Status in employment not stated	42000	F	34
Darling Downs - Maranoa	Status in employment not stated	42000	M	47
Darling Downs - Maranoa	Status in employment not stated	52500	F	31
Darling Downs - Maranoa	Status in employment not stated	52500	M	70
Darling Downs - Maranoa	Status in employment not stated	65625	F	27
Darling Downs - Maranoa	Status in employment not stated	65625	M	53
Darling Downs - Maranoa	Status in employment not stated	78750	F	16
Darling Downs - Maranoa	Status in employment not stated	78750	M	34
Darling Downs - Maranoa	Status in employment not stated	91875	F	5
Darling Downs - Maranoa	Status in employment not stated	91875	M	21
Darling Downs - Maranoa	Status in employment not stated	105000	F	3
Darling Downs - Maranoa	Status in employment not stated	105000	M	15
Darling Downs - Maranoa	Status in employment not stated	157500	F	3
Darling Downs - Maranoa	Status in employment not stated	157500	M	18
Darling Downs - Maranoa	Status in employment not stated	Inf	F	3
Darling Downs - Maranoa	Status in employment not stated	Inf	M	24
Central Queensland	Contributing family workers	0	F	284
Central Queensland	Contributing family workers	0	M	206
Central Queensland	Contributing family workers	7875	F	128
Central Queensland	Contributing family workers	7875	M	61
Central Queensland	Contributing family workers	15750	F	112
Central Queensland	Contributing family workers	15750	M	90
Central Queensland	Contributing family workers	21000	F	119
Central Queensland	Contributing family workers	21000	M	101
Central Queensland	Contributing family workers	26250	F	79
Central Queensland	Contributing family workers	26250	M	75
Central Queensland	Contributing family workers	34125	F	80
Central Queensland	Contributing family workers	34125	M	87
Central Queensland	Contributing family workers	42000	F	70
Central Queensland	Contributing family workers	42000	M	63
Central Queensland	Contributing family workers	52500	F	67
Central Queensland	Contributing family workers	52500	M	70
Central Queensland	Contributing family workers	65625	F	54
Central Queensland	Contributing family workers	65625	M	71
Central Queensland	Contributing family workers	78750	F	29
Central Queensland	Contributing family workers	78750	M	51
Central Queensland	Contributing family workers	91875	F	24
Central Queensland	Contributing family workers	91875	M	34
Central Queensland	Contributing family workers	105000	F	25
Central Queensland	Contributing family workers	105000	M	21
Central Queensland	Contributing family workers	157500	F	22
Central Queensland	Contributing family workers	157500	M	35
Central Queensland	Contributing family workers	Inf	F	45
Central Queensland	Contributing family workers	Inf	M	54
Central Queensland	Employee	0	F	172
Central Queensland	Employee	0	M	141
Central Queensland	Employee	7875	F	1926
Central Queensland	Employee	7875	M	1235
Central Queensland	Employee	15750	F	2175
Central Queensland	Employee	15750	M	791
Central Queensland	Employee	21000	F	2335
Central Queensland	Employee	21000	M	796
Central Queensland	Employee	26250	F	2817
Central Queensland	Employee	26250	M	1015
Central Queensland	Employee	34125	F	4670
Central Queensland	Employee	34125	M	1799
Central Queensland	Employee	42000	F	5443
Central Queensland	Employee	42000	M	2944
Central Queensland	Employee	52500	F	5182
Central Queensland	Employee	52500	M	4293
Central Queensland	Employee	65625	F	4717
Central Queensland	Employee	65625	M	5280
Central Queensland	Employee	78750	F	3186
Central Queensland	Employee	78750	M	4497
Central Queensland	Employee	91875	F	2415
Central Queensland	Employee	91875	M	4268
Central Queensland	Employee	105000	F	1302
Central Queensland	Employee	105000	M	4126
Central Queensland	Employee	157500	F	1468
Central Queensland	Employee	157500	M	8435
Central Queensland	Employee	Inf	F	384
Central Queensland	Employee	Inf	M	3877
Central Queensland	Owner managers of incorporated enterprises	0	F	17
Central Queensland	Owner managers of incorporated enterprises	0	M	25
Central Queensland	Owner managers of incorporated enterprises	7875	F	20
Central Queensland	Owner managers of incorporated enterprises	7875	M	19
Central Queensland	Owner managers of incorporated enterprises	15750	F	42
Central Queensland	Owner managers of incorporated enterprises	15750	M	27
Central Queensland	Owner managers of incorporated enterprises	21000	F	72
Central Queensland	Owner managers of incorporated enterprises	21000	M	62
Central Queensland	Owner managers of incorporated enterprises	26250	F	71
Central Queensland	Owner managers of incorporated enterprises	26250	M	67
Central Queensland	Owner managers of incorporated enterprises	34125	F	155
Central Queensland	Owner managers of incorporated enterprises	34125	M	126
Central Queensland	Owner managers of incorporated enterprises	42000	F	157
Central Queensland	Owner managers of incorporated enterprises	42000	M	191
Central Queensland	Owner managers of incorporated enterprises	52500	F	167
Central Queensland	Owner managers of incorporated enterprises	52500	M	248
Central Queensland	Owner managers of incorporated enterprises	65625	F	199
Central Queensland	Owner managers of incorporated enterprises	65625	M	368
Central Queensland	Owner managers of incorporated enterprises	78750	F	159
Central Queensland	Owner managers of incorporated enterprises	78750	M	299
Central Queensland	Owner managers of incorporated enterprises	91875	F	172
Central Queensland	Owner managers of incorporated enterprises	91875	M	356
Central Queensland	Owner managers of incorporated enterprises	105000	F	72
Central Queensland	Owner managers of incorporated enterprises	105000	M	196
Central Queensland	Owner managers of incorporated enterprises	157500	F	113
Central Queensland	Owner managers of incorporated enterprises	157500	M	370
Central Queensland	Owner managers of incorporated enterprises	Inf	F	124
Central Queensland	Owner managers of incorporated enterprises	Inf	M	391
Central Queensland	Owner managers of unincorporated enterprises	0	F	71
Central Queensland	Owner managers of unincorporated enterprises	0	M	62
Central Queensland	Owner managers of unincorporated enterprises	7875	F	164
Central Queensland	Owner managers of unincorporated enterprises	7875	M	67
Central Queensland	Owner managers of unincorporated enterprises	15750	F	259
Central Queensland	Owner managers of unincorporated enterprises	15750	M	138
Central Queensland	Owner managers of unincorporated enterprises	21000	F	240
Central Queensland	Owner managers of unincorporated enterprises	21000	M	204
Central Queensland	Owner managers of unincorporated enterprises	26250	F	256
Central Queensland	Owner managers of unincorporated enterprises	26250	M	228
Central Queensland	Owner managers of unincorporated enterprises	34125	F	307
Central Queensland	Owner managers of unincorporated enterprises	34125	M	332
Central Queensland	Owner managers of unincorporated enterprises	42000	F	282
Central Queensland	Owner managers of unincorporated enterprises	42000	M	353
Central Queensland	Owner managers of unincorporated enterprises	52500	F	248
Central Queensland	Owner managers of unincorporated enterprises	52500	M	343
Central Queensland	Owner managers of unincorporated enterprises	65625	F	238
Central Queensland	Owner managers of unincorporated enterprises	65625	M	444
Central Queensland	Owner managers of unincorporated enterprises	78750	F	145
Central Queensland	Owner managers of unincorporated enterprises	78750	M	289
Central Queensland	Owner managers of unincorporated enterprises	91875	F	95
Central Queensland	Owner managers of unincorporated enterprises	91875	M	264
Central Queensland	Owner managers of unincorporated enterprises	105000	F	54
Central Queensland	Owner managers of unincorporated enterprises	105000	M	174
Central Queensland	Owner managers of unincorporated enterprises	157500	F	100
Central Queensland	Owner managers of unincorporated enterprises	157500	M	222
Central Queensland	Owner managers of unincorporated enterprises	Inf	F	104
Central Queensland	Owner managers of unincorporated enterprises	Inf	M	235
Central Queensland	Status in employment not stated	0	F	11
Central Queensland	Status in employment not stated	0	M	7
Central Queensland	Status in employment not stated	7875	F	30
Central Queensland	Status in employment not stated	7875	M	21
Central Queensland	Status in employment not stated	15750	F	31
Central Queensland	Status in employment not stated	15750	M	17
Central Queensland	Status in employment not stated	21000	F	52
Central Queensland	Status in employment not stated	21000	M	31
Central Queensland	Status in employment not stated	26250	F	45
Central Queensland	Status in employment not stated	26250	M	23
Central Queensland	Status in employment not stated	34125	F	49
Central Queensland	Status in employment not stated	34125	M	33
Central Queensland	Status in employment not stated	42000	F	44
Central Queensland	Status in employment not stated	42000	M	38
Central Queensland	Status in employment not stated	52500	F	49
Central Queensland	Status in employment not stated	52500	M	59
Central Queensland	Status in employment not stated	65625	F	31
Central Queensland	Status in employment not stated	65625	M	58
Central Queensland	Status in employment not stated	78750	F	17
Central Queensland	Status in employment not stated	78750	M	44
Central Queensland	Status in employment not stated	91875	F	11
Central Queensland	Status in employment not stated	91875	M	41
Central Queensland	Status in employment not stated	105000	F	12
Central Queensland	Status in employment not stated	105000	M	23
Central Queensland	Status in employment not stated	157500	F	11
Central Queensland	Status in employment not stated	157500	M	50
Central Queensland	Status in employment not stated	Inf	F	3
Central Queensland	Status in employment not stated	Inf	M	32
Gold Coast	Contributing family workers	0	F	482
Gold Coast	Contributing family workers	0	M	311
Gold Coast	Contributing family workers	7875	F	176
Gold Coast	Contributing family workers	7875	M	114
Gold Coast	Contributing family workers	15750	F	255
Gold Coast	Contributing family workers	15750	M	129
Gold Coast	Contributing family workers	21000	F	246
Gold Coast	Contributing family workers	21000	M	167
Gold Coast	Contributing family workers	26250	F	195
Gold Coast	Contributing family workers	26250	M	135
Gold Coast	Contributing family workers	34125	F	187
Gold Coast	Contributing family workers	34125	M	165
Gold Coast	Contributing family workers	42000	F	155
Gold Coast	Contributing family workers	42000	M	122
Gold Coast	Contributing family workers	52500	F	120
Gold Coast	Contributing family workers	52500	M	142
Gold Coast	Contributing family workers	65625	F	124
Gold Coast	Contributing family workers	65625	M	102
Gold Coast	Contributing family workers	78750	F	82
Gold Coast	Contributing family workers	78750	M	94
Gold Coast	Contributing family workers	91875	F	61
Gold Coast	Contributing family workers	91875	M	68
Gold Coast	Contributing family workers	105000	F	29
Gold Coast	Contributing family workers	105000	M	40
Gold Coast	Contributing family workers	157500	F	48
Gold Coast	Contributing family workers	157500	M	53
Gold Coast	Contributing family workers	Inf	F	65
Gold Coast	Contributing family workers	Inf	M	65
Gold Coast	Employee	0	F	370
Gold Coast	Employee	0	M	304
Gold Coast	Employee	7875	F	4631
Gold Coast	Employee	7875	M	3057
Gold Coast	Employee	15750	F	5239
Gold Coast	Employee	15750	M	2594
Gold Coast	Employee	21000	F	5805
Gold Coast	Employee	21000	M	2774
Gold Coast	Employee	26250	F	7489
Gold Coast	Employee	26250	M	3677
Gold Coast	Employee	34125	F	13186
Gold Coast	Employee	34125	M	6105
Gold Coast	Employee	42000	F	16144
Gold Coast	Employee	42000	M	9979
Gold Coast	Employee	52500	F	15534
Gold Coast	Employee	52500	M	13886
Gold Coast	Employee	65625	F	13043
Gold Coast	Employee	65625	M	14169
Gold Coast	Employee	78750	F	7619
Gold Coast	Employee	78750	M	9240
Gold Coast	Employee	91875	F	5861
Gold Coast	Employee	91875	M	7529
Gold Coast	Employee	105000	F	3148
Gold Coast	Employee	105000	M	5156
Gold Coast	Employee	157500	F	3040
Gold Coast	Employee	157500	M	6472
Gold Coast	Employee	Inf	F	944
Gold Coast	Employee	Inf	M	2755
Gold Coast	Owner managers of incorporated enterprises	0	F	59
Gold Coast	Owner managers of incorporated enterprises	0	M	96
Gold Coast	Owner managers of incorporated enterprises	7875	F	91
Gold Coast	Owner managers of incorporated enterprises	7875	M	76
Gold Coast	Owner managers of incorporated enterprises	15750	F	215
Gold Coast	Owner managers of incorporated enterprises	15750	M	150
Gold Coast	Owner managers of incorporated enterprises	21000	F	367
Gold Coast	Owner managers of incorporated enterprises	21000	M	361
Gold Coast	Owner managers of incorporated enterprises	26250	F	362
Gold Coast	Owner managers of incorporated enterprises	26250	M	423
Gold Coast	Owner managers of incorporated enterprises	34125	F	691
Gold Coast	Owner managers of incorporated enterprises	34125	M	764
Gold Coast	Owner managers of incorporated enterprises	42000	F	800
Gold Coast	Owner managers of incorporated enterprises	42000	M	1048
Gold Coast	Owner managers of incorporated enterprises	52500	F	790
Gold Coast	Owner managers of incorporated enterprises	52500	M	1425
Gold Coast	Owner managers of incorporated enterprises	65625	F	896
Gold Coast	Owner managers of incorporated enterprises	65625	M	1861
Gold Coast	Owner managers of incorporated enterprises	78750	F	668
Gold Coast	Owner managers of incorporated enterprises	78750	M	1552
Gold Coast	Owner managers of incorporated enterprises	91875	F	666
Gold Coast	Owner managers of incorporated enterprises	91875	M	1720
Gold Coast	Owner managers of incorporated enterprises	105000	F	359
Gold Coast	Owner managers of incorporated enterprises	105000	M	945
Gold Coast	Owner managers of incorporated enterprises	157500	F	540
Gold Coast	Owner managers of incorporated enterprises	157500	M	1698
Gold Coast	Owner managers of incorporated enterprises	Inf	F	582
Gold Coast	Owner managers of incorporated enterprises	Inf	M	2066
Gold Coast	Owner managers of unincorporated enterprises	0	F	99
Gold Coast	Owner managers of unincorporated enterprises	0	M	116
Gold Coast	Owner managers of unincorporated enterprises	7875	F	366
Gold Coast	Owner managers of unincorporated enterprises	7875	M	153
Gold Coast	Owner managers of unincorporated enterprises	15750	F	729
Gold Coast	Owner managers of unincorporated enterprises	15750	M	368
Gold Coast	Owner managers of unincorporated enterprises	21000	F	728
Gold Coast	Owner managers of unincorporated enterprises	21000	M	591
Gold Coast	Owner managers of unincorporated enterprises	26250	F	821
Gold Coast	Owner managers of unincorporated enterprises	26250	M	739
Gold Coast	Owner managers of unincorporated enterprises	34125	F	1053
Gold Coast	Owner managers of unincorporated enterprises	34125	M	1102
Gold Coast	Owner managers of unincorporated enterprises	42000	F	947
Gold Coast	Owner managers of unincorporated enterprises	42000	M	1261
Gold Coast	Owner managers of unincorporated enterprises	52500	F	853
Gold Coast	Owner managers of unincorporated enterprises	52500	M	1444
Gold Coast	Owner managers of unincorporated enterprises	65625	F	723
Gold Coast	Owner managers of unincorporated enterprises	65625	M	1552
Gold Coast	Owner managers of unincorporated enterprises	78750	F	447
Gold Coast	Owner managers of unincorporated enterprises	78750	M	1062
Gold Coast	Owner managers of unincorporated enterprises	91875	F	305
Gold Coast	Owner managers of unincorporated enterprises	91875	M	843
Gold Coast	Owner managers of unincorporated enterprises	105000	F	161
Gold Coast	Owner managers of unincorporated enterprises	105000	M	467
Gold Coast	Owner managers of unincorporated enterprises	157500	F	216
Gold Coast	Owner managers of unincorporated enterprises	157500	M	615
Gold Coast	Owner managers of unincorporated enterprises	Inf	F	205
Gold Coast	Owner managers of unincorporated enterprises	Inf	M	546
Gold Coast	Status in employment not stated	0	F	24
Gold Coast	Status in employment not stated	0	M	21
Gold Coast	Status in employment not stated	7875	F	45
Gold Coast	Status in employment not stated	7875	M	25
Gold Coast	Status in employment not stated	15750	F	73
Gold Coast	Status in employment not stated	15750	M	48
Gold Coast	Status in employment not stated	21000	F	88
Gold Coast	Status in employment not stated	21000	M	66
Gold Coast	Status in employment not stated	26250	F	99
Gold Coast	Status in employment not stated	26250	M	63
Gold Coast	Status in employment not stated	34125	F	150
Gold Coast	Status in employment not stated	34125	M	115
Gold Coast	Status in employment not stated	42000	F	122
Gold Coast	Status in employment not stated	42000	M	144
Gold Coast	Status in employment not stated	52500	F	90
Gold Coast	Status in employment not stated	52500	M	139
Gold Coast	Status in employment not stated	65625	F	75
Gold Coast	Status in employment not stated	65625	M	131
Gold Coast	Status in employment not stated	78750	F	47
Gold Coast	Status in employment not stated	78750	M	82
Gold Coast	Status in employment not stated	91875	F	30
Gold Coast	Status in employment not stated	91875	M	56
Gold Coast	Status in employment not stated	105000	F	12
Gold Coast	Status in employment not stated	105000	M	41
Gold Coast	Status in employment not stated	157500	F	18
Gold Coast	Status in employment not stated	157500	M	47
Gold Coast	Status in employment not stated	Inf	F	13
Gold Coast	Status in employment not stated	Inf	M	52
Ipswich	Contributing family workers	0	F	187
Ipswich	Contributing family workers	0	M	162
Ipswich	Contributing family workers	7875	F	85
Ipswich	Contributing family workers	7875	M	61
Ipswich	Contributing family workers	15750	F	106
Ipswich	Contributing family workers	15750	M	104
Ipswich	Contributing family workers	21000	F	84
Ipswich	Contributing family workers	21000	M	83
Ipswich	Contributing family workers	26250	F	73
Ipswich	Contributing family workers	26250	M	59
Ipswich	Contributing family workers	34125	F	79
Ipswich	Contributing family workers	34125	M	82
Ipswich	Contributing family workers	42000	F	45
Ipswich	Contributing family workers	42000	M	52
Ipswich	Contributing family workers	52500	F	28
Ipswich	Contributing family workers	52500	M	51
Ipswich	Contributing family workers	65625	F	28
Ipswich	Contributing family workers	65625	M	47
Ipswich	Contributing family workers	78750	F	14
Ipswich	Contributing family workers	78750	M	17
Ipswich	Contributing family workers	91875	F	16
Ipswich	Contributing family workers	91875	M	34
Ipswich	Contributing family workers	105000	F	10
Ipswich	Contributing family workers	105000	M	13
Ipswich	Contributing family workers	157500	F	5
Ipswich	Contributing family workers	157500	M	15
Ipswich	Contributing family workers	Inf	F	10
Ipswich	Contributing family workers	Inf	M	18
Ipswich	Employee	0	F	157
Ipswich	Employee	0	M	155
Ipswich	Employee	7875	F	2062
Ipswich	Employee	7875	M	1256
Ipswich	Employee	15750	F	2205
Ipswich	Employee	15750	M	1092
Ipswich	Employee	21000	F	2282
Ipswich	Employee	21000	M	1116
Ipswich	Employee	26250	F	2825
Ipswich	Employee	26250	M	1432
Ipswich	Employee	34125	F	5257
Ipswich	Employee	34125	M	2502
Ipswich	Employee	42000	F	6669
Ipswich	Employee	42000	M	4862
Ipswich	Employee	52500	F	6563
Ipswich	Employee	52500	M	7619
Ipswich	Employee	65625	F	5863
Ipswich	Employee	65625	M	8463
Ipswich	Employee	78750	F	3730
Ipswich	Employee	78750	M	6081
Ipswich	Employee	91875	F	2966
Ipswich	Employee	91875	M	5096
Ipswich	Employee	105000	F	1504
Ipswich	Employee	105000	M	3225
Ipswich	Employee	157500	F	1369
Ipswich	Employee	157500	M	4049
Ipswich	Employee	Inf	F	334
Ipswich	Employee	Inf	M	1340
Ipswich	Owner managers of incorporated enterprises	0	F	12
Ipswich	Owner managers of incorporated enterprises	0	M	26
Ipswich	Owner managers of incorporated enterprises	7875	F	31
Ipswich	Owner managers of incorporated enterprises	7875	M	21
Ipswich	Owner managers of incorporated enterprises	15750	F	51
Ipswich	Owner managers of incorporated enterprises	15750	M	54
Ipswich	Owner managers of incorporated enterprises	21000	F	90
Ipswich	Owner managers of incorporated enterprises	21000	M	105
Ipswich	Owner managers of incorporated enterprises	26250	F	96
Ipswich	Owner managers of incorporated enterprises	26250	M	95
Ipswich	Owner managers of incorporated enterprises	34125	F	166
Ipswich	Owner managers of incorporated enterprises	34125	M	220
Ipswich	Owner managers of incorporated enterprises	42000	F	179
Ipswich	Owner managers of incorporated enterprises	42000	M	290
Ipswich	Owner managers of incorporated enterprises	52500	F	212
Ipswich	Owner managers of incorporated enterprises	52500	M	412
Ipswich	Owner managers of incorporated enterprises	65625	F	197
Ipswich	Owner managers of incorporated enterprises	65625	M	500
Ipswich	Owner managers of incorporated enterprises	78750	F	142
Ipswich	Owner managers of incorporated enterprises	78750	M	397
Ipswich	Owner managers of incorporated enterprises	91875	F	139
Ipswich	Owner managers of incorporated enterprises	91875	M	420
Ipswich	Owner managers of incorporated enterprises	105000	F	70
Ipswich	Owner managers of incorporated enterprises	105000	M	222
Ipswich	Owner managers of incorporated enterprises	157500	F	109
Ipswich	Owner managers of incorporated enterprises	157500	M	365
Ipswich	Owner managers of incorporated enterprises	Inf	F	97
Ipswich	Owner managers of incorporated enterprises	Inf	M	439
Ipswich	Owner managers of unincorporated enterprises	0	F	34
Ipswich	Owner managers of unincorporated enterprises	0	M	44
Ipswich	Owner managers of unincorporated enterprises	7875	F	182
Ipswich	Owner managers of unincorporated enterprises	7875	M	85
Ipswich	Owner managers of unincorporated enterprises	15750	F	305
Ipswich	Owner managers of unincorporated enterprises	15750	M	183
Ipswich	Owner managers of unincorporated enterprises	21000	F	306
Ipswich	Owner managers of unincorporated enterprises	21000	M	222
Ipswich	Owner managers of unincorporated enterprises	26250	F	329
Ipswich	Owner managers of unincorporated enterprises	26250	M	272
Ipswich	Owner managers of unincorporated enterprises	34125	F	397
Ipswich	Owner managers of unincorporated enterprises	34125	M	383
Ipswich	Owner managers of unincorporated enterprises	42000	F	316
Ipswich	Owner managers of unincorporated enterprises	42000	M	459
Ipswich	Owner managers of unincorporated enterprises	52500	F	290
Ipswich	Owner managers of unincorporated enterprises	52500	M	461
Ipswich	Owner managers of unincorporated enterprises	65625	F	246
Ipswich	Owner managers of unincorporated enterprises	65625	M	516
Ipswich	Owner managers of unincorporated enterprises	78750	F	138
Ipswich	Owner managers of unincorporated enterprises	78750	M	327
Ipswich	Owner managers of unincorporated enterprises	91875	F	84
Ipswich	Owner managers of unincorporated enterprises	91875	M	239
Ipswich	Owner managers of unincorporated enterprises	105000	F	64
Ipswich	Owner managers of unincorporated enterprises	105000	M	149
