SA4_NAME16	CountryOfBirth	Sex	workers
South Australia - South East	USA	F	82
South Australia - South East	USA	M	68
South Australia - South East	VNM	F	75
South Australia - South East	VNM	M	100
South Australia - South East	ZWE	F	37
South Australia - South East	ZWE	M	38
Migratory - Offshore - Shipping (SA)	AUS	F	3
Migratory - Offshore - Shipping (SA)	AUS	M	48
Migratory - Offshore - Shipping (SA)	NZL	M	4
Migratory - Offshore - Shipping (SA)	GBR	M	4
No usual address (SA)		F	528
No usual address (SA)		M	1275
No usual address (SA)	AUS	F	6779
No usual address (SA)	AUS	M	19323
No usual address (SA)	CAN	F	17
No usual address (SA)	CAN	M	33
No usual address (SA)	CHN	F	101
No usual address (SA)	CHN	M	207
No usual address (SA)	HRV	F	21
No usual address (SA)	HRV	M	81
No usual address (SA)	EGY	F	5
No usual address (SA)	EGY	M	7
No usual address (SA)	FJI	F	6
No usual address (SA)	FJI	M	17
No usual address (SA)	MKD	F	4
No usual address (SA)	MKD	M	3
No usual address (SA)	DEU	F	50
No usual address (SA)	DEU	M	101
No usual address (SA)	GRC	F	17
No usual address (SA)	GRC	M	97
No usual address (SA)	HKG	F	19
No usual address (SA)	HKG	M	35
No usual address (SA)	IND	F	120
No usual address (SA)	IND	M	372
No usual address (SA)	IDN	F	10
No usual address (SA)	IDN	M	20
No usual address (SA)	IRN	F	19
No usual address (SA)	IRN	M	59
No usual address (SA)	IRQ	F	3
No usual address (SA)	IRQ	M	13
No usual address (SA)	IRL	F	16
No usual address (SA)	IRL	M	62
No usual address (SA)	ITA	F	64
No usual address (SA)	ITA	M	251
No usual address (SA)	JPN	F	19
No usual address (SA)	JPN	M	8
No usual address (SA)	LBN	F	7
No usual address (SA)	LBN	M	23
No usual address (SA)	MYS	F	48
No usual address (SA)	MYS	M	66
No usual address (SA)	MLT	F	3
No usual address (SA)	MLT	M	13
No usual address (SA)	NLD	F	35
No usual address (SA)	NLD	M	96
No usual address (SA)	NZL	F	133
No usual address (SA)	NZL	M	329
No usual address (SA)	PAK	F	3
No usual address (SA)	PAK	M	34
No usual address (SA)	PHL	F	70
No usual address (SA)	PHL	M	54
No usual address (SA)	POL	F	35
No usual address (SA)	POL	M	83
No usual address (SA)	SGP	F	14
No usual address (SA)	SGP	M	22
No usual address (SA)	ZAF	F	54
No usual address (SA)	ZAF	M	77
No usual address (SA)	KOR	F	21
No usual address (SA)	KOR	M	39
No usual address (SA)	LKA	F	20
No usual address (SA)	LKA	M	27
No usual address (SA)	THA	F	37
No usual address (SA)	THA	M	13
No usual address (SA)	TUR	M	9
No usual address (SA)	GBR	F	766
No usual address (SA)	GBR	M	2132
No usual address (SA)	USA	F	25
No usual address (SA)	USA	M	53
No usual address (SA)	VNM	F	74
No usual address (SA)	VNM	M	106
No usual address (SA)	ZWE	F	12
No usual address (SA)	ZWE	M	21
Bunbury		F	1388
Bunbury		M	1446
Bunbury	AUS	F	26551
Bunbury	AUS	M	26457
Bunbury	CAN	F	114
Bunbury	CAN	M	55
Bunbury	CHN	F	102
Bunbury	CHN	M	87
Bunbury	HRV	F	7
Bunbury	HRV	M	8
Bunbury	EGY	F	3
Bunbury	EGY	M	17
Bunbury	FJI	F	18
Bunbury	FJI	M	13
Bunbury	MKD	M	3
Bunbury	DEU	F	197
Bunbury	DEU	M	113
Bunbury	GRC	F	4
Bunbury	GRC	M	6
Bunbury	HKG	F	31
Bunbury	HKG	M	29
Bunbury	IND	F	175
Bunbury	IND	M	297
Bunbury	IDN	F	71
Bunbury	IDN	M	37
Bunbury	IRN	F	14
Bunbury	IRN	M	33
Bunbury	IRQ	F	7
Bunbury	IRQ	M	19
Bunbury	IRL	F	175
Bunbury	IRL	M	186
Bunbury	ITA	F	97
Bunbury	ITA	M	176
Bunbury	JPN	F	59
Bunbury	JPN	M	27
Bunbury	LBN	F	5
Bunbury	LBN	M	16
Bunbury	MYS	F	90
Bunbury	MYS	M	80
Bunbury	MLT	F	6
Bunbury	MLT	M	12
Bunbury	NLD	F	125
Bunbury	NLD	M	119
Bunbury	NZL	F	1278
Bunbury	NZL	M	1363
Bunbury	PAK	F	13
Bunbury	PAK	M	33
Bunbury	PHL	F	470
Bunbury	PHL	M	394
Bunbury	POL	F	41
Bunbury	POL	M	30
Bunbury	SGP	F	50
Bunbury	SGP	M	65
Bunbury	ZAF	F	627
Bunbury	ZAF	M	637
Bunbury	KOR	F	85
Bunbury	KOR	M	139
Bunbury	LKA	F	31
Bunbury	LKA	M	40
Bunbury	THA	F	79
Bunbury	THA	M	15
Bunbury	TUR	M	3
Bunbury	GBR	F	2969
Bunbury	GBR	M	2769
Bunbury	USA	F	140
Bunbury	USA	M	126
Bunbury	VNM	F	66
Bunbury	VNM	M	46
Bunbury	ZWE	F	212
Bunbury	ZWE	M	217
Mandurah		F	557
Mandurah		M	458
Mandurah	AUS	F	9817
Mandurah	AUS	M	7515
Mandurah	CAN	F	45
Mandurah	CAN	M	29
Mandurah	CHN	F	61
Mandurah	CHN	M	40
Mandurah	HRV	F	9
Mandurah	HRV	M	5
Mandurah	EGY	F	3
Mandurah	EGY	M	8
Mandurah	MKD	F	3
Mandurah	DEU	F	50
Mandurah	DEU	M	30
Mandurah	GRC	M	5
Mandurah	HKG	F	16
Mandurah	HKG	M	7
Mandurah	IND	F	157
Mandurah	IND	M	225
Mandurah	IDN	F	50
Mandurah	IDN	M	22
Mandurah	IRN	F	27
Mandurah	IRN	M	39
Mandurah	IRQ	M	3
Mandurah	IRL	F	106
Mandurah	IRL	M	75
Mandurah	ITA	F	25
Mandurah	ITA	M	37
Mandurah	JPN	F	14
Mandurah	JPN	M	7
Mandurah	LBN	F	3
Mandurah	MYS	F	74
Mandurah	MYS	M	54
Mandurah	MLT	F	4
Mandurah	MLT	M	4
Mandurah	NLD	F	44
Mandurah	NLD	M	35
Mandurah	NZL	F	726
Mandurah	NZL	M	503
Mandurah	PAK	F	9
Mandurah	PAK	M	22
Mandurah	PHL	F	277
Mandurah	PHL	M	140
Mandurah	POL	F	18
Mandurah	POL	M	9
Mandurah	SGP	F	48
Mandurah	SGP	M	30
Mandurah	ZAF	F	340
Mandurah	ZAF	M	226
Mandurah	KOR	F	16
Mandurah	KOR	M	31
Mandurah	LKA	F	29
Mandurah	LKA	M	40
Mandurah	THA	F	71
Mandurah	THA	M	16
Mandurah	GBR	F	2231
Mandurah	GBR	M	1666
Mandurah	USA	F	39
Mandurah	USA	M	43
Mandurah	VNM	F	34
Mandurah	VNM	M	15
Mandurah	ZWE	F	89
Mandurah	ZWE	M	60
Perth - Inner		F	9390
Perth - Inner		M	8547
Perth - Inner	AUS	F	66236
Perth - Inner	AUS	M	57622
Perth - Inner	CAN	F	575
Perth - Inner	CAN	M	488
Perth - Inner	CHN	F	2090
Perth - Inner	CHN	M	1644
Perth - Inner	HRV	F	223
Perth - Inner	HRV	M	167
Perth - Inner	EGY	F	61
Perth - Inner	EGY	M	121
Perth - Inner	FJI	F	82
Perth - Inner	FJI	M	80
Perth - Inner	MKD	F	236
Perth - Inner	MKD	M	175
Perth - Inner	DEU	F	678
Perth - Inner	DEU	M	546
Perth - Inner	GRC	F	64
Perth - Inner	GRC	M	88
Perth - Inner	HKG	F	603
Perth - Inner	HKG	M	603
Perth - Inner	IND	F	3278
Perth - Inner	IND	M	4216
Perth - Inner	IDN	F	990
Perth - Inner	IDN	M	781
Perth - Inner	IRN	F	380
Perth - Inner	IRN	M	487
Perth - Inner	IRQ	F	43
Perth - Inner	IRQ	M	108
Perth - Inner	IRL	F	1774
Perth - Inner	IRL	M	1460
Perth - Inner	ITA	F	633
Perth - Inner	ITA	M	890
Perth - Inner	JPN	F	622
Perth - Inner	JPN	M	400
Perth - Inner	LBN	F	30
Perth - Inner	LBN	M	45
Perth - Inner	MYS	F	2833
Perth - Inner	MYS	M	2575
Perth - Inner	MLT	F	35
Perth - Inner	MLT	M	34
Perth - Inner	NLD	F	282
Perth - Inner	NLD	M	406
Perth - Inner	NZL	F	3998
Perth - Inner	NZL	M	3286
Perth - Inner	PAK	F	131
Perth - Inner	PAK	M	525
Perth - Inner	PHL	F	1657
Perth - Inner	PHL	M	913
Perth - Inner	POL	F	496
Perth - Inner	POL	M	288
Perth - Inner	SGP	F	1473
Perth - Inner	SGP	M	1163
Perth - Inner	ZAF	F	2826
Perth - Inner	ZAF	M	3176
Perth - Inner	KOR	F	604
Perth - Inner	KOR	M	535
Perth - Inner	LKA	F	525
Perth - Inner	LKA	M	739
Perth - Inner	THA	F	532
Perth - Inner	THA	M	239
Perth - Inner	TUR	F	44
Perth - Inner	TUR	M	80
Perth - Inner	GBR	F	12891
Perth - Inner	GBR	M	13498
Perth - Inner	USA	F	712
Perth - Inner	USA	M	780
Perth - Inner	VNM	F	1039
Perth - Inner	VNM	M	842
Perth - Inner	ZWE	F	890
Perth - Inner	ZWE	M	874
Perth - North East		F	2846
Perth - North East		M	3765
Perth - North East	AUS	F	24423
Perth - North East	AUS	M	27808
Perth - North East	CAN	F	108
Perth - North East	CAN	M	104
Perth - North East	CHN	F	471
Perth - North East	CHN	M	610
Perth - North East	HRV	F	79
Perth - North East	HRV	M	103
Perth - North East	EGY	F	20
Perth - North East	EGY	M	35
Perth - North East	FJI	F	20
Perth - North East	FJI	M	22
Perth - North East	MKD	F	72
Perth - North East	MKD	M	112
Perth - North East	DEU	F	214
Perth - North East	DEU	M	208
Perth - North East	GRC	F	21
Perth - North East	GRC	M	35
Perth - North East	HKG	F	120
Perth - North East	HKG	M	143
Perth - North East	IND	F	1041
Perth - North East	IND	M	1912
Perth - North East	IDN	F	157
Perth - North East	IDN	M	137
Perth - North East	IRN	F	81
Perth - North East	IRN	M	123
Perth - North East	IRQ	F	43
Perth - North East	IRQ	M	92
Perth - North East	IRL	F	352
Perth - North East	IRL	M	517
Perth - North East	ITA	F	240
Perth - North East	ITA	M	490
Perth - North East	JPN	F	74
Perth - North East	JPN	M	24
Perth - North East	LBN	F	17
Perth - North East	LBN	M	26
Perth - North East	MYS	F	406
Perth - North East	MYS	M	504
Perth - North East	MLT	F	12
Perth - North East	MLT	M	22
Perth - North East	NLD	F	88
Perth - North East	NLD	M	124
Perth - North East	NZL	F	1632
Perth - North East	NZL	M	2335
Perth - North East	PAK	F	40
Perth - North East	PAK	M	153
Perth - North East	PHL	F	794
Perth - North East	PHL	M	795
Perth - North East	POL	F	158
Perth - North East	POL	M	148
Perth - North East	SGP	F	229
Perth - North East	SGP	M	305
Perth - North East	ZAF	F	783
Perth - North East	ZAF	M	1049
Perth - North East	KOR	F	103
Perth - North East	KOR	M	161
Perth - North East	LKA	F	130
Perth - North East	LKA	M	210
Perth - North East	THA	F	207
Perth - North East	THA	M	75
Perth - North East	TUR	F	8
Perth - North East	TUR	M	35
Perth - North East	GBR	F	3936
Perth - North East	GBR	M	5176
Perth - North East	USA	F	162
Perth - North East	USA	M	181
Perth - North East	VNM	F	767
Perth - North East	VNM	M	814
Perth - North East	ZWE	F	298
Perth - North East	ZWE	M	311
Perth - North West		F	5653
Perth - North West		M	5811
Perth - North West	AUS	F	45360
Perth - North West	AUS	M	41157
Perth - North West	CAN	F	295
Perth - North West	CAN	M	223
Perth - North West	CHN	F	816
Perth - North West	CHN	M	718
Perth - North West	HRV	F	150
Perth - North West	HRV	M	140
Perth - North West	EGY	F	111
Perth - North West	EGY	M	144
Perth - North West	FJI	F	40
Perth - North West	FJI	M	26
Perth - North West	MKD	F	279
Perth - North West	MKD	M	273
Perth - North West	DEU	F	405
Perth - North West	DEU	M	340
Perth - North West	GRC	F	71
Perth - North West	GRC	M	99
Perth - North West	HKG	F	233
Perth - North West	HKG	M	222
Perth - North West	IND	F	1832
Perth - North West	IND	M	2692
Perth - North West	IDN	F	297
Perth - North West	IDN	M	221
Perth - North West	IRN	F	229
Perth - North West	IRN	M	251
Perth - North West	IRQ	F	64
Perth - North West	IRQ	M	118
Perth - North West	IRL	F	1152
Perth - North West	IRL	M	1100
Perth - North West	ITA	F	447
Perth - North West	ITA	M	652
Perth - North West	JPN	F	209
Perth - North West	JPN	M	84
Perth - North West	LBN	F	21
Perth - North West	LBN	M	37
Perth - North West	MYS	F	871
Perth - North West	MYS	M	732
Perth - North West	MLT	F	29
Perth - North West	MLT	M	39
Perth - North West	NLD	F	196
Perth - North West	NLD	M	198
Perth - North West	NZL	F	3162
Perth - North West	NZL	M	3108
Perth - North West	PAK	F	78
Perth - North West	PAK	M	306
Perth - North West	PHL	F	1038
Perth - North West	PHL	M	897
Perth - North West	POL	F	336
Perth - North West	POL	M	258
Perth - North West	SGP	F	485
Perth - North West	SGP	M	410
Perth - North West	ZAF	F	3083
Perth - North West	ZAF	M	2552
Perth - North West	KOR	F	151
Perth - North West	KOR	M	193
Perth - North West	LKA	F	179
Perth - North West	LKA	M	279
Perth - North West	THA	F	345
Perth - North West	THA	M	141
Perth - North West	TUR	F	24
Perth - North West	TUR	M	48
Perth - North West	GBR	F	13411
Perth - North West	GBR	M	11466
Perth - North West	USA	F	336
Perth - North West	USA	M	304
Perth - North West	VNM	F	1316
Perth - North West	VNM	M	1218
Perth - North West	ZWE	F	800
Perth - North West	ZWE	M	683
Perth - South East		F	6190
Perth - South East		M	8615
Perth - South East	AUS	F	48999
Perth - South East	AUS	M	59512
Perth - South East	CAN	F	226
Perth - South East	CAN	M	237
Perth - South East	CHN	F	1752
Perth - South East	CHN	M	1806
Perth - South East	HRV	F	93
Perth - South East	HRV	M	149
Perth - South East	EGY	F	41
Perth - South East	EGY	M	98
Perth - South East	FJI	F	69
Perth - South East	FJI	M	79
Perth - South East	MKD	F	65
Perth - South East	MKD	M	100
Perth - South East	DEU	F	390
Perth - South East	DEU	M	445
Perth - South East	GRC	F	26
Perth - South East	GRC	M	49
Perth - South East	HKG	F	376
Perth - South East	HKG	M	433
Perth - South East	IND	F	2616
Perth - South East	IND	M	5148
Perth - South East	IDN	F	890
Perth - South East	IDN	M	818
Perth - South East	IRN	F	209
Perth - South East	IRN	M	417
Perth - South East	IRQ	F	72
Perth - South East	IRQ	M	194
Perth - South East	IRL	F	719
Perth - South East	IRL	M	1143
Perth - South East	ITA	F	319
Perth - South East	ITA	M	704
Perth - South East	JPN	F	249
Perth - South East	JPN	M	133
Perth - South East	LBN	F	42
Perth - South East	LBN	M	83
Perth - South East	MYS	F	2277
Perth - South East	MYS	M	2386
Perth - South East	MLT	F	27
Perth - South East	MLT	M	42
Perth - South East	NLD	F	277
Perth - South East	NLD	M	342
Perth - South East	NZL	F	3608
Perth - South East	NZL	M	5132
Perth - South East	PAK	F	147
Perth - South East	PAK	M	611
Perth - South East	PHL	F	1812
Perth - South East	PHL	M	1852
Perth - South East	POL	F	210
Perth - South East	POL	M	242
Perth - South East	SGP	F	987
Perth - South East	SGP	M	1024
Perth - South East	ZAF	F	1661
Perth - South East	ZAF	M	2286
Perth - South East	KOR	F	390
Perth - South East	KOR	M	534
Perth - South East	LKA	F	472
Perth - South East	LKA	M	857
Perth - South East	THA	F	547
Perth - South East	THA	M	267
Perth - South East	TUR	F	45
Perth - South East	TUR	M	115
Perth - South East	GBR	F	8611
Perth - South East	GBR	M	11802
Perth - South East	USA	F	292
Perth - South East	USA	M	457
Perth - South East	VNM	F	762
Perth - South East	VNM	M	881
Perth - South East	ZWE	F	589
Perth - South East	ZWE	M	731
Perth - South West		F	4486
Perth - South West		M	4711
Perth - South West	AUS	F	44679
Perth - South West	AUS	M	43976
Perth - South West	CAN	F	256
Perth - South West	CAN	M	239
Perth - South West	CHN	F	1091
Perth - South West	CHN	M	1055
Perth - South West	HRV	F	230
Perth - South West	HRV	M	233
Perth - South West	EGY	F	24
Perth - South West	EGY	M	56
Perth - South West	FJI	F	53
Perth - South West	FJI	M	57
Perth - South West	MKD	F	25
Perth - South West	MKD	M	44
Perth - South West	DEU	F	381
Perth - South West	DEU	M	337
Perth - South West	GRC	F	16
Perth - South West	GRC	M	30
Perth - South West	HKG	F	233
Perth - South West	HKG	M	232
Perth - South West	IND	F	1521
Perth - South West	IND	M	2356
Perth - South West	IDN	F	549
Perth - South West	IDN	M	400
Perth - South West	IRN	F	195
Perth - South West	IRN	M	254
Perth - South West	IRQ	F	27
Perth - South West	IRQ	M	55
Perth - South West	IRL	F	578
Perth - South West	IRL	M	760
Perth - South West	ITA	F	387
Perth - South West	ITA	M	623
Perth - South West	JPN	F	201
Perth - South West	JPN	M	90
Perth - South West	LBN	F	29
Perth - South West	LBN	M	52
Perth - South West	MYS	F	1283
Perth - South West	MYS	M	1094
Perth - South West	MLT	F	18
Perth - South West	MLT	M	18
Perth - South West	NLD	F	189
Perth - South West	NLD	M	236
Perth - South West	NZL	F	3071
Perth - South West	NZL	M	3477
Perth - South West	PAK	F	48
Perth - South West	PAK	M	230
Perth - South West	PHL	F	1499
Perth - South West	PHL	M	1636
Perth - South West	POL	F	173
Perth - South West	POL	M	151
Perth - South West	SGP	F	655
Perth - South West	SGP	M	591
Perth - South West	ZAF	F	1603
Perth - South West	ZAF	M	1577
Perth - South West	KOR	F	282
Perth - South West	KOR	M	349
Perth - South West	LKA	F	260
Perth - South West	LKA	M	358
Perth - South West	THA	F	398
Perth - South West	THA	M	111
Perth - South West	TUR	F	18
Perth - South West	TUR	M	46
Perth - South West	GBR	F	9166
Perth - South West	GBR	M	9844
Perth - South West	USA	F	325
Perth - South West	USA	M	334
Perth - South West	VNM	F	365
Perth - South West	VNM	M	317
Perth - South West	ZWE	F	513
Perth - South West	ZWE	M	433
Western Australia - Wheat Belt		F	1179
Western Australia - Wheat Belt		M	1408
Western Australia - Wheat Belt	AUS	F	19494
Western Australia - Wheat Belt	AUS	M	23796
Western Australia - Wheat Belt	CAN	F	59
Western Australia - Wheat Belt	CAN	M	47
Western Australia - Wheat Belt	CHN	F	61
Western Australia - Wheat Belt	CHN	M	73
Western Australia - Wheat Belt	HRV	F	10
Western Australia - Wheat Belt	HRV	M	9
Western Australia - Wheat Belt	EGY	F	5
Western Australia - Wheat Belt	EGY	M	8
Western Australia - Wheat Belt	FJI	F	6
Western Australia - Wheat Belt	FJI	M	10
Western Australia - Wheat Belt	MKD	M	4
Western Australia - Wheat Belt	DEU	F	161
Western Australia - Wheat Belt	DEU	M	106
Western Australia - Wheat Belt	GRC	M	8
Western Australia - Wheat Belt	HKG	F	34
Western Australia - Wheat Belt	HKG	M	26
Western Australia - Wheat Belt	IND	F	142
Western Australia - Wheat Belt	IND	M	181
Western Australia - Wheat Belt	IDN	F	49
Western Australia - Wheat Belt	IDN	M	42
Western Australia - Wheat Belt	IRN	F	9
Western Australia - Wheat Belt	IRN	M	17
Western Australia - Wheat Belt	IRQ	M	5
Western Australia - Wheat Belt	IRL	F	111
Western Australia - Wheat Belt	IRL	M	126
Western Australia - Wheat Belt	ITA	F	46
Western Australia - Wheat Belt	ITA	M	98
Western Australia - Wheat Belt	JPN	F	10
Western Australia - Wheat Belt	JPN	M	13
Western Australia - Wheat Belt	LBN	M	3
Western Australia - Wheat Belt	MYS	F	64
Western Australia - Wheat Belt	MYS	M	89
Western Australia - Wheat Belt	MLT	F	5
Western Australia - Wheat Belt	MLT	M	7
Western Australia - Wheat Belt	NLD	F	93
Western Australia - Wheat Belt	NLD	M	107
Western Australia - Wheat Belt	NZL	F	878
Western Australia - Wheat Belt	NZL	M	1137
Western Australia - Wheat Belt	PAK	F	10
Western Australia - Wheat Belt	PAK	M	20
Western Australia - Wheat Belt	PHL	F	457
Western Australia - Wheat Belt	PHL	M	463
Western Australia - Wheat Belt	POL	F	15
Western Australia - Wheat Belt	POL	M	22
Western Australia - Wheat Belt	SGP	F	34
Western Australia - Wheat Belt	SGP	M	39
Western Australia - Wheat Belt	ZAF	F	343
Western Australia - Wheat Belt	ZAF	M	371
Western Australia - Wheat Belt	KOR	F	22
Western Australia - Wheat Belt	KOR	M	14
Western Australia - Wheat Belt	LKA	F	9
Western Australia - Wheat Belt	LKA	M	38
Western Australia - Wheat Belt	THA	F	83
Western Australia - Wheat Belt	THA	M	28
Western Australia - Wheat Belt	TUR	M	5
Western Australia - Wheat Belt	GBR	F	2066
Western Australia - Wheat Belt	GBR	M	1927
Western Australia - Wheat Belt	USA	F	98
Western Australia - Wheat Belt	USA	M	81
Western Australia - Wheat Belt	VNM	F	50
Western Australia - Wheat Belt	VNM	M	50
Western Australia - Wheat Belt	ZWE	F	113
Western Australia - Wheat Belt	ZWE	M	123
Western Australia - Outback (North)		F	1155
Western Australia - Outback (North)		M	2601
Western Australia - Outback (North)	AUS	F	14485
Western Australia - Outback (North)	AUS	M	35876
Western Australia - Outback (North)	CAN	F	86
Western Australia - Outback (North)	CAN	M	106
Western Australia - Outback (North)	CHN	F	109
Western Australia - Outback (North)	CHN	M	295
Western Australia - Outback (North)	HRV	F	21
Western Australia - Outback (North)	HRV	M	54
Western Australia - Outback (North)	EGY	M	37
Western Australia - Outback (North)	FJI	F	32
Western Australia - Outback (North)	FJI	M	78
Western Australia - Outback (North)	MKD	F	13
Western Australia - Outback (North)	MKD	M	38
Western Australia - Outback (North)	DEU	F	131
Western Australia - Outback (North)	DEU	M	179
Western Australia - Outback (North)	GRC	F	7
Western Australia - Outback (North)	GRC	M	19
Western Australia - Outback (North)	HKG	F	34
Western Australia - Outback (North)	HKG	M	51
Western Australia - Outback (North)	IND	F	177
Western Australia - Outback (North)	IND	M	667
Western Australia - Outback (North)	IDN	F	98
Western Australia - Outback (North)	IDN	M	128
Western Australia - Outback (North)	IRN	F	5
Western Australia - Outback (North)	IRN	M	64
Western Australia - Outback (North)	IRQ	F	3
Western Australia - Outback (North)	IRQ	M	12
Western Australia - Outback (North)	IRL	F	184
Western Australia - Outback (North)	IRL	M	742
Western Australia - Outback (North)	ITA	F	42
Western Australia - Outback (North)	ITA	M	107
Western Australia - Outback (North)	JPN	F	45
Western Australia - Outback (North)	JPN	M	30
Western Australia - Outback (North)	LBN	F	3
Western Australia - Outback (North)	LBN	M	24
Western Australia - Outback (North)	MYS	F	97
Western Australia - Outback (North)	MYS	M	226
Western Australia - Outback (North)	MLT	F	3
Western Australia - Outback (North)	MLT	M	17
Western Australia - Outback (North)	NLD	F	47
Western Australia - Outback (North)	NLD	M	109
Western Australia - Outback (North)	NZL	F	1723
Western Australia - Outback (North)	NZL	M	4756
Western Australia - Outback (North)	PAK	F	11
Western Australia - Outback (North)	PAK	M	65
Western Australia - Outback (North)	PHL	F	540
Western Australia - Outback (North)	PHL	M	1038
Western Australia - Outback (North)	POL	F	18
Western Australia - Outback (North)	POL	M	54
Western Australia - Outback (North)	SGP	F	53
Western Australia - Outback (North)	SGP	M	110
Western Australia - Outback (North)	ZAF	F	249
Western Australia - Outback (North)	ZAF	M	948
Western Australia - Outback (North)	KOR	F	49
Western Australia - Outback (North)	KOR	M	167
Western Australia - Outback (North)	LKA	F	35
Western Australia - Outback (North)	LKA	M	129
Western Australia - Outback (North)	THA	F	187
Western Australia - Outback (North)	THA	M	68
Western Australia - Outback (North)	TUR	F	7
Western Australia - Outback (North)	TUR	M	18
Western Australia - Outback (North)	GBR	F	1166
Western Australia - Outback (North)	GBR	M	4052
Western Australia - Outback (North)	USA	F	72
Western Australia - Outback (North)	USA	M	183
Western Australia - Outback (North)	VNM	F	39
Western Australia - Outback (North)	VNM	M	83
Western Australia - Outback (North)	ZWE	F	109
Western Australia - Outback (North)	ZWE	M	478
Western Australia - Outback (South)		F	1031
Western Australia - Outback (South)		M	1411
Western Australia - Outback (South)	AUS	F	18033
Western Australia - Outback (South)	AUS	M	25122
Western Australia - Outback (South)	CAN	F	78
Western Australia - Outback (South)	CAN	M	62
Western Australia - Outback (South)	CHN	F	67
Western Australia - Outback (South)	CHN	M	124
Western Australia - Outback (South)	HRV	F	22
Western Australia - Outback (South)	HRV	M	31
Western Australia - Outback (South)	EGY	F	9
Western Australia - Outback (South)	EGY	M	15
Western Australia - Outback (South)	FJI	F	43
Western Australia - Outback (South)	FJI	M	66
Western Australia - Outback (South)	MKD	F	8
Western Australia - Outback (South)	MKD	M	8
Western Australia - Outback (South)	DEU	F	131
Western Australia - Outback (South)	DEU	M	125
Western Australia - Outback (South)	GRC	F	7
Western Australia - Outback (South)	GRC	M	8
Western Australia - Outback (South)	HKG	F	16
Western Australia - Outback (South)	HKG	M	27
Western Australia - Outback (South)	IND	F	165
Western Australia - Outback (South)	IND	M	330
Western Australia - Outback (South)	IDN	F	60
Western Australia - Outback (South)	IDN	M	45
Western Australia - Outback (South)	IRN	F	13
Western Australia - Outback (South)	IRN	M	28
Western Australia - Outback (South)	IRQ	F	4
Western Australia - Outback (South)	IRQ	M	4
Western Australia - Outback (South)	IRL	F	122
Western Australia - Outback (South)	IRL	M	218
Western Australia - Outback (South)	ITA	F	35
Western Australia - Outback (South)	ITA	M	63
Western Australia - Outback (South)	JPN	F	11
Western Australia - Outback (South)	JPN	M	9
Western Australia - Outback (South)	LBN	M	5
Western Australia - Outback (South)	MYS	F	62
Western Australia - Outback (South)	MYS	M	83
Western Australia - Outback (South)	MLT	F	3
Western Australia - Outback (South)	MLT	M	3
Western Australia - Outback (South)	NLD	F	52
Western Australia - Outback (South)	NLD	M	76
Western Australia - Outback (South)	NZL	F	1532
Western Australia - Outback (South)	NZL	M	2541
Western Australia - Outback (South)	PAK	F	7
Western Australia - Outback (South)	PAK	M	35
Western Australia - Outback (South)	PHL	F	505
Western Australia - Outback (South)	PHL	M	463
Western Australia - Outback (South)	POL	F	19
Western Australia - Outback (South)	POL	M	23
Western Australia - Outback (South)	SGP	F	35
Western Australia - Outback (South)	SGP	M	37
Western Australia - Outback (South)	ZAF	F	478
Western Australia - Outback (South)	ZAF	M	660
Western Australia - Outback (South)	KOR	F	18
Western Australia - Outback (South)	KOR	M	29
Western Australia - Outback (South)	LKA	F	28
Western Australia - Outback (South)	LKA	M	63
Western Australia - Outback (South)	THA	F	135
Western Australia - Outback (South)	THA	M	42
Western Australia - Outback (South)	TUR	F	3
Western Australia - Outback (South)	TUR	M	5
Western Australia - Outback (South)	GBR	F	1437
Western Australia - Outback (South)	GBR	M	2087
Western Australia - Outback (South)	USA	F	66
Western Australia - Outback (South)	USA	M	87
Western Australia - Outback (South)	VNM	F	85
Western Australia - Outback (South)	VNM	M	106
Western Australia - Outback (South)	ZWE	F	170
Western Australia - Outback (South)	ZWE	M	293
Migratory - Offshore - Shipping (WA)		F	3
Migratory - Offshore - Shipping (WA)		M	52
Migratory - Offshore - Shipping (WA)	AUS	F	67
Migratory - Offshore - Shipping (WA)	AUS	M	995
Migratory - Offshore - Shipping (WA)	CAN	M	7
Migratory - Offshore - Shipping (WA)	HRV	M	3
Migratory - Offshore - Shipping (WA)	DEU	M	4
Migratory - Offshore - Shipping (WA)	IND	F	3
Migratory - Offshore - Shipping (WA)	IND	M	16
Migratory - Offshore - Shipping (WA)	IDN	M	6
Migratory - Offshore - Shipping (WA)	IRN	M	4
Migratory - Offshore - Shipping (WA)	IRL	M	17
Migratory - Offshore - Shipping (WA)	ITA	M	4
Migratory - Offshore - Shipping (WA)	MYS	M	9
Migratory - Offshore - Shipping (WA)	NLD	M	7
Migratory - Offshore - Shipping (WA)	NZL	F	11
Migratory - Offshore - Shipping (WA)	NZL	M	118
Migratory - Offshore - Shipping (WA)	PHL	F	3
Migratory - Offshore - Shipping (WA)	PHL	M	13
Migratory - Offshore - Shipping (WA)	SGP	M	3
Migratory - Offshore - Shipping (WA)	ZAF	M	11
Migratory - Offshore - Shipping (WA)	LKA	M	4
Migratory - Offshore - Shipping (WA)	GBR	F	4
Migratory - Offshore - Shipping (WA)	GBR	M	189
Migratory - Offshore - Shipping (WA)	USA	M	16
Migratory - Offshore - Shipping (WA)	VNM	M	4
Migratory - Offshore - Shipping (WA)	ZWE	M	8
No usual address (WA)		F	1005
