SA4_CODE_2016,P_M1_Tram_Inc_LR_15_24,P_M1_Tram_Inc_LR_25_34,P_M1_Tram_Inc_LR_35_44,P_M1_Tram_Inc_LR_45_54,P_M1_Tram_Inc_LR_55_64,P_M1_Tram_Inc_LR_65_74,P_M1_Tram_Inc_LR_75ov,P_M1_Tram_Inc_LR_Tot,P_M1_Taxi_15_24,P_M1_Taxi_25_34,P_M1_Taxi_35_44,P_M1_Taxi_45_54,P_M1_Taxi_55_64,P_M1_Taxi_65_74,P_M1_Taxi_75ov,P_M1_Taxi_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_Inc_LR_15_24,P_M2_TrnTrm_Inc_LR_25_34,P_M2_TrnTrm_Inc_LR_35_44,P_M2_TrnTrm_Inc_LR_45_54,P_M2_TrnTrm_Inc_LR_55_64,P_M2_TrnTrm_Inc_LR_65_74,P_M2_TrnTrm_Inc_LR_75ov,P_M2_TrnTrm_Inc_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_Inc_LR_15_24,P_M2_BusTrm_Inc_LR_25_34,P_M2_BusTrm_Inc_LR_35_44,P_M2_BusTrm_Inc_LR_45_54,P_M2_BusTrm_Inc_LR_55_64,P_M2_BusTrm_Inc_LR_65_74,P_M2_BusTrm_Inc_LR_75ov,P_M2_BusTrm_Inc_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
312,0,0,0,0,0,3,0,5,29,31,21,23,15,8,3,130,6227,11403,11955,12269,8004,1259,130,51252,1773,1084,816,726,439,90,12,4946,29,89,116,136,127,50,12,547,62,101,115,150,115,20,0,566,91,139,126,156,90,15,0,622,106,264,270,242,149,56,9,1084,815,896,533,650,587,161,28,3673,9375,14713,14642,15006,9848,1701,194,65470,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,0,19,3,0,0,0,0,0,0,3,0,0,4,3,0,0,0,12,4,8,14,5,3,0,0,33,0,3,0,3,7,0,0,17,0,0,0,0,0,0,0,0,9,44,55,55,21,4,0,180,18,22,18,14,0,0,0,73,4,27,18,15,12,0,0,77,33,89,88,89,37,7,0,343,94,170,154,142,93,5,3,663,128,267,261,235,131,12,3,1041
313,0,0,0,0,0,0,0,3,6,16,9,17,17,4,0,75,6185,8928,10108,10882,6794,1265,95,44259,2157,812,403,448,276,67,11,4172,39,110,171,208,172,51,6,753,47,89,97,127,59,11,0,435,84,69,77,79,53,6,0,372,29,39,71,83,81,26,3,340,440,300,252,341,260,102,15,1707,9298,10509,11274,12293,7786,1547,129,52839,40,34,14,7,4,3,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,20,17,6,0,0,62,8,0,3,0,3,0,0,22,0,5,0,0,0,0,0,8,61,45,40,37,17,6,0,194,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10,3,9,8,4,0,0,32,40,4,3,3,0,0,0,55,8,8,3,0,0,0,0,14,54,22,19,14,9,3,0,114,82,109,86,88,51,12,0,424,199,173,144,131,68,16,0,736
314,7,3,0,0,3,0,0,12,14,7,13,12,3,3,0,59,5488,7480,8132,7687,4570,898,54,34297,1581,395,280,231,178,41,10,2716,22,63,87,145,88,28,5,441,59,97,82,77,52,6,0,374,48,46,56,32,16,3,0,203,18,33,43,68,46,22,0,231,317,123,123,149,140,36,3,890,7834,8418,8900,8477,5154,1053,62,39903,34,30,14,12,4,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,24,19,11,0,0,87,13,9,4,10,3,0,0,38,9,9,8,4,4,0,0,32,74,58,51,43,27,3,0,252,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,4,4,10,8,0,0,33,31,6,0,0,3,0,0,47,0,0,0,0,0,0,0,0,41,10,11,12,7,0,0,75,82,53,47,53,23,8,0,266,192,123,102,104,54,9,0,595
315,0,0,0,0,0,0,0,8,19,21,24,23,20,7,0,111,2142,4429,4039,4199,2920,611,65,18395,797,594,448,392,265,47,7,2549,33,61,68,90,96,39,7,392,38,62,72,75,52,12,4,316,70,110,92,117,65,7,3,462,101,236,229,238,161,35,14,1016,903,1259,1047,1136,959,210,37,5535,4168,7007,6231,6434,4627,980,130,29580,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,3,0,6,3,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,9,0,7,0,0,0,14,0,3,3,0,0,0,0,5,3,7,10,4,3,0,0,26,7,18,13,14,3,0,0,58,37,90,86,75,43,7,0,340,52,112,100,94,51,12,0,410
316,4,0,0,0,4,0,0,6,29,16,7,19,20,7,0,100,11773,16355,20565,23061,15182,2765,196,89904,2885,927,673,755,588,162,20,6018,37,125,216,304,259,79,7,1020,84,200,219,271,212,30,0,1008,249,185,249,256,163,29,4,1125,74,89,175,184,168,69,9,772,701,579,558,727,690,196,22,3476,16378,18759,22855,25748,17422,3365,264,104783,13,4,4,3,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,8,3,17,8,3,0,46,5,0,0,0,0,0,0,4,0,0,0,3,3,0,0,13,22,19,12,22,7,4,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,7,22,4,0,0,58,98,16,14,13,0,0,0,142,4,8,3,3,0,0,0,23,113,36,18,35,11,4,0,221,142,148,142,167,100,19,0,718,279,204,175,228,118,23,3,1035
317,0,0,0,0,0,0,0,4,44,26,29,26,26,11,0,158,6639,9711,9791,10774,7371,1450,102,45835,1784,845,457,465,347,73,11,3981,17,91,114,128,139,40,3,534,59,111,107,128,98,12,3,515,74,107,116,105,53,12,0,472,35,66,53,54,53,18,8,285,464,393,314,323,290,104,13,1902,9188,11390,11016,12049,8420,1716,137,53912,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,3,4,0,0,24,5,5,0,5,3,0,0,18,0,6,0,3,0,0,0,12,13,17,5,11,5,0,0,55,75,107,86,82,59,15,0,410,86,128,90,95,65,15,0,484
318,0,5,0,0,0,0,0,8,41,35,30,22,22,8,3,159,10797,15589,15392,15584,10333,1937,189,69814,2579,1033,731,759,468,105,21,5687,38,111,192,209,195,52,10,809,140,250,224,306,214,33,3,1170,250,313,304,332,163,20,0,1384,77,150,104,114,110,44,13,611,861,666,479,601,469,143,42,3253,15025,18354,17599,18045,12075,2354,276,83730,6,3,3,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,3,0,0,0,17,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,12,13,7,6,3,0,0,39,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,16,15,10,7,0,0,59,42,10,8,9,0,0,0,78,4,11,4,6,4,0,0,32,60,39,34,28,9,0,0,167,144,174,153,163,96,24,3,760,214,229,194,196,110,21,3,969
319,0,0,0,0,0,0,0,0,27,15,20,25,25,3,0,115,7678,10934,13603,16120,11628,2114,190,62268,2520,966,611,748,544,116,25,5530,27,135,192,275,248,76,17,973,78,133,172,238,177,32,16,845,144,122,133,164,138,26,3,727,42,76,95,112,129,59,18,530,569,496,533,753,709,228,56,3344,11235,12999,15450,18545,13667,2661,324,74878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,4,0,0,24,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,3,4,7,4,0,0,25,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,10,16,7,12,0,0,55,11,0,4,3,0,0,0,25,6,8,0,3,0,0,0,11,21,19,15,20,18,0,0,93,121,101,100,107,76,8,4,518,150,134,116,133,98,16,7,640
397,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,4,11,4,10,4,0,37,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,17,20,22,16,3,0,94,0,0,0,3,0,0,0,5,10,34,38,31,28,6,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,5
399,10,9,10,4,0,3,0,35,12,50,43,34,27,21,0,175,8176,15173,15838,16030,10760,2185,152,68304,2039,1278,771,738,490,106,12,5434,198,642,1060,1391,1191,300,28,4811,61,113,98,75,59,3,3,409,63,80,66,49,22,3,0,287,105,345,370,387,340,124,9,1679,183,249,170,199,163,38,8,1007,11172,18350,18701,19152,13176,2816,213,83592,35,38,22,19,10,3,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,17,32,8,3,0,92,15,20,8,0,0,0,0,43,5,3,5,3,0,0,0,22,75,77,50,51,21,7,0,289,0,3,3,0,4,0,0,17,0,3,0,0,0,0,0,6,18,17,12,17,17,8,0,89,16,14,8,4,7,0,0,49,7,5,3,3,3,0,0,26,44,46,30,29,22,7,0,185,163,253,217,200,163,20,0,1015,278,371,304,287,202,34,5,1485
401,362,805,609,429,285,35,5,2537,30,92,70,94,78,9,6,379,12428,25259,26833,27541,18869,4153,415,115505,2571,2577,1842,1841,1423,294,29,10578,21,69,90,129,98,40,3,444,139,343,312,306,187,19,3,1315,353,1052,1173,1043,594,57,8,4281,52,179,161,229,164,67,13,868,1112,1760,1138,1125,859,301,46,6333,21307,40623,38983,38649,26634,5615,573,172385,156,246,153,131,95,21,0,802,0,0,0,0,0,0,0,0,31,41,22,33,23,3,0,158,238,419,403,324,215,23,3,1615,48,65,30,33,26,7,0,195,9,27,21,28,13,4,0,94,472,798,622,551,368,57,7,2872,0,0,0,0,0,0,0,0,38,76,41,28,35,3,0,224,299,576,676,566,293,34,3,2439,189,225,122,104,86,13,0,740,43,74,65,32,34,4,0,249,563,943,901,729,451,57,4,3655,305,633,572,534,358,43,4,2446,1349,2369,2097,1813,1180,153,12,8972
402,0,4,4,0,3,0,0,18,21,78,59,41,18,9,0,229,11771,20635,20933,22157,14499,2475,210,92678,2472,1033,690,769,560,129,11,5660,37,113,143,246,183,42,0,762,84,100,89,95,74,11,0,461,57,104,130,129,105,3,0,518,42,129,124,146,137,31,5,618,474,376,352,368,297,80,8,1947,15591,23102,22860,24273,16067,2827,240,104955,61,78,49,42,34,4,0,269,0,0,0,0,0,0,0,0,4,0,0,5,4,0,0,13,11,9,6,14,13,3,0,65,15,4,0,0,0,0,0,30,0,9,16,0,3,0,0,36,100,103,76,71,52,9,0,408,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,5,28,24,26,22,19,3,0,110,87,38,16,14,11,3,0,163,5,3,0,5,6,0,0,19,120,62,38,34,34,3,0,303,119,154,127,133,80,11,0,620,331,326,240,241,166,27,0,1333
403,32,19,14,9,8,6,0,87,26,36,27,28,26,9,0,149,9369,14005,14605,16172,11943,2367,209,68676,1932,709,478,534,437,102,16,4208,21,66,71,136,107,41,3,440,69,74,68,82,56,6,0,362,90,139,158,183,127,17,0,719,38,86,85,124,94,45,10,480,546,353,341,411,357,124,14,2146,12719,16049,16179,17999,13402,2780,264,79386,55,60,32,35,25,3,0,203,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,8,19,17,12,16,8,3,0,72,9,5,0,0,0,0,0,21,3,8,5,3,3,0,0,19,89,91,52,50,42,3,0,320,0,0,0,0,0,0,0,3,7,15,3,6,3,4,0,45,21,33,60,59,50,4,0,224,63,23,21,14,5,3,0,124,11,9,5,9,7,0,0,30,98,76,83,90,65,9,0,426,115,101,100,113,78,16,0,518,307,262,231,249,185,30,3,1267
404,16,28,8,10,3,3,0,73,26,86,75,61,40,6,0,299,9997,20255,20917,23198,15897,2888,254,93398,1625,1012,644,736,524,117,14,4677,19,111,129,208,192,32,0,695,83,119,115,168,106,5,0,596,92,217,226,323,174,23,3,1055,46,127,130,161,156,35,4,653,430,373,305,364,298,72,11,1861,12939,22951,23000,25619,17660,3236,300,105711,49,51,34,41,27,3,3,215,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,16,18,25,13,18,12,3,0,85,14,7,0,8,4,3,0,31,0,6,13,12,8,0,0,31,83,91,62,76,56,8,3,383,0,0,0,0,0,0,0,0,6,9,16,6,7,0,0,44,24,27,13,18,17,7,0,105,55,41,27,18,11,5,0,157,3,6,4,8,7,0,0,25,91,83,61,50,34,9,0,327,115,196,164,137,84,17,0,717,288,376,290,269,173,29,6,1431
405,0,0,0,0,0,0,0,3,3,3,7,7,9,3,0,36,3245,4771,5493,6777,5331,1097,152,26875,639,255,172,222,188,41,6,1517,13,31,52,94,81,50,13,330,27,28,26,33,41,9,0,162,23,34,28,48,47,7,0,192,18,42,56,70,110,35,7,336,256,273,332,495,574,186,46,2158,4245,5497,6199,7785,6404,1429,229,31785,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,9,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,9,0,4,3,0,0,0,18,36,33,25,45,44,11,3,194,41,40,29,47,48,13,3,216
406,0,0,0,0,0,0,0,4,18,15,21,16,24,4,0,106,2628,4712,4679,5559,3968,748,83,22375,649,422,328,348,237,41,6,2037,6,28,32,52,58,21,3,206,43,24,22,51,30,0,0,172,25,43,56,81,49,5,0,258,52,143,146,143,96,15,3,608,373,512,396,579,483,95,25,2471,3858,6157,5930,7022,5051,942,127,29085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,23,18,7,0,0,74,3,9,4,3,0,0,0,17,9,5,4,5,0,0,0,23,16,35,32,27,11,0,0,116,25,62,61,50,44,8,0,248,46,98,99,75,56,10,0,381
407,0,3,0,0,0,0,0,3,4,11,20,17,9,5,0,70,5901,8527,9843,11811,9246,1955,264,47555,1366,706,451,482,330,93,25,3451,25,64,88,140,121,72,19,531,63,36,46,76,67,16,7,305,39,53,64,79,63,18,0,313,37,59,87,118,126,82,20,539,445,439,472,712,686,274,63,3098,7924,9931,11094,13468,10668,2516,407,56010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,11,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,4,4,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,5,4,0,0,17,7,0,0,0,0,0,0,9,0,0,3,0,0,0,0,3,12,4,3,5,4,0,0,30,56,84,72,90,90,24,3,409,72,90,76,95,95,29,3,462
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,12,17,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
499,3,6,4,0,0,0,0,18,9,36,28,12,8,11,4,112,2726,5061,5063,6067,4475,949,80,24423,497,420,253,260,182,45,3,1662,41,125,217,358,266,82,8,1099,19,12,17,16,7,0,0,71,10,23,22,20,13,0,0,93,41,113,147,214,187,46,14,765,42,48,51,60,56,14,0,283,3469,5962,5874,7088,5245,1170,109,28917,9,7,7,12,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,12,3,0,0,30,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,22,17,12,20,5,0,0,73,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,5,4,9,4,0,0,36,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,6,13,8,7,7,3,3,0,57,64,90,61,81,50,16,0,366,103,122,81,109,59,16,0,498
501,0,0,0,0,3,0,0,4,13,6,7,6,7,3,0,51,5236,8967,11197,12463,8784,1710,177,48534,1848,677,501,513,325,81,14,3961,24,72,67,106,75,35,13,382,67,33,62,69,42,16,8,293,170,99,112,156,114,8,0,660,30,39,74,89,77,57,12,378,332,351,342,403,429,175,33,2064,7825,10330,12455,13876,9899,2093,259,56728,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,4,0,0,16,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,7,6,4,0,11,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,20,14,6,0,0,72,25,3,5,3,0,0,0,35,3,3,6,3,3,0,0,15,28,36,26,24,8,0,0,117,65,102,81,87,58,16,3,417,100,143,110,109,76,20,3,565
502,0,0,0,3,0,0,0,6,4,8,7,3,3,0,0,27,2695,3409,4052,4694,3108,579,65,18593,723,217,149,158,99,27,3,1370,6,34,35,46,40,12,0,175,54,16,14,27,15,5,3,131,31,20,15,20,21,3,3,111,15,20,26,37,33,7,6,144,105,61,69,91,78,28,5,438,3749,3823,4410,5110,3411,673,87,21262,24,13,9,5,4,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,3,4,0,28,3,8,0,0,0,0,0,10,3,3,3,3,0,3,0,12,31,29,19,12,11,5,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,13,20,5,4,0,0,0,0,27,0,0,0,0,3,0,0,5,27,8,3,0,4,0,0,47,28,44,38,25,28,3,0,166,91,80,65,36,43,15,0,320
503,10,11,10,12,5,0,0,39,35,137,110,97,52,13,0,454,10238,27044,25945,24646,16282,3880,393,108429,1706,2977,1644,1520,1101,262,30,9238,7,58,55,72,55,21,0,262,97,390,409,421,185,18,0,1525,361,1258,1507,1346,563,74,3,5121,115,488,466,383,199,54,6,1701,1180,2593,1310,1027,722,173,32,7034,18611,48065,40762,36208,23188,5220,513,172564,1303,2547,2303,1786,1145,236,15,9327,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,777,2432,2368,1859,925,117,3,8486,204,417,267,225,145,25,3,1284,31,144,148,132,57,7,0,522,2319,5540,5089,4003,2271,379,25,19628,0,4,7,3,4,0,0,19,0,3,0,0,0,0,0,3,94,299,260,211,124,23,4,1012,102,146,85,61,33,6,0,437,18,97,49,35,14,5,0,223,223,548,400,304,173,34,4,1698,136,314,250,260,149,23,0,1129,2676,6400,5741,4566,2599,444,28,22455
504,0,0,0,3,0,0,0,3,30,46,30,28,18,9,0,156,8249,14720,14188,15213,10078,2178,183,64813,2059,814,501,493,370,81,12,4326,25,110,160,181,188,58,3,720,40,76,75,112,61,17,0,386,118,90,126,123,73,11,0,545,41,139,123,165,90,35,6,595,417,230,192,262,206,92,13,1409,11604,16678,15626,16775,11208,2500,220,74618,140,126,47,45,29,9,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,14,23,13,3,0,86,21,3,4,3,5,3,0,34,3,5,11,3,8,0,0,27,179,156,81,74,55,18,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,10,14,10,0,3,52,68,13,9,5,3,0,0,100,9,11,4,0,0,0,0,32,83,40,21,25,12,6,3,189,108,109,92,95,63,14,0,480,374,305,198,187,128,35,3,1221
505,3,0,3,6,3,0,0,13,46,64,47,49,35,8,3,253,15684,26122,25200,26155,16969,3658,343,114134,3918,1383,776,760,562,134,22,7551,56,184,215,286,218,78,9,1044,102,131,106,152,77,18,0,589,166,173,178,216,85,24,0,847,74,198,197,245,177,64,4,964,784,402,327,385,292,107,20,2325,22088,29571,27471,28680,18628,4137,410,130986,524,448,264,184,116,30,3,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,80,56,59,46,0,0,283,40,18,8,8,13,0,0,96,6,14,10,12,3,0,0,52,610,557,337,262,181,36,3,1988,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18,20,14,16,13,6,0,79,130,32,15,6,5,0,0,196,12,9,3,5,4,0,0,28,163,60,33,30,20,6,0,308,198,219,137,171,106,22,0,848,972,830,506,456,301,62,5,3139
506,7,8,9,0,8,0,0,20,45,118,84,80,36,8,0,376,17248,35552,33096,32081,21853,4703,373,144920,3552,1890,1157,1057,734,173,26,8594,64,260,285,413,309,96,12,1441,133,198,181,249,125,24,4,912,199,300,310,307,186,37,3,1347,109,343,305,300,250,59,13,1376,798,576,435,455,428,151,19,2866,23379,40463,36531,35444,24233,5327,456,165829,409,365,258,204,122,30,0,1388,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,38,51,36,55,43,4,0,220,43,17,11,5,9,0,0,96,13,22,15,9,7,0,0,64,501,458,322,276,185,37,0,1772,0,4,0,0,0,0,0,6,0,3,0,0,0,0,0,5,40,47,35,39,14,4,0,184,128,50,25,17,6,3,0,227,14,12,14,12,4,0,0,54,181,112,73,66,30,5,0,474,236,319,246,223,141,28,6,1203,921,887,641,568,351,73,3,3448
