SA4_CODE_2016,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
204,50,4,6,1451,1011,47,64,9,11,1140,944,74,101,23,9,1146,1228,121,117,50,15,1531,1486,145,137,30,23,1812,1560,158,171,45,27,1958,1381,137,168,66,17,1766,697,76,129,66,16,989,150,47,94,57,4,354,19,14,46,31,4,108,16,9,21,30,3,78,11421,858,1113,420,132,13938,1603,6,0,15,25,1651,1122,0,20,10,7,1160,921,5,61,8,11,1012,1171,36,109,36,4,1359,1333,74,90,52,17,1556,1516,82,160,49,15,1823,1627,62,155,44,28,1911,1588,79,125,42,20,1863,1616,91,155,62,25,1960,1184,60,143,79,14,1483,450,38,118,73,9,699,127,19,55,49,7,258,35,16,30,41,4,125,14302,576,1223,566,191,16854,1374,64,105,58,44,1644,413,33,32,68,84,632,27513,1525,2478,1102,447,33064,1136,3,4,7,10,1164,3543,27,59,3,29,3658,3570,90,206,20,25,3913,3215,199,253,30,36,3724,2980,319,316,50
205,91,15,21,2215,1451,62,106,18,16,1652,1307,96,124,27,17,1583,1735,142,213,48,24,2160,2000,186,225,52,23,2498,1995,165,277,79,30,2550,1782,163,260,81,22,2305,909,87,197,83,9,1297,212,58,118,60,8,451,31,26,58,26,4,143,20,9,32,27,6,92,15568,1043,1746,527,191,19077,2512,7,16,14,24,2578,1945,3,34,17,23,2022,1620,21,104,28,9,1778,2118,72,176,56,18,2437,2168,65,213,76,24,2554,2465,99,209,69,29,2874,2692,118,223,75,19,3129,2677,104,223,76,30,3113,2640,109,219,105,31,3107,1822,115,224,103,28,2302,626,75,172,101,16,994,174,24,84,57,15,344,64,18,79,43,5,206,23523,836,1979,818,279,27430,2342,78,153,79,66,2716,636,33,74,89,154,977,42069,1983,3952,1515,691,50200,1180,8,14,3,19,1216,4354,27,114,12,46,4556,5116,134,330,32,53,5673,4567,336,428,62,34,5429,4109,441,522,66
206,455,39,121,38648,34680,636,724,71,117,36229,23162,677,599,76,88,24592,19242,844,693,75,96,20952,17744,1116,688,107,68,19727,14661,863,560,82,67,16234,10767,659,439,78,78,12019,5613,373,231,34,44,6292,1668,177,127,19,18,2010,283,54,48,13,9,408,120,19,19,6,4,165,181388,5794,4688,618,788,193279,5774,18,56,29,58,5939,16518,54,262,53,100,16985,12882,141,440,74,88,13619,12588,310,700,109,83,13781,13043,469,866,145,64,14586,11740,552,859,170,72,13383,9676,526,806,153,68,11226,7371,423,584,120,58,8547,6095,367,491,126,56,7139,4534,343,427,103,40,5449,2354,253,304,95,38,3044,689,96,119,53,18,976,261,35,72,36,13,413,103517,3583,5985,1267,747,115097,13266,220,318,75,172,14056,4013,157,209,191,510,5086,302187,9750,11201,2147,2225,327510,1867,9,27,7,22,1927,28216,198,337,21,151,28920,73742,1275,1321,121,302,76762,79935,2950,2068,187,293,85422,63807,3636,2010,195
207,105,8,15,5737,4516,155,125,28,10,4833,3071,181,129,36,14,3421,3205,348,160,46,7,3764,3522,370,198,60,23,4170,3485,368,215,31,21,4112,2916,270,176,29,19,3413,1538,139,95,21,8,1807,463,75,42,12,0,601,88,21,26,4,3,138,15,5,9,3,0,42,31103,2008,1307,279,137,34840,3250,6,36,23,17,3334,4557,18,73,24,20,4696,2727,28,117,31,13,2922,2740,105,218,64,5,3133,2851,226,295,90,16,3476,3404,329,379,125,25,4265,3596,319,369,115,19,4413,3211,263,334,94,24,3925,2857,196,289,71,20,3432,2112,152,210,54,20,2545,1034,145,176,48,12,1414,375,69,83,27,12,566,121,32,50,23,8,242,32837,1896,2632,780,215,38362,2669,86,100,36,28,2920,823,37,56,60,114,1096,67424,4032,4098,1155,503,77211,480,0,3,0,0,488,4854,59,97,12,22,5041,10660,344,349,36,45,11433,10011,696,455,73,35,11262,7846,823,435,66
208,129,18,16,4963,3839,158,175,20,9,4202,2649,207,171,32,10,3073,2994,348,241,54,16,3655,3475,437,315,53,25,4304,3371,419,280,44,24,4137,2676,301,206,40,26,3246,1529,174,136,16,17,1877,446,71,55,6,3,582,82,24,19,0,5,132,24,17,3,0,0,49,28594,2268,1772,290,161,33078,3853,9,21,32,19,3923,5141,20,77,27,25,5288,2703,39,130,23,17,2910,2590,131,302,59,21,3105,2928,227,445,122,20,3743,3430,352,539,125,23,4471,3730,384,552,126,28,4821,3157,297,469,87,23,4031,2910,211,353,93,21,3588,2129,218,281,75,21,2727,1103,185,214,78,16,1594,361,78,79,41,13,577,97,46,35,32,6,210,34125,2199,3508,908,247,40986,2381,112,153,39,39,2727,878,56,87,57,123,1202,65986,4632,5516,1302,571,78002,708,3,14,0,3,733,5563,55,141,6,27,5802,9910,342,417,35,49,10746,9692,799,577,58,48,11171,7600,1059,602,83
209,111,12,20,4758,3505,132,160,23,21,3834,2609,179,173,29,18,3004,2936,222,192,32,16,3385,3400,286,214,39,29,3967,3282,251,192,49,26,3799,2667,193,159,27,11,3056,1419,116,69,12,19,1641,376,59,24,9,5,473,55,24,10,3,0,93,26,10,4,3,0,41,27473,1541,1330,244,195,30782,4026,11,20,13,27,4104,4310,23,63,22,33,4448,2520,47,132,48,24,2767,2956,124,306,71,21,3479,3205,217,393,113,27,3956,3827,248,469,92,34,4675,3789,260,353,81,26,4503,3323,224,274,73,32,3922,2961,197,233,70,23,3487,2082,150,174,59,33,2495,750,107,124,49,18,1038,194,56,50,35,9,338,68,26,27,10,3,130,34001,1693,2613,727,304,39341,2799,75,123,48,59,3108,971,50,52,56,134,1268,65237,3371,4123,1079,695,74502,865,4,0,6,9,888,5352,65,131,9,53,5607,9452,366,418,29,67,10333,8743,774,592,49,71,10227,7120,990,610,79
210,102,13,26,3820,3027,96,162,14,22,3325,2506,136,136,24,27,2833,2749,192,177,27,26,3175,3019,223,174,33,25,3478,2842,212,144,25,28,3252,2071,143,90,22,15,2343,1022,79,51,15,6,1175,214,43,19,8,4,282,48,8,5,3,0,63,18,5,0,0,0,24,23478,1214,1123,192,198,26207,2694,11,17,18,26,2764,2831,21,54,9,39,2952,1857,27,92,26,10,2016,2122,95,195,59,22,2490,2410,135,270,73,21,2909,2736,167,254,86,27,3266,2799,194,253,68,23,3331,2347,167,160,63,23,2765,1889,142,144,48,34,2254,1177,89,116,30,8,1418,424,60,61,30,10,586,87,22,23,8,3,146,30,10,11,3,3,58,23396,1137,1639,536,241,26956,2027,72,60,51,41,2252,858,56,67,52,157,1184,49755,2484,2889,824,642,56593,948,9,7,4,16,978,5927,101,162,12,57,6257,9922,393,394,45,89,10844,10254,749,578,38,103,11724,9057,838,526,63
211,134,15,18,4523,3174,135,138,27,18,3496,2615,182,177,36,11,3015,3122,341,208,53,15,3732,3918,398,282,71,33,4696,3895,351,313,50,31,4640,3096,305,194,62,22,3673,1732,135,135,27,11,2038,464,83,42,16,10,612,88,27,18,11,3,147,17,8,9,3,3,40,29692,2057,1701,373,188,34005,5367,7,21,24,45,5468,4850,13,78,26,33,4992,2506,55,175,43,7,2791,2910,134,348,78,25,3491,3395,226,492,132,24,4263,4261,309,524,125,23,5238,4455,339,456,127,31,5409,4083,291,384,109,26,4892,3652,286,361,106,21,4431,2689,220,298,84,27,3314,1106,163,186,94,19,1565,303,63,75,30,6,485,98,20,39,31,3,197,39681,2131,3444,1014,282,46547,2871,121,161,71,32,3263,991,52,73,90,143,1348,73237,4356,5378,1550,650,85170,1376,3,10,7,21,1414,7009,73,207,10,52,7351,10457,371,515,37,54,11430,9546,781,624,60,57,11065,8530,1100,618,84
212,149,31,32,9143,7611,230,230,42,46,8148,6214,323,281,63,35,6911,6914,406,325,62,50,7759,7773,547,381,81,50,8821,7102,500,379,74,28,8083,5457,351,239,49,38,6134,2940,182,144,34,12,3317,804,97,50,21,9,981,148,38,12,4,3,204,40,16,10,15,0,72,59218,2802,2259,477,340,65088,5887,8,26,30,44,5995,6453,30,92,49,35,6661,4290,95,226,76,28,4708,5226,248,408,120,40,6036,5862,329,558,156,33,6937,6480,382,589,184,57,7686,6318,369,502,141,50,7390,5228,325,371,123,40,6087,4444,252,364,121,37,5225,3208,234,253,95,35,3830,1379,153,154,74,18,1775,382,52,79,35,6,553,114,22,41,23,5,207,55272,2489,3672,1224,435,63087,4715,140,165,64,87,5163,1843,98,102,129,267,2443,121041,5530,6191,1892,1125,135786,1901,5,17,3,22,1942,12245,141,258,39,88,12765,21355,725,721,85,127,23020,21842,1443,1011,122,151,24570,19505,1848,1034,145
213,177,22,35,6704,5456,218,310,37,24,6049,4446,278,334,65,44,5163,4801,345,370,49,43,5613,5204,353,316,52,38,5970,4676,289,246,57,27,5301,3461,223,180,39,26,3941,1716,109,85,20,16,1941,404,47,31,9,12,500,65,18,10,4,0,94,21,7,6,3,0,39,40502,2030,2145,371,309,45355,5263,10,28,27,47,5378,5434,23,93,41,37,5626,3551,61,206,53,34,3905,4179,200,423,133,40,4977,4451,257,519,161,25,5415,4761,286,485,130,39,5705,4462,265,440,118,48,5340,3829,229,292,101,54,4497,3249,171,237,77,31,3766,2154,116,178,48,14,2514,765,77,70,40,17,970,182,23,25,18,5,255,65,3,6,7,3,82,42357,1722,3005,952,391,48427,3309,87,151,48,76,3669,1472,76,100,106,219,1975,87641,3922,5400,1473,991,99425,1374,10,17,4,16,1421,8680,136,225,22,78,9142,15532,578,596,48,116,16866,15710,1283,979,104,132,18198,13872,1533,1039,141
214,68,8,6,2391,1640,70,98,9,9,1823,1354,119,95,11,5,1579,1700,189,168,43,16,2124,2143,241,205,25,15,2627,2091,230,198,50,19,2587,1623,184,145,30,19,1998,873,111,77,23,13,1091,216,41,44,16,3,315,31,23,14,13,4,79,15,10,5,4,0,33,15979,1260,1138,240,114,18735,2986,5,8,8,27,3036,2488,12,32,12,18,2554,1507,24,115,22,11,1681,1911,76,206,72,15,2271,2183,168,269,69,15,2699,2579,214,328,106,27,3241,2632,210,310,79,26,3260,2340,171,265,62,14,2856,2204,154,222,65,25,2676,1536,150,194,58,19,1966,716,96,127,52,18,1010,195,44,61,37,12,351,64,16,19,23,3,123,23331,1348,2152,674,224,27726,1816,83,121,33,26,2079,618,35,49,44,105,857,41753,2724,3454,990,465,49390,1100,3,3,0,12,1118,4251,46,123,9,36,4464,5180,191,316,13,27,5724,4255,424,422,28,38,5167,3712,642,420,35
215,51,5,10,1466,843,33,49,13,3,944,812,54,72,27,13,983,1079,102,113,42,7,1336,1353,156,133,56,18,1704,1399,160,154,68,18,1800,1142,121,165,97,18,1537,662,84,110,66,12,934,161,43,60,52,13,327,23,14,24,24,7,96,15,16,14,24,3,64,10280,799,967,470,117,12639,1499,8,0,22,15,1543,1027,10,19,8,12,1075,878,13,51,15,8,964,1102,30,105,48,7,1286,1179,54,99,51,20,1410,1323,86,122,53,16,1597,1474,67,93,58,16,1708,1363,71,111,58,24,1632,1377,85,100,63,18,1634,960,64,97,76,26,1219,373,51,88,75,9,588,107,25,46,43,4,231,40,3,33,38,3,113,12704,568,955,599,179,15001,1257,58,93,55,47,1504,381,18,45,77,78,602,24631,1439,2058,1199,422,29745,819,4,8,3,12,848,2922,28,59,36,33,3083,3458,115,183,57,30,3844,2658,226,258,61,22,3225,2473,317,312,99
216,51,4,13,1352,879,41,45,17,7,988,809,46,72,29,9,963,1017,83,110,30,9,1246,1234,150,133,46,15,1576,1303,144,121,43,14,1623,1000,110,133,47,5,1305,555,64,70,43,9,743,117,34,33,30,3,216,28,6,14,17,0,62,18,3,10,12,0,43,9449,705,826,316,92,11393,1376,6,6,15,22,1426,887,3,9,6,7,915,819,5,36,17,7,883,955,42,81,27,8,1111,1091,46,65,24,10,1237,1248,72,87,39,15,1462,1230,65,74,39,15,1419,1258,84,90,27,21,1482,1144,63,82,52,10,1351,833,75,81,49,11,1053,324,30,75,49,16,481,81,16,30,19,3,146,36,5,30,27,3,96,11264,516,739,388,153,13061,1203,45,69,36,29,1379,362,16,25,63,67,530,22285,1276,1662,804,342,26368,820,5,4,3,10,837,2567,32,80,8,18,2708,3024,97,159,25,30,3333,2590,217,195,34,26,3067,2351,242,239,65
217,58,10,5,1072,672,30,47,9,3,766,627,39,95,23,5,789,786,72,119,38,16,1031,1128,88,156,45,8,1429,1102,110,185,77,14,1486,951,92,171,71,15,1308,451,43,149,55,10,703,111,33,69,55,7,276,18,5,39,22,4,94,3,8,32,27,5,68,7879,552,1137,444,103,10113,1353,3,7,17,25,1402,977,6,13,9,16,1014,738,7,37,21,3,810,941,28,90,29,7,1097,1130,56,113,29,9,1340,1283,56,123,41,13,1520,1388,55,112,31,17,1604,1370,45,114,44,14,1584,1230,59,149,43,24,1509,893,59,116,55,11,1136,301,35,99,61,13,508,86,9,58,33,11,191,34,5,34,27,5,110,11722,425,1058,442,163,13814,1163,36,97,38,42,1383,312,19,39,65,79,510,21080,1030,2332,996,382,25822,744,0,3,3,5,763,2304,26,57,23,24,2431,2678,73,187,30,19,2984,2165,143,239,30,18,2594,2079,250,327,64
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,10,0,0,0,0,10,11,0,0,0
299,100,6,14,985,685,59,134,17,4,892,489,63,139,9,16,715,618,91,192,7,13,917,626,117,197,13,11,963,598,97,215,15,13,938,426,72,163,11,8,684,217,35,69,7,3,329,55,11,32,7,0,100,12,3,10,0,0,30,9,0,8,0,0,18,5168,582,1305,89,87,7233,584,4,62,10,8,665,1358,8,217,14,15,1614,1052,24,321,28,21,1447,952,43,467,33,21,1514,1045,71,532,55,18,1719,1301,88,622,37,36,2080,1485,111,769,36,28,2433,1483,92,672,43,29,2325,1388,77,531,31,31,2055,1019,55,389,25,24,1521,475,31,175,11,12,711,166,13,59,8,9,255,60,0,25,10,0,94,12374,630,4847,340,250,18437,1390,73,269,76,70,1876,627,42,105,63,122,957,19561,1319,6522,569,530,28505,2021,9,36,6,20,2090,6067,177,853,12,96,7202,6198,802,2020,25,113,9161,5071,1280,2282,43,115,8791,3938,1541,2069,44
301,50,3,3,1972,1639,74,79,14,11,1818,1442,133,93,23,4,1697,1875,207,133,28,7,2247,2104,210,148,39,19,2517,2020,195,153,24,10,2404,1502,178,98,12,10,1804,824,91,75,14,11,1004,191,48,19,10,3,270,27,14,5,4,0,53,14,4,0,3,3,30,15231,1207,882,170,93,17589,2599,0,15,13,15,2645,1613,3,39,10,3,1681,1076,29,81,28,7,1225,1268,76,119,31,10,1505,1407,108,191,40,6,1758,1671,152,204,48,13,2085,1643,113,210,48,12,2022,1466,119,179,37,11,1820,1354,118,142,42,9,1671,908,103,151,44,9,1212,377,61,74,29,3,547,116,16,29,14,7,190,26,5,14,12,0,47,15531,912,1447,403,109,18404,1222,38,60,14,15,1348,438,25,24,25,71,583,32421,2185,2411,618,285,37924,1003,4,3,0,4,1013,3706,46,73,3,19,3848,4956,216,155,7,16,5356,5013,378,295,36,29,5756,4546,546,281,50
302,58,9,8,3200,2782,75,70,12,13,2954,2459,102,90,10,12,2661,2808,139,116,25,21,3110,2928,137,139,24,13,3250,2866,137,111,15,18,3154,2195,121,98,24,7,2439,1167,68,50,8,8,1307,289,38,23,11,7,366,38,10,4,3,3,59,7,9,3,0,0,19,23341,891,780,136,129,25274,2714,4,6,7,8,2746,2608,5,39,4,17,2675,1778,21,83,7,9,1890,1844,70,129,31,8,2082,1894,90,155,30,9,2184,2178,100,188,28,12,2515,2060,92,163,33,18,2361,1803,97,131,20,16,2061,1593,68,129,27,10,1835,1050,66,88,23,6,1245,465,38,53,26,7,586,142,20,33,10,3,202,26,4,16,3,0,61,20154,682,1226,261,117,22438,1939,31,44,21,23,2063,586,15,39,22,72,738,46022,1614,2096,446,341,50512,1006,0,7,0,3,1016,5604,43,73,0,27,5744,7848,198,214,13,23,8297,8240,375,281,16,39,8953,7811,490,307,22
303,105,7,16,5200,4191,163,144,18,14,4533,3462,189,157,20,16,3850,3947,258,173,33,24,4437,4205,285,203,47,15,4752,3904,223,209,38,17,4393,3083,226,159,22,21,3506,1679,118,98,10,11,1919,420,52,38,11,4,523,76,14,13,7,0,104,13,3,6,0,0,22,33791,1631,1341,220,165,37144,3448,8,35,9,17,3517,4104,24,69,11,19,4219,2746,52,132,37,20,2986,2876,127,225,71,11,3308,3008,162,275,61,15,3521,3139,192,291,64,17,3704,2831,197,282,57,14,3384,2427,136,209,49,19,2848,2094,126,171,49,15,2457,1511,122,135,62,14,1843,702,82,107,40,4,940,186,22,41,19,6,273,57,20,25,12,0,117,29138,1264,2004,547,182,33128,2729,53,72,36,27,2919,867,38,30,44,111,1091,66517,2982,3450,844,481,74277,1368,0,7,3,7,1395,7621,79,117,12,23,7856,11349,397,331,38,46,12164,11141,800,527,42,55,12564,9957,920,543,69
304,39,3,0,1773,1513,48,41,6,3,1612,1220,67,71,7,9,1372,1240,118,82,21,6,1465,1454,142,101,12,3,1712,1335,129,104,7,12,1583,1015,100,73,8,3,1207,567,65,50,7,4,694,197,20,29,8,0,246,33,10,12,0,0,54,10,0,3,3,0,13,11817,723,615,86,51,13288,2279,6,16,5,12,2321,2519,8,47,5,11,2589,1162,18,44,8,3,1234,1073,47,88,33,5,1240,1187,76,163,28,5,1461,1303,107,173,40,4,1627,1309,98,183,41,11,1642,1080,83,139,29,14,1346,965,66,131,26,3,1192,711,73,99,27,7,921,357,55,76,25,3,520,109,34,36,18,3,203,34,7,18,8,0,71,14087,680,1222,301,88,16378,1153,30,47,15,10,1245,333,18,32,11,33,426,27387,1450,1916,408,175,31339,529,0,3,0,8,542,3337,24,60,4,12,3434,4043,99,131,6,8,4288,3872,228,155,16,16,4286,2990,310,231,15
305,166,14,39,15436,13565,243,225,32,31,14086,10527,305,251,40,29,11153,10596,426,272,31,28,11355,10263,501,300,34,44,11147,8794,427,245,47,35,9548,6407,315,168,33,20,6951,3366,182,93,23,16,3676,892,90,48,12,9,1049,140,25,19,9,5,197,30,11,5,5,3,50,89550,2699,1854,262,299,94671,4356,4,54,20,20,4459,7866,14,140,11,27,8059,5203,41,184,29,22,5477,5775,134,248,45,38,6244,5855,203,371,65,20,6513,5626,254,368,84,18,6344,4485,263,312,71,23,5155,3550,184,216,51,23,4023,3010,148,198,49,23,3427,2068,120,175,57,23,2445,1068,96,96,41,19,1325,351,46,50,23,3,479,105,22,27,20,7,174,49325,1526,2449,567,255,54127,6915,89,111,26,55,7193,1581,58,76,76,178,1972,147377,4373,4496,933,784,157955,1989,3,25,0,16,2037,16284,109,184,6,48,16637,28934,544,490,23,65,30056,30389,1128,682,63,92,32345,26661,1437,748,95
306,84,10,18,2714,2359,91,99,20,10,2577,2199,136,149,44,17,2542,2687,221,211,44,22,3178,2856,238,252,72,23,3431,2694,233,269,44,33,3272,2170,216,244,59,16,2704,1156,148,158,46,17,1525,318,65,89,30,7,514,50,27,47,20,3,161,20,8,15,14,0,52,21713,1423,1646,414,173,25369,2405,0,9,10,28,2452,1574,12,25,5,13,1621,1614,21,74,27,10,1751,1756,59,145,47,21,2038,2119,70,201,54,13,2455,2169,96,235,66,17,2583,2134,102,204,58,21,2520,1942,101,197,62,13,2318,1791,83,194,42,24,2137,1383,65,153,73,15,1685,566,47,122,62,7,802,163,28,46,40,10,286,53,14,26,22,3,120,19671,694,1641,570,202,22776,1800,53,86,36,35,2017,619,25,52,57,135,897,43808,2202,3425,1082,541,51057,1307,3,9,6,16,1338,4602,32,72,22,33,4759,5694,104,266,19,32,6116,5684,314,355,41,38,6422,5361,493,426,72
307,54,13,6,1209,826,49,64,25,4,978,764,84,75,46,11,979,995,121,122,63,9,1317,1142,121,165,82,17,1527,1106,110,151,106,18,1486,898,121,189,105,17,1325,479,71,159,114,15,844,124,46,93,93,4,363,29,17,55,61,8,162,11,10,38,51,3,121,8859,793,1191,773,109,11729,1076,0,6,24,13,1122,672,9,11,6,4,710,662,14,34,32,7,746,837,51,92,52,6,1039,926,56,87,57,10,1135,1001,51,85,31,14,1189,998,57,99,48,8,1213,939,54,92,57,15,1153,825,48,99,63,11,1040,615,46,104,68,11,832,242,26,80,63,3,424,87,7,50,72,5,225,24,7,43,46,6,123,8897,434,883,613,125,10948,896,43,56,42,26,1072,302,19,40,89,71,517,18953,1283,2172,1516,338,24267,1015,3,8,12,14,1053,2818,36,73,29,23,2978,3309,98,193,29,25,3657,3001,231,248,68,23,3581,2709,306,289,86
