SA4_CODE_2016,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000mo_Mng,Pvte_3000mo_Pro,Pvte_3000mo_TecTW,Pvte_3000mo_CoPSW,Pvte_3000mo_ClAW,Pvte_3000mo_SWks,Pvte_3000mo_MaOpDv,Pvte_3000mo_Lab,Pvte_3000mo_IDNS,Pvte_3000mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot,NS_2000_2999_Mng,NS_2000_2999_Pro,NS_2000_2999_TecTW,NS_2000_2999_CoPSW,NS_2000_2999_ClAW,NS_2000_2999_SWks,NS_2000_2999_MaOpDv,NS_2000_2999_Lab,NS_2000_2999_IDNS,NS_2000_2999_Tot,NS_3000mo_Mng,NS_3000mo_Pro,NS_3000mo_TecTW,NS_3000mo_CoPSW,NS_3000mo_ClAW,NS_3000mo_SWks,NS_3000mo_MaOpDv,NS_3000mo_Lab,NS_3000mo_IDNS,NS_3000mo_Tot,NS_PINS_Mng,NS_PINS_Pro,NS_PINS_TecTW,NS_PINS_CoPSW,NS_PINS_ClAW,NS_PINS_SWks,NS_PINS_MaOpDv,NS_PINS_Lab,NS_PINS_IDNS,NS_PINS_Tot,NS_Tot_Mng,NS_Tot_Pro,NS_Tot_TecTW,NS_Tot_CoPSW,NS_Tot_ClAW,NS_Tot_SWks,NS_Tot_MaOpDv,NS_Tot_Lab,NS_Tot_IDNS,NS_Tot_Tot
122,2067,2357,538,108,375,409,48,71,69,6036,1970,1745,160,60,235,289,23,31,84,4589,163,205,157,111,141,133,45,77,53,1080,12197,17215,11404,9188,10438,9509,3149,5781,894,79778,0,3,3,0,3,0,0,0,29,33,0,0,3,3,0,3,0,4,19,36,0,4,4,10,3,0,0,6,22,49,0,3,0,11,3,0,3,7,22,52,3,0,3,8,3,0,3,6,25,57,0,3,0,9,10,8,3,14,33,72,3,8,6,14,5,0,8,11,39,98,6,12,16,3,7,3,0,6,41,92,3,12,11,4,7,0,3,0,28,67,3,7,3,0,6,0,0,0,27,49,0,9,0,7,0,0,0,0,12,29,0,10,0,0,3,0,0,0,6,22,5,4,0,0,0,0,0,0,14,31,0,0,0,0,3,0,0,0,16,32,7,17,20,10,15,7,4,4,143,233,40,87,75,75,69,29,23,67,473,951
123,1035,881,648,31,176,193,555,76,22,3635,639,522,256,20,88,91,116,48,11,1794,101,82,162,110,96,138,124,114,47,965,7422,8107,10938,6815,8135,8291,8178,8262,792,66938,0,0,3,3,0,6,5,0,29,41,0,0,0,3,3,7,0,3,24,44,0,0,4,4,3,4,9,9,32,61,3,5,8,10,8,3,9,8,26,75,0,7,10,4,4,4,3,11,48,92,3,3,3,6,7,5,8,13,38,90,0,6,16,17,6,6,17,17,46,138,0,7,18,4,10,5,18,20,41,119,0,17,12,0,4,4,16,9,44,101,3,7,3,4,0,3,4,3,21,48,3,4,8,0,3,0,0,0,14,34,3,3,3,3,0,0,3,0,12,28,3,5,0,0,0,0,3,0,5,21,4,4,0,0,0,0,0,0,16,25,7,5,31,8,13,7,14,17,150,252,36,79,122,67,62,46,111,108,547,1177
124,1197,1169,518,52,287,178,263,104,32,3801,641,757,118,39,120,91,43,35,29,1872,164,137,225,136,138,177,125,134,67,1295,9061,11728,12448,9541,10495,10361,8214,9421,892,82160,0,0,7,7,3,0,3,3,26,48,0,0,3,4,0,6,0,5,22,46,0,4,4,10,4,6,0,13,39,76,0,0,7,9,9,5,3,12,42,94,0,3,7,9,5,3,6,13,34,74,0,3,10,5,6,7,8,16,61,124,3,7,20,3,9,3,14,28,64,146,3,4,14,12,7,6,24,14,66,155,5,11,6,3,10,3,15,7,47,105,3,7,5,3,0,3,9,5,19,67,0,5,3,3,5,0,7,3,16,42,0,8,0,0,0,0,0,0,8,16,0,3,0,0,0,0,0,3,16,23,0,5,3,0,0,0,0,0,11,25,10,9,18,23,12,8,12,11,162,262,31,77,117,88,82,53,109,126,631,1308
125,4776,4790,1311,158,1201,708,443,237,136,13759,3678,2190,242,83,450,292,83,72,50,7149,229,327,317,169,363,193,221,208,142,2159,23801,31692,22614,13558,31826,16637,17536,16420,2630,176708,3,6,12,3,5,0,3,9,107,146,3,6,8,10,10,6,4,8,63,122,3,9,11,22,8,7,9,27,104,201,5,9,28,20,13,10,8,38,118,255,7,12,38,25,10,10,28,42,125,298,15,18,40,21,10,10,36,46,165,362,20,21,44,30,32,15,29,55,202,439,19,25,64,20,25,13,45,47,169,425,15,30,33,9,15,5,25,21,151,318,6,26,24,4,14,3,8,12,76,175,11,26,17,4,12,3,8,10,47,141,6,17,8,0,5,3,3,0,36,76,10,13,11,0,0,3,0,0,31,70,7,6,4,3,3,0,3,0,26,48,18,48,49,27,16,19,24,30,452,682,131,270,392,209,174,118,243,351,1865,3756
126,3773,6498,771,66,762,481,55,48,94,12555,5011,3373,172,17,442,402,13,25,71,9522,157,217,121,93,141,89,25,51,54,955,15779,27310,8780,6971,12427,7673,1632,4524,1040,86133,4,0,0,4,3,0,0,4,45,60,0,3,3,3,0,4,0,6,23,48,0,4,5,7,0,5,5,13,35,74,0,0,6,10,3,8,3,13,46,86,0,7,7,16,0,0,0,10,33,78,3,3,15,12,8,9,11,11,63,136,8,14,18,6,10,5,7,11,58,134,7,11,17,4,3,4,3,11,60,130,9,13,15,3,9,0,3,11,58,120,3,15,9,4,10,0,0,5,45,89,5,12,0,0,10,0,0,0,14,47,6,13,0,0,0,0,0,3,16,38,10,18,5,0,4,0,0,0,14,53,4,9,3,0,0,4,0,0,17,34,11,17,10,6,4,4,9,7,156,235,79,141,114,79,66,48,44,108,680,1360
127,1847,1452,648,57,359,294,307,101,45,5108,1194,817,144,36,142,130,72,38,32,2601,176,139,263,135,181,178,161,195,62,1496,12471,13517,15448,9475,13978,12312,12967,11830,1485,103485,4,3,4,7,0,3,0,10,64,88,0,4,10,10,7,7,4,8,40,81,4,0,11,13,7,16,6,18,58,139,3,0,12,14,5,10,13,28,84,174,8,11,16,18,8,4,14,31,76,171,7,12,31,22,15,13,21,33,118,270,9,12,27,26,7,10,39,53,113,296,12,20,30,14,22,11,32,22,128,281,10,18,27,17,14,7,23,16,90,208,8,16,17,3,6,3,4,5,45,100,6,12,8,3,4,0,4,3,31,72,3,7,0,0,0,0,3,0,8,21,8,4,3,0,3,0,0,0,17,35,5,6,3,0,0,0,0,0,12,28,8,16,36,21,14,8,22,20,266,413,88,139,225,160,111,88,201,250,1143,2407
128,1047,1118,366,60,259,213,56,72,36,3236,719,827,118,46,139,114,21,25,29,2042,106,108,121,111,106,128,34,68,28,799,7285,9640,8507,7690,7898,8463,2403,4850,548,57297,0,3,0,0,0,3,0,0,11,24,0,0,5,4,0,3,0,0,16,28,0,0,8,3,0,4,0,7,15,38,0,0,0,3,0,3,3,4,25,45,3,6,4,7,3,3,3,4,22,50,0,3,4,3,5,3,3,8,27,64,4,10,4,4,9,7,8,3,26,69,4,6,8,6,6,3,3,4,36,71,4,9,9,3,8,3,6,4,23,59,3,5,4,0,5,3,0,0,16,35,3,4,0,0,0,3,0,3,21,34,0,4,0,0,0,0,0,0,10,15,0,0,0,0,0,3,0,0,9,18,0,4,0,0,0,0,0,0,12,15,8,12,10,4,7,7,3,9,127,180,29,67,55,41,47,43,37,48,378,742
197,0,3,0,0,0,0,0,3,0,7,0,8,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,19,8,5,0,0,3,25,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,1065,1209,2254,95,190,194,538,582,113,6238,645,972,550,73,78,92,142,172,72,2790,226,174,842,163,105,76,234,465,108,2405,9649,12392,49218,11497,4715,5864,12907,27806,1843,135880,0,3,4,6,3,0,8,12,74,121,3,15,9,12,0,11,4,13,49,124,3,4,16,14,7,5,7,32,62,153,0,6,19,19,4,13,15,34,81,196,3,5,36,13,3,5,13,26,85,203,8,12,51,10,11,6,27,49,107,286,9,14,48,21,6,10,21,30,74,229,13,13,33,15,15,11,24,28,101,249,9,23,40,8,12,0,12,13,83,210,3,12,18,0,6,3,6,8,45,106,3,9,18,0,0,3,6,3,40,80,3,8,7,5,0,0,4,5,21,56,10,4,10,3,3,3,3,9,19,60,3,11,3,0,0,0,0,0,13,36,17,22,47,10,18,12,21,29,290,462,92,164,367,139,92,88,181,302,1149,2573
201,632,596,264,20,110,83,95,58,18,1883,380,454,64,14,35,52,29,17,14,1059,114,69,127,67,53,115,50,114,33,741,6693,7418,7634,5380,5278,6212,2987,5917,498,48015,3,3,3,0,0,0,0,3,24,31,3,0,3,6,0,3,0,3,20,41,3,0,3,3,0,8,0,3,32,57,0,0,3,6,3,0,0,4,28,51,3,0,4,7,5,5,3,7,30,60,3,3,6,3,0,0,3,3,36,62,8,0,8,8,5,0,4,5,25,65,3,5,9,4,5,5,3,11,26,61,4,0,4,3,0,0,3,3,25,43,0,3,0,3,0,3,5,0,14,30,0,0,3,0,0,0,0,0,13,13,3,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,9,14,4,4,11,7,3,4,7,9,91,137,41,24,63,48,27,32,26,58,358,684
202,640,699,357,26,149,64,128,35,22,2121,400,447,66,14,67,60,30,21,9,1108,120,76,153,86,82,93,59,117,24,824,6896,7438,7529,5236,5561,6053,3170,7058,485,49427,3,4,0,0,0,0,0,6,26,35,0,0,0,7,0,3,0,8,16,38,0,0,3,8,0,3,0,4,17,34,3,6,0,3,0,0,0,4,25,46,3,3,3,8,0,0,3,12,36,60,4,0,11,3,0,4,0,5,25,48,0,4,7,5,3,0,0,8,24,56,0,4,3,3,0,3,7,5,30,55,3,0,7,3,0,7,3,0,21,39,4,0,4,0,3,0,0,0,8,14,0,4,3,0,3,0,0,0,9,19,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,10,10,4,3,0,0,0,0,0,0,4,14,8,5,6,3,4,0,3,9,81,122,28,29,42,43,19,27,21,60,323,596
203,1262,1512,664,52,238,267,139,147,49,4334,914,982,240,68,139,137,46,38,32,2588,161,164,212,159,124,167,112,184,71,1358,10810,14601,13667,10526,9744,11719,5431,9878,830,87198,3,0,0,3,0,3,0,0,39,46,0,3,0,11,0,9,0,9,45,75,4,3,3,10,4,0,5,11,47,88,3,0,6,9,5,10,11,4,30,79,3,8,15,8,0,6,4,23,33,99,3,3,22,12,8,3,3,11,50,115,3,3,21,13,3,3,9,10,42,101,3,3,15,10,8,0,10,6,39,94,3,7,18,4,4,0,8,3,46,89,0,9,9,3,3,4,5,3,22,53,3,3,4,3,3,3,0,0,10,34,3,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,16,21,0,3,0,0,3,0,0,0,10,16,11,19,16,20,0,11,8,18,177,277,50,66,137,96,41,47,64,109,612,1221
204,736,505,243,31,118,87,100,75,12,1894,422,349,80,31,56,41,32,35,26,1070,206,71,171,112,89,107,81,172,43,1055,9553,6780,8622,5971,5522,6057,4560,8009,594,55665,0,3,0,0,0,0,0,6,31,44,4,0,0,16,0,11,0,5,16,52,3,3,3,9,4,7,0,12,28,64,3,0,10,6,4,6,0,6,37,66,6,0,8,4,0,4,0,8,39,74,11,4,12,16,5,6,3,10,37,92,0,6,8,10,3,4,3,17,23,78,12,4,11,3,3,0,11,13,23,76,3,8,9,4,3,5,3,4,21,53,0,3,0,0,0,0,0,3,9,19,0,3,4,0,0,0,0,0,10,23,3,0,0,0,0,0,0,0,11,19,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,15,7,9,18,8,3,3,10,17,104,181,61,38,86,68,34,41,37,104,402,870
205,985,852,1151,59,236,93,538,280,46,4230,715,633,659,29,89,79,187,116,29,2540,323,129,282,146,131,197,132,206,70,1602,13659,9684,13889,8540,8434,9862,5963,11228,796,82064,3,0,4,3,0,0,0,4,57,80,6,0,4,10,0,6,0,4,47,85,6,3,3,5,3,0,0,15,53,90,7,5,6,7,9,3,3,12,57,102,3,3,11,10,3,0,4,9,64,109,7,0,8,6,7,6,9,12,55,114,14,6,14,7,7,0,4,12,56,116,14,3,18,0,7,7,8,5,38,95,7,4,16,3,8,0,5,0,40,85,5,0,0,0,4,0,3,3,21,38,3,3,4,0,0,0,0,0,13,28,3,4,4,3,0,0,0,0,6,20,3,0,3,0,0,0,0,0,8,16,3,0,3,0,0,0,0,3,22,32,20,16,27,15,11,13,11,16,189,316,103,52,125,82,49,36,47,96,714,1321
206,21392,36001,4245,602,5532,2683,970,951,611,72977,24424,26616,1180,420,3737,2200,187,194,640,59602,993,1897,771,617,1081,674,190,445,406,7079,96966,187481,50765,47525,92282,48368,11585,29335,6607,570901,9,21,15,15,11,3,3,26,255,358,11,25,8,57,11,24,7,26,162,334,4,30,22,56,14,35,11,44,233,444,3,17,40,58,29,36,29,76,273,561,10,18,40,64,17,31,20,64,270,538,13,44,40,61,28,40,38,84,286,647,22,48,63,62,60,32,55,86,346,776,30,74,79,38,60,23,46,62,340,747,31,107,65,28,58,7,19,32,306,654,16,88,34,18,36,13,11,9,168,398,19,80,19,7,18,11,7,5,115,284,19,56,12,6,9,4,3,3,91,201,38,81,14,3,10,3,0,3,122,273,29,58,3,7,3,3,0,11,101,218,67,154,86,68,89,49,45,47,1160,1768,327,902,547,536,467,330,291,580,4224,8209
207,2999,4621,596,103,584,552,72,97,60,9682,2958,2917,168,60,353,429,16,30,89,7017,191,404,199,211,232,261,36,98,76,1709,17102,32397,12779,14340,16688,15133,2258,6991,1210,118903,0,0,0,4,4,3,0,3,40,61,3,6,0,13,5,3,0,6,32,66,0,8,4,14,3,10,3,9,53,104,3,4,9,12,3,8,0,15,50,100,3,6,11,8,4,3,3,18,61,111,4,10,12,20,7,13,4,11,63,145,6,17,18,4,11,6,5,19,58,136,9,18,21,4,23,4,9,11,68,169,3,18,16,12,13,8,4,3,47,120,7,17,3,0,3,0,0,3,35,72,12,6,0,0,6,0,0,0,29,57,0,8,0,0,4,3,3,0,20,34,3,10,0,0,0,0,0,0,17,38,12,4,0,0,5,3,0,3,33,55,20,36,25,13,11,7,8,13,235,369,77,171,121,99,106,70,42,106,835,1634
208,2877,3241,894,117,568,567,101,182,80,8626,2498,2379,210,87,307,390,25,52,101,6052,293,358,324,245,246,299,88,176,106,2137,19088,28041,18667,16015,17055,18767,6662,11230,1360,136884,0,0,4,3,0,6,0,0,48,66,0,4,0,19,3,9,0,10,36,82,0,5,14,10,3,14,5,16,41,110,0,7,7,10,6,8,10,15,50,114,0,4,14,19,7,3,5,15,59,125,10,9,7,16,14,7,9,16,80,167,8,10,17,8,7,6,14,25,76,173,7,12,15,3,12,11,11,18,83,172,7,19,14,3,8,5,7,7,64,129,9,16,15,6,4,3,0,3,40,101,5,17,4,0,7,0,3,3,38,74,5,3,0,0,0,3,0,3,17,35,8,10,4,3,8,0,0,0,17,50,3,4,3,0,3,0,0,0,15,33,11,24,28,21,16,15,18,13,243,400,76,147,152,116,96,91,87,154,905,1816
209,1662,1576,700,66,303,305,163,138,57,4958,1134,1181,165,50,164,194,40,53,29,2999,238,226,310,242,188,299,126,211,85,1925,13788,19174,16845,13401,13596,16242,7914,12013,1127,114093,3,0,3,0,5,3,0,0,51,71,0,6,3,12,3,5,3,8,45,96,0,4,4,9,8,8,6,15,61,123,0,6,10,16,7,4,14,21,57,139,3,6,17,20,9,7,6,15,69,148,9,8,22,22,7,10,9,16,65,153,6,4,22,14,21,10,21,26,78,206,8,16,27,8,16,3,17,27,78,196,11,9,20,4,10,3,10,9,63,134,11,18,15,0,0,3,9,3,37,91,3,14,7,6,5,0,3,3,28,70,0,7,3,0,0,0,3,0,8,32,3,7,0,0,5,0,0,0,18,34,0,3,0,0,0,0,0,0,16,25,20,19,54,17,14,18,14,21,226,403,74,129,207,130,106,84,122,167,909,1925
210,2441,1886,1211,115,546,326,319,197,53,7094,1570,1165,357,60,184,113,94,59,40,3643,250,187,372,180,229,250,258,220,107,2057,15269,15625,19674,11976,16460,14218,15609,14239,1430,124497,0,0,7,0,0,3,3,6,58,74,0,0,3,6,3,11,3,13,52,84,7,6,10,10,8,9,8,11,56,128,0,7,15,12,9,3,8,20,70,151,3,6,19,28,5,9,21,19,62,172,3,7,17,16,11,6,16,20,83,183,5,10,36,16,10,13,19,31,101,245,9,18,37,10,13,6,16,28,92,229,13,17,23,4,13,6,20,5,69,177,4,18,10,6,6,3,3,3,33,88,3,5,11,0,4,0,0,0,22,42,3,3,8,4,4,3,5,0,19,39,0,16,0,0,0,0,0,0,23,38,5,3,3,0,0,3,0,0,19,33,8,21,36,18,16,19,26,20,252,423,65,136,231,143,102,92,154,178,1009,2109
211,2980,2595,987,69,516,499,184,123,56,8015,2118,1354,236,47,233,213,46,59,36,4335,330,288,459,283,292,365,149,288,111,2564,21080,24288,24564,16156,20087,20659,10314,16457,1466,155064,3,3,13,8,4,7,3,3,64,105,0,3,7,9,0,9,0,19,54,111,0,6,10,19,11,10,7,11,52,122,3,3,16,13,6,14,3,22,64,139,4,7,18,17,3,7,4,21,73,148,3,10,24,16,9,10,10,20,70,173,9,14,31,18,15,8,20,35,83,226,14,19,29,16,16,10,19,25,78,219,14,14,22,3,12,4,5,9,71,141,9,20,13,3,6,0,6,0,36,93,6,8,4,0,4,0,4,3,34,63,6,9,4,0,3,3,0,6,21,44,6,10,4,4,0,0,0,0,15,36,9,5,0,0,3,0,0,0,13,35,11,24,37,22,28,13,10,33,306,488,88,157,228,139,118,83,93,217,1018,2147
212,6228,5101,2037,130,942,1071,486,389,117,16498,4581,2572,450,87,461,500,106,129,70,8961,507,442,682,340,498,474,397,464,177,3980,35396,41216,39335,21643,35363,30145,25112,27593,2756,258559,7,9,17,11,7,4,4,7,121,179,0,5,4,11,4,19,0,24,118,180,8,10,16,20,9,17,8,31,96,210,9,7,36,22,16,13,13,37,103,261,13,8,20,30,15,11,15,51,138,289,5,17,41,30,24,8,34,57,157,376,13,17,64,20,31,16,48,68,204,489,17,34,62,21,21,16,59,50,183,465,17,51,65,8,24,11,29,22,139,360,17,37,30,5,6,4,13,9,85,208,17,20,18,0,9,9,3,6,47,118,4,19,8,0,3,0,0,4,36,79,3,16,0,5,3,3,3,0,35,73,13,7,3,0,0,3,3,3,34,57,38,53,67,35,46,28,24,39,608,946,169,302,460,221,215,163,265,404,2100,4302
213,3163,2308,1596,127,598,496,708,366,88,9451,2070,1356,449,76,219,261,148,90,49,4727,299,274,450,312,293,420,391,380,176,3003,21656,24622,25911,19237,21433,24409,26372,21052,2178,186875,3,5,9,12,3,7,4,7,89,141,0,4,3,17,0,14,4,16,72,130,4,10,11,22,11,21,11,19,85,186,4,5,15,17,11,17,18,17,104,205,6,12,12,22,16,11,28,30,109,239,11,9,30,28,14,15,35,51,150,341,10,23,27,30,19,19,50,66,175,425,15,31,41,22,27,11,56,38,180,427,9,23,35,10,20,3,39,15,134,298,9,22,21,9,8,0,16,6,73,160,6,8,3,3,4,3,0,5,44,91,8,10,4,0,7,0,0,0,35,65,3,8,8,0,0,3,3,0,28,56,4,5,0,0,3,0,0,0,22,39,16,29,43,28,26,17,32,41,433,659,99,196,282,223,169,134,303,311,1732,3448
214,965,941,482,42,196,194,114,120,34,3084,647,817,153,53,119,127,31,50,35,2022,174,174,290,184,141,208,70,166,60,1465,9699,11396,13084,10053,9252,11328,3622,9014,711,78150,3,0,3,3,0,3,0,3,36,58,0,4,3,6,0,7,0,8,30,65,0,3,3,3,3,4,0,13,33,60,0,0,4,11,3,4,0,9,46,80,3,3,18,6,0,3,0,11,41,86,0,4,21,7,12,7,7,8,39,108,3,3,7,7,9,0,6,20,43,90,6,4,19,3,8,9,7,6,47,113,3,12,15,4,6,3,8,9,31,75,0,13,12,0,3,3,3,7,20,68,0,6,0,0,3,0,0,0,16,26,0,0,3,3,0,0,0,6,8,13,6,3,0,0,0,0,0,0,9,17,3,5,0,0,0,0,0,0,15,26,9,16,28,15,11,18,5,11,176,291,35,68,140,79,57,63,43,106,589,1174
215,629,428,161,19,89,82,102,50,10,1564,422,314,63,14,59,53,29,34,14,998,254,77,116,85,78,124,61,156,35,993,11123,5897,6731,4639,5123,6111,3372,7467,481,50939,3,0,0,0,0,0,0,3,29,40,5,0,0,3,3,5,0,8,32,57,0,0,3,3,0,4,4,4,35,62,3,0,6,3,3,4,7,11,44,81,9,0,7,4,0,0,0,12,38,74,14,0,8,3,9,3,4,16,52,103,8,0,10,10,3,0,5,16,37,88,3,0,8,0,7,3,0,7,32,65,3,3,5,0,5,0,9,0,23,47,4,3,3,0,0,0,0,0,7,17,3,0,0,0,0,0,5,0,3,15,5,0,0,0,3,0,0,0,3,11,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,7,7,18,14,5,18,7,4,3,5,12,98,167,81,20,61,40,34,36,34,101,433,844
216,586,441,263,15,103,75,57,85,7,1633,354,308,52,23,64,48,27,37,3,922,189,80,96,84,72,111,100,159,26,914,8192,5446,6555,4234,4754,5464,3347,7244,392,45621,3,0,3,3,0,0,0,0,36,47,0,0,3,3,0,7,0,6,26,48,3,0,3,3,4,0,0,6,23,45,3,0,5,4,4,6,0,10,39,74,3,3,3,9,3,0,0,3,40,63,18,0,8,4,3,5,0,11,37,95,8,0,5,7,4,4,8,8,50,94,8,3,0,8,7,4,5,11,35,68,9,5,3,0,3,3,3,3,20,46,0,0,3,3,0,0,3,0,8,23,0,3,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,3,9,14,18,6,10,10,5,4,15,20,102,191,80,28,53,54,32,33,34,91,429,828
217,620,435,281,21,82,57,243,85,18,1840,502,318,122,18,34,45,38,45,13,1135,198,54,133,51,53,78,70,181,47,859,9494,5118,6233,4145,4149,5018,3499,7125,425,45207,3,0,0,0,0,0,0,3,17,26,3,0,0,0,0,5,0,9,22,45,3,0,4,3,0,3,0,4,28,50,3,3,0,0,0,0,3,12,13,34,0,3,5,10,3,0,3,7,30,60,11,0,6,4,10,5,0,13,31,79,11,3,6,10,3,3,4,3,43,88,4,3,8,3,0,0,0,11,33,63,3,0,6,0,0,0,0,3,14,29,5,0,3,3,0,0,3,0,13,28,0,0,3,0,0,0,0,0,8,9,5,0,0,0,0,0,0,0,3,13,4,0,3,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,9,13,15,3,10,4,3,7,3,11,103,167,67,24,57,35,23,28,26,79,381,721
297,0,3,9,0,0,0,7,11,0,29,6,7,29,0,0,0,12,8,0,60,0,0,0,0,0,0,0,0,0,5,11,14,63,0,0,0,25,37,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
