SA4_CODE_2016,FTS_NNI_Mng,FTS_NNI_Pro,FTS_NNI_TecTW,FTS_NNI_CoPSW,FTS_NNI_ClAW,FTS_NNI_SWks,FTS_NNI_MaOpDv,FTS_NNI_Lab,FTS_NNI_IDNS,FTS_NNI_Tot,FTS_1_149_Mng,FTS_1_149_Pro,FTS_1_149_TecTW,FTS_1_149_CoPSW,FTS_1_149_ClAW,FTS_1_149_SWks,FTS_1_149_MaOpDv,FTS_1_149_Lab,FTS_1_149_IDNS,FTS_1_149_Tot,FTS_150_299_Mng,FTS_150_299_Pro,FTS_150_299_TecTW,FTS_150_299_CoPSW,FTS_150_299_ClAW,FTS_150_299_SWks,FTS_150_299_MaOpDv,FTS_150_299_Lab,FTS_150_299_IDNS,FTS_150_299_Tot,FTS_300_399_Mng,FTS_300_399_Pro,FTS_300_399_TecTW,FTS_300_399_CoPSW,FTS_300_399_ClAW,FTS_300_399_SWks,FTS_300_399_MaOpDv,FTS_300_399_Lab,FTS_300_399_IDNS,FTS_300_399_Tot,FTS_400_499_Mng,FTS_400_499_Pro,FTS_400_499_TecTW,FTS_400_499_CoPSW,FTS_400_499_ClAW,FTS_400_499_SWks,FTS_400_499_MaOpDv,FTS_400_499_Lab,FTS_400_499_IDNS,FTS_400_499_Tot,FTS_500_649_Mng,FTS_500_649_Pro,FTS_500_649_TecTW,FTS_500_649_CoPSW,FTS_500_649_ClAW,FTS_500_649_SWks,FTS_500_649_MaOpDv,FTS_500_649_Lab,FTS_500_649_IDNS,FTS_500_649_Tot,FTS_650_799_Mng,FTS_650_799_Pro,FTS_650_799_TecTW,FTS_650_799_CoPSW,FTS_650_799_ClAW,FTS_650_799_SWks,FTS_650_799_MaOpDv,FTS_650_799_Lab,FTS_650_799_IDNS,FTS_650_799_Tot,FTS_800_999_Mng,FTS_800_999_Pro,FTS_800_999_TecTW,FTS_800_999_CoPSW,FTS_800_999_ClAW,FTS_800_999_SWks,FTS_800_999_MaOpDv,FTS_800_999_Lab,FTS_800_999_IDNS,FTS_800_999_Tot,FTS_1000_1249_Mng,FTS_1000_1249_Pro,FTS_1000_1249_TecTW,FTS_1000_1249_CoPSW,FTS_1000_1249_ClAW,FTS_1000_1249_SWks,FTS_1000_1249_MaOpDv,FTS_1000_1249_Lab,FTS_1000_1249_IDNS,FTS_1000_1249_Tot,FTS_1250_1499_Mng,FTS_1250_1499_Pro,FTS_1250_1499_TecTW,FTS_1250_1499_CoPSW,FTS_1250_1499_ClAW,FTS_1250_1499_SWks,FTS_1250_1499_MaOpDv,FTS_1250_1499_Lab,FTS_1250_1499_IDNS,FTS_1250_1499_Tot,FTS_1500_1749_Mng,FTS_1500_1749_Pro,FTS_1500_1749_TecTW,FTS_1500_1749_CoPSW,FTS_1500_1749_ClAW,FTS_1500_1749_SWks,FTS_1500_1749_MaOpDv,FTS_1500_1749_Lab,FTS_1500_1749_IDNS,FTS_1500_1749_Tot,FTS_1750_1999_Mng,FTS_1750_1999_Pro,FTS_1750_1999_TecTW,FTS_1750_1999_CoPSW,FTS_1750_1999_ClAW,FTS_1750_1999_SWks,FTS_1750_1999_MaOpDv,FTS_1750_1999_Lab,FTS_1750_1999_IDNS,FTS_1750_1999_Tot,FTS_2000_2999_Mng,FTS_2000_2999_Pro,FTS_2000_2999_TecTW,FTS_2000_2999_CoPSW,FTS_2000_2999_ClAW,FTS_2000_2999_SWks,FTS_2000_2999_MaOpDv,FTS_2000_2999_Lab,FTS_2000_2999_IDNS,FTS_2000_2999_Tot,FTS_3000mo_Mng,FTS_3000mo_Pro,FTS_3000mo_TecTW,FTS_3000mo_CoPSW,FTS_3000mo_ClAW,FTS_3000mo_SWks,FTS_3000mo_MaOpDv,FTS_3000mo_Lab,FTS_3000mo_IDNS,FTS_3000mo_Tot,FTS_PINS_Mng,FTS_PINS_Pro,FTS_PINS_TecTW,FTS_PINS_CoPSW,FTS_PINS_ClAW,FTS_PINS_SWks,FTS_PINS_MaOpDv,FTS_PINS_Lab,FTS_PINS_IDNS,FTS_PINS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_IDNS,FTS_Tot_Tot,PTS_NNI_Mng,PTS_NNI_Pro,PTS_NNI_TecTW,PTS_NNI_CoPSW,PTS_NNI_ClAW,PTS_NNI_SWks,PTS_NNI_MaOpDv,PTS_NNI_Lab,PTS_NNI_IDNS,PTS_NNI_Tot,PTS_1_149_Mng,PTS_1_149_Pro,PTS_1_149_TecTW,PTS_1_149_CoPSW,PTS_1_149_ClAW,PTS_1_149_SWks,PTS_1_149_MaOpDv,PTS_1_149_Lab,PTS_1_149_IDNS,PTS_1_149_Tot,PTS_150_299_Mng,PTS_150_299_Pro,PTS_150_299_TecTW,PTS_150_299_CoPSW,PTS_150_299_ClAW,PTS_150_299_SWks,PTS_150_299_MaOpDv,PTS_150_299_Lab,PTS_150_299_IDNS,PTS_150_299_Tot,PTS_300_399_Mng,PTS_300_399_Pro,PTS_300_399_TecTW,PTS_300_399_CoPSW,PTS_300_399_ClAW,PTS_300_399_SWks,PTS_300_399_MaOpDv,PTS_300_399_Lab,PTS_300_399_IDNS,PTS_300_399_Tot
406,0,0,0,0,0,20,0,10,4,37,5,8,35,77,16,331,15,198,11,687,0,3,4,23,3,98,0,39,0,177,3,0,3,13,4,13,0,11,0,45,0,0,5,12,4,12,0,3,0,35,0,3,3,10,6,5,0,0,0,30,0,0,7,8,0,7,0,0,0,22,0,3,7,8,0,0,0,0,0,22,0,6,0,0,3,5,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,0,0,4,29,12,24,58,154,38,511,24,263,16,1101,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,9,0,3,0,20,0,0,3,4,0,13,0,7,0,38,0,0,12,10,0,3,0,8,0,36
407,3,0,3,9,3,28,0,37,8,93,18,12,39,285,26,771,21,509,13,1697,4,13,20,74,10,217,14,111,4,467,7,3,3,46,7,51,0,28,3,146,3,3,9,36,6,29,3,19,3,114,3,0,22,40,4,37,0,17,3,121,3,0,9,12,5,8,0,9,0,38,0,0,6,14,5,3,0,6,0,26,0,3,0,6,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,3,23,0,19,0,61,44,34,121,541,71,1163,41,746,36,2791,3,0,0,0,0,0,0,0,0,3,5,0,13,19,3,14,0,30,0,81,0,3,15,21,4,14,3,21,0,89,0,0,40,23,9,18,0,17,0,116
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,6,14,3,3,0,10,9,33,5,72,27,129,8,33,3,82,12,364,3,46,8,61,14,22,10,34,0,196,0,11,11,32,3,10,10,19,0,103,4,9,12,27,0,4,0,4,0,69,0,11,9,13,3,4,0,7,0,45,0,3,11,4,0,0,0,3,0,27,0,0,0,3,0,0,0,5,0,14,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,11,10,159,92,288,35,88,22,170,25,882,0,3,0,0,0,0,0,0,0,7,0,0,9,8,0,0,0,4,0,27,0,3,19,18,3,3,0,7,0,53,0,3,32,8,0,3,0,7,0,51
501,0,0,4,12,0,43,0,29,0,93,13,12,25,252,32,1009,22,453,12,1836,3,4,12,49,15,158,3,85,6,338,3,7,9,29,6,45,3,22,0,130,0,3,13,25,9,19,3,17,0,96,0,0,14,27,5,19,0,5,0,72,3,0,12,15,12,8,0,5,0,45,0,3,3,8,0,0,0,7,0,23,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,0,5,13,3,20,0,10,7,54,33,32,97,445,92,1321,28,636,32,2719,0,0,0,0,0,0,0,0,0,3,0,0,14,6,0,19,4,15,0,58,0,0,6,10,4,27,0,8,0,63,3,3,56,15,9,16,0,8,0,112
502,0,0,0,8,0,20,0,10,0,42,3,14,13,150,16,434,20,236,6,883,0,3,5,78,14,156,17,58,3,343,3,13,5,49,4,56,8,25,0,163,3,0,7,31,9,27,6,12,0,89,3,0,8,19,3,17,0,5,0,57,4,0,4,3,0,5,0,0,0,20,0,0,5,5,0,0,0,0,0,11,0,0,5,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,11,0,3,0,20,21,36,48,342,49,733,48,352,19,1647,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,21,0,5,0,38,0,0,6,15,3,20,5,10,0,65,0,0,15,13,0,17,5,7,0,53
503,3,8,8,47,14,53,4,34,11,178,38,205,72,947,182,1063,43,538,56,3147,32,167,83,822,220,706,48,343,28,2443,25,102,73,505,159,418,37,231,3,1548,28,95,60,371,137,247,15,149,7,1107,24,78,43,219,121,143,13,84,6,721,10,48,28,107,61,56,4,39,4,357,13,29,14,47,33,16,0,19,6,182,10,36,8,28,29,12,4,3,3,135,0,15,0,10,12,8,0,0,0,43,3,9,0,14,4,0,0,0,0,34,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,11,0,0,0,4,4,3,0,0,0,15,5,13,3,35,10,36,0,16,22,147,180,816,384,3141,1006,2769,173,1467,148,10079,0,0,0,3,0,0,0,3,0,14,0,3,11,41,21,41,4,23,3,147,5,15,17,83,39,93,9,28,3,288,3,15,49,81,25,60,3,46,3,289
504,3,0,3,17,6,43,0,27,14,109,17,71,53,391,53,1149,48,600,21,2409,26,40,27,231,55,608,31,217,7,1238,12,18,25,136,33,254,29,105,5,628,11,7,36,86,16,131,20,80,3,385,17,14,36,51,17,84,17,23,9,263,12,7,18,28,16,25,8,15,0,133,5,8,9,7,8,9,4,3,0,62,3,3,5,6,4,0,4,0,0,28,0,3,0,0,0,0,0,0,0,9,0,0,0,0,5,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,7,5,17,0,39,0,19,6,90,111,187,225,967,226,2349,158,1084,69,5381,0,0,0,3,0,4,0,0,0,8,0,3,3,22,0,45,0,15,0,97,3,3,24,38,11,72,7,40,0,189,0,4,42,36,8,56,8,23,0,174
505,6,12,3,40,7,92,9,45,8,223,31,143,76,1096,142,2938,122,1223,51,5820,36,83,72,586,120,1341,102,520,18,2881,16,46,56,306,85,544,56,252,16,1383,32,29,69,207,73,336,28,154,7,934,20,35,65,153,63,199,11,79,0,628,21,14,38,74,23,77,13,23,10,287,11,12,19,30,14,21,3,16,0,126,3,3,3,17,7,10,0,3,0,51,0,9,3,8,0,0,0,4,0,26,0,0,0,3,0,3,0,0,0,13,0,0,0,0,0,3,0,0,0,9,0,0,0,3,0,0,0,3,0,11,0,0,0,0,0,4,0,0,0,10,3,4,6,35,8,77,3,43,17,209,175,383,422,2566,548,5655,356,2371,124,12606,0,0,0,0,3,3,0,5,0,17,0,9,13,45,9,81,7,51,0,229,5,17,24,91,12,150,13,63,5,382,0,9,88,70,22,107,15,40,3,350
506,4,3,9,38,6,73,0,47,9,196,33,126,82,793,124,2044,72,1016,44,4330,35,101,70,575,130,1063,90,480,29,2572,29,54,41,335,85,470,44,246,20,1327,21,39,64,231,68,291,46,155,11,932,17,35,54,192,56,158,40,93,3,654,17,24,38,103,24,58,17,30,4,328,10,9,13,41,25,17,9,20,5,154,0,10,22,21,8,8,3,0,3,82,0,8,0,13,4,0,0,0,0,30,0,0,0,4,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,10,0,0,0,3,0,3,4,4,0,18,0,7,6,28,11,69,5,29,17,170,184,426,401,2381,540,4257,334,2126,154,10808,0,0,3,3,3,0,0,6,0,20,3,9,5,48,6,74,10,38,0,209,4,9,27,78,16,129,11,56,3,336,3,10,89,55,17,80,13,32,3,302
507,0,8,3,34,9,67,5,41,8,175,30,108,63,831,102,2230,77,1018,37,4503,29,71,62,513,132,1071,67,398,11,2351,18,42,46,280,68,433,38,212,9,1151,24,17,50,158,47,238,30,122,7,696,18,25,56,142,34,146,26,63,3,510,8,15,37,56,22,45,7,11,3,208,10,13,15,20,3,20,3,4,0,96,3,12,4,10,7,14,0,9,0,47,0,3,0,5,0,0,0,0,0,17,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,9,0,0,3,22,3,47,0,31,7,121,153,315,345,2081,439,4322,255,1911,89,9910,0,0,0,0,0,5,0,3,0,10,3,6,8,38,7,72,9,32,3,178,0,5,20,60,12,133,11,53,3,303,4,8,83,57,11,87,7,41,4,297
509,13,0,3,6,3,17,0,26,4,78,6,5,16,106,16,400,10,186,8,752,8,3,7,24,7,76,3,36,3,174,0,0,7,26,0,13,3,22,0,81,0,0,16,6,4,9,0,4,0,48,0,0,17,10,4,0,0,5,0,35,0,3,3,7,4,0,0,10,0,31,0,0,0,3,3,3,0,3,0,15,0,3,5,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,4,0,10,0,5,3,29,35,19,76,200,42,535,19,301,24,1250,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,17,0,4,0,33,0,0,12,14,4,6,0,0,0,35,0,5,33,15,5,11,0,8,0,72
510,0,4,3,3,3,16,0,8,3,36,3,3,13,70,8,224,3,82,15,412,0,0,9,22,5,51,0,29,3,119,0,0,3,5,0,14,0,10,0,30,0,0,3,9,4,0,0,4,0,17,0,0,3,5,0,3,0,0,0,18,0,3,3,6,0,0,0,0,0,17,0,3,5,4,0,0,0,0,0,17,0,3,4,0,3,0,0,0,0,17,0,0,7,0,0,0,0,0,0,14,0,0,5,0,3,0,3,0,0,11,0,0,3,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,7,0,0,3,0,0,0,0,5,0,6,0,0,0,0,0,13,0,5,4,23,3,22,67,128,34,318,13,140,26,747,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,3,0,9,0,0,3,0,0,3,0,3,0,19,0,0,3,6,3,3,0,7,0,20
511,0,0,3,14,3,18,0,3,4,51,6,13,19,119,21,554,16,208,16,973,0,5,9,28,12,91,3,62,3,202,0,5,3,16,5,15,3,13,0,57,0,4,8,9,3,8,0,3,0,34,0,3,10,5,4,7,0,9,0,36,3,5,11,4,3,3,3,5,0,32,0,4,4,7,4,0,0,4,0,23,3,0,7,0,3,0,0,0,0,14,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,0,0,4,32,16,44,71,208,59,698,30,314,34,1468,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,8,0,3,0,31,0,0,5,18,3,18,0,3,0,53,0,0,19,7,0,11,0,3,0,41
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,8,0,11,0,4,0,10,10,41,7,82,18,183,19,60,6,112,16,505,3,66,15,102,12,25,11,59,8,303,0,25,14,38,10,13,6,24,3,137,0,14,22,39,3,5,7,17,5,106,0,5,27,18,0,6,7,11,0,76,0,3,12,9,0,3,3,8,0,40,0,0,5,3,3,3,0,0,0,18,0,3,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,3,0,0,10,24,21,213,116,419,55,121,39,250,42,1278,0,0,0,0,0,0,0,0,0,5,0,4,5,10,3,3,0,15,0,41,0,5,15,15,3,0,0,16,0,59,0,0,62,18,0,4,0,11,0,103
601,0,6,0,14,3,35,3,23,3,95,16,59,41,519,65,1179,38,574,24,2509,15,43,35,281,69,527,30,249,14,1262,10,30,23,143,42,197,16,72,9,545,10,18,14,114,37,118,9,43,10,370,12,21,21,93,28,64,6,24,0,270,3,15,8,33,14,17,0,9,0,93,3,4,6,24,6,10,0,5,0,51,0,6,3,4,0,0,0,0,0,21,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,13,0,37,4,16,13,89,65,215,157,1230,269,2193,98,1014,72,5314,0,0,0,0,0,8,0,4,0,8,0,3,3,13,0,33,0,8,4,69,3,5,12,36,12,48,3,20,0,134,0,5,42,28,9,31,0,17,3,132
602,6,0,0,7,0,24,0,12,0,55,12,26,39,241,32,632,29,313,14,1337,5,17,13,132,17,258,14,91,3,549,3,7,12,89,18,99,11,32,0,268,0,6,14,41,4,63,4,20,0,154,0,4,21,41,8,37,5,12,0,134,0,3,9,10,3,14,3,6,0,49,4,8,0,3,3,0,0,0,0,19,0,7,0,3,3,0,0,0,0,12,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,0,6,3,36,31,76,108,575,92,1154,67,501,23,2619,0,0,0,0,0,0,0,3,0,4,0,0,0,11,3,19,0,8,0,42,0,3,14,9,3,29,0,10,0,74,0,4,28,18,5,14,0,10,0,72
603,0,0,3,6,0,6,0,3,0,18,0,0,6,43,3,59,3,36,0,153,3,0,0,14,4,14,0,10,0,55,0,0,0,3,0,6,0,4,0,17,0,0,0,3,0,5,0,0,0,10,0,0,0,4,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,13,72,8,95,4,64,6,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,8
604,0,0,4,4,3,22,0,15,4,51,3,14,12,131,20,600,11,270,9,1062,8,12,8,50,9,190,10,78,7,370,0,4,4,16,4,33,3,16,0,77,3,4,3,21,5,18,0,14,0,63,3,3,7,13,3,8,0,4,0,43,0,0,8,10,0,4,0,5,0,24,3,0,3,6,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,22,0,5,6,37,21,35,42,254,49,896,27,409,25,1742,0,0,3,0,0,0,0,0,0,8,0,0,4,4,0,11,0,4,0,30,0,0,13,4,0,14,0,8,0,41,0,0,21,9,5,15,0,10,0,62
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,3,0,0,0,0,0,6,0,3,0,28,4,12,0,17,3,70,3,3,3,12,0,9,0,5,0,35,0,0,0,5,0,0,0,0,0,13,0,0,0,6,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,3,10,15,53,7,21,4,25,10,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,8,0,15,0,0,8,0,0,0,0,0,0,6
701,0,3,0,17,3,31,0,15,6,67,7,32,30,168,29,522,11,193,17,1012,5,18,17,80,31,224,8,76,4,452,7,5,17,58,15,94,8,52,6,265,4,8,13,65,10,60,6,39,0,210,3,6,13,42,10,24,6,11,0,123,0,3,17,26,25,14,0,9,0,100,3,10,4,19,9,3,0,5,0,60,4,15,3,14,8,3,0,3,0,46,0,3,3,0,3,0,0,0,0,14,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,11,0,8,16,49,36,99,138,493,148,995,45,413,47,2402,0,0,3,0,0,0,0,3,0,9,0,0,8,4,4,7,0,8,0,30,0,0,11,11,4,19,3,8,3,67,0,0,24,11,9,10,0,9,5,69
702,5,0,0,4,3,3,0,5,3,26,0,9,12,45,5,174,3,74,10,323,0,0,0,19,3,47,0,16,0,99,0,0,0,3,3,13,0,10,0,34,0,0,0,5,0,4,0,4,0,15,0,5,11,5,0,0,0,3,0,25,0,0,28,7,3,0,0,3,0,46,0,8,9,6,0,0,0,5,0,25,3,3,7,0,0,0,0,0,0,18,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,15,8,34,60,98,29,249,6,128,21,633,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,11,0,0,3,0,0,3,0,3,0,7,0,3,4,3,0,3,0,3,0,18
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,16,0,0,0,4,0,3,0,0,0,11,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,18,0,5,0,11,3,43,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
801,0,18,7,59,7,61,3,41,9,208,61,251,127,1460,165,2308,80,895,65,5396,58,170,74,1080,272,1134,68,386,23,3261,34,107,54,587,169,533,32,138,17,1670,35,101,62,455,180,348,13,121,13,1328,221,130,67,350,145,279,13,68,8,1272,246,92,49,180,99,80,3,28,13,784,192,57,19,83,75,45,4,12,0,487,111,57,10,50,46,10,0,0,6,286,33,26,0,17,27,3,0,4,3,113,12,5,0,8,13,4,0,0,3,38,3,4,0,3,3,0,0,0,0,13,7,3,0,4,4,0,0,0,0,13,4,3,0,3,0,3,0,0,0,14,6,9,3,49,12,48,3,20,22,162,1008,1025,467,4375,1206,4853,229,1718,181,15061,0,0,0,0,0,0,0,0,0,8,0,12,5,35,13,42,3,21,3,128,3,8,29,95,14,84,3,23,3,265,6,6,74,82,22,70,8,35,0,297
