SA4_CODE_2016,TPW_Oth_tspt_P,TPW_PstCour_PU_D_Svc_M,TPW_PstCour_PU_D_Svc_F,TPW_PstCour_PU_D_Svc_P,TPW_Tspt_supt_Svs_M,TPW_Tspt_supt_Svs_F,TPW_Tspt_supt_Svs_P,TPW_Wh_storage_Svs_M,TPW_Wh_storage_Svs_F,TPW_Wh_storage_Svs_P,TPW_Tot_M,TPW_Tot_F,TPW_Tot_P,IMT_IMT_nfd_M,IMT_IMT_nfd_F,IMT_IMT_nfd_P,IMT_PubExc_InetMusP_M,IMT_PubExc_InetMusP_F,IMT_PubExc_InetMusP_P,IMT_MotionP_SR_Act_M,IMT_MotionP_SR_Act_F,IMT_MotionP_SR_Act_P,IMT_Brdcast_ex_Inet_M,IMT_Brdcast_ex_Inet_F,IMT_Brdcast_ex_Inet_P,IMT_InetPub_brdcast_M,IMT_InetPub_brdcast_F,IMT_InetPub_brdcast_P,IMT_Tel_Svs_M,IMT_Tel_Svs_F,IMT_Tel_Svs_P,IMT_ISP_WSP_DP_svce_M,IMT_ISP_WSP_DP_svce_F,IMT_ISP_WSP_DP_svce_P,IMT_Lib_and_oth_IS_M,IMT_Lib_and_oth_IS_F,IMT_Lib_and_oth_IS_P,IMT_Tot_M,IMT_Tot_F,IMT_Tot_P,FinIns_FinIns_nfd_M,FinIns_FinIns_nfd_F,FinIns_FinIns_nfd_P,FinIns_Finance_M,FinIns_Finance_F,FinIns_Finance_P,FinIns_Ins_and_super_funds_M,FinIns_Ins_and_super_funds_F,FinIns_Ins_and_super_funds_P,FinIns_Aux_FinIns_Svs_M,FinIns_Aux_FinIns_Svs_F,FinIns_Aux_FinIns_Svs_P,FinIns_Tot_M,FinIns_Tot_F,FinIns_Tot_P,RHRE_RHRE_nfd_M,RHRE_RHRE_nfd_F,RHRE_RHRE_nfd_P,RHRE_RHSvc_ex_RealE_M,RHRE_RHSvc_ex_RealE_F,RHRE_RHSvc_ex_RealE_P,RHRE_POps_and_RE_svs_M,RHRE_POps_and_RE_svs_F,RHRE_POps_and_RE_svs_P,RHRE_Tot_M,RHRE_Tot_F,RHRE_Tot_P,ProSTS_ProSTS_nfd_M,ProSTS_ProSTS_nfd_F,ProSTS_ProSTS_nfd_P,ProSTS_ProSTS_ex_CSD_RS_M,ProSTS_ProSTS_ex_CSD_RS_F,ProSTS_ProSTS_ex_CSD_RS_P,ProSTS_CSD_RS_M,ProSTS_CSD_RS_F,ProSTS_CSD_RS_P,ProSTS_Tot_M,ProSTS_Tot_F,ProSTS_Tot_P,AdSup_AdSup_nfd_M,AdSup_AdSup_nfd_F,AdSup_AdSup_nfd_P,AdSup_Admin_Svs_M,AdSup_Admin_Svs_F,AdSup_Admin_Svs_P,AdSup_BldCln_PC_oth_Svc_M,AdSup_BldCln_PC_oth_Svc_F,AdSup_BldCln_PC_oth_Svc_P,AdSup_Tot_M,AdSup_Tot_F,AdSup_Tot_P,PubAS_PubAS_nfd_M,PubAS_PubAS_nfd_F,PubAS_PubAS_nfd_P,PubAS_PubAdm_M,PubAS_PubAdm_F,PubAS_PubAdm_P,PubAS_Defen_M,PubAS_Defen_F,PubAS_Defen_P,PubAS_PO_S_and_R_Svs_M,PubAS_PO_S_and_R_Svs_F,PubAS_PO_S_and_R_Svs_P,PubAS_Tot_M,PubAS_Tot_F,PubAS_Tot_P,EdTrn_EdTrn_nfd_M,EdTrn_EdTrn_nfd_F,EdTrn_EdTrn_nfd_P,EdTrn_PreSch_and_Sch_ed_M,EdTrn_PreSch_and_Sch_ed_F,EdTrn_PreSch_and_Sch_ed_P,EdTrn_Tertiary_ed_M,EdTrn_Tertiary_ed_F,EdTrn_Tertiary_ed_P,EdTrn_AdultCom_andOthEd_M,EdTrn_AdultCom_andOthEd_F,EdTrn_AdultCom_andOthEd_P,EdTrn_Tot_M,EdTrn_Tot_F,EdTrn_Tot_P,HC_SA_HC_SA_nfd_M,HC_SA_HC_SA_nfd_F,HC_SA_HC_SA_nfd_P,HC_SA_Hospitals_M,HC_SA_Hospitals_F,HC_SA_Hospitals_P,HC_SA_Med_oth_HCS_M,HC_SA_Med_oth_HCS_F,HC_SA_Med_oth_HCS_P,HC_SA_Resident_CS_M,HC_SA_Resident_CS_F,HC_SA_Resident_CS_P,HC_SA_Soc_assis_Svs_M,HC_SA_Soc_assis_Svs_F,HC_SA_Soc_assis_Svs_P,HC_SA_Tot_M,HC_SA_Tot_F,HC_SA_Tot_P,ArtsR_ArtsR_nfd_M,ArtsR_ArtsR_nfd_F,ArtsR_ArtsR_nfd_P,ArtsR_Heritage_ac_M,ArtsR_Heritage_ac_F,ArtsR_Heritage_ac_P,ArtsR_Creative_PAA_M,ArtsR_Creative_PAA_F,ArtsR_Creative_PAA_P,ArtsR_Sports_rec_ac_M,ArtsR_Sports_rec_ac_F,ArtsR_Sports_rec_ac_P,ArtsR_Gambling_ac_M,ArtsR_Gambling_ac_F,ArtsR_Gambling_ac_P,ArtsR_Tot_M,ArtsR_Tot_F,ArtsR_Tot_P,OthSvs_OthSvs_nfd_M,OthSvs_OthSvs_nfd_F,OthSvs_OthSvs_nfd_P,OthSvs_Repair_maintenanc_M,OthSvs_Repair_maintenanc_F,OthSvs_Repair_maintenanc_P,OthSvs_Personal_OthSvs_M,OthSvs_Personal_OthSvs_F,OthSvs_Personal_OthSvs_P,OthSvs_PriHES_UG_SPA_HOU_M,OthSvs_PriHES_UG_SPA_HOU_F,OthSvs_PriHES_UG_SPA_HOU_P,OthSvs_Tot_M,OthSvs_Tot_F,OthSvs_Tot_P,Inad_des_Inad_des_M,Inad_des_Inad_des_F,Inad_des_Inad_des_P,Industry_of_em_NS_M,Industry_of_em_NS_F,Industry_of_em_NS_P,Tot_M,Tot_F,Tot_P
312,223,207,219,425,669,201,875,57,29,89,3579,1229,4801,3,8,16,17,48,66,22,26,51,23,47,66,0,0,0,80,53,135,12,9,26,3,23,28,161,217,384,4,12,19,94,384,480,25,77,102,89,180,271,208,661,866,0,0,4,345,160,505,193,526,720,541,688,1222,3,0,5,1068,1413,2481,140,44,185,1211,1462,2673,0,3,5,617,720,1336,456,735,1193,1072,1458,2532,4,6,11,1064,1267,2330,11,7,17,593,282,876,1669,1570,3235,31,77,108,722,3856,4582,229,252,475,90,270,357,1070,4456,5525,20,90,106,340,2020,2359,410,1539,1953,118,1050,1166,161,1373,1530,1041,6067,7112,10,7,22,57,26,90,29,43,77,149,259,408,5,13,24,260,354,611,4,0,3,1756,391,2140,234,986,1218,0,8,8,1990,1380,3371,1434,735,2169,512,405,920,45433,35409,80844
313,29,246,173,418,86,25,111,73,30,103,1921,577,2495,9,4,10,20,32,52,43,39,76,15,7,22,0,0,0,142,46,188,20,10,23,0,21,16,241,153,401,10,16,32,129,277,401,48,77,130,115,121,239,306,492,799,0,3,9,137,77,213,401,683,1083,535,761,1298,7,4,5,780,1130,1907,200,80,273,980,1212,2190,0,5,5,237,608,852,566,510,1070,807,1120,1930,4,3,10,768,951,1714,7,5,16,826,363,1191,1612,1322,2932,56,85,142,1260,4811,6066,121,252,376,187,300,484,1619,5452,7067,24,94,115,692,2853,3549,640,1823,2467,363,2407,2773,327,2032,2363,2049,9215,11271,9,8,15,35,21,54,47,57,103,212,258,469,21,23,46,324,366,685,0,0,4,1106,254,1358,345,1047,1389,0,4,3,1449,1305,2755,1546,782,2324,441,356,804,30299,34944,65244
314,6,225,117,335,51,26,79,128,55,181,1162,348,1512,0,3,3,30,44,76,44,59,104,16,8,20,3,0,4,102,47,150,16,11,29,4,20,28,216,191,409,6,6,10,124,261,390,166,417,586,160,169,329,455,860,1314,0,0,0,75,48,123,330,487,817,408,534,941,11,8,16,986,1279,2262,389,127,517,1389,1409,2796,0,3,4,168,424,594,474,321,799,647,740,1394,10,4,11,476,575,1047,17,9,28,420,132,557,923,718,1641,59,68,127,799,3652,4447,111,135,241,185,405,590,1151,4255,5405,10,80,87,77,312,392,494,1595,2089,149,930,1078,240,1808,2043,962,4726,5689,6,11,13,38,8,44,62,70,127,226,311,539,17,16,31,344,413,756,0,3,3,970,184,1159,361,982,1346,0,17,17,1330,1188,2522,1300,691,1988,308,245,556,24358,25668,50032
315,56,94,117,212,145,65,213,11,3,13,1046,384,1436,0,0,0,9,15,24,4,0,7,7,25,37,0,0,0,38,7,47,0,4,6,3,20,20,67,77,139,3,0,3,28,126,156,0,12,16,44,13,60,86,161,244,0,0,3,80,41,121,47,101,149,128,144,271,0,0,0,269,307,573,10,11,15,277,314,589,0,0,0,268,289,557,114,222,336,378,510,891,3,11,14,1918,1424,3342,88,8,96,583,296,884,2596,1746,4337,19,46,69,550,2285,2836,44,79,122,25,83,107,639,2493,3132,21,85,106,344,1386,1738,280,497,775,56,322,385,127,623,748,831,2915,3749,4,3,6,105,65,166,26,26,55,43,36,77,3,9,9,184,134,318,0,0,0,426,99,528,384,476,859,0,3,3,811,574,1386,594,308,901,279,226,504,20941,15832,36773
316,89,496,276,772,186,67,256,137,71,209,2900,868,3764,23,18,38,186,224,411,123,83,211,130,130,256,3,9,9,218,105,326,45,25,68,13,37,52,738,631,1372,40,38,76,352,677,1033,628,618,1240,758,626,1390,1780,1962,3741,6,10,17,339,184,522,1160,1681,2841,1505,1876,3378,10,17,27,2903,3684,6581,787,268,1055,3701,3970,7666,3,25,24,653,1581,2238,1286,1020,2307,1939,2623,4568,9,13,21,1613,1975,3583,31,12,45,919,366,1283,2568,2360,4925,79,193,272,2111,6566,8681,754,1306,2061,456,817,1272,3409,8885,12291,62,249,316,1487,4733,6222,1657,4785,6439,637,3301,3940,687,3265,3949,4522,16344,20868,17,21,39,252,339,587,205,249,461,757,789,1544,26,29,58,1262,1421,2681,3,3,3,1908,425,2332,766,2373,3141,3,19,23,2676,2818,5498,2600,1690,4290,792,660,1455,61082,69899,130983
317,12,260,118,381,108,47,150,101,38,136,2162,573,2735,3,4,4,55,60,113,37,26,58,53,35,87,0,0,7,149,40,184,18,3,26,4,19,20,321,186,504,13,10,22,384,608,992,136,324,458,204,235,443,736,1182,1915,3,0,5,182,78,254,292,482,777,473,561,1041,5,3,10,1189,1587,2781,187,62,255,1387,1657,3044,0,6,5,178,463,638,465,392,855,644,860,1501,6,8,14,1387,1550,2941,275,68,341,508,244,750,2179,1866,4049,38,84,118,1125,3979,5102,944,1290,2235,126,277,396,2226,5631,7852,18,99,118,827,2775,3600,644,2093,2740,301,1420,1720,477,1769,2243,2260,8152,10411,3,8,13,40,29,69,39,38,72,192,244,441,14,20,29,289,340,632,0,0,0,1181,253,1427,369,995,1362,0,5,7,1547,1258,2802,1099,539,1634,347,254,595,31102,32964,64066
318,39,278,195,479,572,152,728,209,62,266,3477,981,4461,13,3,14,81,92,169,50,59,112,75,49,128,0,0,3,371,181,552,60,31,96,7,15,17,662,431,1090,11,15,26,237,610,849,49,116,171,188,271,464,487,1021,1502,3,3,7,241,137,378,370,739,1112,616,877,1494,12,16,30,1767,2062,3827,227,53,283,2012,2126,4134,3,4,7,390,679,1073,781,819,1603,1175,1506,2684,17,11,24,2084,3039,5121,4477,839,5315,1402,735,2141,7976,4631,12607,57,146,212,1408,5606,7014,912,1489,2403,192,345,532,2570,7590,10155,40,186,227,1162,4369,5533,907,2758,3666,255,1668,1925,495,2606,3100,2858,11584,14445,4,21,25,117,74,190,72,71,149,337,331,671,84,101,186,625,599,1218,0,0,0,1572,373,1943,451,1417,1868,0,7,7,2018,1797,3816,1553,839,2388,565,454,1021,48915,49355,98272
319,92,321,286,611,121,44,170,62,18,77,2538,768,3309,14,13,21,64,82,149,46,36,91,59,50,115,0,0,0,154,121,281,29,12,37,9,30,42,375,354,727,6,12,16,172,555,722,50,78,132,129,181,318,358,825,1189,4,3,9,168,88,260,418,739,1159,596,830,1424,3,10,12,957,1644,2601,210,78,294,1175,1725,2905,0,4,7,386,736,1117,665,733,1397,1051,1472,2519,12,14,22,1940,1797,3742,17,9,29,991,430,1417,2962,2252,5210,55,99,153,1820,6020,7835,211,397,605,189,341,528,2271,6852,9121,38,150,184,982,3414,4393,901,2634,3535,461,2792,3254,747,2844,3592,3130,11830,14960,8,10,18,127,50,177,44,53,91,209,266,475,9,24,32,396,394,787,3,0,8,1574,335,1911,444,1345,1789,0,4,10,2023,1687,3710,1789,881,2668,712,564,1274,44757,47154,91920
397,9,0,0,0,16,0,18,0,0,0,58,7,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,4,3,8,0,0,0,10,3,19,3,0,3,6,0,6,19,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,5,10,0,8,3,0,3,175,26,202
399,148,588,141,729,520,68,591,104,18,121,4817,756,5568,27,5,28,26,27,53,104,37,145,75,14,92,0,3,7,592,42,632,84,10,98,0,26,24,913,165,1081,15,8,21,118,152,267,83,57,139,146,55,201,358,268,627,0,3,3,246,33,286,262,185,451,512,222,740,11,8,19,1619,1463,3083,390,88,480,2024,1555,3579,4,10,12,929,656,1578,4819,4200,9021,5742,4865,10609,17,11,26,530,327,863,193,43,242,1261,224,1484,2004,606,2611,89,111,198,415,1217,1634,247,175,424,586,655,1237,1337,2158,3494,51,133,182,102,334,433,498,977,1482,125,1113,1235,514,2063,2578,1285,4618,5906,25,26,46,48,15,64,446,232,678,393,144,540,39,20,63,958,432,1389,3,0,3,2070,126,2196,654,1283,1933,0,72,71,2724,1481,4210,3067,1050,4116,824,620,1444,74802,24039,98838
401,165,757,368,1123,155,63,221,60,36,102,2474,1054,3524,59,44,105,467,481,950,365,236,599,384,309,692,15,10,21,1281,667,1944,582,213,792,57,167,221,3206,2119,5328,94,103,191,2370,2901,5271,1195,2185,3382,1841,2053,3895,5499,7238,12744,6,4,13,145,120,264,1704,1971,3679,1857,2094,3954,78,58,137,9117,9916,19038,3419,974,4393,12618,10946,23566,6,24,26,1320,2604,3925,1502,1607,3109,2827,4235,7065,39,75,120,7761,11334,19103,384,133,517,3087,1609,4698,11279,13161,24437,217,381,597,2432,6952,9385,3346,4901,8243,623,1137,1765,6620,13375,19990,99,339,440,2662,9457,12120,3244,9036,12279,1139,4370,5509,1121,4085,5210,8265,27292,35553,59,63,123,245,312,555,490,555,1042,637,580,1215,560,404,965,1988,1909,3898,3,3,3,1624,327,1950,1660,3628,5285,9,88,96,3292,4041,7336,2156,1733,3892,938,813,1747,97016,117663,214679
402,78,590,191,781,448,99,547,690,125,812,5275,962,6237,9,6,12,39,41,82,76,61,141,20,11,38,3,0,4,273,182,456,51,28,80,11,47,60,486,381,868,11,3,16,169,478,651,40,124,169,130,118,249,355,729,1084,6,4,17,239,99,338,434,592,1023,679,691,1376,19,15,29,1443,1465,2906,630,157,785,2088,1637,3725,0,3,8,586,808,1394,1217,1170,2386,1799,1976,3779,3,10,7,1544,2099,3642,3531,789,4317,1476,662,2143,6554,3563,10115,61,123,184,2221,7165,9381,675,744,1424,441,528,970,3402,8561,11964,52,198,248,840,3414,4249,996,3229,4221,749,3784,4537,946,3723,4674,3587,14349,17931,17,20,39,49,11,58,57,58,115,348,461,807,19,37,59,495,582,1076,3,0,5,2149,369,2516,654,1644,2304,0,11,11,2806,2030,4835,2293,991,3285,738,545,1280,66230,57891,124118
403,25,372,141,512,81,16,96,66,45,111,1580,401,1979,16,4,24,74,70,145,93,90,186,27,9,40,3,4,4,147,60,210,29,10,38,20,50,72,410,301,711,11,10,23,552,1096,1652,128,157,285,226,229,453,925,1489,2416,3,0,3,138,87,226,449,695,1145,592,782,1377,25,17,36,1859,1877,3735,474,131,603,2353,2024,4381,0,9,8,365,752,1115,1163,883,2049,1525,1646,3173,3,4,5,1245,1709,2957,69,18,82,765,298,1063,2089,2027,4114,59,128,180,2025,6087,8110,1244,2017,3263,320,603,929,3647,8832,12482,41,131,168,1517,5500,7018,1114,3694,4808,1212,4191,5403,651,2798,3449,4538,16308,20843,20,18,34,34,19,51,120,134,256,560,643,1204,47,48,92,774,865,1641,4,0,4,1522,287,1810,630,1787,2416,0,27,27,2157,2094,4252,1511,777,2290,430,358,791,45579,53655,99237
404,204,1224,291,1518,1318,349,1670,563,176,744,9244,2405,11649,20,3,24,153,81,234,119,91,210,90,57,144,0,0,3,521,143,668,106,34,134,13,23,39,1020,431,1454,19,13,27,507,755,1268,159,204,357,202,170,376,883,1144,2030,10,3,17,590,171,761,430,484,915,1028,658,1685,11,23,39,2384,1681,4063,554,145,700,2953,1847,4794,0,0,0,895,920,1815,1226,1044,2270,2129,1965,4091,5,14,18,1546,1674,3222,299,68,368,1744,569,2308,3601,2320,5915,71,139,215,1237,3620,4860,611,592,1196,302,413,715,2220,4765,6984,57,168,219,778,2705,3479,1085,2875,3961,808,2715,3529,901,2839,3738,3628,11300,14923,25,11,40,37,20,61,150,142,286,740,538,1281,62,108,167,1014,815,1831,5,3,13,2391,384,2782,1199,1977,3173,0,14,14,3595,2380,5975,2552,980,3527,661,489,1153,72821,49463,122287
405,17,152,116,270,77,9,88,63,21,76,1099,329,1429,0,3,7,26,48,79,4,6,9,16,15,30,0,0,0,37,16,54,10,4,13,3,25,27,103,125,225,8,3,7,78,212,298,33,47,81,39,48,83,156,313,466,0,0,0,38,19,57,89,173,267,129,190,320,6,3,10,373,505,877,53,28,77,432,535,972,0,6,6,129,190,319,492,467,960,619,658,1284,3,3,4,622,638,1258,54,7,58,208,85,289,881,736,1613,13,43,56,667,2184,2843,108,218,324,51,105,156,843,2542,3383,10,76,83,124,950,1070,281,1249,1524,148,1318,1468,131,742,870,694,4331,5019,3,11,16,39,13,56,18,28,53,87,93,179,3,3,7,161,147,308,0,0,0,647,136,786,151,441,595,0,6,6,806,587,1386,578,340,912,220,202,418,21373,19585,40953
406,41,85,109,191,128,22,151,34,9,38,1171,286,1451,3,0,5,12,24,34,13,11,21,14,20,35,0,0,0,33,9,46,0,3,3,3,20,17,81,85,163,0,0,0,54,212,267,20,32,53,31,52,83,109,303,408,0,3,0,65,26,92,73,181,257,144,206,352,0,0,4,369,392,756,22,21,38,391,406,803,0,3,3,202,287,489,227,328,550,427,611,1041,3,0,3,553,831,1384,38,3,40,595,284,877,1188,1119,2309,23,35,52,562,2084,2648,101,178,277,31,87,117,714,2385,3097,7,93,101,138,1021,1165,306,1046,1349,77,586,657,152,777,924,683,3515,4196,3,3,7,33,26,59,22,56,81,62,95,154,4,3,13,122,182,309,0,0,4,566,124,692,163,397,558,0,0,0,726,516,1248,482,218,704,245,173,424,20302,16278,36578
407,78,222,172,391,77,18,100,130,38,168,2103,690,2791,3,6,8,69,104,178,22,20,34,34,31,61,0,0,0,68,45,112,8,10,15,0,31,36,198,241,444,0,4,3,122,421,538,47,94,134,117,137,246,282,651,930,3,4,7,67,63,134,200,395,588,268,462,730,10,0,10,635,1006,1640,90,38,119,729,1040,1771,0,5,5,251,395,649,588,719,1310,837,1123,1960,11,3,13,1021,1218,2247,5,0,10,681,347,1030,1721,1574,3298,27,88,118,948,3548,4496,101,201,297,101,231,332,1178,4063,5239,26,127,154,195,1479,1670,576,2194,2766,230,1879,2105,332,1571,1903,1352,7248,8598,5,3,8,71,75,148,33,52,87,192,160,354,3,15,20,314,302,619,3,3,6,1257,240,1494,306,834,1135,0,5,10,1565,1081,2650,1013,587,1598,418,329,748,36509,34084,70596
497,0,0,0,0,13,0,13,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,3,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3,64
499,34,348,48,400,194,15,206,21,10,31,1565,156,1721,8,0,9,16,21,44,26,8,29,31,3,35,0,0,0,235,16,250,35,4,39,0,0,0,355,52,406,0,0,3,24,48,68,34,16,52,19,11,31,81,75,153,0,3,3,31,10,39,72,49,125,106,60,165,13,3,13,434,522,960,103,15,121,552,541,1096,4,0,4,280,344,620,1975,1616,3595,2260,1963,4221,3,3,3,154,170,328,57,8,66,406,58,466,624,244,864,24,45,63,201,375,578,79,60,143,253,249,500,563,727,1283,21,63,78,37,112,149,211,480,696,160,786,945,252,1076,1332,681,2518,3203,21,9,30,10,3,15,123,70,191,142,56,195,4,13,20,304,145,454,0,0,0,646,27,673,272,377,656,0,40,45,928,445,1372,802,285,1086,269,168,433,25152,9161,34311
501,41,195,196,390,138,35,173,31,27,59,1827,604,2435,3,5,7,34,77,112,34,38,75,45,39,79,0,0,0,110,36,144,12,3,19,3,37,40,251,233,483,11,4,18,114,374,493,34,101,137,151,167,318,308,648,960,3,6,8,182,81,260,327,599,926,515,680,1191,6,0,6,959,1254,2219,120,33,157,1090,1292,2378,0,0,0,295,596,892,551,626,1181,844,1230,2071,5,10,20,1042,1470,2509,18,5,19,551,278,833,1617,1762,3386,34,85,123,1013,4314,5327,111,319,434,115,295,411,1276,5016,6292,26,182,209,351,1818,2172,492,1829,2322,165,1501,1663,284,1467,1753,1320,6805,8128,10,7,16,237,147,383,52,76,129,184,272,456,7,11,19,495,507,1002,0,0,0,1100,281,1374,280,1128,1405,0,3,3,1373,1411,2787,1403,760,2166,384,323,704,35121,35298,70419
502,23,110,69,180,49,6,55,18,13,30,473,250,730,3,0,3,44,42,87,8,16,28,19,13,29,0,4,4,33,12,45,8,7,8,0,5,5,108,100,206,3,4,5,45,158,201,9,38,48,59,83,145,119,279,404,0,3,3,30,40,75,143,354,501,176,398,580,0,3,3,274,473,754,60,28,85,335,501,837,0,0,0,108,207,321,207,230,436,321,442,759,0,4,4,366,585,956,3,16,23,224,96,317,596,701,1296,15,21,41,461,2037,2498,38,87,123,49,137,182,569,2279,2848,4,58,68,106,716,821,258,901,1158,99,954,1054,114,747,858,582,3381,3960,0,3,8,23,20,43,35,32,58,132,180,309,8,17,24,193,248,441,0,0,0,379,86,462,116,507,627,0,0,0,498,596,1090,487,306,791,153,123,280,11412,14970,26378
503,237,272,161,439,525,243,765,203,111,318,2518,1100,3615,46,38,80,221,296,516,170,130,301,229,233,466,32,14,51,974,426,1408,628,218,849,60,161,221,2364,1529,3889,127,159,286,3001,3681,6682,1426,2422,3848,2427,1930,4358,6984,8189,15173,3,13,15,154,91,246,2207,2671,4879,2363,2773,5140,111,65,176,15131,13449,28581,4518,1357,5876,19760,14870,34630,3,13,13,2219,3186,5405,1196,1270,2467,3417,4465,7888,52,80,128,7200,10348,17548,638,121,760,2904,1755,4657,10790,12299,23089,131,320,454,1815,5351,7166,2691,3864,6551,560,984,1541,5197,10518,15712,133,575,705,4338,14301,18643,2319,7060,9381,695,2524,3218,857,3271,4124,8341,27734,36076,26,37,68,169,221,392,402,509,910,1156,993,2148,62,40,107,1818,1804,3618,4,0,4,767,193,961,1789,3729,5517,0,56,60,2554,3977,6531,3587,2525,6106,1069,945,2011,108423,118955,227378
504,49,541,223,762,245,51,297,259,111,378,3817,1044,4863,11,3,14,27,44,75,78,55,132,31,7,34,0,0,0,308,85,390,42,12,54,14,24,32,510,232,736,6,12,19,204,320,527,48,84,133,166,165,331,421,584,1009,3,3,9,363,161,519,351,572,926,720,733,1455,11,9,23,1522,1474,2994,439,130,570,1974,1607,3590,0,0,7,487,629,1118,754,588,1343,1244,1220,2466,11,5,23,1207,1470,2680,319,84,412,1895,981,2882,3439,2547,5991,57,79,142,1333,4900,6229,174,162,335,248,426,672,1814,5570,7380,35,141,171,301,1168,1471,553,2078,2625,383,1508,1896,460,2031,2488,1733,6927,8658,7,10,21,91,81,177,114,138,247,261,346,605,33,25,60,506,603,1105,3,3,5,2665,523,3182,503,1428,1937,0,12,12,3171,1962,5131,2860,1239,4101,525,379,903,48661,40150,88807
505,48,628,279,907,226,33,261,182,87,267,2856,762,3616,62,55,117,406,376,783,217,180,401,247,179,423,22,17,37,374,102,471,61,18,74,8,41,52,1390,965,2358,36,49,79,367,724,1094,235,335,573,748,637,1383,1387,1738,3130,3,7,10,318,224,542,914,1453,2366,1232,1683,2915,28,20,48,3563,3496,7058,1119,341,1462,4711,3865,8571,3,12,18,816,1364,2180,1607,1389,2997,2425,2763,5195,11,15,23,2376,2956,5330,25,35,61,1638,620,2259,4047,3622,7671,106,260,366,2944,11606,14554,981,1538,2518,589,1031,1617,4618,14438,19055,67,311,380,722,3376,4104,1462,5502,6961,683,3961,4642,766,4038,4806,3699,17191,20888,31,21,52,107,71,176,113,139,258,656,671,1325,355,315,667,1264,1223,2489,3,0,4,2546,535,3078,1072,3147,4220,3,34,41,3622,3711,7338,3841,2162,5998,905,695,1602,77151,83492,160642
506,76,1942,881,2825,2007,752,2760,1034,327,1357,14067,4991,19055,13,4,22,95,94,187,127,121,254,47,21,68,7,3,7,607,154,762,112,32,144,29,57,89,1039,497,1531,34,30,62,421,631,1052,142,180,325,560,522,1083,1155,1367,2518,19,6,27,978,389,1367,908,1415,2321,1905,1811,3716,31,21,54,4488,3421,7910,1115,308,1423,5630,3750,9381,5,10,16,1418,1420,2835,1732,1406,3134,3148,2839,5985,27,20,46,2409,3035,5446,26,3,31,3069,1305,4378,5534,4364,9898,137,239,375,2643,9832,12480,2395,3090,5481,428,835,1266,5601,13996,19598,78,270,350,454,1976,2430,1515,4224,5743,766,3929,4700,982,4107,5088,3799,14505,18304,24,25,50,357,443,799,149,115,259,647,746,1392,1639,1281,2928,2824,2604,5428,8,3,15,3874,719,4596,1163,2751,3918,3,26,28,5050,3506,8555,5587,2494,8087,1193,818,2017,109730,86062,195786
507,157,435,230,670,1236,367,1602,555,150,704,5395,1557,6949,16,11,27,91,122,214,164,153,310,21,8,35,5,10,14,163,60,220,34,12,47,13,37,56,512,416,927,27,23,46,466,624,1093,96,129,224,380,334,715,970,1104,2078,7,3,12,383,156,537,760,1365,2131,1155,1523,2675,23,10,31,3394,2954,6352,605,170,769,4018,3135,7152,0,6,6,576,906,1482,985,993,1980,1562,1906,3464,15,20,31,1682,2180,3859,2234,630,2862,2009,1084,3095,5941,3907,9846,104,196,301,1837,8369,10206,1407,2102,3507,489,865,1349,3833,11531,15360,62,283,348,1772,6758,8524,1488,4924,6412,465,3008,3470,521,3000,3517,4307,17966,22275,11,15,25,115,116,229,145,211,358,737,838,1577,41,60,97,1056,1234,2294,7,0,4,2127,460,2586,780,2538,3318,0,35,35,2918,3028,5944,4152,2063,6220,843,641,1483,76353,74813,151165
