SA4_CODE_2016,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_FYROM_E,M_FYROM_OM_IE,M_FYROM_OM_UIE,M_FYROM_CFW,M_FYROM_ES_NS,M_FYROM_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Malta_E,M_Malta_OM_IE,M_Malta_OM_UIE,M_Malta_CFW,M_Malta_ES_NS,M_Malta_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_Turkey_E,M_Turkey_OM_IE,M_Turkey_OM_UIE,M_Turkey_CFW,M_Turkey_ES_NS,M_Turkey_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE
302,37443,2797,2046,212,260,42760,142,8,16,0,3,173,355,59,35,12,3,466,27,0,3,0,0,37,30,7,0,0,0,37,365,36,25,5,0,430,13,3,0,0,0,15,175,13,9,0,0,203,26,3,3,0,0,35,135,14,14,4,3,173,1620,127,122,12,19,1900,80,10,5,0,0,94,106,8,11,4,0,128,21,3,3,0,0,30,276,32,13,0,0,322,120,28,22,11,3,184,38,5,3,0,0,52,180,19,11,3,0,220,11,0,0,0,0,17,212,26,16,0,0,260,21,0,0,0,0,23,129,3,5,3,0,144,3853,220,202,11,26,4311,79,10,14,0,3,108,737,11,13,0,0,772,60,3,4,0,0,66,99,6,3,0,0,107,733,47,28,5,0,809,220,13,18,4,0,251,61,8,3,0,0,72,15,9,7,0,0,28,3238,215,191,13,35,3692,218,17,13,0,0,243,227,18
303,43436,3940,2754,391,333,50853,152,16,15,5,3,186,1292,464,196,127,6,2088,76,17,7,7,0,108,38,7,6,0,0,52,403,51,38,7,3,508,30,6,7,0,0,33,245,29,28,3,3,312,54,21,22,3,0,99,419,94,64,10,0,589,2220,297,209,37,36,2802,130,21,20,0,0,173,198,24,40,9,4,283,57,8,11,0,0,79,257,46,25,0,0,328,123,31,26,6,5,195,151,16,11,3,0,178,536,132,134,32,12,851,41,8,12,3,0,68,469,89,55,6,4,627,18,3,0,0,0,22,138,24,13,3,0,177,4967,313,243,31,52,5604,201,37,44,3,9,293,722,26,26,4,0,783,114,10,6,0,3,135,153,16,14,7,0,184,876,98,58,5,4,1040,321,41,29,4,0,398,142,6,8,3,0,159,33,18,7,0,0,54,3502,338,268,41,30,4180,273,28,23,3,0,327,658,72
304,16090,1742,1478,210,88,19600,93,16,14,4,0,128,395,48,49,16,0,514,14,0,3,0,0,17,10,3,3,0,0,17,86,23,7,5,0,124,0,3,0,0,0,5,129,17,24,0,0,173,11,3,3,0,0,13,99,14,9,4,0,118,502,66,42,9,4,619,76,6,3,0,0,84,91,17,18,0,0,129,22,6,5,0,0,33,68,13,6,0,0,94,56,7,6,0,0,71,55,12,6,3,0,72,123,17,22,0,0,165,15,4,3,0,0,22,126,16,17,3,0,171,8,0,0,0,0,8,67,12,15,0,0,90,865,131,95,13,11,1109,38,5,4,0,0,52,146,6,4,0,0,158,33,6,3,0,0,43,71,14,4,0,0,91,389,100,57,7,6,569,102,9,17,0,0,131,34,5,3,0,3,40,16,0,0,0,0,16,1195,215,165,21,9,1607,183,25,20,8,0,236,177,21
305,89485,7282,4699,504,518,102491,623,36,24,0,0,685,1664,217,75,41,8,1996,95,3,13,0,3,115,83,6,8,0,3,96,631,40,27,3,0,708,53,3,4,0,0,62,570,45,26,7,0,653,91,19,12,0,0,123,694,52,36,7,0,790,4322,177,111,30,31,4686,297,19,8,0,3,336,419,23,32,4,3,480,67,5,0,0,0,75,756,77,29,4,3,865,396,73,33,25,5,532,358,26,18,9,7,415,911,110,69,23,13,1136,46,14,7,3,0,66,981,64,43,5,0,1090,41,4,5,0,0,51,333,33,17,0,0,389,6359,417,282,26,43,7134,344,14,13,0,3,370,1254,19,21,0,4,1296,216,14,16,0,0,250,389,14,13,0,3,422,2483,150,78,9,9,2726,749,36,24,3,5,814,255,22,13,6,7,299,75,11,16,4,0,105,8994,724,424,53,41,10237,886,53,36,3,0,985,731,51
306,28304,3000,3537,826,436,36108,133,5,20,0,0,163,143,27,19,13,0,204,13,3,7,3,0,24,10,3,0,0,0,14,73,0,6,0,0,80,0,0,0,0,0,3,210,28,54,7,3,302,10,0,4,3,0,15,53,11,8,0,0,72,643,64,60,21,18,802,47,6,9,0,0,62,14,9,10,0,0,28,4,3,0,0,0,3,116,8,27,0,0,156,197,33,38,27,9,307,283,29,21,8,4,346,286,31,22,6,0,347,0,3,0,0,0,7,80,14,19,3,0,109,9,3,4,3,0,21,139,24,31,8,3,203,1450,152,222,30,24,1883,24,5,5,0,0,29,367,8,16,3,7,404,33,3,5,0,0,45,24,0,3,0,0,31,240,15,24,6,4,292,71,11,3,0,0,86,128,4,5,3,3,149,13,0,3,0,0,17,1936,243,330,35,25,2574,155,15,24,7,3,200,40,12
307,19362,2271,3583,1699,406,27320,38,0,0,4,0,46,47,0,4,0,0,58,5,0,0,0,0,3,8,0,0,0,0,7,36,4,0,0,0,41,3,0,0,0,0,3,43,8,9,3,3,72,0,0,0,4,0,6,14,0,3,0,0,17,239,16,3,0,3,256,13,0,0,0,0,17,8,0,3,0,0,10,0,0,0,0,0,0,81,6,3,3,0,92,26,6,9,10,3,50,5,0,0,0,0,4,47,3,0,0,0,53,0,3,0,0,0,0,25,5,3,3,0,31,3,0,0,0,0,3,42,9,8,3,0,60,655,39,50,14,9,758,23,0,0,0,0,22,372,0,3,0,7,386,9,0,0,0,0,10,27,0,0,0,0,27,202,15,11,0,0,226,34,0,0,0,0,33,6,0,0,0,0,5,3,0,0,0,0,4,533,30,58,21,6,660,44,0,3,0,0,53,10,0
308,36563,2398,3000,933,433,43330,61,3,0,0,0,62,120,11,8,3,0,144,0,3,0,0,0,5,15,0,3,0,0,17,78,7,8,0,0,95,0,0,0,0,0,0,83,8,15,5,0,106,9,0,0,0,0,13,26,4,3,0,0,30,386,16,35,3,9,448,41,5,3,0,0,49,36,5,3,0,0,43,12,0,0,0,0,13,91,7,6,0,0,109,33,0,3,4,0,43,15,0,0,0,0,15,52,9,3,0,0,64,0,0,0,0,0,0,66,9,6,0,0,78,8,0,0,0,0,7,48,5,15,0,0,67,1753,72,75,12,25,1945,21,4,3,0,0,27,505,5,4,0,4,522,12,0,0,0,0,19,27,0,0,0,0,28,504,42,23,0,4,578,206,3,0,0,0,214,30,0,0,0,0,39,5,0,0,0,0,12,1200,72,82,27,15,1392,114,7,4,5,0,136,147,5
309,59478,9286,7017,1030,717,77525,331,53,46,11,3,445,885,298,116,72,9,1382,76,18,21,3,4,128,57,30,10,3,3,104,221,38,20,3,7,289,30,4,9,0,0,46,327,74,70,11,8,485,50,21,16,3,3,91,243,49,34,5,0,330,1395,194,97,16,23,1733,157,22,10,0,0,186,159,48,26,4,3,234,32,11,9,0,0,56,318,59,26,6,7,412,222,54,49,19,0,342,546,122,68,10,11,761,570,97,114,30,8,821,39,12,16,4,0,77,310,63,36,10,9,423,39,4,9,4,0,54,201,59,48,4,0,315,9184,1328,1195,148,130,11991,127,28,13,3,0,172,686,32,31,4,8,766,108,20,24,0,0,160,147,19,12,3,0,186,1307,379,185,33,16,1924,159,26,15,6,0,202,193,16,14,3,4,231,83,25,12,3,0,122,5440,1056,872,133,60,7569,444,71,72,5,8,601,177,28
310,34700,2464,2564,590,333,40656,73,13,5,0,0,92,412,48,31,16,0,504,31,7,3,0,0,43,10,0,3,0,0,17,297,28,27,5,0,362,8,0,3,0,0,19,160,11,17,4,0,195,20,0,5,0,0,26,88,16,8,0,0,113,979,93,66,19,14,1167,55,3,8,0,0,67,100,14,24,0,0,140,21,4,11,0,0,37,161,9,5,0,3,181,46,4,4,0,5,64,49,0,3,0,0,56,139,18,14,4,3,181,11,3,3,3,0,17,167,15,21,3,0,211,14,0,5,0,0,20,102,23,26,3,0,159,3388,167,163,34,35,3787,63,8,7,0,0,83,402,7,14,0,7,427,57,3,7,0,0,69,62,4,0,3,0,69,492,68,38,3,4,604,179,11,8,0,0,194,41,3,3,0,0,45,14,3,0,0,0,19,2367,230,207,26,20,2848,174,13,7,3,0,195,758,97
311,24802,2936,2620,434,291,31080,69,8,6,0,0,84,344,118,48,32,3,544,43,6,9,5,0,60,22,5,5,0,0,30,231,51,27,10,3,319,9,0,3,0,0,15,124,33,34,5,0,184,19,12,3,0,0,37,109,22,21,4,0,156,786,90,64,21,12,978,57,6,9,0,0,69,67,17,14,0,0,91,22,9,6,0,0,40,94,18,14,0,5,133,29,14,13,5,0,60,48,7,3,0,0,52,216,42,33,10,0,310,26,9,9,3,0,55,134,34,15,3,0,187,7,0,4,0,0,16,86,32,16,7,0,138,3311,322,313,41,55,4044,124,31,19,6,3,186,284,13,17,3,9,322,45,7,20,0,0,69,54,7,5,3,0,71,461,97,47,10,0,610,139,15,16,3,0,173,66,3,9,3,0,77,20,6,4,0,0,29,1788,299,273,37,25,2415,98,15,15,3,0,131,193,35
312,32154,2426,2063,700,404,37742,65,3,0,0,0,72,90,15,3,4,0,109,5,3,0,0,0,5,6,0,0,0,0,13,67,0,3,3,4,75,0,0,0,0,0,0,61,5,14,6,0,91,0,0,0,0,0,5,24,0,0,0,0,32,271,46,9,0,0,327,36,0,0,0,6,42,13,0,0,0,0,13,4,0,0,0,0,3,74,0,3,0,0,88,53,8,6,0,0,72,47,0,0,0,0,47,98,9,3,0,0,112,0,0,0,0,0,0,54,10,0,0,0,68,25,0,11,9,3,51,70,10,6,5,0,85,1782,96,76,21,20,1992,17,3,0,0,0,24,493,3,3,0,4,506,17,3,0,0,0,21,22,0,0,0,0,20,473,20,26,0,3,523,52,11,0,0,0,58,26,0,0,0,0,29,3,0,0,0,0,11,1122,74,86,20,9,1321,74,4,10,0,0,87,37,7
313,17817,2069,2324,376,249,22834,38,14,15,0,0,64,99,38,13,7,0,157,8,3,3,0,0,15,10,4,0,0,0,13,83,15,10,0,0,100,0,3,0,0,0,4,67,9,21,3,0,101,4,5,3,0,0,12,53,5,3,0,0,59,272,34,14,7,7,335,9,0,4,0,0,16,21,3,4,0,0,30,0,0,0,0,0,3,60,11,8,0,0,77,31,11,5,0,4,49,32,5,3,0,0,40,183,11,4,5,6,207,0,4,0,0,0,5,58,7,9,0,0,74,10,0,0,0,0,13,42,14,15,6,0,73,1407,162,218,17,26,1831,15,8,4,0,0,26,324,11,4,3,11,340,11,5,3,0,0,17,17,0,0,0,0,19,240,32,27,3,0,294,47,13,3,0,0,69,25,9,0,0,0,32,3,3,0,3,0,7,1289,220,250,36,18,1818,82,5,15,0,0,106,45,8
314,13764,2084,1670,237,139,17882,48,14,13,6,0,77,76,31,10,11,0,135,0,4,0,0,0,6,7,3,4,4,0,18,76,28,10,0,0,115,3,0,0,0,0,3,55,11,10,0,0,77,3,0,0,0,0,11,25,3,3,0,0,29,285,49,33,8,5,382,13,3,4,0,0,24,28,5,10,0,0,42,4,0,0,0,0,8,83,29,12,0,0,115,37,3,12,3,3,55,20,3,4,0,0,22,27,14,4,0,0,40,4,0,0,0,0,8,48,10,3,0,0,60,4,3,0,0,0,3,43,15,3,3,0,58,1278,162,131,22,8,1600,21,7,5,0,0,30,129,8,0,0,0,144,19,10,9,0,0,40,19,5,3,0,0,24,301,69,72,8,0,450,26,6,9,0,0,42,25,7,3,0,0,37,5,0,0,0,0,11,1080,236,191,30,12,1545,90,10,12,3,0,115,25,4
315,14444,941,1383,686,220,17677,33,0,0,0,0,35,31,0,0,0,0,33,6,0,0,3,0,9,3,0,0,0,0,8,70,3,0,0,0,71,0,0,0,0,0,0,47,4,4,0,0,57,0,0,0,0,0,4,5,0,0,0,0,8,115,3,11,0,0,130,11,4,3,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,40,0,0,0,0,46,27,7,11,7,0,52,16,0,0,0,0,16,9,0,0,0,0,13,0,0,0,0,0,3,19,0,3,0,0,23,0,0,0,0,0,3,25,0,7,3,0,32,751,27,31,9,11,822,7,3,0,0,0,10,148,0,0,0,0,148,4,0,0,0,0,4,8,0,0,0,0,8,139,4,0,0,0,142,42,0,0,0,0,39,10,0,0,0,0,12,0,0,0,0,0,0,428,26,27,8,6,495,37,0,0,0,0,40,48,0
316,33956,5721,5360,889,493,46420,179,42,33,6,0,261,69,25,20,7,0,127,5,9,4,0,0,19,8,5,5,3,0,21,59,18,7,0,0,88,4,0,0,0,0,7,160,44,66,14,3,287,9,0,3,4,0,16,39,3,7,0,0,49,437,61,39,9,4,553,30,3,3,0,0,37,20,11,5,0,0,32,4,0,0,0,0,3,110,32,30,0,0,173,82,15,30,9,0,137,32,4,11,0,0,48,117,10,7,3,0,142,5,5,0,0,0,14,81,5,13,3,0,103,10,7,3,3,0,24,136,42,38,6,3,222,2493,532,459,65,39,3585,29,9,3,0,0,45,164,4,5,0,5,181,28,9,6,3,4,46,43,5,3,0,0,52,573,152,118,25,6,871,45,10,9,3,0,71,44,9,12,3,0,68,4,4,4,0,0,12,2949,731,693,94,42,4508,215,42,50,14,0,323,38,11
317,21512,2117,1833,388,206,26054,63,8,0,0,0,72,114,15,9,8,0,147,7,0,0,0,0,7,4,0,0,0,0,11,45,4,0,0,0,50,0,0,0,0,0,0,66,8,4,0,0,79,0,0,0,0,0,0,22,3,3,0,0,31,419,40,15,3,8,487,11,0,0,0,0,11,29,4,9,0,0,41,19,0,0,0,0,23,48,5,4,0,0,62,23,3,5,0,0,34,17,0,3,0,0,21,104,0,4,0,0,109,7,0,0,0,0,7,66,8,6,0,0,83,4,0,0,0,0,7,40,3,8,3,3,58,556,59,51,12,12,692,44,3,3,0,0,50,163,4,3,0,0,167,15,0,0,0,0,15,28,6,3,0,0,36,222,34,10,6,0,277,89,7,3,0,0,106,14,0,4,0,0,15,0,3,0,0,0,3,666,49,73,18,9,817,84,3,3,0,0,90,21,0
318,34426,2698,2768,653,389,40937,112,7,6,0,0,126,94,12,14,0,0,122,7,4,0,0,0,12,15,3,0,0,0,18,86,4,5,0,0,97,3,0,0,0,0,3,138,14,26,6,3,179,18,0,3,3,0,22,38,0,4,0,0,38,465,48,41,3,3,559,34,3,3,0,0,42,27,0,8,0,0,35,9,3,0,0,0,18,86,3,5,0,0,103,98,24,37,23,10,186,27,0,0,0,0,33,110,8,8,0,0,134,6,0,0,0,0,11,91,13,14,3,0,121,12,0,3,0,0,16,71,3,7,3,0,82,1135,88,93,19,17,1352,26,4,8,0,0,36,342,3,10,0,9,360,17,4,0,0,3,26,43,0,3,0,0,48,298,28,20,4,0,358,86,3,4,0,0,90,29,0,6,0,0,36,5,0,0,0,0,9,1383,92,148,18,12,1646,135,3,8,5,0,151,48,8
319,29467,2685,4385,1409,508,38447,65,6,6,3,0,82,31,11,7,5,0,56,4,0,3,0,0,9,6,4,6,0,0,22,49,7,3,0,0,60,0,0,0,0,0,0,86,13,19,4,3,127,0,0,0,0,0,3,29,7,3,0,0,41,194,27,7,3,5,233,12,0,0,0,0,20,8,0,3,0,0,12,4,0,0,0,0,4,33,8,4,0,3,52,66,11,7,8,0,91,24,3,0,0,0,26,84,4,0,3,0,96,3,0,0,0,0,3,34,4,12,3,0,56,9,6,5,3,3,21,75,9,24,4,0,110,911,94,160,45,11,1223,22,11,0,0,0,37,149,4,0,0,3,153,8,4,3,0,0,18,8,0,0,0,0,10,199,37,37,11,4,298,56,4,3,0,0,69,16,0,3,0,0,21,11,6,8,0,0,19,1139,122,213,49,19,1547,98,11,18,4,0,129,43,7
397,122,6,10,4,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0
399,32875,7017,15713,732,824,57161,73,18,57,0,0,154,122,44,95,4,0,265,31,17,29,4,3,86,7,8,9,0,0,24,61,21,36,5,0,125,12,3,7,0,0,19,121,39,112,7,7,279,19,9,21,4,0,50,51,11,23,0,0,88,401,92,155,12,14,669,13,5,20,0,0,35,46,7,27,0,0,80,9,3,7,0,0,16,191,52,64,3,6,317,75,24,82,8,0,185,25,0,17,0,0,51,144,35,99,5,0,282,14,8,8,0,0,35,57,17,48,0,0,120,16,4,10,0,0,28,74,29,73,0,3,181,3307,648,1399,37,81,5482,35,13,19,0,0,66,112,13,29,3,0,150,21,4,42,0,3,71,42,16,23,0,0,77,289,76,138,6,4,516,43,8,13,0,3,70,17,0,7,0,4,29,5,3,17,0,0,27,1955,530,1485,35,60,4072,111,15,76,3,0,209,83,30
401,56490,5847,5451,649,552,68985,215,26,24,4,0,265,1464,256,148,101,12,1977,54,13,11,3,3,82,86,10,7,3,0,105,67,4,0,0,0,80,15,3,0,0,0,14,333,49,57,5,7,442,170,54,58,16,3,303,342,33,14,0,3,395,2759,146,125,29,28,3083,152,3,8,0,0,169,286,31,34,7,0,353,55,4,10,0,0,70,257,26,18,0,0,304,561,170,188,32,17,973,99,8,7,0,0,114,279,44,55,19,8,404,49,28,29,0,3,109,734,95,75,10,3,920,38,10,3,0,0,50,185,36,31,9,0,268,811,95,75,11,9,999,300,16,16,0,0,325,731,9,7,0,5,756,231,25,31,0,4,292,215,20,18,5,0,261,561,44,45,4,3,659,425,16,24,3,0,469,161,14,4,3,0,185,27,10,8,0,0,40,5854,578,568,59,39,7096,378,40,28,0,0,451,616,56
402,40098,2602,3337,397,419,46857,64,0,4,0,0,66,461,83,61,34,3,637,67,14,19,0,0,100,37,5,6,0,0,48,86,6,8,3,4,101,13,0,0,0,0,19,205,19,26,5,7,258,88,31,27,4,0,153,93,18,8,5,0,120,2005,191,191,25,22,2427,55,3,3,0,0,69,147,17,17,0,3,190,39,9,13,5,0,71,127,6,17,0,3,153,304,104,99,23,7,529,31,4,0,0,0,30,108,18,13,0,0,147,39,15,38,6,5,95,246,27,27,3,3,306,30,5,3,0,0,39,126,20,36,4,3,184,517,31,35,6,8,597,200,22,19,0,3,243,508,10,17,5,3,548,169,19,40,3,0,227,78,9,5,0,0,100,289,18,24,4,0,328,201,13,14,5,3,227,106,4,4,0,0,116,32,4,7,0,0,38,4247,346,554,38,41,5226,147,11,10,0,3,177,648,113
403,26190,2805,3883,456,304,33638,83,19,12,3,0,121,343,85,53,33,0,516,26,3,14,0,0,40,29,8,6,4,0,50,32,3,3,0,0,47,3,0,0,0,0,3,153,32,42,4,6,238,55,16,21,3,0,97,61,14,3,3,0,80,887,77,65,15,9,1048,53,3,11,0,0,65,151,16,28,3,3,202,19,0,0,0,0,27,96,11,19,0,0,135,113,40,54,16,3,222,34,0,4,0,3,41,74,11,12,3,0,96,25,5,16,4,5,56,137,21,37,4,3,203,15,3,8,0,0,25,92,17,28,6,4,150,395,59,83,8,0,543,89,10,7,4,3,110,246,4,9,0,4,257,111,18,28,3,3,163,55,9,5,0,0,71,236,36,38,3,5,317,91,9,12,4,0,117,43,5,7,0,0,55,11,4,5,0,0,21,3370,390,682,62,48,4543,148,15,15,0,0,179,129,19
404,45298,3212,2885,310,427,52128,89,9,10,0,0,105,562,120,54,28,3,763,109,21,16,4,7,159,56,15,11,0,0,82,81,3,3,3,0,88,13,4,10,0,0,26,248,35,31,8,5,325,197,53,61,13,12,340,132,13,3,0,3,150,2367,150,183,12,33,2748,55,0,3,0,0,53,196,17,25,3,0,237,50,3,3,3,4,55,148,15,10,0,4,173,429,100,119,18,11,673,44,0,0,0,0,41,119,13,13,4,0,147,45,7,15,0,3,69,272,25,14,3,4,323,49,7,5,0,0,68,153,18,17,3,3,193,734,44,47,3,8,839,179,10,15,0,3,216,684,8,22,0,4,719,216,22,29,6,3,271,76,12,6,0,0,93,355,9,14,3,0,383,222,10,12,0,0,248,103,4,3,0,0,116,20,7,3,0,0,27,4749,272,290,24,39,5372,179,11,15,0,0,202,832,82
405,13034,1652,2931,1013,297,18933,14,3,3,0,0,22,30,4,0,0,0,34,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,3,3,0,0,0,0,3,40,3,9,0,0,55,3,3,3,4,0,13,0,0,0,0,0,0,67,11,3,3,0,85,4,0,0,0,0,6,10,0,0,0,0,11,0,0,0,0,0,0,21,4,0,0,0,27,18,4,4,9,0,39,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,12,7,5,0,0,22,0,0,7,0,3,7,22,0,16,3,0,43,126,13,24,8,3,180,17,3,0,0,0,23,99,3,0,0,3,106,6,0,0,0,0,9,4,0,0,0,0,10,63,9,5,0,0,81,21,3,3,0,0,28,13,0,0,0,0,13,3,0,0,0,0,3,646,54,132,27,8,870,27,0,4,0,0,31,20,4
406,14093,1006,1659,533,252,17543,11,0,0,0,0,8,17,3,3,0,0,28,11,5,3,3,3,20,3,3,0,0,0,4,17,0,0,0,0,24,0,0,0,0,0,0,41,6,3,3,0,57,5,3,3,5,0,22,4,0,3,0,0,5,134,18,6,0,0,160,14,0,0,0,0,14,6,3,0,0,0,10,3,0,0,0,0,3,20,0,3,0,0,29,22,4,5,0,0,29,0,0,0,0,0,0,14,0,3,0,0,14,0,0,0,0,0,0,22,6,4,0,0,32,3,0,0,0,0,3,25,3,4,3,0,37,255,7,12,0,4,285,10,0,0,0,0,12,131,0,0,0,0,136,14,0,3,0,0,18,3,0,0,0,0,3,118,5,3,0,0,128,52,0,0,0,0,58,3,0,0,0,0,3,3,0,0,0,0,3,777,37,61,11,4,899,20,0,9,0,0,29,20,0
407,21867,2566,4692,1532,466,31123,20,0,7,0,0,24,213,15,4,10,3,245,11,0,0,0,0,15,10,6,0,0,0,18,20,0,0,0,0,18,4,0,0,0,0,3,57,11,28,12,5,115,22,13,15,22,0,70,41,3,0,0,0,41,222,22,18,20,3,288,10,0,3,0,0,7,13,0,0,0,0,15,5,3,0,0,0,7,31,3,6,0,4,40,70,11,27,13,4,124,6,0,0,0,0,13,31,0,0,0,3,33,10,0,4,0,0,12,35,4,8,0,0,47,3,0,0,0,0,3,62,17,27,10,6,124,347,27,51,5,4,439,45,3,0,0,3,50,242,0,0,0,3,243,3,3,0,0,0,11,9,3,0,0,0,9,97,11,17,3,0,126,52,0,3,0,0,58,21,4,0,3,0,23,11,0,0,3,0,13,902,84,212,50,18,1259,50,10,11,0,0,68,70,10
497,41,0,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0
