SA4_CODE_2016,P_EWFT_35_39_ES_NS,P_EWFT_35_39_Tot,P_EWFT_40_44_E,P_EWFT_40_44_OM_IE,P_EWFT_40_44_OM_UIE,P_EWFT_40_44_CFW,P_EWFT_40_44_ES_NS,P_EWFT_40_44_Tot,P_EWFT_45_49_E,P_EWFT_45_49_OM_IE,P_EWFT_45_49_OM_UIE,P_EWFT_45_49_CFW,P_EWFT_45_49_ES_NS,P_EWFT_45_49_Tot,P_EWFT_50_54_E,P_EWFT_50_54_OM_IE,P_EWFT_50_54_OM_UIE,P_EWFT_50_54_CFW,P_EWFT_50_54_ES_NS,P_EWFT_50_54_Tot,P_EWFT_55_59_E,P_EWFT_55_59_OM_IE,P_EWFT_55_59_OM_UIE,P_EWFT_55_59_CFW,P_EWFT_55_59_ES_NS,P_EWFT_55_59_Tot,P_EWFT_60_64_E,P_EWFT_60_64_OM_IE,P_EWFT_60_64_OM_UIE,P_EWFT_60_64_CFW,P_EWFT_60_64_ES_NS,P_EWFT_60_64_Tot,P_EWFT_65_69_E,P_EWFT_65_69_OM_IE,P_EWFT_65_69_OM_UIE,P_EWFT_65_69_CFW,P_EWFT_65_69_ES_NS,P_EWFT_65_69_Tot,P_EWFT_70_74_E,P_EWFT_70_74_OM_IE,P_EWFT_70_74_OM_UIE,P_EWFT_70_74_CFW,P_EWFT_70_74_ES_NS,P_EWFT_70_74_Tot,P_EWFT_75ov_E,P_EWFT_75ov_OM_IE,P_EWFT_75ov_OM_UIE,P_EWFT_75ov_CFW,P_EWFT_75ov_ES_NS,P_EWFT_75ov_Tot,P_EWFT_Tot_E,P_EWFT_Tot_OM_IE,P_EWFT_Tot_OM_UIE,P_EWFT_Tot_CFW,P_EWFT_Tot_ES_NS,P_EWFT_Tot_Tot,P_EWPT_15_19_E,P_EWPT_15_19_OM_IE,P_EWPT_15_19_OM_UIE,P_EWPT_15_19_CFW,P_EWPT_15_19_ES_NS,P_EWPT_15_19_Tot,P_EWPT_20_24_E,P_EWPT_20_24_OM_IE,P_EWPT_20_24_OM_UIE,P_EWPT_20_24_CFW,P_EWPT_20_24_ES_NS,P_EWPT_20_24_Tot,P_EWPT_25_29_E,P_EWPT_25_29_OM_IE,P_EWPT_25_29_OM_UIE,P_EWPT_25_29_CFW,P_EWPT_25_29_ES_NS,P_EWPT_25_29_Tot,P_EWPT_30_34_E,P_EWPT_30_34_OM_IE,P_EWPT_30_34_OM_UIE,P_EWPT_30_34_CFW,P_EWPT_30_34_ES_NS,P_EWPT_30_34_Tot,P_EWPT_35_39_E,P_EWPT_35_39_OM_IE,P_EWPT_35_39_OM_UIE,P_EWPT_35_39_CFW,P_EWPT_35_39_ES_NS,P_EWPT_35_39_Tot,P_EWPT_40_44_E,P_EWPT_40_44_OM_IE,P_EWPT_40_44_OM_UIE,P_EWPT_40_44_CFW,P_EWPT_40_44_ES_NS,P_EWPT_40_44_Tot,P_EWPT_45_49_E,P_EWPT_45_49_OM_IE,P_EWPT_45_49_OM_UIE,P_EWPT_45_49_CFW,P_EWPT_45_49_ES_NS,P_EWPT_45_49_Tot,P_EWPT_50_54_E,P_EWPT_50_54_OM_IE,P_EWPT_50_54_OM_UIE,P_EWPT_50_54_CFW,P_EWPT_50_54_ES_NS,P_EWPT_50_54_Tot,P_EWPT_55_59_E,P_EWPT_55_59_OM_IE,P_EWPT_55_59_OM_UIE,P_EWPT_55_59_CFW,P_EWPT_55_59_ES_NS,P_EWPT_55_59_Tot,P_EWPT_60_64_E,P_EWPT_60_64_OM_IE,P_EWPT_60_64_OM_UIE,P_EWPT_60_64_CFW,P_EWPT_60_64_ES_NS,P_EWPT_60_64_Tot,P_EWPT_65_69_E,P_EWPT_65_69_OM_IE,P_EWPT_65_69_OM_UIE,P_EWPT_65_69_CFW,P_EWPT_65_69_ES_NS,P_EWPT_65_69_Tot,P_EWPT_70_74_E,P_EWPT_70_74_OM_IE,P_EWPT_70_74_OM_UIE,P_EWPT_70_74_CFW,P_EWPT_70_74_ES_NS,P_EWPT_70_74_Tot,P_EWPT_75ov_E,P_EWPT_75ov_OM_IE,P_EWPT_75ov_OM_UIE,P_EWPT_75ov_CFW,P_EWPT_75ov_ES_NS,P_EWPT_75ov_Tot,P_EWPT_Tot_E,P_EWPT_Tot_OM_IE,P_EWPT_Tot_OM_UIE,P_EWPT_Tot_CFW,P_EWPT_Tot_ES_NS,P_EWPT_Tot_Tot,P_EAFW_E,P_EAFW_OM_IE,P_EAFW_OM_UIE,P_EAFW_CFW,P_EAFW_ES_NS,P_EAFW_Tot,P_H_NS_E,P_H_NS_OM_IE,P_H_NS_OM_UIE,P_H_NS_CFW,P_H_NS_ES_NS,P_H_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
307,26,3418,3081,439,407,144,46,4112,3283,490,486,226,52,4536,3165,425,551,256,41,4446,2548,411,614,278,60,3911,1494,278,558,288,40,2661,475,160,381,265,15,1299,85,75,227,186,22,590,45,37,167,168,8,424,27020,2991,4203,2050,401,36669,1915,0,14,51,30,2010,1116,13,31,22,14,1192,962,25,57,34,8,1087,1069,63,108,59,6,1303,1132,66,126,68,12,1405,1199,68,127,48,15,1462,1207,72,160,69,23,1532,1163,80,148,82,19,1491,1053,72,178,87,23,1414,891,75,208,105,19,1304,425,59,175,133,12,799,172,34,115,132,10,466,69,18,121,130,15,357,12366,650,1577,1020,208,15818,1795,104,148,94,53,2191,735,46,121,202,164,1266,41926,3793,6050,3358,824,55949
308,42,6872,6494,502,394,99,53,7543,6610,542,494,145,65,7863,6352,590,527,180,60,7712,5091,476,490,170,59,6279,2612,285,479,148,43,3565,656,135,271,145,17,1227,120,59,113,92,6,389,47,24,82,78,3,232,54168,3412,3797,1254,481,63109,4212,6,20,33,45,4317,2495,3,51,24,20,2592,1926,27,116,29,20,2123,2340,51,196,69,8,2666,2292,84,225,55,9,2662,2283,106,198,76,23,2683,2257,111,181,71,22,2651,2136,113,221,69,21,2556,1844,99,244,108,21,2312,1284,94,201,75,22,1679,567,52,157,71,16,858,202,48,83,52,6,403,84,12,73,64,7,234,23926,813,1966,804,245,27746,3525,98,160,82,76,3939,1288,61,105,133,182,1767,82907,4378,6031,2269,977,96570
309,94,16261,13655,2352,1306,162,105,17581,13537,2559,1418,202,118,17831,12030,2404,1342,214,117,16110,9616,1892,1229,178,102,13021,5519,1383,846,144,74,7960,1807,723,510,106,37,3186,338,289,158,47,25,852,97,107,59,24,6,298,113187,15687,9826,1429,922,141050,11297,32,63,80,66,11529,10264,52,254,70,66,10717,6938,173,467,89,58,7728,6312,380,763,178,64,7698,6138,557,913,235,44,7879,6405,703,1022,249,61,8443,5887,719,1003,232,50,7894,5400,602,924,222,61,7212,4907,560,928,247,56,6705,3784,591,877,216,56,5521,2242,568,646,221,44,3721,816,267,293,126,22,1532,316,121,136,91,24,686,70699,5339,8291,2261,672,87260,5709,311,393,144,114,6659,3011,286,330,192,471,4290,192614,21627,18828,4015,2176,239261
310,49,7876,7513,595,483,82,55,8725,7524,621,558,67,66,8828,7016,607,553,101,52,8325,5401,497,475,101,42,6506,2943,300,356,93,28,3727,842,181,166,78,16,1282,151,71,78,42,7,351,38,16,45,45,3,147,60173,3912,3833,738,446,69113,4868,9,25,53,27,4976,3790,20,85,29,28,3955,2542,38,161,40,21,2801,2683,91,246,54,30,3113,2615,122,303,60,20,3112,2675,127,304,63,21,3192,2548,145,274,66,16,3058,2298,155,275,57,31,2827,2021,129,270,76,25,2525,1470,136,277,66,22,1970,749,104,175,81,11,1123,248,46,93,52,13,453,89,20,42,35,3,194,28603,1161,2533,737,264,33302,3076,88,165,45,53,3429,1538,77,117,91,237,2065,93396,5245,6650,1621,996,107904
311,49,6624,5616,746,514,75,46,7006,5498,815,560,83,35,6990,4987,784,495,89,40,6395,3917,740,459,70,38,5222,2271,476,380,50,23,3202,659,236,199,49,5,1147,116,72,41,27,7,269,22,26,17,12,0,79,46786,5264,3911,605,370,56943,4863,11,31,45,48,5000,3684,12,86,35,23,3850,2568,51,181,52,20,2874,2469,114,306,80,21,2985,2467,166,302,81,22,3042,2341,187,339,109,23,3006,2337,193,363,80,22,2996,1998,204,299,88,26,2612,1873,190,330,91,30,2511,1420,147,281,96,20,1961,701,121,199,83,14,1111,238,49,70,48,9,408,77,26,32,32,9,176,27040,1478,2823,905,282,32529,2458,124,165,73,48,2864,1382,93,140,81,223,1918,77663,6961,7039,1661,918,94250
312,35,5914,5662,520,310,80,52,6621,5723,536,353,103,45,6764,5278,510,376,120,49,6340,4288,439,375,136,45,5288,2284,298,312,146,37,3077,568,128,166,98,14,978,109,50,90,72,0,317,31,27,58,49,18,178,47206,3343,2729,929,417,54624,2740,0,5,26,37,2804,1583,4,40,12,14,1663,1479,28,99,25,6,1631,1807,79,180,55,23,2136,1792,108,169,53,12,2137,1857,116,175,45,22,2221,1845,101,181,48,19,2201,1644,109,184,57,27,2017,1481,91,191,57,21,1834,1053,91,162,73,9,1385,447,46,117,55,16,680,155,33,61,37,4,288,49,20,43,43,9,163,17938,822,1606,587,213,21161,3019,78,124,90,88,3396,1259,53,70,107,172,1664,69420,4290,4536,1708,887,80844
313,26,3756,3536,489,362,57,40,4475,3704,530,405,67,28,4743,3389,557,425,58,29,4462,2704,448,402,52,22,3634,1416,267,283,47,19,2034,430,148,134,32,11,755,70,43,56,21,9,192,17,17,24,15,4,81,29298,3235,2877,439,241,36084,4094,9,23,23,22,4175,2591,23,55,20,17,2704,1751,40,125,29,13,1948,1748,74,164,76,19,2078,1817,87,192,61,9,2162,2006,125,276,67,18,2488,2063,128,267,66,17,2541,1901,129,282,66,9,2379,1624,103,245,88,24,2082,1226,110,277,68,16,1704,557,104,181,55,17,916,195,39,84,42,8,368,73,15,41,20,6,157,21640,963,2211,676,210,25701,1865,84,140,45,43,2183,913,47,85,54,166,1270,53721,4335,5304,1218,662,65244
314,14,3254,2751,549,299,36,21,3647,2689,590,309,50,28,3649,2314,480,305,44,18,3167,1763,409,262,41,10,2486,957,257,165,36,16,1425,262,119,89,14,13,498,39,37,42,3,0,124,11,14,5,0,0,33,22374,3240,2206,297,155,28269,3554,6,28,21,14,3621,2259,9,71,12,9,2368,1183,30,119,25,7,1357,1236,91,197,56,8,1593,1362,91,270,58,9,1786,1528,153,259,61,15,2012,1390,147,247,61,8,1851,1080,128,218,46,3,1473,972,113,216,63,4,1367,733,116,161,49,7,1072,342,90,131,53,9,620,140,43,59,18,4,264,28,22,12,13,0,83,15805,1049,1993,528,106,19479,1211,63,111,26,17,1434,637,45,43,31,90,845,40022,4395,4359,884,368,50032
315,19,2752,2462,200,174,81,22,2940,2423,190,222,113,26,2970,2560,210,238,142,27,3179,2071,183,278,149,18,2707,1140,116,223,139,27,1641,378,72,141,97,19,708,87,35,58,66,7,263,29,13,41,70,7,171,22330,1326,1851,997,242,26743,761,0,3,17,12,788,622,3,12,6,3,655,609,7,40,15,7,682,704,20,33,24,6,787,612,19,44,18,3,697,670,12,50,19,6,758,592,27,53,27,17,711,571,39,50,14,6,678,522,32,68,27,9,656,401,18,63,30,9,520,183,22,31,29,0,259,73,11,33,30,7,159,33,6,21,15,3,82,6350,226,505,270,95,7445,1368,38,92,39,34,1574,728,45,71,85,92,1014,30769,1632,2515,1390,457,36773
316,48,7492,6729,1378,921,142,65,9231,7215,1548,986,148,60,9957,6587,1492,1054,173,82,9385,5250,1207,964,148,67,7634,2949,832,614,117,42,4553,750,369,277,101,20,1514,142,127,112,56,3,440,39,29,36,32,0,148,54175,8799,6715,1103,487,71278,7159,13,43,52,48,7316,4655,20,120,32,32,4853,3123,60,255,44,21,3507,3143,179,463,127,19,3935,3498,311,547,136,19,4517,4261,363,790,149,31,5598,4074,437,781,158,37,5489,4030,406,804,163,35,5435,3638,425,779,168,52,5064,2815,372,787,181,36,4197,1326,273,469,196,20,2294,451,138,221,112,10,935,123,75,120,73,6,396,42292,3081,6179,1592,383,53535,3304,216,319,85,73,3993,1429,141,193,124,290,2171,101199,12243,13410,2897,1232,130983
317,23,3912,3785,411,246,33,28,4506,3966,487,305,57,34,4854,3831,405,280,64,28,4608,3252,384,324,46,33,4040,1844,268,225,50,20,2408,517,118,110,53,3,803,86,42,60,24,8,214,29,17,23,27,0,98,33531,2840,2139,442,249,39203,3208,3,16,21,28,3279,2199,16,43,9,11,2282,1593,19,85,27,11,1738,1699,58,131,39,10,1941,1620,81,133,55,16,1903,1718,90,151,42,13,2011,1659,76,162,47,19,1963,1497,78,165,55,14,1817,1466,95,165,56,21,1796,1071,99,172,61,13,1418,615,60,138,40,10,861,231,34,66,35,7,372,71,13,35,25,3,148,18655,721,1456,522,180,21537,2102,60,70,53,28,2316,733,49,56,50,122,1012,55026,3665,3721,1068,580,64066
318,35,6414,6239,554,413,86,55,7352,6303,639,485,107,41,7573,5837,586,469,107,53,7050,4737,570,488,129,53,5974,2608,337,341,112,36,3437,778,164,186,83,17,1234,132,59,76,47,7,327,36,39,54,39,4,171,54117,3785,3478,814,393,62592,4598,7,19,28,35,4689,3816,10,63,4,23,3916,2312,25,112,16,12,2472,2292,52,200,42,11,2595,2312,92,223,47,9,2689,2405,112,202,68,15,2810,2243,109,240,40,23,2661,2141,106,232,57,24,2546,1881,109,269,74,28,2351,1425,89,249,81,26,1868,685,68,168,67,13,1004,240,46,73,47,11,407,104,30,57,36,13,240,26451,857,2106,614,230,30265,3310,93,153,76,54,3675,1332,48,82,91,194,1741,85203,4784,5822,1595,869,98272
319,31,5062,4915,530,594,170,46,6247,5420,640,700,191,42,6998,5236,660,795,210,55,6954,4502,571,744,254,52,6128,2558,412,637,224,43,3875,632,189,322,193,31,1361,119,70,153,149,11,499,48,41,134,103,23,343,41308,3865,5120,1712,446,52454,4466,6,20,57,52,4606,2574,5,53,29,24,2684,2183,30,106,36,18,2377,2223,65,160,78,25,2550,2464,110,251,86,25,2933,2731,110,296,89,32,3258,2958,137,328,80,36,3545,2944,122,359,97,26,3557,2807,151,433,144,39,3573,2080,134,398,138,44,2799,849,117,288,159,17,1436,300,49,165,111,13,639,97,34,115,95,3,345,28679,1068,2981,1214,351,34297,2688,106,234,122,62,3209,1264,61,153,193,291,1963,73936,5102,8489,3236,1151,91920
397,0,12,25,0,0,0,0,29,15,0,3,0,0,17,9,0,3,0,0,12,13,0,0,0,0,22,8,0,0,0,0,14,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,136,5,9,4,0,150,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,0,14,21,0,4,0,0,24,4,0,0,0,0,11,174,12,15,6,0,202
399,69,6545,3852,1363,1899,65,96,7270,3676,1252,1994,59,88,7069,3027,1052,1971,68,85,6191,2398,794,1631,52,76,4943,1419,486,975,49,49,2974,400,163,380,26,11,981,83,42,72,15,3,224,27,17,28,15,4,90,35253,7679,13804,474,652,57869,1663,11,178,38,22,1914,2410,28,427,40,32,2936,1830,98,728,37,36,2726,1624,148,959,61,28,2816,1506,201,1092,69,52,2914,1715,284,1440,67,52,3557,1692,319,1591,86,44,3729,1776,305,1680,71,60,3898,1594,319,1675,77,54,3726,1372,266,1399,76,59,3183,668,146,698,58,31,1596,259,33,234,27,12,564,104,15,74,28,6,225,18213,2180,12162,735,487,33784,3166,339,969,176,143,4786,1408,160,410,136,287,2402,58038,10356,27349,1522,1566,98838
401,72,15263,13196,1199,803,87,73,15357,13499,1371,962,117,84,16035,12527,1271,970,116,82,14963,10504,1146,959,85,76,12765,6090,736,644,71,50,7604,1649,415,407,54,30,2558,247,154,151,41,12,605,97,71,60,23,6,261,110961,8469,6679,784,660,127554,6646,16,68,28,48,6809,10469,45,176,51,62,10795,6274,83,267,53,40,6719,6418,164,397,88,41,7104,6563,266,502,90,44,7474,6425,331,595,127,43,7520,6019,342,617,124,51,7152,5393,304,582,118,50,6445,4933,287,639,127,46,6028,3927,365,648,122,46,5105,2011,363,549,155,25,3099,660,173,311,105,25,1268,255,89,169,92,5,618,65990,2820,5516,1274,523,76120,7233,251,318,93,113,8008,2214,107,186,111,369,2988,186406,11651,12693,2263,1663,214679
402,51,8114,7497,553,575,81,58,8769,7849,665,680,108,59,9365,7573,645,674,88,69,9043,6213,508,616,57,72,7460,3470,354,414,46,46,4336,911,196,180,32,11,1334,140,54,69,13,6,286,53,44,27,11,3,135,62771,4097,4714,589,487,72653,6030,21,20,46,54,6170,5518,30,107,33,47,5730,3495,68,213,44,16,3836,3647,105,372,97,33,4253,3428,164,359,94,26,4069,3537,198,407,84,38,4257,3466,207,439,84,40,4235,3307,182,440,88,41,4051,2929,161,462,75,25,3649,2091,157,404,79,33,2756,970,101,255,74,15,1417,294,51,125,41,13,521,99,29,62,28,5,215,38802,1467,3657,854,379,45168,3740,97,188,73,72,4174,1590,77,130,86,241,2125,106907,5736,8690,1604,1179,124118
403,27,5256,4790,552,531,58,24,5962,5103,684,618,80,38,6527,4879,575,681,66,36,6237,4320,540,551,70,37,5520,2533,386,416,41,36,3415,675,186,220,50,14,1145,115,59,70,13,6,263,35,16,31,16,9,107,41071,3928,4356,486,313,50159,5553,16,43,22,41,5680,5350,18,154,28,36,5591,3013,45,200,30,24,3316,3138,100,351,43,17,3648,3065,128,406,82,32,3714,3227,179,489,67,31,3990,3247,206,510,72,27,4060,3129,176,517,90,25,3935,3022,170,547,90,27,3860,2383,198,475,106,39,3204,1075,182,444,99,28,1824,359,78,176,71,11,700,136,44,86,60,8,343,36706,1547,4398,869,330,43851,3322,155,224,68,68,3831,998,51,101,66,178,1391,82095,5683,9081,1482,892,99237
404,29,8667,8458,582,411,43,55,9549,9104,685,543,51,70,10452,8691,766,538,38,52,10087,7192,666,514,34,53,8461,4213,456,353,21,43,5088,1095,226,157,26,19,1523,168,98,71,14,6,354,67,31,26,8,3,128,69492,4586,3694,314,476,78562,3860,3,15,24,30,3932,4852,22,99,27,36,5033,3058,50,155,34,31,3332,3070,91,226,37,20,3451,2924,112,276,42,24,3379,3057,158,251,42,29,3539,3151,145,305,46,33,3686,2915,152,285,52,33,3441,2696,172,314,59,36,3281,2038,152,281,49,21,2547,964,144,228,77,15,1426,364,64,118,46,12,601,122,38,76,42,3,278,33075,1304,2626,582,328,37918,3525,132,182,39,65,3938,1375,69,100,59,257,1863,107469,6095,6601,995,1129,122287
405,25,2069,1819,300,298,110,32,2553,2078,294,400,88,43,2907,2107,304,498,147,35,3084,1887,309,512,153,38,2896,1129,209,434,160,21,1945,281,128,239,108,12,766,42,55,105,57,3,265,27,21,66,67,6,193,16635,2026,3175,1041,277,23150,1537,0,11,32,24,1610,1128,3,36,16,11,1191,810,14,48,24,6,908,920,45,123,40,5,1132,985,53,137,47,16,1233,1135,43,143,55,14,1396,1313,60,201,45,11,1630,1332,66,185,47,26,1663,1312,69,214,74,14,1680,993,72,250,100,22,1436,439,70,192,105,11,813,165,38,89,94,17,399,59,24,63,84,10,239,12142,553,1699,756,187,15339,1250,74,203,78,59,1666,438,35,73,110,138,800,30470,2688,5149,1983,659,40953
406,8,2268,2120,165,184,68,34,2569,2376,212,264,72,33,2956,2308,211,288,86,20,2901,1868,206,264,110,24,2470,1032,130,213,88,21,1485,281,71,99,52,10,508,51,30,55,24,4,169,29,19,23,12,0,88,18755,1312,1818,622,219,22722,1189,0,8,8,20,1224,947,0,11,7,13,981,827,15,55,16,5,919,910,20,73,35,7,1040,861,31,85,24,6,1012,974,37,87,28,8,1136,1023,37,103,26,12,1204,928,31,95,26,5,1088,963,33,124,37,9,1169,651,36,117,40,6,851,267,14,71,42,4,409,100,24,43,26,8,195,38,13,20,26,3,94,9680,302,887,352,110,11324,1499,52,102,29,50,1740,546,25,56,44,126,792,30483,1684,2858,1046,507,36578
407,35,3611,3334,407,525,160,48,4462,3718,521,679,181,71,5177,3471,513,797,226,67,5069,3160,490,777,203,59,4694,1996,367,621,226,46,3260,473,197,385,202,21,1264,91,58,166,121,11,438,50,40,103,83,13,292,29564,3221,5033,1573,477,39869,2870,3,12,54,44,2982,1933,10,37,25,25,2017,1494,26,100,27,14,1661,1750,62,158,71,25,2058,1837,94,206,65,28,2230,1976,92,229,80,18,2396,2162,96,285,81,34,2664,2170,100,320,103,31,2728,2117,115,361,131,27,2756,1655,115,418,161,25,2377,795,115,344,179,30,1459,259,57,197,140,14,668,110,48,138,153,17,466,21120,943,2796,1277,334,26463,2278,148,329,142,74,2964,781,57,106,141,212,1295,53737,4366,8262,3136,1092,70596
497,0,4,5,0,0,0,0,8,9,0,0,0,0,9,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,7,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,14,0,0,0,0,14,0,0,0,0,0,0,52,0,4,0,0,64
499,22,1813,1009,277,771,4,19,2086,1019,329,856,20,37,2253,940,326,824,19,29,2138,751,208,706,19,20,1711,409,117,431,19,25,996,131,51,147,16,7,351,30,9,31,9,0,80,14,3,9,3,3,40,9736,2003,5855,137,239,17971,436,7,55,13,4,511,923,9,221,25,15,1190,734,31,321,13,19,1109,624,66,356,23,10,1075,590,65,423,21,11,1113,662,82,573,19,21,1351,761,100,653,26,34,1570,856,98,744,26,32,1749,809,94,773,29,26,1724,634,82,607,23,30,1375,302,44,319,20,14,699,125,16,107,11,3,266,34,7,38,13,3,99,7484,686,5184,264,216,13830,1206,98,396,56,50,1810,380,43,161,39,71,699,18810,2837,11595,492,577,34311
501,27,4070,3835,385,443,92,40,4800,4118,494,537,117,51,5313,3881,462,562,114,38,5058,3286,425,504,122,47,4376,1838,229,343,121,29,2567,453,133,212,110,27,932,77,53,85,71,7,297,32,23,57,41,4,164,31837,2791,3650,927,356,39560,3026,6,12,31,29,3107,1580,5,29,16,15,1646,1460,21,104,32,19,1631,1869,68,233,65,20,2250,2049,117,295,68,23,2553,2351,128,317,88,24,2903,2302,134,328,62,25,2856,2063,118,303,87,26,2602,2002,138,339,105,27,2615,1545,127,406,111,27,2212,744,104,256,122,14,1240,248,56,114,95,11,525,102,29,75,79,12,302,21341,1045,2821,961,273,26442,2530,127,289,105,65,3120,898,62,117,89,139,1296,56601,4024,6878,2083,832,70419
502,4,1315,1360,157,145,11,14,1693,1464,180,169,22,13,1846,1368,187,181,27,10,1775,1087,145,135,25,4,1398,583,83,103,13,11,791,157,43,40,14,0,251,22,14,18,0,3,61,7,3,7,3,0,29,11047,1043,1116,139,81,13426,1631,0,9,5,23,1669,1106,5,38,9,12,1160,658,15,65,13,3,757,774,35,101,25,3,930,803,44,103,26,5,987,896,48,124,39,5,1113,897,54,115,25,8,1098,878,46,145,36,10,1120,779,65,122,28,6,995,607,75,153,34,11,885,278,50,102,34,12,476,91,18,36,19,3,163,50,19,29,17,0,114,9440,466,1141,315,107,11466,847,46,50,25,21,984,367,24,36,15,50,496,21708,1580,2352,495,249,26378
503,63,19534,16096,1232,621,68,48,18070,15850,1377,736,80,67,18106,13612,1234,702,77,59,15676,10756,986,630,62,64,12490,6244,701,417,38,34,7438,2016,336,204,30,21,2612,363,124,70,15,7,581,98,56,35,15,3,211,136515,8058,4755,521,536,150380,4539,15,50,29,21,4659,8920,36,156,30,49,9190,6214,71,246,21,42,6587,6497,159,313,55,24,7046,6244,261,389,76,37,7000,5732,295,367,86,31,6523,5032,331,451,79,32,5930,4229,316,411,78,26,5069,3914,289,399,63,30,4695,3285,357,407,84,26,4157,1914,294,333,111,29,2673,708,153,169,46,11,1092,319,93,119,53,9,604,57544,2666,3818,830,371,65224,8163,160,192,54,90,8662,2477,110,159,87,276,3108,204695,10994,8920,1496,1274,227378
504,35,5886,5160,593,440,72,36,6302,5363,771,538,68,55,6794,5074,749,569,57,40,6488,3899,622,504,73,25,5122,2392,370,331,46,18,3152,763,175,142,33,7,1126,124,76,62,20,8,285,27,22,22,5,3,81,45012,4499,3757,503,333,54103,4179,5,28,34,25,4269,3710,18,89,40,25,3884,2251,50,193,31,16,2546,2048,134,304,79,17,2579,1954,147,295,77,26,2507,2195,159,372,81,17,2826,2154,199,355,69,19,2792,1922,202,343,87,27,2582,1793,179,338,74,17,2406,1422,193,349,100,13,2078,747,147,233,73,19,1207,317,67,94,57,3,539,121,19,55,33,11,247,24807,1525,3053,840,237,30466,2312,105,207,45,41,2713,1142,72,110,51,149,1529,73278,6200,7130,1441,766,88807
505,49,9700,8140,1213,907,85,59,10398,8515,1344,1021,101,62,11044,7761,1255,1011,114,69,10204,6046,1107,857,96,42,8151,3569,640,524,58,45,4840,1066,312,229,36,18,1664,196,94,60,17,0,363,58,46,29,3,0,142,72421,8183,6902,689,499,88693,9020,23,77,54,57,9237,8112,49,235,36,42,8467,4375,111,421,62,33,4997,4232,248,699,137,27,5340,4291,359,749,144,27,5569,4760,423,841,142,37,6209,4703,446,885,136,51,6218,4046,403,781,126,37,5400,3555,369,724,138,50,4838,2874,371,727,134,33,4135,1471,334,510,121,36,2470,535,144,215,77,25,996,217,77,101,55,7,455,52203,3351,6969,1364,457,64345,4266,200,338,97,74,4977,1915,145,209,111,246,2630,130808,11875,14423,2267,1280,160642
506,73,14337,12448,1110,766,92,56,14477,12420,1268,894,99,66,14753,11377,1273,940,120,77,13784,9390,995,767,93,66,11307,5740,673,536,73,60,7076,1840,341,274,45,22,2529,311,117,84,28,6,539,83,56,39,21,0,201,106582,8162,6423,739,673,122587,7295,12,41,49,49,7442,8130,43,190,51,38,8447,5556,135,401,62,34,6183,5084,253,530,132,29,6020,4764,291,581,132,36,5805,4823,342,560,133,34,5895,4416,367,620,127,37,5571,3946,336,580,125,28,5018,3659,355,591,107,40,4756,3153,370,630,140,30,4327,1694,281,426,116,25,2551,594,108,227,90,18,1044,212,60,102,64,14,456,53323,2971,5477,1338,409,63517,5660,209,278,107,79,6334,2578,146,206,106,320,3351,168143,11485,12392,2289,1478,195786
507,54,10185,8814,966,698,86,49,10604,9159,1033,765,119,70,11148,8358,1012,779,105,60,10321,6529,817,613,70,50,8080,3694,492,404,50,30,4662,1065,239,168,37,22,1526,180,89,50,12,8,337,66,36,23,8,0,142,76346,6330,5096,635,477,88881,7251,15,60,46,42,7418,6928,31,155,33,34,7174,3975,87,318,49,27,4452,4006,194,511,111,21,4832,4019,245,564,128,25,4982,4127,290,609,111,35,5170,4039,322,594,131,29,5115,3652,279,551,112,26,4620,3179,310,541,117,32,4180,2465,287,536,118,31,3435,1261,223,375,111,18,1994,434,110,155,76,17,789,182,54,93,47,6,381,45518,2440,5059,1189,333,54550,4679,188,245,86,74,5273,1859,86,166,85,262,2460,128402,9051,10571,1992,1145,151165
