SA4_CODE_2016,FTS_None_Mng,FTS_None_Pro,FTS_None_TecTW,FTS_None_CoPSW,FTS_None_ClAW,FTS_None_SWks,FTS_None_MaOpDv,FTS_None_Lab,FTS_None_IDNS,FTS_None_Tot,FTS_1_15_Mng,FTS_1_15_Pro,FTS_1_15_TecTW,FTS_1_15_CoPSW,FTS_1_15_ClAW,FTS_1_15_SWks,FTS_1_15_MaOpDv,FTS_1_15_Lab,FTS_1_15_IDNS,FTS_1_15_Tot,FTS_16_24_Mng,FTS_16_24_Pro,FTS_16_24_TecTW,FTS_16_24_CoPSW,FTS_16_24_ClAW,FTS_16_24_SWks,FTS_16_24_MaOpDv,FTS_16_24_Lab,FTS_16_24_IDNS,FTS_16_24_Tot,FTS_25_34_Mng,FTS_25_34_Pro,FTS_25_34_TecTW,FTS_25_34_CoPSW,FTS_25_34_ClAW,FTS_25_34_SWks,FTS_25_34_MaOpDv,FTS_25_34_Lab,FTS_25_34_IDNS,FTS_25_34_Tot,FTS_35_39_Mng,FTS_35_39_Pro,FTS_35_39_TecTW,FTS_35_39_CoPSW,FTS_35_39_ClAW,FTS_35_39_SWks,FTS_35_39_MaOpDv,FTS_35_39_Lab,FTS_35_39_IDNS,FTS_35_39_Tot,FTS_40_Mng,FTS_40_Pro,FTS_40_TecTW,FTS_40_CoPSW,FTS_40_ClAW,FTS_40_SWks,FTS_40_MaOpDv,FTS_40_Lab,FTS_40_IDNS,FTS_40_Tot,FTS_41_48_Mng,FTS_41_48_Pro,FTS_41_48_TecTW,FTS_41_48_CoPSW,FTS_41_48_ClAW,FTS_41_48_SWks,FTS_41_48_MaOpDv,FTS_41_48_Lab,FTS_41_48_IDNS,FTS_41_48_Tot,FTS_49mo_Mng,FTS_49mo_Pro,FTS_49mo_TecTW,FTS_49mo_CoPSW,FTS_49mo_ClAW,FTS_49mo_SWks,FTS_49mo_MaOpDv,FTS_49mo_Lab,FTS_49mo_IDNS,FTS_49mo_Tot,FTS_NS_Mng,FTS_NS_Pro,FTS_NS_TecTW,FTS_NS_CoPSW,FTS_NS_ClAW,FTS_NS_SWks,FTS_NS_MaOpDv,FTS_NS_Lab,FTS_NS_IDNS,FTS_NS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_Inad_des_Tot,FTS_Tot_Tot,PTS_None_Mng,PTS_None_Pro,PTS_None_TecTW,PTS_None_CoPSW,PTS_None_ClAW,PTS_None_SWks,PTS_None_MaOpDv,PTS_None_Lab,PTS_None_IDNS,PTS_None_Tot,PTS_1_15_Mng,PTS_1_15_Pro,PTS_1_15_TecTW,PTS_1_15_CoPSW,PTS_1_15_ClAW,PTS_1_15_SWks,PTS_1_15_MaOpDv,PTS_1_15_Lab,PTS_1_15_IDNS,PTS_1_15_Tot,PTS_16_24_Mng,PTS_16_24_Pro,PTS_16_24_TecTW,PTS_16_24_CoPSW,PTS_16_24_ClAW,PTS_16_24_SWks,PTS_16_24_MaOpDv,PTS_16_24_Lab,PTS_16_24_IDNS,PTS_16_24_Tot,PTS_25_34_Mng,PTS_25_34_Pro,PTS_25_34_TecTW,PTS_25_34_CoPSW,PTS_25_34_ClAW,PTS_25_34_SWks,PTS_25_34_MaOpDv,PTS_25_34_Lab,PTS_25_34_IDNS,PTS_25_34_Tot,PTS_35_39_Mng,PTS_35_39_Pro,PTS_35_39_TecTW,PTS_35_39_CoPSW,PTS_35_39_ClAW,PTS_35_39_SWks,PTS_35_39_MaOpDv,PTS_35_39_Lab,PTS_35_39_IDNS,PTS_35_39_Tot,PTS_40_Mng,PTS_40_Pro,PTS_40_TecTW,PTS_40_CoPSW,PTS_40_ClAW,PTS_40_SWks,PTS_40_MaOpDv,PTS_40_Lab,PTS_40_IDNS,PTS_40_Tot,PTS_41_48_Mng,PTS_41_48_Pro,PTS_41_48_TecTW,PTS_41_48_CoPSW,PTS_41_48_ClAW,PTS_41_48_SWks,PTS_41_48_MaOpDv,PTS_41_48_Lab,PTS_41_48_IDNS,PTS_41_48_Tot,PTS_49mo_Mng,PTS_49mo_Pro,PTS_49mo_TecTW,PTS_49mo_CoPSW,PTS_49mo_ClAW,PTS_49mo_SWks,PTS_49mo_MaOpDv,PTS_49mo_Lab,PTS_49mo_IDNS,PTS_49mo_Tot,PTS_NS_Mng,PTS_NS_Pro,PTS_NS_TecTW,PTS_NS_CoPSW,PTS_NS_ClAW,PTS_NS_SWks,PTS_NS_MaOpDv,PTS_NS_Lab,PTS_NS_IDNS,PTS_NS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_Inad_des_Tot,PTS_Tot_Tot
123,0,4,3,47,8,77,4,43,6,199,36,164,62,595,148,1479,61,792,35,3370,20,32,33,203,63,383,31,197,7,967,11,18,5,86,22,102,15,42,0,301,6,5,17,30,6,10,3,7,0,92,9,7,20,15,4,5,6,3,0,68,0,4,10,9,0,0,0,3,0,28,0,3,10,3,0,3,4,0,0,26,0,3,3,20,7,30,7,14,35,117,89,245,170,998,252,2101,131,1105,89,5176,0,0,4,7,0,5,0,0,0,22,0,10,11,58,13,84,5,39,0,221,3,9,17,42,21,55,9,26,0,185,7,11,48,42,16,31,4,20,0,181,11,27,187,74,33,15,3,7,0,357,11,22,218,21,21,10,0,7,3,320,5,6,105,9,4,0,3,4,0,135,8,7,83,8,4,4,0,3,0,119,0,0,15,3,0,0,0,3,6,31,44,91,685,272,116,209,28,109,20,1564
124,0,6,9,57,4,115,11,65,3,269,29,165,86,923,222,1874,95,932,23,4347,28,51,44,309,76,460,51,250,8,1275,18,19,26,127,34,116,12,59,3,418,9,13,28,22,10,13,3,10,0,105,3,8,36,16,3,3,3,9,0,78,3,0,20,8,0,3,5,0,0,48,3,3,9,6,3,3,0,0,0,30,4,5,5,24,11,35,6,23,40,144,105,265,262,1494,360,2630,178,1339,77,6710,0,3,11,12,3,0,0,0,0,30,0,15,14,89,25,86,10,45,5,288,3,14,22,87,23,71,9,50,4,284,7,22,56,61,18,45,9,32,3,250,11,41,224,79,37,24,4,23,4,451,16,37,266,46,39,14,3,18,3,436,5,4,108,23,8,10,0,0,3,159,11,13,74,3,3,8,4,3,0,120,0,3,18,3,3,6,0,4,5,46,54,157,791,394,161,265,35,177,29,2062
125,9,20,7,84,38,170,6,69,9,415,45,381,106,923,483,2069,98,691,73,4865,73,119,91,369,424,725,147,380,48,2374,37,46,37,120,171,173,22,66,6,679,15,44,40,42,80,33,8,22,0,289,18,29,49,13,34,11,6,16,0,178,6,8,24,12,8,0,3,9,3,66,7,9,15,23,8,7,0,3,0,71,3,17,12,38,24,73,13,33,115,324,216,661,383,1621,1280,3263,303,1283,254,9269,0,11,9,13,6,6,0,4,0,50,9,37,26,73,52,119,19,47,3,377,12,43,55,88,76,95,30,60,9,469,17,28,74,60,74,59,25,32,0,378,25,75,233,54,113,34,19,24,3,582,30,81,324,44,85,29,17,12,8,623,10,31,119,22,23,10,0,8,0,226,13,26,84,19,19,5,3,3,3,175,4,6,33,13,10,5,0,10,34,111,119,332,957,384,461,366,115,204,64,2992
126,7,26,9,61,17,96,8,31,5,261,29,408,79,965,320,1217,39,418,26,3502,42,86,87,372,181,454,23,173,9,1417,17,23,18,94,54,110,9,20,7,351,16,18,20,18,18,17,0,4,3,108,8,23,17,18,17,13,0,8,0,102,4,5,9,6,4,4,0,0,0,41,5,10,6,3,5,5,0,0,3,36,0,17,0,32,13,46,8,21,34,162,126,603,236,1576,629,1955,83,673,95,5977,0,0,5,3,0,9,0,3,0,19,0,15,11,52,16,57,6,22,0,190,10,19,27,59,28,58,3,32,3,246,15,13,28,52,31,41,0,11,3,183,10,39,86,33,57,23,0,6,0,253,16,35,114,24,33,14,0,8,3,233,3,8,31,11,13,6,0,4,0,66,6,19,37,9,10,0,0,0,0,75,0,3,13,3,4,5,0,0,4,32,65,152,341,244,185,198,12,85,14,1300
127,4,4,3,44,12,134,10,67,10,289,54,292,84,637,270,1929,89,705,39,4103,31,67,46,324,170,607,88,288,18,1644,22,29,17,113,39,173,23,72,10,495,10,17,37,45,26,18,8,17,4,180,13,15,28,22,24,11,7,5,0,120,4,4,10,12,3,7,3,3,0,50,11,3,8,32,4,7,0,3,0,74,4,6,5,30,13,59,0,21,58,208,155,432,250,1270,563,2944,231,1180,141,7164,0,5,11,5,4,4,3,3,0,32,5,16,3,64,32,102,9,44,6,282,16,15,18,69,21,95,24,48,3,305,16,15,60,59,22,42,14,29,0,247,8,34,221,41,41,25,16,13,5,406,15,48,216,38,28,20,18,17,3,392,4,16,98,15,9,3,5,5,3,159,10,13,71,23,7,0,3,6,3,137,0,0,21,11,3,15,0,3,14,61,66,158,722,313,169,309,85,154,37,2023
128,0,13,14,61,14,99,3,61,3,264,38,170,82,1114,181,1850,89,722,22,4278,33,42,52,334,72,442,33,171,11,1188,8,15,8,122,24,112,12,18,0,314,14,10,10,28,5,12,0,5,0,86,3,3,11,8,3,12,0,3,0,41,3,3,3,4,0,3,0,0,0,21,3,3,3,4,0,3,0,5,0,18,0,3,3,14,3,28,0,11,25,90,108,256,190,1690,301,2548,137,1000,62,6306,0,3,8,8,3,3,0,3,0,24,3,8,19,80,15,87,10,27,0,252,6,15,19,81,18,79,6,26,3,245,12,14,49,34,10,39,0,14,3,179,11,17,173,47,19,19,0,7,0,294,8,23,234,43,12,7,0,3,0,329,9,6,79,14,3,0,0,0,0,117,8,6,40,3,4,4,0,0,0,65,0,3,13,4,0,4,0,0,3,22,50,97,628,306,86,239,16,91,12,1525
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,5,48,17,110,19,42,8,45,4,306,17,705,120,842,93,283,71,385,19,2538,15,62,72,134,36,88,37,136,17,602,7,15,32,50,17,21,0,40,7,196,3,5,59,8,3,6,0,11,0,102,11,14,72,4,7,0,4,18,4,125,3,4,24,0,0,0,0,3,0,37,4,12,20,9,0,3,3,4,0,54,4,33,17,31,18,43,5,27,47,220,75,905,441,1186,189,482,134,665,101,4177,0,4,57,9,3,3,3,6,0,82,3,43,47,72,8,28,8,67,3,281,8,25,75,39,9,14,10,71,4,259,12,23,223,28,9,9,3,23,0,331,19,17,720,11,12,7,4,26,3,809,22,10,1193,13,8,0,0,37,4,1292,11,5,341,10,0,0,4,10,0,386,4,15,253,8,7,6,3,8,6,310,3,0,45,5,3,0,0,7,17,73,81,133,2954,192,54,72,37,261,35,3825
201,3,8,3,65,3,72,0,38,3,197,29,84,55,646,79,1214,17,548,22,2693,12,28,20,139,32,169,14,78,8,494,11,6,4,42,14,39,7,19,3,138,0,3,21,13,7,8,0,3,0,51,0,0,15,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,10,0,3,0,3,0,8,0,3,0,20,0,0,10,35,4,38,0,16,19,121,59,128,127,944,141,1544,38,701,47,3740,7,3,3,0,0,3,0,3,0,20,7,5,9,30,8,46,0,24,0,125,0,10,10,28,6,28,0,15,0,102,3,5,20,32,15,14,0,10,4,98,5,17,101,20,15,6,0,7,0,170,4,5,102,7,5,0,3,0,3,137,7,6,43,3,0,0,0,4,0,69,3,7,17,9,0,0,0,0,3,40,0,0,13,3,5,0,0,0,7,23,31,58,321,140,55,98,9,64,20,790
202,4,3,3,37,7,77,6,36,6,178,20,61,49,522,79,1232,34,646,11,2657,14,20,13,119,19,166,16,82,3,454,6,10,10,45,14,32,5,21,0,147,0,4,31,11,5,3,0,3,0,64,0,4,12,4,0,3,0,3,0,28,0,3,9,0,0,3,0,3,0,14,4,0,4,3,0,3,0,0,0,20,3,0,0,14,3,37,0,13,18,93,56,100,139,760,130,1555,65,808,37,3646,0,0,3,0,0,9,0,0,0,21,0,3,9,31,8,53,0,31,0,135,3,3,6,25,3,25,0,19,0,91,0,11,11,23,5,12,0,8,0,75,10,10,87,14,13,8,0,9,0,161,4,3,108,3,3,10,0,3,0,138,0,8,48,0,0,0,0,6,0,68,3,4,18,3,3,0,0,3,0,40,0,0,12,4,0,0,0,4,3,21,24,53,308,106,42,115,8,85,3,749
203,6,9,15,94,17,145,14,91,5,389,45,144,149,1195,203,2356,85,1272,37,5484,28,35,39,285,69,430,39,180,3,1110,13,13,20,112,26,95,11,37,3,324,11,6,34,17,15,13,0,9,4,115,5,9,21,14,5,7,0,3,0,61,8,3,8,8,3,4,0,3,0,42,5,4,4,8,3,3,0,0,0,28,7,5,6,45,10,58,3,42,59,230,121,241,295,1781,352,3113,143,1638,105,7792,0,3,15,7,3,3,6,3,0,32,8,13,24,88,10,112,5,51,3,310,9,8,30,57,12,72,3,37,0,224,4,18,36,46,19,38,3,26,0,189,12,23,188,46,29,20,3,15,4,345,10,22,204,30,22,5,0,6,0,293,8,12,82,10,3,11,0,3,0,122,3,7,41,6,0,3,0,3,0,59,0,0,5,7,4,5,0,5,8,42,53,98,614,289,106,271,19,143,22,1613
204,6,3,3,41,3,83,12,39,3,184,25,36,74,447,58,957,11,587,14,2217,8,9,20,65,20,106,8,60,3,290,0,5,4,35,6,19,5,16,0,96,0,4,54,26,10,8,3,3,3,107,0,7,59,30,9,0,5,3,3,111,3,4,46,27,0,10,0,3,4,95,3,0,9,29,5,3,12,5,0,65,0,3,8,24,3,20,0,18,26,101,44,63,275,727,111,1204,53,728,57,3268,3,3,9,3,0,3,0,5,0,19,3,3,15,34,3,31,7,26,0,119,0,0,14,19,0,20,3,22,0,84,6,3,13,38,13,23,3,14,3,115,4,16,118,40,21,14,6,12,3,231,7,11,159,14,13,12,5,7,0,222,3,3,52,11,3,5,3,4,0,92,10,6,40,12,3,0,3,3,0,71,3,3,4,3,0,4,0,0,3,18,36,54,424,176,61,109,24,90,9,973
205,0,3,9,50,11,102,3,51,3,234,50,52,69,652,111,1723,35,896,28,3606,3,11,17,112,22,192,4,87,4,447,6,4,6,55,3,36,0,17,0,137,6,7,40,20,8,3,0,4,0,94,5,10,23,7,3,0,0,4,0,56,3,0,17,3,3,3,0,0,0,29,3,8,4,0,0,4,0,0,0,23,3,5,3,22,6,71,0,36,43,182,77,99,181,920,163,2142,42,1092,81,4812,0,0,10,8,6,3,0,3,0,28,3,3,19,55,14,76,4,35,0,211,3,6,24,35,7,54,0,14,0,147,5,12,34,49,4,17,0,21,0,146,15,25,218,27,32,19,0,15,4,351,16,18,205,20,16,9,3,6,5,286,5,9,63,8,10,3,0,6,0,98,11,4,44,12,3,0,0,8,0,88,0,0,12,11,0,3,0,0,3,34,59,75,620,205,95,189,11,113,17,1383
206,20,123,24,298,138,358,10,131,20,1130,235,1551,423,4742,1752,5713,232,2142,180,16973,202,590,561,2063,1178,2220,219,1565,80,8674,86,176,91,568,346,530,25,168,24,2004,57,161,82,144,160,113,5,27,9,759,29,171,88,76,108,29,4,17,13,535,22,56,22,40,38,18,0,3,3,209,24,65,30,38,20,21,0,11,10,210,16,71,31,200,76,201,16,136,303,1049,682,2967,1363,8162,3820,9201,506,4197,636,31535,3,18,18,24,16,10,0,13,4,108,22,106,51,318,128,276,19,153,14,1086,41,150,141,325,226,260,28,219,17,1411,41,149,74,198,193,164,8,52,10,893,62,263,343,115,308,102,9,30,20,1243,74,320,457,84,220,50,0,20,9,1235,43,135,153,60,76,23,4,3,4,497,37,141,114,43,52,23,0,11,7,416,3,12,37,31,12,24,0,18,68,203,315,1293,1382,1188,1219,938,71,521,159,7098
207,0,22,12,105,39,151,7,55,4,391,88,597,148,2156,548,3095,103,1031,43,7820,55,132,106,556,224,711,44,325,15,2174,36,31,26,142,73,181,4,36,0,537,12,21,21,28,29,25,0,5,4,141,9,24,27,14,10,11,0,0,3,100,3,13,13,8,3,9,0,3,0,50,0,7,11,11,0,0,0,3,0,28,3,17,5,38,13,65,3,27,61,235,209,865,372,3061,934,4245,162,1490,137,11474,0,3,8,8,5,12,0,0,0,37,7,29,19,109,33,126,8,40,3,385,7,26,27,81,48,89,3,48,6,338,3,23,30,47,25,59,0,9,3,199,18,33,119,29,42,23,0,8,0,271,14,39,135,24,22,25,0,0,3,273,10,12,55,8,19,13,0,3,0,118,5,8,22,9,11,4,0,0,0,58,0,0,6,7,3,3,0,3,10,32,71,179,427,328,204,354,18,116,23,1723
208,7,15,6,115,20,201,13,66,3,438,93,381,144,2233,505,3818,134,1254,50,8612,75,92,133,586,189,904,73,415,17,2480,23,26,22,142,61,202,3,62,4,540,12,11,25,29,22,27,3,13,4,146,8,12,26,13,7,8,0,7,0,89,7,5,13,11,5,9,3,0,0,52,3,4,5,5,4,3,0,3,0,33,7,3,6,52,12,87,3,17,53,234,226,546,384,3183,820,5263,223,1830,134,12618,0,3,14,5,3,11,0,3,0,40,4,21,23,122,30,157,12,55,0,422,13,20,39,103,35,146,11,59,0,427,11,17,34,65,35,72,7,24,0,270,26,23,191,44,31,31,4,11,0,361,10,20,214,29,23,10,4,10,0,312,6,10,77,8,11,11,3,3,0,128,10,5,30,10,6,3,3,0,0,67,0,0,4,6,4,7,0,6,19,49,76,128,625,387,181,435,44,169,22,2072
209,4,9,23,80,17,187,11,66,6,405,73,308,141,1453,372,3953,103,1406,51,7867,49,64,103,398,137,728,82,392,13,1960,22,25,19,105,52,185,10,62,0,477,10,14,36,25,10,25,3,15,3,138,6,17,38,12,6,4,0,3,3,90,3,4,16,8,6,4,0,3,0,48,0,4,7,4,0,3,3,4,0,28,0,8,5,45,10,87,6,43,51,263,166,453,381,2134,609,5181,214,2000,132,11277,0,3,9,5,4,10,3,6,0,38,5,16,12,84,29,166,8,49,5,374,10,11,22,83,27,95,14,52,0,315,9,21,40,61,15,51,8,20,0,217,12,20,200,45,19,12,3,7,3,327,7,35,267,30,11,12,0,12,3,366,6,20,80,3,7,6,3,3,0,126,5,6,39,8,0,7,0,3,0,69,0,0,18,4,3,3,0,0,15,48,55,132,692,315,113,361,36,145,34,1883
210,3,12,4,52,14,125,7,60,3,276,46,136,105,840,217,2417,109,975,42,4895,39,38,68,252,110,550,124,344,12,1539,13,15,16,79,28,132,13,65,4,364,8,17,29,17,16,26,8,11,0,132,10,5,31,15,15,4,3,7,7,92,0,3,5,7,5,7,0,0,0,28,0,6,4,11,3,8,3,3,0,36,6,11,15,33,5,63,4,22,60,223,134,235,280,1305,412,3329,277,1489,127,7585,3,3,10,5,0,9,3,3,3,41,4,3,13,73,11,139,15,39,0,297,12,6,21,51,15,84,28,56,3,269,4,13,30,45,18,43,13,16,0,188,4,21,230,19,36,22,10,15,6,368,18,20,274,31,15,3,7,10,0,382,6,6,88,7,16,4,0,9,0,137,4,7,55,8,7,5,0,8,0,87,0,0,11,3,3,9,0,5,14,58,55,84,733,242,123,319,81,161,30,1823
211,5,7,18,100,16,213,17,111,4,495,108,316,149,2182,326,4462,126,2007,57,9729,72,57,98,475,124,906,80,402,16,2231,32,14,21,153,42,218,7,50,3,547,13,25,41,41,11,30,8,7,0,181,9,19,35,13,8,8,3,7,0,93,4,3,11,12,0,7,0,3,0,38,4,4,5,4,3,9,0,3,4,38,0,4,13,37,9,97,3,34,65,267,260,444,395,3025,545,5942,236,2626,145,13615,4,0,21,3,8,17,0,8,0,60,8,18,37,138,30,197,18,99,3,554,16,25,47,101,32,140,21,70,9,454,17,18,56,77,19,61,13,23,0,286,19,20,363,50,29,21,5,16,4,534,20,24,443,27,24,15,0,10,0,560,12,11,141,13,10,5,0,7,0,191,10,12,68,11,3,3,0,0,0,107,0,0,22,9,0,18,0,7,10,63,104,133,1200,416,150,487,57,243,27,2808
212,9,38,21,116,38,259,19,109,5,609,135,660,261,2166,683,5209,231,2083,90,11517,69,142,187,604,271,1114,206,640,28,3261,42,41,38,175,83,259,32,90,6,771,7,61,61,45,34,50,14,15,3,287,12,31,44,42,15,17,4,11,6,185,3,16,17,10,6,5,0,6,0,73,6,8,15,17,4,8,4,6,0,75,3,25,14,66,28,107,10,49,130,423,284,1019,665,3247,1170,7018,519,3015,272,17206,0,4,19,10,10,14,0,3,0,62,7,31,26,138,43,222,19,102,4,590,22,31,59,113,63,155,50,94,9,591,22,39,82,90,51,77,23,40,3,423,25,52,441,83,76,47,26,29,3,776,7,71,460,41,45,20,7,19,3,678,11,19,182,7,11,16,4,11,0,264,13,16,87,17,13,5,4,9,3,169,9,3,24,17,5,14,3,6,30,108,114,272,1382,513,309,576,138,315,57,3660
213,10,9,9,84,36,235,19,78,9,474,96,368,155,1692,414,4910,181,1759,66,9648,81,70,128,423,189,1086,196,520,24,2720,45,16,27,116,59,279,30,80,4,653,8,9,43,37,22,49,7,17,0,200,5,10,39,13,9,20,5,13,0,120,3,0,15,8,0,10,0,3,0,57,0,6,22,21,4,17,3,3,0,72,11,9,19,49,17,104,13,42,114,371,265,503,457,2441,751,6708,450,2518,215,14312,0,0,13,3,7,14,3,7,6,55,5,20,32,101,36,241,21,85,3,547,16,21,45,90,34,177,32,74,8,498,20,26,47,76,28,68,13,23,3,301,19,37,264,66,43,27,17,10,3,476,9,32,355,35,24,13,12,15,3,512,4,11,109,11,6,3,0,0,0,157,5,10,69,16,9,0,4,8,3,123,0,0,10,8,0,25,3,4,19,71,80,156,936,407,184,570,115,231,50,2736
214,3,3,5,57,4,121,0,40,0,241,60,69,76,1032,172,2336,81,1045,36,4903,34,24,35,216,58,392,24,142,10,921,12,14,17,76,16,83,5,31,0,252,3,0,30,16,5,14,0,6,0,83,9,3,26,6,3,7,0,3,0,61,7,3,35,9,0,3,0,3,0,54,3,4,16,7,0,5,0,0,0,40,7,0,7,24,4,55,3,19,40,155,132,126,242,1445,259,3008,114,1296,88,6719,0,0,13,7,0,9,0,4,0,28,4,9,13,69,9,107,5,36,3,249,4,10,19,44,11,54,4,32,0,188,6,19,31,52,15,27,0,18,0,165,8,18,185,43,12,16,0,16,3,294,11,8,254,19,4,8,0,7,3,312,0,5,83,4,3,0,0,0,0,103,10,3,48,9,0,0,0,0,3,75,0,0,15,0,3,8,0,3,11,36,45,68,656,244,65,223,17,113,20,1451
215,6,0,0,32,9,72,0,46,3,168,23,24,47,297,37,1030,16,531,15,2029,8,0,9,39,11,82,4,55,0,210,0,3,3,19,0,29,0,7,0,61,4,5,20,5,6,4,0,3,0,48,0,4,10,4,4,0,4,3,4,35,0,3,8,0,0,4,0,0,0,15,0,0,7,4,0,0,0,3,0,15,0,0,8,28,0,21,3,11,15,87,46,43,105,432,72,1244,24,658,39,2665,0,0,5,3,3,0,0,3,0,21,3,6,13,18,3,40,5,27,4,113,4,3,15,31,10,20,4,7,0,92,0,18,11,16,9,15,0,17,0,83,3,13,89,22,19,13,0,11,0,163,8,17,107,4,12,0,0,6,0,159,0,4,29,3,0,3,0,5,0,52,3,8,14,3,0,0,0,0,0,32,0,0,12,0,0,0,0,0,0,12,26,62,294,98,60,86,8,77,4,729
216,0,6,3,33,12,93,3,24,3,176,20,21,42,266,81,1021,11,480,15,1955,4,9,9,30,13,77,0,49,0,195,4,9,0,20,5,27,0,16,0,77,0,9,19,5,6,4,0,0,0,49,0,6,10,7,0,0,4,0,0,29,0,4,7,0,0,0,0,0,0,11,0,0,6,3,0,0,0,0,0,8,0,3,3,9,0,38,3,27,26,112,34,66,85,374,118,1264,29,593,52,2613,0,0,5,4,0,3,0,3,0,16,3,5,8,20,6,31,3,16,0,89,0,4,5,15,4,7,0,10,0,57,0,9,14,34,3,20,0,3,3,81,10,22,138,32,13,9,0,8,6,233,4,14,127,11,13,0,0,4,0,172,6,3,41,3,3,3,0,6,0,71,8,3,17,3,0,0,0,7,0,36,0,0,3,3,0,4,0,4,4,19,27,55,365,128,42,79,3,63,12,775
217,0,3,3,37,10,64,3,42,5,159,31,17,60,310,34,967,17,543,9,1991,8,8,12,50,7,82,3,52,0,233,0,3,10,12,4,17,0,5,0,50,0,5,12,7,5,3,0,3,0,40,0,4,12,3,0,0,0,3,0,29,0,4,7,0,4,0,0,0,0,19,0,0,0,0,0,3,0,5,0,16,5,0,9,20,0,32,0,17,24,111,59,38,124,437,66,1172,29,677,42,2643,0,0,6,3,0,8,0,0,0,22,3,0,7,32,3,25,3,18,0,100,0,0,8,19,6,25,0,17,0,81,3,9,11,22,3,5,0,13,0,65,7,12,96,13,12,6,0,10,0,158,14,7,75,7,10,3,0,12,0,126,3,0,27,6,0,0,0,11,0,45,8,3,6,0,3,0,0,6,0,33,3,0,4,3,0,4,0,0,4,18,41,26,237,109,38,84,7,89,6,642
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,3,42,10,91,20,35,14,47,11,271,22,484,127,884,75,272,67,358,30,2324,5,31,85,109,20,68,47,173,6,549,6,3,23,19,12,20,3,20,4,107,0,3,47,3,3,4,5,4,0,68,7,0,88,6,3,0,3,3,0,110,0,0,22,5,0,0,0,0,0,31,3,6,12,8,0,0,0,0,0,28,3,14,6,31,10,27,5,20,45,157,49,590,418,1151,141,422,143,635,101,3654,0,3,46,7,0,3,3,5,0,70,3,30,38,56,7,27,4,50,0,225,3,10,51,29,0,20,5,47,0,164,0,16,81,9,4,4,4,22,0,143,13,7,530,3,0,3,0,11,0,566,18,7,915,3,3,5,3,6,3,974,3,3,237,4,0,4,0,7,0,258,9,3,118,3,0,4,0,4,3,139,0,0,31,3,4,0,0,3,7,55,55,78,2047,116,18,71,24,154,22,2589
301,0,7,8,35,12,79,8,32,0,171,28,98,95,843,152,1595,130,691,22,3669,34,22,61,219,65,288,54,166,8,908,23,13,14,70,30,80,9,32,3,273,3,7,27,18,8,9,3,3,3,81,3,3,22,3,11,5,3,4,0,53,3,4,11,3,0,4,0,3,0,19,0,0,11,0,0,3,0,3,0,21,4,0,5,10,0,24,8,13,28,98,92,148,245,1210,280,2097,204,949,65,5295,0,0,5,3,3,3,0,0,0,21,0,8,8,51,12,60,17,24,0,185,6,8,18,39,21,39,9,27,0,161,5,3,16,53,14,29,3,12,0,136,4,12,70,33,27,13,3,6,3,180,6,6,90,7,16,3,0,9,0,147,8,5,47,8,3,0,4,3,0,70,3,0,44,10,0,3,0,4,0,68,0,0,4,4,0,0,0,0,8,16,36,50,301,205,93,155,43,86,16,981
