SA4_CODE_2016,OM_UIE_75ov_HW_0,OM_UIE_75ov_HW_1_15,OM_UIE_75ov_HW_16_24,OM_UIE_75ov_HW_25_34,OM_UIE_75ov_HW_35_39,OM_UIE_75ov_HW_40,OM_UIE_75ov_HW_41_48,OM_UIE_75ov_HW_49mor,OM_UIE_75ov_HW_NS,OM_UIE_75ov_Tot,OM_UIE_Tot_HW_0,OM_UIE_Tot_HW_1_15,OM_UIE_Tot_HW_16_24,OM_UIE_Tot_HW_25_34,OM_UIE_Tot_HW_35_39,OM_UIE_Tot_HW_40,OM_UIE_Tot_HW_41_48,OM_UIE_Tot_HW_49mor,OM_UIE_Tot_HW_NS,OM_UIE_Tot_Tot,CFW_15_19_HW_0,CFW_15_19_HW_1_15,CFW_15_19_HW_16_24,CFW_15_19_HW_25_34,CFW_15_19_HW_35_39,CFW_15_19_HW_40,CFW_15_19_HW_41_48,CFW_15_19_HW_49mor,CFW_15_19_HW_NS,CFW_15_19_Tot,CFW_20_24_HW_0,CFW_20_24_HW_1_15,CFW_20_24_HW_16_24,CFW_20_24_HW_25_34,CFW_20_24_HW_35_39,CFW_20_24_HW_40,CFW_20_24_HW_41_48,CFW_20_24_HW_49mor,CFW_20_24_HW_NS,CFW_20_24_Tot,CFW_25_29_HW_0,CFW_25_29_HW_1_15,CFW_25_29_HW_16_24,CFW_25_29_HW_25_34,CFW_25_29_HW_35_39,CFW_25_29_HW_40,CFW_25_29_HW_41_48,CFW_25_29_HW_49mor,CFW_25_29_HW_NS,CFW_25_29_Tot,CFW_30_34_HW_0,CFW_30_34_HW_1_15,CFW_30_34_HW_16_24,CFW_30_34_HW_25_34,CFW_30_34_HW_35_39,CFW_30_34_HW_40,CFW_30_34_HW_41_48,CFW_30_34_HW_49mor,CFW_30_34_HW_NS,CFW_30_34_Tot,CFW_35_39_HW_0,CFW_35_39_HW_1_15,CFW_35_39_HW_16_24,CFW_35_39_HW_25_34,CFW_35_39_HW_35_39,CFW_35_39_HW_40,CFW_35_39_HW_41_48,CFW_35_39_HW_49mor,CFW_35_39_HW_NS,CFW_35_39_Tot,CFW_40_44_HW_0,CFW_40_44_HW_1_15,CFW_40_44_HW_16_24,CFW_40_44_HW_25_34,CFW_40_44_HW_35_39,CFW_40_44_HW_40,CFW_40_44_HW_41_48,CFW_40_44_HW_49mor,CFW_40_44_HW_NS,CFW_40_44_Tot,CFW_45_49_HW_0,CFW_45_49_HW_1_15,CFW_45_49_HW_16_24,CFW_45_49_HW_25_34,CFW_45_49_HW_35_39,CFW_45_49_HW_40,CFW_45_49_HW_41_48,CFW_45_49_HW_49mor,CFW_45_49_HW_NS,CFW_45_49_Tot,CFW_50_54_HW_0,CFW_50_54_HW_1_15,CFW_50_54_HW_16_24,CFW_50_54_HW_25_34,CFW_50_54_HW_35_39,CFW_50_54_HW_40,CFW_50_54_HW_41_48,CFW_50_54_HW_49mor,CFW_50_54_HW_NS,CFW_50_54_Tot,CFW_55_59_HW_0,CFW_55_59_HW_1_15,CFW_55_59_HW_16_24,CFW_55_59_HW_25_34,CFW_55_59_HW_35_39,CFW_55_59_HW_40,CFW_55_59_HW_41_48,CFW_55_59_HW_49mor,CFW_55_59_HW_NS,CFW_55_59_Tot,CFW_60_64_HW_0,CFW_60_64_HW_1_15,CFW_60_64_HW_16_24,CFW_60_64_HW_25_34,CFW_60_64_HW_35_39,CFW_60_64_HW_40,CFW_60_64_HW_41_48,CFW_60_64_HW_49mor,CFW_60_64_HW_NS,CFW_60_64_Tot,CFW_65_69_HW_0,CFW_65_69_HW_1_15,CFW_65_69_HW_16_24,CFW_65_69_HW_25_34,CFW_65_69_HW_35_39,CFW_65_69_HW_40,CFW_65_69_HW_41_48,CFW_65_69_HW_49mor,CFW_65_69_HW_NS,CFW_65_69_Tot,CFW_70_74_HW_0,CFW_70_74_HW_1_15,CFW_70_74_HW_16_24,CFW_70_74_HW_25_34,CFW_70_74_HW_35_39,CFW_70_74_HW_40,CFW_70_74_HW_41_48,CFW_70_74_HW_49mor,CFW_70_74_HW_NS,CFW_70_74_Tot,CFW_75ov_HW_0,CFW_75ov_HW_1_15,CFW_75ov_HW_16_24,CFW_75ov_HW_25_34,CFW_75ov_HW_35_39,CFW_75ov_HW_40,CFW_75ov_HW_41_48,CFW_75ov_HW_49mor,CFW_75ov_HW_NS,CFW_75ov_Tot,CFW_Tot_HW_0,CFW_Tot_HW_1_15,CFW_Tot_HW_16_24,CFW_Tot_HW_25_34,CFW_Tot_HW_35_39,CFW_Tot_HW_40,CFW_Tot_HW_41_48,CFW_Tot_HW_49mor,CFW_Tot_HW_NS,CFW_Tot_Tot,ET_NS_15_19_HW_0,ET_NS_15_19_HW_1_15,ET_NS_15_19_HW_16_24,ET_NS_15_19_HW_25_34,ET_NS_15_19_HW_35_39,ET_NS_15_19_HW_40,ET_NS_15_19_HW_41_48,ET_NS_15_19_HW_49mor,ET_NS_15_19_HW_NS,ET_NS_15_19_Tot,ET_NS_20_24_HW_0,ET_NS_20_24_HW_1_15,ET_NS_20_24_HW_16_24,ET_NS_20_24_HW_25_34,ET_NS_20_24_HW_35_39,ET_NS_20_24_HW_40,ET_NS_20_24_HW_41_48,ET_NS_20_24_HW_49mor,ET_NS_20_24_HW_NS,ET_NS_20_24_Tot,ET_NS_25_29_HW_0,ET_NS_25_29_HW_1_15,ET_NS_25_29_HW_16_24,ET_NS_25_29_HW_25_34,ET_NS_25_29_HW_35_39,ET_NS_25_29_HW_40,ET_NS_25_29_HW_41_48,ET_NS_25_29_HW_49mor,ET_NS_25_29_HW_NS,ET_NS_25_29_Tot,ET_NS_30_34_HW_0,ET_NS_30_34_HW_1_15,ET_NS_30_34_HW_16_24,ET_NS_30_34_HW_25_34,ET_NS_30_34_HW_35_39,ET_NS_30_34_HW_40,ET_NS_30_34_HW_41_48,ET_NS_30_34_HW_49mor,ET_NS_30_34_HW_NS,ET_NS_30_34_Tot
208,14,70,38,29,13,4,5,11,4,189,265,2497,1537,1971,1085,1887,882,2050,212,12377,5,52,3,0,0,0,0,0,4,66,4,31,4,10,3,3,0,3,4,60,3,17,19,9,5,12,5,10,3,90,8,47,14,20,7,22,3,25,4,145,3,87,36,19,10,28,3,39,9,237,11,85,42,35,19,35,11,45,11,291,4,79,35,55,17,41,8,58,14,314,7,61,38,40,10,37,8,63,10,270,8,58,38,31,12,37,12,41,16,249,4,66,35,32,8,23,4,35,5,214,5,82,27,31,3,18,3,14,4,188,10,61,26,12,4,3,3,4,4,129,3,51,25,14,4,4,0,0,10,119,69,774,358,299,104,258,62,348,103,2371,0,27,4,3,0,0,0,0,19,61,3,20,13,14,11,4,6,5,35,114,0,8,13,8,15,19,8,4,32,106,10,9,6,13,30,11,3,8,42,125
209,3,38,13,20,11,8,0,11,0,107,249,1896,1214,1616,952,1629,669,1751,168,10149,3,26,6,3,5,0,0,3,10,52,0,27,17,3,0,3,3,3,4,61,4,36,24,17,7,8,0,12,9,121,9,50,19,21,4,16,3,20,4,150,3,83,24,28,17,25,4,31,4,226,11,57,37,32,14,24,8,27,10,212,0,55,18,29,18,35,10,44,8,220,10,58,22,18,15,27,16,57,6,230,8,61,23,25,8,19,4,35,4,190,6,59,24,15,9,16,4,23,12,172,4,48,22,18,0,16,10,24,4,149,5,52,13,11,3,3,3,9,6,108,9,21,17,6,3,0,0,7,5,71,81,636,268,234,108,200,65,286,90,1973,3,46,7,0,10,4,0,0,16,88,12,27,26,8,32,14,9,0,23,147,12,16,9,13,20,21,9,15,38,150,15,13,11,15,24,26,3,21,34,156
210,3,18,12,11,3,3,0,13,0,64,168,1287,918,1089,735,1376,581,1571,220,7956,3,38,6,0,0,0,3,0,0,53,0,26,6,5,4,3,0,0,4,53,8,16,12,11,7,14,0,20,9,98,9,50,10,19,6,12,8,14,13,143,0,45,14,27,9,14,0,30,9,166,5,56,26,25,8,22,12,42,12,214,5,52,24,29,15,22,9,40,13,199,8,54,26,23,15,16,6,49,13,205,11,40,14,27,6,17,5,28,3,159,7,28,15,13,12,11,4,29,9,139,12,30,22,14,3,8,7,14,3,118,9,30,6,10,0,3,5,11,4,67,3,18,3,8,0,5,0,5,3,47,87,491,187,216,96,154,57,271,88,1651,0,32,3,4,8,3,3,3,26,83,11,27,21,14,20,17,6,4,49,177,6,15,11,10,36,34,14,10,50,184,6,13,16,10,33,31,18,22,38,185
211,4,96,29,27,5,6,4,16,0,194,349,2675,1518,1945,1153,2124,902,2327,201,13187,5,48,9,3,0,3,0,0,10,72,0,42,9,3,3,5,0,3,3,73,7,36,16,16,8,16,0,16,6,116,6,53,31,18,20,15,10,16,11,182,5,88,51,39,14,22,11,36,6,275,5,89,37,39,24,24,11,50,25,298,13,81,45,46,18,50,6,70,16,349,7,73,44,38,22,41,15,81,12,329,17,87,44,31,19,32,11,72,21,326,17,69,37,42,8,29,11,49,15,265,7,93,45,25,4,9,8,26,13,238,11,51,24,17,5,9,3,23,5,149,17,54,19,18,5,4,3,11,13,149,116,858,410,330,148,257,79,450,157,2813,3,49,13,5,8,8,3,0,19,107,7,22,14,11,31,9,6,3,38,143,4,5,11,3,15,21,8,11,23,96,7,10,14,11,24,14,6,9,33,127
212,11,90,31,26,8,20,0,34,8,224,347,2793,1944,2440,1625,2928,1259,3050,338,16732,4,62,10,5,4,0,0,0,13,106,8,67,30,25,4,16,5,6,12,182,6,65,27,21,15,25,10,32,19,227,9,92,40,35,28,44,9,46,27,332,15,120,58,29,32,51,11,55,17,386,9,129,57,55,21,51,17,80,26,441,16,103,59,57,27,50,21,80,23,435,14,97,55,47,37,54,8,85,17,408,17,91,55,39,17,34,12,78,19,368,10,90,39,40,15,26,11,48,21,302,13,75,44,25,6,19,9,22,14,230,4,54,21,12,7,9,6,15,7,138,3,36,30,17,7,10,4,17,27,161,131,1098,527,417,208,394,123,564,237,3702,8,65,9,4,12,7,3,0,45,155,3,21,32,21,35,37,5,14,79,245,8,20,16,17,48,45,13,23,76,270,23,22,15,21,56,54,12,28,49,285
213,3,15,8,6,3,6,3,10,0,56,304,2182,1605,1935,1240,2376,949,2524,278,13378,4,62,4,5,3,0,0,0,9,90,4,63,17,16,4,6,0,7,12,137,0,58,20,14,14,15,3,13,12,149,6,103,40,34,22,40,14,26,24,309,11,108,53,54,31,35,14,51,14,378,9,104,42,38,24,42,17,53,12,339,11,86,37,36,22,39,17,67,22,344,8,70,28,39,18,42,14,74,20,328,12,60,36,37,12,32,12,60,12,267,6,41,29,27,16,15,11,26,8,185,0,47,14,18,4,10,5,11,9,113,6,35,14,7,0,9,0,7,3,83,9,19,3,7,0,3,0,3,4,46,82,839,355,338,180,290,110,392,174,2758,3,70,6,7,3,11,3,0,32,142,20,31,33,21,31,25,15,10,60,241,12,13,22,24,32,44,12,27,61,249,18,23,24,27,42,51,17,25,56,278
214,6,38,17,14,9,12,7,10,0,118,253,1595,998,1237,700,1476,583,1507,140,8485,0,19,3,0,0,0,0,0,3,27,0,19,5,3,4,0,0,0,10,44,0,23,9,3,0,7,0,10,4,54,3,36,30,21,0,11,0,18,3,123,4,49,18,28,3,12,3,22,7,141,4,70,32,24,12,23,4,39,3,217,7,57,29,25,12,21,14,32,5,203,4,40,14,23,6,27,12,49,9,182,9,51,28,26,8,18,10,34,6,194,14,57,31,14,15,16,9,29,7,178,13,72,25,27,8,10,0,15,5,168,5,44,17,16,0,10,0,12,6,112,9,22,15,12,3,3,0,9,4,83,75,561,238,225,78,155,59,273,76,1726,3,28,8,3,3,3,0,0,17,63,0,15,4,11,17,13,3,4,20,83,6,7,3,4,13,12,3,0,16,74,4,3,4,11,6,12,6,9,20,78
215,11,41,24,31,13,27,15,52,21,239,202,614,418,660,393,919,476,2043,119,5841,5,43,7,3,3,0,0,3,6,75,4,20,3,0,10,9,3,16,0,66,0,17,5,9,3,10,4,37,8,88,3,34,14,10,4,14,4,40,3,127,3,34,14,19,6,18,7,66,13,176,3,29,11,13,0,28,7,89,8,196,3,34,17,15,12,40,20,123,13,280,8,24,17,32,16,54,21,156,14,337,16,30,25,36,16,69,25,225,24,466,14,53,31,38,11,65,17,170,17,415,20,69,39,42,11,45,25,110,15,373,14,43,20,31,10,26,13,55,23,245,17,62,32,42,12,20,11,48,40,282,116,498,234,293,107,404,156,1130,186,3127,7,28,3,5,4,0,4,0,8,67,4,8,6,3,13,10,7,4,14,65,3,7,4,3,11,13,0,9,10,60,8,5,8,0,5,5,0,8,14,60
216,3,29,14,35,6,17,6,21,9,148,147,506,355,469,315,673,365,1623,91,4538,8,36,9,6,0,0,0,0,19,69,0,11,3,7,0,0,0,10,0,30,0,17,3,5,3,3,3,10,3,52,0,17,9,10,3,3,3,21,0,72,4,19,3,9,5,11,3,38,3,101,5,24,11,15,7,12,9,61,9,155,3,15,16,10,5,12,13,73,8,158,5,17,16,15,12,27,4,77,14,178,8,24,24,29,5,23,8,83,17,223,8,37,15,26,16,21,12,72,10,218,14,35,24,18,12,24,10,50,14,194,4,15,17,18,3,12,6,34,15,131,14,28,13,17,7,15,3,19,20,144,73,299,172,173,83,177,78,552,132,1732,4,34,4,0,3,3,0,0,12,62,6,4,3,3,7,4,0,5,17,56,3,3,3,0,15,5,0,3,12,51,3,0,3,7,9,8,4,11,8,52
217,16,35,31,42,20,33,20,58,11,254,225,770,461,671,385,814,463,2491,109,6381,4,28,0,3,0,3,0,4,14,55,0,13,0,3,4,3,0,11,3,38,0,10,7,8,3,4,3,20,4,55,3,26,7,8,5,5,3,16,5,77,7,15,8,4,9,5,3,48,4,110,9,27,14,14,4,15,8,60,3,157,3,31,7,6,8,22,8,84,4,178,5,32,13,12,8,28,8,130,8,252,3,28,13,23,3,34,9,116,4,239,5,30,21,32,10,30,20,113,14,271,22,43,22,30,11,26,11,77,15,259,14,29,22,17,5,24,5,57,17,182,19,45,28,16,7,21,3,44,31,214,93,357,169,173,79,222,86,787,129,2095,4,35,6,4,4,0,0,3,17,63,3,10,10,12,8,4,3,6,11,61,13,7,4,5,3,4,0,3,7,44,3,10,0,3,6,9,0,8,9,42
297,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,14,83,32,23,7,18,3,15,3,195,1095,5429,4092,5183,3320,6930,2601,4815,523,33984,14,34,7,3,0,0,0,0,8,68,9,28,17,8,3,4,3,0,7,80,3,32,12,13,6,10,3,9,6,97,17,42,15,14,8,6,5,22,5,141,20,60,18,17,6,11,10,11,10,156,10,33,15,14,5,11,3,25,11,136,9,50,15,20,19,30,8,29,18,202,17,38,35,27,12,15,0,30,3,184,29,47,9,23,7,16,3,15,6,164,23,41,14,10,3,14,0,19,10,147,12,35,10,8,4,4,0,9,13,98,14,24,5,9,3,6,0,6,14,78,11,12,7,7,0,6,0,4,20,65,194,476,180,176,80,147,49,189,130,1616,13,16,3,7,11,6,8,0,13,71,12,20,17,15,19,46,11,17,34,189,19,25,19,23,36,47,13,21,35,236,14,21,20,16,19,46,12,32,37,219
301,0,11,14,10,4,3,0,6,0,60,127,985,658,842,428,865,388,1244,73,5611,0,28,4,6,0,0,0,0,0,32,3,17,3,8,0,0,0,0,0,44,0,20,11,7,3,4,0,4,3,53,0,20,11,12,6,14,4,18,0,79,3,30,9,19,6,12,4,26,7,111,0,35,11,15,4,12,6,37,4,122,0,32,13,16,10,24,4,25,3,129,6,31,23,18,3,22,6,21,5,140,7,33,16,15,8,12,0,23,6,125,6,42,23,14,6,8,0,27,6,134,5,31,14,11,4,10,0,11,7,96,3,21,13,4,3,5,0,4,3,51,3,10,8,6,0,7,0,7,3,42,39,347,158,139,47,127,37,206,50,1150,0,13,6,4,3,4,0,0,12,40,0,11,3,0,6,4,0,3,9,41,0,3,3,0,3,6,6,4,13,40,0,3,8,10,11,7,4,6,20,62
302,3,27,7,13,9,0,0,10,0,74,107,906,600,683,439,845,373,1132,102,5185,3,16,0,0,0,0,0,0,0,16,3,3,3,3,0,0,0,0,0,19,0,6,3,3,5,0,3,4,0,24,0,26,5,5,0,4,0,15,3,60,3,17,8,5,0,3,3,17,3,63,0,23,9,7,3,13,3,24,3,87,3,23,15,3,10,12,5,24,7,101,5,16,8,16,4,10,3,23,11,88,0,26,13,7,6,14,3,25,4,93,4,25,8,16,3,9,0,17,7,80,4,24,10,12,5,3,0,12,5,75,7,18,4,5,3,5,0,4,3,46,3,8,5,3,3,0,3,3,4,32,33,225,91,85,44,80,27,163,41,787,3,21,0,3,3,0,0,0,9,42,4,12,4,5,12,6,0,9,10,62,5,3,3,10,11,8,3,0,9,49,4,5,6,9,13,13,3,14,13,74
303,0,40,22,16,0,14,3,3,0,98,153,1506,1053,1265,725,1419,602,1732,113,8580,0,37,0,3,0,0,0,3,9,50,3,27,5,3,0,3,3,3,9,57,5,36,28,11,3,12,7,11,3,121,13,54,26,20,10,17,6,13,11,167,9,48,32,20,14,25,9,26,4,184,4,43,23,30,13,33,10,25,10,196,5,36,27,19,15,21,13,56,7,202,6,39,31,19,11,38,12,37,5,196,10,33,28,19,3,23,10,34,4,167,7,45,26,31,8,14,6,25,8,161,6,42,26,11,3,12,3,21,5,122,3,30,8,3,3,7,4,3,4,68,3,19,4,7,3,3,0,0,6,48,75,477,271,208,82,217,67,252,89,1738,0,25,3,7,3,7,0,0,7,56,3,13,14,3,8,8,0,4,32,87,3,14,8,10,21,14,3,12,36,116,4,6,6,5,12,23,5,12,24,99
304,3,49,11,8,5,0,3,4,3,75,86,916,564,635,309,603,232,792,68,4202,3,13,0,0,0,0,0,0,0,15,0,7,3,0,3,3,0,0,0,18,0,5,4,7,0,3,0,7,4,26,3,25,10,3,0,9,0,6,4,54,4,22,6,11,3,3,0,6,3,65,0,23,6,13,4,11,3,21,3,87,5,22,18,16,3,16,4,17,0,99,0,24,3,12,0,17,3,13,3,75,3,22,12,12,0,7,0,17,0,71,3,26,7,11,3,3,3,11,3,68,5,31,14,9,3,5,0,6,3,72,4,27,9,4,3,3,0,3,5,54,0,15,11,3,0,3,0,3,6,43,24,266,100,111,31,76,11,111,25,754,0,19,0,0,3,0,0,0,5,32,0,6,3,6,5,3,0,3,9,33,0,3,0,0,0,3,0,3,6,20,3,0,3,3,3,9,3,4,7,29
305,4,50,19,19,3,8,4,19,8,142,221,1755,1225,1399,842,1790,822,2982,192,11227,0,45,0,0,0,0,0,0,10,59,0,21,11,3,3,0,0,4,15,65,0,25,12,17,3,8,3,8,11,90,4,34,16,16,14,20,12,22,12,147,8,45,20,21,21,27,12,39,6,193,4,51,31,26,13,29,5,33,8,203,6,43,25,39,7,25,9,48,13,205,4,30,24,18,3,20,12,52,7,183,10,49,18,18,6,25,6,49,4,172,4,44,24,22,6,19,3,23,14,160,0,51,24,16,7,9,4,21,10,133,3,43,14,14,4,4,3,14,10,106,7,41,5,11,3,3,0,4,16,84,53,519,226,217,86,181,67,314,135,1796,5,25,8,3,5,5,5,0,14,71,5,20,18,14,21,16,5,10,39,145,3,5,18,12,23,23,15,11,49,154,11,17,20,17,30,24,10,18,36,184
306,8,47,21,24,7,28,10,40,8,184,188,1124,814,1066,672,1296,605,2385,140,8288,6,28,4,4,0,4,0,4,8,53,3,9,0,3,4,3,9,8,3,37,0,17,10,8,0,6,0,9,4,56,0,46,9,8,3,10,3,25,4,109,3,31,12,13,7,26,9,42,3,139,6,46,18,30,11,10,7,70,9,208,9,41,19,24,15,28,16,97,11,244,8,40,24,24,10,33,6,82,12,234,4,38,17,18,11,32,6,114,8,246,3,57,28,33,10,21,10,91,5,257,4,57,29,26,15,24,8,72,19,252,9,45,17,20,6,23,4,41,15,177,8,28,24,19,9,20,7,32,12,164,73,473,201,224,94,239,88,685,108,2176,7,38,5,8,6,7,0,0,19,82,8,9,5,12,21,6,0,5,22,83,3,6,9,12,10,10,5,5,19,75,8,10,5,6,5,11,6,15,8,79
307,9,45,36,36,6,40,15,102,10,306,148,618,400,562,308,779,390,2724,121,6050,5,38,11,6,3,3,0,10,14,82,3,7,6,5,3,3,3,20,11,63,3,23,6,9,4,3,0,20,3,72,0,38,12,3,5,11,0,56,7,134,3,35,16,13,6,14,3,67,8,159,3,13,21,10,5,17,10,110,15,206,3,28,18,19,7,41,8,168,9,304,3,36,17,17,9,36,12,198,15,357,14,39,26,29,8,44,10,218,9,387,9,51,22,34,10,61,14,203,18,427,16,60,31,39,7,48,18,189,30,441,16,55,32,46,9,33,16,137,26,364,15,58,37,33,18,34,21,100,43,356,94,487,260,269,90,350,116,1492,202,3358,3,26,3,3,4,4,3,3,18,60,3,3,4,11,3,5,4,9,13,49,4,5,3,0,10,6,3,9,9,44,3,0,4,3,7,5,0,14,5,40
308,7,25,17,23,10,13,11,49,3,164,160,843,480,642,363,821,435,2177,105,6031,7,26,3,3,0,0,0,10,7,55,0,11,7,9,3,4,4,9,8,55,4,20,7,6,7,6,3,27,0,73,3,41,17,13,8,7,6,32,4,129,3,35,14,13,16,11,6,54,9,149,5,34,25,20,5,22,8,60,16,194,4,39,20,10,9,20,9,106,4,228,8,41,11,23,10,32,3,139,14,273,12,52,30,20,12,28,11,114,6,289,11,40,24,8,7,28,8,108,10,245,7,41,23,13,5,24,23,94,15,239,10,21,13,21,6,20,9,57,14,169,7,28,16,17,14,11,9,42,22,173,82,423,200,175,101,211,103,843,133,2269,7,35,5,12,8,3,0,3,14,80,6,8,6,8,18,12,0,10,17,74,11,8,7,8,10,9,0,16,17,75,3,4,0,3,7,9,5,19,12,61
309,5,77,35,26,11,23,13,14,3,210,393,3249,2182,2859,1563,3158,1218,3881,330,18828,4,67,3,3,3,3,3,0,3,98,7,37,21,13,9,9,3,8,7,108,4,44,18,25,14,18,3,26,7,163,3,109,36,38,12,33,15,46,13,293,6,118,57,58,30,46,11,84,24,438,12,127,65,58,22,56,10,77,27,442,10,96,64,71,20,52,16,113,19,463,17,104,64,55,25,58,13,125,15,467,13,120,68,63,21,46,14,101,19,461,17,120,57,38,13,41,6,79,11,382,20,124,48,50,17,22,11,59,10,352,14,73,23,32,6,9,4,21,10,202,13,50,20,20,6,5,3,8,21,150,144,1205,542,515,192,398,109,736,192,4015,3,39,14,7,8,13,3,3,30,128,4,30,20,18,22,23,10,12,26,168,9,16,21,19,18,17,9,13,34,159,13,14,26,25,28,36,10,19,45,214
310,3,18,14,16,5,11,3,27,3,96,165,1038,629,862,541,1023,497,1776,117,6650,3,48,3,0,3,3,0,0,6,64,5,25,8,0,3,0,0,4,3,49,3,20,12,4,3,5,3,9,3,62,3,38,13,6,12,12,3,16,6,103,0,33,8,15,9,14,4,15,6,107,3,40,13,13,15,18,0,54,5,159,3,33,20,10,4,11,10,46,11,153,6,24,22,16,14,26,17,53,5,173,0,36,21,25,6,21,10,64,4,178,7,26,19,16,11,25,4,59,11,172,4,36,25,23,12,15,10,37,10,171,6,26,19,13,5,6,8,24,11,117,7,24,3,14,0,13,5,25,17,103,45,403,182,154,97,163,67,413,91,1621,0,17,0,3,3,3,0,4,21,56,4,10,5,14,20,12,4,12,26,104,5,8,10,8,11,14,8,5,28,96,0,7,8,15,15,17,3,12,14,85
311,5,18,6,6,5,3,3,4,4,57,165,1106,712,1005,562,1150,529,1669,140,7039,3,39,3,8,0,6,0,3,9,67,0,19,10,7,0,9,4,5,3,52,4,29,15,9,3,0,7,17,0,81,8,43,25,13,5,17,0,22,6,136,4,32,25,20,6,11,8,31,5,151,7,57,26,27,14,18,10,32,12,208,9,39,23,10,7,19,9,44,7,175,5,45,26,22,5,21,3,62,8,193,9,50,30,16,4,18,3,41,5,175,10,48,25,22,4,17,9,27,4,161,7,39,25,12,7,12,5,22,5,140,4,25,15,6,0,9,3,10,4,78,4,23,3,3,0,9,0,8,5,53,73,475,246,184,63,174,58,314,81,1661,0,34,14,4,0,3,3,0,14,72,4,14,6,12,17,16,3,4,22,94,3,3,5,3,12,9,5,5,26,78,6,8,8,3,13,9,3,12,21,94
312,0,17,12,20,0,13,11,33,4,106,124,657,431,515,302,549,336,1535,70,4536,5,23,6,0,0,3,0,4,0,36,5,10,5,4,0,4,0,3,3,29,4,10,7,3,0,0,0,9,4,43,8,26,14,18,0,11,6,30,5,110,3,34,6,10,11,9,4,31,9,116,4,19,10,17,4,12,0,60,3,135,3,19,18,12,5,19,6,72,13,169,7,23,16,24,3,20,7,92,9,197,6,23,11,21,6,26,14,96,8,206,13,36,22,18,8,20,12,105,6,236,14,34,12,10,3,22,3,70,13,179,6,16,9,11,4,11,5,46,8,121,9,19,13,8,4,6,8,31,16,111,90,281,152,151,52,164,59,661,107,1708,8,20,5,5,7,3,0,4,18,69,0,8,3,9,18,13,4,14,18,80,3,3,3,4,11,0,3,10,10,44,11,11,5,10,5,9,5,17,9,84
313,4,18,10,15,4,7,4,5,0,65,140,911,552,740,427,811,358,1280,85,5304,0,15,3,4,0,0,0,0,0,25,0,17,8,0,0,3,3,7,0,37,3,14,7,11,0,3,0,9,3,51,3,39,17,16,3,9,6,10,0,98,4,39,11,10,4,5,3,11,0,92,0,31,14,15,4,19,6,32,8,134,8,31,22,21,3,20,6,34,6,145,3,34,17,11,6,12,3,41,6,133,5,38,26,20,8,21,5,24,6,147,4,41,23,13,8,8,4,27,6,129,8,38,15,10,5,14,0,19,3,103,3,19,8,8,0,7,6,12,8,69,3,13,10,0,3,9,3,10,7,50,45,363,174,142,44,109,38,245,54,1218,3,22,0,3,3,4,0,0,12,49,3,8,5,4,4,9,0,0,9,46,0,6,3,3,4,11,0,3,18,46,3,7,0,8,0,13,3,7,8,42
314,3,9,4,3,3,0,0,5,0,24,111,817,490,685,304,723,290,890,43,4359,3,18,3,0,0,0,0,0,5,27,0,10,4,0,0,3,3,0,0,19,3,15,5,3,3,3,0,4,0,39,0,33,12,15,3,4,0,11,3,75,4,25,16,18,3,11,3,15,4,97,3,23,13,25,0,14,0,17,5,108,0,36,14,16,7,9,3,31,6,121,0,34,8,6,0,20,10,17,0,92,0,30,15,20,7,12,3,27,0,108,0,25,7,11,4,12,3,16,3,80,3,27,12,10,0,3,0,12,0,69,0,13,3,0,0,0,0,6,0,23,0,8,0,5,0,0,0,0,0,17,26,287,109,128,25,95,24,149,31,884,0,9,0,3,3,3,0,0,8,33,0,7,3,3,3,0,0,0,5,26,0,3,0,0,3,3,3,3,3,21,0,3,4,4,4,6,0,5,4,38
315,8,11,6,5,4,15,0,17,0,74,92,192,110,198,111,340,144,1246,71,2515,3,7,6,0,3,0,0,10,0,31,0,7,3,4,0,0,0,8,0,28,3,12,3,3,0,3,3,10,3,43,0,9,7,11,6,5,0,34,3,75,0,10,4,0,0,10,0,42,6,73,3,6,6,4,0,14,4,63,3,107,0,7,5,8,0,13,3,89,3,145,4,7,3,4,3,15,3,114,3,166,10,8,10,11,5,18,8,117,8,195,4,11,12,7,7,17,11,106,3,178,0,15,6,12,3,11,3,72,7,135,4,11,11,9,0,14,9,44,15,112,6,6,0,3,7,13,9,38,16,106,39,120,68,82,42,139,54,759,85,1390,3,3,3,3,0,4,0,0,9,26,3,0,0,4,0,6,3,6,9,36,0,6,4,0,0,4,3,10,7,39,3,3,0,0,4,5,3,3,9,34
