SA3_CODE_2016,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
30305,3,11,0,0,15,12,25,0,0,40,9,20,0,0,32,10,19,7,0,37,7,21,3,0,33,15,8,0,0,26,19,20,3,0,39,27,19,6,0,47,15,16,4,0,33,10,9,6,0,22,0,0,0,0,3,0,7,0,0,3,0,3,0,0,6,124,174,30,3,335,428,804,33,31,1300,2140,962,74,114,3287,3043,898,105,89,4135,3195,886,138,89,4302,3265,812,103,74,4254,3561,776,85,60,4475,3601,725,80,67,4476,3331,657,101,65,4152,2586,567,100,47,3298,1557,462,68,31,2121,479,287,22,14,807,100,117,11,5,232,34,51,3,7,99,27311,8013,919,680,36926,10,7,0,0,18,18,8,0,7,35,28,9,0,3,40,34,15,0,0,51,33,13,0,0,49,38,3,0,4,43,47,15,0,3,67,53,3,0,0,61,40,8,0,4,53,21,9,0,0,26,8,3,0,0,9,3,3,0,0,6
30306,3,4,0,0,10,0,15,0,0,12,3,4,0,0,7,0,8,0,0,10,5,0,0,0,10,3,3,3,0,14,0,3,0,0,5,3,3,0,0,5,0,8,0,0,10,0,3,0,0,3,0,7,0,0,12,3,0,0,0,3,0,3,0,0,3,22,69,6,3,102,47,298,9,10,369,257,480,16,24,776,481,428,37,19,967,501,404,23,21,942,424,365,20,12,820,461,368,13,16,861,476,341,8,20,837,421,328,31,15,787,395,303,19,7,736,242,250,16,7,517,95,145,20,3,264,22,58,0,3,83,11,28,0,0,41,3835,3797,209,152,7999,0,7,0,0,5,3,6,0,0,7,6,3,0,0,4,6,3,0,0,8,0,3,0,0,7,12,3,0,0,13,3,0,0,0,6,3,3,0,0,8,0,4,0,0,6,0,0,0,0,3,6,0,0,0,9,0,0,0,0,3
30401,0,8,0,0,10,0,3,0,0,5,0,3,0,0,7,0,3,0,0,5,0,4,0,0,8,6,3,0,0,7,0,5,0,0,12,6,0,0,0,3,4,0,0,0,5,5,0,0,0,8,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,17,44,6,0,75,76,692,20,9,796,417,624,34,23,1094,544,285,40,14,880,491,280,43,11,819,464,283,25,16,790,556,310,15,14,890,542,337,13,13,910,487,276,12,14,785,400,291,20,9,716,227,239,22,3,482,106,154,13,3,282,21,80,3,0,106,11,9,0,0,19,4331,3861,260,126,8582,0,6,0,0,6,3,0,0,0,5,5,3,0,0,7,4,5,0,0,10,5,3,0,0,4,7,3,0,0,16,6,3,0,0,7,3,4,0,0,8,0,3,0,0,8,3,0,0,0,4,0,3,0,0,4,0,0,0,0,0
30402,0,3,0,0,3,4,6,0,0,8,0,0,0,0,3,0,6,0,0,4,0,0,0,0,3,0,7,0,0,7,0,5,0,0,4,4,9,0,0,12,0,4,0,0,4,0,4,0,0,4,0,0,0,0,3,3,0,0,0,4,0,9,3,0,12,11,47,9,3,72,68,510,24,5,607,301,490,30,12,835,355,256,18,9,636,392,221,37,9,656,379,296,25,12,709,482,392,21,12,904,585,404,30,11,1022,533,355,32,12,930,419,286,25,3,732,259,283,22,15,582,132,228,5,11,376,40,104,13,0,162,28,51,0,3,83,3978,3883,268,104,8229,0,3,0,0,3,0,5,0,0,3,4,5,0,0,9,0,0,0,0,3,4,6,0,0,11,8,3,0,0,8,11,7,0,0,12,9,3,0,0,14,3,0,0,0,8,4,0,0,0,4,3,0,0,0,3,3,3,0,0,8
30403,0,4,0,0,4,3,13,0,0,15,12,4,0,0,17,3,3,3,0,14,8,8,3,0,20,3,5,0,0,12,9,13,3,0,24,0,3,0,0,10,4,7,0,3,12,3,3,0,0,8,4,9,0,0,11,0,7,0,0,6,0,3,0,0,3,57,90,12,3,152,137,1583,70,72,1857,1035,2490,133,71,3732,1627,1076,88,40,2832,1931,847,134,40,2955,1643,798,111,25,2579,1425,767,38,37,2269,1519,690,47,39,2288,1406,616,57,15,2089,1162,574,58,19,1813,727,465,42,11,1240,272,345,28,3,644,64,138,9,4,227,23,87,5,3,118,12968,10471,824,374,24642,3,0,0,3,12,6,13,0,3,19,16,12,0,0,30,16,7,0,0,26,18,7,0,0,21,6,9,0,0,20,13,8,0,0,24,13,8,0,0,28,7,7,0,0,13,5,3,0,0,12,6,4,0,0,9,0,0,0,0,3
30404,0,11,0,0,11,3,18,0,0,22,3,10,3,0,19,7,5,5,0,14,6,5,0,0,10,12,3,4,0,17,3,6,0,0,11,8,8,4,0,22,5,7,0,0,16,4,5,0,0,11,0,0,0,0,6,0,0,0,0,3,0,4,0,0,5,58,83,20,0,164,254,977,30,26,1281,1643,850,105,52,2651,1707,442,127,41,2324,1411,360,120,25,1918,1030,485,61,28,1600,1100,514,54,25,1690,1137,553,27,20,1733,922,430,26,12,1391,747,383,42,16,1190,451,352,29,13,842,150,199,13,3,373,36,77,5,3,122,6,38,3,7,47,10604,5649,646,268,17172,3,4,0,0,9,16,5,0,0,28,15,3,0,0,21,12,4,0,0,20,9,7,0,0,16,13,13,5,3,23,11,4,0,0,17,9,7,0,0,21,3,0,0,0,7,6,7,0,0,15,0,3,0,0,4,0,0,0,0,0
30501,3,28,4,6,33,24,38,4,0,68,42,36,5,0,86,62,39,19,0,115,63,26,17,0,103,83,48,16,3,153,86,39,24,4,159,77,31,12,6,129,66,28,9,5,113,39,28,18,4,85,15,21,4,0,37,6,8,0,4,17,3,9,7,14,28,574,369,137,45,1126,1172,3653,133,175,5131,10579,8516,451,395,19944,19900,5663,804,416,26788,21573,5366,1660,342,28935,19333,4992,1101,239,25674,19193,4554,601,236,24590,17504,3615,441,208,21779,14250,2745,465,170,17629,10463,2439,505,146,13548,5567,1878,345,110,7896,1656,1200,121,46,3015,342,466,23,23,852,118,192,10,39,358,141656,45274,6663,2542,196137,11,26,3,3,43,70,54,3,13,140,144,44,7,22,217,174,52,11,17,252,180,42,14,11,249,169,39,4,13,226,202,31,5,9,252,159,37,6,17,209,120,21,3,12,153,71,24,5,4,106,27,7,0,5,39,5,7,0,7,13
30502,0,3,0,0,3,3,9,0,0,15,0,5,3,0,8,3,4,0,0,8,0,0,0,0,0,3,5,0,0,5,7,4,0,0,13,6,4,0,0,8,0,7,0,0,6,3,3,0,0,9,3,8,0,0,4,0,0,0,0,5,0,3,0,0,3,29,46,7,3,90,143,571,22,8,755,857,670,28,32,1591,1196,422,41,28,1682,1224,401,63,22,1715,1145,429,43,14,1634,1201,426,21,25,1669,1152,364,17,21,1551,981,318,17,12,1340,702,261,18,10,986,429,205,17,4,656,170,143,14,3,324,35,62,0,0,101,18,43,6,4,71,9252,4310,320,190,14074,0,3,0,0,3,5,3,0,0,12,6,0,0,0,13,11,3,3,0,16,7,5,0,0,17,11,4,0,0,18,6,0,0,0,13,4,3,0,0,9,7,3,0,0,9,8,0,0,0,8,0,3,0,0,3,0,0,0,0,0
30503,5,6,3,0,16,6,23,3,0,32,5,28,3,0,37,21,19,0,4,45,17,24,3,0,44,28,27,3,0,57,20,15,6,3,47,17,13,0,3,38,16,14,9,0,42,12,16,0,3,30,3,6,0,0,14,0,3,0,0,9,3,11,0,4,21,163,203,36,19,424,450,1720,63,65,2302,3185,2687,147,120,6144,5592,1865,282,116,7854,5980,1777,492,116,8362,5312,1719,321,105,7459,5280,1752,156,82,7270,5069,1533,152,76,6835,4389,1235,173,71,5870,3297,1084,162,59,4602,1913,889,146,49,2998,621,574,70,19,1284,148,265,24,7,445,52,131,0,9,194,41295,17244,2196,890,61625,3,10,0,0,14,33,24,4,0,59,34,13,0,11,58,34,14,3,6,55,47,14,0,3,64,60,31,0,4,91,66,15,3,3,83,52,20,0,3,81,45,16,0,3,64,20,13,0,0,34,12,7,0,4,21,0,6,0,0,6
30504,0,9,0,0,12,4,9,0,0,13,9,8,0,0,19,5,5,0,0,18,15,12,3,0,33,11,20,3,0,27,20,11,0,0,29,7,8,0,0,20,14,0,0,0,15,5,3,0,0,15,0,3,0,0,3,3,3,0,0,7,0,7,0,0,5,95,102,10,6,212,243,1441,90,46,1823,1849,2053,130,74,4111,3109,1047,127,69,4354,3236,976,217,53,4477,2866,983,115,50,4008,2857,1037,78,45,4013,2696,965,55,48,3767,2358,776,77,33,3247,1740,753,71,30,2595,1028,638,51,20,1735,391,386,39,17,832,99,165,20,3,286,29,68,8,4,106,22503,11283,1071,499,35359,3,12,0,3,16,13,10,0,0,20,17,7,0,5,27,22,14,3,3,36,33,11,5,0,46,34,7,0,4,44,33,10,0,0,46,21,7,0,0,37,22,10,0,3,31,13,5,0,0,14,7,3,0,0,15,3,3,0,0,11
30601,0,6,0,0,6,0,4,0,0,3,0,4,0,0,10,3,5,0,0,14,3,8,4,0,10,9,4,0,0,12,0,6,0,0,11,3,9,0,0,16,4,7,0,0,13,7,3,0,0,12,0,4,0,0,12,0,0,0,0,3,0,0,0,0,3,35,68,9,0,113,149,843,32,14,1037,529,446,33,32,1043,718,331,38,18,1099,827,409,69,30,1334,883,500,39,12,1438,1042,528,45,28,1635,1029,515,37,26,1606,1051,450,48,20,1573,792,388,40,14,1234,472,350,39,16,873,176,213,27,12,421,43,97,16,5,162,9,27,4,3,49,7727,5095,466,217,13504,0,17,0,3,20,12,6,0,0,11,6,3,0,0,7,7,5,0,0,14,14,0,0,0,13,7,12,0,3,22,7,9,0,0,15,21,0,0,0,22,14,5,0,0,19,7,6,0,0,9,4,5,0,0,4,0,3,0,0,3
30602,3,24,3,0,28,8,19,0,0,30,4,18,3,0,32,10,19,3,0,39,20,13,5,0,39,26,22,6,0,57,26,22,0,0,51,18,27,3,4,52,25,23,3,0,56,13,27,0,0,45,10,20,6,0,37,0,7,0,0,15,3,3,3,8,17,173,266,40,16,496,653,2008,81,64,2813,2610,1547,120,95,4369,3570,1382,205,106,5264,3780,1429,283,109,5602,3707,1674,202,87,5671,4201,1711,143,107,6164,4358,1558,145,104,6170,3879,1404,142,78,5503,3278,1327,140,51,4795,1918,1081,127,45,3172,706,595,50,32,1375,187,246,16,15,460,83,103,9,15,207,32923,16062,1677,912,51565,3,21,0,3,31,20,18,3,3,44,33,13,5,5,55,47,18,3,3,68,55,22,3,7,89,50,20,3,5,77,52,24,0,0,80,48,16,4,0,72,53,22,0,5,74,35,15,0,0,50,3,5,0,0,15,0,0,0,0,4
30603,0,3,0,0,3,5,8,0,0,14,0,3,0,0,3,0,3,0,0,8,0,3,0,0,8,3,5,3,0,11,3,11,0,0,15,9,6,0,0,20,3,8,4,0,17,8,7,0,0,15,0,3,0,0,5,0,3,0,0,3,0,8,0,0,12,36,70,17,7,129,209,475,25,28,738,663,328,23,33,1043,706,349,33,36,1124,689,328,44,32,1094,653,324,33,21,1033,766,348,36,30,1183,941,414,28,33,1422,979,417,50,36,1483,905,476,63,14,1462,660,385,49,16,1109,285,196,20,11,510,107,82,11,13,206,69,64,12,10,150,7633,4185,420,318,12564,0,9,0,6,12,10,3,0,3,13,4,3,0,0,11,12,9,0,0,18,17,3,0,3,25,11,12,0,3,28,16,6,0,0,26,12,6,0,0,23,8,17,0,3,26,12,11,0,0,21,8,0,0,0,5,3,0,0,0,3
30604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,8,3,7,0,0,7,3,3,0,0,3,3,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,14,29,3,4,45,76,160,6,14,257,264,97,13,6,378,378,127,14,15,534,379,140,21,7,544,325,159,12,20,516,372,171,12,16,575,414,176,14,15,620,391,225,23,11,657,361,203,20,5,591,240,164,10,5,419,107,97,3,0,211,31,49,5,3,87,25,34,5,0,59,3354,1813,157,129,5459,0,3,0,0,3,3,0,0,0,3,3,3,0,0,10,8,3,0,0,7,0,0,0,0,4,8,3,0,3,11,3,3,0,0,8,9,8,0,0,12,8,8,0,0,14,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0
30605,0,5,0,0,7,3,4,0,0,10,0,3,3,0,4,9,0,0,0,14,8,12,0,0,14,4,7,0,0,13,11,4,0,3,12,7,5,8,0,20,15,7,0,0,17,4,8,3,0,13,0,3,0,0,3,3,5,0,3,7,0,8,0,5,11,65,70,19,10,156,228,670,30,33,965,629,303,27,29,986,679,332,34,26,1077,645,370,54,21,1089,691,399,30,27,1161,860,496,44,26,1421,1032,534,43,21,1630,1042,536,61,30,1664,941,535,74,27,1586,645,538,65,25,1267,280,264,30,16,594,117,142,14,9,283,62,85,6,10,162,7862,5206,520,301,13884,8,5,0,0,15,12,12,0,3,19,8,6,0,6,18,7,11,0,0,22,12,11,0,0,21,17,13,0,0,27,24,9,0,4,38,19,14,3,0,33,10,7,0,3,20,8,9,0,0,15,5,3,0,0,12,3,5,0,0,9
30701,0,6,0,0,6,4,11,0,0,8,0,8,0,0,9,0,4,3,0,12,7,7,0,0,15,3,8,5,0,16,6,5,4,0,17,14,8,0,0,23,3,7,0,0,18,7,10,0,0,17,6,11,0,0,13,0,6,3,0,14,13,10,0,3,26,74,93,16,6,185,388,602,49,40,1087,1169,392,69,32,1659,1703,439,106,41,2289,1707,526,122,38,2393,1465,548,92,25,2132,1720,478,86,47,2327,1855,479,102,49,2482,1753,492,99,41,2388,1557,443,104,37,2137,1029,355,77,37,1502,471,246,33,26,781,227,156,11,13,414,183,118,11,25,341,15237,5273,969,449,21932,3,6,0,0,16,22,3,3,3,28,14,7,4,0,28,16,11,5,0,29,26,8,0,3,39,26,13,0,3,49,28,8,0,5,39,27,12,4,0,46,18,8,3,4,29,16,5,0,4,26,8,3,0,0,16,0,4,0,0,8
30702,0,9,0,0,16,3,15,0,0,13,0,3,0,0,3,3,0,0,0,6,0,3,3,0,4,5,5,0,0,11,10,5,0,0,15,8,9,3,0,17,3,11,0,3,19,10,9,0,3,16,3,9,0,0,14,6,3,0,0,9,7,12,0,0,16,64,82,12,10,161,360,661,41,50,1113,1069,392,45,41,1545,1197,310,53,37,1593,1183,401,73,30,1677,1152,432,53,26,1662,1400,446,49,36,1930,1514,510,42,45,2119,1487,447,59,31,2018,1272,439,72,25,1809,902,405,62,30,1396,430,247,41,28,746,192,168,19,13,386,130,104,9,17,262,12298,4956,615,405,18273,6,11,0,0,15,10,6,0,3,22,14,3,0,0,15,14,8,0,0,25,12,9,0,0,27,21,3,0,0,33,37,7,0,0,49,30,7,3,0,32,23,8,4,0,33,12,12,4,0,25,3,3,0,0,4,4,8,0,0,10
30703,0,17,0,3,21,7,6,0,0,14,4,7,0,0,11,3,3,0,0,5,9,0,4,0,11,6,8,0,0,13,3,17,0,0,19,3,9,5,3,17,5,12,0,0,23,3,9,3,0,15,9,8,0,0,14,0,3,0,0,6,3,13,3,4,23,55,107,14,11,187,288,693,36,29,1045,683,364,38,28,1109,711,310,38,22,1084,645,353,61,23,1080,728,387,49,21,1193,904,488,38,28,1458,1065,497,34,22,1621,1102,497,46,30,1678,1011,472,70,31,1583,661,491,51,33,1241,358,280,37,21,693,153,119,14,17,304,87,95,11,25,216,8400,5041,523,332,14294,4,4,0,0,5,12,7,0,3,22,9,3,0,4,20,9,9,0,0,20,17,5,0,0,22,20,8,3,3,31,12,7,0,0,22,28,13,0,0,47,11,14,3,0,37,11,13,0,0,26,8,5,0,0,10,3,3,0,0,4
30801,3,9,0,0,10,3,3,0,0,9,0,9,4,0,10,6,7,0,0,12,8,3,0,0,12,5,4,0,0,13,6,3,0,3,14,3,0,0,0,7,3,6,3,0,12,0,5,0,0,8,3,3,3,0,6,0,4,0,0,4,0,0,3,0,4,42,53,17,9,124,256,457,28,16,755,934,305,62,30,1332,1312,283,93,26,1712,1514,412,130,38,2093,1363,396,91,34,1891,1433,349,66,48,1898,1404,310,54,32,1797,1355,315,81,27,1776,1023,271,71,37,1391,572,176,50,16,809,211,84,23,12,323,84,59,8,3,148,42,30,3,6,81,11491,3446,763,328,16023,0,6,0,5,7,5,3,0,0,10,13,3,0,0,17,16,7,3,0,28,24,10,0,3,39,22,6,0,3,28,15,4,3,0,22,18,3,0,3,20,15,5,0,0,22,9,0,0,0,6,0,3,0,4,3,3,0,0,0,3
30803,3,33,0,0,41,7,24,3,0,31,12,23,0,0,37,8,14,0,0,30,12,18,3,0,30,13,19,3,0,36,11,13,3,0,31,27,13,3,0,48,16,18,6,0,42,15,18,4,0,38,5,9,0,0,12,3,7,0,0,10,4,9,3,3,25,136,216,36,17,410,700,2457,105,73,3335,2708,1462,142,85,4388,3097,1101,216,88,4493,3010,1283,239,56,4590,2828,1304,157,73,4361,3056,1298,114,60,4530,3363,1361,125,65,4905,3393,1279,155,63,4889,2922,1227,207,52,4400,1706,935,151,31,2824,553,495,53,22,1126,137,193,18,9,363,84,118,8,23,231,27542,14512,1691,700,44448,8,21,0,0,31,27,17,0,7,48,41,6,3,3,57,36,20,0,3,58,40,16,0,3,60,47,21,0,6,67,44,17,3,7,67,61,31,3,8,92,37,19,0,3,61,25,17,0,0,48,10,6,0,0,18,0,0,0,3,7
30804,0,4,0,0,4,0,10,0,0,10,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,9,0,0,0,12,7,6,0,0,12,6,5,0,0,10,0,0,0,0,0,0,3,0,0,3,3,3,0,0,3,3,4,0,0,11,26,36,6,3,68,180,202,15,6,406,435,110,27,13,589,569,133,33,6,745,619,191,38,23,868,616,178,24,23,836,645,176,29,16,870,661,182,31,18,893,665,178,42,16,904,584,158,37,7,795,380,107,29,14,527,179,58,22,8,265,96,40,8,3,143,62,41,4,10,112,5680,1763,337,183,7957,3,0,0,0,3,9,0,0,0,6,3,0,0,0,7,11,6,0,0,16,9,3,0,0,13,17,0,0,5,24,11,0,3,0,12,11,4,0,8,17,12,0,0,0,13,6,0,0,0,5,0,0,0,0,4,0,0,0,0,0
30805,3,19,0,0,30,3,22,3,0,28,8,10,0,0,14,0,6,3,0,10,12,9,5,0,26,15,11,3,0,27,10,11,3,0,27,4,8,0,0,8,5,4,3,0,16,4,6,4,0,13,3,9,3,0,10,0,0,0,0,3,3,6,0,0,9,67,114,30,7,218,401,1100,60,43,1604,1495,634,60,40,2230,1931,543,151,53,2679,1993,713,132,41,2870,1946,719,90,43,2797,2275,787,93,57,3206,2318,736,87,54,3202,2146,704,113,48,3010,1644,594,127,24,2387,850,403,86,8,1340,266,182,23,5,478,63,97,7,10,179,34,28,6,6,73,17354,7248,1027,426,26059,3,9,0,5,18,11,9,0,0,17,16,8,0,0,31,21,4,0,4,31,23,5,3,3,29,28,12,3,0,46,24,11,0,4,38,30,13,3,3,47,18,11,0,4,31,5,6,0,0,13,4,4,0,0,7,0,0,0,0,0
30901,5,27,0,0,30,6,29,0,0,35,9,25,4,0,37,0,16,0,0,16,5,13,0,0,20,11,11,0,0,15,11,15,0,0,31,9,17,3,0,27,7,13,5,0,28,6,9,0,0,17,4,7,0,0,10,0,6,0,0,7,4,9,0,0,14,75,181,17,8,290,391,2047,62,58,2557,1723,1938,75,85,3822,2378,1325,94,89,3888,2307,1094,112,81,3597,2106,1079,78,47,3307,2207,1097,79,52,3437,2189,1026,56,44,3318,1852,919,64,37,2873,1572,830,71,50,2520,974,716,46,31,1768,369,564,45,23,997,125,197,14,3,339,38,87,11,14,143,18228,12930,808,595,32556,5,28,0,4,38,8,21,0,3,29,20,10,0,0,31,26,16,0,0,46,18,15,3,3,36,25,20,0,3,44,30,12,0,3,49,18,17,0,0,38,22,17,0,0,39,11,5,0,0,20,9,10,0,0,14,0,3,0,0,10
30902,3,16,0,0,12,3,10,0,0,9,0,5,0,0,5,0,4,0,3,8,0,8,0,0,9,4,10,0,0,16,3,12,4,0,19,4,7,4,0,21,0,17,0,0,22,6,10,3,0,14,0,8,0,0,9,0,5,0,0,8,0,7,0,4,11,29,108,9,11,153,156,1097,31,29,1305,692,803,45,41,1583,894,540,68,30,1534,970,650,78,36,1736,1001,680,55,16,1751,1125,720,40,37,1927,1216,702,35,27,1977,1167,728,45,15,1954,1040,654,67,17,1778,575,587,41,18,1220,253,317,24,13,602,51,117,11,5,187,13,44,0,0,61,9166,7640,535,284,17628,0,12,6,3,19,9,7,0,3,16,10,6,0,5,17,11,9,4,0,25,19,15,3,0,38,18,11,0,3,30,9,8,0,3,27,23,8,0,0,33,13,4,0,0,13,7,7,0,0,16,4,9,0,0,12,0,3,0,0,3
30903,0,6,0,0,6,3,11,0,0,10,4,13,0,0,14,3,3,0,0,6,3,0,0,0,9,6,12,0,0,17,9,7,0,0,17,0,10,0,0,12,3,6,0,0,13,10,9,0,0,20,0,14,0,0,17,0,3,0,0,3,3,4,0,0,6,45,97,10,6,153,209,1045,39,40,1333,904,898,37,43,1880,1079,542,59,40,1718,1133,567,67,27,1790,1051,571,36,26,1685,1161,623,41,42,1861,1301,637,29,38,1994,1202,640,38,22,1903,970,616,29,20,1630,618,506,38,18,1180,266,413,16,11,698,92,163,8,9,272,29,71,8,4,114,10013,7292,436,336,18076,0,4,0,0,11,12,4,0,3,20,16,8,0,0,19,11,14,0,0,22,16,4,0,0,23,10,6,0,3,16,14,8,0,0,16,20,10,0,0,31,16,3,0,0,16,10,10,0,0,21,5,7,0,0,13,0,7,0,0,9
30904,0,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,3,0,3,0,0,3,4,5,0,0,3,3,9,0,0,10,3,7,0,0,9,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,18,37,0,3,50,39,263,17,3,326,136,137,13,8,291,164,91,12,6,279,203,114,10,4,329,217,143,15,10,382,264,199,14,10,491,330,187,14,9,536,319,196,12,8,533,249,185,20,13,466,183,175,8,12,376,80,97,7,6,185,38,55,12,3,104,24,34,3,3,70,2243,1880,150,91,4365,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,6,0,0,7,3,8,0,0,11,3,6,0,0,9,9,3,0,0,10,3,4,0,0,4,4,3,0,0,6,0,3,0,0,3,0,0,0,0,3,0,0,0,0,5
