SA3_CODE_2016,Tot_1750_1999_A_55_64,Tot_1750_1999_A_65_74,Tot_1750_1999_A_75ov,Tot_1750_1999_Tot,Tot_2000_2999_A_15_19,Tot_2000_2999_A_20_24,Tot_2000_2999_A_25_34,Tot_2000_2999_A_35_44,Tot_2000_2999_A_45_54,Tot_2000_2999_A_55_64,Tot_2000_2999_A_65_74,Tot_2000_2999_A_75ov,Tot_2000_2999_Tot,Tot_3000mo_A_15_19,Tot_3000mo_A_20_24,Tot_3000mo_A_25_34,Tot_3000mo_A_35_44,Tot_3000mo_A_45_54,Tot_3000mo_A_55_64,Tot_3000mo_A_65_74,Tot_3000mo_A_75ov,Tot_3000mo_Tot,Tot_PINS_A_15_19,Tot_PINS_A_20_24,Tot_PINS_A_25_34,Tot_PINS_A_35_44,Tot_PINS_A_45_54,Tot_PINS_A_55_64,Tot_PINS_A_65_74,Tot_PINS_A_75ov,Tot_PINS_Tot,Tot_Tot_A_15_19,Tot_Tot_A_20_24,Tot_Tot_A_25_34,Tot_Tot_A_35_44,Tot_Tot_A_45_54,Tot_Tot_A_55_64,Tot_Tot_A_65_74,Tot_Tot_A_75ov,Tot_Tot_Tot
50403,623,87,4,3499,0,52,802,1291,1395,752,123,4,4424,0,13,191,496,588,337,84,10,1720,78,97,150,156,175,108,36,5,798,3300,5369,12135,11470,12036,7858,1796,192,54150
50501,514,78,7,2457,0,9,412,837,975,715,84,11,3041,3,7,153,361,500,289,76,3,1398,64,86,137,112,140,91,29,3,664,4591,5371,8706,8663,9878,7047,1678,158,46089
50502,742,132,18,4201,3,46,1119,1919,1901,1154,222,25,6376,6,20,339,972,1086,637,184,42,3281,71,98,177,188,187,155,53,15,947,3483,6900,16833,15126,14707,10314,2841,363,70563
50503,353,55,6,2334,3,28,503,843,858,430,80,3,2748,3,13,149,331,377,225,62,8,1170,73,87,116,136,159,99,23,7,687,3349,4573,9804,9506,9544,5725,1349,139,43987
50601,156,40,0,926,0,15,205,291,293,190,32,4,1029,0,6,56,115,120,82,18,13,392,43,36,52,49,53,35,17,8,294,1571,1881,3935,3566,3351,2573,654,78,17605
50602,546,98,3,3664,0,62,1439,1906,1634,909,166,4,6125,4,21,328,1051,1123,589,107,12,3235,42,70,168,173,175,110,26,0,768,1742,5694,15722,13140,11742,7735,1739,174,57696
50603,789,119,9,4205,0,68,1124,1866,1843,1155,167,5,6234,6,17,254,738,897,629,124,21,2684,49,102,197,158,197,112,36,3,858,3007,6158,15273,13923,13625,9613,2204,191,63997
50604,261,56,6,1346,0,15,244,417,462,277,62,6,1487,3,13,64,146,158,107,34,7,533,25,43,45,60,74,64,20,3,337,1587,2383,5251,5124,5098,3750,1010,101,24306
50605,182,34,3,836,0,14,190,299,330,238,53,4,1122,4,6,48,112,143,118,23,3,455,20,23,35,42,40,34,17,0,219,1044,1274,2768,3003,3182,2414,694,103,14475
50606,52,4,0,256,0,4,57,86,90,40,11,6,294,0,0,21,32,38,27,9,5,131,6,10,22,16,14,15,9,0,89,292,424,934,930,1044,739,198,32,4583
50607,126,36,3,809,0,4,219,422,417,315,64,0,1445,0,4,75,191,270,223,58,7,830,6,14,25,27,30,16,10,3,138,645,1254,2964,2669,2715,2152,660,62,13119
50701,408,65,5,2831,0,53,991,1299,1211,564,87,4,4212,0,10,282,647,611,329,67,3,1953,37,54,135,128,149,72,17,6,600,2278,4039,10056,9577,8800,5311,1123,126,41309
50702,337,69,5,1682,0,23,413,704,756,511,106,9,2524,0,7,138,335,431,274,102,12,1293,30,37,86,70,82,58,24,7,398,1274,2772,6088,5415,5775,4230,1222,147,26931
50703,224,33,0,1154,0,36,426,585,665,397,49,0,2154,0,3,129,296,377,211,17,3,1044,7,13,33,37,48,32,12,0,180,510,882,2712,3087,3097,1999,341,30,12657
50704,440,77,8,2428,0,18,766,936,979,676,123,18,3509,4,7,189,615,722,439,123,26,2118,36,66,114,93,118,67,26,4,523,2496,4320,8838,8153,8442,6216,1552,192,40209
50705,247,27,3,1774,0,39,464,656,654,359,48,3,2220,0,3,108,237,255,118,27,0,747,33,48,80,65,76,65,23,0,387,2792,3565,6455,6187,6431,3772,754,97,30054
50901,307,49,9,1207,0,14,165,333,439,357,71,15,1382,3,3,52,150,189,190,69,11,671,44,31,44,66,104,77,36,27,427,1485,1715,3831,4550,5751,4877,1551,298,24069
50902,273,62,15,1216,0,35,388,495,540,391,106,18,1978,3,10,115,223,284,201,70,17,927,26,23,47,68,95,113,39,18,434,869,1454,3815,4002,5050,4526,1646,407,21766
50903,148,41,13,749,0,32,331,386,403,231,39,9,1433,3,3,72,158,141,100,33,9,519,0,13,26,40,37,65,32,12,233,294,642,1822,2116,2461,2105,778,193,10401
51001,223,24,3,1161,4,25,369,489,480,328,45,0,1740,0,4,119,189,181,124,39,10,658,18,29,72,70,70,45,16,0,317,537,1147,3693,3219,3047,2393,499,49,14587
51002,307,45,0,2447,7,295,2514,2029,1747,820,84,3,7508,3,77,1354,1508,1229,585,62,0,4828,9,36,99,99,92,43,8,0,391,408,1431,7252,6019,5213,2785,363,23,23495
51003,456,40,4,3107,12,351,3404,3020,2531,1268,107,3,10695,0,237,3106,3490,3040,1382,127,3,11393,20,37,141,154,157,73,11,3,595,590,1844,10589,9922,8648,4439,457,32,36533
51101,102,12,0,487,0,15,125,182,206,122,30,5,687,0,0,42,64,106,54,22,4,286,8,9,17,18,33,27,15,3,132,393,529,1252,1415,1695,1222,370,79,6952
51102,41,6,0,259,0,8,118,153,153,91,18,0,545,0,5,45,79,90,53,15,0,282,5,4,21,35,39,19,8,0,137,177,339,1019,1000,1044,789,214,35,4616
51103,342,39,3,2403,10,191,1661,1581,1338,710,90,3,5581,0,30,375,607,568,281,51,5,1920,21,34,86,91,77,63,15,0,393,970,1834,6030,5329,5096,3206,548,58,23072
51104,332,53,9,1769,3,59,791,777,876,485,63,7,3053,0,12,184,333,391,247,59,11,1239,30,38,75,78,105,93,27,7,448,1311,1767,4723,4990,5849,4289,1107,158,24199
59797,11,0,0,79,0,4,144,113,116,57,3,4,447,0,6,173,274,259,118,9,0,837,0,0,7,4,13,4,0,0,32,12,42,405,453,444,219,14,4,1595
59999,435,66,4,3185,3,159,1440,1367,1208,631,94,9,4908,6,56,554,768,670,358,60,7,2483,45,94,225,175,224,161,48,14,983,2008,5176,13018,11675,11951,8291,2019,229,54379
60101,29,0,0,101,0,0,11,22,25,20,0,0,86,0,0,7,5,8,7,4,0,29,6,4,6,6,11,8,0,0,43,184,236,600,594,640,473,104,14,2838
60102,169,20,0,781,0,4,96,199,254,170,35,4,755,0,5,35,75,102,78,18,4,312,17,20,32,35,38,31,10,0,182,1006,1347,2795,2979,3372,2650,573,76,14804
60103,203,17,0,855,0,4,95,223,272,175,25,3,801,0,7,24,66,94,84,23,6,309,18,22,42,50,61,46,19,0,260,1106,1752,3981,4368,4845,3723,718,95,20581
60104,63,4,3,303,0,5,36,106,126,76,19,0,359,0,0,8,29,58,39,16,4,153,9,5,13,15,13,17,11,3,91,667,720,1450,1608,1652,1362,340,44,7840
60105,624,70,7,3277,0,8,480,1210,1528,883,133,19,4256,3,6,97,506,698,510,144,14,1974,44,50,113,109,96,98,22,8,533,2019,4541,10851,11043,11607,8228,1711,195,50197
60106,23,0,0,91,0,0,10,22,26,25,0,0,91,0,0,3,8,9,4,3,0,31,5,3,3,3,13,6,7,0,47,276,225,516,577,701,594,182,31,3102
60201,373,48,0,1714,0,9,209,453,559,364,60,3,1653,6,3,59,185,275,233,64,6,831,49,53,78,97,113,92,26,3,514,2380,3749,7082,7589,8871,6661,1356,154,37848
60202,46,5,0,177,0,0,8,49,64,51,15,3,188,0,0,4,24,31,20,6,0,82,3,3,15,14,24,17,5,5,88,261,342,726,964,1267,1166,365,73,5169
60203,108,16,4,547,0,6,48,115,169,134,26,3,511,0,0,16,42,63,69,20,8,222,12,16,22,35,43,52,24,0,204,517,928,1955,2255,2947,2637,715,158,12110
60301,14,5,0,80,0,0,6,15,25,21,0,0,71,0,0,3,7,3,14,6,3,43,0,0,7,8,14,10,4,5,46,83,118,338,412,525,497,193,50,2207
60302,29,3,0,129,0,0,14,39,51,45,9,0,161,0,3,3,20,9,25,13,0,70,3,8,8,14,21,20,6,4,87,245,322,775,984,1161,1046,298,57,4886
60303,13,4,0,49,0,0,3,21,14,22,0,4,67,0,3,3,4,6,20,7,0,47,3,7,3,6,9,7,4,0,43,100,125,299,390,514,530,178,35,2170
60401,187,20,3,839,0,4,110,211,249,144,22,5,743,0,3,18,86,107,81,18,4,316,27,26,32,45,69,47,18,0,259,1283,1609,3128,3557,4651,3455,652,107,18442
60402,141,20,3,674,0,5,69,176,195,132,36,6,630,0,6,18,60,74,75,23,3,261,25,22,45,54,48,37,19,3,253,1147,1377,2907,3360,4047,3068,730,118,16756
60403,75,17,0,409,0,7,109,143,150,93,13,3,526,0,0,26,36,56,45,11,4,173,12,11,17,18,40,34,10,3,146,337,615,1355,1340,1724,1422,335,82,7211
69797,0,0,0,11,0,0,3,4,3,4,0,0,15,0,0,0,4,3,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,10,13,12,3,0,55
69999,52,7,0,251,0,9,60,78,75,47,6,0,280,0,5,26,32,53,33,8,4,158,15,23,27,33,34,40,13,3,186,314,712,1839,1777,2226,1841,369,54,9138
70101,360,53,4,2307,0,37,764,1131,1046,648,92,4,3718,0,5,190,495,619,411,85,6,1820,27,46,101,91,88,47,18,0,424,959,2527,7680,6197,5581,3547,821,82,27391
70102,329,50,3,1875,0,21,498,764,721,445,84,3,2539,0,12,146,308,306,221,45,10,1045,23,40,91,76,69,45,22,0,373,1123,1842,5642,5230,4663,3163,731,61,22456
70103,142,16,0,1170,8,87,930,844,658,347,38,3,2916,0,63,854,938,766,409,44,3,3079,19,26,44,52,56,36,4,0,237,458,1505,4314,3417,2992,1798,342,39,14865
70104,70,15,0,537,0,8,165,194,182,101,17,0,657,0,5,56,82,72,46,9,0,272,11,18,25,39,24,14,3,0,128,604,747,1847,1746,1432,835,174,19,7409
70201,307,50,0,1288,0,19,348,494,508,400,42,4,1820,0,4,61,157,257,160,41,0,687,18,31,79,65,64,48,20,0,331,723,1280,4051,3369,3505,2695,603,61,16290
70202,30,3,0,117,0,0,19,30,48,32,6,0,136,0,0,5,12,15,15,3,0,62,3,6,12,10,17,11,3,3,67,111,217,477,340,370,314,83,6,1919
70203,79,3,0,260,5,11,136,123,129,97,15,0,513,0,3,21,51,60,31,8,0,169,9,5,31,33,30,18,4,0,127,128,354,1089,954,1014,722,153,23,4430
70204,79,10,0,380,0,13,202,246,234,139,25,0,856,3,5,53,103,82,52,5,0,310,19,30,62,62,46,34,8,0,268,130,259,1040,1163,1038,685,140,12,4456
70205,107,20,0,480,3,15,160,151,153,117,26,4,625,0,3,31,48,60,43,13,4,197,12,23,51,29,38,34,10,0,192,304,637,1791,1325,1412,986,274,36,6759
79797,0,3,0,16,0,0,12,3,7,4,0,0,20,0,0,5,6,8,7,0,0,33,0,0,0,0,0,0,0,0,3,0,3,30,18,24,22,3,0,91
79999,24,7,0,296,0,17,173,127,111,66,8,0,499,0,13,133,84,54,36,4,0,319,5,12,16,24,16,22,3,0,89,110,266,1013,837,761,546,126,20,3679
80101,287,46,4,2098,0,14,539,1185,1072,602,98,5,3516,3,13,102,370,471,285,72,6,1324,26,34,61,54,51,30,12,3,269,1966,3202,6750,6432,5529,3506,891,87,28370
80103,160,19,4,1387,0,4,471,1023,1044,501,59,3,3108,0,4,127,411,539,274,42,0,1393,12,14,49,32,33,11,3,0,149,389,1152,3681,3815,3718,1896,286,27,14962
80104,104,24,0,751,0,6,182,335,290,158,33,0,1004,0,4,58,162,138,81,15,0,457,16,16,38,28,28,15,4,0,154,1345,1695,3619,3119,2486,1396,371,45,14083
80105,778,118,12,6031,5,32,2238,4739,4461,2109,270,13,13872,5,11,437,1612,2202,1338,201,10,5821,38,75,148,139,126,67,12,5,617,2427,6831,17519,16462,14531,7948,1495,147,67354
80106,553,115,12,4037,0,17,1597,2974,2632,1176,196,18,8616,0,7,323,1179,1642,951,191,22,4315,30,59,114,121,123,60,27,10,543,1825,4182,12443,11781,10732,6414,1569,174,49122
80107,198,27,3,1269,0,14,415,844,953,499,64,3,2784,0,0,105,228,291,203,35,4,873,25,29,35,39,37,31,13,0,212,1765,1840,4029,3937,3940,2588,552,53,18710
80108,41,13,3,222,0,0,59,177,128,82,17,0,466,0,3,15,58,79,37,21,0,213,4,3,8,9,12,11,3,0,54,389,411,869,957,782,545,219,25,4202
80109,287,44,6,1805,0,16,576,1031,1109,583,90,13,3416,0,5,107,380,448,298,67,13,1308,17,34,61,50,46,37,8,4,249,1034,2151,5782,5280,4883,3093,709,100,23027
80110,0,0,0,12,0,0,3,12,3,3,0,0,24,0,0,4,5,3,3,0,0,15,0,0,0,0,0,0,0,0,3,27,45,83,76,43,28,13,0,322
80111,5,0,0,48,0,0,17,32,42,14,3,0,100,0,0,0,8,10,6,4,0,33,0,0,0,0,3,0,0,0,5,22,51,106,86,137,65,18,0,495
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,62,12,0,351,0,3,104,148,104,58,8,0,436,7,0,39,78,70,31,14,0,238,7,21,30,19,32,7,3,0,115,410,847,1681,1424,1278,896,251,32,6819
90101,19,8,0,115,0,7,32,40,43,35,17,0,171,0,0,11,16,18,8,3,0,62,0,0,0,3,0,3,0,0,11,9,58,207,201,243,183,87,5,996
90102,8,0,0,12,0,0,4,9,4,3,0,0,25,0,0,0,3,3,0,0,0,7,0,7,0,0,3,0,0,0,8,7,19,43,48,50,54,12,0,237
90103,8,0,0,39,0,3,8,14,7,8,0,0,40,0,0,4,7,10,11,0,0,28,0,0,3,3,0,3,0,0,7,11,55,113,108,87,87,9,0,473
90104,7,3,0,28,0,0,3,10,10,9,3,0,31,0,0,3,3,10,5,6,0,28,0,0,0,8,3,3,3,0,22,46,32,103,202,239,225,105,33,986
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,0,9,0,3,3,0,5,3,0,0,17,0,0,7,14,8,6,0,0,27,0,0,0,0,0,0,0,0,0,0,7,26,23,33,17,4,0,118
