SA3_CODE_2016,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000mo_Mng,Pvte_3000mo_Pro,Pvte_3000mo_TecTW,Pvte_3000mo_CoPSW,Pvte_3000mo_ClAW,Pvte_3000mo_SWks,Pvte_3000mo_MaOpDv,Pvte_3000mo_Lab,Pvte_3000mo_IDNS,Pvte_3000mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot,NS_2000_2999_Mng,NS_2000_2999_Pro,NS_2000_2999_TecTW,NS_2000_2999_CoPSW,NS_2000_2999_ClAW,NS_2000_2999_SWks,NS_2000_2999_MaOpDv,NS_2000_2999_Lab,NS_2000_2999_IDNS,NS_2000_2999_Tot,NS_3000mo_Mng,NS_3000mo_Pro,NS_3000mo_TecTW,NS_3000mo_CoPSW,NS_3000mo_ClAW,NS_3000mo_SWks,NS_3000mo_MaOpDv,NS_3000mo_Lab,NS_3000mo_IDNS,NS_3000mo_Tot,NS_PINS_Mng,NS_PINS_Pro,NS_PINS_TecTW,NS_PINS_CoPSW,NS_PINS_ClAW,NS_PINS_SWks,NS_PINS_MaOpDv,NS_PINS_Lab,NS_PINS_IDNS,NS_PINS_Tot,NS_Tot_Mng,NS_Tot_Pro,NS_Tot_TecTW,NS_Tot_CoPSW,NS_Tot_ClAW,NS_Tot_SWks,NS_Tot_MaOpDv,NS_Tot_Lab,NS_Tot_IDNS,NS_Tot_Tot
11502,165,175,70,9,45,18,16,6,8,508,122,91,31,3,31,17,3,3,15,323,31,21,21,9,25,18,12,13,7,158,1514,1498,1627,964,1265,900,605,1067,112,9548,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,10,12,0,3,3,3,0,0,0,3,4,17,0,3,0,0,0,0,0,0,3,11,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,18,27,3,13,10,6,7,5,7,7,73,126
11503,44,33,17,0,14,3,7,4,0,128,24,30,12,4,6,0,9,0,0,77,14,4,20,3,11,8,7,20,3,90,647,373,810,311,521,202,282,523,48,3723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,4,0,3,0,0,0,3,0,38,51
11504,174,117,67,6,30,32,30,14,5,489,116,72,23,4,22,11,12,3,8,269,20,7,31,18,21,33,8,13,13,151,1353,1073,1722,942,1197,1705,762,1345,122,10223,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,5,7,18,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,0,4,3,11,20,0,0,3,0,0,0,0,0,3,10,3,0,0,0,0,0,3,0,4,9,0,0,3,0,0,0,0,3,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,21,31,4,5,14,6,8,5,12,13,71,147
11601,869,634,302,24,145,124,87,63,16,2271,640,340,54,12,55,59,15,16,6,1206,76,64,93,39,50,62,61,73,29,560,5185,5441,6004,3233,5434,5021,4325,4514,495,39659,3,0,3,0,0,0,0,0,14,26,0,0,0,5,0,4,0,3,16,23,0,4,3,6,0,4,0,0,20,40,0,3,3,8,0,0,4,3,16,33,0,0,4,4,0,0,11,7,28,53,0,0,5,3,10,0,4,5,24,60,3,3,7,3,6,7,13,9,32,74,3,5,8,3,0,0,9,6,49,86,3,12,8,3,6,0,9,4,30,72,3,5,7,0,0,0,4,0,9,26,0,0,4,0,0,0,0,0,8,20,0,0,0,0,0,3,0,0,0,11,0,3,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,3,8,4,6,3,0,6,6,10,5,84,134,21,39,57,34,36,28,66,50,332,673
11602,214,245,89,10,36,35,29,15,3,691,93,95,29,5,21,22,15,14,3,295,19,19,25,11,11,21,21,18,11,154,1473,2046,1831,1488,1411,1752,1238,1381,141,12760,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,5,11,0,0,0,3,0,0,0,0,4,9,0,0,0,3,3,0,3,0,10,14,0,0,0,3,3,0,3,0,4,17,0,3,0,3,0,3,3,3,11,21,0,0,7,0,3,0,3,0,9,25,0,0,4,0,0,0,3,0,9,18,0,3,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,3,7,5,4,0,3,0,22,41,6,16,22,21,12,9,13,12,94,201
11603,972,585,309,14,219,157,377,98,26,2763,718,214,69,8,74,72,69,20,9,1252,40,36,68,30,66,62,143,78,28,557,4575,4002,4464,2495,5608,3802,10131,4688,523,40293,0,0,0,0,0,0,0,3,25,37,0,0,0,4,3,3,0,3,7,23,0,5,4,6,0,0,3,3,29,45,0,0,8,7,0,0,0,10,30,52,0,0,4,3,3,3,0,7,25,50,0,3,3,5,3,6,13,14,35,77,7,0,4,5,8,7,12,14,40,93,4,3,11,0,0,0,19,4,39,82,3,11,6,4,8,0,11,10,33,78,0,8,7,3,0,3,6,3,11,36,0,0,0,0,0,0,0,0,16,22,0,5,4,0,0,0,0,0,6,14,0,0,0,0,0,0,3,0,7,18,0,0,0,0,0,0,7,0,6,13,4,6,15,13,7,3,9,13,115,180,20,51,65,51,37,27,78,80,422,822
11701,1763,1576,1034,231,500,251,384,338,66,6140,1710,1689,493,32,191,98,47,27,32,4319,80,77,105,63,86,81,96,70,55,717,7397,7991,6894,5810,7961,6507,6675,5008,828,55056,0,0,0,3,0,3,0,0,22,29,0,0,0,3,4,0,0,0,13,22,0,0,0,3,0,5,3,7,21,51,0,0,0,7,3,0,3,3,35,55,0,0,3,7,4,0,4,0,27,44,3,3,4,3,4,5,5,12,35,69,3,3,9,5,3,4,7,8,35,74,3,7,6,7,9,5,10,6,43,97,3,8,13,6,6,0,3,0,29,82,0,9,7,4,3,3,0,3,22,54,0,5,3,3,3,3,3,0,8,34,0,0,0,0,3,0,0,0,9,12,0,5,4,3,0,0,0,3,4,24,0,3,0,0,0,0,0,0,10,16,8,11,14,5,6,0,6,3,96,143,31,57,73,62,43,32,47,49,411,808
11702,442,386,112,12,80,74,33,26,12,1173,310,187,30,10,26,44,10,3,5,632,31,37,39,18,26,24,27,17,8,233,3098,3780,3309,1779,2484,2140,2164,2496,257,21513,0,3,0,0,0,0,0,0,3,4,0,0,0,3,3,0,0,0,3,10,0,0,0,3,0,4,0,0,7,20,0,0,3,0,0,0,0,3,11,25,0,0,0,0,0,3,0,7,12,23,0,3,7,0,4,5,0,7,15,41,0,6,6,0,3,3,0,3,17,43,4,3,3,0,0,0,3,0,13,38,0,8,3,0,0,0,0,0,15,28,0,0,3,0,0,0,0,0,11,16,0,3,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,5,8,3,0,5,0,0,0,0,0,3,10,3,0,0,0,0,0,0,0,0,5,0,3,4,3,3,3,4,4,45,65,13,27,47,20,21,17,16,29,166,356
11703,17577,34168,2390,402,5646,2418,168,250,575,63593,24984,31575,757,196,4913,2294,56,94,819,65690,692,1391,389,278,749,361,69,198,318,4448,77272,156894,28581,26206,67200,32079,5504,16132,5727,415597,7,11,11,12,10,9,5,14,153,226,0,18,8,28,13,18,3,19,113,228,4,10,13,36,9,14,13,40,169,313,3,13,33,50,13,26,10,61,199,418,3,18,28,47,18,20,21,61,212,422,4,43,38,43,45,28,28,77,258,559,10,32,56,36,55,29,36,73,274,607,23,72,57,31,62,26,25,52,269,616,37,97,44,28,53,21,12,28,242,569,25,76,33,9,44,20,8,16,150,382,16,67,26,9,27,8,3,7,124,278,16,59,7,0,16,4,0,4,92,200,31,66,7,7,14,3,0,0,113,241,29,59,3,3,7,5,3,3,93,197,39,121,60,43,52,23,22,37,875,1272,252,759,411,379,435,243,198,497,3346,6526
11801,948,1812,271,139,222,188,17,36,46,3682,1185,1526,83,113,153,257,3,13,127,3470,103,166,69,97,54,73,6,34,28,642,6928,11594,5081,6654,4696,6158,584,2619,570,44878,0,3,0,3,0,0,0,0,12,22,0,0,0,3,0,0,0,0,10,14,0,3,0,10,0,0,0,4,18,41,0,0,0,3,4,0,0,6,17,35,0,3,0,5,0,0,3,3,19,42,3,6,3,15,0,0,3,8,22,61,3,3,7,8,8,3,0,4,21,59,3,4,6,12,4,3,0,5,27,66,7,6,7,3,0,3,3,0,30,63,0,11,3,3,0,0,0,3,20,44,3,4,0,0,3,0,0,0,7,24,3,4,0,0,0,0,0,0,8,15,0,6,0,0,0,0,0,0,15,21,7,9,0,0,0,0,0,0,13,28,5,15,5,0,6,3,0,8,68,105,31,78,48,66,25,19,11,46,309,637
11802,393,735,151,45,105,80,12,27,19,1568,320,686,53,23,58,68,3,13,23,1246,32,93,66,41,31,31,19,36,28,380,2966,6656,3250,4198,2924,2420,674,2153,314,25546,0,0,0,0,0,0,0,0,14,20,0,0,4,3,0,0,0,0,15,23,0,3,3,3,3,3,3,4,12,35,0,0,4,5,0,0,0,5,13,40,0,0,0,3,0,0,3,5,17,36,0,7,4,4,3,0,3,8,19,45,0,6,7,4,0,0,5,3,21,48,4,7,3,0,3,0,4,3,37,66,3,6,4,0,3,9,0,5,18,43,0,5,0,0,4,0,0,0,11,21,3,8,0,0,0,0,0,3,6,20,0,5,0,0,0,0,0,0,6,12,0,8,0,0,0,0,0,0,14,22,0,4,0,0,0,0,0,0,8,11,3,11,0,0,3,4,3,10,86,123,20,65,31,37,26,18,19,44,298,572
11901,1079,791,327,32,220,177,181,50,14,2876,739,441,80,14,73,75,26,22,8,1479,81,81,119,68,88,93,63,89,43,724,6227,7092,7885,4597,7080,5635,5496,5787,666,50460,5,0,0,0,0,0,3,3,33,53,0,0,0,3,3,3,3,0,18,28,4,0,4,9,0,0,4,0,23,48,0,3,14,7,3,3,4,7,47,89,0,0,9,15,3,3,14,13,27,81,3,5,14,8,0,6,8,16,52,113,8,4,14,3,8,0,24,22,50,132,0,12,12,8,6,4,15,9,59,129,5,8,15,3,4,5,16,3,45,107,0,3,10,0,0,0,5,3,16,31,3,6,3,3,0,0,3,0,11,35,3,3,0,0,0,3,0,0,5,17,0,5,0,0,0,0,0,0,7,11,0,0,3,0,0,0,0,0,5,14,9,12,22,9,4,4,8,11,133,210,40,63,126,67,39,29,99,92,548,1099
11902,376,327,124,16,75,65,30,21,13,1031,276,206,34,19,38,38,12,11,4,634,46,51,55,34,41,52,13,42,24,366,3013,3721,3685,2863,3257,3026,2324,2518,334,24740,0,0,0,0,0,0,0,3,14,24,0,3,0,0,3,0,0,0,6,19,0,0,0,5,0,0,3,0,12,26,3,0,3,5,0,0,3,3,16,43,0,0,0,5,0,0,8,3,21,43,0,3,10,9,0,0,13,5,28,73,0,0,3,6,9,3,12,16,32,79,3,8,11,3,0,0,5,3,28,62,3,7,3,0,0,0,3,3,22,42,7,4,3,0,4,0,3,0,6,20,4,3,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,3,9,0,3,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,11,15,0,10,5,4,3,3,3,7,78,105,22,51,44,36,18,20,57,49,285,575
11903,351,431,115,18,98,49,16,10,12,1108,232,361,22,10,45,45,5,11,11,741,44,58,53,45,47,39,19,18,12,322,2853,4743,3180,3122,3524,3310,1079,1844,273,23929,0,0,0,0,0,0,0,0,14,23,0,0,0,0,0,0,0,3,11,21,0,3,0,5,0,0,0,0,18,28,0,0,3,0,0,0,0,8,11,29,0,0,5,3,3,3,3,3,14,32,0,0,4,0,0,0,5,0,27,42,3,0,5,3,3,0,0,5,21,43,3,0,4,0,0,0,0,3,17,35,0,3,7,0,3,6,0,5,13,39,0,3,0,0,0,0,0,0,4,14,0,0,0,0,0,0,3,3,10,21,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,3,5,0,7,5,7,7,3,5,0,49,76,15,31,33,24,23,17,15,31,225,415
11904,522,783,176,23,129,84,28,26,17,1793,394,546,45,11,78,41,6,13,19,1155,39,72,43,40,40,30,16,31,18,343,3253,6001,3568,3148,3857,2647,1333,2455,293,26556,0,0,0,0,0,0,0,3,19,21,0,0,0,3,0,0,0,0,9,15,0,0,0,7,0,0,0,4,11,33,0,4,0,0,3,0,3,9,25,44,0,0,0,8,0,3,6,0,17,33,3,0,7,4,0,3,4,3,17,38,0,8,8,3,9,3,3,9,20,65,0,9,9,7,9,3,5,5,19,63,0,5,9,0,6,3,0,5,18,41,4,7,3,0,0,0,0,0,7,16,4,3,0,0,0,0,0,0,5,15,0,3,0,0,0,0,0,0,3,15,0,3,0,0,3,0,0,3,3,11,0,0,0,0,0,0,0,0,0,9,4,3,6,0,3,4,3,8,57,89,17,45,46,29,39,23,29,42,235,500
12001,994,1363,200,33,234,166,21,32,31,3074,1096,790,51,30,144,125,5,6,26,2275,45,71,49,35,61,53,10,23,25,372,4720,7064,3060,2523,5460,3206,934,1577,389,28935,0,0,0,0,0,0,0,0,10,11,0,0,0,4,0,3,0,0,11,15,0,0,4,3,4,0,3,3,13,30,0,0,3,3,3,4,0,5,9,32,3,0,3,0,0,0,3,7,24,41,4,3,0,6,8,0,0,0,20,45,0,3,0,3,4,3,3,9,21,51,0,5,10,3,7,0,3,8,23,53,3,3,3,0,3,3,4,0,27,50,3,4,0,0,4,0,3,0,14,34,0,7,0,0,0,0,0,0,4,11,0,3,0,0,0,0,0,0,13,16,3,5,0,0,0,0,0,0,5,18,3,0,0,0,0,0,0,0,0,7,5,0,13,3,3,3,0,0,52,76,28,40,34,31,36,19,31,33,241,496
12002,464,651,127,26,73,101,7,28,25,1505,418,473,41,11,47,57,3,13,21,1091,30,50,43,32,20,17,5,12,14,227,2947,4757,2528,2337,2036,2015,487,1012,234,18357,0,3,0,0,0,0,0,0,10,9,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,3,0,6,4,18,0,0,0,0,0,0,0,0,7,9,0,0,3,0,0,0,0,3,7,16,0,0,3,0,0,0,3,0,12,25,0,3,7,0,0,0,0,3,9,26,0,6,3,3,4,0,0,0,13,39,0,8,0,0,0,0,0,0,3,20,0,0,3,0,0,0,0,0,4,9,0,6,0,0,0,0,0,0,3,7,0,3,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,7,0,10,4,0,0,0,3,0,38,58,9,33,29,15,12,8,14,13,126,252
12003,831,1192,234,40,209,171,60,29,22,2793,654,652,87,23,84,94,30,17,16,1662,68,86,64,44,94,54,42,55,30,527,5531,9749,4774,4684,5880,5778,2665,3661,527,43238,0,7,3,0,0,0,0,0,27,37,0,0,0,4,0,4,0,0,15,25,0,0,3,4,3,3,0,11,30,63,0,0,5,5,5,3,0,9,25,56,0,3,3,0,0,0,0,7,23,44,0,3,14,7,4,7,8,9,38,85,3,5,10,10,5,3,9,18,25,87,3,5,10,6,3,5,6,9,39,80,0,10,13,7,8,3,3,7,42,90,0,7,4,3,3,0,3,0,21,46,7,4,4,0,0,0,3,0,13,30,0,3,3,0,0,0,0,0,11,16,0,6,3,0,0,0,0,0,7,22,0,3,4,0,0,0,0,0,6,17,6,11,10,3,8,3,3,8,86,138,25,70,85,48,43,37,37,86,409,840
12101,2594,4133,562,75,537,399,47,57,64,8480,3262,2903,180,31,354,308,12,18,89,7154,121,215,99,66,119,89,14,30,54,805,12156,21744,7077,5100,9875,7554,1499,3270,786,69058,0,4,0,7,0,0,3,4,23,41,0,3,3,3,0,0,0,0,8,21,0,0,3,5,0,0,3,3,16,41,0,3,10,8,0,0,0,4,28,55,0,3,3,7,0,0,0,6,32,58,0,8,7,14,5,0,9,12,42,92,0,9,7,4,7,5,8,11,36,83,3,7,10,5,4,0,8,6,49,101,8,10,11,6,3,0,4,7,38,85,0,11,0,0,3,0,0,3,21,45,0,9,0,0,0,0,5,3,21,43,5,14,0,0,0,0,0,3,13,32,5,6,0,0,0,0,0,0,16,31,4,14,0,0,3,0,0,0,27,49,7,18,12,3,4,3,0,5,142,199,45,117,71,68,34,22,36,67,510,975
12102,449,677,137,23,89,65,24,35,13,1510,339,321,53,3,37,39,4,5,5,822,34,35,43,32,30,27,12,25,14,254,2904,4539,3139,2725,2834,3116,1132,2067,211,22656,0,3,0,0,0,0,0,0,11,13,0,0,0,0,3,4,0,0,8,18,0,3,0,0,0,0,0,0,3,9,0,0,0,3,0,0,0,0,6,18,0,0,0,0,0,0,0,0,12,14,0,5,5,0,3,0,0,3,19,35,0,3,0,0,3,0,5,8,9,26,0,4,3,0,0,0,3,3,12,26,0,0,0,0,4,0,0,4,7,17,0,0,4,0,3,0,0,0,3,13,0,3,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,4,9,3,0,0,0,0,0,0,0,0,4,3,5,3,3,3,0,0,0,36,59,14,33,26,17,16,9,14,25,135,282
12103,601,1289,122,31,150,129,17,19,41,2401,685,985,48,26,102,114,3,12,56,2034,44,105,42,47,43,27,4,20,12,358,3631,8781,2574,4067,3504,2350,403,1600,344,27259,0,0,0,3,0,0,0,0,11,19,0,3,0,3,0,5,0,0,4,11,0,0,0,5,0,0,0,0,7,12,0,4,0,0,3,0,0,3,4,16,0,0,3,3,3,0,0,0,11,26,0,0,0,3,0,0,0,3,13,16,3,3,0,0,0,0,3,9,15,35,0,4,3,4,0,0,0,0,12,23,0,3,0,4,0,0,0,0,20,31,0,3,3,0,0,0,0,0,3,9,0,3,0,0,0,0,0,0,8,13,0,4,0,0,0,0,0,0,3,10,0,6,0,0,0,0,0,0,3,10,0,5,3,0,0,0,0,0,9,18,0,3,3,3,7,3,0,3,45,68,13,37,19,22,16,11,5,20,157,307
12104,3251,6041,434,84,734,498,32,41,113,11211,4961,4417,201,51,528,551,3,24,133,10880,121,234,69,62,81,67,9,17,50,712,14297,26717,5096,4893,9493,5294,510,2263,909,69472,3,0,3,3,0,3,0,0,26,37,3,3,0,5,0,0,0,0,19,30,0,4,0,11,0,3,0,3,22,43,0,0,5,6,6,0,0,14,29,61,0,0,0,3,4,3,0,12,30,59,0,0,6,4,3,7,6,4,25,62,3,7,9,3,6,5,3,8,42,87,5,7,4,13,8,3,7,8,43,90,7,12,7,0,3,3,3,3,41,85,0,12,4,0,5,0,0,0,20,45,0,16,0,0,3,0,0,0,16,39,0,3,0,0,0,0,0,0,15,22,3,12,0,0,0,0,0,0,18,39,0,8,0,0,4,0,0,0,12,29,3,20,4,12,9,6,4,6,130,183,36,102,47,51,52,39,22,63,487,914
12201,222,411,54,14,38,65,0,3,17,838,267,383,23,7,49,65,0,4,20,822,17,39,17,18,22,22,3,9,9,165,1775,3033,1434,1839,1252,1524,165,784,136,11939,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,4,10,0,4,0,0,0,0,0,3,9,13,0,3,3,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,8,10,0,5,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,4,0,3,3,0,4,21,43,12,25,15,6,13,7,5,9,68,158
12202,454,421,139,26,100,84,6,9,21,1262,413,413,32,12,52,78,3,7,33,1044,47,61,46,25,31,30,17,15,12,281,2925,3791,3057,2100,2530,2286,616,1357,248,18904,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,7,11,0,0,0,3,4,0,0,0,11,16,0,0,0,0,0,0,0,0,12,10,0,0,3,0,0,0,0,3,5,14,0,0,0,3,0,0,0,8,8,21,0,4,0,0,0,0,0,5,8,22,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,7,12,3,3,0,0,0,0,0,0,9,23,0,5,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,10,4,6,3,4,0,3,0,0,46,65,16,20,12,16,13,10,0,13,130,236
12203,1390,1521,346,58,235,256,40,60,33,3938,1293,954,105,36,128,141,17,19,32,2723,98,100,88,69,89,76,30,49,28,631,7489,10395,6922,5244,6654,5695,2372,3642,513,48927,0,0,0,0,0,0,0,0,16,20,0,0,0,0,0,3,0,3,15,19,0,0,3,3,3,0,0,3,11,25,0,0,0,9,0,0,3,3,11,30,0,0,0,9,3,0,3,6,9,30,0,3,0,3,6,3,3,8,21,50,0,3,6,12,4,0,3,3,24,59,6,6,13,3,0,3,0,5,27,65,0,4,7,4,3,0,3,0,17,39,0,3,3,0,0,0,0,0,13,25,0,0,0,3,0,0,0,0,7,18,0,4,0,0,3,0,0,0,4,11,7,4,0,0,0,0,0,0,16,20,0,0,0,0,0,0,0,0,15,13,3,9,9,4,11,3,0,4,79,121,16,46,48,53,40,21,22,38,276,558
12301,278,243,151,9,48,71,52,14,4,872,162,139,34,8,35,28,14,8,0,420,23,27,59,33,23,39,28,28,17,278,1970,2158,3370,1934,2392,2353,2023,1925,191,18318,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,3,9,12,0,0,3,4,0,0,0,3,11,20,4,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,11,18,0,0,0,3,0,3,0,0,6,19,0,0,0,3,0,3,5,4,12,22,0,3,0,0,4,0,3,0,14,23,0,0,0,0,0,0,3,0,10,24,0,0,0,0,0,0,0,0,6,9,0,3,3,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,8,6,38,54,11,13,23,15,15,6,30,17,130,252
12302,645,536,227,21,95,111,154,50,15,1858,376,315,53,9,42,55,18,33,7,915,49,54,74,65,54,79,68,67,24,542,4371,5097,5653,4136,4820,5229,4688,5112,508,39619,0,0,0,3,0,6,3,0,21,28,0,0,0,0,0,3,0,3,13,23,0,0,0,3,0,4,7,3,19,34,0,3,9,5,3,0,6,3,19,54,0,5,9,3,3,4,0,8,25,59,0,4,0,7,7,0,3,12,23,66,0,3,16,11,7,5,13,16,34,106,0,4,12,3,3,0,13,14,30,85,0,17,10,0,4,0,11,5,26,74,3,4,3,0,0,0,4,0,14,34,0,0,0,0,3,0,0,0,12,16,3,0,0,3,0,0,3,0,11,20,0,3,0,0,0,0,0,0,4,10,3,0,0,0,0,0,0,0,12,19,5,5,17,6,7,5,6,10,101,164,22,57,90,44,35,32,73,76,352,786
