SA3_CODE_2016,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_Inc_LR_Mng,M1_Tram_Inc_LR_Pro,M1_Tram_Inc_LR_TecTW,M1_Tram_Inc_LR_CoPSW,M1_Tram_Inc_LR_ClAW,M1_Tram_Inc_LR_SWks,M1_Tram_Inc_LR_MaOpDv,M1_Tram_Inc_LR_Lab,M1_Tram_Inc_LR_IDNS,M1_Tram_Inc_LR_Tot,M1_Taxi_Mng,M1_Taxi_Pro,M1_Taxi_TecTW,M1_Taxi_CoPSW,M1_Taxi_ClAW,M1_Taxi_SWks,M1_Taxi_MaOpDv,M1_Taxi_Lab,M1_Taxi_IDNS,M1_Taxi_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_Inc_LR_Mng,M2_TrnTrm_Inc_LR_Pro,M2_TrnTrm_Inc_LR_TecTW,M2_TrnTrm_Inc_LR_CoPSW,M2_TrnTrm_Inc_LR_ClAW,M2_TrnTrm_Inc_LR_SWks,M2_TrnTrm_Inc_LR_MaOpDv,M2_TrnTrm_Inc_LR_Lab,M2_TrnTrm_Inc_LR_IDNS,M2_TrnTrm_Inc_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
40601,0,0,0,0,0,0,0,0,0,3,3,6,43,3,4,5,97,10,6,181,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,3,28,6,5,11,6,19,0,89,2055,2395,2347,1729,1753,1353,1323,1746,227,14918,123,91,135,103,79,226,63,298,19,1145,40,0,18,0,0,5,45,15,0,132,9,3,28,9,9,9,21,32,4,117,15,23,33,12,6,5,27,31,4,160,52,13,29,5,8,3,18,31,4,165,293,176,142,140,59,122,56,180,19,1200,2599,2718,2819,2009,1932,1744,1660,2359,285,18117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,6
40602,0,0,0,0,0,0,0,0,0,0,18,73,175,15,16,10,307,48,8,663,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,4,0,17,742,1136,1398,1032,857,528,907,722,119,7456,53,83,177,81,67,72,184,153,13,888,11,0,16,0,0,0,40,9,4,73,7,3,3,7,0,4,7,11,0,47,3,20,46,5,6,3,9,3,4,97,44,36,148,18,17,3,110,47,12,441,184,232,171,221,72,73,69,223,17,1271,1067,1594,2138,1381,1053,692,1638,1234,174,10971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5
40701,0,0,0,3,0,0,0,0,0,8,3,3,0,8,0,0,7,3,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,1287,1416,1323,1387,989,968,442,1212,72,9094,55,37,60,82,36,109,13,150,5,539,25,0,14,0,3,3,37,15,0,99,21,3,10,3,0,8,3,13,3,63,15,8,17,10,3,12,6,18,0,87,46,12,10,10,4,4,4,16,0,111,208,46,73,90,51,79,21,118,7,695,1655,1531,1506,1592,1079,1182,531,1555,96,10729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,8
40702,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,5,6,12,3,33,0,0,0,0,0,3,3,3,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,10,3,4,4,7,0,32,2748,2782,2875,2022,2238,2065,1736,3017,190,19683,88,99,140,114,75,225,92,507,8,1352,61,0,30,0,8,7,123,22,3,255,41,11,13,4,4,9,17,23,4,125,14,19,17,6,4,6,7,38,8,126,104,12,25,4,18,5,25,28,3,218,329,96,97,83,82,98,57,196,13,1048,3395,3024,3191,2242,2434,2428,2081,3859,224,22892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
40703,0,0,0,0,0,0,0,0,0,3,9,0,3,0,0,4,4,23,0,49,5,0,0,0,0,3,4,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,12,0,21,2766,2463,2453,2169,1926,1636,1445,3702,217,18780,120,98,103,110,63,207,66,760,26,1561,39,3,26,3,3,8,72,21,0,169,36,11,15,11,3,7,12,27,0,116,10,9,18,5,7,7,11,33,3,106,96,13,31,21,13,8,10,27,5,208,442,104,158,126,94,126,56,233,15,1350,3514,2705,2808,2440,2116,2008,1690,4829,275,22383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,13,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,4,13,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,3,13,21,16,3,3,3,19,3,86,8,72,47,30,13,21,39,59,3,300,0,0,0,0,0,0,0,0,3,9,0,6,3,4,0,4,0,0,0,18,6,9,3,5,0,3,80,6,4,112,1497,1925,9630,2839,808,1078,1285,5021,339,24423,63,55,596,79,27,37,75,689,39,1662,91,3,332,3,32,6,366,255,11,1099,4,8,25,10,7,0,3,18,3,71,4,20,15,8,0,3,8,23,4,93,80,50,331,25,56,7,95,102,20,765,27,47,29,31,10,10,56,73,3,283,1787,2208,11033,3044,953,1186,2012,6258,434,28917,0,5,3,8,0,5,0,11,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,0,0,0,5,0,30,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,22,13,11,0,4,0,18,0,73
50101,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,6,9,0,32,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,3,3,3,0,0,12,0,21,1770,2089,2205,1589,1448,1410,630,1618,141,12900,78,54,135,108,57,236,34,280,5,982,12,0,34,0,0,0,29,13,0,93,26,5,8,3,4,6,3,17,0,71,23,42,47,65,18,43,17,61,0,321,35,18,18,5,11,3,6,15,4,119,187,72,73,90,50,85,19,106,7,693,2137,2282,2526,1874,1596,1790,744,2122,172,15248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
50102,0,4,0,0,3,0,0,0,0,8,4,7,78,18,13,40,98,57,3,316,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,4,0,9,3,30,3095,5175,5664,3281,3791,2532,3033,3555,369,30503,116,188,444,200,176,518,193,667,40,2546,28,0,67,0,3,8,76,35,12,222,25,16,29,15,14,19,17,37,0,179,13,57,48,35,21,35,22,50,8,287,35,20,19,12,18,11,17,26,8,162,163,127,84,107,83,107,28,121,10,837,3493,5595,6442,3675,4125,3276,3496,4549,449,35100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,3,0,6,0,20
50103,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,5,3,0,23,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,725,794,505,573,446,451,806,60,5141,46,25,63,29,20,70,35,141,3,425,15,0,13,0,0,0,26,8,0,64,20,4,6,0,0,3,3,0,0,45,5,11,9,0,0,3,11,19,0,53,50,4,10,3,11,4,8,9,4,93,186,37,49,50,35,52,29,84,6,529,1109,806,950,590,642,575,561,1070,79,6380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50201,10,22,7,4,8,9,0,13,0,78,6,12,26,31,5,48,5,48,3,193,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,6,3,0,6,6,0,3,6,3,0,27,1781,3290,3120,2725,2131,2260,1228,1852,205,18593,53,98,217,196,93,334,49,312,19,1370,16,0,61,0,3,3,53,29,0,175,12,12,29,6,10,15,15,22,3,131,7,17,18,16,4,15,4,18,3,111,16,16,36,7,19,12,22,9,8,144,65,51,49,79,29,72,17,86,4,438,1974,3520,3578,3070,2306,2773,1398,2398,248,21262,0,14,5,12,7,5,0,7,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,3,0,4,0,0,28,0,3,0,0,0,0,0,3,0,10,0,5,0,4,0,4,0,3,0,12,4,28,14,18,10,17,7,17,0,111
50301,39,145,73,79,60,76,3,72,10,555,51,404,91,141,147,70,13,101,3,1017,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,6,6,20,3,3,8,3,3,4,0,55,2953,9807,2911,3473,3435,1601,363,1355,272,26171,122,379,130,217,158,171,13,157,12,1362,5,0,29,0,0,0,7,14,0,52,22,82,48,29,22,0,4,15,6,238,64,485,57,87,40,40,3,42,6,820,19,55,8,33,18,5,6,16,6,168,123,439,65,249,86,164,19,101,15,1260,3412,11815,3410,4315,3968,2136,435,1876,333,31703,38,230,78,100,125,60,9,78,5,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,9,14,7,12,0,10,0,92,0,8,10,0,3,8,3,3,0,39,3,6,3,3,0,0,0,5,0,25,46,278,100,115,132,83,12,90,4,867
50302,2438,7531,1358,1309,5606,1121,144,674,418,20604,1849,6370,1305,1098,3478,909,287,986,241,16522,6,19,4,4,9,3,0,3,3,57,9,17,0,4,6,0,0,3,3,32,94,133,27,32,54,12,25,16,5,400,14259,29718,7461,7508,12954,4353,1690,3268,1050,82255,985,2488,619,680,1752,479,110,633,127,7873,18,13,60,0,11,3,59,37,12,211,187,540,181,128,153,29,25,33,12,1292,757,2232,320,247,454,81,47,109,59,4301,203,381,334,60,99,33,205,161,69,1540,901,2176,450,645,779,330,45,351,88,5767,21701,51617,12114,11721,25351,7355,2647,6279,2076,140865,899,3213,604,582,2174,529,46,417,148,8610,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,1044,3227,603,366,2573,303,51,122,110,8396,136,460,68,58,411,64,5,32,18,1245,52,255,41,29,60,23,6,17,4,497,2133,7158,1315,1034,5216,914,116,590,288,18756
50401,18,24,31,23,8,17,9,34,5,170,18,42,71,122,30,179,15,139,11,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,4,0,3,25,7,0,49,2303,2598,3662,2135,2155,2042,1334,1630,238,18089,85,69,182,157,114,321,49,274,17,1270,20,0,49,0,19,3,39,34,0,164,9,13,27,12,5,4,12,9,8,99,13,40,40,32,7,22,16,35,3,209,18,17,47,15,25,11,19,21,6,185,34,46,52,84,25,90,20,73,3,428,2521,2843,4163,2590,2396,2689,1537,2264,286,21291,3,18,18,30,20,28,7,50,3,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,5,3,0,0,0,0,27,0,0,5,0,0,4,0,4,0,16,0,3,0,0,0,3,0,8,0,11,9,28,25,39,21,38,7,55,3,230
50402,0,0,0,0,0,0,0,4,0,11,5,0,6,5,3,15,4,15,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,702,1113,1023,996,638,579,374,697,82,6207,23,38,57,56,43,100,16,182,12,521,14,3,25,0,3,3,58,17,6,128,0,10,7,3,6,4,7,3,0,30,6,7,4,0,0,0,3,4,0,24,11,5,7,10,5,0,9,8,0,45,29,31,36,33,13,22,8,39,3,219,789,1202,1163,1105,708,733,485,962,101,7244,3,4,3,3,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,3,3,0,0,0,7,0,28
50403,17,59,32,41,36,31,3,32,4,254,16,36,87,64,44,123,56,120,4,559,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,5,7,9,11,5,4,3,43,10,0,95,5208,6452,7441,3873,5379,3680,4228,3672,587,40512,152,189,340,278,244,507,192,596,37,2535,46,8,100,0,19,6,181,48,6,419,17,29,64,31,25,10,52,25,0,252,35,46,48,38,26,27,46,51,0,318,38,32,104,24,37,18,56,40,15,363,132,111,79,86,57,108,34,150,10,761,5671,6966,8308,4443,5886,4504,4890,4747,674,46083,14,30,26,28,22,35,8,54,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,10,6,14,5,0,0,0,53,0,5,3,0,0,3,0,0,0,16,4,8,0,0,0,0,0,0,0,13,27,50,38,40,34,43,15,57,0,295
50501,36,109,42,89,61,109,10,61,7,529,19,45,34,97,31,165,15,92,7,508,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,6,11,5,4,8,10,0,47,3041,7777,3571,5110,3748,4266,732,2273,335,30847,126,195,221,367,142,698,33,410,21,2212,15,3,83,0,13,6,52,53,3,228,17,25,26,32,16,17,6,7,7,155,24,81,14,31,17,26,3,38,6,244,21,35,52,16,31,15,14,28,17,236,58,136,49,149,74,195,18,104,10,788,3358,8402,4104,5908,4132,5508,894,3075,413,35792,34,71,42,104,59,141,5,70,7,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,3,17,13,11,3,3,3,77,0,7,3,3,4,11,0,0,0,35,0,3,0,3,0,3,0,6,0,15,40,100,45,129,76,165,10,79,7,661
50502,40,111,94,41,178,53,23,81,15,631,39,77,99,173,81,244,41,259,21,1034,0,0,0,0,0,0,0,0,0,7,4,4,0,0,0,0,0,0,0,11,18,18,15,8,18,11,36,10,5,135,7224,10570,8596,4988,7933,5686,2186,3860,643,51679,187,287,370,328,304,629,92,646,40,2881,23,3,115,0,18,12,97,64,4,343,28,61,58,25,47,18,15,24,3,275,62,141,67,45,33,38,33,46,7,464,53,58,80,51,41,14,40,66,17,428,81,136,81,157,90,155,35,142,9,882,7757,11459,9572,5814,8742,6866,2598,5199,754,58758,57,151,104,73,158,137,47,124,14,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50,15,0,54,9,3,9,7,167,6,9,4,0,21,7,0,3,0,45,3,3,7,4,4,3,0,0,0,23,75,212,136,74,231,149,53,137,23,1102
50503,8,17,16,18,6,19,4,19,0,113,13,17,47,90,15,122,27,104,3,444,0,0,0,0,0,0,0,0,6,4,0,5,0,0,0,0,0,0,0,5,3,3,7,7,0,12,27,11,0,72,3969,4584,6525,3473,3719,3007,2539,3356,422,31608,157,110,412,245,144,608,117,630,31,2461,44,3,146,4,16,10,155,89,12,479,11,11,37,16,15,9,18,46,0,154,10,22,24,22,9,7,16,30,0,143,25,29,87,26,38,16,40,35,14,303,84,58,61,97,45,146,20,132,9,653,4334,4857,7366,4005,4007,3952,2970,4456,499,36430,10,22,20,25,20,32,5,26,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,7,3,3,8,0,11,0,39,0,4,3,0,0,5,0,5,0,17,0,0,0,0,0,0,0,0,0,5,10,40,31,34,22,45,11,38,0,231
50601,6,21,16,24,9,25,0,29,3,130,4,11,10,20,0,43,11,27,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,20,0,0,34,1224,2675,1861,1709,1340,1317,726,1222,116,12200,53,53,150,124,48,299,34,244,15,1020,13,0,41,0,0,3,50,14,3,134,4,7,17,12,14,3,13,4,0,80,7,15,17,11,4,17,7,11,0,72,15,11,19,8,15,12,18,7,3,111,35,32,51,40,29,60,14,59,3,328,1362,2831,2185,1955,1465,1777,892,1621,149,14237,4,9,9,9,3,20,0,14,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,3,0,0,0,0,0,20,0,0,3,0,0,3,0,8,0,18,0,4,0,0,0,0,3,0,0,8,16,14,14,15,4,26,3,23,0,117
50602,25,57,49,74,47,19,6,65,4,347,56,119,147,190,82,146,108,243,15,1107,0,0,6,0,0,0,4,0,0,11,3,0,0,0,0,0,0,0,0,9,19,15,11,9,5,10,88,11,0,182,6033,6553,6869,5345,6689,3593,4842,3262,648,43826,153,212,279,267,266,271,220,426,33,2129,16,10,75,0,30,6,112,47,3,300,41,44,58,42,24,15,51,31,9,322,40,86,53,44,36,17,42,42,8,372,46,54,117,19,71,4,97,74,14,496,60,79,102,120,52,117,32,99,6,651,6495,7229,7767,6122,7308,4203,5599,4297,735,49750,31,53,47,63,63,41,26,100,4,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,11,15,7,3,6,8,0,66,0,0,3,9,5,0,3,6,0,27,3,6,7,3,0,0,0,0,0,15,43,70,66,89,73,44,37,121,4,550
50603,28,65,51,35,50,41,32,48,15,369,51,224,109,136,84,203,66,202,15,1089,0,0,3,0,0,0,0,0,0,8,0,3,0,0,3,0,0,3,0,10,4,20,5,6,3,9,20,10,10,82,6620,8594,8013,3460,7378,4516,5920,3841,715,49061,193,291,383,241,310,467,316,537,46,2778,26,7,105,3,51,8,180,58,3,443,21,56,63,14,45,21,54,21,5,298,48,230,62,23,43,27,42,46,0,534,27,48,111,28,39,6,62,45,14,378,58,137,57,87,49,103,13,104,3,618,7089,9671,8965,4033,8052,5400,6709,4927,830,55679,44,146,56,74,88,81,52,81,7,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,11,3,23,3,6,3,0,76,3,4,3,4,7,3,3,4,0,27,0,3,3,0,0,3,3,0,0,23,56,167,71,81,110,87,65,95,14,753
50604,7,22,26,17,15,34,6,33,3,159,8,21,33,37,9,62,11,37,3,212,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,6,3,0,3,0,3,16,4,0,37,1983,2820,3177,2606,1850,1777,1417,1683,202,17510,75,71,222,156,94,304,56,290,20,1276,24,0,51,5,4,4,86,36,3,212,0,9,14,10,3,8,11,11,0,77,17,14,18,14,6,14,23,25,0,133,17,11,54,27,12,8,33,20,7,190,38,27,41,53,38,85,31,70,7,392,2168,2992,3634,2932,2029,2290,1692,2206,243,20189,6,20,16,16,14,29,5,26,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,4,0,0,0,3,0,24,0,3,4,0,0,0,0,3,0,17,0,0,3,0,0,0,0,4,0,8,10,33,23,27,14,31,8,33,3,183
50605,0,3,0,4,0,3,0,3,0,11,4,5,16,12,3,26,9,9,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,1199,1554,1865,1110,1379,806,1374,976,134,10400,33,32,96,82,34,147,72,176,11,679,23,0,40,0,17,3,90,22,3,200,4,12,11,4,3,3,13,9,4,68,3,12,4,3,4,3,5,16,3,46,6,7,19,3,16,9,18,6,3,82,54,36,35,45,21,61,21,56,5,335,1324,1656,2081,1264,1483,1055,1601,1277,168,11915,0,0,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,7,4,7,4,4,0,4,0,24
50606,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,315,456,525,383,287,151,304,450,39,2913,15,6,49,21,4,33,4,63,3,200,13,0,20,0,3,0,63,11,0,112,10,0,7,0,0,0,3,7,0,23,3,3,3,0,0,0,0,6,0,15,12,3,4,5,10,0,10,0,0,41,45,6,22,16,6,13,7,41,3,159,415,477,638,426,319,203,403,575,49,3498,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14
50607,5,9,5,11,11,8,0,8,0,56,12,48,34,47,28,28,7,50,3,256,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,4,3,0,0,9,0,0,22,1122,2902,1057,1321,1260,598,118,524,98,9003,38,85,65,88,51,78,3,87,4,505,3,0,14,0,0,0,5,9,0,36,8,10,13,5,4,0,0,3,0,45,13,98,12,19,3,10,5,9,0,169,11,19,11,5,14,3,10,5,3,78,41,78,25,86,50,39,3,52,3,382,1263,3258,1244,1591,1416,764,162,747,122,10567,10,22,15,15,16,12,0,21,0,106,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,0,3,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,11,23,23,20,24,11,0,19,0,136
