SA3_CODE_2016,FTS_None_Mng,FTS_None_Pro,FTS_None_TecTW,FTS_None_CoPSW,FTS_None_ClAW,FTS_None_SWks,FTS_None_MaOpDv,FTS_None_Lab,FTS_None_IDNS,FTS_None_Tot,FTS_1_15_Mng,FTS_1_15_Pro,FTS_1_15_TecTW,FTS_1_15_CoPSW,FTS_1_15_ClAW,FTS_1_15_SWks,FTS_1_15_MaOpDv,FTS_1_15_Lab,FTS_1_15_IDNS,FTS_1_15_Tot,FTS_16_24_Mng,FTS_16_24_Pro,FTS_16_24_TecTW,FTS_16_24_CoPSW,FTS_16_24_ClAW,FTS_16_24_SWks,FTS_16_24_MaOpDv,FTS_16_24_Lab,FTS_16_24_IDNS,FTS_16_24_Tot,FTS_25_34_Mng,FTS_25_34_Pro,FTS_25_34_TecTW,FTS_25_34_CoPSW,FTS_25_34_ClAW,FTS_25_34_SWks,FTS_25_34_MaOpDv,FTS_25_34_Lab,FTS_25_34_IDNS,FTS_25_34_Tot,FTS_35_39_Mng,FTS_35_39_Pro,FTS_35_39_TecTW,FTS_35_39_CoPSW,FTS_35_39_ClAW,FTS_35_39_SWks,FTS_35_39_MaOpDv,FTS_35_39_Lab,FTS_35_39_IDNS,FTS_35_39_Tot,FTS_40_Mng,FTS_40_Pro,FTS_40_TecTW,FTS_40_CoPSW,FTS_40_ClAW,FTS_40_SWks,FTS_40_MaOpDv,FTS_40_Lab,FTS_40_IDNS,FTS_40_Tot,FTS_41_48_Mng,FTS_41_48_Pro,FTS_41_48_TecTW,FTS_41_48_CoPSW,FTS_41_48_ClAW,FTS_41_48_SWks,FTS_41_48_MaOpDv,FTS_41_48_Lab,FTS_41_48_IDNS,FTS_41_48_Tot,FTS_49mo_Mng,FTS_49mo_Pro,FTS_49mo_TecTW,FTS_49mo_CoPSW,FTS_49mo_ClAW,FTS_49mo_SWks,FTS_49mo_MaOpDv,FTS_49mo_Lab,FTS_49mo_IDNS,FTS_49mo_Tot,FTS_NS_Mng,FTS_NS_Pro,FTS_NS_TecTW,FTS_NS_CoPSW,FTS_NS_ClAW,FTS_NS_SWks,FTS_NS_MaOpDv,FTS_NS_Lab,FTS_NS_IDNS,FTS_NS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_Inad_des_Tot,FTS_Tot_Tot,PTS_None_Mng,PTS_None_Pro,PTS_None_TecTW,PTS_None_CoPSW,PTS_None_ClAW,PTS_None_SWks,PTS_None_MaOpDv,PTS_None_Lab,PTS_None_IDNS,PTS_None_Tot,PTS_1_15_Mng,PTS_1_15_Pro,PTS_1_15_TecTW,PTS_1_15_CoPSW,PTS_1_15_ClAW,PTS_1_15_SWks,PTS_1_15_MaOpDv,PTS_1_15_Lab,PTS_1_15_IDNS,PTS_1_15_Tot,PTS_16_24_Mng,PTS_16_24_Pro,PTS_16_24_TecTW,PTS_16_24_CoPSW,PTS_16_24_ClAW,PTS_16_24_SWks,PTS_16_24_MaOpDv,PTS_16_24_Lab,PTS_16_24_IDNS,PTS_16_24_Tot,PTS_25_34_Mng,PTS_25_34_Pro,PTS_25_34_TecTW,PTS_25_34_CoPSW,PTS_25_34_ClAW,PTS_25_34_SWks,PTS_25_34_MaOpDv,PTS_25_34_Lab,PTS_25_34_IDNS,PTS_25_34_Tot,PTS_35_39_Mng,PTS_35_39_Pro,PTS_35_39_TecTW,PTS_35_39_CoPSW,PTS_35_39_ClAW,PTS_35_39_SWks,PTS_35_39_MaOpDv,PTS_35_39_Lab,PTS_35_39_IDNS,PTS_35_39_Tot,PTS_40_Mng,PTS_40_Pro,PTS_40_TecTW,PTS_40_CoPSW,PTS_40_ClAW,PTS_40_SWks,PTS_40_MaOpDv,PTS_40_Lab,PTS_40_IDNS,PTS_40_Tot,PTS_41_48_Mng,PTS_41_48_Pro,PTS_41_48_TecTW,PTS_41_48_CoPSW,PTS_41_48_ClAW,PTS_41_48_SWks,PTS_41_48_MaOpDv,PTS_41_48_Lab,PTS_41_48_IDNS,PTS_41_48_Tot,PTS_49mo_Mng,PTS_49mo_Pro,PTS_49mo_TecTW,PTS_49mo_CoPSW,PTS_49mo_ClAW,PTS_49mo_SWks,PTS_49mo_MaOpDv,PTS_49mo_Lab,PTS_49mo_IDNS,PTS_49mo_Tot,PTS_NS_Mng,PTS_NS_Pro,PTS_NS_TecTW,PTS_NS_CoPSW,PTS_NS_ClAW,PTS_NS_SWks,PTS_NS_MaOpDv,PTS_NS_Lab,PTS_NS_IDNS,PTS_NS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_Inad_des_Tot,PTS_Tot_Tot
11504,0,3,0,7,0,25,0,14,0,54,6,33,18,119,25,418,8,178,5,819,0,4,12,63,8,126,0,37,0,257,3,0,3,26,3,38,0,10,0,75,3,0,5,3,4,6,0,0,0,21,0,3,3,4,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,4,0,4,3,18,17,43,37,237,39,623,16,251,13,1264,0,0,0,0,0,0,0,0,0,3,0,3,4,7,3,27,0,8,0,50,0,5,3,15,0,16,0,4,0,47,0,3,8,3,0,8,0,4,0,33,5,5,25,10,0,0,0,0,0,50,4,4,36,17,0,3,0,0,0,65,3,0,22,0,0,0,0,0,0,21,0,0,23,3,0,0,0,0,0,25,0,0,3,3,0,0,0,0,3,11,9,23,121,55,7,53,0,24,5,300
11601,0,5,5,19,8,75,8,27,3,150,13,94,37,224,89,864,42,297,14,1672,12,23,22,119,44,234,35,115,7,609,11,15,8,32,6,64,4,26,0,164,3,3,16,8,4,12,0,0,0,48,4,4,18,8,0,8,3,3,0,46,0,3,7,0,3,0,0,3,0,11,0,0,0,6,4,0,0,0,3,10,3,0,3,7,5,29,0,5,14,68,43,146,111,423,163,1278,89,484,47,2779,0,0,3,3,0,0,0,0,0,7,3,9,10,19,6,40,4,22,0,114,3,4,3,22,14,26,19,25,0,116,0,11,17,19,11,24,3,5,0,87,3,9,86,22,11,13,6,4,4,158,0,11,121,10,10,7,0,3,3,166,3,7,40,7,8,3,0,4,0,71,8,3,33,0,0,0,0,0,0,45,0,0,7,0,0,5,0,0,6,18,22,61,317,99,71,122,29,62,18,788
11602,3,3,0,6,0,26,0,13,0,49,12,56,7,151,35,406,14,183,5,864,7,18,10,36,11,111,6,57,3,275,7,3,0,22,7,10,0,11,0,58,7,5,0,0,3,3,0,0,0,18,0,3,3,5,5,4,0,0,0,23,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,5,3,0,0,5,0,4,0,3,3,19,35,84,29,232,64,564,32,269,12,1314,0,0,0,0,0,3,0,0,0,6,0,4,0,11,5,14,4,8,0,52,3,0,4,11,3,14,0,3,0,47,3,3,9,15,3,8,0,0,0,38,4,5,26,9,6,4,0,3,0,61,3,5,29,18,3,3,0,0,0,62,0,0,12,3,0,0,0,0,0,23,0,0,12,0,0,0,0,0,0,20,0,0,0,3,0,0,0,0,0,4,12,19,101,69,24,50,9,18,5,309
11603,0,0,3,3,0,47,3,24,0,85,3,23,24,127,47,609,36,267,10,1148,5,16,13,63,29,183,51,61,3,432,6,4,8,18,5,36,6,24,0,117,6,3,13,12,4,12,4,0,3,56,4,0,6,5,3,3,4,4,0,29,0,0,5,0,0,0,3,3,0,20,0,0,0,6,0,0,0,5,0,15,0,0,4,7,3,8,3,14,21,64,32,60,75,249,106,900,110,392,41,1966,0,0,7,0,0,5,0,0,0,17,0,3,4,18,4,27,10,20,0,80,3,8,5,22,4,27,12,20,0,99,0,3,9,16,3,11,8,6,0,51,4,12,56,12,15,8,11,4,0,125,6,3,62,17,9,3,7,5,0,119,3,0,27,0,0,0,0,0,0,34,0,4,21,7,3,3,3,0,0,44,0,0,6,0,3,4,0,0,8,29,21,32,196,88,50,86,50,57,13,596
11701,0,4,3,11,26,53,5,23,7,124,13,55,35,123,62,566,41,156,4,1055,12,30,37,105,54,273,58,154,14,732,4,7,17,30,22,73,19,18,0,185,0,0,8,3,12,22,4,3,0,61,0,7,10,0,7,4,3,0,0,40,0,0,3,5,3,0,0,0,0,11,4,0,0,0,0,0,0,3,0,19,0,7,4,5,3,10,3,8,27,67,30,115,119,285,191,1006,137,367,57,2308,0,0,10,3,0,0,0,3,0,13,0,3,7,9,3,34,0,14,0,71,3,5,16,25,23,33,22,32,4,161,3,4,18,20,13,31,10,6,0,112,8,13,56,8,21,10,9,4,0,133,9,10,73,8,9,4,0,0,0,125,0,3,32,0,6,0,0,0,0,40,8,3,16,4,0,0,0,0,0,32,0,0,9,0,0,3,0,0,7,20,27,41,230,78,83,116,44,67,17,709
11702,0,0,0,11,3,15,3,9,0,43,8,74,13,186,50,213,22,111,3,669,3,20,39,65,29,110,34,77,6,389,3,5,8,15,16,17,7,10,0,71,0,3,9,0,9,6,0,0,0,23,4,0,0,5,3,0,0,0,0,19,0,0,11,0,0,0,0,4,0,14,0,3,0,0,3,0,0,0,0,8,0,3,0,14,0,4,3,5,4,35,24,105,76,297,111,363,67,212,14,1270,0,0,0,4,0,0,0,0,0,8,0,3,0,12,7,19,0,5,0,41,0,6,9,13,9,13,11,24,0,84,3,3,19,15,4,5,3,3,0,58,3,6,35,3,6,7,0,0,0,59,3,0,48,0,4,0,0,0,0,56,3,4,10,0,0,0,0,0,0,20,0,4,15,0,0,3,0,0,0,22,0,0,3,0,0,0,0,0,5,5,9,27,138,49,33,42,9,34,9,366
11703,10,82,23,146,121,192,13,53,15,653,114,1145,234,1656,1223,2369,124,661,135,7659,164,717,454,1412,1125,1536,116,934,90,6562,56,215,55,365,354,354,14,78,19,1510,41,172,50,99,186,85,8,20,12,686,32,159,49,62,122,35,0,10,13,480,15,67,26,30,34,14,0,7,0,192,16,53,37,26,41,8,0,10,10,203,11,56,17,120,60,108,9,57,217,658,456,2670,949,3922,3269,4710,282,1829,511,18601,4,16,14,16,22,13,0,7,3,95,12,77,52,116,76,176,8,74,8,601,37,120,106,300,197,226,30,235,21,1280,28,154,79,127,170,108,6,34,16,721,75,372,233,88,347,101,7,22,22,1267,69,401,281,68,300,74,0,8,23,1223,38,207,135,45,79,29,3,8,3,540,40,243,106,19,72,25,0,14,12,539,3,22,29,20,19,16,0,17,58,173,308,1605,1032,801,1278,764,56,417,165,6440
11801,0,6,3,37,11,60,0,11,0,140,25,230,41,707,150,744,29,184,6,2111,36,43,73,264,98,390,13,142,9,1065,7,13,17,101,18,98,0,21,0,275,4,7,20,13,10,23,0,4,0,81,0,6,10,7,4,8,0,3,0,41,3,0,3,6,0,3,0,0,0,18,8,3,0,8,3,3,3,0,0,27,0,9,5,38,3,26,0,5,23,118,83,319,172,1187,308,1349,47,368,40,3873,0,3,3,3,3,4,0,0,0,18,0,9,6,49,10,33,0,13,3,124,0,8,25,68,18,71,4,54,0,247,7,8,19,41,10,45,0,3,0,134,6,11,41,23,9,11,0,0,0,107,7,14,52,26,17,7,0,4,0,136,3,7,16,12,5,5,0,0,0,57,3,6,13,8,3,3,0,0,0,44,0,0,0,9,0,5,0,0,4,18,32,71,174,242,80,192,6,79,11,886
11802,0,21,3,44,15,24,0,16,3,126,15,452,50,493,161,360,28,184,16,1759,4,39,41,215,57,161,24,124,10,671,5,19,0,52,11,20,4,9,0,124,0,14,0,13,3,3,0,0,0,36,6,5,7,4,0,0,0,0,0,25,3,3,3,8,0,0,0,0,0,14,3,5,0,3,0,0,0,0,0,18,0,18,3,39,8,14,0,5,19,114,39,575,115,870,257,580,50,343,48,2882,0,0,7,0,0,0,0,0,0,15,0,26,3,29,10,14,0,12,0,96,0,7,13,30,7,18,3,16,0,105,0,10,11,18,7,8,0,11,0,62,6,16,30,20,7,3,0,0,0,78,3,15,40,7,11,3,0,0,0,85,0,3,18,5,4,0,0,0,0,34,0,4,16,3,0,0,0,0,0,21,0,0,3,3,0,0,0,0,7,17,14,78,134,129,54,48,9,41,7,515
11901,0,8,0,24,11,60,4,29,5,146,13,91,44,299,147,828,28,323,19,1787,16,35,31,165,67,252,38,127,8,732,12,12,13,68,23,68,5,23,5,236,8,6,14,15,11,17,8,9,5,87,3,6,21,7,8,8,0,0,0,62,3,3,5,3,3,3,0,0,0,20,0,0,3,8,3,4,0,0,0,26,3,10,3,9,4,30,3,15,35,115,63,177,133,593,284,1265,89,532,77,3206,3,0,3,0,3,0,0,0,0,11,3,7,16,36,10,32,5,13,0,117,4,6,13,36,24,32,6,22,0,147,7,9,49,28,6,24,3,9,3,135,4,14,97,28,20,8,4,12,3,182,3,13,144,14,13,8,4,8,4,200,0,5,47,3,7,0,6,5,0,73,3,7,34,8,0,0,0,3,0,60,0,0,14,3,0,4,0,0,4,30,29,58,409,153,89,118,28,75,12,965
11902,0,3,3,9,5,34,3,13,0,72,5,59,14,118,58,391,14,132,10,796,12,29,29,71,49,131,14,51,7,389,4,9,4,20,17,37,3,15,3,108,0,0,11,3,5,3,0,0,0,33,3,0,6,5,3,3,0,3,0,31,0,0,5,5,0,0,0,0,0,13,3,0,3,8,0,0,0,0,0,17,3,3,0,9,0,16,0,4,14,44,31,112,76,253,142,605,30,219,30,1507,0,0,3,4,0,0,0,0,0,5,0,5,3,18,0,20,0,3,0,57,0,9,11,18,6,17,0,13,0,81,0,6,13,15,9,3,0,5,0,50,3,6,39,8,3,6,0,3,0,75,3,11,43,11,12,3,3,3,0,95,0,9,32,0,0,0,0,0,0,40,3,0,16,0,0,0,0,0,0,23,0,0,7,0,4,0,0,5,5,20,19,38,168,78,38,58,5,35,4,442
11903,0,3,0,18,3,55,0,22,0,105,14,204,22,377,112,592,20,200,14,1558,14,27,18,115,46,169,21,65,0,464,0,4,7,30,8,33,0,13,0,95,8,4,0,6,4,7,0,0,0,30,0,0,5,3,3,0,0,3,0,14,0,0,3,0,0,5,0,0,0,6,0,0,3,3,0,3,0,0,0,7,0,3,0,7,0,16,0,3,28,62,30,244,61,555,186,869,43,311,48,2349,0,0,3,6,0,4,0,0,0,14,0,7,9,9,12,24,3,10,0,77,7,6,3,23,10,21,3,11,0,87,4,3,10,7,3,25,0,3,0,62,6,3,32,10,11,3,3,6,0,78,7,0,59,12,5,4,0,3,0,90,0,3,15,7,0,0,0,0,0,27,0,0,12,4,0,0,0,6,0,20,0,0,0,0,0,4,0,0,3,11,17,28,146,83,49,84,8,38,10,459
11904,4,6,0,10,9,22,0,12,0,64,7,66,25,196,84,345,17,172,8,922,8,20,22,111,31,117,17,69,0,396,5,9,3,31,8,25,0,13,0,97,0,0,10,5,9,3,0,0,0,36,0,5,9,7,3,3,0,0,0,30,0,4,5,5,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,4,0,3,0,8,5,9,0,4,14,40,31,117,68,378,157,523,35,279,30,1617,0,0,0,0,3,4,0,0,0,8,0,7,7,24,7,23,4,15,0,82,0,3,3,25,10,12,0,17,0,71,0,6,21,14,10,6,0,7,0,74,3,11,41,15,6,3,0,3,0,81,0,16,53,10,13,3,3,3,0,103,0,7,25,4,3,0,0,0,0,43,0,8,15,0,0,3,0,0,0,24,0,0,0,0,0,0,0,0,3,5,5,61,162,106,56,48,12,45,9,502
12001,0,3,3,22,10,44,0,10,0,94,6,92,21,278,79,469,9,147,9,1107,9,22,23,102,52,166,17,74,5,470,3,9,6,34,18,33,0,4,0,108,6,8,10,10,3,3,0,0,0,40,0,4,0,7,10,5,0,0,0,28,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,6,3,8,0,13,3,6,16,54,32,133,64,462,175,730,32,241,35,1907,0,4,0,3,3,0,0,0,0,9,0,4,3,27,8,22,3,3,0,69,0,8,8,24,13,18,4,13,3,96,4,6,4,17,3,12,0,3,0,61,5,16,22,15,25,9,0,3,0,97,6,9,33,7,18,5,0,0,0,84,3,3,7,0,3,3,0,0,0,21,0,8,4,0,3,0,0,0,0,21,0,0,0,3,3,3,0,0,0,14,22,61,81,98,77,75,6,31,9,470
12002,0,3,3,6,6,12,3,3,0,36,3,41,24,241,52,243,7,58,7,689,8,21,25,96,24,89,3,38,0,316,3,7,8,33,13,15,0,4,0,80,0,3,9,3,0,4,0,0,0,28,0,3,8,3,3,3,0,0,0,20,0,0,4,3,0,0,0,0,0,10,3,0,0,8,0,0,0,0,0,13,0,0,0,10,3,13,0,0,5,37,21,71,80,399,112,384,22,111,24,1223,0,0,0,0,0,0,0,0,0,3,0,3,0,14,6,16,0,3,0,41,5,0,17,24,3,5,0,8,0,72,0,6,4,22,5,12,0,0,0,47,7,0,27,5,7,5,0,0,0,59,5,8,39,6,3,3,0,3,0,60,4,3,23,3,3,3,0,0,0,35,3,0,8,0,3,0,0,3,0,20,0,0,0,0,3,0,0,0,0,10,25,28,119,78,28,41,3,17,3,344
12003,0,12,0,24,14,66,3,28,7,157,19,254,47,410,159,770,28,226,25,1937,18,59,37,135,96,315,33,127,11,828,8,14,11,55,28,88,5,13,3,220,3,13,11,5,6,15,5,6,0,74,7,5,7,7,12,3,0,5,3,44,3,0,3,0,3,3,0,3,0,19,0,4,3,5,3,0,0,0,0,17,0,9,4,12,3,15,3,6,23,78,69,372,126,651,318,1284,78,416,70,3375,0,0,4,0,0,4,0,0,0,8,3,3,13,20,4,54,0,12,3,115,6,12,4,29,12,53,4,26,4,157,3,8,26,24,10,27,0,9,0,105,10,18,39,9,21,7,0,6,0,108,8,14,79,13,13,5,0,5,0,142,5,3,30,3,6,0,0,0,0,52,4,6,19,3,3,3,0,3,0,37,0,0,6,0,0,0,0,0,9,20,37,62,223,110,69,159,14,63,17,759
12101,0,19,5,38,17,92,0,19,3,201,26,281,71,607,242,1041,40,230,15,2552,32,104,51,265,137,396,21,151,14,1162,19,41,16,62,30,96,3,18,0,284,3,19,15,6,21,10,4,3,0,89,8,19,26,16,16,11,0,0,6,92,3,8,12,3,9,8,0,0,0,40,7,3,8,0,0,3,0,0,0,22,0,19,3,19,7,28,0,10,32,119,95,516,198,1022,474,1681,68,439,73,4564,3,4,5,4,3,3,0,4,3,25,0,21,8,49,20,56,3,14,0,179,3,19,19,41,25,66,3,29,0,218,3,29,21,27,21,35,7,5,3,153,17,37,64,25,34,19,0,3,0,208,13,32,86,21,28,13,3,4,0,199,7,12,29,3,11,3,0,0,0,81,15,7,25,3,9,3,0,0,0,63,0,0,7,3,0,3,0,0,10,19,69,173,272,175,156,209,20,65,15,1148
12102,0,3,3,29,3,71,3,21,0,134,12,103,22,421,72,682,34,252,8,1607,19,23,13,135,24,174,12,70,3,470,3,4,0,35,5,34,10,8,0,104,3,0,4,8,3,12,0,3,0,37,3,0,6,0,0,3,5,3,0,23,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,9,0,4,4,12,4,13,0,6,17,49,39,145,62,645,116,992,54,371,27,2440,0,0,0,3,0,0,0,0,0,8,6,3,4,19,3,25,3,13,0,79,3,3,10,20,7,19,3,11,3,72,3,4,18,11,4,12,0,9,0,64,7,7,43,11,3,12,3,3,4,85,4,12,73,11,7,6,0,0,0,117,9,3,24,6,0,3,0,0,0,39,4,4,20,0,0,3,0,0,0,37,0,0,6,0,3,0,0,0,0,10,32,31,202,78,27,84,10,43,9,511
12103,0,14,5,50,15,31,0,13,6,133,18,250,31,695,130,454,55,244,10,1886,7,35,25,198,43,74,6,55,3,452,0,5,7,60,9,19,3,13,0,117,3,3,0,14,5,0,0,3,0,30,3,0,5,11,3,3,0,0,0,25,3,0,0,0,0,0,0,0,0,9,3,0,0,3,0,0,0,0,0,10,0,3,3,12,5,4,0,4,7,38,38,316,78,1051,213,586,68,327,27,2702,0,0,0,5,0,0,0,0,0,4,0,12,3,45,3,15,0,15,0,88,3,5,5,39,7,12,0,13,0,81,5,18,16,17,6,8,0,3,0,67,0,14,19,15,7,0,0,0,0,53,3,11,38,8,3,3,0,0,3,71,0,4,9,0,3,0,0,0,0,23,3,5,4,0,0,0,0,0,0,22,0,0,0,0,0,0,0,3,0,13,15,73,91,136,29,47,0,38,7,430
12104,0,9,3,43,5,27,3,18,0,121,22,181,39,609,195,427,33,149,9,1676,22,107,62,295,127,213,15,128,24,995,14,30,9,72,25,39,0,8,3,211,4,15,8,9,16,3,0,0,3,61,7,14,15,12,16,6,0,3,0,62,0,8,7,14,10,0,0,0,0,35,5,3,0,9,3,0,0,0,0,29,0,5,4,18,3,16,6,10,36,105,81,377,152,1089,404,741,57,306,80,3286,0,7,5,5,8,0,3,3,0,24,0,13,3,47,14,25,0,14,4,116,3,17,28,59,24,30,3,24,3,192,10,27,12,27,23,12,0,9,0,122,13,33,47,15,43,10,0,3,3,175,15,50,54,23,37,11,0,0,4,192,10,29,18,5,12,9,0,0,0,77,5,20,4,3,9,0,0,0,0,41,0,6,3,4,3,3,0,0,6,21,58,195,173,189,165,100,8,58,17,963
12201,0,0,0,9,5,25,0,4,0,45,3,32,29,231,43,235,13,117,4,708,9,12,30,95,11,71,3,37,0,268,0,10,3,35,3,20,0,4,0,76,0,0,3,11,0,4,0,0,0,23,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,12,0,5,0,0,5,24,16,61,72,395,66,361,15,168,15,1162,0,0,0,0,0,4,0,0,0,3,0,3,0,25,3,4,0,6,0,48,0,0,9,25,3,18,0,7,0,55,0,3,9,14,4,5,0,3,0,41,0,0,17,6,4,3,0,0,0,33,3,5,28,9,3,3,0,0,0,49,0,3,7,6,0,0,0,0,0,23,0,0,11,3,0,0,0,3,0,18,0,0,0,3,0,0,0,0,0,7,8,16,78,89,21,45,0,21,0,275
12202,0,0,0,20,3,22,4,16,0,71,13,48,34,315,53,439,40,209,5,1159,4,7,12,74,25,74,12,35,5,248,0,10,7,18,8,23,0,3,0,63,0,3,6,3,0,0,0,4,0,22,0,0,7,3,0,0,0,3,0,19,0,0,3,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,5,28,29,71,79,439,90,569,56,274,18,1619,0,0,3,0,0,0,0,0,0,3,0,3,0,30,0,20,3,15,0,67,0,3,14,25,3,13,0,8,0,78,4,3,12,11,3,6,0,3,0,46,3,6,43,11,3,6,0,0,0,78,7,4,87,11,0,3,0,3,0,112,0,0,41,3,0,4,0,0,0,50,0,0,10,0,4,0,0,0,0,17,0,0,5,0,0,0,0,0,3,10,13,21,212,93,18,54,9,33,3,458
12203,3,4,7,56,4,63,6,32,0,171,21,148,68,663,121,944,77,413,12,2469,19,16,40,184,68,223,29,106,5,691,4,14,7,53,21,61,0,10,0,178,4,3,11,3,6,3,0,4,0,35,3,3,12,8,3,0,0,4,0,41,0,0,13,3,3,5,0,0,0,19,3,0,8,3,0,3,0,4,0,17,0,8,0,17,0,20,0,7,15,66,66,193,167,1000,228,1326,110,577,35,3694,0,0,4,3,6,4,0,0,0,22,3,7,3,48,15,26,6,17,0,125,4,19,19,52,17,38,9,26,0,181,3,12,34,45,6,35,3,15,0,156,9,12,86,29,12,10,0,4,0,168,7,11,130,36,14,7,3,4,0,205,3,7,41,4,3,9,0,0,0,71,3,9,28,3,3,4,0,0,0,45,0,0,3,3,0,3,0,0,3,16,37,71,353,223,83,132,22,66,4,990
12301,0,0,0,10,0,15,3,16,3,45,13,51,12,196,58,432,26,246,11,1050,6,10,7,65,20,117,0,64,4,289,0,9,0,31,3,33,4,14,0,89,3,0,5,4,3,3,0,6,0,34,0,0,10,9,3,0,0,0,0,24,0,0,3,3,0,0,0,0,0,9,0,0,0,3,0,0,3,0,0,11,0,0,0,5,3,11,0,4,12,36,18,74,45,323,93,607,42,351,29,1581,0,0,4,0,0,0,0,0,0,4,0,3,6,18,3,21,3,14,0,67,0,0,8,11,3,9,3,8,0,47,3,0,14,15,5,10,0,3,0,56,0,10,71,24,8,0,3,3,0,124,3,3,98,6,9,4,0,3,0,126,3,5,43,3,0,0,0,0,0,52,0,0,40,3,0,0,0,0,0,45,0,0,4,0,0,0,0,0,0,4,8,17,293,85,29,43,9,32,3,522
12302,0,7,0,27,5,58,3,32,3,134,16,100,37,334,80,919,28,420,21,1954,11,25,28,117,37,239,25,109,4,595,12,7,6,50,14,68,10,28,0,199,3,3,7,15,0,8,4,3,0,55,8,8,8,7,4,5,3,0,0,40,0,3,7,8,0,0,0,0,0,18,0,3,4,0,0,3,0,0,0,14,0,6,0,12,3,19,3,3,23,74,53,152,102,574,143,1327,81,598,42,3071,0,0,3,7,0,3,0,0,0,10,0,3,5,37,5,65,3,19,0,141,5,8,5,25,13,42,6,17,0,124,4,7,21,17,11,25,3,13,0,103,10,15,77,38,22,8,0,4,0,175,4,19,83,13,13,9,0,3,3,153,3,3,37,3,0,0,0,4,0,52,5,3,27,5,7,0,0,0,0,50,0,0,13,3,0,0,0,0,5,26,29,59,282,151,73,152,17,59,12,834
12303,0,0,3,7,0,7,0,0,0,15,4,12,8,66,7,133,9,122,7,372,7,0,3,20,0,26,4,23,0,85,0,0,0,8,0,3,0,4,0,18,0,3,5,3,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,4,13,11,22,26,99,15,172,16,152,9,523,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,3,0,8,0,18,0,0,4,5,0,5,0,0,0,20,0,0,4,10,0,0,0,3,0,20,0,0,36,16,3,0,0,0,0,51,4,0,36,0,3,0,0,0,0,41,0,3,19,0,0,0,3,0,0,32,0,0,16,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,4,5,118,40,9,11,3,12,0,211
12401,0,0,3,22,0,21,0,14,0,60,8,37,15,292,53,302,25,200,6,938,4,9,3,80,8,61,6,38,0,213,3,3,6,30,0,16,0,3,0,65,0,0,7,3,0,3,0,0,0,13,0,0,7,3,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,5,0,4,5,30,21,47,51,445,57,407,34,265,11,1341,0,0,0,4,0,0,0,0,0,8,0,6,3,17,3,6,0,18,0,55,0,0,3,27,8,14,0,11,0,68,0,4,8,13,0,13,0,5,0,42,3,3,36,15,0,3,0,7,0,63,0,4,40,8,9,0,0,6,0,64,0,0,14,8,0,3,0,0,0,27,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,3,0,3,0,8,6,20,115,94,20,38,3,46,4,353
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
