SA3_CODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
12504,7,885,224,12,14,5,0,252,135,8,8,0,0,152,1303,39,35,4,8,1389,142,3,3,3,0,150,759,31,34,8,5,835,85,3,0,0,3,97,3518,62,111,27,28,3741,431,15,9,10,23,484,47468,1068,1202,300,329,50364,45451,1813,1307,161,343,49079,163,10,4,0,0,175,3165,414,264,93,23,3959,222,16,9,0,3,252,278,21,24,0,0,323,1497,40,22,11,15,1575,140,10,5,0,0,154,240,13,7,7,3,267,137,11,18,5,0,172,945,61,44,13,6,1066,6738,490,305,62,34,7634,460,23,21,3,5,514,549,57,49,10,7,666,455,40,23,3,7,521,322,23,7,0,4,356,278,24,21,3,5,331,64,0,7,0,0,79,709,102,124,27,10,966,870,214,117,24,15,1240,672,32,33,8,0,739,170,9,10,0,0,185,88,10,0,0,0,99,1946,74,31,8,21,2082,540,44,37,0,7,622
12601,0,63,38,3,0,0,0,37,3,0,0,0,0,3,171,17,14,6,0,212,27,0,0,0,0,33,42,3,5,3,0,49,3,0,0,0,0,7,282,15,21,5,0,328,27,0,7,0,0,32,4735,397,484,92,33,5741,4791,541,552,74,43,5998,20,0,3,4,0,25,428,140,109,32,4,717,10,3,0,0,0,11,15,4,0,0,0,25,49,6,5,0,0,62,3,0,0,0,0,3,29,7,5,0,0,36,7,0,8,4,0,12,160,32,31,3,0,233,397,45,22,11,0,477,43,5,3,0,0,52,56,13,21,4,3,92,26,0,3,0,0,24,26,7,4,0,0,43,24,5,10,0,0,38,12,0,5,0,0,23,191,89,83,7,6,382,45,11,10,3,3,67,85,15,13,3,0,116,6,0,0,0,0,6,6,6,3,0,0,13,147,15,26,0,0,191,38,6,0,0,0,45
12602,3,474,281,6,11,6,8,311,79,0,0,0,0,85,1578,40,48,10,5,1689,298,11,9,0,4,316,455,22,22,11,0,512,79,0,0,0,0,85,3041,70,106,20,24,3269,255,12,11,0,27,304,38565,1268,1414,338,230,41813,39477,2054,1526,240,231,43523,287,8,13,3,0,315,4806,529,403,141,32,5908,118,11,6,0,0,135,208,14,17,6,0,249,748,16,5,4,4,773,99,5,0,0,3,106,368,13,16,0,0,396,113,8,12,4,0,139,1462,92,89,11,5,1660,4999,147,79,16,21,5265,790,23,35,3,3,858,723,62,64,9,6,863,168,14,8,0,3,191,499,36,15,3,3,552,411,40,49,10,9,520,296,14,16,0,3,331,1616,276,289,65,18,2268,444,72,51,10,11,581,1009,54,37,3,3,1107,58,4,5,0,3,64,181,6,6,0,0,195,1849,79,43,15,5,1994,512,28,8,0,0,550
12701,0,22,31,4,3,3,0,37,12,3,0,0,0,13,151,13,11,5,3,174,16,0,0,0,0,24,172,26,29,11,4,246,11,0,0,0,0,11,482,53,84,11,12,640,89,9,12,5,8,128,6549,503,702,173,86,8012,7959,877,705,161,99,9799,13,0,0,0,0,18,183,71,196,24,9,481,59,18,12,0,0,89,35,13,13,0,0,70,322,51,39,12,16,429,40,10,4,0,0,54,34,11,3,3,0,51,14,9,3,0,0,22,17,3,7,0,0,25,235,35,17,9,3,287,27,0,3,0,0,28,41,8,14,0,3,64,256,114,94,8,10,484,27,12,3,0,0,44,104,28,31,8,6,186,4,0,3,0,0,9,22,3,4,0,0,24,139,39,80,16,14,287,41,6,3,0,0,49,45,26,35,11,3,114,12,0,0,0,0,14,231,19,11,3,3,268,59,14,24,0,0,89
12702,0,73,165,11,22,4,6,198,46,7,8,4,0,61,270,16,8,4,3,307,34,5,0,0,0,36,2200,253,355,79,30,2922,28,0,0,0,3,27,2317,150,184,45,33,2732,257,17,12,11,22,312,20175,1097,1288,346,266,23171,22199,1562,1076,214,265,25325,57,3,0,0,0,58,1334,233,117,40,9,1732,280,44,39,5,7,374,131,26,15,4,7,187,691,33,27,4,8,760,162,24,9,0,4,204,103,13,11,3,0,134,82,14,15,0,4,114,234,33,23,0,0,296,1133,61,25,9,17,1243,141,7,10,4,0,166,196,37,29,8,5,275,1625,399,341,37,37,2438,105,7,0,0,0,117,348,98,52,22,11,530,19,0,3,0,0,21,117,21,15,3,0,164,403,151,91,18,23,679,200,34,18,0,3,253,143,20,17,3,8,184,32,6,0,3,0,42,981,38,34,14,14,1073,178,11,9,3,3,207
12703,0,112,126,3,4,0,4,140,80,4,7,3,0,99,533,16,13,0,3,567,42,0,3,0,0,47,958,57,69,23,10,1114,82,0,0,0,0,80,2347,91,143,29,35,2632,293,9,9,7,26,346,23808,797,855,255,246,25974,28176,1538,1008,215,288,31225,53,3,4,0,0,65,1030,172,77,32,14,1330,249,18,11,0,3,285,260,44,23,7,3,340,1278,115,68,24,19,1505,235,20,7,7,3,272,116,15,7,5,0,142,100,24,11,3,5,142,249,11,17,0,0,282,1839,140,75,25,11,2090,240,13,11,4,3,264,163,17,12,0,8,193,747,134,134,12,19,1049,115,10,7,0,0,137,299,73,22,6,4,401,36,0,3,0,0,35,148,20,18,8,0,191,521,149,112,15,16,817,238,24,5,0,0,271,77,12,0,0,0,88,50,6,3,0,0,54,1297,33,31,4,13,1381,254,42,49,5,14,358
12801,0,17,139,12,15,0,0,165,9,4,3,0,0,22,692,52,53,7,10,815,73,9,8,3,0,90,109,12,16,5,0,143,21,0,0,0,0,18,980,54,77,27,10,1136,150,11,14,4,17,200,18058,1308,1359,310,162,21209,23072,3080,2324,380,236,29091,76,12,15,0,3,105,759,148,106,34,6,1050,53,7,4,4,0,73,117,37,30,9,5,188,115,4,5,0,0,131,138,18,12,3,0,172,102,16,17,3,0,130,86,32,22,6,3,153,140,20,16,3,0,183,450,30,25,15,7,523,220,10,4,4,3,247,50,0,3,0,0,54,28,9,0,0,4,45,136,41,16,0,0,193,115,35,20,8,0,180,49,0,8,0,0,55,98,15,9,3,0,127,106,36,28,3,5,177,106,16,18,0,0,140,24,3,7,3,0,32,42,11,11,3,0,65,720,81,64,11,8,874,60,3,6,0,0,74
12802,0,15,67,4,8,0,0,88,4,0,0,0,0,7,442,35,52,16,3,555,46,3,7,4,0,56,68,11,21,3,6,109,23,0,0,0,0,23,577,19,49,7,4,656,103,9,7,3,5,124,11554,751,1084,190,101,13685,15958,1871,1729,207,154,19922,54,4,4,0,0,57,349,67,79,22,3,527,29,4,6,0,0,37,76,16,10,0,4,105,79,4,3,3,0,94,77,12,10,4,0,106,74,20,16,0,0,112,45,8,19,0,0,75,82,14,18,0,4,122,272,27,15,3,0,320,71,4,8,0,0,77,29,5,0,0,0,36,26,3,9,0,0,39,90,16,11,0,0,115,63,14,13,3,3,94,22,3,10,0,0,37,39,11,3,0,0,56,77,25,19,3,7,129,70,12,10,0,0,93,22,0,4,0,0,24,30,9,12,0,0,48,335,54,39,10,6,449,44,0,0,0,0,48
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,12,53,3,13,0,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0
19999,0,65,135,3,54,3,8,201,19,3,9,0,0,38,914,88,446,26,23,1491,115,16,51,3,3,188,247,30,50,10,7,343,26,0,3,0,0,30,1297,107,547,34,40,2021,478,37,144,20,59,735,22874,1637,8290,704,621,34122,57991,11592,28978,1324,1749,101632,124,21,66,0,0,222,1775,633,1294,98,45,3843,210,66,114,5,4,408,138,42,76,3,9,272,339,70,100,13,14,528,172,63,66,5,5,313,212,63,174,11,3,467,195,71,160,3,10,454,316,66,221,5,4,609,798,178,469,19,25,1480,220,41,170,0,4,443,201,73,140,5,7,430,341,89,126,7,19,580,531,192,179,4,13,921,364,139,309,23,15,857,125,9,71,3,0,208,637,271,610,53,17,1594,805,430,708,31,64,2040,294,48,100,4,4,455,77,41,57,9,9,185,124,41,100,3,9,279,2147,369,971,41,64,3593,217,45,212,3,10,490
20101,0,32,31,3,3,0,0,41,4,0,0,0,0,4,527,18,29,8,3,592,58,6,3,0,0,69,21,5,8,3,0,35,18,0,5,0,3,23,252,8,18,3,0,288,296,18,19,3,17,343,21435,811,998,317,246,23807,35063,2318,2137,465,424,40411,60,0,3,0,0,67,232,44,23,13,6,313,21,0,0,0,0,33,11,0,0,0,0,14,29,4,0,0,0,31,4,0,0,0,0,7,76,4,4,3,0,88,10,0,3,3,3,19,21,3,6,0,0,25,497,37,37,8,7,585,23,0,0,0,0,23,31,0,3,0,0,39,15,4,0,0,0,21,67,0,3,0,0,76,34,4,7,3,0,49,26,3,3,0,0,35,14,4,3,0,0,19,9,3,0,0,0,12,83,7,12,3,0,106,13,0,0,0,0,18,82,11,7,4,4,109,389,22,26,3,3,451,33,0,4,0,0,40
20102,0,8,11,0,0,0,0,16,0,0,0,0,0,0,102,11,29,9,0,153,9,0,4,0,0,15,23,0,0,0,0,23,0,0,0,0,0,0,54,10,12,6,3,81,71,9,13,8,8,109,2674,238,490,230,63,3688,3842,603,1031,394,115,5989,12,3,0,0,0,15,31,5,3,3,0,37,3,0,5,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,4,12,0,0,30,3,3,5,0,0,10,5,0,0,0,0,5,72,4,3,0,6,84,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,18,11,4,7,0,0,19,6,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,15,3,0,4,0,0,13,18,0,9,3,0,31,82,14,16,7,3,126,0,0,0,0,0,0
20103,0,3,3,0,0,0,0,3,0,0,0,0,0,0,76,4,13,3,0,99,5,0,3,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,26,3,3,0,3,38,82,3,7,8,8,112,2606,150,277,169,54,3255,4403,414,727,377,103,6027,3,0,0,0,0,4,10,5,0,3,0,20,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,5,3,4,4,0,23,3,0,3,0,0,3,4,0,0,0,0,4,28,4,0,0,0,34,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,8,0,0,3,0,6,15,3,3,0,0,16,59,3,12,4,0,81,6,5,0,0,0,6
20201,0,27,30,0,3,3,0,35,0,0,0,0,0,0,369,17,20,5,10,413,39,0,3,0,0,49,20,3,0,0,0,19,13,0,0,0,0,11,188,3,12,3,3,208,306,12,26,10,19,364,19563,673,912,245,211,21601,32087,2000,2012,375,371,36843,43,0,5,0,0,51,104,34,14,8,0,161,4,0,0,0,0,5,20,9,3,0,0,31,23,3,0,0,0,28,3,0,0,0,0,3,58,3,7,0,0,74,8,0,5,3,0,15,21,7,0,0,0,22,334,27,17,5,3,392,29,3,3,0,0,29,14,0,0,0,0,14,11,0,0,0,0,11,55,3,4,0,0,63,19,3,6,0,0,25,12,0,0,0,0,12,18,0,0,0,0,24,7,3,0,0,0,8,79,5,7,3,0,98,5,3,0,0,0,8,50,5,3,0,0,60,305,18,23,10,0,351,21,10,4,0,0,39
20202,0,11,9,0,3,0,0,12,0,0,0,0,0,0,187,19,49,11,5,265,12,0,5,0,0,24,31,0,0,0,0,39,6,0,4,0,0,6,167,8,14,10,5,208,155,16,18,7,5,204,5882,389,806,267,100,7453,9623,968,1607,440,179,12815,17,0,3,0,0,22,28,13,3,13,0,49,5,0,0,0,0,10,4,0,0,3,0,12,8,0,0,6,0,9,0,0,0,0,0,0,29,3,11,6,0,53,4,3,0,0,0,9,16,0,0,0,0,17,136,10,4,0,0,152,12,0,0,3,0,19,3,0,0,0,0,3,0,0,0,0,0,0,29,6,0,0,0,34,16,0,11,0,0,26,5,0,0,0,0,7,5,0,0,0,0,5,7,0,0,0,0,8,32,3,6,3,0,35,12,0,5,0,3,19,37,0,9,3,0,56,179,20,37,11,0,249,3,3,0,0,0,7
20203,0,0,0,0,0,0,0,3,0,0,0,0,0,0,22,3,9,0,0,30,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,20,0,6,9,5,45,940,101,210,151,30,1441,2165,307,626,333,64,3495,4,0,0,0,0,7,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,3,0,0,0,0,4,0,0,0,0,0,0,13,3,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,4,3,0,0,0,0,3,33,4,3,3,0,45,0,0,0,0,0,0
20301,0,4,3,0,0,0,0,0,0,0,0,0,0,0,47,10,13,3,0,80,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,33,35,7,14,3,0,56,1280,175,220,125,23,1828,2051,412,499,252,53,3265,0,3,3,0,0,5,3,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,9,0,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,13,3,0,3,3,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,6,0,0,0,0,0,9,7,10,3,0,0,21,43,11,12,0,0,66,0,0,0,0,0,0
20302,0,91,89,3,6,3,0,102,5,0,0,0,0,14,1688,46,104,26,15,1878,128,4,7,3,0,145,125,9,18,11,3,163,43,0,0,0,0,41,877,34,57,20,15,1000,577,14,17,12,32,654,40768,1386,1932,519,386,44995,61989,3843,3753,673,584,70842,147,9,11,0,0,169,478,82,74,40,0,676,224,30,35,6,3,292,45,0,6,0,0,58,66,3,3,0,0,70,155,19,16,0,0,191,227,27,22,3,8,279,49,10,20,3,0,80,75,7,5,3,0,93,1258,111,96,27,6,1494,75,9,8,4,0,98,134,11,10,3,0,159,37,3,3,0,0,47,214,22,13,0,0,250,235,32,26,9,6,313,40,3,7,0,0,45,67,12,3,3,0,83,23,7,11,3,0,35,239,20,11,3,3,280,44,5,3,3,0,57,180,24,16,5,3,228,991,54,60,5,11,1118,120,7,20,0,5,150
20303,0,8,21,0,0,0,3,23,3,0,0,0,0,3,285,35,51,18,3,396,31,6,6,3,0,47,6,0,0,0,0,8,7,0,0,0,0,8,121,7,18,0,0,147,113,13,20,5,4,147,7056,611,1008,330,99,9105,10410,1555,1918,444,161,14487,31,3,4,0,0,44,36,14,15,11,0,77,7,0,5,3,0,16,0,3,0,0,0,3,6,0,0,0,0,11,3,0,8,0,0,8,19,11,18,3,0,51,12,5,9,0,0,27,3,0,0,0,0,11,164,10,3,3,4,184,24,0,0,0,0,23,8,0,0,0,0,8,0,0,0,0,0,3,38,4,10,3,0,55,29,6,9,3,3,49,15,0,6,0,0,19,7,0,0,0,0,8,3,0,0,0,0,3,15,3,9,4,0,26,10,0,3,3,3,21,38,10,11,5,0,62,193,30,39,5,0,273,6,0,0,0,0,12
20401,0,9,18,0,0,0,0,21,0,0,3,0,0,3,258,24,26,15,10,335,23,4,6,0,0,25,9,0,0,0,0,9,10,0,0,0,0,6,115,10,20,10,5,155,219,15,23,18,16,291,7804,477,772,428,149,9619,12684,1204,1826,753,277,16738,32,4,0,0,0,37,49,14,4,5,0,76,0,0,0,0,0,3,0,0,0,0,0,10,11,0,0,0,0,11,5,0,0,0,0,8,59,8,15,4,0,89,3,0,5,0,0,9,24,3,0,0,0,25,139,17,10,5,3,179,7,0,0,0,0,9,3,5,0,0,0,9,13,3,0,0,0,12,27,0,4,3,0,37,37,6,7,7,0,58,14,0,4,0,0,21,14,0,0,0,0,19,3,0,3,0,0,7,28,5,5,0,3,43,5,0,0,0,0,12,30,6,12,4,0,52,200,19,32,9,3,262,15,4,0,0,0,18
20402,0,12,3,0,0,0,0,7,0,0,0,0,0,0,180,11,17,10,0,220,16,3,5,0,0,25,7,0,0,0,0,7,3,0,0,0,0,3,96,0,12,8,0,121,177,7,17,15,7,220,8056,405,709,302,143,9622,13353,1106,1673,566,258,16951,9,0,0,0,0,13,27,13,8,0,3,45,3,0,0,3,0,4,3,0,0,0,0,8,11,0,0,0,0,11,0,0,0,0,0,0,50,3,4,3,0,68,6,0,0,0,0,14,4,3,0,0,0,9,102,3,5,8,0,115,7,0,0,0,0,9,3,0,3,0,0,8,3,0,0,0,0,3,14,6,0,0,0,13,46,10,20,8,4,89,12,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,27,7,4,0,0,38,3,0,0,0,0,4,43,6,12,4,0,58,137,12,18,6,3,170,8,0,0,0,0,8
20403,0,17,21,0,0,3,0,25,0,0,0,0,0,0,282,22,30,11,4,352,33,3,6,3,0,47,6,0,0,0,0,7,5,0,0,0,0,9,200,18,26,11,3,253,218,6,23,15,8,274,11645,642,998,374,155,13825,21284,1675,2257,673,286,26177,44,3,3,0,0,53,52,10,11,3,0,69,19,3,0,3,0,19,6,0,0,0,0,6,24,0,0,0,0,23,0,0,0,0,0,0,98,7,21,4,3,136,7,0,6,0,0,13,16,0,4,0,0,21,232,6,9,3,3,248,11,0,0,0,0,15,13,3,0,0,0,12,0,0,0,0,0,0,34,3,3,0,0,39,59,8,9,13,0,82,15,0,0,0,0,11,11,0,3,0,0,13,4,3,3,0,0,12,17,0,0,0,0,19,7,0,0,0,0,12,55,13,18,5,4,92,309,19,23,0,9,365,12,4,0,0,0,22
20501,0,22,7,0,8,0,0,18,0,0,0,0,0,0,236,8,34,11,0,289,9,0,0,0,0,10,14,0,6,0,0,16,3,0,0,0,0,3,103,8,14,7,3,134,122,15,24,7,8,178,6756,398,727,293,120,8295,10362,1063,1613,460,224,13724,11,0,0,0,0,11,29,13,10,6,0,56,3,3,0,0,0,11,3,0,0,0,0,11,14,0,0,0,0,18,4,0,0,0,0,4,33,7,14,3,0,62,0,0,0,0,0,3,12,0,4,0,0,18,115,20,10,0,6,146,5,0,0,0,0,10,3,0,3,0,0,5,5,0,0,0,0,5,17,3,3,0,0,18,16,4,3,9,4,41,5,0,3,0,0,4,5,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,22,3,0,0,3,0,7,45,14,20,4,7,83,169,29,21,6,0,228,4,0,3,0,0,8
20502,0,7,11,0,0,0,0,10,0,0,0,0,0,0,230,12,34,9,0,290,13,0,4,0,0,21,10,3,3,0,0,20,9,0,0,0,0,4,85,3,19,7,6,117,194,5,11,16,11,233,6617,336,696,282,139,8066,10457,917,1542,488,251,13648,8,0,3,0,0,12,21,9,3,4,0,38,0,0,0,0,0,4,6,0,0,0,0,14,13,0,0,0,0,16,0,0,0,0,0,0,30,3,13,3,3,58,3,3,0,3,0,11,3,0,3,0,0,8,71,6,4,4,4,87,13,0,0,0,0,15,7,0,0,0,0,7,3,3,0,0,0,5,15,0,0,0,0,16,4,7,3,0,0,20,4,0,0,0,0,4,12,0,0,0,0,12,0,0,0,0,0,0,32,3,0,0,0,31,9,0,0,0,0,9,36,4,10,9,3,54,144,16,24,6,0,194,3,0,0,0,0,5
20503,0,19,16,3,6,0,0,26,0,0,0,0,0,0,334,17,49,31,9,435,23,3,8,0,0,34,8,0,7,0,0,15,3,0,0,0,0,10,100,12,20,3,7,140,221,15,31,17,7,288,8200,559,1236,478,163,10636,12637,1345,2751,772,283,17793,26,3,4,4,0,33,66,9,9,13,0,93,6,0,0,0,0,12,8,4,0,0,0,8,10,0,0,0,0,16,0,0,0,0,0,3,44,5,11,8,0,69,8,3,3,0,0,7,11,0,0,3,0,21,137,22,9,4,3,170,9,0,3,0,0,11,10,0,0,0,0,10,3,0,0,0,0,4,38,4,10,0,0,59,38,6,19,15,3,75,15,3,4,0,0,19,22,3,0,0,0,21,0,0,0,0,0,4,35,12,4,0,0,49,8,3,0,0,0,9,61,17,38,13,3,124,278,23,55,15,10,377,6,0,0,0,0,6
20504,0,35,27,4,0,0,0,26,0,0,0,0,0,0,388,12,20,11,6,438,20,3,0,0,0,24,15,5,4,0,0,24,16,0,0,0,0,18,192,14,17,8,6,229,259,7,15,4,22,306,13918,399,570,170,173,15227,23572,1098,1234,247,276,26418,32,5,0,0,0,33,101,20,22,14,3,162,7,0,0,0,0,6,7,3,0,0,0,17,17,3,3,0,0,25,0,0,0,0,0,0,64,7,8,3,0,80,15,3,0,7,0,21,12,8,0,0,0,16,219,27,7,0,7,259,12,3,0,0,0,15,12,0,0,0,0,10,3,0,0,0,0,3,52,0,7,0,0,55,92,17,16,6,3,137,10,0,0,0,0,10,9,0,0,0,0,16,3,0,0,0,0,3,58,4,7,0,0,71,56,0,4,0,0,67,131,12,9,3,3,162,331,23,13,3,3,376,26,3,0,0,0,22
20505,0,8,12,0,0,0,0,12,0,0,0,0,0,0,207,5,30,7,5,246,12,0,3,0,0,17,11,3,6,0,0,23,5,0,0,0,0,4,83,8,8,5,0,106,126,13,33,16,12,198,6573,290,733,282,99,7977,11763,765,1586,478,181,14774,14,0,6,0,0,16,11,3,6,0,0,20,6,0,0,0,0,10,8,0,0,0,0,8,12,0,0,0,0,17,4,0,0,0,0,4,34,3,6,3,0,51,3,0,0,0,0,4,14,0,0,0,0,14,121,12,3,0,0,143,6,0,0,0,0,12,4,0,0,0,0,11,0,0,0,0,0,3,25,0,3,0,0,30,24,4,3,0,0,33,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,43,0,3,0,0,50,5,0,0,0,0,4,45,10,9,7,0,71,210,13,34,16,0,275,7,6,3,0,0,18
20601,0,113,61,5,11,5,3,79,69,13,14,8,3,103,232,18,48,5,0,310,55,3,12,6,0,75,219,19,31,4,3,282,3,0,0,0,0,6,668,28,45,11,15,765,138,9,17,3,4,178,10255,609,1077,198,101,12242,11801,1265,1677,190,127,15067,49,0,4,0,3,57,392,83,71,35,5,586,48,0,3,0,0,52,73,23,17,0,0,113,59,0,3,0,0,62,50,9,0,0,0,53,59,8,18,0,3,90,175,50,38,17,3,281,45,10,3,0,0,68,838,51,43,6,9,950,78,5,4,0,0,90,70,4,9,0,0,84,72,14,17,3,3,108,72,14,9,0,0,96,446,78,82,19,15,640,52,3,8,0,0,58,58,7,4,3,0,69,182,55,61,17,4,322,140,26,31,6,0,205,37,0,4,0,0,45,15,5,6,0,0,29,385,42,65,5,7,498,198,20,21,10,3,252
