SA3_CODE_2016,SWs_NNI_H_0,SWs_NNI_H_1_15,SWs_NNI_H_16_24,SWs_NNI_H_25_34,SWs_NNI_H_35_39,SWs_NNI_H_40,SWs_NNI_H_41_48,SWs_NNI_H_49mo,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_15,SWs_1_149_H_16_24,SWs_1_149_H_25_34,SWs_1_149_H_35_39,SWs_1_149_H_40,SWs_1_149_H_41_48,SWs_1_149_H_49mo,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_15,SWs_150_299_H_16_24,SWs_150_299_H_25_34,SWs_150_299_H_35_39,SWs_150_299_H_40,SWs_150_299_H_41_48,SWs_150_299_H_49mo,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_15,SWs_300_399_H_16_24,SWs_300_399_H_25_34,SWs_300_399_H_35_39,SWs_300_399_H_40,SWs_300_399_H_41_48,SWs_300_399_H_49mo,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_15,SWs_400_499_H_16_24,SWs_400_499_H_25_34,SWs_400_499_H_35_39,SWs_400_499_H_40,SWs_400_499_H_41_48,SWs_400_499_H_49mo,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_15,SWs_500_649_H_16_24,SWs_500_649_H_25_34,SWs_500_649_H_35_39,SWs_500_649_H_40,SWs_500_649_H_41_48,SWs_500_649_H_49mo,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_15,SWs_650_799_H_16_24,SWs_650_799_H_25_34,SWs_650_799_H_35_39,SWs_650_799_H_40,SWs_650_799_H_41_48,SWs_650_799_H_49mo,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_15,SWs_800_999_H_16_24,SWs_800_999_H_25_34,SWs_800_999_H_35_39,SWs_800_999_H_40,SWs_800_999_H_41_48,SWs_800_999_H_49mo,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_15,SWs_1000_1249_H_16_24,SWs_1000_1249_H_25_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40,SWs_1000_1249_H_41_48,SWs_1000_1249_H_49mo,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_15,SWs_1250_1499_H_16_24,SWs_1250_1499_H_25_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40,SWs_1250_1499_H_41_48,SWs_1250_1499_H_49mo,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_15,SWs_1500_1749_H_16_24,SWs_1500_1749_H_25_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40,SWs_1500_1749_H_41_48,SWs_1500_1749_H_49mo,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_15,SWs_1750_1999_H_16_24,SWs_1750_1999_H_25_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40,SWs_1750_1999_H_41_48,SWs_1750_1999_H_49mo,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_15,SWs_2000_2999_H_16_24,SWs_2000_2999_H_25_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40,SWs_2000_2999_H_41_48,SWs_2000_2999_H_49mo,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000mo_H_0,SWs_3000mo_H_1_15,SWs_3000mo_H_16_24,SWs_3000mo_H_25_34,SWs_3000mo_H_35_39,SWs_3000mo_H_40,SWs_3000mo_H_41_48,SWs_3000mo_H_49mo,SWs_3000mo_H_NS,SWs_3000mo_H_Tot,SWs_PINS_H_0,SWs_PINS_H_1_15,SWs_PINS_H_16_24,SWs_PINS_H_25_34,SWs_PINS_H_35_39,SWs_PINS_H_40,SWs_PINS_H_41_48,SWs_PINS_H_49mo,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_15,SWs_Tot_H_16_24,SWs_Tot_H_25_34,SWs_Tot_H_35_39,SWs_Tot_H_40,SWs_Tot_H_41_48,SWs_Tot_H_49mo,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_15,MaOpD_NNI_H_16_24,MaOpD_NNI_H_25_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40,MaOpD_NNI_H_41_48,MaOpD_NNI_H_49mo,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_15,MaOpD_1_149_H_16_24,MaOpD_1_149_H_25_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40,MaOpD_1_149_H_41_48,MaOpD_1_149_H_49mo,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_15,MaOpD_150_299_H_16_24,MaOpD_150_299_H_25_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40,MaOpD_150_299_H_41_48,MaOpD_150_299_H_49mo,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_15,MaOpD_300_399_H_16_24,MaOpD_300_399_H_25_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40,MaOpD_300_399_H_41_48,MaOpD_300_399_H_49mo,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot
30304,3,6,0,4,0,3,0,3,0,16,7,157,5,0,0,0,0,0,8,192,0,87,37,11,0,0,0,0,0,148,0,43,33,13,5,3,0,0,0,107,3,30,28,25,12,4,0,4,0,110,0,22,28,41,28,10,3,9,0,154,4,10,13,39,73,31,17,19,0,203,6,7,12,22,82,70,32,17,0,240,7,0,4,12,42,65,38,46,0,213,0,3,0,4,30,32,14,41,3,126,3,0,3,0,14,23,20,33,4,97,0,0,0,3,8,12,10,27,0,51,0,3,0,0,5,8,8,26,0,57,0,0,0,0,0,4,3,8,0,23,0,0,0,3,3,3,0,7,7,24,37,373,168,175,304,270,148,248,29,1752,0,0,0,0,0,0,0,0,0,7,3,11,6,0,0,0,0,0,0,22,0,21,11,3,0,0,0,0,0,33,0,7,25,10,0,7,0,0,0,52
30305,0,7,3,0,0,5,0,4,3,27,17,149,5,3,0,0,0,3,3,184,3,106,35,9,0,3,0,5,3,168,0,52,56,16,8,6,0,4,4,153,5,27,67,48,9,11,3,0,0,181,11,19,35,85,36,21,10,8,5,219,4,15,33,49,101,44,39,20,3,301,3,6,10,31,146,107,58,48,6,423,7,0,13,11,92,126,72,65,3,400,3,0,0,4,49,94,61,78,0,297,0,3,3,9,32,77,37,70,0,233,3,0,0,3,12,39,19,43,0,125,4,0,3,6,18,56,16,69,0,171,4,0,0,0,7,12,4,29,0,58,3,5,3,9,4,0,3,7,3,33,73,401,270,286,516,604,327,453,32,2964,0,0,0,3,0,3,0,0,3,23,3,24,4,4,4,3,0,3,0,42,0,31,24,4,9,0,0,7,4,80,5,20,37,10,8,11,0,5,0,95
30306,3,3,4,0,0,0,0,3,0,14,9,107,13,0,3,0,0,0,0,128,0,75,37,0,3,3,0,0,3,116,3,32,38,13,4,3,0,0,0,94,4,19,37,19,3,3,0,3,7,95,3,3,32,36,22,9,3,0,0,106,6,3,21,33,35,16,8,11,3,133,0,3,6,11,25,22,6,5,3,87,3,3,3,7,19,26,13,14,0,89,0,0,0,0,5,9,4,8,0,30,0,0,0,0,3,8,4,11,0,26,0,0,0,0,0,3,0,3,0,16,0,0,4,0,0,4,3,9,0,23,0,3,3,0,0,5,0,13,0,29,0,4,0,0,0,0,0,0,0,8,25,257,197,121,123,118,51,79,11,984,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,11,0,9,4,0,0,0,3,0,0,16,0,4,6,3,0,3,0,0,0,18
30401,3,8,0,0,0,0,0,0,0,13,3,194,12,0,0,0,0,0,0,214,9,141,32,8,0,0,0,3,4,199,3,74,67,15,0,5,0,0,0,167,8,60,74,39,12,3,0,4,0,198,6,9,43,86,16,6,4,9,0,180,5,13,11,54,54,15,6,8,3,169,3,3,3,23,39,26,10,3,4,114,4,0,0,7,17,24,12,3,0,84,0,0,0,3,8,12,7,9,0,46,0,0,3,0,8,14,5,4,0,32,0,0,0,0,3,5,0,10,0,16,0,0,0,3,3,5,4,5,0,15,0,0,0,0,3,8,3,3,0,19,0,5,4,3,0,0,0,0,3,16,46,516,260,239,165,127,56,64,17,1490,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,10,6,0,0,0,0,0,0,14,0,8,9,3,3,3,0,0,0,33
30402,3,3,0,0,0,0,0,0,0,7,0,110,0,3,0,0,0,0,0,115,3,65,24,4,0,0,0,0,0,100,0,31,25,12,0,3,0,0,0,71,0,18,38,16,3,3,0,0,0,76,3,10,16,32,9,3,0,4,4,83,3,8,9,23,21,10,3,0,0,88,0,5,8,9,18,15,5,6,0,67,0,7,3,9,10,8,3,14,0,47,0,0,0,0,8,7,3,8,0,32,0,0,0,4,4,0,7,3,0,16,0,0,0,0,0,4,0,3,0,17,0,4,0,0,0,10,0,11,0,27,0,4,0,4,0,3,0,7,0,21,0,3,0,3,0,3,0,0,0,15,23,270,131,118,81,71,24,66,6,787,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,13,0,9,4,0,0,0,0,0,0,10,0,4,3,0,0,0,0,0,0,9
30403,3,12,3,0,5,0,0,0,0,27,25,373,30,4,0,0,0,3,11,450,20,334,101,21,0,3,0,3,10,491,7,183,129,36,3,3,0,5,0,373,10,93,120,58,14,3,0,4,0,303,14,59,90,156,44,12,9,14,4,403,5,13,28,86,108,35,8,15,4,307,4,8,7,32,93,33,33,16,0,232,3,3,7,15,35,32,11,28,0,137,0,3,3,4,15,16,9,28,0,73,0,3,0,0,3,7,9,22,0,48,0,3,0,3,0,4,3,12,0,29,0,0,0,3,5,3,3,22,0,38,0,7,4,3,0,7,0,28,0,51,0,11,0,6,3,0,0,3,7,35,97,1108,531,426,329,164,94,194,44,2986,0,0,0,0,3,0,0,0,0,8,5,14,4,0,0,0,0,0,0,20,0,17,6,0,0,0,0,0,0,20,0,11,7,3,0,0,0,0,3,22
30404,0,4,3,0,0,0,0,3,0,12,4,249,18,3,0,3,0,3,7,283,7,145,43,4,0,0,0,0,0,205,7,71,63,22,0,0,0,0,4,168,3,43,75,39,8,0,0,0,0,176,10,18,52,72,25,4,0,5,3,186,3,3,20,53,49,26,13,10,0,176,3,9,6,14,38,31,27,16,0,141,0,4,3,10,13,18,11,17,0,76,7,3,3,4,14,14,11,5,0,57,0,0,0,5,3,13,0,6,0,34,0,0,0,0,0,8,0,0,0,8,0,4,0,0,0,9,3,5,0,25,0,0,0,0,0,3,3,6,0,15,0,5,3,0,0,3,0,0,3,16,37,565,293,239,150,136,66,79,26,1591,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,11,4,0,0,0,0,0,0,17,0,13,3,3,0,0,0,0,0,17
30501,12,26,12,6,4,4,0,8,0,84,40,536,48,7,11,4,0,0,16,660,31,543,204,49,10,10,4,6,18,874,19,359,316,108,20,10,0,17,13,874,18,223,385,195,37,26,11,12,13,915,30,148,307,406,154,64,20,33,17,1178,39,59,131,301,528,175,68,54,23,1371,31,39,63,135,476,254,123,96,12,1224,29,19,37,87,379,266,145,131,7,1097,18,11,12,32,238,215,76,121,4,728,10,13,11,26,133,160,54,116,4,526,13,3,8,16,69,86,70,89,0,344,13,10,9,12,95,158,91,205,3,600,11,5,5,18,33,115,68,283,4,544,0,23,5,21,14,15,7,12,20,122,314,2011,1564,1411,2207,1561,738,1179,147,11145,0,3,0,3,0,0,0,3,0,11,0,35,9,0,3,0,0,0,0,42,3,38,10,7,3,5,0,0,0,64,7,30,30,8,0,5,0,5,3,84
30502,0,0,0,0,0,3,0,0,0,6,7,118,3,0,0,0,0,0,4,134,5,42,32,3,0,0,0,0,3,82,3,27,35,17,0,0,0,0,0,78,0,23,28,13,4,0,0,0,0,65,0,11,32,31,16,4,0,7,3,107,0,4,15,28,41,27,18,6,0,136,3,5,7,15,53,39,30,23,0,169,3,5,9,14,36,39,33,28,0,159,0,6,0,3,12,22,20,29,0,97,3,0,0,3,17,29,20,27,0,90,0,0,0,3,3,12,10,25,0,50,0,0,3,5,3,12,8,34,0,69,0,3,0,0,0,3,5,31,0,49,0,3,0,0,0,4,0,0,3,11,31,249,157,124,187,192,149,212,10,1306,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,9,0,10,3,0,0,3,0,0,0,19,3,7,11,4,0,0,0,0,0,25
30503,6,17,8,3,0,0,3,9,3,44,19,302,18,4,0,0,0,3,12,361,12,203,78,19,3,7,0,5,11,331,5,105,91,25,5,3,7,6,3,250,5,71,117,50,15,3,3,0,3,268,9,42,104,151,39,26,16,14,5,400,11,19,42,128,127,79,34,31,6,475,11,15,27,55,186,118,65,69,6,548,14,6,11,26,113,136,61,92,6,478,11,7,5,15,58,75,44,92,3,304,3,3,3,10,36,76,46,82,3,275,4,3,5,7,22,43,30,52,0,158,3,3,7,3,20,45,31,89,0,206,0,3,3,3,17,43,14,82,0,164,3,10,6,3,9,3,4,6,6,46,126,800,533,497,645,670,355,626,58,4315,0,0,0,3,0,0,0,3,0,9,3,26,3,0,0,4,5,0,0,45,0,25,16,3,0,0,0,8,0,58,4,18,30,12,12,4,0,4,3,91
30504,4,5,6,3,0,5,0,0,0,27,26,279,11,0,0,3,0,3,7,330,9,165,55,12,3,0,0,4,5,259,5,92,78,28,3,8,0,3,9,222,4,52,100,39,8,6,0,9,3,219,10,23,63,83,37,16,3,22,5,267,5,8,28,59,88,44,24,21,6,288,3,11,7,23,93,76,34,27,9,284,8,6,14,13,70,76,42,53,7,284,0,9,4,8,35,52,37,31,0,176,3,6,5,4,21,40,20,51,0,157,3,0,0,0,6,20,10,36,0,84,0,6,4,0,15,32,30,37,0,120,3,7,4,4,5,16,14,57,0,110,0,12,4,3,8,0,10,5,0,41,79,696,387,295,408,392,224,363,48,2876,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,11,0,17,3,0,0,0,0,3,0,26,3,13,0,0,0,3,0,0,0,27
30601,0,5,0,0,3,3,0,0,0,21,15,275,10,0,0,0,0,3,3,311,9,94,40,10,0,3,0,0,4,161,4,34,36,25,4,0,0,0,0,108,10,26,55,33,8,0,4,3,0,143,8,18,52,94,33,11,7,12,5,244,8,3,20,85,93,41,18,10,4,276,3,3,18,49,79,42,19,14,3,231,7,4,6,20,38,30,29,27,0,163,0,0,4,8,6,18,14,16,0,69,0,0,3,0,11,11,7,15,0,40,0,0,0,3,4,6,4,4,0,21,0,0,0,3,0,4,9,14,0,30,0,0,0,0,0,0,0,6,0,10,0,7,4,3,4,0,0,3,0,23,60,484,249,338,290,172,101,134,21,1850,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,15,0,4,3,0,0,0,0,0,0,20,0,9,13,7,0,0,0,4,0,30
30602,0,27,3,7,0,0,3,9,0,46,35,587,36,12,4,3,0,0,11,676,21,272,107,30,10,3,3,9,6,450,7,131,124,73,12,8,3,6,7,379,9,94,171,114,38,15,7,9,6,461,24,71,159,292,117,51,26,26,11,778,25,25,53,247,349,124,53,38,11,919,16,21,26,80,342,168,105,67,9,831,10,13,11,34,154,114,83,90,3,499,5,3,10,10,44,49,46,73,3,243,0,0,6,5,22,35,26,56,0,149,4,7,3,3,5,13,15,25,0,64,4,7,3,0,7,16,15,34,3,87,0,3,0,4,0,9,3,31,0,56,0,18,8,11,20,13,6,3,3,78,157,1275,725,918,1120,614,391,477,66,5727,5,3,3,0,0,0,0,5,6,21,3,21,0,0,0,0,3,0,0,34,0,29,17,6,0,3,3,4,5,60,5,18,20,3,7,3,3,5,0,74
30603,0,8,0,3,0,3,0,0,0,14,3,135,7,0,0,0,0,0,0,158,3,50,8,4,0,0,3,5,0,82,4,36,27,16,5,4,3,3,0,95,4,16,31,32,9,3,3,7,0,103,3,12,33,68,24,7,3,6,3,156,3,10,9,33,86,21,6,12,0,180,0,3,5,9,38,17,12,10,0,97,0,4,3,7,12,13,17,16,0,66,0,0,0,0,11,3,11,10,0,36,0,0,0,0,5,0,0,6,0,20,0,0,0,0,0,5,0,4,0,7,0,3,0,0,3,3,0,5,0,16,0,0,0,0,0,0,0,0,0,6,0,6,0,7,3,0,0,4,0,19,32,278,137,177,195,85,52,89,9,1055,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,8,3,7,4,0,0,3,0,3,0,24,0,3,9,4,0,0,0,4,0,24
30604,0,4,0,0,3,0,0,0,0,9,0,35,0,0,0,0,0,3,0,37,0,18,11,3,0,0,0,0,0,35,0,13,19,11,3,0,0,0,0,47,3,12,18,11,0,6,0,0,3,55,3,4,20,25,18,3,0,9,0,82,3,7,6,25,38,9,6,6,0,93,0,0,3,15,30,15,18,16,0,101,0,0,4,6,7,11,8,15,0,51,0,0,0,0,3,7,3,4,0,19,0,0,0,3,3,0,0,7,0,20,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,5,7,0,14,0,0,0,0,3,4,0,3,0,14,0,0,0,0,3,0,0,0,0,9,13,96,76,108,101,57,52,78,12,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,11
30605,0,8,0,0,4,0,0,3,0,18,10,195,10,0,0,0,0,0,9,224,8,63,21,12,0,0,0,0,3,105,0,40,37,22,11,8,0,3,3,125,3,19,48,36,16,6,6,3,0,145,10,18,32,87,50,11,9,12,3,243,10,10,10,67,94,25,12,8,3,238,5,8,10,15,41,28,26,16,0,149,3,3,3,7,24,16,12,12,3,90,3,3,0,3,8,7,12,11,0,42,0,0,0,0,0,7,6,10,0,23,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,5,0,10,0,0,3,0,0,3,0,3,0,8,0,12,3,3,3,3,0,0,0,29,52,376,182,265,249,111,93,103,30,1463,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,10,0,13,3,0,0,0,0,3,0,16,0,22,3,3,0,4,0,3,0,31
30701,0,7,0,3,0,0,0,6,0,16,15,159,4,3,0,0,0,0,5,183,3,51,23,9,5,3,0,6,0,95,0,30,48,16,0,0,0,0,0,100,4,18,33,40,12,3,0,3,0,118,7,14,42,86,44,11,13,8,4,219,12,12,8,44,87,31,20,11,3,221,5,0,10,19,69,43,37,24,0,201,0,0,3,8,24,30,26,34,3,124,0,0,0,3,6,18,8,29,0,61,0,0,0,0,3,9,4,8,0,33,0,0,0,0,0,3,0,5,0,14,0,0,0,3,0,4,3,20,0,36,0,3,0,7,0,0,3,13,0,30,0,9,3,5,3,3,3,0,3,32,45,295,169,244,263,164,112,167,17,1485,0,3,5,3,0,3,0,9,0,21,3,10,3,0,0,0,0,7,0,22,0,14,9,3,0,3,0,4,0,30,0,12,3,4,0,0,3,8,0,31
30702,0,3,0,0,0,0,3,3,0,11,5,166,8,3,0,0,0,0,6,189,4,67,29,4,0,0,3,3,4,109,8,35,33,15,6,5,0,9,3,110,4,24,42,30,14,3,0,0,0,125,11,13,35,63,34,5,9,6,3,175,8,3,9,34,77,22,25,7,3,187,0,4,9,14,39,21,21,8,0,117,9,3,3,3,18,18,21,17,4,94,4,0,3,3,3,13,6,14,0,54,0,0,0,0,6,11,6,9,0,34,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,3,4,13,0,19,0,0,0,0,3,3,3,6,0,17,0,12,5,0,0,0,0,4,0,21,54,329,169,178,203,108,105,106,21,1276,0,3,0,0,0,0,0,3,0,5,0,10,0,0,0,3,0,3,0,18,0,15,10,0,0,0,0,3,0,31,0,3,12,3,0,3,0,3,3,30
30703,3,15,3,0,0,0,0,0,0,14,5,182,4,0,0,0,0,3,3,196,4,77,26,4,4,0,0,5,0,121,6,34,32,19,4,0,0,0,0,100,3,21,47,33,14,0,0,4,0,127,11,11,30,68,51,11,8,6,3,199,7,7,20,37,81,26,15,19,3,214,3,3,3,14,35,35,20,23,0,133,6,0,8,8,14,13,21,22,3,83,0,0,0,3,7,3,7,8,0,31,0,0,0,0,4,3,3,6,0,21,0,0,0,0,0,4,6,3,3,11,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,7,0,12,0,3,3,0,0,0,4,3,0,17,44,356,175,191,206,96,76,127,22,1300,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,7,6,10,6,3,5,3,0,0,0,31,4,7,8,7,3,0,4,3,0,38
30801,4,7,0,0,0,0,0,0,0,15,5,140,11,0,0,0,0,0,3,159,4,65,34,6,4,0,0,3,3,120,4,40,28,16,0,0,0,6,3,92,4,20,34,16,0,0,0,3,0,81,5,14,21,56,27,6,0,3,0,132,3,7,14,29,60,13,7,4,3,146,3,0,5,13,39,15,9,7,0,90,0,0,0,5,15,22,13,9,0,69,0,0,3,0,9,4,6,10,0,36,0,0,0,0,3,8,3,12,0,25,0,0,0,0,0,3,0,9,0,18,0,0,3,0,0,3,0,14,0,20,0,0,0,0,0,3,0,3,0,8,0,13,3,6,3,3,0,5,0,25,42,298,147,156,159,79,54,84,14,1026,3,3,0,0,0,3,0,4,0,10,0,5,0,0,0,0,3,3,0,10,0,13,0,4,4,0,0,3,0,24,3,8,5,10,5,0,0,6,4,37
30803,8,14,7,0,0,4,0,3,3,31,44,660,33,9,3,0,3,3,11,767,17,345,122,37,9,0,0,5,9,542,18,162,151,82,18,8,3,3,3,451,15,87,164,134,26,13,5,13,5,469,14,61,109,227,108,34,17,22,7,590,21,26,46,159,245,82,60,32,6,675,14,7,12,45,222,103,71,44,5,526,11,3,5,18,79,78,65,65,0,323,3,0,3,3,18,38,26,42,0,134,3,9,0,0,9,16,11,37,0,95,3,0,0,0,8,13,6,20,0,51,0,0,0,0,8,9,11,34,0,61,0,3,0,3,0,4,0,17,0,33,0,19,10,5,3,5,0,0,5,52,165,1405,659,731,767,401,275,344,61,4804,3,0,0,0,0,0,0,4,0,14,3,15,0,0,0,3,0,0,0,26,0,26,8,6,0,4,0,3,0,48,4,24,24,15,8,0,0,7,3,87
30804,0,3,0,0,0,0,0,0,0,9,4,64,3,0,0,0,0,0,3,80,0,19,18,7,4,0,0,0,3,49,0,3,11,4,0,0,0,0,0,28,3,11,15,19,3,0,0,3,0,51,4,3,27,29,12,4,3,0,0,88,0,0,5,15,16,13,7,4,0,58,0,0,3,3,16,8,3,8,0,47,3,0,3,0,3,8,5,12,0,34,0,0,0,0,0,0,3,4,0,9,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,0,8,3,3,0,0,0,0,0,8,17,114,84,77,60,41,36,39,14,483,0,0,0,0,3,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,6,3,3,0,0,0,3,0,11,0,3,6,0,3,0,0,4,0,19
30805,3,14,3,3,0,0,0,0,0,26,24,350,24,4,0,0,0,3,12,420,12,152,56,25,5,4,0,6,4,260,6,66,88,31,7,0,0,3,5,206,12,30,86,56,13,4,0,5,0,211,4,24,86,129,34,9,3,3,0,298,10,12,26,95,99,30,30,16,4,314,7,8,8,37,91,39,28,18,0,230,3,8,7,14,26,18,22,31,4,133,0,4,0,0,12,6,9,12,0,43,0,0,0,3,3,10,4,29,0,49,0,0,0,0,0,7,0,9,0,16,0,0,0,0,0,0,0,18,0,22,0,0,0,3,0,0,0,11,0,14,0,9,9,4,6,3,0,0,7,38,83,668,379,403,303,141,107,166,35,2280,3,3,0,0,3,0,0,3,3,11,0,15,0,0,0,0,0,0,0,24,0,8,9,4,0,3,0,0,0,23,0,22,9,5,0,4,0,7,0,47
30901,6,23,4,3,0,11,3,0,0,54,21,593,34,3,0,0,0,3,8,659,12,316,135,32,4,3,3,4,11,522,14,184,170,76,6,5,3,3,6,467,20,121,195,117,25,13,3,9,8,517,18,80,193,283,115,38,21,14,4,767,28,41,64,199,294,97,41,29,6,786,5,19,34,97,254,116,60,61,8,654,6,17,20,33,116,104,57,78,3,435,3,4,9,10,41,61,21,55,0,208,0,0,3,12,14,43,16,39,0,135,0,8,4,6,11,25,11,32,0,102,0,3,4,9,8,31,14,42,0,119,0,0,3,9,3,12,5,41,0,80,8,20,7,16,11,9,5,7,16,103,142,1432,874,911,917,564,268,434,77,5613,0,3,0,0,0,0,0,0,0,6,0,21,4,0,0,0,0,0,3,28,0,27,20,6,3,0,0,0,0,62,4,34,24,9,6,0,0,0,3,77
30902,0,9,7,0,0,0,0,0,0,18,12,318,16,4,0,0,0,0,5,356,0,117,48,9,3,0,0,3,3,183,3,65,59,21,11,3,3,3,3,173,10,44,78,48,8,6,4,10,7,205,4,26,63,107,39,17,5,0,0,261,8,10,32,112,97,34,24,15,3,332,3,9,16,41,97,34,24,9,0,243,3,3,12,21,50,34,19,33,0,174,3,4,0,4,14,24,3,14,0,76,0,0,3,4,13,12,7,11,0,52,0,3,3,3,3,5,3,7,0,27,0,0,4,4,4,4,8,18,0,44,0,4,0,4,3,8,3,12,0,27,0,12,4,9,0,3,0,5,9,37,50,629,332,388,346,196,98,148,37,2214,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,17,0,6,4,3,0,0,0,3,0,20,4,3,12,8,0,0,0,0,0,26
30903,3,7,3,0,0,3,0,3,0,24,12,268,14,3,0,4,0,3,3,305,12,203,78,18,0,7,0,3,12,327,10,132,117,42,9,0,0,3,3,317,4,93,128,75,12,3,5,7,7,341,11,72,125,188,48,20,4,13,3,485,10,27,48,120,160,49,23,22,0,461,5,16,17,52,150,68,40,39,5,395,0,5,7,17,53,51,31,43,3,215,0,3,3,9,15,32,7,39,0,117,0,0,3,6,13,25,8,30,0,93,0,0,0,7,7,13,3,13,0,43,0,4,0,3,12,11,10,33,3,77,0,8,3,3,3,8,3,22,0,54,0,8,4,6,4,3,0,3,6,38,71,861,566,553,485,300,138,278,42,3292,0,5,0,0,0,0,0,0,0,6,3,22,0,0,0,0,0,0,0,30,0,5,4,8,3,0,0,0,0,26,0,16,12,3,0,0,0,0,3,36
30904,0,5,0,0,0,0,0,0,0,8,8,43,3,0,0,0,0,0,0,58,0,29,5,8,0,0,0,0,0,44,0,20,14,3,0,3,0,0,0,37,0,6,14,5,0,0,0,3,3,26,0,8,10,23,7,0,0,6,0,50,0,3,5,13,4,8,0,8,0,42,0,3,0,0,10,4,4,4,0,24,3,3,0,0,0,10,6,5,0,29,0,0,0,3,0,5,0,3,0,16,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,9,8,111,60,64,23,34,13,36,5,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,6,4,0,0,0,0,0,3,11
